ID,Name_lang,UiMapGroupID,UiMapID,FloorIndex,RelativeHeightIndex
1293,Mausoleo delle Leggende,428,2075,2,0
1294,Sala inferiore,428,2076,3,0
1295,Camere di Cristallo,428,2077,4,0
1296,Sala dei Custodi,429,2071,0,0
1297,La Cripta di Tyr,429,2072,1,0
1298,Camere dell'Infusione,430,2095,0,0
1299,Osservatorio di Rubino,430,2094,1,0
1300,Il Calderone In Fiamme,431,2080,0,0
1301,Camera delle Fiamme,431,2081,1,0
1302,Conca dei Felcepelle,432,2096,0,0
1303,Tana di Decadimento,432,2106,1,0
1304,Accademia di Algeth'ar,433,2097,0,0
1305,Il Campo,433,2098,1,0
1306,Enclave della Preside,433,2099,2,0
1307,Rotonda dell'Instillatore,434,2082,0,0
1308,Camera dell'Infusione,434,2083,1,0
1313,Baluardo Primordiale,437,2119,0,0
1314,Conclave Elementale,437,2120,1,0
1315,Rupi Tempestose,437,2121,2,0
1316,Ingresso della Cripta,437,2122,3,0
1317,Conca della Tessighiaccio,437,2123,4,0
1318,Tana della Progenie,437,2126,5,0
1319,Convergenza Primordiale,437,2124,6,0
1320,Segrete delle Incarnazioni,437,2125,7,0
1322,Crogiolo Fuso,438,2166,0,0
1323,Laboratorio d'Onice,438,2167,1,0
1324,Bastioni Sprezzanti,438,2168,2,0
1325,Santuario di Neltharion,438,2169,3,0
1326,Orlo dell'Oblio,438,2170,4,0
1327,Crogiolo Fuso,439,2171,0,0
1328,Laboratorio d'Onice,439,2172,1,0
1329,Santuario di Neltharion,439,2173,2,0
1330,Orlo dell'Oblio,439,2174,3,0
1331,Flussi Temporali,440,2198,0,0
1332,Santuario della Cronologia,440,2190,1,0
1333,Soglia dei Millenni,440,2191,2,0
1334,Locus dell'Eternità,440,2192,3,0
1335,Raggio dell'Inverno Eterno,440,2193,4,0
1336,Crocevia del Destino,440,2194,5,0
1337,Confluenza Infinita,440,2195,6,0
1338,Approdo Distorto,440,2196,7,0
1339,Campo di Battaglia Immemore,440,2197,8,0
1340,Quartieri dell'Astromante,441,2221,0,0
1341,Osservatorio Eterno,441,2220,1,0
1342,Gran Portale,442,2230,0,0
1343,Sale del Valore,442,2231,1,0
1344,Atrio della Sorgente,443,2232,0,0
1345,Trono del Signore del Fuoco,443,2233,3,0
1346,Amirdrassil,443,2234,4,0
1347,Rami Settentrionali,443,2235,7,0
1348,Rami Orientali,443,2236,6,0
1349,Rami Meridionali,443,2237,5,0
1350,Cuore di Amirdrassil,443,2238,8,0
1351,Sala Arsa,443,2244,1,0
1352,Terrazza Verdeggiante,443,2240,2,0
1357,Terreni Benedetti,446,2308,0,0
1358,Prioria della Fiamma Sacra,446,2309,1,0
1359,Terrazza della Corveria,447,2315,0,0
1360,Nido della Tempesta,447,2316,1,0
1361,Corveria della Tempesta,447,2317,2,0
1362,Caserma dei Cavalcatempesta,447,2318,3,0
1363,Sala della Tempesta Infuriante,447,2319,4,0
1364,Miniere Abbandonate,447,2320,5,0
1365,Città dei Fili,448,2343,0,0
1366,Trasformatorio,448,2344,1,0
1367,Dalaran,449,2305,0,0
1368,Sotterranei,449,2306,1,0
1369,Dimora delle Ombre,449,2307,2,0
1370,Osservatorio Echeggiante,450,2357,0,0
1371,Deposito Sotterraneo,450,2358,1,0
1372,Gran Bastione,451,2292,0,0
1373,Fossa Pulsante,451,2291,1,0
1374,Terrazza della Maestà,451,2293,2,0
1375,Narthex,451,2294,3,0
1376,Corona d'Ombre,451,2295,4,0
1377,Corona d'Ombre - Superiore,451,2296,5,0
1380,Azj-Kahet,453,2255,0,0
1381,Azj-Kahet - Inferiore,453,2256,1,0
1382,Città dei Fili,454,2213,0,0
1383,Città dei Fili - Inferiore,454,2216,1,0
1384,Blocco di Detenzione,455,2363,0,0
1385,Forgiascura,455,2362,1,0
1391,Annesso della Profezia,457,2379,0,0
1392,Ny'alotha,457,2381,1,0
1393,Alveare,457,2382,2,0
1394,Poggio del Crepuscolo,457,2383,3,0
1395,Fauci di Gor'ma,457,2384,4,0
1396,Cavafonda,458,2406,0,0
1397,Gallagio,458,2407,2,0
1398,Cuore Fortunato,458,2408,3,0
1399,Torre di Picche,458,2411,4,0
1400,Casa del Cromo,458,2409,5,0
1401,Acquedotto,459,2387,0,0
1402,D.I.R.G.,459,2388,1,0
1403,Entrata,460,2423,0,0
1404,Piattaforme Superiori,460,2422,1,0
1405,Piattaforme Inferiori,460,2421,2,0
1406,Fosse,460,2420,3,0
1407,Arena di Demolizione,461,2426,0,0
1408,Demolitorium,461,2425,1,0
1409,Ricerca e Distruzione,458,2428,1,0
1410,Vivaio dell'Arcano,462,2452,1,0
1411,Sala superiore,462,2453,0,0
1412,Mausoleo delle Leggende,462,2454,2,0
1413,Sala inferiore,462,2455,3,0
1414,Camere di Cristallo,462,2476,4,0
1415,Nucleo della Forgia,463,2460,0,0
1416,Cripta Svincolata,463,2461,1,0
1417,Sale di Coltivazione,463,2462,2,0
1418,Terrazza dei Tecnomanti,463,2463,3,0
1419,Operazioni Centrali,463,2464,4,0
1420,Distese di K'aresh,463,2465,5,0
1421,Porto Ombrale,463,2466,6,0
1422,Seggio del Divoratore,463,2467,7,0
1423,Resti della Conquista,463,2468,8,0
1424,Resti dell'Entropia,463,2469,9,0
1425,Cuore del Divoratore,463,2470,10,0
1426,Cuore Oscuro,463,2471,11,0
