ID,DisplayName_lang,Description_lang,Field_9_0_1_33978_001,MatQualityWeight,Field_10_0_0_44649_004
679,Rocchetto di Tessifilo,,0,3,1
680,Rotolo di Stoffavespro,,0,41,1
681,Rotolo di Stoffadalba,,0,41,1
682,Rotolo di Tessistoffa,,0,22,1
683,Imbottitura di Filodalba,Ricette di Khaz Algar per la maggior parte delle armature senza abbellimento.,0,0,0
684,Imbottitura di Fildivespro,Ricette di Khaz Algar per la maggior parte delle armature senza abbellimento.,0,0,0
685,Stoffa per Lucidatura Granulosa,La maggior parte delle ricette di Oreficeria di Khaz Algar.,0,0,2
686,Stoffa per Lucidatura Brillante,La maggior parte delle ricette di Oreficeria di Khaz Algar.,0,0,2
687,Filo per Ricami di Tessistoffa,La maggior parte delle ricette di Sartoria di Khaz Algar.,0,0,2
688,Filo per Ricami di Mantenimento,La maggior parte delle ricette di Sartoria di Khaz Algar.,0,0,2
689,11.0 Optional Reagent - Outdoor Upgrade Dungeon - All,Ricette di Khaz Algar per la maggior parte dell'equipaggiamento raro (blu).,0,0,0
690,Concentrato di Concentrazione,Tante ricette di Khaz Algar su cui porre la propria Concentrazione.,0,0,2
691,Polvere Speculare,Tante ricette di Khaz Algar che producono oggetti consumabili.,0,0,2
692,Benda di Tessistoffa,,0,22,1
693,Pozione del Ghepardo Rinato,,0,33,1
694,Pozione di Cura Algari,,0,24,1
695,Delizia dell'Abitante delle Caverne,,0,32,1
696,Pozione Temprata,,0,33,1
697,Pigmento di Orbinide,,0,3,1
698,Pigmento di Gocciaricca,,0,3,1
699,Pigmento di Bocciolo della Benedizione,,0,3,1
700,Rotolo di Tessistoffa Raffinata,,0,34,1
701,Ornamento Magico del Chiarore dell'Alba,,0,350,1
702,Ornamento Magico del Tramonto,,0,350,1
703,Ornamento Magico Raffinato,,0,232,1
704,Struttura Temprata,"Diverse ricette di Forgiatura, Ingegneria e Conciatura di Khaz Algar.",0,0,2
706,Salsa Segreta,Ricette di piatti di Khaz Algar.,0,0,2
707,Frammento di Favo Caldo,Ricette di piatti di Khaz Algar.,0,0,2
708,Rischi di Soffocamento Assortiti,Vari schemi di Ingegneria.,0,5,2
709,Acume in Bottiglia,Molte ricette di Khaz Algar per la maggior parte delle professioni.,0,5,2
710,11.0 Professioni - Condiviso - Potenziamento Stagione 1,,2,0,0
711,Incavo,,0,0,3
712,Incavo,,0,0,3
713,Reagente di Finitura Globale 01,Varie ricette di Khaz Algar per tutte le professioni.,0,0,2
714,Reagente di Finitura Globale 02,Varie ricette di Khaz Algar per tutte le professioni.,0,0,2
715,Reagente di Finitura Globale 03,Varie ricette di Khaz Algar per tutte le professioni.,0,0,2
716,Reagente di Finitura Globale 04,Varie ricette di Khaz Algar per tutte le professioni.,0,0,2
717,Scintilla dei Retaggi,Molte ricette per l'equipaggiamento antecedenti rispetto all'espansione attuale che richiedono una Scintilla d'Artigianato.,0,0,0
718,Tessistoffa,,0,7,1
719,Tessivespro,,0,10,1
720,Tessialba,,0,10,1
721,11.0 Reagente Facoltativo - Aumento di livello potenziamenti mondo esterno - Non arma,Ricette di Khaz Algar per la maggior parte delle armature e degli accessori rari (blu).,0,0,0
722,11.0 Reagente Facoltativo - Aumento di livello potenziamenti mondo esterno - Eroico,Ricette di Khaz Algar per la maggior parte dell'equipaggiamento raro (blu).,0,0,0
723,Incremento Livello Oggetti,Molte ricette per l'equipaggiamento antecedenti rispetto all'espansione attuale.,0,0,0
724,Coltura di Micofiori Ribollenti,Molte ricette di Alchimia di Khaz Algar.,0,5,2
725,Polvere di Petalo,Molte ricette di Alchimia di Khaz Algar.,0,5,2
726,Polvere d'Abbellimento Multiuso di Griftah,Ricette di Khaz Algar per la maggior parte dell'equipaggiamento senza abbellimento.,0,0,0
728,,,2,0,0
729,,,2,0,0
730,,,2,0,0
734,11.1 Professions - Modifying Reagent - Shared - Pacing - Season 2 Spark,,2,0,0
735,11.1 Optional Reagent - Season 2 - Enchanted Crests,Ricette di Khaz Algar per equipaggiamento epico creato con una Scintilla della Fortuna.,0,0,0
738,Incavo,,0,0,3
739,Incavo,,0,0,3
752,Residuo di Sangue Nero,,0,7,1
760,11.2 Professioni - Reagente di modifica - Condiviso - Andatura - Avvio Stagione 3,,2,0,0
