ID,ZoneName,AreaName_lang,ContinentID,ParentAreaID,AreaBit,SoundProviderPref,SoundProviderPrefUnderwater,AmbienceID,UwAmbience,ZoneMusic,UwZoneMusic,IntroSound,UwIntroSound,FactionGroupMask,Ambient_multiplier,MountFlags,PvpCombatWorldStateID,WildBattlePetLevelMin,WildBattlePetLevelMax,WindSettingsID,ContentTuningID,Flags[0],Flags[1],LiquidTypeID[0],LiquidTypeID[1],LiquidTypeID[2],LiquidTypeID[3]
4426,Bor'sBreathRiver,Fiume della Forra di Bor,571,67,2215,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4427,ArgentVanguard,Avanguardia d'Argento,571,67,2217,0,89,0,675,453,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4428,Frosthold,Fortegelo,571,67,2219,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1075855425,8192,0,0,0,0
4429,Grom'arshCrash-Site,Relitto del Grom'arsh,571,67,2221,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1075855425,8192,0,0,0,0
4430,TempleofStorms,Tempio delle Tempeste,571,67,2223,0,0,0,675,458,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4431,EngineoftheMakers,Motrice dei Creatori,571,67,2225,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1140867137,8192,0,0,0,0
4432,TheFootSteppes,Piedimonte,571,67,2227,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4433,DragonspinePeaks,Picchi di Spina del Drago,571,67,2229,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4434,Nidavelir,Nidavelir,571,67,2231,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4435,Narvir'sCradle,Impalcatura di Narvir,571,67,2233,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4436,SnowdriftPlains,Piana di Fluttaneve,571,67,2235,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4437,ValleyofAncientWinters,Valle degli Antichi Inverni,571,67,2237,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4438,DunNiffelem,Dun Niffelem,571,67,2239,0,89,0,675,458,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4439,FrostfieldLake,Lago di Campogelo,571,67,2241,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4440,Thunderfall,Impietrituono,571,67,2243,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4441,CampTunka'lo,Accampamento Tunka'lo,571,67,2245,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1075855425,8192,0,0,0,0
4442,Brann'sBase-Camp,Campo Base di Brann,571,67,2247,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4443,GateofEchoes,Portale degli Echi,571,67,2249,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4444,PlainofEchoes,Piana degli Echi,571,67,2251,0,0,0,675,419,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4445,Ulduar,Ulduar,571,67,2253,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4446,TerraceoftheMakers,Terrazza dei Creatori,571,67,2255,0,0,0,675,236,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4447,GateofLightning,Portale del Fulmine,571,67,2257,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4448,PathoftheTitans,Sentiero dei Titani,571,67,2259,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4449,Uldis,Uldis,571,67,2261,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4450,Loken'sBargain,Dispositivo di Loken,571,67,2263,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4451,Bor'sFall,Cascata di Bor,571,67,2265,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4452,Bor'sBreath,Forra di Bor,571,67,2267,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4453,RohemdalPass,Passo di Rohemdal,571,67,2269,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4454,TheStormFoundry,Forgia della Tempesta,571,67,2271,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4455,HibernalCavern,Caverna Invernale,571,67,2273,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4456,VoldruneDwelling,Alloggi di Voldrune,571,394,2275,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4457,Torseg'sRest,Bivacco di Torseg,571,67,2277,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4458,SparksocketMinefield,Campo Minato di Sprizzascintille,571,67,2279,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4459,Ricket'sFolly,Cratere di Ricket,571,67,2281,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4460,Garm'sBane,Sbarramento di Garm,571,67,2283,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4461,Garm'sRise,Altura di Garm,571,67,2285,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4462,CrystalwebCavern,Caverna Tela di Cristallo,571,67,2287,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4463,TempleofLife,Tempio della Vita,571,67,2289,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4464,TempleofOrder,Tempio dell'Ordine,571,67,2291,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4465,TempleofWinter,Tempio dell'Inverno,571,67,2293,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4466,TempleofInvention,Tempio dell'Intelletto,571,67,2295,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4467,Death'sRise,Altura della Morte,571,210,2297,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4468,TheDeadFields,Campi Sterili,571,66,2299,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4469,Dargath'sDemise,Disfatta di Dargath,571,66,2301,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4470,TheHiddenHollow,Grotta Nascosta,571,210,2303,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4471,Bernau'sHappyFunLand,Terra Felice di Bernau,451,4019,2305,0,89,400,675,269,0,483,0,0,0.15,15,-1,0,0,0,798,1073758272,0,0,0,0,0
4472,Frostgrip'sHollow,Grotta di Ghermigelo,571,67,2307,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4473,TheFrigidTomb,Tomba Glaciale,571,67,2309,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4474,TwinShores,Rive Gemelle,571,495,2311,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,45,1073758273,8192,0,0,0,0
4475,Zim'bo'sHideout,Rifugio di Zim'bo,571,394,2313,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4476,AbandonedCamp,Bivacco Abbandonato,571,67,2315,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4477,TheShadowVault,Volta dell'Ombra,571,210,2317,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4478,ColdwindPass,Passo di Ventogelido,571,65,2319,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,46,1073758276,8192,0,0,0,0
4479,Winter'sBreathLake,Lago di Soffiogelido,571,495,2321,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,45,1073758273,8192,0,0,0,0
4480,TheForgottenOverlook,Promontorio Dimenticato,571,394,2323,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4481,Jintha'kalarPassage,Cammino di Jintha'Kalar,571,66,2325,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4482,ArrigaFootbridge,Passerella di Arriga,571,394,2327,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4483,TheLostPassage,Passaggio Perduto,571,3711,2329,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4484,Bouldercrag'sRefuge,Rifugio di Spaccaroccia,571,67,2331,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4485,TheInventor'sLibrary,Biblioteca dell'Intelletto,571,67,2333,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4486,TheFrozenMine,Miniera Gelata,571,67,2335,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4487,FrostfloeDeep,Abisso di Bancogelo,571,67,2337,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4488,TheHowlingHollow,Grotta delle Urla,571,67,2339,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4489,CrusaderForwardCamp,Avanguardia dei Crociati,571,66,2341,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4490,Stormcrest,Crestavento,571,67,2343,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4491,Bonesnap'sCamp,Bivacco di Ossorotto,571,394,2345,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4492,Ufrang'sHall,Salone di Ufrang,571,210,2347,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4493,TheObsidianSanctum,Santuario di Ossidiana,615,0,2349,0,0,405,675,477,0,568,0,0,0.5,13,-1,0,0,0,1018,0,12,0,0,0,0
4494,Ahnkahet,"Ahn'kahet, il Regno Antico",619,0,2351,75,0,467,675,495,0,0,0,0,0.6,0,-1,0,0,0,235,33570816,12,0,0,0,0
4495,Fjorn'sAnvil,Incudine di Fjorn,571,67,2353,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4496,Jotunheim,Jotunheim,571,210,2355,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4497,SavageLedge,Sporgenza Crudele,571,210,2357,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4498,HallsoftheAncestors,Sale degli Avi,571,210,2359,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4499,TheBlightedPool,Vasca Ammorbata,571,67,2361,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4500,TheEyeofEternity,Occhio dell'Eternità,616,0,2363,0,0,482,675,0,0,0,0,0,0.5,13,-1,0,0,0,1019,16384,12,0,0,0,0
4501,TheArgentVanguard,Avanguardia d'Argento,571,210,2365,0,0,0,675,453,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4502,Mimir'sWorkshop,Officina di Mimir,571,67,2367,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4503,IronwallDam,Diga della Muraglia di Ferro,571,210,2369,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4504,ValleyofEchoes,Valle degli Echi,571,210,2371,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4505,TheBreach,Grande Breccia,571,210,2373,0,0,0,675,465,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4506,Scourgeholme,Bastioni del Flagello,571,210,2375,0,0,0,675,464,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4507,TheBrokenFront,Fronte Spezzato,571,210,2377,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4508,MordretharTheDeathGate,"Mord'rethar, Cancello della Morte",571,210,2379,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4509,TheBombardment,Zona di Bombardamento,571,210,2381,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4510,Aldur'thar:TheDesolationGate,"Aldur'thar, Cancello della Desolazione",571,210,2383,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4511,TheSkybreaker,Spaccacieli,571,210,2385,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4512,Orgrim'sHammer,Martello di Orgrim,571,210,2387,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4513,Ymirheim,Ymirheim,571,210,2389,0,0,0,675,458,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4514,SaroniteMines,Miniere di Saronite,571,210,2391,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4515,TheConflagration,Deflagrazione delle Fiamme,571,210,2393,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4516,IronwallRampart,Bastione della Muraglia di Ferro,571,210,2395,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4517,WeepingQuarry,Cava delle Lacrime,571,210,2397,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4518,Corp'rethar:TheHorrorGate,"Corp'rethar, Cancello dell'Orrore",571,210,2399,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4519,TheCourtofBones,Corte delle Ossa,571,210,2401,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4520,Malykriss:TheVileHold,"Malykriss, la Rocca Ignobile",571,210,2403,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4521,CathedralofDarkness,Cattedrale dell'Oscurità,571,210,2405,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4522,IcecrownCitadel,Rocca della Corona di Ghiaccio,571,210,2407,0,0,0,675,542,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4523,IcecrownGlacier,Ghiacciaio delle Ossa,571,210,2409,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4524,Valhalas,Valhalas,571,210,2411,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4525,TheUnderhalls,Sale Sotterranee,571,210,2413,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4526,NjorndarVillage,Njorndar,571,210,2415,0,0,0,675,458,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4527,BalargardeFortress,Fortezza di Balargarde,571,210,2417,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4528,Kul'galarKeep,Forte di Kul'galar,571,210,2419,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4529,TheCrimsonCathedral,Cattedrale Vermiglia,571,210,2421,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4530,SanctumofReanimation,Santuario della Rianimazione,571,210,2423,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4531,TheFleshwerks,Officina della Carne,571,210,2425,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4532,VengeanceLandingInn,Locanda della Vendetta,571,495,2427,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,45,1077952577,8192,0,0,0,0
4533,Sindragosa'sFall,Fossa di Sindragosa,571,210,2429,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4534,WildervarMine,Miniera di Wildervar,571,495,2431,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,45,1073758273,8192,0,0,0,0
4535,ThePitoftheFang,Fossa delle Fauci,571,67,2433,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4536,FrosthowlCavern,Caverna di Gridogelido,571,67,2435,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4537,TheValleyofLostHope,Valle della Speranza Perduta,571,210,2437,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4538,TheSunkenRing,Anello Infossato,571,4197,2439,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,1200,1090535425,8192,0,0,0,0
4539,TheBroken,Tempio in Rovina,571,4197,2441,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,1200,1224753153,8192,0,0,0,0
4540,TheValleyofFallenHeroes,Valle degli Eroi Caduti,571,210,2443,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4541,VanguardInfirmary,Infermeria dell'Avanguardia,571,210,2445,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4542,HalloftheShaper,Sala del Modellatore,571,67,2447,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4543,TempleofWisdom,Tempio della Saggezza,571,67,2451,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4544,DeathsBreach,Breccia della Morte,0,139,2456,0,89,0,675,452,0,0,0,0,0.15,15,-1,0,0,0,35,1073758272,8192,0,0,0,0
4545,AbandonedMine,Miniera Abbandonata,0,139,2460,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,35,1073758272,8192,0,0,0,0
4546,RuinsoftheScarletEnclave,Rovine dell'Enclave Scarlatta,0,139,2464,0,0,0,675,781,0,669,0,0,0.15,15,-1,0,0,0,35,1073758272,8192,0,0,0,0
4547,HallsofStone,Sale della Pietra,571,67,2468,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4548,HallsofLightning,Sale del Fulmine,571,67,2472,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4549,TheGreatTree,Grande Albero,571,2817,2476,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,163,1073758276,8192,0,0,0,0
4550,TheMirrorofTwilight,Specchio del Crepuscolo,571,2817,2480,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,163,1073758276,8192,0,0,0,0
4551,TheTwilightRivulet,Rio del Crepuscolo,571,2817,2484,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,163,1073758276,8192,0,0,0,0
4552,TheDecrepitFlow,Bacino Decrepito,571,2817,2488,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,163,1073758276,8192,0,0,0,0
4553,ForlornWoods,Selva Triste,571,2817,2492,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,163,1073758276,8192,0,0,0,0
4554,RuinsofShandaral,Rovine di Shandaral,571,2817,2496,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,163,1073758276,8192,0,0,0,0
4555,TheAzureFront,Fronte Azzurro,571,2817,2500,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,163,1073758276,8192,0,0,0,0
4556,VioletStand,Baluardo Violaceo,571,2817,2504,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,163,1073758276,8192,0,0,0,0
4557,TheUnboundThicket,Boscostile,571,2817,2508,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,163,1073758276,8192,0,0,0,0
4558,Sunreaver'sCommand,Comando dei Predatori del Sole,571,2817,2512,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,163,1073758276,8192,0,0,0,0
4559,Windrunner'sOverlook,Osservatorio dei Ventolesto,571,2817,2516,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,163,1073758276,8192,0,0,0,0
4560,TheUnderbelly,Sotterranei,571,4395,2519,0,0,0,675,0,0,0,0,0,0.15,45,-1,0,0,0,196,1073760552,0,0,0,0,0
4564,Karasus'Landing,Terrazza di Krasus,571,4395,2531,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,196,1073760552,0,0,0,0,0
4567,TheVioletHold,Fortezza Violacea,571,4395,2540,0,0,0,675,433,0,0,0,0,0.15,47,-1,0,0,0,196,1073760552,0,0,0,0,0
4568,TheEventide,Piazza del Vespro,571,4395,2543,0,0,0,675,0,0,0,0,0,0.15,47,-1,0,0,0,196,1073760552,0,0,0,0,0
4569,SewerExitPipeInterior,Scarico Fognario,571,4395,2546,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,196,1073760552,0,0,0,0,0
4570,DalaranSewerDueling,Circolo delle Volontà,571,4395,2549,0,89,0,675,0,0,0,0,0,0.15,45,-1,0,0,0,196,1073760616,0,0,0,0,0
4571,SilverwingFlagRoom,Sala della Bandiera degli Alargentea,489,3277,2552,0,0,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,972,1073741824,0,0,0,0,0
4572,WarsongFlagRoom,Sala della Bandiera dei Cantaguerra,489,3277,2556,0,0,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,972,1073741824,0,0,0,0,0
4575,WintergraspFortress,Fortezza di Lungoinverno,571,4197,2564,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,1200,1224753153,8192,0,0,0,0
4576,CentralBridge,Ponte Centrale,571,4197,2567,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,1200,1224753153,8192,0,0,0,0
4577,EasternBridge,Ponte Orientale,571,4197,2570,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,1200,1224753153,8192,0,0,0,0
4578,WesternBridge,Ponte Occidentale,571,4197,2573,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,1200,1090535425,8192,0,0,0,0
4579,Dubra'Jin,Dubra'Jin,571,66,2577,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4580,Crusaders'Pinnacle,Pinnacolo dei Crociati,571,210,2579,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4581,FlamewatchTower,Torre di Scrutafiamme,571,4197,2582,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,1200,1224753153,8192,0,0,0,0
4582,WintersEdgeTower,Torre di Fondogelo,571,4197,2585,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,1200,1224753153,8192,0,0,0,0
4583,ShadowsightTower,Torre di Miraombre,571,4197,2588,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,1200,1224753153,8192,0,0,0,0
4584,TheFieldofFlames,Calderone delle Fiamme,571,4197,2591,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,1200,1224753153,8192,0,0,0,0
4585,TheFrozenPool,Cascate Ghiacciate,571,4197,2594,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,1200,1224753153,8192,0,0,0,0
4586,TheWindyBluffs,Guglie Ventose,571,4197,2597,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,1200,1224753153,8192,0,0,0,0
4587,TheForestofShadows,Foresta delle Ombre,571,4197,2600,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,1200,1224753153,8192,0,0,0,0
4588,Blackwatch,Osservatorio Nero,571,210,2603,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4589,TheChilledQuagmire,Palude Gelata,571,4197,2606,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,1200,1224736769,8192,0,0,0,0
4590,TheSteppeofLife,Steppa della Vita,571,4197,2609,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,1200,1224753153,8192,0,0,0,0
4591,SilentVigil,Veglia Silente,571,210,2613,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4592,Gimorak'sDen,Antro di Gimorak,571,67,2615,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,50,1073758273,8192,0,0,0,0
4593,ThePitofFiends,Fossa dei Demoni,571,210,2619,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4594,BattlescarSpire,Mastio della Fossa di Guerra,571,210,2622,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4595,HallofHorrors,Sala degli Orrori,571,210,2625,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4596,TheCircleofSuffering,Cerchio della Sofferenza,571,210,2628,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4597,RiseofSuffering,Altura della Sofferenza,571,210,2630,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,51,1073758277,8192,0,0,0,0
4598,Krasus'LandingInterior,Terrazza di Krasus,571,4395,2633,0,0,0,675,0,0,0,0,0,0.15,47,-1,0,0,0,196,1140869416,0,0,0,0,0
4599,SewerExitPipe,Scarico Fognario,571,4395,2636,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,196,1140869416,0,0,0,0,0
4601,DalaranIsland,Isola di Dalaran,571,4395,2642,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,196,1073760552,0,0,0,0,0
