Description_lang,Title_lang,ID,ScenarioID,CriteriatreeID,RewardQuestID,RelatedStep,Supersedes,OrderIndex,Flags,VisibilityPlayerConditionID,WidgetSetID
Parla con il Gran Signore Darion Mograine per iniziare l'invasione.,Punto di non ritorno,2709,1157,49478,0,0,0,2,0,0,0
Ottieni informazioni sul luogo d'incontro dei cultisti a Roccavento.,Catturare un cultista,2711,1123,49470,0,0,0,3,0,0,0
Impugna le Lame Gemelle dell'Ingannatore.,Le Lame Gemelle dell'Ingannatore,2712,900,49475,0,0,0,4,0,0,0
Rianima i morti nella tomba dietro la Cappella della Luce.,I morti risorgono,2714,1157,49500,0,0,0,3,0,0,0
Gli aspiranti membri del Concilio rimasti sono stati ridotti notevolmente di numero. Incontra i sopravvissuti e scopri i loro piani.,Gli altri partecipanti,2715,1155,49483,0,0,0,1,0,0,0
"Tyranis Malem è stato mandato a esplorare il Blocco-D. Dirigiti verso le celle, trovalo e scopri tutto ciò che sa.",Il terzo,2716,1155,49485,0,0,0,2,0,0,0
"È più facile prendersi il merito da soli, ma Tyranis sa troppe cose. Forse dovrebbe capitargli qualcosa di brutto. Rompi le sue catene o lascialo al suo destino.",Uno sfortunato incidente,2717,1155,49487,0,0,0,3,0,0,0
"L'elenco non è qui, continua a cercare.",Continuare la ricerca,2718,1155,49491,0,0,0,4,0,0,0
"Nagaz ha bisogno di ""un piccolo aiuto"", ma probabilmente si tratta di una trappola. Attendi il suo arrivo per far scattare la trappola, poi agisci.",Un incontro segreto,2719,1155,49493,0,0,0,5,0,0,0
Continua a cercare l'elenco dei detenuti della prigione nel blocco detentivo.,Di nuovo all'elenco,2720,1155,49514,0,0,0,6,0,0,0
Attraversa i cancelli di Niskara.,Lo scontro finale,2721,1146,49369,0,0,0,0,0,0,0
Sconfiggi il Comandante della Legione che minaccia il Mulino di Tarren.,Sconfiggere il comandante demoniaco,2722,916,49511,43286,0,0,1,0,0,0
Respingi le forze della Legione sparse per le Alture di Colletorto.,Respingere le forze della Legione,2723,916,49536,43297,0,0,2,0,0,0
Allaris crede che l'elenco sia qui. Accompagnalo e trova il documento.,L'ultima ala,2724,1155,49516,0,0,0,7,0,0,0
L'elenco indica che l'obiettivo si trova nel Forte di Baradin. Vai lì con Allaris e trova la creatura.,Forte di Baradin,2725,1155,49518,0,0,0,8,0,0,0
L'enorme Terrore del Vuoto ha consumato l'Occhio. Uccidilo per recuperarlo.,L'Occhio della Bestia,2726,1155,49520,0,0,0,9,0,0,0
Incontra il Gran Signore Darion Mograine nella Cappella della Luce.,Il Gran Signore attende,2727,1157,49527,0,0,0,4,0,0,0
,Salvare Thorim,2728,1148,49618,0,0,0,6,0,0,0
Impara il significato di essere un Paladino.,Addestramento al combattimento,2729,1073,49557,0,0,0,0,0,0,0
Impara il significato di essere un Guerriero.,Addestramento al combattimento,2730,1093,49576,0,0,0,0,0,0,0
Impara il significato di essere un Cacciatore.,Addestramento al combattimento,2731,1083,49570,0,0,0,0,0,0,0
Impara il significato di essere un Ladro.,Addestramento al combattimento,2732,1133,49573,0,0,0,0,0,0,0
Impara il significato di essere un Sacerdote.,Addestramento al combattimento,2733,1090,49579,0,0,0,0,0,0,0
Impara il significato di essere un Cavaliere della Morte.,Addestramento al combattimento,2734,1094,49582,0,0,0,0,0,0,0
Impara il significato di essere uno Sciamano.,Addestramento al combattimento,2735,1091,49585,0,0,0,0,0,0,0
Impara il significato di essere un Mago.,Addestramento al combattimento,2736,1132,49588,0,0,0,0,0,0,0
Impara il significato di essere uno Stregone.,Addestramento al combattimento,2737,1084,49591,0,0,0,0,0,0,0
Impara il significato di essere un Monaco.,Addestramento al combattimento,2738,1095,49594,0,0,0,0,0,0,0
Impara il significato di essere un Druido.,Addestramento al combattimento,2739,1096,49597,0,0,0,0,0,0,0
Sconfiggi il Signore dei Demoni al comando dell'invasione alle Alture di Colletorto.,Sconfiggere il Signore dei Demoni,2740,916,49602,43285,0,0,3,0,0,0
Usa ciò che hai imparato per sconfiggere un avversario.,Una piccola prova,2741,1094,49608,0,0,0,10,0,0,0
Usa ciò che hai imparato per sconfiggere due avversari allo stesso tempo.,Doppia sfida,2743,1094,49606,0,0,0,11,0,0,0
Usa ciò che hai imparato per sconfiggere due avversari allo stesso tempo.,Doppia sfida,2744,1096,49651,0,0,0,11,0,0,0
Difendi l'aeronave!,Resistere all'assalto,2745,1096,66941,0,0,0,12,0,0,0
Usa ciò che hai imparato per sconfiggere un avversario.,Una piccola prova,2746,1083,49668,0,0,0,9,0,0,0
Usa ciò che hai imparato per sconfiggere due avversari allo stesso tempo.,Doppia sfida,2747,1083,49666,0,0,0,10,0,0,0
Usa ciò che hai imparato per sconfiggere due avversari allo stesso tempo.,Doppia sfida,2748,1132,49681,0,0,0,11,0,0,0
Difendi l'aeronave!,Resistere all'assalto,2749,1132,66974,0,0,0,12,0,0,0
Difendi l'aeronave!,Resistere all'assalto,2750,1095,66982,0,0,0,10,0,0,0
Abbandona la cannoniera e unisciti all'assalto.,Ordini dal Comando,2751,1095,49687,0,0,0,11,0,0,0
Usa ciò che hai imparato per sconfiggere due avversari allo stesso tempo.,Doppia sfida,2752,1073,49719,0,0,0,10,0,0,0
Difendi l'aeronave!,Resistere all'assalto,2753,1073,66990,0,0,0,11,0,0,0
Fatti strada verso il Salone dei Campioni.,Il Santuario della Luce,2755,1157,49733,0,0,0,5,0,0,0
Sconfiggi Dama Liadrin nel Salone dei Campioni.,La Dama della Luce,2756,1157,49735,0,0,0,6,0,0,0
Apri la Tomba di Tirion Fordring.,Un destino empio,2757,1157,49737,0,0,0,7,0,0,0
"Parla con il Profeta Velen, poi accompagnalo al Trono dei Naaru.",Una lunga caduta...,2758,1138,50158,0,0,0,4,0,0,0
Difendi l'aeronave!,Resistere all'assalto,2762,1090,66998,0,0,0,10,0,0,0
Abbandona la cannoniera e unisciti all'assalto.,Ordini dal Comando,2763,1090,49751,0,0,0,11,0,0,0
Uccidi gli Archivisti della Guardia del Vespro per fuggire dalla Biblioteca Dimenticata.,Concentrarsi sui libri,2767,1159,49766,0,0,0,0,0,0,0
Difendi l'aeronave!,Resistere all'assalto,2768,1133,67006,0,0,0,11,0,0,0
Abbandona la cannoniera e unisciti all'assalto.,Ordini dal Comando,2769,1133,49780,0,0,0,12,0,0,0
Difendi l'aeronave!,Resistere all'assalto,2771,1091,67014,0,0,0,12,0,0,0
Abbandona la cannoniera e unisciti all'assalto.,Ordini dal Comando,2772,1091,50135,0,0,0,13,0,0,0
Difendi l'aeronave!,Resistere all'assalto,2773,1093,67038,0,0,0,11,0,0,0
Abbandona la cannoniera e unisciti all'assalto.,Ordini dal Comando,2774,1093,50143,0,0,0,12,0,0,0
Sconfiggi il Comandante della Legione che minaccia l'Ingresso Posteriore di Orgrimmar.,Sconfiggere il comandante demoniaco,2775,958,50196,43299,0,0,1,0,0,0
Respingi le forse della Legione sparse ad Azshara.,Respingere le forze della Legione,2776,958,50199,43300,0,0,2,0,0,0
Sconfiggi il Signore dei Demoni al comando dell'invasione all'Ingresso Posteriore di Orgrimmar.,Sconfiggere il Signore dei Demoni,2777,958,50204,43301,0,0,3,0,0,0
Unisciti alla battaglia al Tempio di Lucefatua.,Unisciti alla battaglia,2778,1160,50352,0,0,0,0,0,0,0
Uccidi Balnazzar.,Sconfiggi Balnazzar,2779,1160,50223,0,0,0,3,0,0,0
Distruggi 4 Portali della Legione.,Distruggere i portali della Legione,2780,1160,50288,0,0,0,2,0,0,0
Sconfiggi Ogoroth e Torenai il Mangiatore d'Anime.,Sconfiggere i Luogotenenti di Balnazzar,2782,1160,50220,0,0,0,1,0,0,0
Occupati degli spiriti irrequieti di Forte Corvonero.,Forte Corvonero,2788,1166,50476,0,0,0,0,0,0,0
Occupati degli spiriti irrequieti di Forte Corvonero.,Forte Corvonero,2789,1166,50599,0,0,0,0,0,0,0
Sconfiggi il Gran Generale Rakeesh.,Rivelazioni,2790,1138,50582,0,0,0,5,0,0,0
Impara come usare Assalto della Morte.,La miglior difesa è l'attacco,2791,1094,51048,0,0,0,7,0,0,0
Unisciti alla battaglia al Tempio di Lucefatua.,Unisciti alla battaglia,2796,1168,51058,0,0,0,0,0,0,0
Sconfiggi Ogoroth e Torenai il Mangiatore d'Anime.,Sconfiggere i Luogotenenti di Balnazzar,2797,1168,51060,0,0,0,1,0,0,0
Distruggi 4 Portali della Legione.,Distruggere i portali della Legione,2798,1168,51063,0,0,0,2,0,0,0
Uccidi Balnazzar.,Sconfiggi Balnazzar,2799,1168,51065,0,0,0,3,0,0,0
Purifica l'area dai servi di Azshara.,Occhio di Azshara,2800,1169,51163,0,0,0,0,0,0,0
Purifica l'area dai servi di Azshara.,Occhio di Azshara,2801,1169,51246,0,0,0,0,0,0,0
,Parlare con Thorim,2802,1148,52680,0,0,0,7,0,0,0
Affronta Akama.,La sua doppiezza non mi sorprende,2803,1170,51685,0,0,0,0,0,0,0
Salva Malfurion dalle grinfie di Xavius.,Boschetto Cuortetro,2806,1172,51687,0,0,0,0,0,0,0
Salva Malfurion dalle grinfie di Xavius.,Boschetto Cuortetro,2807,1172,51710,0,0,0,0,0,0,0
Sopravvivi fino all'arrivo dei rinforzi.,Voi non siete pronti!,2808,1170,53222,0,0,0,1,0,0,0
Impara come usare Tempesta Divina.,C'è una tempesta in arrivo,2809,1073,51837,0,0,0,6,0,0,0
Ispeziona le Segrete delle Custodi.,Segrete delle Custodi,2810,1173,51856,0,0,0,0,0,0,0
Ispeziona le Segrete delle Custodi.,Segrete delle Custodi,2811,1173,51880,0,0,0,0,0,0,0
Disattiva il Protettore Arcano attivato da Medivh.,Le difese di Medivh,2812,989,52250,0,0,0,2,0,0,0
Affronta Dargrul nelle profondità della capitale dei Drogbar.,Antro di Neltharion,2813,1174,52252,0,0,0,0,0,0,0
Affronta Dargrul nelle profondità della capitale dei Drogbar.,Antro di Neltharion,2814,1174,52278,0,0,0,0,0,0,0
Abborda la Naglfar e affronta Helya nel suo territorio.,Fauci delle Anime,2815,1175,52308,0,0,0,0,0,0,0
Abborda la Naglfar e affronta Helya nel suo territorio.,Fauci delle Anime,2816,1175,52327,0,0,0,0,0,0,0
Esplora le profondità sconosciute dell'Arcavia.,Arcavia,2819,1177,52402,0,0,0,0,0,0,0
Esplora le profondità sconosciute dell'Arcavia.,L'Arcavia,2820,1177,52427,0,0,0,0,0,0,0
Intrufolati alla festa del Consigliere Melandrus.,Corte delle Stelle,2821,1178,52452,0,0,0,0,0,0,0
Intrufolati alla festa del Consigliere Melandrus.,Corte delle Stelle,2822,1178,52471,0,0,0,0,0,0,0
Fai rapporto a Kur'talos Crinocorvo.,Circondati dall'oscurità,2823,1179,52501,0,0,0,0,0,0,0
Trova il tomo contenente informazioni sui Pilastri della Creazione.,La conoscenza è la chiave,2824,989,52503,0,0,0,9,0,0,0
Impara il significato di essere un Druido.,Addestramento al combattimento,2839,1181,52548,0,0,0,0,0,0,0
Impara come usare la Forma di Lunagufo.,Luna piena,2840,1181,52560,0,0,0,1,0,0,0
Impara come usare Fuoco Lunare e Fuoco Solare.,Equilibrio tra Sole e Luna,2841,1181,52557,0,0,0,2,0,0,0
Impara a usare Ira Silvana.,Il potere del Sole,2842,1181,52562,0,0,0,3,0,0,0
Impara come usare Cometa Arcana.,Seguire la Cometa,2843,1181,52564,0,0,0,4,0,0,0
Usa tutte le tue nuove abilità sul Manichino d'Allenamento.,Mettersi alla prova,2845,1181,52586,0,0,0,6,0,0,0
Impara come usare Ricrescita.,Curare le ferite,2846,1181,52584,0,0,0,7,0,0,0
Impara come usare Radici Avvolgenti.,Un abbraccio stringente,2847,1181,52568,0,0,0,8,0,0,0
Usa ciò che hai imparato per sconfiggere un avversario.,Una piccola prova,2848,1181,52570,0,0,0,9,0,0,0
Usa ciò che hai imparato per sconfiggere due avversari allo stesso tempo.,Doppia sfida,2849,1181,52572,0,0,0,10,0,0,0
Difendi l'aeronave!,Resistere all'assalto,2850,1181,66936,0,0,0,11,0,0,0
Abbandona la cannoniera e unisciti all'assalto.,Ordini dal Comando,2851,1181,52578,0,0,0,12,0,0,0
Impara il significato di essere uno Sciamano.,Addestramento al combattimento,2852,1182,52592,0,0,0,0,0,0,0
Impara a infondere le tue armi di potere.,Tempesta e Fuoco,2853,1182,52595,0,0,0,1,0,0,0
Impara come usare Folgore del Fuoco.,Un pizzico di Fuoco,2854,1182,88943,0,0,0,2,0,0,0
Impara come usare Sferzata Lavica.,Battute sferzanti,2855,1182,52599,0,0,0,4,0,0,0
Impara come usare Assalto della Tempesta.,Eroe della Tempesta,2856,1182,52601,0,0,0,3,0,0,0
Usa tutte le tue nuove abilità sul Manichino d'Allenamento.,Mettersi alla prova,2857,1182,52609,0,0,0,6,0,0,0
Impara come usare Maleficio.,"Cra, cra!",2858,1182,52603,0,0,0,8,0,0,0
Impara come usare Eruzione Benefica.,Lavarsi le ferite,2859,1182,52605,0,0,0,9,0,0,0
Impara come usare Lupi Spirituali.,Supporto Spirituale,2860,1182,52607,0,0,0,10,0,0,0
Usa ciò che hai imparato per sconfiggere un avversario.,Una piccola prova,2861,1182,52622,0,0,0,11,0,0,0
Usa ciò che hai imparato per sconfiggere due avversari allo stesso tempo.,Doppia sfida,2862,1182,52620,0,0,0,12,0,0,0
Difendi l'aeronave!,Resistere all'assalto,2863,1182,67022,0,0,0,13,0,0,0
Abbandona la cannoniera e unisciti all'assalto.,Ordini dal Comando,2864,1182,52614,0,0,0,14,0,0,0
Evoca le Fiamme di Azzinoth e ripulisci il Cielo dai tuoi nemici.,Verso il Cielo!,2868,1170,52836,0,0,0,2,0,0,0
Difendi la Fortezza Violacea dall'incursione della Legione.,Assalto alla Fortezza Violacea,2869,1027,52911,0,0,0,1,0,0,0
Difendi la Fortezza Violacea dall'incursione della Legione.,Assalto alla Fortezza Violacea,2870,1027,52927,44437,0,0,2,0,0,0
Difendi la Fortezza Violacea dall'incursione della Legione.,Assalto alla Fortezza Violacea,2871,1029,52962,0,0,0,1,0,0,0
Difendi la Fortezza Violacea dall'incursione della Legione.,Assalto alla Fortezza Violacea,2872,1029,52978,44437,0,0,2,0,0,0
Scatena l'odio vecchio di diecimila anni.,Conto alla rovescia,2873,1170,53049,0,0,0,3,0,0,0
Proteggi Arluin mentre apre le porte per il Condotto Oscuro.,Toc toc!,2874,1159,53144,0,0,0,2,0,0,0
Metti il Proiettore di Tempeste di Mana nel Condotto Oscuro.,Generatore di Tempeste di Mana Effimere,2875,1159,53176,0,0,0,3,0,0,0
Sopravvivi alla tempesta di mana.,Affrontare la tempesta,2876,1159,53231,0,0,0,4,0,0,0
Raggiungi la Riva Dispersa.,Riva Dispersa,2895,1189,53051,0,0,0,0,0,0,0
Elimina tutti i demoni e distruggi le strutture sulla spiaggia.,Assalto alla spiaggia,2896,1189,53053,0,0,0,1,0,0,0
Uccidi il Vilcomandante Azgalor.,Sconfiggere il comandante,2897,1189,53057,0,0,0,2,0,0,0
Trova Sylvanas e Baine.,Trova gli altri,2898,1189,53059,0,0,0,3,0,0,0
Distruggi il portale dei demoni per impedire l'arrivo di rinforzi.,Distruggere il portale,2899,1189,53061,0,0,0,4,0,0,0
Assalta la città dei demoni.,Assalto alla Città Oscura,2900,1189,53063,0,0,0,5,0,0,0
Raggiungi Tirion.,Il Gran Signore,2901,1189,53068,0,0,0,6,0,0,0
Uccidi Krosus.,Krosus,2902,1189,53070,0,0,0,7,0,0,0
Difendi la cresta per permettere all'Alleanza di fermare Gul'dan.,Difendi la cresta,2903,1189,53072,0,0,0,8,0,0,0
Distruggi i tuoi nemici.,Il demone interiore,2904,1170,53080,0,0,0,4,0,0,0
Raggiungi la porta per il Condotto Oscuro.,Il Condotto Oscuro,2905,1159,53131,0,0,0,1,0,0,0
Sconfiggi Maiev.,La cacciatrice,2906,1170,53226,0,0,0,5,0,0,0
Esplora le profondità sconosciute dell'Arcavia.,L'Arcavia,2908,967,53593,44437,0,0,0,0,0,0
Ripara il Portale delle Guardie della Luna Disattivato.,Preparativi per l'apocalisse,2909,1179,53664,0,0,0,1,0,0,0
Metti al sicuro il bastione sconfiggendo Xalian Vilfiamma.,La via verso il vile,2910,1179,53673,0,0,0,2,0,0,0
Raggiungi il bastione superiore del cortile.,La marcia infinita,2911,1179,53691,0,0,0,3,0,0,0
Attiva i portali delle Guardie della Luna rimanenti.,L'isola di nessuno,2912,1179,53701,0,0,0,4,0,0,0
Distruggi il Portale per Nihilam e uccidi Balaadur per porre fine all'invasione.,Un grande sacrificio,2913,1179,53715,0,0,0,5,0,0,0
Entra nella Gloria del Corvo e distruggi lo Spezzassedio Colossale.,Quando i buoni non combinano nulla,2917,1179,53719,0,0,0,6,0,0,0
Invia all'Arcimago Khadgar il segnale per abbattere la barriera.,Abbattere la barriera,2918,1125,49239,0,0,0,3,0,0,0
Chiedi a Magni di aprire la porta del Planetario Celeste.,Entrare nel Planetario,2919,1125,53730,0,0,0,6,0,0,0
Lascia il Trono di Ghiaccio attraversando il Portale di Acherus.,Hai i tuoi ordini,2923,901,54204,0,0,0,8,0,0,0
Xylem sta risucchiando le linee di faglia di Azeroth. Devi fermarlo!,Il confronto,2927,1204,55333,0,0,0,0,0,0,0
Prendi il controllo della Gran Terrazza.,Rendere sicura la Gran Terrazza,2928,1203,55335,0,0,0,0,0,0,0
,Prendi il controllo del Viale del Destino,2929,1203,55338,0,0,0,2,0,0,0
Il teletrasporto non ha funzionato e sei fuori dal Santuario. Trova un modo per entrare.,Un nuovo piano,2930,1202,55340,0,0,0,0,0,0,0
Uccidi i Ritualisti presso ogni Generatore di Mana per disattivare la barriera.,Una barriera da spezzare,2931,1202,55342,0,0,0,2,0,0,0
Il Maestro d'Armi Dalion è a guardia dell'entrata. Devi eliminarlo per procedere.,La caduta di Dalion,2932,1202,55346,0,0,0,3,0,0,0
Sconfiggi lo Scudiero Antico.,Sconfiggi lo Scudiero Antico.,2933,1203,55348,0,0,0,1,0,0,0
Raggiungi le profondità del Santuario dell'Ordine e trova la breccia.,Il medium,2934,1202,55367,0,0,0,4,0,0,0
Usa Avvizzimento per indebolire lo scudo di Andaris.,"Alla fine, Andaris",2935,1202,55373,0,0,0,5,0,0,0
La strada per la Rocca della Notte è libera. Prendi il controllo dell'ingresso.,La Rocca della Notte chiama,2936,1202,55371,0,0,0,7,0,0,0
Andaris si è ritirata presso la breccia. Uccidila.,Morte ad Andaris,2937,1202,55369,0,0,0,6,0,0,0
Una barriera magica blocca il passaggio. Trova un modo per sfondarla.,La magia sbarra la strada,2938,1202,55377,0,0,0,1,0,0,0
Impara il significato di essere un Cacciatore.,Addestramento al Combattimento,2958,1214,55389,0,0,0,0,0,0,0
Impara come usare Richiamo: Famiglio.,Amici più di prima,2959,1214,55394,0,0,0,1,0,0,0
Impara come usare Arpione.,Eccomi!,2960,1214,55414,0,0,0,2,0,0,0
Impara come usare Assalto del Raptor.,Ragazza furba,2961,1214,55430,0,0,0,3,0,0,0
Impara come usare Ordine di Morte.,"Famiglio, attacca!",2962,1214,66213,0,0,0,4,0,0,0
Impara come usare Bomba di Fuocobrado.,Calore spiacevole,2963,1214,66217,0,0,0,6,0,0,0
Usa tutte le tue nuove abilità sul Manichino d'Allenamento.,Mettersi alla prova,2964,1214,55425,0,0,0,7,0,0,0
Impara come usare Morte Apparente.,Fare il Morto,2966,1214,55397,0,0,0,8,0,0,0
Usa ciò che hai imparato per sconfiggere un avversario.,Una piccola prova,2967,1214,55399,0,0,0,9,0,0,0
Usa ciò che hai imparato per sconfiggere due avversari allo stesso tempo.,Doppia sfida,2968,1214,55401,0,0,0,10,0,0,0
Difendi l'aeronave!,Resistere all'assalto,2969,1214,66966,0,0,0,11,0,0,0
Abbandona la cannoniera e unisciti all'assalto.,Ordini dal Comando,2970,1214,55407,0,0,0,12,0,0,0
Impara come usare Morso del Serpente.,Consegna velenosa,2971,1214,66215,0,0,0,5,0,0,0
Impara come usare Raffica di Colpi.,Una raffica gelida,2972,1132,55460,0,0,0,5,0,0,0
,Attivare la Trappola Telemantica,2973,1203,55486,0,0,0,3,0,0,0
asdf,Fase 1,2977,1219,55629,0,0,0,0,0,0,0
asdfasdfasdf,Fase 2,2979,1219,0,0,0,0,1,0,0,0
Impara a usare Fuoco Stellare.,Accendere le stelle,2980,1181,55639,0,0,0,5,0,0,0
Le forze del Gran Meccanista si preparano alla battaglia. Avranno bisogno del tuo aiuto per fermare Termospin in tempo.,Aiuto prezioso,2981,1220,55704,0,0,0,0,0,0,0
Sconfiggi Agatha.,L'antro di Agatha,2982,1221,55645,0,0,0,0,0,0,0
Impedisci a Xylem di canalizzare l'Iride Focalizzante.,Acquistare potenza,2983,1204,55647,0,0,0,1,0,0,0
Xylem è preda della sua ombra interiore! Proteggilo mentre ripristina l'energia di faglia verso Azeroth.,L'ombra interiore,2985,1204,55649,0,0,0,2,0,0,0
Devi impedire il lancio del missile di Termospin verso le Isole Disperse!,Lancio imminente,2992,1220,55688,0,0,0,2,0,0,0
È giunta l'ora di porre fine una volta per tutte al regno di terrore di Sicco Termospin.,La fine di Termospin,2993,1220,55690,0,0,0,3,0,0,0
Fai sapere al Gran Meccanista Meccatork quando vuoi procedere.,Preparazione all'operazione,2994,1220,55641,0,0,0,1,0,0,0
Respingi i demoni che hanno invaso la Vilmartello.,Respingere gli invasori,2995,975,55831,0,0,0,0,0,0,0
Riprendi il controllo della forgia.,Vendetta della madre,2996,975,55866,0,0,0,1,0,0,0
Riprendi il controllo della sala comandi.,Prendere il controllo,2997,975,55868,0,0,0,2,0,0,0
Ascolta le istruzioni di Kalec.,Preparare i dischi,2998,1230,55809,0,0,0,0,0,0,0
Disperdi gli elementi distruttivi presenti in ogni disco.,Disperdere gli elementi,2999,1230,55811,0,0,0,1,0,0,0
Distruggere le navi della Legione,Distruzione reciproca,3000,975,55923,0,0,0,3,0,0,0
Elimina gli animaletti degeneri che hanno invaso queste caverne.,Pericoli degeneri,3004,1235,55961,0,0,0,0,0,0,0
Il Figlio di Skum si è risvegliato e ti blocca la via!,Figlio di Skum,3005,1235,55965,0,0,0,1,0,0,0
Affronta i famigli dei Druidi che un tempo abitavano le caverne.,Eredità delle zanne,3006,1235,55967,0,0,0,2,0,0,0
Il famiglio di Serpentis ti attende.,Richiamo del serpente,3007,1235,55971,0,0,0,3,0,0,0
Un ectoplasma degenere continua a rigenerarsi all'interno della caverna. Eliminalo.,Rigenerazione ectoplasmatica,3008,1235,55974,0,0,0,4,0,0,0
C'è qualcun altro qui! Affrontalo!,La Figura Ombrosa,3009,1235,56274,0,0,0,5,0,0,0
Una spora di Verdan il Sempreverde sta ricrescendo. Distruggila prima che raggiunga il massimo della sua forza.,Sempreverde,3010,1235,55976,0,0,0,6,0,0,0
Abbatti la porta!,Toc toc...,3011,1236,56085,0,0,0,0,0,0,0
Disintossica i Birrai ammalati e recupera 8 Barili di Idromele della Tempesta.,Disintossicazione,3012,1236,56117,0,0,0,1,0,0,0
Sfonda le porte principali per uscire all'esterno.,Muahahahah,3013,1236,56156,0,0,0,2,0,0,0
Bevi l'Idromele della Tempesta. Non esploderai... a meno che tu non sia un demone...,Alla goccia,3018,1236,56158,0,0,0,3,0,0,0
Ottieni l'accesso al sistema computerizzato della nave.,Primo contatto,3019,1244,56152,0,0,0,0,0,0,0
Chiudi i portali della Legione per fermare l'attacco al birrificio!,Sovraccarico demoniaco,3020,1236,56277,0,0,0,4,0,0,0
Sovraccarica i generatori degli scudi.,Sovraccarico del sistema,3021,1244,56160,0,0,0,1,0,0,0
Inizializza la sequenza di autodistruzione.,Questa nave si autodistruggerà entro...,3023,1244,56164,0,0,0,2,0,0,0
Sconfiggi Mefistroth.,Sire Mefistroth,3024,1244,56166,0,0,0,3,0,0,0
Trova il Mastro Birraio Blanche!,L'attacco dei Mastri Birrai,3025,1236,56168,0,0,0,5,0,0,0
,Forte Corvonero,3038,1023,56170,45533,0,0,2,0,0,0
Difendi la Fortezza Violacea dall'incursione della Legione.,Assalto alla Fortezza Violacea,3039,1251,56175,0,0,0,0,0,0,0
Difendi la Fortezza Violacea dall'incursione della Legione.,Assalto alla Fortezza Violacea,3040,1251,56191,0,0,0,1,0,0,0
Difendi la Fortezza Violacea dall'incursione della Legione.,Assalto alla Fortezza Violacea,3041,1251,56207,45533,0,0,2,0,0,0
Infiltrati nella Corte delle Stelle e affronta la Gran Magistra Elisande.,Corte delle Stelle,3042,1252,56224,45533,0,0,0,0,0,0
Sconfiggi le forze di Xavius alla base di Shaladrassil.,Boschetto Cuortetro,3043,1253,56228,45533,0,0,0,0,0,0
Entra nell'Occhio di Azshara e impedisci che l'Ira di Azshara venga scatenata sulle Isole Disperse.,Occhio di Azshara,3044,1254,56233,45533,0,0,0,0,0,0
Prova le tue capacità e ottieni l'Egida di Aggramar.,Sale del Valore,3045,1255,56239,45533,0,0,0,0,0,0
Abborda la Naglfar e affronta Helya nel suo territorio.,Fauci delle Anime,3046,1256,56245,45533,0,0,0,0,0,0
Sconfiggi le legioni di Dargrul e recupera il Martello di Khaz'goroth prima che Alto Monte venga distrutta.,Antro di Neltharion,3047,1257,56249,45533,0,0,0,0,0,0
Esplora le profondità sconosciute dell'Arcavia.,Arcavia,3048,967,56254,45533,0,0,1,0,0,0
Cerca Cordana Vilcanto nelle Segrete delle Custodi e sconfiggila.,Segrete delle Custodi,3049,1258,56260,45533,0,0,0,0,0,0
Devi distruggere permanentemente Kruul nella Distorsione Fatua prima che sconfigga le tue forze alla Riva Dispersa!,Il ritorno del Gran Signore,3050,1259,56320,0,0,0,0,0,0,0
Impedisci a Sigryn di confrontarsi con Odyn.,Difendere le Sale,3056,1265,56400,0,0,0,0,0,0,0
Sconfiggi Sigryn e il suo Vilconcilio.,La Signora dello Scudo Caduta,3057,1265,56402,0,0,0,1,0,0,0
Aiuta Cenarius e le sue forze a sconfiggere Sfondapugni.,Conquistare un avamposto,3062,1271,56474,0,0,0,1,0,0,0
Distruggi la barriera che blocca l'ingresso alla torre.,Aprire la via,3063,1271,56536,0,0,0,2,0,0,0
Elimina il Signore dell'Ira Akrazar.,Signore della torre,3064,1271,56534,0,0,0,4,0,0,0
Sbaraglia l'invasione sconfiggendo il Comandante della Legione al comando dell'attacco.,Sconfiggere il Comandante della Legione,3065,1271,56748,0,0,0,7,0,0,0
Affronta Raest.,Fratello traditore,3068,1273,56476,0,0,0,0,0,0,0
Sconfiggi Raest e Karam.,La profezia negata,3069,1273,56478,0,0,0,1,0,0,0
Tugar si è rifugiato nella Caverna dei Totem Sanguinario. È giunta l'ora di mettere fine alla sua esistenza.,Abbattere Tugar,3070,1266,56480,0,0,0,0,0,0,0
Sconfiggi Tugar Totem Sanguinario e Jormog il Behemoth.,La caduta dei Totem Sanguinario,3071,1266,56482,0,0,0,1,0,0,0
Trova l'antica Volta dei Titani perduta presso il Maelstrom.,Una chiamata dalle profondità,3072,1274,56485,0,0,0,0,0,0,0
Entra nella Volta dei Titani.,L'osservatorio perduto,3073,1274,56487,0,0,0,1,0,0,0
Difenditi contro i sistemi di difesa della Volta.,Il risveglio dei costrutti,3074,1274,56489,0,0,0,4,0,0,0
Attiva la console per avviare il Custode.,Problemi di custodia,3075,1274,56491,0,0,0,2,0,0,0
Ascolta la storia del Custode.,Gli Osservatori,3076,1274,56493,0,0,0,3,0,0,0
Scegli 2 Paladini che ti accompagnino attraverso Stratholme.,Scegliere gli alleati,3077,1275,56520,0,0,0,0,0,0,0
Esplora Stratholme alla ricerca dell'Acqua Santa e dei tre Paladini dispersi. Elimina qualsiasi abominio empio dovessi incontrare.,Ricerca in città,3078,1275,56734,0,0,0,1,0,0,0
Parla con Cenarius per iniziare l'assalto.,Parla con Cenarius,3082,1271,56765,0,0,0,0,0,0,0
