DisplayName_lang,AlternateVerb_lang,Description_lang,HordeDisplayName_lang,NeutralDisplayName,ID,CategoryID,SpellIconFileID,CanLink,ParentSkillLineID,ParentTierIndex,Flags,SpellBookSpellID,ExpansionNameSharedStringID,HordeExpansionNameSharedStringID
Pesca Classica,,,,,2592,9,4620674,0,356,4,16384,0,953,0
Razziale - Nani Ferroscuro,,Razziale - Nani Ferroscuro,,,2597,9,136243,0,0,0,33938,0,0,0
Razziale - Orchi Mag'har,,Razziale - Orchi Mag'har,,,2598,9,136243,0,0,0,33938,0,0,0
Famiglio - Sauro,,Famiglio - Sauro,,,2703,7,136243,0,0,0,0,0,0,0
Famiglio - Cavallo,,,,,2704,7,0,0,0,0,0,0,0,0
Famiglio Esotico - Pterrordattilo,,,,,2705,7,1624590,0,0,0,0,0,0,0
Famiglio - Rospo,,,,,2706,7,804969,0,0,0,0,0,0,0
Famiglio - Carapide Esotico,,,,,2707,7,2011146,0,0,0,0,0,0,0
Secondo famiglio - Cacciatore,,,,,2716,7,0,0,0,0,0,0,0,0
,,,,,2719,7,1687702,0,0,0,0,0,0,0
Meccanistica di Discarica,Modifica,I progetti possono essere ottenuti dai mostri di Meccagon e dalle missioni.,,,2720,11,2915722,1,0,0,0,0,0,0
Razziale - Troll Zandalari,,Razziale - Troll Zandalari,,,2721,9,0,0,0,0,33938,0,0,0
Razziale - Umani di Kul Tiras,,Razziale - Umani di Kul Tiras,,,2723,9,0,0,0,0,33938,0,0,0
Tutte le classi,,Abilità d'Azerite,,,2727,9,0,0,0,0,0,0,0,0
Kyrian,,Congrega dei Kyrian,,,2730,7,3641395,0,0,0,1040,0,0,0
Venthyr,,Congrega dei Venthyr,,,2731,7,3641397,0,0,0,1040,0,0,0
Silfi della Notte,,Congrega dei Silfi della Notte,,,2732,7,3641394,0,0,0,1040,0,0,0
Necrosignori,,Congrega dei Necrosignori,,,2733,7,3641396,0,0,0,1040,0,0,0
Equipaggiamento per Cavalcatura,,,,,2734,12,0,0,0,0,2,0,0,0
Alchimia di Shadowlands,,,,,2750,11,4620669,0,171,12,0,0,961,0
Forgiatura di Shadowlands,,,,,2751,11,4620670,0,164,12,0,0,961,0
Cucina di Shadowlands,,,,,2752,9,4620671,0,185,12,0,0,961,0
Incantamento di Shadowlands,,,,,2753,11,4620672,0,333,12,0,0,961,0
Pesca di Shadowlands,,,,,2754,9,4620674,0,356,12,16384,0,961,0
Ingegneria di Shadowlands,,,,,2755,11,4620673,0,202,12,0,0,961,0
Runografia di Shadowlands,,,,,2756,11,4620676,0,773,12,0,0,961,0
Oreficeria di Shadowlands,,,,,2757,11,4620677,0,755,12,0,0,961,0
Conciatura di Shadowlands,,,,,2758,11,4620678,0,165,12,0,0,961,0
Sartoria di Shadowlands,,,,,2759,11,4620681,0,197,12,0,0,961,0
Erbalismo di Shadowlands,,,,,2760,11,4620675,0,182,12,0,0,961,0
Estrazione di Shadowlands,,,,,2761,11,4620679,0,186,12,0,0,961,0
Scuoiatura di Shadowlands,,,,,2762,11,4620680,0,393,12,0,0,961,0
Razziale - Nani Ferroscuro,,Razziale - Nani Ferroscuro,,,2773,9,136243,0,0,0,33938,0,0,0
Razziale - Meccagnomi,,Razziale - Meccagnomi,,,2774,9,0,0,0,0,33938,0,0,0
Razziale - Vulpera,,Razziale - Vulpera,,,2775,9,0,0,0,0,33938,0,0,0
Lingua: Vulpera,,,,,2776,10,136243,0,0,0,128,0,0,0
Codifica dell'Anima,Infusione,È possibile trovare nuovi codici dell'anima nella Fauce.,,,2777,11,895888,1,0,0,0,0,0,0
Cuciture Abominevoli,Cuciture,I pezzi possono essere ottenuti dai mostri delle Terretetre e dalle missioni.,,,2787,11,3675492,0,0,0,0,0,0,0
Creazioni dell'Ascensione,Artigiano,Le ricette possono essere ottenute tramite la Via dell'Ascensione.,,,2791,11,3054888,0,0,0,0,0,0,0
Famiglio - Mammut,,,,,2805,7,136243,0,0,0,0,0,0,0
Famiglio - Corsiero,,,,,2806,7,132248,0,0,0,0,0,0,0
Famiglio - Dromedario,,,,,2807,7,132248,0,0,0,0,0,0,0
Racial - Dracthyr,,Racial - Dracthyr,,,2808,9,0,0,0,0,33810,0,0,0
Evocatore,,Competenze dell'Evocatore.,,,2810,7,4574311,0,0,0,1048,0,0,0
Artigianato Stigio,Artigianato,Richiede gli Strumenti del Forgianima.,,,2811,11,2578727,0,0,0,0,0,0,0
Avventuriero,,Abilità di base dell'avventuriero.,,,2816,7,1714097,0,0,0,1050,0,0,0
Lingua: Codice,,,,,2817,12,136243,0,0,0,144,0,0,0
Sintesi di Protoforma,Sintetizzazione,"Combina le componenti con i progetti, tutti recuperabili a Zereth Mortis, per sintetizzare nuove mascotte e cavalcature per la tua collezione.",,,2819,11,4287471,1,0,0,0,0,0,0
Manipolazione dell'Arcano,Arcanista,Description goes here.,,,2821,11,1041232,1,0,0,0,0,0,0
Forgiatura delle Isole dei Draghi,,,,,2822,11,4620670,0,164,13,0,0,962,0
Alchimia delle Isole dei Draghi,,,,,2823,11,4620669,0,171,13,0,0,962,0
Cucina delle Isole dei Draghi,,,,,2824,9,4620671,0,185,13,0,0,962,0
Incantamento delle Isole dei Draghi,,,,,2825,11,4620672,0,333,13,0,0,962,0
Pesca delle Isole dei Draghi,,,,,2826,9,4620674,0,356,13,16384,0,962,0
Ingegneria delle Isole dei Draghi,,,,,2827,11,4620673,0,202,13,0,0,962,0
Runografia delle Isole dei Draghi,,,,,2828,11,4620676,0,773,13,0,0,962,0
Oreficeria delle Isole dei Draghi,,,,,2829,11,4620677,0,755,13,0,0,962,0
Conciatura delle Isole dei Draghi,,,,,2830,11,4620678,0,165,13,0,0,962,0
Sartoria delle Isole dei Draghi,,,,,2831,11,4620681,0,197,13,0,0,962,0
Erbalismo delle Isole dei Draghi,,,,,2832,11,4620675,0,182,13,0,0,962,0
Estrazione delle Isole dei Draghi,,,,,2833,11,4620679,0,186,13,0,0,962,0
Scuoiatura delle Isole dei Draghi,,,,,2834,11,4620680,0,393,13,0,0,962,0
Artigianato,,,,,2846,11,643416,0,98,0,0,0,0,0
Equipaggiamento da Pesca dei Tuskarr,Artigianato,Ottieni e migliora l'Equipaggiamento da Pesca di Iskaara e ottieni l'accesso a nuove zone di pesca e attività sulle Isole dei Draghi.,,,2847,11,4638460,0,0,0,0,0,0,0
Famiglio - Dragoide Minore,,Dragoide Minore,,,2850,7,797547,0,0,0,0,0,0,0
Lingua: Mezzorso,,,,,2855,10,136243,0,0,0,128,0,0,0
Prototipo di carico,Carichi,Navi che consegnano carichi!,,,2870,11,2915722,1,0,0,0,0,0,0
Alchimia di Khaz Algar,,,,,2871,11,4620669,0,171,14,0,0,989,0
Forgiatura di Khaz Algar,,,,,2872,11,4620670,0,164,14,0,0,989,0
Cucina di Khaz Algar,,,,,2873,9,4620671,0,185,14,0,0,989,0
Incantamento di Khaz Algar,,,,,2874,11,4620672,0,333,14,0,0,989,0
Ingegneria di Khaz Algar,,,,,2875,11,4620673,0,202,14,0,0,989,0
Pesca di Khaz Algar,,,,,2876,9,4620674,0,356,14,16384,0,989,0
Erbalismo di Khaz Algar,,,,,2877,11,4620675,0,182,14,0,0,989,0
Runografia di Khaz Algar,,,,,2878,11,4620676,0,773,14,0,0,989,0
Oreficeria di Khaz Algar,,,,,2879,11,4620677,0,755,14,0,0,989,0
Conciatura di Khaz Algar,,,,,2880,11,4620678,0,165,14,0,0,989,0
Estrazione di Khaz Algar,,,,,2881,11,4620679,0,186,14,0,0,989,0
Scuoiatura di Khaz Algar,,,,,2882,11,4620680,0,393,14,0,0,989,0
Sartoria di Khaz Algar,,,,,2883,11,4620681,0,197,14,0,0,989,0
Lingua: Terrigeno,,,,,2884,10,136243,0,0,0,128,0,0,0
Fornisci rifornimenti,Impacchetta,Sono necessari diversi rifornimenti in qualsiasi momento. Fornisci ciò che puoi.,,,2886,11,1394946,0,0,0,0,0,0,0
Razziale - Terrigeni,,Razziale - Terrigeni,,,2895,9,136243,0,0,0,33938,0,0,0
Tutto - Brigate,,,,,2902,9,0,0,0,0,0,0,0,0
Creazione tinture,Crea tintura,Puoi creare tinture con cui cambiare il colore delle decorazioni tramite le professioni Alchimia e Runografia.,,,2984,11,7449413,1,0,0,0,0,0,0
