ID,BaseTag,TagText_lang,Flags
19018,ACTION_SPELL_BUILDING_DAMAGE_MASTER,0,1
19019,ACTION_SPELL_BUILDING_DAMAGE_POSSESSIVE,0,1
19020,BUILDING_DAMAGE_COMBATLOG_TOOLTIP,Mostra un messaggio quando un incantesimo o un'abilità infligge danni a un edificio.,1
19021,ACTION_SPELL_BUILDING_HEAL,cura,1
19022,ACTION_SPELL_BUILDING_HEAL_FULL_TEXT,%2$s di %1$s cura %4$s per %9$s. %6$s,1
19023,ACTION_SPELL_BUILDING_HEAL_FULL_TEXT_NO_SOURCE,%2$s cura %4$s per %9$s. %6$s,1
19024,ACTION_SPELL_BUILDING_HEAL_POSSESSIVE,0,1
19025,BUILDING_HEAL_COMBATLOG_TOOLTIP,Mostra un messaggio quando un incantesimo o un'abilità ripara un edificio.,1
19026,ACHIEVEMENT_TOOLTIP_COMPLETE,Impresa compiuta da %1$s il %3$02d/%2$d/20%4$02d,1
19027,ACHIEVEMENT_TOOLTIP_IN_PROGRESS,Impresa in corso da parte di %s,1
19028,NEWBIE_TOOLTIP_RAF_SUMMON_LINKED,Clicca per evocare un membro del gruppo.,1
19029,RAF_SUMMON_LINKED,Evoca un amico collegato,1
19030,SLASH_ACHIEVEMENTUI1,/imp,1
19031,SLASH_ACHIEVEMENTUI3,/impr,1
19032,SLASH_ACHIEVEMENTUI5,/imprese,1
19033,SLASH_ACHIEVEMENTUI7,/impresa,1
19034,STRING_SCHOOL_SHADOWHOLY,(Crepuscolo),5
19035,ACHIEVEMENT_BUTTON,Imprese,1
19036,NEWBIE_TOOLTIP_ACHIEVEMENT,Consulta le imprese e le statistiche di gioco.,1
19037,FUEL,Benzina,1
19038,RURU,Russo,5
19039,LINK_TRADESKILL_TOOLTIP,Clicca qui per creare un collegamento alla tua professione.,1
19040,ACHIEVEMENT_TITLE,Punti impresa della Brigata,1
19041,ITEM_LEVEL_RANGE_CURRENT,Richiede un livello da %d a %d (%d),1
19042,STRING_SCHOOL_FLAMESTRIKE,(Fuocofuria),5
19043,STRING_SCHOOL_FROSTSTRIKE,(Gelofuria),5
19044,STRING_SCHOOL_SPELLSTRIKE,(Furiaincanto),5
19045,STRING_SCHOOL_STORMSTRIKE,(Tuonofuria),5
19046,STRING_SCHOOL_SHADOWSTRIKE,(Ombrafuria),5
19047,STRING_SCHOOL_HOLYSTRIKE,(Sacrafuria),5
19048,STRING_SCHOOL_SPELLFIRE,(Fuocoincanto),5
19049,STRING_SCHOOL_FIRESTORM,(Vulcanico),5
19050,STRING_SCHOOL_SHADOWFLAME,(Ombrofuoco),5
19051,STRING_SCHOOL_HOLYFIRE,(Radiosità),5
19052,STRING_SCHOOL_SPELLFROST,(Geloincanto),5
19053,STRING_SCHOOL_FROSTSTORM,(Gelotuono),5
19054,STRING_SCHOOL_SHADOWFROST,(Ombrogelo),5
19055,STRING_SCHOOL_HOLYFROST,(Sacrogelo),5
19056,STRING_SCHOOL_SPELLSTORM,(Astrale),5
19057,STRING_SCHOOL_SPELLSHADOW,(Ombroincanto),5
19058,STRING_SCHOOL_DIVINE,(Divino),5
19059,STRING_SCHOOL_SHADOWSTORM,(Pestilenza),5
19060,STRING_SCHOOL_HOLYSTORM,(Sacrotuono),5
19061,STRING_SCHOOL_SHADOWLIGHT,(Crepuscolo),5
19062,STRING_SCHOOL_ELEMENTAL,Elementale,5
19063,STRING_SCHOOL_CHROMATIC,(Cromatico),5
19064,STRING_SCHOOL_MAGIC,(Magia),5
19065,STRING_SCHOOL_CHAOS,(Caos),5
19066,ACHIEVEMENT_SUMMARY_CATEGORY,Sommario,1
19067,ACHIEVEMENTS_COMPLETED,Imprese compiute,1
19068,LATEST_UNLOCKED_ACHIEVEMENTS,Imprese recenti,1
19069,LATEST_UPDATED_STATS,Ultimo aggiornamento delle statistiche,1
19070,NO_UPDATED_STATS_TEXT,Non hai statistiche aggiornate di recente.,1
19071,NO_COMPLETED_ACHIEVEMENTS,Non hai compiuto nessuna impresa recentemente.,1
19072,GAMETIME_TOOLTIP_TOGGLE_CALENDAR,Clicca per mostrare il calendario.,1
19073,GAMETIME_TOOLTIP_CALENDAR_INVITES,Hai degli inviti sul calendario in sospeso.,1
19074,CALENDAR_VIEW_EVENTTITLE_LOCKED,|cff7f7f7f%s|r |cffffd200(bloccato)|r,1
19075,CALENDAR_TOOLTIP_AUTOAPPROVE,"Se selezionato, gli invitati che risponderanno a questo evento saranno approvati automaticamente, altrimenti dovrai farlo manualmente uno per uno.",1
19076,CALENDAR_TOOLTIP_LOCKEVENT,"Se selezionato, gli invitati non potranno rispondere a questo evento.",1
19077,CALENDAR_INVITELIST_SETINVITESTATUS,Imposta lo stato,1
19078,EMOTE381_CMD2,/absent,1
19079,EMOTE83_CMD3,/urlaverso,1
19080,EMOTE304_CMD3,/incoming,1
19081,EMOTE306_CMD2,/retreat,1
19082,EMOTE306_CMD4,/flee,1
19083,EMOTE368_CMD2,/blame,1
19084,EMOTE369_CMD2,/inespressivo,1
19085,EMOTE370_CMD2,/brandish,1
19086,EMOTE371_CMD2,/breath,1
19087,EMOTE377_CMD4,/brow,1
19088,EMOTE377_CMD2,/eyebrow,1
19089,EMOTE376_CMD2,/enemy,1
19090,EMOTE375_CMD2,/encourage,1
19091,EMOTE374_CMD2,/embarrass,1
19092,EMOTE373_CMD2,/doubt,1
19093,EMOTE372_CMD2,/disagree,1
19094,EMOTE389_CMD2,/livello,1
19095,EMOTE387_CMD2,/chug,1
19096,EMOTE386_CMD2,/challenge,1
19097,EMOTE385_CMD4,/bad,1
19098,EMOTE385_CMD2,/badfeeling,1
19099,EMOTE384_CMD4,/pack,1
19100,EMOTE384_CMD2,/backpack,1
19101,EMOTE383_CMD2,/awe,1
19102,EMOTE382_CMD2,/arm,1
19104,EMOTE380_CMD2,/highfive,1
19105,EMOTE399_CMD2,/holdhand,1
19106,EMOTE398_CMD2,/hiss,1
19107,EMOTE396_CMD2,/hiccup,1
19108,EMOTE395_CMD2,/headache,1
19109,EMOTE394_CMD2,/glower,1
19110,EMOTE393_CMD2,/going,1
19111,EMOTE392_CMD2,/go,1
19112,EMOTE391_CMD2,/faint,1
19113,EMOTE390_CMD4,/palm,1
19114,EMOTE390_CMD2,/facepalm,1
19115,EMOTE409_CMD2,/offer,1
19116,EMOTE408_CMD2,/nervous,1
19117,EMOTE407_CMD2,/mutter,1
19118,EMOTE406_CMD2,/mercy,1
19119,EMOTE405_CMD2,/map,1
19120,EMOTE404_CMD2,/luck,1
19121,EMOTE403_CMD2,/jealous,1
19122,EMOTE402_CMD2,/idea,1
19123,EMOTE401_CMD2,/hurry,1
19124,EMOTE418_CMD2,/regret,1
19125,EMOTE417_CMD2,/pout,1
19126,EMOTE416_CMD2,/punch,1
19127,EMOTE415_CMD2,/pulse,1
19128,EMOTE414_CMD2,/promise,1
19129,EMOTE413_CMD2,/proud,1
19130,EMOTE411_CMD2,/pinch,1
19131,EMOTE410_CMD2,/pet,1
19132,EMOTE429_CMD2,/shifty,1
19133,EMOTE428_CMD4,/fist,1
19134,EMOTE428_CMD2,/shakefist,1
19135,EMOTE427_CMD2,/search,1
19136,EMOTE425_CMD2,/scold,1
19137,EMOTE424_CMD2,/scoff,1
19138,EMOTE423_CMD2,/sad,1
19139,EMOTE422_CMD2,/ruffle,1
19140,EMOTE421_CMD4,/eyeroll,1
19141,EMOTE421_CMD2,/rolleyes,1
19142,EMOTE420_CMD2,/revenge,1
19144,EMOTE438_CMD2,/squeal,1
19145,EMOTE437_CMD2,/snort,1
19146,EMOTE436_CMD2,/sneeze,1
19147,EMOTE435_CMD2,/sneak,1
19148,EMOTE434_CMD2,/smack,1
19149,EMOTE433_CMD2,/sing,1
19150,EMOTE432_CMD4,/shush,1
19151,EMOTE432_CMD2,/silence,1
19152,EMOTE431_CMD2,/signal,1
19153,EMOTE430_CMD2,/shudder,1
19154,EMOTE449_CMD2,/look,1
19155,EMOTE448_CMD2,/crossarms,1
19156,EMOTE447_CMD2,/coverears,1
19157,EMOTE446_CMD2,/charm,1
19158,EMOTE445_CMD2,/snap,1
19159,EMOTE444_CMD2,/warn,1
19160,EMOTE443_CMD2,/twiddle,1
19161,EMOTE442_CMD2,/truce,1
19162,EMOTE441_CMD2,/think,1
19163,EMOTE440_CMD2,/suspicious,1
19164,EMOTE451_CMD2,/sweat,1
19165,EMOTE450_CMD6,/holdit,1
19166,EMOTE450_CMD4,/objection,1
19167,EMOTE450_CMD2,/object,1
19168,SLASH_ACHIEVEMENTUI8,/achievements,1
19169,SLASH_ACHIEVEMENTUI6,/achievement,1
19170,SLASH_ACHIEVEMENTUI4,/achieve,1
19171,SLASH_ACHIEVEMENTUI2,/ach,1
19172,EMOTE426_CMD1,/aggrotta,1
19173,EMOTE426_CMD2,/scowl,1
19174,SPELL_FAILED_CUSTOM_ERROR_34,Devi essere in Forma d'Orso.,1
19175,CALENDAR_MASSINVITE_GUILD_MINRANK,Grado minimo,1
19176,ERR_GENERIC_NO_VALID_TARGETS,Nessun bersaglio valido.,1
19177,TRANSFER_ABORT_INSUF_EXPAN_LVL2,Devi aver installato l'espansione Wrath of the Lich King per poter accedere a quest'area.,1
19178,CALENDAR_INVITE_PLAYER,Invita giocatore,1
19179,CALENDAR_ERROR_RESTRICTED_LEVEL,Devi avere almeno un personaggio di livello 20 sul tuo account.,5
19181,ERR_PURCHASE_LEVEL_TOO_LOW,Devi essere almeno di livello %d per poter acquistare questo oggetto.,1
19182,SPELL_FAILED_CUSTOM_ERROR_35,Devi avvicinarti a un Abitante Disperato di Guardia Invernale.,1
19183,CALENDAR_EVENTNAME_FORMAT_START,%s - Inizio,1
19184,CALENDAR_EVENTNAME_FORMAT_END,%s - Fine,1
19185,CALENDAR_MASS_INVITE,Invito di massa,1
19186,CALENDAR_ERROR_CREATEDATE_BEFORE_TODAY,Non puoi creare eventi precedenti a oggi.,1
19187,CALENDAR_ERROR_CREATEDATE_AFTER_MAX,Non puoi creare eventi dopo %2$s %4$d.,1
19188,CALENDAR_PLAYER_NAME,Nome del personaggio,1
19189,ERR_TICKET_TEXT_TOO_LONG,Il testo del ticket è troppo lungo.,1
19190,BINDING_NAME_TOGGLEACHIEVEMENT,Pannello delle imprese,1
19191,CALENDAR_EVENT_ALARM_MESSAGE,%s inizia tra 15 minuti.,1
19192,BINDING_NAME_TOGGLESTATISTICS,Pannello delle statistiche,1
19193,TITLE_REWARD,Ricompensa: %s,1
19194,CALENDAR_MASSINVITE_ARENA_HELP,Invita i membri della squadra d'arena:,1
19195,COMPARE_ACHIEVEMENTS,Paragona imprese,1
19196,GUILDCONTROL_OPTION15,Riparazioni di gilda,1
19197,CALENDAR_TOOLTIP_MASSINVITE,Un invito di massa riempirà la tua lista di inviti a seconda delle impostazioni del filtro.|n|nATTENZIONE: un invito di massa cancellerà la tua lista di inviti attuale.,1
19198,SPELL_FAILED_ITEM_AT_MAX_CHARGES,Questo oggetto ha già il numero massimo di cariche.,1
19199,SLASH_TOKEN1,/token,1
19200,SLASH_TOKEN2,/emblema,1
19201,SLASH_TOKEN3,/tk,1
19202,SLASH_TOKEN4,/emb,1
19203,CALENDAR_VIEW_EVENT_SETSTATUS,Imposta il tuo stato:,1
19204,CALENDAR_TOOLTIP_AVAILABLEBUTTON,Imposta il tuo stato su Accettato per questo evento.,1
19205,CALENDAR_TOOLTIP_DECLINEBUTTON,Imposta il tuo stato su Rifiutato per questo evento.,1
19206,CALENDAR_TOOLTIP_REMOVEBUTTON,Rimuovi questo evento dal calendario.,1
19207,BINDING_NAME_TOGGLEPVP,Interfaccia del PvP,1
19208,NEWBIE_TOOLTIP_PVP,Visualizza l'onore guadagnato e la tua squadra d'arena.,1
19209,CALENDAR_VIEW_ANNOUNCEMENT,Visualizza annuncio,1
19210,CALENDAR_EDIT_ANNOUNCEMENT,Modifica annuncio,1
19213,CALENDAR_CREATE_ANNOUNCEMENT,Crea annuncio,1
19214,SPELL_FAILED_CUSTOM_ERROR_36,Non puoi selezionare il cadavere di un elementale o di un'unità meccanica.,1
19215,COMPANIONS,Mascotte,5
19216,MOUNTS,Cavalcature,1
19217,SUMMON,Evoca,1
19218,SLASH_OFFICER5,/ufficiale,1
19219,SLASH_OFFICER6,/officer,1
19220,CALENDAR_TOOLTIP_INVITE_TOTALS,Inviti confermati/accettati/iscritti,1
19221,TAMEABLE_EXOTIC,Addomesticabile (esotico),1
19222,ERR_ARENA_TEAM_TARGET_TOO_HIGH_S,Il livello di %s è troppo alto perché si possa unire alla tua squadra.,1
19224,INCOMPLETE,Incompiuta,1
19225,EXPANSION_NAME0,World of Warcraft,7
19226,EXPANSION_NAME1,The Burning Crusade,7
19227,EXPANSION_NAME2,Wrath of the Lich King,7
19228,PETTAME_CANTCONTROLEXOTIC,Non puoi controllare creature esotiche,1
19229,SPELL_FAILED_CUSTOM_ERROR_37,Questo cristallo di teletrasporto non può essere usato fin quando non usi almeno una volta quello a Dalaran.,1
19230,CALENDAR_ERROR_NO_INVITE,Invito non trovato.,5
19231,THREAT_TOOLTIP,%d%% di minaccia,1
19232,CALENDAR_ERROR_INVITE_THROTTLED,Il numero di inviti che puoi inviare è limitato. Devi aspettare prima di poter inviarne un altro.,1
19233,CALENDAR_ERROR_EVENT_THROTTLED,La velocità con cui puoi creare eventi è limitata. Devi aspettare prima di poterne creare un altro.,1
19234,FEAT_OF_STRENGTH_DESCRIPTION,"Le prove di forza sono obiettivi molto difficili, se non impossibili, da completare per un giocatore. Non si ottengono punti, sono solo un modo per riconoscere la bravura di un giocatore.",1
19235,ACHIEVEMENT_BROADCAST_SELF,Hai compiuto l'impresa %s!,1
19236,MAJOR_GLYPH,Glifo Maggiore,1
19237,MINOR_GLYPH,Glifo Minore,1
19238,ERR_QUEST_PUSH_NOT_DAILY_S,Questa missione non può essere condivisa oggi.,1
19239,GLYPH_FILLED,Pieno,1
19240,GLYPH_EMPTY,Vuoto,1
19241,GLYPH_LOCKED,Bloccato,1
19243,GLYPH_INACTIVE,Vuoto,1
19244,GLYPH_EMPTY_DESC,Seleziona un glifo e clicca qui per iscriverlo.,1
19245,MINIMAP_TRACKING_HIDDEN_QUESTS,Missioni nascoste,1
19246,GLYPH_SLOT_TOOLTIP1,Sbloccato al livello 50.,1
19247,GLYPH_SLOT_TOOLTIP2,Sbloccato al livello 75.,1
19248,GLYPH_SLOT_TOOLTIP3,Sbloccato al livello 50.,1
19249,GLYPH_SLOT_TOOLTIP4,Sbloccato al livello 30.,1
19250,GLYPH_SLOT_TOOLTIP5,Sbloccato al livello 70.,1
19251,GLYPH_SLOT_TOOLTIP6,Sbloccato al livello 80.,1
19252,SPELL_FAILED_GLYPH_SOCKET_LOCKED,Non puoi ancora iscrivere un glifo in questa posizione.,1
19253,MOUNT,Evoca,1
19254,GLYPH_SLOT_REMOVE_TOOLTIP,<Pulsante destro per rimuovere>,1
19256,TRADESKILL_SERVICE_PASSIVE,Passivo,1
19257,CALENDAR_ERROR_GUILD_EVENTS_EXCEEDED,La tua gilda ha raggiunto il limite di %d |4evento creato:eventi creati;.,1
19258,ACHIEVEMENTS_COMPLETED_CATEGORY,%s: imprese compiute,1
19259,COPPER_AMOUNT_TEXTURE,%d|TInterface\\MoneyFrame\\UI-CopperIcon:%d:%d:2:0|t,3
19260,GOLD_AMOUNT_TEXTURE,%d|TInterface\\MoneyFrame\\UI-GoldIcon:%d:%d:2:0|t,3
19261,SILVER_AMOUNT_TEXTURE,%d|TInterface\\MoneyFrame\\UI-SilverIcon:%d:%d:2:0|t,3
19262,SHOW_ALL_SPELL_RANKS,Mostra gli incantesimi di tutti i gradi.,1
19263,CALENDAR_INVITE_CONFIRMED,Invita confermati/accettati,1
19264,CALENDAR_INVITE_ALL,Invita tutti,1
19265,CALENDAR_EVENTNAME_FORMAT_RAID_RESET,%s - Riparte,1
19266,CALENDAR_RAID_RESET_DESCRIPTION,%1$s riparte alle %2$s.,1
19267,CALENDAR_TOOLTIP_INVITEMEMBERS_BUTTON_PARTY,Invita i personaggi Accettati e Confermati nel tuo gruppo.,1
19268,CALENDAR_INVITELIST_INVITETORAID,Invita in gruppo o incursione,1
19269,SUMMARY_ACHIEVEMENT_INCOMPLETE,Impresa incompleta,1
19270,SUMMARY_ACHIEVEMENT_INCOMPLETE_TEXT,"Soddisfa i requisiti di ogni impresa per ottenere punti, ricompense e gloria!",1
19271,FIRST_NUMBER_CAP, K,1
19272,SECOND_NUMBER_CAP, M,5
19273,TEXT_MODE_A_STRING_RESULT_VULNERABILITY,(%s danni da vulnerabilità),1
19274,CALENDAR_ERROR_EVENT_WRONG_SERVER,Non puoi creare eventi su questo reame.,5
19275,CALENDAR_ERROR_INVITE_WRONG_SERVER,Non puoi invitare giocatori di un altro reame.,1
19276,SPELL_FAILED_CUSTOM_ERROR_38,Stai già tenendo qualcosa in mano. Devi gettare la creatura che hai in mano prima di poterne raccogliere un'altra.,1
19277,SPELL_FAILED_CUSTOM_ERROR_39,Non hai nulla da lanciare! Trova un Vargul e usa l'abilità Presa di Gymer per raccoglierlo!,1
19278,COMBAT_THREAT_INCREASE_1,Minaccia alta,1
19279,COMBAT_THREAT_INCREASE_3,Ti sta attaccando!,1
19280,COMBAT_THREAT_DECREASE_2,Riduzione della minaccia,1
19281,COMBAT_THREAT_DECREASE_1,Cambio di bersaglio!,1
19282,COMBAT_THREAT_DECREASE_0,Cambio di bersaglio!,1
19283,COMBAT_ZONE,(Zona di combattimento),1
19284,CALENDAR_EVENT_INVITEDBY_PLAYER,Invitato da %s,1
19285,CALENDAR_FILTER_WEEKLY_HOLIDAYS,Festività settimanali,5
19286,CALENDAR_FILTER_DARKMOON,Fiera di Lunacupa,5
19287,CALENDAR_FILTER_BATTLEGROUND,Risse PvP,1
19288,CALENDAR_FILTER_RAID_LOCKOUTS,Salvataggio incursioni attive,1
19289,CALENDAR_FILTER_RAID_RESETS,Ripartenza incursioni,1
19290,CALENDAR_EVENT_INVITEDBY_YOURSELF,Questo è il tuo evento,1
19291,CALENDAR_VIEW_EVENTTYPE,%1$s - %2$s,1
19292,CALENDAR_EVENT_CREATORNAME,Evento creato da %s,1
19293,CALENDAR_CREATE,Crea,1
19294,SHOW_CLASS_COLOR_IN_V_KEY,Colore delle classi nelle barre,1
19295,OPTION_TOOLTIP_SHOW_CLASS_COLOR_IN_V_KEY,Mostra i colori di classe sullo sfondo della barra dei personaggi nemici.,1
19296,COMBATLOG_FILTER_STRING_CUSTOM_UNIT,Unità personalizzata,1
19297,CALENDAR_FILTERS,Filtri,1
19298,FULLDATE_MONTH_APRIL,Aprile,5
19299,FULLDATE_MONTH_AUGUST,Agosto,5
19300,FULLDATE_MONTH_DECEMBER,Dicembre,5
19301,FULLDATE_MONTH_FEBRUARY,Febbraio,5
19302,FULLDATE_MONTH_JANUARY,Gennaio,5
19303,FULLDATE_MONTH_JULY,Luglio,5
19304,FULLDATE_MONTH_JUNE,Giugno,1
19305,FULLDATE_MONTH_MARCH,Marzo,1
19306,FULLDATE_MONTH_MAY,Maggio,5
19307,FULLDATE_MONTH_NOVEMBER,Novembre,1
19308,FULLDATE_MONTH_OCTOBER,Ottobre,5
19309,FULLDATE_MONTH_SEPTEMBER,Settembre,1
19310,TRANSFER_ABORT_UNIQUE_MESSAGE1,Non puoi abbandonare questo luogo fin quando non riuscirai a fuggire dalle grinfie del Re dei Lich!,1
19311,FLOOR,Aree,1
19312,FLOOR_NUMBER,Area %d,1
19313,AUCTION_ITEM_SOLD,%s - Venduto,1
19314,AUCTION_ITEM_TIME_UNTIL_DELIVERY,%s alla consegna,1
19315,AUCTION_ITEM_INCOMING_AMOUNT,Ammontare in arrivo,1
19316,ERR_LEARN_COMPANION_S,"Hai aggiunto ""%s"" alla tua collezione di mascotte.",1
19317,RESOLUTION_LABEL,Risoluzione,3
19318,GENERAL_SUBTEXT,Queste opzioni ti permettono di modificare la dimensione e il dettaglio con cui il tuo hardware video renderizza il gioco.,1
19319,APPEARANCE_LABEL,Aspetto,1
19320,APPEARANCE_SUBTEXT,Queste opzioni controllano la distanza e il livello di dettaglio degli effetti e degli oggetti di gioco.,1
19321,CALENDAR_EVENTNAME_FORMAT_RAID_LOCKOUT,%s - Sblocco,1
19322,CALENDAR_RAID_LOCKOUT_DESCRIPTION,L'istanza %1$s si sblocca alle %2$s.,1
19323,COMBAT_TEXT_RUNE_DEATH,Runa della morte,1
19324,CALENDAR_ERROR_IGNORED,%s ti sta ignorando.,1
19325,SPELL_FAILED_CUSTOM_ERROR_40,Il Corno da Guerra di Spaccaroccia può essere utilizzato solo entro 10 metri da Valduran il Tempestoso.,1
19326,CLEAR_FOCUS,Rimuovi focus,1
19327,LOCK_FOCUS_FRAME,Blocca la posizione dei riquadri,1
19328,UNLOCK_FOCUS_FRAME,Sblocca riquadro,1
19329,SET_FOCUS,Imposta focus,1
19330,OPTION_TOOLTIP_FOCUS_CAST_ALT_KEY,"Tieni premuto ""ALT"" per lanciare incantesimi sul bersaglio focus.",1
19331,OPTION_TOOLTIP_FOCUS_CAST_CTRL_KEY,"Tieni premuto ""CTRL"" per lanciare incantesimi sul bersaglio focus.",1
19332,OPTION_TOOLTIP_FOCUS_CAST_SHIFT_KEY,"Tieni premuto ""MAIUSC"" per lanciare incantesimi sul bersaglio focus.",1
19333,OPTION_TOOLTIP_FOCUS_CAST_NONE_KEY,Nessun tasto assegnato.,1
19334,FOCUS_CAST_KEY_TEXT,Tasto di lancio sul focus,1
19335,SLASH_STOPWATCH_PARAM_PLAY1,play,1
19336,SLASH_STOPWATCH_PARAM_PLAY2,riproduci,1
19337,SLASH_STOPWATCH_PARAM_PAUSE1,pause,1
19338,SLASH_STOPWATCH_PARAM_PAUSE2,pausa,1
19339,SLASH_STOPWATCH_PARAM_STOP1,stop,1
19340,SLASH_STOPWATCH_PARAM_STOP2,clear,1
19341,SLASH_STOPWATCH_PARAM_STOP3,reset,1
19342,SLASH_STOPWATCH_PARAM_STOP4,stop,1
19343,SLASH_STOPWATCH_PARAM_STOP5,azzera,1
19344,SLASH_STOPWATCH_PARAM_STOP6,riavvia,1
19346,GENERAL_LABEL,Generale,3
19347,OPTIONS_SHADERS,Shader,3
19348,ENABLE_SOFTWARE_HRTF,Filtro distanza,3
19349,OPTION_TOOLTIP_ENABLE_SOFTWARE_HRTF,Simula l'ambiente reale riducendo le frequenze audio con la distanza.,3
19352,SPELL_FAILED_CUSTOM_ERROR_41,"Non stai trasportando un passeggero, non c'è nessuno da scaricare.",1
19353,SPELL_FAILED_CUSTOM_ERROR_42,Non puoi costruire altri veicoli d'assedio.,1
19354,SPELL_FAILED_CUSTOM_ERROR_43,Stai già trasportando un Crociato d'Argento catturato. Devi tornare all'infermeria dell'Avanguardia d'Argento e depositare il passeggero prima di poterne raccogliere un altro.,1
19363,DUNGEON_FLOOR_DALARAN1,Dalaran,1
19364,DUNGEON_FLOOR_DALARAN2,Sotterranei,1
19365,CALENDAR_ERROR_SELF_INVITES_EXCEEDED,Numero massimo di inviti raggiunto. Rimuovi un evento passato per aggiungerne uno nuovo.,5
19366,CALENDAR_ERROR_OTHER_INVITES_EXCEEDED,%s ha già raggiunto il numero massimo di eventi. È necessario rimuoverne almeno uno per poter essere invitati a un altro.,5
19369,ENCHANT_ITEM_MIN_SKILL,L'incantamento richiede %s (%d),1
19370,ENCHANT_ITEM_REQ_SKILL,L'incantamento richiede %s,1
19371,SOCKET_ITEM_MIN_SKILL,L'incavo richiede %s (%d).,1
19372,SOCKET_ITEM_REQ_SKILL,L'incavo richiede %s.,1
19373,CALENDAR_INVITE_MEMBERS,Invita membri,1
19374,CALENDAR_TOOLTIP_INVITEMEMBERS_BUTTON_RAID,Invita i personaggi Accettati e Confermati nella tua incursione.,1
19375,ACHIEVEMENTS,Imprese,1
19376,STATISTICS,Statistiche,1
19377,SPELL_FAILED_TARGET_NO_RANGED_WEAPONS,Il bersaglio non sta utilizzando armi a distanza.,1
19378,ERR_INVITED_ALREADY_IN_GROUP_SS,"|Hplayer:%s|h[%s]|h ti ha invitato in un gruppo, ma non hai potuto accettare perché sei già in un gruppo.",1
19379,ITEM_ACCOUNTBOUND,Vincolato alla Brigata,5
19380,CALENDAR_EVENT_REMOVED_MAIL_SUBJECT,%s annullato.,1
19381,CALENDAR_EVENT_REMOVED_MAIL_BODY,%s ha annullato %s. (%s),1
19382,ACTION_SPELL_AURA_APPLIED_BUFF_FULL_TEXT_NO_SOURCE,%4$s ottiene %2$s.,1
19383,ACTION_SPELL_AURA_APPLIED_DEBUFF_FULL_TEXT_NO_SOURCE,%4$s subisce %2$s.,1
19384,ACTION_SPELL_AURA_REFRESH_BUFF_FULL_TEXT_NO_SOURCE,%2$s viene rinnovato su %4$s.,1
19385,ACTION_SPELL_AURA_REFRESH_DEBUFF_FULL_TEXT_NO_SOURCE,%2$s viene rinnovato su %4$s.,1
19386,ACTION_SPELL_AURA_REMOVED_BUFF_FULL_TEXT_NO_SOURCE,%2$s svanisce da %4$s.,1
19387,ACTION_SPELL_AURA_REMOVED_DEBUFF_FULL_TEXT_NO_SOURCE,%2$s si dissipa da %4$s.,1
19388,ACTION_SPELL_AURA_REMOVED_DOSE_BUFF_FULL_TEXT_NO_SOURCE,%2$s (%9$s) è stato ridotto.,1
19389,ACTION_SPELL_AURA_REMOVED_DOSE_DEBUFF_FULL_TEXT_NO_SOURCE,%2$s (%9$s) viene ridotto.,1
19390,ACTION_SPELL_AURA_REMOVED_FULL_TEXT_NO_SOURCE,%2$s di %1$s viene rimosso da %4$s.,1
19391,ACTION_SPELL_AURA_BROKEN_SPELL_BUFF_FULL_TEXT_NO_SOURCE,%5$s rimuove %2$s di %4$s.,1
19392,ACTION_SPELL_AURA_BROKEN_DEBUFF_FULL_TEXT_NO_SOURCE,Qualcuno rimuove %2$s di %1$s.,1
19393,ACTION_SPELL_AURA_BROKEN_BUFF_FULL_TEXT_NO_SOURCE,Qualcuno rimuove %2$s di %1$s.,1
19394,ACTION_SPELL_AURA_APPLIED_DOSE_DEBUFF_FULL_TEXT_NO_SOURCE,%4$s subisce %2$s (%9$s).,1
19395,ACTION_SPELL_AURA_APPLIED_DOSE_BUFF_FULL_TEXT_NO_SOURCE,%4$s ottiene %2$s (%9$s).,1
19396,ACTION_SPELL_CAST_SUCCESS_FULL_TEXT_NO_SOURCE,Qualcuno lancia %2$s su %4$s.,1
19397,ACTION_SPELL_CAST_START_FULL_TEXT_NO_SOURCE,Qualcuno inizia a lanciare %2$s su %4$s.,1
19398,COMBATLOG_UNKNOWN_UNIT,Qualcosa,1
19399,ACTION_SPELL_AURA_BROKEN_SPELL_DEBUFF_FULL_TEXT_NO_SOURCE,%5$s rimuove %2$s di %4$s.,1
19400,CALENDAR_ANNOUNCEMENT_CREATEDBY_PLAYER,Annuncio creato da %s,5
19401,BROADCAST_ACHIEVEMENT,%s ha compiuto l'impresa $a!,1
19402,CALENDAR_ANNOUNCEMENT_CREATEDBY_YOURSELF,Questo è il tuo annuncio,1
19403,SPELL_FAILED_NOT_IN_BARBERSHOP,Non puoi farlo mentre sei dal barbiere.,1
19404,ERR_PET_LEARN_ABILITY_S,Il tuo famiglio ha appreso una nuova abilità: %s.,1
19405,ERR_PET_LEARN_SPELL_S,Il tuo famiglio ha appreso un nuovo incantesimo: %s.,1
19406,ERR_PET_SPELL_UNLEARNED_S,Il tuo famiglio ha scordato %s.,1
19407,FULLDATE_AND_TIME,"%1$s, %2$s",1
19408,UNITNAME_SUMMON_TITLE9,Veicolo di %s,1
19409,UNITNAME_SUMMON_TITLE10,Cavalcatura di %s,1
19411,ERR_INVITE_UNKNOWN_REALM,Non puoi invitare giocatori da questo reame.,1
19412,ERR_INVITE_NO_PARTY_SERVER,Impossibile creare un gruppo.,1
