Name_lang,ID,SecondaryID,Flags,ChrModelID,OrderIndex,ChrCustomizationCategoryID,OptionType,BarberShopCostModifier,ChrCustomizationID,Requirement,SecondaryOrderIndex,AddedInPatch
Colore marchi,745,488,10,8,14,23,0,0,4,0,15,90001
Colore occhi,747,489,2,47,7,14,0,0,2,0,7,90001
Colore occhi,750,491,2,48,5,14,0,0,2,0,5,90001
Coda,751,492,0,48,7,1,0,0,171,0,8,90001
Baffi,752,493,0,47,4,14,0,0,172,0,4,90001
Sopracciglia,753,494,0,47,6,14,0,0,172,0,6,90001
Colore occhi,756,495,2,15,6,2,0,0,2,0,6,90001
Colore occhi,757,496,2,16,6,2,0,0,2,0,6,90001
Piercing,759,497,8,16,13,3,0,0,5,0,13,90001
Piercing,761,498,8,15,13,3,0,0,5,0,13,90001
Orecchini,764,499,8,15,12,3,0,0,5,0,12,90001
Orecchini,766,500,8,16,12,3,0,0,5,0,12,90001
Pittura facciale,767,501,40,15,10,3,0,0,19,0,10,90001
Colore pittura facciale,768,502,10,15,11,3,0,0,4,0,11,90001
Pittura corporale,769,503,8,15,20,1,0,0,19,0,20,90001
Colore pittura corporale,770,504,10,15,21,1,0,0,4,0,21,90001
Pittura facciale,771,505,40,16,10,3,0,0,19,0,10,90001
Colore pittura facciale,772,506,10,16,11,3,0,0,4,0,11,90001
Pittura corporale,773,507,8,16,20,1,0,0,19,0,20,90001
Colore pittura corporale,774,508,10,16,21,1,0,0,4,0,21,90001
Colore gioielli,776,509,10,20,26,5,0,0,5,0,26,90001
Colore gioielli,778,510,2,22,11,1,0,0,1,0,21,90001
Colore gioielli,782,511,2,21,12,3,0,0,1,0,12,90001
Baffi,783,512,0,13,5,2,0,0,5,0,5,90001
Sopracciglia,784,513,0,13,7,2,0,0,5,0,7,90001
Colore orecchini,786,514,10,14,7,2,0,0,18,0,8,90001
Colore occhi,794,515,2,73,7,2,0,0,2,0,7,90001
Colore occhi,795,516,2,74,6,2,0,0,2,0,6,90001
Pittura,797,517,2,73,12,1,0,0,1,0,12,90001
Pittura,799,518,2,74,12,1,0,0,1,0,12,90001
Fiore,801,519,40,11,16,19,1,0,5,0,17,90001
Colore gioielli,803,520,10,11,15,19,0,0,5,0,16,90001
Colore gioielli,805,521,2,12,15,19,0,0,5,0,15,90001
Naso,806,522,0,17,12,3,0,0,20,0,12,90001
Mento,807,523,0,17,8,2,0,0,20,0,8,90001
Naso,808,524,0,18,12,3,0,0,20,0,12,90001
Mento,809,525,0,18,8,2,0,0,20,0,8,90001
Orecchini,811,526,72,18,11,3,0,0,20,0,11,90001
Anello al naso,813,527,104,18,13,3,0,0,20,0,13,90001
Orecchini,815,528,72,17,11,3,0,0,20,0,11,90001
Anello al naso,817,529,104,17,13,3,0,0,20,0,13,90001
Colore gioielli,819,530,8,17,14,3,0,0,4,0,14,90001
Colore gioielli,821,531,8,18,14,3,0,0,4,0,14,90001
Colore occhi,824,532,2,3,7,2,0,0,2,0,7,90001
Colore occhi,825,533,2,4,5,2,0,0,2,0,5,90001
Cicatrici,826,534,40,3,10,3,0,0,1,0,10,90001
Tatuaggio,827,535,41,3,21,5,0,0,1,0,21,90001
Pittura di guerra,828,536,40,3,22,5,0,0,1,0,22,90001
Colore pittura,829,537,10,3,23,5,0,0,1,0,23,90001
Cicatrici,830,538,40,4,6,2,0,0,1,0,7,90001
Tatuaggio,831,539,41,4,20,5,0,0,1,0,20,90001
Pittura di guerra,832,540,40,4,21,5,0,0,1,0,21,90001
Colore pittura,833,541,10,4,22,5,0,0,1,0,22,90001
Orecchini,836,542,8,3,12,3,0,0,5,0,12,90001
Collana,841,544,8,4,12,3,0,0,11,0,12,90001
Fiore,842,545,40,12,16,19,1,0,5,0,16,90001
Colore occhi,845,546,2,59,10,2,0,0,2,0,10,90001
Colore occhi,846,547,2,60,8,2,0,0,2,0,8,90001
Anello al naso,847,548,8,4,11,3,0,0,11,0,11,90001
Tentacoli,848,549,0,59,7,2,0,0,5,0,12,90001
Sopracciglia,849,550,0,59,9,2,0,0,5,0,9,90001
Colore occhi,852,551,2,69,7,2,0,0,2,0,7,90001
Colore occhi,853,552,2,70,7,2,0,0,2,0,7,90001
Orecchini,854,553,8,69,8,2,1,0,161,0,9,90001
Orecchini,855,554,8,70,8,2,1,0,161,0,9,90001
Colore occhi,858,555,2,53,7,2,0,0,2,0,7,90001
Colore occhi,859,556,2,54,7,2,0,0,2,0,7,90001
Colore occhi,862,557,2,55,7,2,0,0,2,0,7,90001
Colore occhi,863,558,2,56,4,2,0,0,2,0,8,90001
Orecchini,864,559,8,56,8,3,0,0,5,0,26,90001
Pittura corporale,865,560,9,55,8,1,0,0,37,0,30,90001
Pittura corporale,866,561,9,56,9,1,0,0,37,0,30,90001
Colore occhi,869,562,2,61,8,2,0,0,2,0,8,90001
Colore occhi,870,563,2,62,6,2,0,0,2,0,6,90001
Collana,871,564,8,62,13,3,0,0,31,0,13,90001
Piercing,872,565,8,62,12,3,0,0,31,0,12,90001
Misura orecchie,873,566,8,61,9,3,0,0,30,0,21,90001
Zanne,874,567,8,3,14,3,0,0,5,0,14,90001
Anello al naso,875,568,8,3,13,3,0,0,5,0,13,90001
Basette,876,569,0,3,6,2,0,0,5,0,6,90001
Sporco,877,570,40,3,11,3,0,0,5,0,11,90001
Colore occhi,880,571,2,71,7,15,0,0,1,0,7,90001
Colore occhi,881,572,2,72,5,15,0,0,1,0,5,90001
Basette,882,573,0,71,6,15,0,0,5,0,6,90001
Zanne,883,574,8,71,23,3,0,0,2,0,23,90001
Orecchini,884,575,8,71,21,3,0,0,5,0,21,90001
Piercing,885,576,8,71,22,3,0,0,5,0,22,90001
Anello al naso,886,577,8,72,7,34,0,0,11,0,21,90001
Collana,887,578,8,72,8,34,0,0,11,0,23,90001
Baffi,888,579,0,1,5,2,0,0,5,0,6,90001
Basette,889,580,0,1,7,2,0,0,5,0,9,90001
Sopracciglia,890,581,0,1,10,3,0,0,5,0,10,90001
Fasce braccio,891,582,8,20,25,5,0,0,5,0,25,90001
Colore gioielli,892,583,10,58,9,2,0,0,5,0,10,90001
Forma d'Orso,901,592,32,189,0,6,0,0,0,0,0,90001
Forma Felina,911,602,32,190,0,7,0,0,0,0,0,90001
Trasformazione completa,922,604,32,194,0,46,0,0,0,0,0,90001
Baffi,936,618,0,5,5,16,0,0,5,0,5,90001
Sopracciglia,937,619,0,5,12,16,0,0,5,0,12,90001
Forma Acquatica,946,628,32,191,0,9,0,0,0,0,0,90001
Forma Celere,956,638,32,192,0,10,0,0,0,0,0,90001
Forma Volante,966,648,32,193,0,11,0,0,0,0,0,90001
Pelle,968,650,16,40,1,2,0,0,1,0,1,90001
Caratteristiche,969,651,0,40,4,4,0,0,5,0,4,90001
Sopracciglia,970,652,0,2,10,2,0,0,5,0,5,90001
Tentacoli,1516,663,0,60,9,3,0,0,24,0,20,90105
Decorazione corna,1517,664,8,60,10,2,0,0,24,0,6,90105
Copricapo,1518,665,8,60,11,3,0,0,24,0,22,90105
Decorazione mascella,1519,666,8,60,12,3,1,0,24,0,24,90105
Decorazione capelli,1520,667,8,60,13,2,1,0,24,0,7,90105
Collana,1521,668,8,60,14,3,1,0,24,0,25,90105
Orecchini,1522,669,8,60,15,3,0,0,24,0,23,90105
Coda,1523,670,8,60,16,1,0,0,1,0,31,90105
Colore gioielli,1524,671,3,60,17,1,0,0,1,0,32,90105
Colore gioielli,1525,672,3,59,11,1,0,0,1,0,32,90105
Coda,1526,673,0,59,12,1,0,0,1,0,31,90105
Decorazione corna,1527,674,8,59,13,2,1,0,5,0,13,90105
Stile,1528,661,64,148,0,21,0,0,2,0,0,100105
Occhi,1529,676,0,54,8,2,0,0,2,0,6,90105
Occhi,1530,677,0,53,8,2,0,0,2,0,6,90105
Sopracciglia,1531,678,0,54,9,2,0,0,1,0,5,90105
Sopracciglia,1532,679,0,53,9,2,0,0,1,0,5,90105
Gioielli facciali,1533,680,8,54,10,3,0,0,43,0,23,90105
Gioielli facciali,1534,681,8,53,10,3,0,0,44,0,23,90105
Gioielli mandibolari,1535,682,8,54,11,3,0,0,43,0,24,90105
Decorazione mento,1536,683,8,53,11,3,0,0,44,0,25,90105
Gioielli mandibolari,1537,684,8,53,12,3,0,0,44,0,24,90105
Baffi,1538,685,0,53,13,3,0,0,5,0,19,90105
Collana,1539,686,8,54,12,3,0,0,43,0,25,90105
Tatuaggio facciale,1540,687,9,54,13,3,0,0,42,0,20,90001
Tatuaggio facciale,1541,688,9,53,14,3,0,0,42,0,20,90001
Colore gioielli,1542,690,3,53,15,3,0,0,1,0,26,90105
Colore gioielli,1543,689,3,54,14,3,0,0,1,0,26,90105
Copricapo,1544,691,8,54,18,3,1,0,43,0,21,90105
Decorazione capelli,1545,692,8,54,15,2,1,0,43,0,9,90105
Copricapo,1546,693,8,53,16,3,1,0,44,0,21,90105
Orecchie,1548,694,8,58,10,2,0,0,1,0,11,90105
Orecchie,1549,695,8,57,9,2,0,0,1,0,10,90105
Tentacoli,1550,696,0,58,11,2,1,0,3,0,12,90105
Tentacoli,1551,697,0,57,10,2,1,0,3,0,11,90105
Capelli,1555,698,8,55,6,2,0,0,170,0,5,90105
Criniera anteriore,1556,699,0,55,16,2,0,0,170,0,4,90105
Criniera anteriore,1557,700,0,56,7,2,0,0,38,0,3,90105
Piuma,1558,701,8,56,17,2,1,0,5,0,6,90105
Decorazione capelli,1559,702,8,56,18,2,0,0,38,0,5,90105
Piercing al naso,1560,703,8,55,17,3,0,0,5,0,26,90105
Copricapo,1561,704,8,55,18,2,0,0,5,0,9,90105
Fasciature corna,1562,705,0,55,19,3,0,0,5,0,22,90105
Decorazione corna,1563,706,8,55,20,3,0,0,5,0,23,90105
Decorazione coda,1564,707,8,55,21,1,0,0,5,0,33,90105
Coda,1565,708,8,55,22,1,0,0,1,0,32,90105
Colore gioielli,1566,709,2,55,23,3,0,0,5,0,23,90105
Colore gioielli,1567,710,2,56,19,3,0,0,5,0,19,90105
Piuma,1568,711,8,55,24,3,0,0,5,0,25,90105
Colore corna,1569,712,2,55,25,3,0,0,40,0,20,90105
Piercing al naso,1570,713,8,56,20,3,0,0,5,0,27,90105
Copricapo,1571,714,8,56,21,2,0,0,5,0,7,90105
Fasciature corna,1572,715,8,56,22,3,1,0,5,0,23,90105
Decorazione corna,1573,716,8,56,23,3,1,0,5,0,24,90105
Colore corna,1574,717,2,56,26,3,0,0,40,0,21,90105
Coda,1575,718,8,56,27,1,0,0,1,0,32,90105
Decorazione coda,1576,719,8,56,28,1,0,0,5,0,33,90105
Mani luminose,1577,653,8,54,19,1,1,0,2,0,31,90105
Colore primario,1578,720,80,89,0,22,0,0,1,0,2,100000
Occhi,1582,723,32,89,3,32,0,0,2,0,26,100000
Colore occhi,1583,721,2,89,5,32,0,0,2,0,24,100000
Pupilla,1584,722,0,89,4,32,0,0,2,0,25,100000
Mani luminose,1585,654,8,53,17,1,1,0,2,0,31,90105
Viso,1586,724,136,89,3,32,0,0,2,0,20,100000
Intensità colore secondario,1587,725,8,89,1,22,0,0,4,0,3,100000
Orecchie,1588,726,8,89,6,33,0,0,5,0,30,100000
Colore corna,1589,727,10,89,7,31,0,0,4,0,11,100000
Corna,1590,728,8,89,8,31,0,0,3,0,10,100000
Guance,1591,729,8,89,9,33,0,0,2,0,33,100000
Fronte,1592,730,0,89,10,33,0,0,2,0,31,100000
Zigomi,1593,731,8,89,11,33,0,0,2,0,32,100000
Muso,1594,732,0,89,12,32,0,0,2,0,21,100000
Cresta,1595,733,8,89,13,31,0,0,3,0,15,100000
Gola,1596,734,8,89,14,33,0,0,3,0,34,100000
Dimensioni del corpo,1597,735,0,89,15,22,0,0,1,0,1,100000
Coda,1598,736,8,89,16,26,0,0,1,0,56,100000
Cresta della coda,1599,737,8,89,17,26,0,0,1,0,57,100000
Spuntoni alle gambe,1600,738,0,89,18,22,1,0,1,0,9,100000
Spuntoni alle braccia,1601,739,128,89,19,24,0,0,1,0,47,100000
Spuntoni pettorali,1602,740,128,89,20,22,0,0,1,0,8,100000
Marchi sul corpo,1603,741,8,89,21,22,0,0,4,0,6,100000
Dettagli sul corpo,1604,742,8,89,22,22,0,0,4,0,5,100000
Marchi sul volto,1607,743,8,89,23,32,0,0,4,0,23,100000
Tipo di volto,1608,744,8,89,24,32,0,0,4,0,22,100000
Pelle,1609,745,16,123,1,27,0,0,1,3137,2,100000
Tipo di scaglie,1610,746,0,123,0,27,0,0,1,4079,3,100000
Pelle,1611,747,16,124,1,27,0,0,1,3146,2,100000
Tipo di scaglie,1612,748,0,124,0,27,0,0,1,4076,3,100000
Pelle,1613,749,16,125,1,27,0,0,1,3732,1,100000
Tipo di scaglie,1614,750,0,125,0,28,0,0,1,4080,2,100000
Pelle,1615,751,16,126,1,27,0,0,1,0,1,100000
Tipo di scaglie,1616,752,0,126,0,27,0,0,1,4078,2,100000
Corna,1625,753,0,123,2,27,0,0,0,3137,5,100000
Cresta,1627,754,0,123,3,29,0,0,0,3137,31,100000
Fronte,1628,755,0,123,4,30,0,0,0,3137,50,100000
Orecchie,1629,756,0,123,5,30,0,0,0,3137,55,100000
Mascella,1630,757,0,123,6,29,0,0,0,3137,36,100000
Mento,1631,758,0,123,7,29,0,0,0,3137,35,100000
Naso,1632,759,0,123,8,29,0,0,0,3137,34,100000
Gola,1633,760,0,123,9,28,0,0,0,3137,20,100000
Gambe,1634,761,0,123,10,28,0,0,0,3137,26,100000
Coda,1635,762,0,123,11,28,0,0,0,3137,22,100000
Schiena,1636,763,0,123,12,28,0,0,0,3137,21,100000
Ali,1637,764,0,123,13,28,0,0,0,3137,27,100000
Occhi,1638,765,0,123,14,30,0,0,0,3137,51,100000
Corazza,1639,766,0,123,15,28,0,0,0,3137,23,100000
Elmo,1640,767,0,123,16,28,0,0,0,3137,24,100000
Colore capelli,1648,768,2,123,18,29,0,0,0,3137,32,100000
Colore corna,1649,769,2,123,19,27,0,0,0,3137,6,100000
Motivi,1651,770,0,123,20,27,0,0,0,3137,4,100000
Colore armatura,1652,771,2,123,21,28,0,0,0,3137,25,100000
Occhi,1656,772,32,123,22,30,0,0,2,3137,52,100000
Colore occhi,1657,773,2,123,23,30,0,0,2,3137,53,100000
Pupilla,1658,774,0,123,24,30,0,0,2,4127,54,100000
Muso,1659,775,0,124,2,29,0,0,0,3146,4,100000
Corna,1660,776,0,124,3,27,0,0,0,3146,6,100000
Cresta,1662,777,0,124,4,29,0,0,0,3146,5,100000
Mascella,1664,778,0,124,5,29,0,0,0,3146,6,100000
Fronte,1666,779,0,124,6,29,0,0,0,3146,7,100000
Schiena,1667,780,0,124,7,28,0,0,0,3146,8,100000
Coda,1668,781,0,124,8,28,0,0,0,3146,9,100000
Gola,1669,782,0,124,9,28,0,0,0,3146,10,100000
Occhi,1670,783,0,124,10,29,0,0,0,3146,11,100000
Corazza,1671,784,0,124,11,28,0,0,0,3146,12,100000
Elmo,1672,785,0,124,12,28,0,0,0,3146,13,100000
Colore capelli,1673,786,2,124,13,29,0,0,0,3146,14,100000
Colore corna,1674,787,2,124,14,27,0,0,0,3146,7,100000
Motivi,1675,788,0,124,15,27,0,0,0,3146,4,100000
Colore armatura,1676,789,2,124,16,28,0,0,0,3146,17,100000
Occhi,1680,790,32,124,17,29,0,0,2,3146,18,100000
Colore occhi,1681,791,2,124,18,29,0,0,2,3146,19,100000
Pupilla,1682,792,0,124,19,29,0,0,2,4128,20,100000
Corna,1683,793,0,126,2,27,0,0,0,0,3,100000
Cresta,1684,794,0,126,3,30,0,0,0,0,4,100000
Fronte,1685,795,0,126,4,29,0,0,0,0,5,100000
Orecchie,1686,796,0,126,5,30,0,0,0,0,6,100000
Mascella,1687,797,0,126,6,30,0,0,0,0,7,100000
Mento,1688,798,0,126,7,29,0,0,0,0,8,100000
Naso,1689,799,0,126,8,29,0,0,0,0,9,100000
Gola,1690,800,0,126,9,30,0,0,0,0,10,100000
Gambe,1691,801,0,126,10,27,0,0,0,0,11,100000
Coda,1692,802,0,126,11,27,0,0,0,0,12,100000
Schiena,1693,803,0,126,12,28,0,0,0,0,13,100000
Ali,1694,804,0,126,13,28,0,0,0,0,14,100000
Armatura,1695,805,0,126,14,28,0,0,0,0,15,100000
Colore capelli,1697,806,2,126,15,30,0,0,0,0,17,100000
Colore corna,1698,807,2,126,16,27,0,0,0,0,18,100000
Motivi,1699,808,0,126,17,28,0,0,0,0,19,100000
Colore armatura,1700,809,2,126,18,28,0,0,0,0,20,100000
Occhi,1704,810,32,126,19,29,0,0,2,0,21,100000
Colore occhi,1705,811,2,126,20,29,0,0,2,0,22,100000
Pupilla,1706,812,0,126,21,29,0,0,2,4129,23,100000
Corna,1707,813,0,125,2,27,0,0,0,3732,3,100000
Fronte,1708,814,0,125,3,29,0,0,0,3732,4,100000
Orecchie,1709,815,0,125,4,29,0,0,0,3732,5,100000
Mascella,1710,816,0,125,5,29,0,0,0,3732,6,100000
Mento,1711,817,0,125,6,28,0,0,0,3732,7,100000
Naso,1713,818,0,125,7,29,0,0,0,3732,8,100000
Gola,1714,819,0,125,8,27,0,0,0,3732,9,100000
Cresta,1715,820,0,125,9,27,0,0,0,3732,16,100000
Coda,1716,821,0,125,10,28,0,0,0,3732,95,100000
Occhi,1717,822,0,125,11,29,0,0,0,3732,12,100000
Corazza,1718,823,0,125,12,28,0,0,0,3732,13,100000
Elmo,1719,824,0,125,13,28,0,0,0,3732,14,100000
Colore peluria,1721,825,2,125,14,28,0,0,0,3732,97,100000
Colore corna,1722,826,2,125,15,27,0,0,0,3732,5,100000
Colore armatura,1723,827,2,125,16,28,0,0,0,3732,17,100000
Occhi,1727,828,32,125,17,29,0,0,2,3732,18,100000
Colore occhi,1728,829,2,125,18,29,0,0,2,3732,19,100000
Pupilla,1729,830,0,125,19,29,0,0,2,4130,20,100000
Collana,1730,831,8,56,29,3,0,0,5,0,28,90105
Pelle,1731,832,81,128,0,2,0,0,1,0,1,100000
Tipo di scaglie,1732,833,0,129,0,27,0,0,1,4077,2,100000
Pelle,1733,834,18,129,1,27,0,0,0,0,1,100000
Muso,1734,835,0,129,2,27,0,0,0,0,4,100000
Corna,1735,836,0,129,3,27,0,0,0,0,5,100000
Cresta,1737,837,0,129,4,27,0,0,0,0,16,100000
Gola,1738,838,0,129,5,29,0,0,0,0,7,100000
Mascella,1739,839,0,129,6,29,0,0,0,0,8,100000
Schiena,1741,840,0,129,7,28,0,0,0,0,9,100000
Coda,1742,841,0,129,8,28,0,0,0,0,10,100000
Occhi,1743,842,0,129,9,29,0,0,0,0,11,100000
Corazza,1744,843,0,129,10,28,0,0,0,0,12,100000
Elmo,1745,844,0,129,11,28,0,0,0,0,13,100000
Colore peluria,1746,845,2,129,12,29,0,0,0,0,14,100000
Colore corna,1747,846,2,129,13,27,0,0,0,0,15,100000
Colore armatura,1748,847,2,129,14,28,0,0,0,0,16,100000
Occhi,1761,848,32,129,15,29,0,0,2,0,17,100000
Colore occhi,1762,849,2,129,16,29,0,0,2,0,18,100000
Pupilla,1763,850,0,129,17,29,0,0,2,4131,19,100000
Gioielli sulle corna,1764,851,40,89,25,31,0,0,0,0,12,100000
Colore gioielli,1765,852,10,89,26,31,0,0,0,0,14,100000
Viso,1767,853,128,128,1,2,0,0,0,0,2,100000
Capelli,1768,854,0,128,2,2,0,0,0,0,3,100000
Colore capelli,1769,855,2,128,3,2,0,0,0,0,4,100000
Orecchie,1770,856,0,128,4,3,0,0,0,0,20,100000
Intimo di sotto,1771,857,1,128,5,1,0,0,0,0,31,100000
Intimo di sopra,1772,858,1,128,6,1,0,0,0,0,30,100000
Colore intimo,1773,859,3,128,7,1,0,0,0,0,32,100000
Corna,1774,860,8,128,8,23,0,0,0,0,9,100000
Colore corna,1775,861,2,128,9,23,0,0,0,0,10,100000
Gioielli sulle corna,1776,862,8,128,10,23,0,0,0,0,11,100000
Colore gioielli,1777,863,2,128,11,3,0,0,0,0,26,100000
Motivo delle scaglie,1778,864,0,128,12,23,0,0,0,0,14,100000
Orecchini,1779,865,8,128,13,3,0,0,0,0,21,100000
Collana,1780,866,8,128,14,3,0,0,0,0,25,100000
Copricapo,1781,867,8,128,15,3,0,0,0,0,19,100000
Decorazione capelli,1782,868,8,128,16,2,1,0,0,0,6,100000
Naso,1783,869,0,128,17,3,0,0,0,0,22,100000
Mento,1784,870,8,128,18,3,0,0,0,0,23,100000
Colore occhi,1785,871,2,128,19,2,0,0,0,0,7,100000
Occhi,1786,872,32,128,20,2,0,0,2,0,8,100000
Colpi di luce,1787,873,10,128,21,2,0,0,0,0,5,100000
Colore delle scaglie,1788,874,11,128,22,23,0,0,0,0,16,100000
Scaglie del corpo,1791,875,9,128,23,1,0,0,0,0,33,100000
Marchi delle scaglie,1792,876,40,128,24,23,0,0,0,0,15,100000
Pelle,1793,877,81,127,0,2,0,0,0,0,1,100000
Viso,1794,878,128,127,1,2,0,0,0,0,2,100000
Capelli,1795,879,0,127,2,2,0,0,0,0,3,100000
Colore capelli,1796,880,2,127,3,2,0,0,0,0,4,100000
Barba,1797,881,8,127,5,2,0,0,0,0,8,100000
Orecchie,1799,882,0,127,4,3,0,0,0,0,23,100000
Intimo di sotto,1800,883,1,127,6,1,0,0,0,0,31,100000
Intimo di sopra,1802,884,1,127,7,1,0,0,0,0,30,100000
Colore intimo,1803,885,3,127,8,1,0,0,0,0,32,100000
Colore occhi,1804,886,2,127,20,3,0,0,0,0,21,100000
Occhi,1805,887,32,127,21,3,0,0,0,0,22,100000
Baffi,1806,888,0,127,13,2,0,0,0,0,7,100000
Copricapo,1807,889,8,127,16,3,0,0,0,0,20,100000
Decorazione capelli,1808,890,8,127,17,2,1,0,0,0,6,100000
Motivo delle scaglie,1809,891,0,127,14,23,0,0,0,0,13,100000
Naso,1810,892,0,127,18,3,0,0,0,0,25,100000
Colpi di luce,1812,894,10,127,22,2,0,0,0,0,5,100000
Colore gioielli,1813,895,2,127,12,3,0,0,0,0,26,100000
Scaglie del corpo,1818,896,9,127,24,1,0,0,0,0,33,100000
Marchi delle scaglie,1819,897,40,127,25,23,0,0,0,0,14,100000
Colore delle scaglie,1823,898,11,127,23,23,0,0,0,0,15,100000
Corna,1828,899,8,127,9,23,0,0,0,0,10,100000
Colore corna,1829,900,2,127,10,23,0,0,0,0,11,100000
Gioielli sulle corna,1831,901,8,127,11,23,0,0,0,0,12,100000
Orecchini,1832,902,8,127,15,3,0,0,0,0,24,100000
Cinghia sul torace,1833,903,8,127,26,1,1,0,0,0,29,100000
Bocca,1834,904,0,123,25,29,0,0,0,3137,33,100000
Busto,1842,905,104,89,27,24,0,0,0,0,42,100000
Perizoma,1843,906,40,89,28,26,0,0,0,0,51,100000
Spallacci,1844,907,104,89,29,24,0,0,0,0,41,100000
Elmo,1845,908,40,89,30,24,0,0,0,0,40,100000
Colore armatura,1846,909,10,89,31,24,0,0,0,0,49,100000
Corna,1847,910,0,123,26,27,0,0,0,4071,7,100000
Corna,1848,911,0,124,99,27,0,0,0,4070,98,100000
Corna,1849,912,0,125,99,27,0,0,0,4073,6,100000
Corna,1850,913,0,126,99,27,0,0,0,4072,98,100000
Colore secondario,1976,958,10,89,2,22,0,0,1,0,4,100000
Colore marchi,1978,959,10,89,39,22,0,0,1,0,7,100000
Sopracciglia,1979,960,0,127,28,23,0,0,0,0,16,100000
Sopracciglia,1980,961,0,128,26,23,0,0,0,0,17,100000
Elmo,1981,962,0,126,100,28,0,0,0,0,16,100000
,1982,963,0,89,40,24,0,0,0,0,100,100000
Piedi,1984,966,40,89,32,26,0,0,0,0,53,100000
Pettorale,1985,967,40,89,33,24,0,0,0,0,43,100000
Cosce,1986,968,40,89,34,26,0,0,0,0,52,100000
Fianchi,1987,969,40,89,35,26,0,0,0,0,50,100000
Decorazione ali,1988,970,40,89,36,26,0,0,0,0,54,100000
Braccia superiori,1989,971,40,89,37,24,0,0,0,0,45,100000
Braccia inferiori,1990,972,104,89,38,24,0,0,0,0,46,100000
Schema,1992,973,0,129,18,28,0,0,0,0,20,100000
Stile armatura,2013,978,8,89,41,26,0,0,0,0,55,100000
Trasformazione completa,2044,979,32,123,27,27,0,0,0,0,1,100000
Trasformazione completa,2962,996,32,124,27,27,0,0,0,0,1,100000
,2963,997,0,89,42,24,0,0,0,0,101,100000
,2964,998,0,89,43,24,0,0,0,0,102,100000
Colore,3078,660,144,148,1,21,0,0,1,0,1,100105
Occhi,6338,1113,32,1,12,3,0,0,0,0,12,0
Occhi,6339,1114,32,2,11,2,0,0,0,0,9,0
Occhi,6340,1115,32,3,25,2,0,0,0,0,8,0
Occhi,6341,1116,32,4,23,2,0,0,0,0,6,0
Occhi,6342,1117,32,5,22,16,0,0,0,0,8,0
Occhi,6343,1118,32,6,11,2,0,0,0,0,6,0
Occhi,6344,1119,32,7,46,23,0,0,0,0,13,0
Occhi,6345,1120,32,8,36,23,0,0,0,0,13,0
Occhi,6346,1121,32,9,9,13,0,0,0,4103,9,0
Occhi,6347,1122,32,10,9,13,0,0,0,4104,9,0
Occhi,6348,1123,32,11,56,19,0,0,0,0,11,0
Occhi,6349,1124,32,12,56,18,0,0,0,0,8,0
Occhi,6350,1125,32,13,9,2,0,0,0,0,9,0
Occhi,6351,1126,32,14,8,2,0,0,0,0,6,0
Occhi,6352,1127,32,15,28,2,0,0,0,0,7,0
Occhi,6353,1128,32,16,28,2,0,0,0,0,7,0
Occhi,6354,1129,32,17,15,2,0,0,0,0,7,0
Occhi,6355,1130,32,18,15,2,0,0,0,141,7,0
Occhi,6356,1131,32,19,14,2,0,0,0,0,14,0
Occhi,6357,1132,32,20,28,2,0,0,0,0,7,0
Occhi,6358,1133,32,21,21,2,0,0,0,0,7,0
Occhi,6359,1134,32,22,21,2,0,0,0,0,7,0
Occhi,6360,1135,32,43,55,20,0,0,0,0,7,0
Occhi,6361,1136,32,44,13,20,0,0,0,0,7,0
Occhi,6362,1137,32,47,8,14,0,0,0,0,8,0
Occhi,6363,1138,32,48,8,14,0,0,0,0,6,0
Occhi,6364,1139,32,53,18,2,0,0,0,0,8,0
Occhi,6365,1140,32,54,20,2,0,0,0,0,8,0
Occhi,6366,1141,32,55,26,2,0,0,0,0,8,0
Occhi,6367,1142,32,56,30,2,0,0,0,0,9,0
Occhi,6368,1143,32,59,14,2,0,0,0,0,11,0
Occhi,6369,1144,32,60,18,2,0,0,0,0,9,0
Occhi,6370,1145,32,61,16,2,0,0,0,0,9,0
Occhi,6371,1146,32,62,27,2,0,0,0,0,7,0
Occhi,6372,1147,32,63,8,2,0,0,0,0,8,0
Occhi,6373,1148,32,64,8,2,0,0,0,0,6,0
Occhi,6374,1149,32,67,9,16,0,0,0,0,9,0
Occhi,6375,1150,32,68,8,2,0,0,0,0,8,0
Occhi,6376,1151,32,69,21,2,0,0,0,0,8,0
Occhi,6377,1152,32,70,9,2,0,0,0,0,8,0
Occhi,6378,1153,32,71,31,15,0,0,0,0,8,0
Occhi,6379,1154,32,72,9,15,0,0,0,0,6,0
Occhi,6380,1155,32,73,13,2,0,0,0,0,8,0
Occhi,6381,1156,32,74,13,2,0,0,0,141,7,0
Occhi,6394,1157,32,57,11,2,0,0,0,0,7,0
Occhi,6395,1158,32,58,12,2,0,0,0,0,6,0
Trasformazione completa,6397,1159,32,125,9,27,0,0,0,0,0,100000
Corna,6402,1160,0,149,1,27,0,0,0,0,2,100100
Cresta,6403,1161,0,149,2,29,0,0,0,0,3,100100
Mascella,6404,1162,0,149,3,29,0,0,0,0,4,100100
Mento,6405,1163,0,149,4,29,0,0,0,0,9,100100
Coda,6406,1164,0,149,5,27,0,0,0,0,6,100100
Schiena,6407,1165,0,149,6,27,0,0,0,0,5,100100
Corazza,6408,1166,0,149,7,27,0,0,0,0,7,100100
