ID,SourceAlliance_lang,SourceHorde_lang,AzeriteEssenceID,Tier,MajorPowerDescription,MinorPowerDescription,MajorPowerActual,MinorPowerActual
107,Nazjatar|n|cFFFFD200Reputazione:|r Ankoan - Onorato|n|cFFFFD200Mercante:|r Oratore Utia|n|cFFFFD200Zona:|r Mezzaparte|n|cFFFFD200Costo:|r 25 Perle di Mana Prismatiche,Nazjatar|n|cFFFFD200Reputazione:|r Liberti - Onorato|n|cFFFFD200Mercante:|r Atolia Perlamarina|n|cFFFFD200Zona:|r Nuovolido|n|cFFFFD200Costo:|r 25 Perle di Mana Prismatiche,28,2,298455,298448,299376,299375
108,Nazjatar|n|cFFFFD200Reputazione:|r Ankoan - Riverito|n|cFFFFD200Mercante:|r Oratore Utia|n|cFFFFD200Zona:|r Mezzaparte|n|cFFFFD200Costo:|r 50 Perle di Mana Prismatiche,Nazjatar|n|cFFFFD200Reputazione:|r Liberti - Riverito|n|cFFFFD200Mercante:|r Atolia Perlamarina|n|cFFFFD200Zona:|r Nuovolido|n|cFFFFD200Costo:|r 50 Perle di Mana Prismatiche,28,3,298456,298449,299378,299377
109,Nazjatar|n|cFFFFD200Reputazione:|r Rifornimenti degli Ankoan|n|cFFFFD200Mercante:|r Oratore Utia|n|cFFFFD200Zona:|r Mezzaparte,Nazjatar|n|cFFFFD200Reputazione:|r Rifornimenti dei Liberti|n|cFFFFD200Mercante:|r Atolia Perlamarina|n|cFFFFD200Zona:|r Nuovolido,28,4,298457,298450,299378,299377
110,"Campi di Battaglia|n|cFFFFD200Impresa:|r ""Maestro da battaglia""|n|cFFFFD200Mercante:|r Maresciallo Gabriel|n|cFFFFD200Zona:|r Porto dei Bracescura, Boralus","Campi di Battaglia|n|cFFFFD200Impresa:|r ""Maestro da battaglia""|n|cFFFFD200Mercante:|r Xander Silberman|n|cFFFFD200Zona:|r Mugambala",18,4,299518,299519,299883,299887
111,"Spedizioni Mitiche+|n|cFFFFD200Stagione:|r 3 o successiva|n|cFFFFD200Impresa:|r ""Maestro delle Chiavi di Battle for Azeroth""|n|cFFFFD200Mercante:|r Taumaturgo Vashreen|n|cFFFFD200Zona:|r Mercato di Ventosaldo a Boralus","Spedizioni Mitiche+|n|cFFFFD200Stagione:|r 3 o successiva|n|cFFFFD200Impresa:|r ""Maestro delle Chiavi di Battle for Azeroth""|n|cFFFFD200Mercante:|r Taumaturgo Vashreen|n|cFFFFD200Zona:|r Gran Bazar a Dazar'alor",20,4,299520,299521,299944,299940
112,Nazjatar|n|cFFFFD200Reputazione:|r Rifornimenti degli Ankoan|n|cFFFFD200Mercante:|r Oratore Utia|n|cFFFFD200Zona:|r Mezzaparte,Nazjatar|n|cFFFFD200Reputazione:|r Rifornimenti dei Liberti|n|cFFFFD200Mercante:|r Atolia Perlamarina|n|cFFFFD200Zona:|r Nuovolido,17,4,299522,299523,299876,299879
113,Meccagon|n|cFFFFD200Reputazione:|r Rifornimenti di Bullonaccio|n|cFFFFD200Mercante:|r Venditore Robotico Reale Rubato|n|cFFFFD200Zona:|r Bullonaccio,,19,4,299529,299530,299933,299936
114,"Visioni Orripilanti di N'zoth|n|cFFFFD200Impresa:|r|n""Tra abissi e visioni""|n|cFFFFD200PNG:|r Irathion|n|cFFFFD200Zona:|r Sala del Cuore",,16,4,299542,299544,310442,310426
115,Incursione Palazzo Eterno|n|cFFFFD200Bottino:|r Regina Azshara - Mitica,,21,4,299559,299560,299959,303476
121,"PVP classificato|n|cFFFFD200Stagione:|r Stagione 3 o successiva|n|cFFFFD200Costo:|r 250 Punti Onore|n|cFFFFD200Mercante:|r Maresciallo Gabriel|n|cFFFFD200Zona:|r Porto dei Bracescura, Boralus",PVP classificato|n|cFFFFD200Stagione:|r Stagione 3 o successiva|n|cFFFFD200Costo:|r 250 Punti Onore|n|cFFFFD200Mercante:|r Xander Silberman|n|cFFFFD200Zona:|r Mugambala,32,1,303823,304081,303823,304081
122,"PVP classificato|n|cFFFFD200Stagione:|r Stagione 3 o successiva|n|cFFFFD200Indice:|r 1.000+ nella settimana precedente|n|cFFFFD200Costo:|r 500 Punti Onore|n|cFFFFD200Mercante:|r Maresciallo Gabriel|n|cFFFFD200Zona:|r Porto dei Bracescura, Boralus",PVP classificato|n|cFFFFD200Stagione:|r Stagione 3 o successiva|n|cFFFFD200Indice:|r 1.000+ nella settimana precedente|n|cFFFFD200Costo:|r 500 Punti Onore|n|cFFFFD200Mercante:|r Xander Silberman|n|cFFFFD200Zona:|r Mugambala,32,2,304086,304055,304088,304089
123,"PVP classificato|n|cFFFFD200Stagione:|r Stagione 3 o successiva|n|cFFFFD200Indice:|r 1.400+ nella settimana precedente|n|cFFFFD200Costo:|r 1.000 Punti Onore|n|cFFFFD200Mercante:|r Maresciallo Gabriel|n|cFFFFD200Zona:|r Porto dei Bracescura, Boralus",PVP classificato|n|cFFFFD200Stagione:|r Stagione 3 o successiva|n|cFFFFD200Indice:|r 1.400+ nella settimana precedente|n|cFFFFD200Costo:|r 1.000 Punti Onore|n|cFFFFD200Mercante:|r Xander Silberman|n|cFFFFD200Zona:|r Mugambala,32,3,303892,304125,304121,304123
124,PvP classificato|n|cFFFFD200Stagione:|r Stagione 3 o successiva|n|cFFFFD200Indice:|r 2.400 o più|n|cFFFFD200Bottino:|r Cassa da Guerra|n|cFFFFD200Zona:|r Porto dei Bracescura di Boralus,PvP classificato|n|cFFFFD200Stagione:|r Stagione 3 o successiva|n|cFFFFD200Indice:|r 2.400 o più|n|cFFFFD200Bottino:|r Cassa da Guerra|n|cFFFFD200Zona:|r Mugambala,32,4,303894,304533,304121,304123
125,"Vallata dell'Eterna Primavera |n|cFFFFD200La serie di missioni inizia con:|r|n""Non è mai facile"" |n|cFFFFD200La serie di missioni termina con:|r|n""Una speranza ritrovata""|n|cFFFFD200Committente:|r Magni Barbabronzea|n|cFFFFD200Zona:|r Sala del Cuore",,33,1,295046,295164,295046,295164
126,Vallata dell'Eterna Primavera |n|cFFFFD200Combina:|r Respiro dello Spirito Eterno |n|cFFFFD200Missione:|r|nPrima Visione dell'Oscurità della settimana |n|cFFFFD200Committente:|r Agente Artigliocupo |n|cFFFFD200Zona:|r|nPresso i portali delle Visioni dell'Oscurità a Uldum o nella Vallata dell'Eterna Primavera,,33,2,295098,295349,299984,299989
127,Vallata dell'Eterna Primavera|n|cFFFFD200Reputazione:|r Rajani - Riverito|n|cFFFFD200Mercante:|r Zhang Ku|n|cFFFFD200Zona:|r Santuario del Silenzio|n|cFFFFD200Costo:|r 50 Ricordi Corrotti,,33,3,295119,295353,299988,299991
128,Vallata dell'Eterna Primavera |n|cFFFFD200Reputazione:|r Rifornimenti dei Rajani|n|cFFFFD200Mercante:|r Zhang Ku |n|cFFFFD200Zona:|r Santuario del Silenzio,,33,4,295308,295309,299988,299991
129,Visioni Orripilanti di N'zoth|n|cFFFFD200Bottino:|r|nCasse Maledette di Thrall o Alleria|n|cFFFFD200Zona:|r Sala del Cuore,,34,1,310592,310603,310592,310603
130,Visioni Orripilanti di N'zoth|n|cFFFFD200Bottino|r|nCasse Corrotte delle Aree Perdute|n|cFFFFD200Zona:|r Sala del Cuore,,34,2,310597,310605,310601,310607
131,Visioni Orripilanti di N'zoth|n|cFFFFD200Combina:|r Scintilla della Forza Incrollabile|n|cFFFFD200Bottino:|r|nCasse Corrotte delle Aree Corrotte e Perdute|n|cFFFFD200Zona:|r Sala del Cuore,,34,3,310599,310606,310602,310608
132,"Visioni Orripilanti di N'zoth|n|cFFFFD200Impresa:|r|n""Tra abissi e visioni""|n|cFFFFD200PNG:|r Irathion|n|cFFFFD200Zona:|r Sala del Cuore",,34,4,310600,310609,310602,310608
133,"Uldum |n|cFFFFD200La serie di missioni inizia con:|r |n""Un problema titanico"" |n|cFFFFD200Ricompensa ottenuta con:|r |n""Minacce incombenti""|n|cFFFFD200Committente:|r Re Phaoris|n|cFFFFD200Zona:|r Ramkahen",,35,1,310690,310712,310690,310712
134,Uldum |n|cFFFFD200Combina:|r Respiro dello Spirito Eterno |n|cFFFFD200Missione:|r|nPrima Visione dell'Oscurità della settimana |n|cFFFFD200Committente:|r Agente Artigliocupo |n|cFFFFD200Zona:|rPresso i portali delle Visioni dell'Oscurità a Uldum o nella Vallata dell'Eterna Primavera,,35,2,310705,311166,311194,311197
135,Uldum|n|cFFFFD200Reputazione:|r Coalizione di Uldum - Riverito|n|cFFFFD200Mercante:|r Approvvigionatrice Qorra|n|cFFFFD200Zona:|r Ramkahen|n|cFFFFD200Costo:|r 50 Ricordi Corrotti,,35,3,310710,311167,311195,311198
136,Uldum|n|cFFFFD200Reputazione:|r Rifornimenti della Coalizione di Uldum|n|cFFFFD200Mercante:|r Approvvigionatrice Qorra|n|cFFFFD200Zona:|r Ramkahen,,35,4,310711,311177,311195,311198
137,Visioni Orripilanti di N'zoth|n|cFFFFD200Bottino:|r|nCasse Maledette di Thrall o Alleria|n|cFFFFD200Zona:|r Sala del Cuore,,36,1,311203,311210,311203,311210
138,Visioni Orripilanti di N'zoth|n|cFFFFD200Bottino|r|nCasse Corrotte delle Aree Perdute|n|cFFFFD200Zona:|r Sala del Cuore,,36,2,311206,311211,311302,311304
139,Visioni Orripilanti di N'zoth|n|cFFFFD200Combina:|r Scintilla della Forza Incrollabile|n|cFFFFD200Bottino:|r|nCasse Corrotte delle Aree Corrotte e Perdute|n|cFFFFD200Zona:|r Sala del Cuore,,36,3,311207,311212,311303,311306
140,"Visioni Orripilanti di N'zoth|n|cFFFFD200Impresa:|r|n""Tra abissi e visioni""|n|cFFFFD200PNG:|r Irathion|n|cFFFFD200Zona:|r Sala del Cuore",,36,4,311209,311213,311303,311306
141,"Incursione di Ny'alotha|n|cFFFFD200Combina:|r |nTesti Crittografati di Ny'alotha|n|cFFFFD200Bottino:|r |nProfeta Skitra, Ra-Den il Detronizzato, Vexiona, Il'gynoth, Corruzione Rinata o N'zoth il Corruttore.",,37,1,312725,312771,312725,312771
142,"Incursione di Ny'alotha|n|cFFFFD200Combina:|r |nTesti Crittografati di Ny'alotha|n|cFFFFD200Bottino:|r |nProfeta Skitra, Ra-Den il Detronizzato, Vexiona, Il'gynoth, Corruzione Rinata o N'zoth il Corruttore.",,37,2,312764,312773,313921,313919
143,"Incursione di Ny'alotha|n|cFFFFD200Combina:|r |nTesti Crittografati di Ny'alotha|n|cFFFFD200Bottino:|r |nProfeta Skitra, Ra-Den il Detronizzato, Vexiona, Il'gynoth, Corruzione Rinata o N'zoth il Corruttore.",,37,3,312768,312774,313922,313920
144,Incursione di Ny'alotha|n|cFFFFD200Bottino:|r |nN'zoth il Corruttore - Mitica,,37,4,312770,312775,313922,313920
