Description_lang,SourceText_lang,ID,CreatureID,SummonSpellID,IconFileDataID,PetTypeEnum,Flags,SourceTypeEnum,CardUIModelSceneID,LoadoutUIModelSceneID,CovenantID
"Questi piccoli spiriti non amano la compagnia dei Non Morti, e per questo vagano spesso da soli nelle Radure di Tirisfal.",|cFFFFD200Scontri tra mascotte: |rRadure di Tirisfal,458,61905,0,135974,3,26,4,6,7,0
"Dopo secoli di addomesticamento, questi animaletti pelosi si possono trovare praticamente in tutte le nazioni degli Umani nei Regni Orientali.","|cFFFFD200Scontri tra mascotte: |rAltopiani d'Arathi, Foresta di Elwynn, Boschi di Cantoeterno, Landa Fatua, Lunargenta",459,62019,0,132167,7,26,4,6,7,0
"Piccoli rami elementali diventano Treant, stoici protettori di boschi e foreste.",|cFFFFD200Scontri tra mascotte: |rBoschi di Cantoeterno,460,62020,0,132129,6,26,4,6,7,0
"Questo nuovo arrivo su Azeroth ha avuto origine non molto tempo fa, e ora cerca di sopravvivere in attesa della sua prossima fase evolutiva.",|cFFFFD200Scontri tra mascotte: |rTerre Spettrali,461,62022,0,651538,7,26,4,6,7,0
[DEBUG] This pet comes from the magical Test Land where it frolics all day in fields of structs.,|cFFFFD200Mercante: |rQuartiermastro Brazie|n|cFFFFD200Zona: |rPenisola di Tol Barad|n|cFFFFD200Fazione: |rCustodi di Baradin - Onorato,462,62035,89472,464160,2,32,2,6,7,0
Le anime dei granchi uccisi cercano vendetta contro i Murloc che li hanno mangiati.,|cFFFFD200Scontri tra mascotte: |rTerre Spettrali,463,62034,0,133275,3,26,4,6,7,0
Puoi trovare facilmente delle falene indossando vesti costose nei pressi della Valle di Ammen. Non sanno resistere all'alta moda.,|cFFFFD200Scontri tra mascotte: |rIsola Brumazzurra,464,62050,0,236193,2,26,4,6,7,0
"Questi voraci carnivori sono arrivati su Azeroth a bordo della fortezza dimensionale dei Draenei, la Exodar.",|cFFFFD200Scontri tra mascotte: |rIsola Brumacremisi,465,62051,0,132194,7,26,4,6,7,0
"I bambini di Orgrimmar spesso catturano queste lucertole per usarle come mascotte. Gli adulti, invece, si limitano a calpestarle.","|cFFFFD200Scontri tra mascotte: |rDurotar, Orgrimmar",466,62114,0,463491,7,26,4,33,7,0
Un animale del deserto attratto dalle zone ricche di letame.,"|cFFFFD200Scontri tra mascotte: |rDurotar, Orgrimmar, Uldum",467,62115,0,133570,4,26,4,6,7,0
"Questi scarabei si possono trovare nei pressi delle macchine da guerra dell'Orda abbandonate, a Durotar.",|cFFFFD200Scontri tra mascotte: |rDurotar,468,62116,0,133570,4,26,4,6,7,0
"Una specie misteriosa, che si dice si nutra delle energie caotiche degli Dei Antichi.","|cFFFFD200Scontri tra mascotte: |rAzshara, Rocciafonda, Monte Hyjal",469,62118,0,133570,4,26,4,6,7,0
"Contaminati dalla magia oscura del Martello del Crepuscolo, questi sinistri animali sono soliti mangiare i loro simili più giovani.","|cFFFFD200Scontri tra mascotte: |rAzshara, Rocciafonda, Alture del Crepuscolo",470,62117,0,132196,7,26,4,6,7,0
Creata da un Goblin per infastidire i vicini di casa con una sveglia non convenzionale.,"|cFFFFD200Scontri tra mascotte: |rAzshara, Orgrimmar, Fontefredda",471,62119,0,656513,9,26,4,6,7,0
"Considerati da molti un notevole miglioramento rispetto alla serie 4000, resta comunque la preoccupazione per la quantità di calore che producono.","|cFFFFD200Scontri tra mascotte: |rAzshara, Vette di Petrartiglio, Fontefredda",472,62120,0,134322,9,26,4,6,7,0
"Secondo i Naga, le tartarughe portano sfortuna. Per questo le temono e non vi si avvicinano sulle spiagge di Azshara.",|cFFFFD200Scontri tra mascotte: |rAzshara,473,62121,0,1738680,8,26,4,6,7,0
Questi giocosi cuccioli di felino praticano le loro abilità cacciandosi a vicenda nelle Savane.,|cFFFFD200Scontri tra mascotte: |rSavane Settentrionali,474,62129,0,132242,7,26,4,6,7,0
"I barbari Centauri hanno cacciato le giraffe per decenni, fino a quando i Tauren non decisero di salvare questa specie dall'estinzione.",|cFFFFD200Scontri tra mascotte: |rSavane Meridionali,475,62130,0,132368,7,26,4,36,7,0
La maggior parte della gente ne vede solo il posteriore.,"|cFFFFD200Scontri tra mascotte: |rDesolanda, Mulgore, Savane Settentrionali, Savane Meridionali",476,62163,0,132368,4,160,4,6,7,0
"Le gazzelle imparano fin dalla tenera età a fuggire quando sentono le grida di guerra dei cacciatori Tauren di Mulgore. Purtroppo, i bravi cacciatori non si fanno sentire.",|cFFFFD200Scontri tra mascotte: |rMulgore,477,62176,0,132368,4,26,4,36,7,0
"Preferisce vivere in zone fresche e con vegetazione fitta, e si ciba del nettare di Magareale.","|cFFFFD200Scontri tra mascotte: |rValtetra, Darnassus, Desolanda, Radaluna, Monte Hyjal, Teldrassil",478,62177,0,236193,2,26,4,6,7,0
La loro vicinanza alla magia degli Elfi li ha portati a vivere vite molto lunghe. E questa non è la cosa più strana che è successa a questa specie di conigli...,"|cFFFFD200Scontri tra mascotte: |rDarnassus, Desolanda, Monte Hyjal, Teldrassil",479,62178,0,254857,4,26,4,6,7,0
"Molto apprezzato dagli orefici, il carapace di un Ragnetto di Topazio può essere utilizzato per creare fantastici intarsi per anelli e bracciali.","|cFFFFD200Scontri tra mascotte: |rRocciafonda, Desolanda|n",480,62181,0,134395,6,26,4,6,7,0
"Tempo fa, i Druidi del Monte Hyjal hanno addestrato questa specie a convivere con le altre creature della regione.","|cFFFFD200Scontri tra mascotte: |rMontagne Spinaguzza, Desolanda, Monte Hyjal, Silitus",482,62184,0,132211,7,26,4,6,7,0
Se lo chiedono molti studiosi: questa creatura è un rospo o no?,"|cFFFFD200Scontri tra mascotte: |rDesolanda, Giungla di Tanaan",483,62185,0,237579,8,26,4,33,7,0
"Questa specie malvagia si nasconde nelle gallerie sotto Uldum, uscendo solo per assalire le prede.","|cFFFFD200Scontri tra mascotte: |rDesolanda, Silitus, Tanaris, Uldum",484,62186,0,132196,7,26,4,6,7,0
"Quando queste sonnolente creature non stanno dormendo, usano le loro possenti zanne per scavare la terra e cercare insetti da mangiare.",|cFFFFD200Scontri tra mascotte: |rDesolanda|n|cFFFFD200Orario: |rNotte|n,485,62187,0,464159,4,26,4,6,7,0
"Viene chiamato ""da soma"" per via della sua forte schiena. È noto anche per essere usato per contrabbandare Cardosangue oltre i confini di Quel'Thalas.",|cFFFFD200Scontri tra mascotte: |rVette di Petrartiglio,486,62188,0,132368,4,160,4,6,7,0
Molti esploratori rimangono così estasiati dalla natura adorabile della Tamia di Montagna che non si accorgono dei suoi morsi sulle dita.,"|cFFFFD200Scontri tra mascotte: |rAlto Monte, Monte Hyjal, Vette di Petrartiglio, Fontefredda, Vastità Azzurra",487,62189,0,134322,4,26,4,6,7,0
Gli assassini coraggiosi a volte catturano questi animali per avvelenare le armi con la loro letale tossina.,|cFFFFD200Scontri tra mascotte: |rVette di Petrartiglio,488,62190,0,132211,7,26,4,6,7,0
Questi malvagi draghetti sputafuoco fuggirono dall'Antro di Onyxia per rifugiarsi nella regione circostante. Maneggiare con cura.,|cFFFFD200Scontri tra mascotte: |rAcquemorte,489,62201,0,134154,1,26,4,6,7,0
"Originariamente allevati dai Troll Sabbiafurente come mascotte, questi felini selvaggi vagano nei deserti di Tanaris.",|cFFFFD200Scontri tra mascotte: |rTanaris,491,62257,0,132167,7,26,4,6,7,0
"Un insetto che vive nel deserto e difende le proprie uova rilasciando un odore acre, simile a quello degli Ogre.",|cFFFFD200Scontri tra mascotte: |rTanaris,492,62256,0,237144,4,26,4,6,7,0
"Cerca il cibo appena sotto la superficie dell'acqua, sulla costa nei pressi di Rivafosca.",|cFFFFD200Scontri tra mascotte: |rRivafosca,493,62246,0,442735,4,26,4,6,7,0
Questi animali si divertono facendo schioccare le mandibole a ritmi velocissimi e complessi.,|cFFFFD200Scontri tra mascotte: |rTanaris|n|cFFFFD200Effetto Climatico: |rTempesta di Sabbia,494,62258,0,236195,7,26,4,6,7,0
"Per ogni rospo, ci sono un principe e una principessa in attesa.",|cFFFFD200Scontri tra mascotte: |rValtetra,495,62312,0,237579,8,26,4,6,7,0
Non farti ingannare dal fatto che non abbiano la faccia. Questi animaletti sono arrabbiati e non vedono l'ora di scontrarsi con qualcuno.,|cFFFFD200Scontri tra mascotte: |rValtetra,496,62313,0,442735,4,26,4,6,7,0
Anche gli scarafaggi non furono in grado di resistere alla contaminazione della corruzione demoniaca.,"|cFFFFD200Scontri tra mascotte: |rVilbosco, Valle di Torvaluna",497,62314,0,294474,4,26,4,6,7,0
"Preferisce vivere in foreste e boschi corrotti, cibandosi del nettare di Fiore di Loto Purpureo.",|cFFFFD200Scontri tra mascotte: |rVilbosco,498,62315,0,236193,2,26,4,6,7,0
"Alcune cose sono troppo sporche, persino per i ratti.",|cFFFFD200Scontri tra mascotte: |rVilbosco,499,62316,0,134324,4,26,4,6,7,0
Questi costrutti di fuoco dal terribile carattere nascono dai resti di infernali più grandi che sono caduti in battaglia.,|cFFFFD200Scontri tra mascotte: |rVilbosco,500,62317,0,136219,5,26,4,6,7,0
L'esploratrice Nana che per prima scoprì la Litoria Maculata era indecisa se darle il nome per via del suo unico motivo sulla pelle o per lo strano suono che produce mentre si accoppia. Alla fine scelse la prima.,|cFFFFD200Scontri tra mascotte: |rCratere di Un'Goro,502,62370,0,237579,8,26,4,6,7,0
Preferisce vivere all'ombra di Nordrassil e cibarsi del nettare di Vite Tempestosa.,"|cFFFFD200Scontri tra mascotte: |rRadaluna, Monte Hyjal, Cratere di Un'Goro",503,62373,0,236193,2,26,4,6,7,0
I Diemetradonti abbandonano i propri piccoli nel Cratere di Un'Goro: solo i più forti sopravvivono.,|cFFFFD200Scontri tra mascotte: |rCratere di Un'Goro,504,62375,0,134318,7,26,4,6,7,0
"Anche se molti rettili amano scaldarsi al sole, queste bestie scagliose amano crogiolarsi sotto le lune gemelle di Azeroth.",|cFFFFD200Scontri tra mascotte: |rMillepicchi,505,62255,0,463491,7,26,4,33,7,0
Questi animaletti a otto zampe vivono sui ripidi pendii delle Vette di Petrartiglio da millenni.,|cFFFFD200Scontri tra mascotte: |rVette di Petrartiglio,506,62191,0,132196,7,26,4,6,7,0
Molti gufi fanno il nido nelle strutture di pietra di Darnassus e contribuiscono a eliminare molti insetti nocivi che vivono nella città degli Elfi della Notte.,|cFFFFD200Scontri tra mascotte: |rTeldrassil,507,62242,0,132192,2,26,4,6,7,0
"Il pelo degli orsi di Rivafosca deve il suo aspetto alla tenebra perpetua in cui essi vivono, e la loro vista nell'oscurità è strabiliante.",|cFFFFD200Scontri tra mascotte: |rRivafosca,508,62250,0,446127,7,26,4,6,7,0
"Questi piccoli elementali vivono sul dorso di creature più grandi, cibandosi di insetti e acari.",|cFFFFD200Scontri tra mascotte: |rPaludi Grigie,509,61686,0,135049,6,26,4,6,7,0
Molti giovani inventori Gnomi hanno sopperito alla morte di un animale creando un amico meccanico che ne riproducesse le sembianze.,"|cFFFFD200Scontri tra mascotte: |rKezan, Fontefredda",510,62434,0,466036,9,34,4,6,7,0
"Originari delle aree desertiche di Azeroth, questi rettili possono sopravvivere per settimane senza acqua.","|cFFFFD200Scontri tra mascotte: |rSilitus, Uldum",511,62523,0,132211,7,26,4,6,7,0
"Esemplare della prole dello Scarabeo Strillatore di Ahn'qiraj, questa creatura è molto più docile e silenziosa dei suoi genitori.",|cFFFFD200Scontri tra mascotte: |rSilitus,512,62524,0,133570,4,26,4,6,7,0
"I suoni emessi da questi piccoli insetti potrebbero sembrare carini, ma in realtà stanno urlando ""A morte! A morte!""",|cFFFFD200Scontri tra mascotte: |rSilitus|n|cFFFFD200Stagione: |rEstate,513,62526,0,236829,0,26,4,6,7,0
Una volta un Vilorco cercò di schiavizzare questi animaletti e di renderli i suoi soldati personali. I suoi resti si possono ancora trovare sparsi per le Terre Esterne.,|cFFFFD200Scontri tra mascotte: |rPenisola del Fuoco Infernale,514,62555,0,366938,0,26,4,6,7,0
Queste piccole creature finiscono spesso nei guai mentre cercano di catturare il loro cibo preferito: funghi luminosi.,|cFFFFD200Scontri tra mascotte: |rPaludi di Zangar,515,62564,0,134532,0,26,4,36,7,0
"Dopo essere usciti dal guscio, questi rettili divorano gli esemplari più deboli intorno a loro come atto di dominazione.",|cFFFFD200Scontri tra mascotte: |rForesta di Terokk,517,62583,0,132201,7,26,4,6,7,0
"Tra gli Ogre, paragonare i capelli di una donna alla pelliccia di un mammuceronte è ritenuto un grande complimento.",|cFFFFD200Scontri tra mascotte: |rNagrand,518,62620,0,134060,7,26,4,6,7,0
"Nate dalla magia demoniaca, queste piccole entità petulanti corrompono ogni cosa che toccano con energie malefiche.","|cFFFFD200Scontri tra mascotte: |rValle di Torvaluna, Giungla di Tanaan",519,62621,0,135794,6,26,4,6,7,0
"Le Mante Fatue adulte sono relativamente docili, ma i piccoli hanno un brutto carattere e una grandissima energia.",|cFFFFD200Scontri tra mascotte: |rLanda Fatua,521,62627,0,132191,2,26,4,6,7,0
"Il Fiordo Echeggiante è il simbolo del ciclo vitale. Quando una creatura muore, il suo corpo viene velocemente consumato dai vermi, i quali in cambio passano sostanze nutritive a molte altre creature.",|cFFFFD200Scontri tra mascotte: |rFiordo Echeggiante,523,62640,0,134895,7,26,4,6,7,0
Una fonte di cibo indispensabile durante la Vigilia di Grande Inverno.,|cFFFFD200Scontri tra mascotte: |rFiordo Echeggiante,525,62648,0,250626,2,26,4,6,7,0
"Questi irritabili esemplari di basilisco vivono nelle Montagne Spinaguzza ed evitano qualunque contatto con altri animali, quando possibile.",|cFFFFD200Scontri tra mascotte: |rMontagne Spinaguzza,528,62628,0,463491,7,26,4,6,7,0
"Un vecchio detto Vrykul recita: Lascia sempre dormire un worg, se ci tieni alla faccia.",|cFFFFD200Scontri tra mascotte: |rFiordo Echeggiante,529,62669,0,132203,7,26,4,6,7,0
"Questi globi di melma viventi non hanno alcuna forma di intelligenza, ma ciò non significa che non possano essere tuoi amici.",|cFFFFD200Scontri tra mascotte: |rTundra Boreale,530,62697,0,134438,5,26,4,33,7,0
"I Volvar cacciano questi bruti per le loro corna, che poi vengono trasformate in talismani e ninnoli.",|cFFFFD200Scontri tra mascotte: |rBacino di Sholazar,532,62816,0,236194,7,26,4,6,7,0
I Taunka raccolgono le piume di questi nobili volatili per usarle nei rituali per predire il futuro.,|cFFFFD200Scontri tra mascotte: |rColli Bradi,534,62819,0,132172,2,26,4,6,7,0
"I Troll di Zul'drak hanno creato queste piccole creature per sbaglio, mentre cercavano di evocare gli Elementali dell'Acqua per contrastare il Flagello.",|cFFFFD200Scontri tra mascotte: |rZul'drak,535,62820,0,135862,6,26,4,6,7,0
"I Pinguini della Tundra si ritrovano spesso in grandi gruppi sul ghiaccio per proteggersi dalle minacce acquatiche. Sfortunatamente, questo li rende delle facili prede per i cacciatori umanoidi in cerca di carne, pelli e altro.","|cFFFFD200Scontri tra mascotte: |rTundra Boreale, Dracombra",536,62835,0,655866,8,26,4,6,7,0
Queste piccole creature amano nascondersi all'interno di nidi costruiti intorno alle antiche ossa dei draghi nella zona centrale di Nordania.,|cFFFFD200Scontri tra mascotte: |rDracombra,537,62852,0,132200,2,26,4,6,7,0
"Un tempo Kel'Thuzad allevava dei draghetti infetti dalla Piaga, nutrendoli solo con i migliori resti liquefatti.",|cFFFFD200Scontri tra mascotte: |rCorona di Ghiaccio,538,62854,0,134154,3,26,4,6,7,0
"L'Arvicola delle Grotte viene spesso scambiata per un topo, ma nessuno ha commesso questo errore due volte.",|cFFFFD200Scontri tra mascotte: |rMonte Hyjal,539,62884,0,134324,4,26,4,6,7,0
"Dove c'è la carogna, c'è il ratto.",|cFFFFD200Scontri tra mascotte: |rMonte Hyjal,540,62885,0,134324,4,26,4,6,7,0
La membrana esterna delle uova di questi scarafaggi protegge la larva dall'incenerimento. È proprio durante l'incubazione che i piccoli imparano a resistere al fuoco e al calore del clima vulcanico.,"|cFFFFD200Scontri tra mascotte: |rLanda di Fuocogelo, Monte Hyjal",541,62886,0,294474,4,26,4,6,7,0
"Con i suoi colori sgargianti, questa rana è molto più esuberante dei suoi simili.",|cFFFFD200Scontri tra mascotte: |rUldum,542,62892,0,237579,8,26,4,6,7,0
"Quando le locuste si muovono in sciami, non puoi sentire nulla, se non il ronzio prodotto dalle loro ali.",|cFFFFD200Scontri tra mascotte: |rUldum,543,62893,0,294474,4,26,4,6,7,0
"Preferisce vivere in ruscelli deserti o in pozze d'acqua, e mangia nettare di Frustaliana.",|cFFFFD200Scontri tra mascotte: |rUldum,544,62895,0,236193,2,26,4,6,7,0
Ama riposarsi all'interno delle calzature di ignari viaggiatori durante la notte.,|cFFFFD200Scontri tra mascotte: |rUldum,545,62896,0,132195,7,24,4,6,7,0
Questi saprofagi si trovano spesso in gran numero all'interno di antiche tombe. Possono sopravvivere per lunghi periodi di tempo senza mangiare.,|cFFFFD200Scontri tra mascotte: |rUldum,546,62899,0,134936,4,26,4,6,7,0
"Durante la Terza Guerra, migliaia di esemplari di questa creatura mistica furono annientati dal Signore dei Demoni Archimonde.",|cFFFFD200Scontri tra mascotte: |rMonte Hyjal,547,62888,0,136116,5,26,4,6,7,0
"Hanno paura di volare, fino a quando non vengono gettati da grandi altezze.",|cFFFFD200Scontri tra mascotte: |rAlture del Crepuscolo,548,62900,0,327735,2,26,4,6,7,0
"A differenza dei loro cugini delle pianure, queste creature amano vivere nelle Alture del Crepuscolo martoriate dalla guerra.",|cFFFFD200Scontri tra mascotte: |rAlture del Crepuscolo,549,62904,0,2126349,4,26,4,6,7,0
"I topi delle alture, probabilmente contaminati dal Martello del Crepuscolo, sono molto aggressivi e spesso combattono tra loro.","|cFFFFD200Scontri tra mascotte: |rStromheim, Vastità Azzurra, Capo di Rovotorto, Alture del Crepuscolo",550,62905,0,647701,4,26,4,6,7,0
"A dimostrazione che basta poco per fare del male, queste piccole Bestie di Carne usano i loro denti affilati per divorare tutto ciò che trovano sul loro cammino.",|cFFFFD200Scontri tra mascotte: |rAlture del Crepuscolo,552,62914,0,136199,5,26,4,6,7,0
"In tempi di magra, quando si è alla deriva in mare, la vista di un ratto viene accolta con gioia.",|cFFFFD200Scontri tra mascotte: |rRocciafonda,553,62921,0,134324,4,26,4,6,7,0
"Attraverso una serie di esperimenti, i Maghi di Dalaran hanno scoperto che i resti in polvere di un Ragno Roccioso Cremisi permettono di incrementare la potenza dei loro incantesimi di fuoco.",|cFFFFD200Scontri tra mascotte: |rRocciafonda,554,62922,0,134396,6,26,4,6,7,0
Gli scarafaggi di Rocciafonda sono in grado di crearsi delle tane scavando nella pietra.,|cFFFFD200Scontri tra mascotte: |rRocciafonda,555,62924,0,294474,4,26,4,6,7,0
"Cugino dello Scarabeo del Crepuscolo, questo insetto si ciba di cristalli che risuonano di energie antiche.",|cFFFFD200Scontri tra mascotte: |rRocciafonda,556,62925,0,237144,4,26,4,6,7,0
"Proprio come gli altri Draghi Fatati, questi volatili sono molto giocosi e hanno delle efficaci protezioni contro la magia.",|cFFFFD200Scontri tra mascotte: |rFeralas,557,62395,0,236997,1,26,4,34,7,0
"Durante le fredde notti nelle Cime Tempestose, questi animali usano le loro morbide code come coperte per stare al caldo.",|cFFFFD200Scontri tra mascotte: |rCime Tempestose|n|cFFFFD200Effetto Climatico: |rNeve,558,62864,0,797544,7,26,4,33,7,0
"Therazane indossava questi elementali color cremisi come gioielli, prima che l'azzurro diventasse il colore preferito a Rocciafonda.",|cFFFFD200Scontri tra mascotte: |rRocciafonda,559,62927,0,134396,6,26,4,39,7,0
Il gabbiano è un animale che vive soprattutto nei pressi dei porti.,"|cFFFFD200Scontri tra mascotte: |rRocciafredda, Giungla di Krasarang, Talador, Tanaris",560,62953,0,464160,2,26,4,6,7,0
Il veleno della Vipera Corallo è così letale che con un solo morso è in grado di uccidere un kodo adulto.,|cFFFFD200Scontri tra mascotte:|r Foresta di Giada|n,562,62991,0,132211,7,26,4,6,7,0
"È difficile credere che Shen-Zin Su, sul cui dorso si trova tutta l'Isola Errante, abbia iniziato la propria vita come una piccola Tartaruga di Smeraldo.",|cFFFFD200Scontri tra mascotte: |rForesta di Giada,564,62994,0,1738681,8,26,4,6,7,0
"Nella giungla, ogni foglia potrebbe nascondere una rana. Fermati a controllare e potrebbe essere già scappata da tempo.",|cFFFFD200Scontri tra mascotte: |rForesta di Giada,565,62997,0,237579,8,26,4,6,7,0
"Quando si preparano a viaggiare verso posti lontani, i Pandaren sono soliti catturare un Gerride Lacustre e portarlo in un altro specchio d'acqua.",|cFFFFD200Scontri tra mascotte: |rForesta di Giada,566,62998,0,643423,8,26,4,6,7,0
"I Pandaren della Foresta di Giada considerano questi rettili dei lontani parenti della loro adorata Serpe di Giada, Yu'lon.",|cFFFFD200Scontri tra mascotte: |rForesta di Giada,567,62999,0,132211,7,26,4,6,7,0
Si nasconde all'interno del guscio per scampare agli attacchi dei granchi.,"|cFFFFD200Scontri tra mascotte:|r Gorgrond, Guglie di Arakk, Talador, Foresta di Giada",568,63001,0,442735,4,26,4,6,7,0
"Animali tra i più odiati dagli orticultori, le Rane da Giardino possono causare danni irreparabili ai giardini.","|cFFFFD200Scontri tra mascotte: |rAzsuna, Alto Monte, Foresta di Giada",569,63002,0,237579,8,26,4,6,7,0
"C'è un annoso dibattito per decidere se i tanuki siano procioni o canidi... Non che la cosa importi molto, quando queste dispettose creature ti stanno mordendo il femore.",|cFFFFD200Scontri tra mascotte: |rForesta di Giada,570,63003,0,646059,4,26,4,6,7,0
"Gli Hozen di montagna della Foresta di Giada hanno molta paura di questi rettili velenosi, e spesso li cacciano solo per dispetto.",|cFFFFD200Scontri tra mascotte: |rForesta di Giada,571,63004,0,132211,7,26,4,6,7,0
Questi piccoli artropodi sono originari di Pandaria e chiamano casa la zona dell'Isola di Guardiavento.,|cFFFFD200Scontri tra mascotte: |rForesta di Giada,572,63005,0,2027886,8,26,4,6,7,0
"La Procellaria Sabbiosa vola sopra l'Isola di Guardiavento senza mai abbassarsi, per evitare di diventare una preda facile per gli animali di terra.",|cFFFFD200Scontri tra mascotte: |rForesta di Giada,573,63006,0,464160,2,26,4,6,7,0
"Questa creatura di cattivo presagio solca i cieli notturni delle Terre Infette Orientali, cibandosi di carogne.","|cFFFFD200Scontri tra mascotte: |rTerre Infette Orientali, Monte Hyjal, Radure di Tirisfal",626,61829,0,132182,2,26,4,6,7,0
"La cosa più terrificante di questi Scoiattoli Infetti delle Terre Infette non è il loro aspetto, bensì il fatto che anziché fare scorta di noci, raccolgono carne in decomposizione.","|cFFFFD200Scontri tra mascotte: |rIsola Brumacremisi, Terre Infette Orientali, Selva Pinargento",627,61828,0,646782,3,26,4,6,7,0
Solo un pazzo appenderebbe la testa di un Cerbiatto Infetto sul muro come trofeo di caccia... anche se certamente starebbe benissimo con i suoi nuovi amici Non Morti.,"|cFFFFD200Scontri tra mascotte: |rIsola Brumacremisi, Terre Infette Orientali, Selva Pinargento",628,61827,0,132104,3,26,4,36,7,0
Questa adorabile creatura marina si trova solo sulle coste di Kezan e a volte può essere un po' irriverente.,|cFFFFD200Mercante: |rMatty|n|cFFFFD200Zona: |rOrgrimmar,629,63097,123212,2027878,8,2,2,6,7,0
Disse il corvo: mai più. Se era l'ultima cosa che gli avevi detto.,|cFFFFD200Mercante:|r Will Larsons|n|cFFFFD200Zona:|r Rivafosca,630,63098,123214,132915,2,2,2,6,7,0
"Cacciata per la sua pelle dai motivi bellissimi, questa specie vive nei pressi dei fiumi di Azeroth contornati da ricca vegetazione.","|cFFFFD200Scontri tra mascotte: |rSavane Settentrionali, Savane Meridionali, Uldum, Cratere di Un'Goro",631,62127,0,132211,7,26,4,6,7,0
"Il Sauro della Cenere prende il suo nome dall'aspetto della sua muta, molto simile a dei tizzoni bruciati.","|cFFFFD200Scontri tra mascotte: |rMonte Hyjal, Cratere di Un'Goro",632,62364,0,463491,7,26,4,33,7,0
"La Puzzola di Montagna è nota per la sua natura avventurosa. No, davvero, è nota per questo.","|cFFFFD200Scontri tra mascotte: |rColli Bradi, Vette di Petrartiglio, Cime Tempestose, Paludi Grigie, Fontefredda",633,61677,0,463569,4,26,4,6,7,0
"Essendo in grado di risplendere come il ghiaccio, queste strane, piccole creature riescono a mimetizzarsi nella neve di Fontefredda.",|cFFFFD200Scontri tra mascotte: |rFontefredda,634,62435,0,132196,7,26,4,6,7,0
"Al contrario di altri serpenti che cacciano in modo attivo, questi rettili si nascondono nella fitta vegetazione e tendono imboscate alle loro prede.","|cFFFFD200Scontro tra mascotte: |rTerre Devastate, Durotar, Penisola del Fuoco Infernale, Nagrand, Rovotorto Settentrionale, Savane Meridionali, Sponde del Risveglio, Sponde del Risveglio, Vastità Azzurra|n",635,61325,0,132211,7,26,4,6,7,0
Questi aracnidi usano le loro zampe affilatissime per scavare gallerie nella roccia solida delle Montagne Spinaguzza.,|cFFFFD200Scontri tra mascotte: |rMontagne Spinaguzza,637,62638,0,132196,7,26,4,6,7,0
"Lo Scarafaggio Fatuo si è adattato al freddo vuoto dello spazio e non ha bisogno di aria per sopravvivere. All'interno, non ha nessun organo in comune con i normali scarafaggi.",|cFFFFD200Scontri tra mascotte: |rLanda Fatua,638,62625,0,294474,4,26,4,6,7,0
"A differenza dei loro cugini che vivono in zone più calde, queste creature prediligono le terre gelate di Nordania.",|cFFFFD200Scontri tra mascotte: |rTundra Boreale,639,62695,0,2126349,4,24,4,6,7,0
"Grazie all'ampia superficie delle loro zampe, le Lepri delle Nevi sono in grado di saltare nella neve senza alcuna fatica, al contrario dei loro inseguitori.",|cFFFFD200Scontri tra mascotte: |rAlture di Colletorto,640,61755,0,254857,4,26,4,6,7,0
Il cuore della Lepre Artica batte due volte più veloce di quello delle lepri comuni.,"|cFFFFD200Scontri tra mascotte: |rTundra Boreale, Dracombra, Cime Tempestose, Zul'drak, Vastità Azzurra",641,62693,0,254857,4,26,4,6,7,0
"Se solo non fosse vittima di continui incidenti, il Ratto dei Fiordi potrebbe conquistare il mondo.",|cFFFFD200Scontri tra mascotte: |rFiordo Echeggiante,644,62641,0,134324,4,26,4,6,7,0
"In grado di volare, al contrario delle specie addomesticate.",|cFFFFD200Scontri tra mascotte: |rAlture del Crepuscolo,645,62906,0,250626,2,26,4,6,7,0
"Tende a evitare di attraversare la strada, anche quando è necessario.","|cFFFFD200Scontri tra mascotte: |rBoscovespro, Acquemorte, Foresta di Elwynn, Alture di Colletorto, Fiordo Echeggiante, Montagne Crestarossa, Foresta di Terokk, Radure di Tirisfal, Marche Occidentali, Paludi Grigie",646,62664,0,250626,2,26,4,6,7,0
"Nella foresta, anche le creature più piccole devono possedere una certa ferocia per potersi difendere.","|cFFFFD200Scontri tra mascotte: |rColli Bradi, Alture del Crepuscolo",647,62818,0,134322,4,26,4,6,7,0
Questo è un rospo gigantesco.,"|cFFFFD200Scontri tra mascotte: |rAlture di Colletorto, Palude del Dolore, Alture del Crepuscolo, Zul'drak",648,61368,0,237579,8,26,4,6,7,0
Si dice che le voci su un possibile uso medico delle Rane della Bile siano state messe in giro da uno speziale particolarmente malizioso.,|cFFFFD200Scontri tra mascotte:|r Bacino di Sholazar,649,62815,0,237579,8,26,4,6,7,0
E pensavi che un piatto di rape fosse una cosa disgustosa.,|cFFFFD200Bottino: |rBottino mondiale|n|cFFFFD200Zona: |rValle dei Quattro Venti,650,63365,123778,646148,6,2,0,36,7,0
Questa bolla è molto peggio di una boccia di vetro.,|cFFFFD200Mercante: |rNat Pagle|n|cFFFFD200Zona: |rGiungla di Krasarang|n|cFFFFD200Fazione: |rLancialenza - Onorato|n|cFFFFD200Costo: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,652,63559,124000,133922,8,2,2,6,7,0
