ID,Name_lang,UiMapGroupID,UiMapID,FloorIndex,RelativeHeightIndex
1307,Rotunda do Infusor,434,2082,0,0
1308,Câmara de Infusão,434,2083,1,0
1313,O Baluarte Primevo,437,2119,0,0
1314,O Conclave Elemental,437,2120,1,0
1315,Rochedo da Ventania,437,2121,2,0
1316,Acesso da Câmara,437,2122,3,0
1317,Grota Rastrogelo,437,2123,4,0
1318,A Galeria dos Ninhos,437,2126,5,0
1319,Convergência Primeva,437,2124,6,0
1320,Câmara dos Encarnados,437,2125,7,0
1322,Crisol Derretido,438,2166,0,0
1323,Laboratório Ônix,438,2167,1,0
1324,Muralhas Desafiadoras,438,2168,2,0
1325,Santuário de Neltharion,438,2169,3,0
1326,Barreira do Oblívio,438,2170,4,0
1327,Crisol Derretido,439,2171,0,0
1328,Laboratório Ônix,439,2172,1,0
1329,Santuário de Neltharion,439,2173,2,0
1330,Barreira do Oblívio,439,2174,3,0
1331,Percursos Temporais,440,2198,0,0
1332,Sacrário da Cronologia,440,2190,1,0
1333,Limiar Milenário,440,2191,2,0
1334,Lócus da Eternidade,440,2192,3,0
1335,Eixo do Inverno Eterno,440,2193,4,0
1336,Encruzilhada do Destino,440,2194,5,0
1337,Confluxo Infinito,440,2195,6,0
1338,Acesso Distorcido,440,2196,7,0
1339,Campo de Batalha Imemorial,440,2197,8,0
1340,Ascensão do Astromante,441,2221,0,0
1341,Observatório Eterno,441,2220,1,0
1342,O Portão Alto,442,2230,0,0
1343,Salões da Bravura,442,2231,1,0
1344,Átrio da Nascente,443,2232,0,0
1345,Trono do Senhor do Fogo,443,2233,3,0
1346,Amirdrassil,443,2234,4,0
1347,Os Galhos do Norte,443,2235,7,0
1348,Os Galhos do Leste,443,2236,6,0
1349,Os Galhos do Sul,443,2237,5,0
1350,Coração de Amirdrassil,443,2238,8,0
1351,Salão Queimado,443,2244,1,0
1352,Terraço Verdejante,443,2240,2,0
1357,Solo Santificado,446,2308,0,0
1358,Priorado da Chama Sagrada,446,2309,1,0
1359,Pouso do Viveiro,447,2315,0,0
1360,Poleiro da Tempestade,447,2316,1,0
1361,Viveiro da Tempestade,447,2317,2,0
1362,Quartel dos Cavalgaventos,447,2318,3,0
1363,Salão da Tempestade Poderosa,447,2319,4,0
1364,Minas Abandonadas,447,2320,5,0
1365,Cidade das Tramas,448,2343,0,0
1366,O Transformatório,448,2344,1,0
1367,Dalaran,449,2305,0,0
1368,Esgotos,449,2306,1,0
1369,Salão das Sombras,449,2307,2,0
1370,Mirante Ecoante,450,2357,0,0
1371,Depósito Inferior,450,2358,1,0
1372,Grande Muralha,451,2292,0,0
1373,Fosso Pulsante,451,2291,1,0
1374,Terraço da Majestade,451,2293,2,0
1375,Nártex,451,2294,3,0
1376,Coroa das Sombras,451,2295,4,0
1377,Coroa das Sombras - Superior,451,2296,5,0
1380,Azj-Kahet,453,2255,0,0
1381,Azj-Kahet - Inferior,453,2256,1,0
1382,Cidade das Tramas,454,2213,0,0
1383,Cidade das Tramas - Inferior,454,2216,1,0
1384,Bloco de Detenção,455,2363,0,0
1385,Cidade de Umbraforja,455,2362,1,0
1391,Anexo da Profecia,457,2379,0,0
1392,Ny'alotha,457,2381,1,0
1393,Colmeia,457,2382,2,0
1394,Patamar do Crepúsculo,457,2383,3,0
1395,Gorja de Gor'ma,457,2384,4,0
1396,Inframina,458,2406,0,0
1397,Gallagio,458,2407,2,0
1398,Coração de Sorte,458,2408,3,0
1399,Torre de Espadas,458,2411,4,0
1400,Casa do Cromo,458,2409,5,0
1401,Usina Hidráulica,459,2387,0,0
1402,G.A.T.O.,459,2388,1,0
1403,Entrada,460,2423,0,0
1404,Os Conveses Altos,460,2422,1,0
1405,Os Conveses Baixos,460,2421,2,0
1406,Os Fossos,460,2420,3,0
1407,Arena de Demolição,461,2426,0,0
1408,Domo da Demolição,461,2425,1,0
1409,Pesquisa e Destruição,458,2428,1,0
1410,Conservatório do Arcano,462,2452,1,0
1411,Câmara Superior,462,2453,0,0
1412,Mausoléu das Lendas,462,2454,2,0
1413,Câmara Inferior,462,2455,3,0
1414,Câmaras de Cristal,462,2476,4,0
1415,Núcleo da Forja,463,2460,0,0
1416,Câmara Desatada,463,2461,1,0
1417,Salas de Cultivo,463,2462,2,0
1418,Terraço dos Tecnomantes,463,2463,3,0
1419,Central de Operações,463,2464,4,0
1420,Deserto de K'aresh,463,2465,5,0
1421,Docas Sombrias,463,2466,6,0
1422,Trono do Devorador,463,2467,7,0
1423,Resquícios da Conquista,463,2468,8,0
1424,Resquícios da Entropia,463,2469,9,0
1425,Coração do Devorador,463,2470,10,0
1426,Coração Sombrio,463,2471,11,0
