ID,Description_lang,OrderIndex,ProfTraitTreeID
632,Proteja os Mineradores da sua vida com um chapéu robustíssimo.,1,397
633,Dê uma mãozinha a Alfaiates com ferramentas impecavelmente selecionadas.,0,397
634,Domine a arte de transformar lixo em luxo por meio da Reciclagem.,1,398
635,"Melhora a sua Multicriação, Desenvoltura e Concentração em todas as receitas de Engenharia.",0,398
636,Maximiza a qualidade de reagentes como Rebimboca de Alma e Engrenagem da Canção.,1,399
637,Produz criações divertidas para auxiliar você em todas as suas atividades ao ar livre!,0,399
640,Melhora a eficiência da sua Concentração ao lapidar gemas.,2,401
641,"Ganha a habilidade de guardar Rebarbas de Gema após a lapidação, que podem ser trituradas para fazer Pó de Gema.",1,401
642,Aprende novas lapidações para ampliar o seu repertório.,0,401
643,"Domina a arte de criar reagentes, fornecendo os melhores reagentes básicos e opcionais para todos.",2,402
644,"Aprende métodos de Esmagamento mais eficientes, melhorando a qualidade do Pó de Gema.",1,402
645,"Melhora as suas habilidades de Prospecção, possibilitando descobrir gemas de melhor qualidade em amostras de minério.",0,402
646,Multiplica o seu rendimento econômico potencializando a sua Multicriação.,2,403
647,Aprende a ser o Joalheiro ou Joalheira mais cheio de truques da praça.,1,403
648,Maximiza a sua Concentração e Engenhosidade para todos os desenhos de Midnight no seu arsenal.,0,403
649,"Aumenta a eficiência dos reagentes e a eficiência da sua Concentração para Anéis, Colares, e Ferramentas e Acessórios de Profissão.",2,404
650,Ajuda outros artesãos a chegar ao ápice das suas habilidades com Ferramentas e Acessórios de Profissão.,1,404
651,"Aprende a criar potentes joias de combate, como Anéis e Colares.",0,404
652,"A experiência leva à perfeição, e esta lhe permite criar poções com mais rapidez e eficiência.",3,405
653,Aprende a arte do Caldeirão de Poções da Meia-noite.,2,405
654,Permite abraçar o Caos e incorporar nas suas poções todo o seu potencial.,1,405
655,Segue a Luz para imbuir as suas poções em força e estabilidade.,0,405
656,Combina encomendas para melhorar o aproveitamento dos seus materiais.,3,406
657,Usa tudo o que aprendeu para preparar o incrível Caldeirão de Frascos da Meia-noite.,2,406
658,Aprende as tradições dos haranir para libertar o seu potencial com tubos.,1,406
659,Lança mão da metodologia dos Sin'dorei para aprender a preparar frascos ainda mais incríveis.,0,406
660,Transmuta com mais frequência.,1,407
661,Concede acesso a mais transmutações.,0,407
662,Melhora a sua perícia em Alquimia de modo geral.,2,408
663,Cria mais com menos.,1,408
664,Torna-se mais hábil em todas as criações de Alquimia de Midnight!,0,408
665,Melhora os resultados da sua Multicriação ao criar itens encantados.,2,409
666,Aprimora a eficiência de sua Concentração e Engenhosidade.,1,409
667,"Aprende a estilhaçar essências mágicas, ganhando bônus temporários que são mais aprimorados à medida que você se especializa.",0,409
668,"Desbloqueia a habilidade de, às vezes, extrair essências mágicas ao desencantar itens épicos.",2,410
669,Aumenta a quantidade de Pó de Eternelegia e Estilhaços Radiantes que você pode receber ao desencantar.,1,410
670,Aumenta a qualidade de reagentes de encantamento criados por meio de desencantamento.,0,410
671,"Domina fórmulas em troca de itens consumíveis, aumentando sua eficácia.",2,411
672,Aprende a criar varinhas mágicas poderosas e bastões de encantamento.,1,411
673,"Melhora a qualidade de suas ilusões, aumentando sua duração.",0,411
674,Reduz a quantidade de Concentração necessária para se concentrar em um encantamento permanente ao se especializar totalmente nele.,2,412
675,Aprende uma variedade de novas fórmulas para aprimorar equipamentos.,1,412
676,Aprimora a qualidade de seus encantamentos permanentes.,0,412
677,Aprende a fazer kits de armadura e reagentes opcionais para fornecer a aventureiros.,2,413
678,Melhora a sua perícia em criar mercadorias para produzi-las em Alta Qualidade mais constantemente.,1,413
679,Melhora a sua habilidade em criar equipamentos de profissão.,0,413
680,"Aumenta sua Engenhosidade, Desenvoltura e Perícia ao criar armaduras de couro.",2,414
681,Aprende a usar Reagentes de Finalização e opcionais na criação de Armaduras de Couro.,1,414
682,Aprende a criar a Armadura de Couro do Agente de Luaprata Épica.,0,414
683,Melhora a sua perícia em criar várias mercadorias ao mesmo tempo.,2,415
684,Melhora sua capacidade de economizar reagentes ao ativar sua Desenvoltura.,1,415
685,Aumenta a eficácia da Concentração e Engenhosidade para todos os moldes.,0,415
686,"Aumenta sua Engenhosidade, Desenvoltura e Perícia ao criar armaduras de malha.",2,416
687,Aprende a usar Reagentes de Finalização e opcionais na criação de Armaduras de Malha.,1,416
688,Aprende a criar a Armadura de Malha do Andarilho Épica.,0,416
689,Aperfeiçoa vários Robôs e Reagentes opcionais específicos de equipamento de Engenharia.,2,399
690,Domina peças como reagentes de Engrenagens para se concentrar num atributo específico.,3,399
691,Aumenta a probabilidade de uma descoberta engenhosa.,2,407
692,Inclui peças e robôs para produzir equipamentos criativos.,2,417
693,Potencializa o seu Bando de Guerra com equipamento de engenharia criativo.,1,417
694,Cria equipamento de combate poderoso capaz de derrotar os inimigos mais fortes.,0,417
695,Inclui peças e robôs para produzir equipamentos criativos.,2,418
696,Potencializa o seu Bando de Guerra com equipamento de engenharia criativo.,1,418
697,Cria equipamento de combate poderoso capaz de derrotar os inimigos mais fortes.,0,418
698,Inclui peças e robôs para produzir equipamentos criativos.,2,419
699,Potencializa o seu Bando de Guerra com equipamento de engenharia criativo.,1,419
700,Cria equipamento de combate poderoso capaz de derrotar os inimigos mais fortes.,0,419
701,Solidifica as suas Cifras.,3,420
702,Domina a Trituração.,2,420
703,Aperfeiçoa as suas Tintas.,1,420
704,Aprende a criar rapidamente reagentes de Escrivania ao criar em massa.,0,420
705,Solidifica as suas Cifras.,3,421
706,Domina a Trituração.,2,421
707,Aperfeiçoa as suas Tintas.,1,421
708,Aprende a criar rapidamente reagentes de Escrivania ao criar em massa.,0,421
709,Desbloqueia a possibilidade de aprender receitas por meio da Reciclagem.,2,398
