Name_lang,Description_lang,Map[0],Map[1],ID,JournalInstanceID,DungeonEncounterID,OrderIndex,FirstSectionID,UiMapID,MapDisplayConditionID,Flags,DifficultyMask
Avatar de Hakkar,"Hakkar ficou notório por exigir sacrifícios de seus seguidores. Muitos milênios atrás, ele ordenou que os Atal'ai evocassem seu avatar, usando sangue drenado ritualisticamente de vítimas vivas para alimentá-lo. Os sacerdotes Atal'ai agora tentam despertar o avatar de Hakkar com uma versão modificada do ritual, que envolve o sacrifício de dragões verdes. Se os Atal'ai tiverem sucesso, o ressurgimento do avatar de Hakkar poderia significar a ruína de Azeroth.",0.243169,0.459016,457,237,492,1,4903,220,0,0,-1
"Jammal'an, o Profeta","Jammal'an é o atual líder dos Atal'ai, a seita extremista de sacerdotes que adoram Hakkar com fanatismo. Durante uma profunda meditação, Jammal'an recebeu instruções sobre como ressuscitar Hakkar utilizando o sangue de seus inimigos, a Revoada Dragônica Verde. Jammal'an e seu guarda-costas morto-vivo Ogom, o Patife, estão prontos para combater quem quer que tente evitar o retorno de Hakkar, apesar de as ações do profeta poderem liberar sobre Azeroth uma força ainda pior: o Pesadelo Esmeralda.",0.760929,0.459016,458,237,488,2,4934,220,0,0,-1
Guardiões do Sonho,"Quatro jovens dracos promissores acompanharam Erânicos ao Templo de Atal'Hakkar, ansiosos por mostrarem valor ao servir uma grande e poderosa serpe. Um por um, eles foram capturados e amaldiçoados pelo Pesadelo Esmeralda, e agora vagam pelos corredores do Templo Submerso, batendo em todos que se intrometem no sonho deles.",0.499151,0.870309,459,237,0,3,6114,220,0,0,-1
Vulto de Erânicos,"Erânicos, antigo consorte de Ysera, a Sonhadora, foi enviado para proteger as ruínas de Atal'Hakkar e evitar o surgimento de Hakkar. Uma vez dentro do templo, ele e seus seguidores foram corrompidos pelas forças obscuras, e ele se tornou um vulto, preso entre os reinos do Sonho Esmeralda e o plano físico. Apesar da corrupção, Erânicos ainda consegue usar seus poderes de dragão verde, jogando um ácido corrosivo em seus inimigos ou prendendo-os em um sono profundo.",0.670765,0.877049,463,237,493,7,4950,220,0,0,-1
Hogger,"Condenado nº SC55: Hogger 

Acusações: muitas para listar aqui 

Prender o líder dos Pata Molhada teve um alto custo, incluindo a cegueira parcial do carcereiro. Temendo que Hogger pudesse escapar, Thelágua autorizou a exterminação dos gnolls com preconceito máximo.",0.218579,0.262295,464,238,1144,1,4811,225,0,0,-1
Lorde Superakess,"Condenado nº ND: Lorde Superakess 

Acusações: homicídio (múltiplos) 

Os desastres naturais causados pelo Cataclismo provocaram o surgimento de elementais no complexo penitenciário. As criaturas assassinaram metade dos internos. Remover essas ameaças furiosas é primordial para restaurar a ordem no cárcere.",0.784153,0.452869,465,238,1145,2,4814,225,0,0,-1
Rodolfo Moloque,"Condenado nº AC317: Rodolfo Moloque 

Acusações: desfalque, fraude, roubo e homicídio 

Moloque foi identificado como o cabeça da revolta na prisão. Dadas suas conexões na Câmara dos Nobres, entretanto, o uso de força letal para dominar esse condenado não está autorizado.",0.497268,0.221312,466,238,1146,3,4817,225,0,0,-1
Revelosh,"Alguns luminares da prestigiosa Liga dos Exploradores de Altaforja teorizaram sobre a existência de um vínculo ancestral entre o povo enânico e os troggs. Os cientistas apontam que a prática de acumular artefatos titânicos dos troggs seria um reflexo da reverência dos anões por tais objetos. Se isso for verdade, o trogg conhecido como Revelosh pode ser considerado um arqueólogo, embora qualquer aventureiro preocupado com a história tenda a chamá-lo de ladrão.",0.534153,0.72541,467,239,547,1,4820,230,0,0,-1
Os anões perdidos,"Buscando fama e, principalmente, fortuna, três irmãos, Eric, Olaf e Baelog, assumiram um contrato com a Liga dos Exploradores para explorar a fundo nos corredores de Uldaman e abrir passagem para um grupo de pesquisadores. Para esses três anões, entretanto, ""abrir passagem"" infelizmente se transformou em ""ficar totalmente perdido em um labirinto antigo"". Anões orgulhosos até o fim, eles lutam para evitar que os segredos de Uldaman e da Liga dos Exploradores caiam nas mãos da Horda.",0.584699,0.920082,468,239,548,2,4869,230,0,8,-1
Ferronaya,"Os titãs não construíram o complexo de Uldaman diretamente. Eles usaram vários servos para criar seus grandes corredores. O Panteão confiou à guardiã Ferronaya a supervisão da construção e zelo por Uldaman, mas, com o passar do tempo, a câmara que um dia foi inspiradora tornou-se ruínas. Na câmara do mapa, Ferronaya passou milênios em uma espécie de estase, analisando o plano original desenhado por Khaz'Goroth e tentando encontrar uma forma de restaurar o complexo à origem.",0.372951,0.739754,469,239,549,3,4876,230,0,0,-1
Antigo Protetor de Pedra,"Um dos vários golens que operavam a grande galeria titânica, o Antigo Protetor de Pedra foi parte de um pequeno grupo que servia como intermediário entre os vigias que controlavam a instalação e os servos. Com a corrupção da Sentinela de Obsidiana, o Antigo Protetor de Pedra se tornou o último de sua espécie, cumprindo sua função de proteger os segredos dos titãs da melhor forma possível até seu inevitável desligamento.",0.47541,0.440574,470,239,551,5,4879,230,0,0,-1
Galnann Martelígneo,"Como reação à descoberta de Uldaman pelos anões Barbabronze, o clã Ferro Negro organizou uma invasão ao cofre para impedir que seus inimigos ancestrais acessassem os poderosos artefatos que ali estavam. Galnann Martelígneo, um senador da Cidade de Umbraforja, foi enviado para observar a escavação de Uldaman, de forma que o imperador pudesse explorar o potencial destrutivo dos artefatos contra os inimigos Ferro Negro.",0.26776,0.327869,471,239,552,6,4880,230,0,0,-1
Grimlok,"Na sociedade trogg, o maior, mais forte e feroz guerreiro normalmente se torna o chefe através de demonstrações de poder. Grimlok poderia ser chamado de um gênio, já que ele conseguiu controlar os troggs da Abóbada de Pedra através de intimidação e o que poderia ser considerado guerrilha psicológica cruel. Ele treinou um basilisco mortal e o utiliza para ameaçar de petrificação aqueles que possam se tornar possíveis usurpadores do seu cargo.",0.219945,0.256148,472,239,553,7,4886,230,0,0,-1
Arkhaedas,"Nas profundezas de Uldaman há uma câmara que contém um dos maiores tesouros titânicos, criada pelo próprio Norgannon. Entretanto, até agora nenhum explorador conseguiu acessar essa relíquia, pois todas as tentativas ativam o grande vigia Arkhaedas, um imenso guardião que facilmente despacha os caçadores de tesouro com ataques poderosos e um verdadeiro exército de servos. Criado a partir de uma das mais antigas e duras rochas das profundezas de Uldaman, Arkhaedas é um inimigo tão formidável quanto antigo.",0.553279,0.504098,473,239,554,8,4894,231,0,0,-1
Lady Sucurina,"Folha Vermelha foi a primeira a se oferecer para a cruzada pessoal de Naralex aos Sertões. Depois que o pesadelo de seu mestre despedaçou sua mente, a jovem acólita abandonou o próprio nome, e agora vislumbra um futuro rastejante e sinistro para Azeroth.",0.306011,0.430328,474,240,585,1,4954,279,0,0,-1
Lorde Cobrahn,"A habilidade de Jarlaxla em usar formas animais lhe concedeu renome entre os druidas do Círculo Cenariano. Entretanto, a corrupção da Caverna Ululante distorceu as habilidades únicas dele. Agora, Jarlaxla aperfeiçoou uma forma mortal de serpente, e passou a se chamar de Cobrahn para refletir o recém-descoberto poder perverso.",0.166667,0.567623,475,240,586,3,4958,279,0,0,-1
Lorde Pítias,"Amigo de infância de Naralex, o guerreiro Aryn aprendeu rápido as artes druídicas. Apesar do treinamento, o acólito não pôde se defender da corrupção que arrancaria sua sanidade. Aryn adotou o nome Pítias e combina uma impressionante destreza em combate corpo a corpo com seu arsenal druídico para derrotar invasores.",0.191257,0.395492,476,240,588,2,4965,279,0,0,-1
Cresh,"Antigo habitante da Caverna Ululante, essa tartaruga gigante perambula pelas galerias subterrâneas. Sua mente resiliente não se deixa afetar pelos pesadelos cruéis de Naralex. Não se engane com tal bom humor: Cresh já frustrou muitos aventureiros que queriam roubar sua imensa carcaça.",0.385246,0.360656,477,240,587,4,4969,279,0,0,-1
Skória,"Skória foi para a Caverna Ululante pela primeira vez para se livrar do ambiente hostil dos Sertões. Como muitos outros habitantes da caverna, ele rapidamente sucumbiu à corrupção. Em suas veias, agora pulsam energias obscuras que o transformaram em uma fera poderosa, implacável e sem salvação.",0.622951,0.743853,478,240,589,5,4970,279,0,0,-1
Lorde Serpentis,"O líder dos Druidas do Gadanho foi, um dia, um dos melhores alunos de Naralex. Sua trágica queda se deu pelo desejo de se tornar um shan-do, ou um ""professor honrado"", como Naralex. Conforme a insanidade tomou conta, Serpentis reuniu seus irmãos e formou os Druidas do Gadanho.",0.61612,0.538935,479,240,590,6,4971,279,0,0,-1
"Verdan, o Sempre-vivo","Pouco se sabe sobre essa criatura até a chegada de Naralex à Caverna Ululante. Suposto guardião original das cavernas, Verdan, o Sempre-vivo, não poderia escapar da corrupção que caiu sobre seu lar. Verdan é aliado dos druidas insanos e mantém vigília contra aqueles que tentam invadir seu domínio.",0.554645,0.465164,480,240,591,7,4974,279,0,0,-1
"Mutanus, o Devorador","Dos cantos mais obscuros da mente pervertida de Naralex, a corrupção que assola o Sonho Esmeralda se manifestou na forma do pior inimigo do druida: murlocs. A aberração conhecida como Mutanus chegou ao mundo real para devorar quem quer que busque libertar Naralex das garras do Pesadelo.",0.345628,0.137295,481,240,592,8,4975,279,0,0,-1
Hidromante Velratha,"Diferentemente da maioria dos trolls Zangareia, a Hidromante Velratha já viajou o mundo, acumulando conhecimento e artefatos que a ajudam a dominar as águas sagradas de Zul'Farrak. Embora as ações da hidromante lhe tenham granjeado inimigos no exterior, ela vê esse incrível poder como justificativa para seus crimes no passado.",0.328694,0.381156,482,241,593,1,4978,219,0,0,-1
Gahz'rilla,"A lenda diz que Gahz'rilla foi uma mascote dos Deuses Antigos ou até mesmo uma semideusa. Qualquer que seja a verdade, os trolls Zangareia adoraram essa hidra monstruosa por centenas de anos. Mesmo cientes da ira gelada da fera, os trolls só despertarão Gahz'rilla quando tiverem sacrifícios suficientes para saciar o apetite voraz da criatura.",0.280942,0.382783,483,241,594,4,4981,219,0,0,-1
Antu'sul,"Antu'sul gosta de basiliscos sul'lithuz fortes e cruéis. Ele cuida dessas feras escamosas como se fossem sua família, e é conhecido por destruir qualquer um – até mesmo os trolls – que maltrate seus filhotes queridos. Em vez de oferecer aos seus oponentes um enterro digno, Antu'sul deixa que os basiliscos deliciem-se com quem quer que cruze o caminho dele.",0.646175,0.276639,484,241,595,1,4986,219,0,0,-1
"Theka, o Mártir","Há muito tempo, Theka foi morto em uma guerra brutal entre os qiraji e os trolls. Zul'Farrak existe hoje graças ao grande sacrifício que ele fez. Mesmo após a morte, ele mantém vigília sob sua amada cidade, e dizem que dúzias de guerreiros insetoides que o mataram foram amaldiçoados, tendo que viver como escaravelhos irracionais ao redor do mártir.",0.531421,0.262295,485,241,596,0,5005,219,0,0,-1
Mandingueiro Zum'rah,"O poderoso loa Bwonsamdi guarda os espíritos dos trolls Lançanegra, mas poucos são os membros da tribo dos Zangareia que obtêm tal proteção após a morte. Esses espíritos torturados obedecem Zum'rah, um mandingueiro cruel que usa magia negra para forçar os mortos da cidade a servir incansavelmente.",0.442623,0.17623,486,241,597,2,5011,219,0,0,-1
Nekrum Cometripas e Sacerdote da Sombra Sezz'ziz,"Nekrum Cometripas misteriosamente viveu muito além de sua vida natural, e seu corpo em decomposição permanece forte o suficiente para ajudar Sezz'ziz. Juntos, esses dois trolls ofereceram sacrifícios para a fera mítica Gahz'rilla, que dorme no coração da cidade. Muitos seguidores trolls aguardam ansiosamente o acordar da terrível criatura, e irão fazer de tudo para levar a cabo o ritual.",0.296448,0.17418,487,241,598,5,5019,219,0,0,-1
Chefe Ukorz Escalpareia,"O chefe Ukorz Escalpareia é obcecado pela restauração da antiga glória de sua tribo. Ele foi criado ouvindo as histórias de um tempo quando os trolls governavam terras antigas sem a interferência de goblins, gnomos, piratas, ogros e outros invasores estrangeiros. Escalpareia chamou seu leal camarada Ruuzlu para ajudar na construção de um novo capítulo na história dos Escalpareia, e da única forma que a tribo conhece: com violência cega e veloz.",0.422131,0.329918,489,241,600,8,29888,219,0,0,-1
"Shirrak, o Vigia dos Mortos","Shirrak foi construído pelo Exarca Maladaar para proteger os espíritos draenei que vagam pelas Catacumbas Auchenai. Uma massa necrótica de olhos, dentes e tentáculos, este constructo morto-vivo absorve energia arcana avidamente, e não permitirá que os vivos passem.",0.463115,0.680327,523,247,1890,1,5038,257,0,0,-1
Exarca Maladaar,"A única prova viva da glória que outrora percorreu os salões Auchenai, Maladaar enlouqueceu quando perdeu tudo e todos que amava. Sua dedicação lunática à preservação de sua memória o levou a se tornar um mestre nas artes das sombras.",0.739071,0.508196,524,247,1889,2,5042,257,0,0,-1
Guarda Gargulmar,"Vilipendiado entre os habitantes de Terralém, Gargulmar é conhecido por devorar os corações de todos que encontra perto da Cidadela Fogo do Inferno, independente de estarem tentando invadir ou não. Incumbido pelo próprio Karrath Carpunhal da defesa dos baluartes, é impossível demover o Guarda Gargulmar de sua tarefa.",0.729508,0.313525,527,248,1893,1,5049,347,0,0,-1
"Omor, o Intocado","Omor, o Intocado, era discípulo de Hakkar, o Mestre da Matilha, e encarregou-se dos lendários canisvis do lendário guerreiro depois que seu mestre foi derrotado na Guerra dos Antigos. Desde aquele tempo, Omor jamais foi derrotado em combate. O venerável demônio é o enviado de Illidan para os orcs vis da Cidadela Fogo do Inferno.",0.39071,0.204918,528,248,1891,2,5057,347,0,0,-1
"Vazruden, o Arauto","Vazruden guarda a linha vital por onde fluem suprimentos, mensagens e forças entre a Cidadela Fogo do Inferno e o Templo Negro. Montado em seu magnífico draco etéreo Nazan, Vazruden é uma força aérea imbatível com fogo, garras e seu temível guinchado.",0.355191,0.827869,529,248,1892,3,5064,347,0,0,-1
Serin Flamicórdio,"Outrora um respeitado capitão da guarda pessoal de Kael'thas Andassol, Serin Flamicórdio manteve uma lealdade inabalável e ferrenha ao mestre enquanto sua sanidade se esvaía. Serin foi seduzido pela energia demoníaca emanada pelos cristais ao redor de seus aposentos, incapaz de se conter diante do poder maligno. Ele matará quem quer que se aproxime do Terraço dos Magísteres e beberá a magia, a vida e o sangue de seus corpos mortos.",0.424864,0.223361,530,249,1897,1,5078,349,0,0,-1
Vexallus,"Um elemental arcano de poder inimaginável, Vexallus foi evocado no Terraço dos Magísteres por um trio de elfos sangrentos que morreram com o impacto de sua chegada. A energia mágica nos cristais próximos ressoa em Vexallus, e seu ser está num estado constante de fluxo caótico explosivo.",0.8347,0.264344,531,249,1898,2,5082,349,0,0,-1
Sacerdotisa Delrissa,"Delrissa é uma sacerdotisa shivarra que age sob as ordens do lorde demoníaco Kil'jaeden. Foi Delrissa quem recuperou Kael'thas Andassol após um grave ferimento na Bastilha da Tormenta, e ela tem estado constantemente na presença do senhor dos elfos sangrentos desde então. A sacerdotisa conta com o apoio de um círculo de acólitos que lhe servem e a defenderão a qualquer custo.",0.397541,0.557377,532,249,1895,3,29984,348,0,0,-1
Kael'thas Andassol,"Um verdadeiro campeão dos elfos sangrentos no passado, defensor da herança ancestral de sua raça, Kael'thas Fendessol sucumbiu às influências sombrias do demônio Kil'jaeden em sua jornada por Terralém. A serviço de seu novo mestre, o príncipe retornou a Azeroth e tomou a Nascente do Sol, na esperança de usá-la como meio de abrir um portal para a entrada do demônio neste mundo novo e verdejante. Kael'thas é um estrategista brilhante, um guerreiro poderoso, e suas veias ardem eternamente com a magia vil.",0.0860656,0.502049,533,249,1894,4,5166,348,0,0,-1
Pandemônio,"Este infame Senhor do Caos também é conhecido como Duque da Anarquia, o Devorador de Nações e o Mata-mundos. Pandemônio era um dos comandantes a serviço de Dimensius quando o mundo etéreo de K'aresh foi destruído. Mais tarde, aprisionado pelo Príncipe do Nexus Shaffar, foi forçado a continuar saciando sua fome interminável a serviço dos etéreos.",0.479508,0.297131,534,250,1900,1,5188,272,0,0,-1
Tavarok,"Por ordens de Kael'thas Andassol, Pathaleon, o Calculista, evocou um poderoso colosso para colher as energias arcanas que fluíam abaixo das Tumbas de Mana. Tavarok foi inesperadamente transformado pelas emanações ímpares, perdendo o rubor da corrupção impingida por Pathaleon. Esbranquecido, o colosso está livre e usa seu livre arbítrio para consumir gananciosamente todos que se põem em seu caminho.",0.609289,0.741804,535,250,1901,2,5191,272,0,0,-1
Yor,"Um ""presente"" de Illidan Tempesfúria para acompanhar o Príncipe do Nexus Shaffar, Yor é um canaz do caos de poder e selvageria incomensuráveis. Os conselheiros do príncipe avisaram que o presente demoníaco de Illidan era provavelmente um estratagema para trair Shaffar assim que ele atingisse seus objetivos. Os conselheiros viraram comida para Yor... mas desde então o príncipe mantém o canaz numa câmara de estase. Por via das dúvidas.",0.356557,0.608607,536,250,250,3,5194,272,0,2,2
Príncipe do Nexus Shaffar,"Convencido da existência de vastas riquezas escondidas nas profundezas das Tumbas de Mana, o Príncipe do Nexus Shaffar despendeu consideráveis medidas de sua própria fortuna para deslocar um exército para os corredores sombrios das ruínas decadantes e manter etéreos concorrentes afastados. A ganância do príncipe não tem limites, e ele jurou desvelar os segredos das Tumbas de Mana ou morrer tentando.",0.32377,0.491803,537,250,1899,4,5196,272,0,0,-1
Tenente Drake,"O Tenente Drake era um ambicioso militar cujos olhos almejavam à glória do comando durante a Segunda Guerra. Sua ambição só se comparava ao ódio que nutria pelos orcs, responsáveis pela morte de tantos de seus companheiros, o que transpareceu no tratamento cruel que reservou aos prisioneiros dos campos de concentração do Forte do Desterro. ",0.754098,0.661885,538,251,1905,1,5205,274,0,0,-1
Capitão Skarloc,"Ardentemente leal a Aedelas Pantanegro, o Capitão Skarloc ascendeu nas fileiras militares do Forte do Desterro ao lado de seu amigo Aliden Perenolde. Quando Aliden decidiu assumir as operações nas Montanhas de Alterac, Skarloc ficou com seu Mestre e mentor, tornando-se companheiro e o conselheiro mas confiável de Aedelas e recebendo o título de ""Lança de Pantanegro"".",0.691257,0.696721,539,251,1907,2,5210,274,0,0,-1
Caçador das Eras,"O misterioso Caçador das Eras é um assassino da revoada infinita, enviado para alterar o curso da história assassinando Thrall antes que ele fuja do Forte do Desterro. O sombrio draco matou incontáveis seres em nome de sua causa, mas esse será o mais importante. Ele reunirá o máximo de sua força, de seus poderes, de sua argúcia e de sua habilidade para dar um fim a esta linha temporal.",0.508197,0.319672,540,251,1906,3,5225,274,0,0,-1
Tecetrevas Syth,"O Tecetrevas Syth foi encarregado por Ikiss, o Rei-gadanho, da defesa dos Salões dos Sethekk enquanto os arakkoas renegados buscam seu enigmático deus. Um mestre da magia das sombras, este enganador encarquilhado aprendeu a usar os elementos para realizar suas vontades.",0.487705,0.680328,541,252,1903,1,5230,258,0,0,-1
Anzu,"Uma misteriosa deidade aviária adorada por alguns dos arakkoas mais selvagens, Anzu é um ser cujas origens e poderes são diferentes de todos os membros do panteão caído de Terralém. Os Naarus nada dizem sobre esta criatura malévola, pois as ações de Anzu estão ocultas para além do que podem ver.",0.326503,0.545082,542,252,1904,2,5248,259,0,2,2
"Ikiss, o Rei-gadanho","Ikiss, o Rei-gadanho, era o carismático líder espiritual do ousado grupo de arakkoas que partiu de seu lar na floresta Terokkar em busca de um ""deus prometido"". O deus lhe aparecera em sonhos e ele sabia que a revelação o aguardava nos salões decadentes de Auchindoun. As visões enlouqueceram Ikiss, que agora se declara Terokk renascido, o herói divino do mito dos arakkoas.",0.326503,0.276639,543,252,1902,3,5256,259,0,0,-1
Embaixador Gorjavernus,"Um poderoso servo demoníaco e acólito da dor, o Embaixador Gorjavernus é um connaisseur da arte da morte. Nada lhe apetece mais que o sabor do sangue mortal com notas de horror e desespero. Gorjavernus é mantido pelos orcs vis do Labirinto Soturno, que o alimentam com um fluxo constante de prisioneiros a fim de domar o demônio e usá-lo a serviço dos propósitos sombrios de seus mestres.",0.218579,0.395492,544,253,1908,1,5261,260,0,0,-1
"Nerocordius, o Incitador","Quando a Horda dos orcs invadiu Azeroth pela primeira vez pelo Portal Negro, dois membros do Conselho das Sombras decidiram voltar sua atenção para os cemitérios draenei de Auchindoun. Os espíritos irrequietos da área se provaram um excelente exercício para o bruxo Nerocordius aperfeiçoar suas habilidades de controle mental.",0.26776,0.704918,545,253,1909,2,5263,260,0,0,-1
Grão-mestre Vorpil,"No alvorecer da Horda, o Grão-mestre Vorpil convenceu o bruxo orc Gul'dan a permitir que ele investigasse os mistérios de Auchindoun, desejando secretamente tomar para si a energia das assombrosamente poderosas essências cósmicas que permeavam a área.",0.531421,0.540983,546,253,1911,3,5266,260,0,0,-1
Murmúrio,"""No início""... ""Muito distante""... Tais frases são insuficientes para descrever a origem deste elemental. Sua existência deixa como legado somente destruição. Mundos se rompem e os fragmentos se espraiam à sua vontade. Só os verdadeiramente loucos cogitariam evocá-lo. Talvez ainda haja tempo de banir Murmúrio antes que ele adentre completamente Terralém.",0.808743,0.391393,547,253,1910,4,5272,260,0,0,-1
"Zereketh, o Desatado","A maioria das criaturas da Espiral Etérea requerem ordens constantes de seus mestres, mas algumas poucas aparições do caos, não. Zereketh permanece junto à entrada de Arcatraz, pronto para dar fim a quem quer que o desafie.",0.592896,0.243853,548,254,1916,1,5279,269,0,0,-1
"Dalliah, a Agoureira","Antes de ser aprisionada pelos naarus, Dalliah era uma das guerreiras mais terríveis e violentas da Legião Ardente. Passar tanto tempo como companheira de cela do Iráugure Socótrates certamente não ajudou em sua recuperação.",0.363388,0.782787,549,254,1913,2,5283,270,0,0,-1
Iráugure Socótrates,"Milênios atrás, Socótrates ostentava uma posição de prestígio entre os Guardiões Coléricos, estabelecendo-se ao lado dos principais comandantes da Legião Ardente. O confinamento não combinava com seu considerável ego. Nem sua companheira de cela.",0.199454,0.786885,550,254,1915,3,5291,270,0,0,-1
Precursor Skiriss,"Os naarus acreditavam que a voz persuasiva do Precursor Skiriss estava silenciada quando o contiveram e o forçaram a entrar num longo sono desprovido de sonhos. O malfadado guardião de Arcatraz descobriu que os naarus estavam errados. Skyriss tinha energia para falar com o Guardião Mellichar apenas com uma voz débil, fraca. O tempo se incumbiu do resto.",0.61612,0.307377,551,254,1914,4,5298,271,0,0,-1
Crono-lorde Deja,"A Revoada Dragônica Infinita tentou muitos draconídeos com promessas de poder, mas a maioria só encontrou servidão e desespero. Uma das poucas exceções é o Crono-lorde Deja, que ganhou influência na revoada através de seu poder e sua astúcia.",0.45082,0.620901,552,255,1920,1,5336,273,0,0,-1
Temporus,"Apesar de relativamente novo, Temporus foi fundamental na identificação de muitos dos principais alvos da Revoada Dragônica Infinita. Como recompensa, recebeu a responsabilidade de destruir quem quer que tentasse interferir com os planos da revoada.",0.54918,0.618853,553,255,1921,2,5340,273,0,0,-1
Aeonus,"Poderoso e feroz, Aeonus foi incumbido pelo Mestre da Revoada Dragônica Infinita de verificar pessoalmente o rompimento de momentos essenciais na verdadeira linha do tempo.",0.480874,0.745902,554,255,1919,3,5344,273,0,0,-1
O Criador,"Todas as criaturas que usam o poder da magia vil, voluntariamente ou não, passam a se parecer com demônios. O Criador acelera a corrupção e realiza experimentos cruéis com quem tenta resistir.",0.386612,0.418033,555,256,1922,1,5356,261,0,0,-1
Broggok,Ocasionalmente algumas criaturas se arrependem do juramento que prestaram aos novos e corruptos mestres. Broggok garante que quaisquer ideias subversivas entre os orcs vis sejam permanentemente erradicadas.,0.43306,0.219262,556,256,1924,2,5367,261,0,0,-1
"Keli'dan, o Quebrador","Quando Illidan subjugou o lorde abissal Magtheridon e tomou o controle de Terralém, ele garantiu que o líder demoníaco fosse aprisionado sob a Cidadela Fogo do Inferno. Só o mais resoluto entre as forças de Illidan poderia mantê-lo preso; o cruel orc Keli'dan era a única escolha possível.",0.583333,0.411885,557,256,1923,3,5382,261,0,0,-1
Comandante Sarannis,"Quando Kael'thas, o líder caído dos elfos sangrentos, assumiu o controle da Bastilha da Tormenta, ele imediatamente ordenou à Comandante Sarannis que preparasse as defesas para receber quem quer os naarus tivessem mandado para reconquistar a bastilha.",0.442623,0.233607,558,257,1925,1,5401,266,0,0,-1
Alto-botânico Freywinn,"Alguns minutos depois de entrar no Jardim Botânico, Freywinn começou a conduzir experimentos cruéis para controlar o poder oculto entre a vida vegetal de Terralém.",0.241803,0.227459,559,257,1926,2,5418,266,0,0,-1
"Cardônico, o Mantenedor","Experiências requerem recursos. Cardônico, o Mantenedor, garante que os botânicos de Kael'thas tenham sempre o poder e a essência necessários para revelar os segredos dos naarus, mesmo que para obtê-los seja necessário sacrificar um sem-fim de criaturas vivas.",0.0737704,0.481557,560,257,1928,3,5460,266,0,0,-1
Laj,"Os naarus recolheram amostras de formas de vida incomuns de toda Terralém. Suas proteções foram destruídas com a invasão do Jardim Botânico, permitindo a fuga de alguns dos espécimes mais perigosos.",0.340164,0.862706,561,257,1927,4,5463,266,0,0,-1
Estilhaço Dimensional,"Os elfos noturnos de Darnassus pediram ajuda na restauração de um Anciente do Arcano, que estava preso na Bastilha da Tormenta. Amedrontado pelos ataques recentes das forças de Kael'thas Andassol, o Estilhaço Dimensional é incapaz de diferenciar amigos de inimigos e pode atacar qualquer um que o perturbe.",0.342896,0.368853,562,257,1929,5,5476,266,0,0,-1
Mecanolorde Capácitus,Uma imensa quantidade de habilidade e precisão é necessária na coleta do poder das manacélulas dos naarus. Esses talentos podem facilmente ser usados contra quaisquer invasores.,0.513661,0.315574,563,258,1932,1,5479,267,0,0,-1
Etermante Sepethrea,"Graças à sua habilidade de evocar rapidamente criaturas para destruir seus inimigos, Sepethrea foi escolhida para ser aprendiz de Pathaleon, o Calculista, o elfo sangrento responsável pelo Mecanar.",0.478142,0.202869,564,258,1930,2,5484,268,0,0,-1
"Pathaleon, o Calculista","Após a conspurcação da Nascente do Sol, o vanglorioso arcanista Pathaleon viu uma oportunidade de ganhar renome ajudando Kael'thas a encontrar uma cura para o vício de sua raça em magia. A questão crucial fez com que ele se unisse ao príncipe sanguinélfico em Terralém para realizar seus desastrosos experimentos. Recentemente, Panthaleon começou a usar as tecnologias extramundanas em sua busca por fama e poder.",0.271858,0.610656,565,258,1931,3,5489,268,0,0,-1
Grão-bruxo Maléter,"Maléter, outrora um xamã do clã Lua Negra, abandonou sua reverência pelos elementos para se tornar mestre na arte da magia vil. As energias demoníacas a seu serviço o tornaram uma carcaça que só encontra prazer em torturar jovens orcs vis até o limite de sua força mental e física.",0.333333,0.620902,566,259,1936,1,5497,246,0,0,-1
Armipotente O'mrogg,"O cruel e astuto ogro O'mrogg é considerado um dos membros mais mortíferos da Horda Vil. Mas esse terrível bruto tem um problema. Suas duas cabeças estão sempre em conflito, mesmo nos assuntos mais triviais. Dois anos atrás O'mrogg começou um plano em doze passos para desenvolver uma sinergia entre suas personalidades belicosas. Suas cabeças ainda não decidiram em que passo vão começar.",0.54235,0.342213,568,259,1937,3,5893,246,0,0,-1
Chefe Guerreiro Karrath Carpunhal,"Chefe da Mão Despedaçada e Chefe Guerreiro da Horda Vil, Kargath é um dos maiores heróis orcs de tempos recentes. Ao longo dos anos, suas duas mãos foram decepadas e substituídas por armas de guerra, um ritual sangrento exclusivo de seu clã. O prazer que ele deriva de infligir dor nos outros e em si mesmo é lendário entre os orcs. Como tirano à frente da Horda Vil, sua crueldade e ferocidade foram canalizadas para a criação de um exército invencível entre as muralhas de ferro da Cidadela Fogo do Inferno.",0.673497,0.545082,569,259,1938,4,5898,246,0,0,-1
"Mennu, o Traidor","Mennu é um dos Degenerados, draenei retorcidos e deformados por energias demoníacas libertadas pelos orcs. Quando as nagas invadiram o Pântano Zíngaro, muitos desses trágicos seres tentaram desesperadamente fugir da região. Mennu, por sua vez, escolheu um caminho diferente para a liberdade. Em troca da própria vida, ele entregou os Degenerados às serpentes invasoras e concordou em governar seu povo como um feitor.",0.490437,0.270492,570,260,1939,1,5902,265,0,0,-1
