Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,RewardItemID,Criteria_tree,Shares_criteria,CovenantID,HiddenBeforeDisplaySeason,LegacyAfterTimeEvent
Derrotar os Paragões Klaxxi no Cerco a Orgrimmar na dificuldade Mítica.,Mítica: Paragões dos Klaxxi,,8481,1136,-1,0,15107,0,10,0,91,897697,0,33504,0,0,0,0
Derrotar Garrosh Grito Infernal no Cerco a Orgrimmar na dificuldade Mítica.,Mítica: Garrosh Grito Infernal,Título: Queda de Garrosh,8482,1136,-1,0,15107,0,10,0,92,896622,0,33506,0,0,0,0
Vencer em 100 Arenas (3x3) ou 40 campos de batalha ranqueados na série 14,Combatente Cruel,Montaria: Sela Cruel,8484,-1,0,0,15279,0,0,2048,38,463449,103533,33508,0,0,0,0
Vencer em 100 Arenas (3x3) ou 40 campos de batalha ranqueados na série 14,Combatente Cruel,Montaria: Sela Cruel,8485,-1,1,0,15279,0,0,2048,37,463448,103533,33509,0,0,0,0
Completar a prova de Dano Básico (Bronze) no Campo de testes.,Prove seu valor: Dano de Bronze (Nível 90),,8486,-1,-1,0,15234,0,0,133120,10,618857,0,0,0,0,0,0
Completar a prova de Tanque Básico (Bronze) no Campo de testes.,Prove seu valor: Tanque de Bronze (Nível 90),,8487,-1,-1,0,15234,0,0,133120,16,618857,0,0,0,0,0,0
Completar a prova de Curador Básico (Bronze) no Campo de testes.,Prove seu valor: Curador de Bronze (Nível 90),,8488,-1,-1,0,15234,0,0,133120,22,618857,0,0,0,0,0,0
Completar a prova de Dano Básico (Prata) no Campo de testes.,Prove seu valor: Dano de Prata (Nível 90),,8491,-1,-1,8486,15234,0,0,133120,11,618860,0,0,0,0,0,0
Complete a prova de Tanque Básico (Prata) no Campo de testes.,Prove seu valor: Tanque de Prata (Nível 90),,8492,-1,-1,8487,15234,0,0,133120,17,618860,0,0,0,0,0,0
Completar a prova de Curador Básico (Prata) no Campo de testes.,Prove seu valor: Curador de Prata (Nível 90),,8493,-1,-1,8488,15234,0,0,133120,23,618860,0,0,0,0,0,0
Completar a prova de Dano Básico (Ouro) no Campo de testes.,Prove seu valor: Dano de Ouro (Nível 90),,8496,-1,-1,8491,15234,0,0,133120,12,618858,0,0,0,0,0,0
Completar a prova de Tanque Básico (Ouro) no Campo de testes.,Prove seu valor: Tanque de Ouro (Nível 90),,8497,-1,-1,8492,15234,0,0,133120,18,618858,0,0,0,0,0,0
Completar a prova de Curador Básico (Ouro) no Campo de testes.,Prove seu valor: Curador de Ouro (Nível 90),,8498,-1,-1,8493,15234,0,0,133120,24,618858,0,0,0,0,0,0
Completar a Leva 10 da prova de Dano Básico (Infinito) no Campo de testes.,Prove seu valor: Dano Infinito (Leva 10) (Nível 90),,8501,-1,-1,8496,15234,0,0,133120,13,618859,0,0,0,0,0,0
Completar a Leva 10 da prova de Tanque Básico (Infinito) no Campo de testes.,Prove seu valor: Tanque Infinito (Leva 10) (Nível 90),,8502,-1,-1,8497,15234,0,0,133120,19,618859,0,0,0,0,0,0
Completar a Leva 10 da prova de Curador Básico (Infinito) no Campo de testes.,Prove seu valor: Curador Infinito (Leva 10) (Nível 90),,8503,-1,-1,8498,15234,0,0,133120,25,618859,0,0,0,0,0,0
Completar a Leva 20 da prova de Dano Básico (Infinito) no Campo de testes.,Prove seu valor: Dano Infinito (Leva 20) (Nível 90),,8504,-1,-1,8501,15234,0,0,133120,14,618859,0,0,0,0,0,0
Completar a Leva 20 da prova de Tanque Básico (Infinito) no Campo de testes.,Prove seu valor: Tanque Infinito (Leva 20) (Nível 90),,8505,-1,-1,8502,15234,0,0,133120,20,618859,0,0,0,0,0,0
Completar a Leva 20 da prova de Curador Básico (Infinito) no Campo de testes.,Prove seu valor: Curador Infinito (Leva 20) (Nível 90),,8506,-1,-1,8503,15234,0,0,133120,26,618859,0,0,0,0,0,0
Completar a Leva 30 da prova de Dano Básico (Infinito) no Campo de testes.,Prove seu valor: Dano Infinito (Leva 30) (Nível 90),Título: O Atacante Habilidoso,8507,-1,-1,8504,15234,0,0,133120,15,618859,0,0,0,0,0,0
Completar a Leva 30 da prova de Tanque Básico (Infinito) no Campo de testes.,Prove seu valor: Tanque Infinito (Leva 30) (Nível 90),Título: O Defensor Habilidoso,8508,-1,-1,8505,15234,0,0,133120,21,618859,0,0,0,0,0,0
Completar a Leva 30 da prova de Curador Básico (Infinito) no Campo de testes.,Prove seu valor: Curador Infinito (Leva 30) (Nível 90),Título: O Curador Habilidoso,8509,-1,-1,8506,15234,0,0,133120,27,618859,0,0,0,0,0,0
Derrotar os chefes no Cerco a Orgrimmar em um grupo de guilda.,Incursão da Guilda ao Cerco a Orgrimmar,,8510,-1,-1,0,15154,0,10,61440,15,892448,0,33540,0,0,0,0
Derrotar Garrosh Grito Infernal no Cerco a Orgrimmar na dificuldade Heroica em um grupo de guilda.,Heroico: Incursão da Guilda contra Garrosh Grito Infernal,,8511,-1,-1,0,15154,0,10,61440,16,892447,0,33555,0,0,0,0
Primeira guilda do Reino a derrotar Garrosh Grito Infernal no Cerco a Orgrimmar na dificuldade Heroica para 10 jogadores em um grupo de guilda.,Primeirão! Garrosh Grito Infernal (10 jogadores),,8512,-1,-1,0,15093,0,0,63744,19,892447,0,33557,0,0,0,0
Primeira guilda do Reino a derrotar Garrosh Grito Infernal no Cerco a Orgrimmar na dificuldade Heroica para 25 jogadores em um grupo de guilda.,Primeirão! Garrosh Grito Infernal (25 jogadores),,8513,-1,-1,0,15093,0,0,63744,20,892447,0,33559,0,0,0,0
Pontuação mais alta em Dano Básico (Infinito) no Campo de testes,Pontuação mais alta em Dano Básico (Infinito) no Campo de testes (Nível 90),,8514,-1,-1,0,15176,0,0,524289,8,136243,0,33562,0,0,0,0
Pontuação mais alta em Tanque Básico (Infinito) no Campo de testes,Pontuação mais alta em Tanque Básico (Infinito) no Campo de testes (Nível 90),,8515,-1,-1,0,15176,0,0,524289,9,136243,0,33564,0,0,0,0
Pontuação mais alta em Curador Básico (Infinito) no Campo de testes,Pontuação mais alta em Curador Básico (Infinito) no Campo de testes (Nível 90),,8516,-1,-1,0,15176,0,0,524289,10,136243,0,33566,0,0,0,0
Derrotar todos os treinadores listados abaixo no Torneio Celestial.,Mestre dos Mestres,,8518,-1,-1,0,15119,0,5,131072,53,803763,0,33577,0,0,0,0
Obter as quatro mascotes celestiais.,Família Celestial,,8519,-1,-1,0,15118,0,5,131072,56,877408,0,33591,0,0,0,0
Pisar em 6 minas rastejantes superaquecidas e depois derrotar o Jaganata de Ferro no Cerco a Orgrimmar na dificuldade Normal ou mais alta.,Essa vai ser fogo!,,8520,1136,-1,0,15107,0,10,0,98,465879,0,33596,0,0,0,0
Derrotar o Sha do Orgulho no Cerco a Orgrimmar na dificuldades Normal ou mais alta se nenhum jogador tiver ganhado Orgulho das Manifestações de Orgulho enquanto Norushen está vivo.,Engula seu orgulho,,8521,1136,-1,0,15107,0,10,0,96,895885,0,33598,0,0,0,0
"Abrir a Jaula Triplamente Trancada durante o encontro com Thok, o Sedento de Sangue, no Cerco a Orgrimmar na dificuldade Normal ou mais alta e, em seguida, permitir que a criatura ali presa se banqueteie com o cadáver de Thok depois que você derrotá-lo.",Dinossauro Gigante contra Mega Lesma,,8527,1136,-1,0,15107,0,10,0,104,134434,0,33989,0,0,0,0
Transferir a Marca da Angústia para no mínimo 5 jogadores diferentes à distância de 200 m ou mais durante uma única fase Medidas Desesperadas e depois derrotar os Protetores Caídos no Cerco a Orgrimmar na dificuldade Normal ou mais alta.,Pra Durar,,8528,1136,-1,0,15107,0,10,0,94,841383,0,33624,0,0,0,0
Completar o encontro Espólios de Pandária no Cerco a Orgrimmar na dificuldade Normal ou mais alta sem que um membro do raide derrote tanto um inimigo Mantídeo quanto um Mogu.,No zigue-zague,,8529,1136,-1,0,15107,0,10,0,103,132764,0,33626,0,0,0,0
Derrotar Galakras sem permitir que um único PNJ aliado morra em combate no Cerco a Orgrimmar na dificuldade Normal ou mais alta.,A Vanguarda Imortal,,8530,1136,-1,0,15107,0,10,0,97,236344,0,33627,0,0,0,0
Derrotar os Paragões depois de assumir o manto de três Paragões diferentes no Cerco a Orgrimmar na dificuldade Normal ou mais alta.,Agora Nós Somos os Paragões,,8531,1136,-1,0,15107,0,10,0,105,897697,0,33638,0,0,0,0
Derrotar o Amálgama da Corrupção sem permitir que nenhuma corrupção libertada se funda a ele no Cerco a Orgrimmar na dificuldade Normal ou mais alta.,Ninguém Passará!,,8532,1136,-1,0,15107,0,10,0,95,135981,0,33636,0,0,0,0
"Derrotar Ordos, Deus-fogo dos Yaungóis, no topo da Ilha Perene.",Ordos,,8533,-1,-1,0,15278,0,0,2048,49,518970,0,33648,0,0,0,0
"Completar as provas dos quatro Celestiais, derrotando-os em combate na Ilha Perene.",Desafio Celestial,,8535,-1,-1,0,15107,0,10,0,78,667298,0,33650,0,0,0,0
Derrotar Immerseus depois de matar 10 Lágrimas do Vale no Cerco a Orgrimmar na dificuldade Normal ou mais alta.,Chega de Lágrimas,,8536,1136,-1,0,15107,0,10,0,93,135862,0,33983,0,0,0,0
Matar 18 Armipotentes Kor'kron com uma única Estrela de Ferro e depois derrotar Garrosh no Cerco a Orgrimmar na dificuldade Normal ou mais alta.,Ataque!,,8537,1136,-1,0,15107,0,10,0,106,879998,0,33987,0,0,0,0
Transformar um Rachacrânio Corrompido em um Amálgama Corrompido e depois derrotar Malkorok no Cerco a Orgrimmar na dificuldade Normal ou mais alta.,Potencial ilimitado,,8538,1136,-1,0,15107,0,10,0,101,895888,0,33679,0,0,0,0
Derrotar o Cerqueiro Pavio Preto sem destruir nenhuma das seguintes armas no Cerco a Orgrimmar na dificuldade Normal ou mais alta.,"Lasers e Perfuratrizes e Ímãs! Ai, ai!",,8543,1136,-1,0,15107,0,10,0,102,892833,0,33681,0,0,0,0
,Provas de Chi-Ji completadas,,8544,870,-1,0,15164,0,0,1,161,136243,0,33702,0,0,0,0
,Provas de Niuzao completadas,,8545,1064,-1,0,15164,0,0,1,162,136243,0,33704,0,0,0,0
,Provas de Xuen completadas,,8546,1064,-1,0,15164,0,0,1,163,136243,0,33706,0,0,0,0
,Provas de Yu'lon completadas,,8547,1064,-1,0,15164,0,0,1,164,136243,0,33708,0,0,0,0
,Abates de Ordos,,8548,1064,-1,0,15164,0,0,1,165,136243,0,33710,0,0,0,0
,Immerseus derrotado (Cerco a Orgrimmar LR),,8549,1136,-1,0,15164,0,0,1,166,136243,0,33712,0,0,0,0
,Immerseus derrotado (Cerco a Orgrimmar Flexível),,8550,1136,-1,0,15164,0,0,1,167,136243,0,33714,0,0,0,0
,Immerseus derrotado (Cerco a Orgrimmar Normal para 10 jogadores),,8551,1136,-1,0,15164,0,0,1,168,136243,0,33716,0,0,0,0
,Immerseus derrotado (Cerco a Orgrimmar Normal para 25 jogadores),,8552,1136,-1,0,15164,0,0,1,169,136243,0,33718,0,0,0,0
,Immerseus derrotado (Cerco a Orgrimmar Heroico para 10 jogadores),,8553,1136,-1,0,15164,0,0,1,170,136243,0,33720,0,0,0,0
,Immerseus derrotado (Cerco a Orgrimmar Heroico para 25 jogadores),,8554,1136,-1,0,15164,0,0,1,171,136243,0,33722,0,0,0,0
,Abates dos Protetores Caídos (Cerco a Orgrimmar LR),,8555,1136,-1,0,15164,0,0,1,172,136243,0,33724,0,0,0,0
,Abates dos Protetores Caídos (Cerco a Orgrimmar Flexível),,8556,1136,-1,0,15164,0,0,1,173,136243,0,33726,0,0,0,0
,Abates dos Protetores Caídos (Cerco a Orgrimmar Normal para 10 jogadores),,8557,1136,-1,0,15164,0,0,1,174,136243,0,33728,0,0,0,0
,Abates dos Protetores Caídos (Cerco a Orgrimmar Normal para 25 jogadores),,8558,1136,-1,0,15164,0,0,1,175,136243,0,33730,0,0,0,0
,Abates dos Protetores Caídos (Cerco a Orgrimmar Heroico para 10 jogadores),,8559,1136,-1,0,15164,0,0,1,176,136243,0,33732,0,0,0,0
,Abates dos Protetores Caídos (Cerco a Orgrimmar Heroico para 25 jogadores),,8560,1136,-1,0,15164,0,0,1,177,136243,0,33734,0,0,0,0
,Teste de Norushen superado (Cerco a Orgrimmar LR),,8561,1136,-1,0,15164,0,0,1,178,136243,0,33736,0,0,0,0
,Teste de Norushen superado (Cerco a Orgrimmar Flexível),,8562,1136,-1,0,15164,0,0,1,179,136243,0,33738,0,0,0,0
,Teste de Norushen superado (Cerco a Orgrimmar Normal para 10 jogadores),,8563,1136,-1,0,15164,0,0,1,180,136243,0,33740,0,0,0,0
,Teste de Norushen superado (Cerco a Orgrimmar Normal para 25 jogadores),,8564,1136,-1,0,15164,0,0,1,181,136243,0,33742,0,0,0,0
,Teste de Norushen superado (Cerco a Orgrimmar Heroico para 10 jogadores),,8565,1136,-1,0,15164,0,0,1,182,136243,0,33744,0,0,0,0
,Teste de Norushen superado (Cerco a Orgrimmar Heroico para 25 jogadores),,8566,1136,-1,0,15164,0,0,1,183,136243,0,33746,0,0,0,0
,Abates do Sha do Orgulho (Cerco a Orgrimmar LR),,8567,1136,-1,0,15164,0,0,1,184,136243,0,33748,0,0,0,0
,Abates do Sha do Orgulho (Cerco a Orgrimmar Flexível),,8568,1136,-1,0,15164,0,0,1,185,136243,0,33750,0,0,0,0
,Abates do Sha do Orgulho (Cerco a Orgrimmar Normal para 10 jogadores),,8569,1136,-1,0,15164,0,0,1,186,136243,0,33752,0,0,0,0
,Abates do Sha do Orgulho (Cerco a Orgrimmar Normal para 25 jogadores),,8570,1136,-1,0,15164,0,0,1,187,136243,0,33754,0,0,0,0
,Abates do Sha do Orgulho (Cerco a Orgrimmar Heroico para 10 jogadores),,8571,1136,-1,0,15164,0,0,1,188,136243,0,33756,0,0,0,0
,Abates do Sha do Orgulho (Cerco a Orgrimmar Heroico para 25 jogadores),,8573,1136,-1,0,15164,0,0,1,189,136243,0,33758,0,0,0,0
,Abates de Galakras (Cerco a Orgrimmar LR),,8574,1136,-1,0,15164,0,0,1,190,136243,0,33760,0,0,0,0
,Abates de Galakras (Cerco a Orgrimmar Flexível),,8575,1136,-1,0,15164,0,0,1,191,136243,0,33762,0,0,0,0
,Abates de Galakras (Cerco a Orgrimmar Normal para 10 jogadores),,8576,1136,-1,0,15164,0,0,1,192,136243,0,33764,0,0,0,0
,Abates de Galakras (Cerco a Orgrimmar Normal para 25 jogadores),,8577,1136,-1,0,15164,0,0,1,193,136243,0,33766,0,0,0,0
,Abates de Galakras (Cerco a Orgrimmar Heroico para 10 jogadores),,8578,1136,-1,0,15164,0,0,1,194,136243,0,33768,0,0,0,0
,Abates de Galakras (Cerco a Orgrimmar Heroico para 25 jogadores),,8579,1136,-1,0,15164,0,0,1,195,136243,0,33770,0,0,0,0
,Abates do Jaganata de Ferro (Cerco a Orgrimmar LR),,8580,1136,-1,0,15164,0,0,1,196,136243,0,33772,0,0,0,0
,Abates do Jaganata de Ferro (Cerco a Orgrimmar Flexível),,8581,1136,-1,0,15164,0,0,1,197,136243,0,33774,0,0,0,0
,Abates do Jaganata de Ferro (Cerco a Orgrimmar Normal para 10 jogadores),,8582,1136,-1,0,15164,0,0,1,198,136243,0,33776,0,0,0,0
,Abates do Jaganata de Ferro (Cerco a Orgrimmar Normal para 25 jogadores),,8583,1136,-1,0,15164,0,0,1,199,136243,0,33778,0,0,0,0
,Abates do Jaganata de Ferro (Cerco a Orgrimmar Heroico para 10 jogadores),,8584,1136,-1,0,15164,0,0,1,200,136243,0,33780,0,0,0,0
,Abates do Jaganata de Ferro (Cerco a Orgrimmar Heroico para 25 jogadores),,8585,1136,-1,0,15164,0,0,1,201,136243,0,33782,0,0,0,0
,Abates do Xamã Sombrio (Cerco a Orgrimmar LR),,8586,1136,-1,0,15164,0,0,1,202,136243,0,33784,0,0,0,0
,Abates do Xamã Sombrio (Cerco a Orgrimmar Flexível),,8587,1136,-1,0,15164,0,0,1,203,136243,0,33786,0,0,0,0
,Abates do Xamã Sombrio (Cerco a Orgrimmar Normal para 10 jogadores),,8588,1136,-1,0,15164,0,0,1,204,136243,0,33788,0,0,0,0
,Abates do Xamã Sombrio (Cerco a Orgrimmar Normal para 25 jogadores),,8589,1136,-1,0,15164,0,0,1,205,136243,0,33790,0,0,0,0
,Abates do Xamã Sombrio (Cerco a Orgrimmar Heroico para 10 jogadores),,8590,1136,-1,0,15164,0,0,1,206,136243,0,33792,0,0,0,0
,Abates do Xamã Sombrio (Cerco a Orgrimmar Heroico para 25 jogadores),,8591,1136,-1,0,15164,0,0,1,207,136243,0,33794,0,0,0,0
,Abates do General Nazgrim (Cerco a Orgrimmar LR),,8593,1136,-1,0,15164,0,0,1,208,136243,0,33796,0,0,0,0
,Abates do General Nazgrim (Cerco a Orgrimmar Flexível),,8594,1136,-1,0,15164,0,0,1,209,136243,0,33798,0,0,0,0
,Abates do General Nazgrim (Cerco a Orgrimmar Normal para 10 jogadores),,8595,1136,-1,0,15164,0,0,1,210,136243,0,33800,0,0,0,0
,Abates do General Nazgrim (Cerco a Orgrimmar Normal para 25 jogadores),,8596,1136,-1,0,15164,0,0,1,211,136243,0,33802,0,0,0,0
,Abates do General Nazgrim (Cerco a Orgrimmar Heroico para 10 jogadores),,8597,1136,-1,0,15164,0,0,1,212,136243,0,33804,0,0,0,0
,Abates do General Nazgrim (Cerco a Orgrimmar Heroico para 25 jogadores),,8598,1136,-1,0,15164,0,0,1,213,136243,0,33806,0,0,0,0
,Abates de Malkorok (Cerco a Orgrimmar LR),,8599,1136,-1,0,15164,0,0,1,214,136243,0,33808,0,0,0,0
,Abates de Malkorok (Cerco a Orgrimmar Flexível),,8600,1136,-1,0,15164,0,0,1,215,136243,0,33810,0,0,0,0
,Abates de Malkorok (Cerco a Orgrimmar Normal para 10 jogadores),,8601,1136,-1,0,15164,0,0,1,216,136243,0,33812,0,0,0,0
,Abates de Malkorok (Cerco a Orgrimmar Normal para 25 jogadores),,8602,1136,-1,0,15164,0,0,1,217,136243,0,33814,0,0,0,0
,Abates de Malkorok (Cerco a Orgrimmar Heroico para 10 jogadores),,8603,1136,-1,0,15164,0,0,1,218,136243,0,33816,0,0,0,0
,Abates de Malkorok (Cerco a Orgrimmar Heroico para 25 jogadores),,8604,1136,-1,0,15164,0,0,1,219,136243,0,33818,0,0,0,0
,Espólios de Pandária saqueados (Cerco a Orgrimmar LR),,8605,1136,-1,0,15164,0,0,1,220,136243,0,33820,0,0,0,0
,Espólios de Pandária saqueados (Cerco a Orgrimmar Flexível),,8606,1136,-1,0,15164,0,0,1,221,136243,0,33822,0,0,0,0
,Espólios de Pandária saqueados (Cerco a Orgrimmar Normal para 10 jogadores),,8608,1136,-1,0,15164,0,0,1,222,136243,0,33824,0,0,0,0
,Espólios de Pandária saqueados (Cerco a Orgrimmar Normal para 25 jogadores),,8609,1136,-1,0,15164,0,0,1,223,136243,0,33826,0,0,0,0
,Espólios de Pandária saqueados (Cerco a Orgrimmar Heroico para 10 jogadores),,8610,1136,-1,0,15164,0,0,1,224,136243,0,33828,0,0,0,0
,Espólios de Pandária saqueados (Cerco a Orgrimmar Heroico para 25 jogadores),,8612,1136,-1,0,15164,0,0,1,225,136243,0,33830,0,0,0,0
,"Abates de Thok, o Sedento de Sangue (Cerco a Orgrimmar LR)",,8614,1136,-1,0,15164,0,0,1,226,136243,0,33832,0,0,0,0
,"Abates de Thok, o Sedento de Sangue (Cerco a Orgrimmar Flexível)",,8615,1136,-1,0,15164,0,0,1,227,136243,0,33834,0,0,0,0
,"Abates de Thok, o Sedento de Sangue (Cerco a Orgrimmar Normal para 10 jogadores)",,8616,1136,-1,0,15164,0,0,1,228,136243,0,33836,0,0,0,0
,"Abates de Thok, o Sedento de Sangue (Cerco a Orgrimmar Normal para 25 jogadores)",,8617,1136,-1,0,15164,0,0,1,229,136243,0,33838,0,0,0,0
,"Abates de Thok, o Sedento de Sangue (Cerco a Orgrimmar Heroico para 10 jogadores)",,8618,1136,-1,0,15164,0,0,1,230,136243,0,33840,0,0,0,0
,"Abates de Thok, o Sedento de Sangue (Cerco a Orgrimmar Heroico para 25 jogadores)",,8619,1136,-1,0,15164,0,0,1,231,136243,0,33842,0,0,0,0
,Abates de Cerqueiro Pavio Preto (Cerco a Orgrimmar LR),,8620,1136,-1,0,15164,0,0,1,232,136243,0,33844,0,0,0,0
,Abates de Cerqueiro Pavio Preto (Cerco a Orgrimmar Flexível),,8621,1136,-1,0,15164,0,0,1,233,136243,0,33846,0,0,0,0
,Abates de Cerqueiro Pavio Preto (Cerco a Orgrimmar Normal para 10 jogadores),,8622,1136,-1,0,15164,0,0,1,234,136243,0,33848,0,0,0,0
,Abates de Cerqueiro Pavio Preto (Cerco a Orgrimmar Normal para 25 jogadores),,8623,1136,-1,0,15164,0,0,1,235,136243,0,33850,0,0,0,0
,Abates de Cerqueiro Pavio Preto (Cerco a Orgrimmar Heroico para 10 jogadores),,8624,1136,-1,0,15164,0,0,1,236,136243,0,33852,0,0,0,0
,Abates de Cerqueiro Pavio Preto (Cerco a Orgrimmar Heroico para 25 jogadores),,8625,1136,-1,0,15164,0,0,1,237,136243,0,33854,0,0,0,0
,Abates dos Paragões dos Klaxxi (Cerco a Orgrimmar LR),,8626,1136,-1,0,15164,0,0,1,238,136243,0,33856,0,0,0,0
,Abates dos Paragões dos Klaxxi (Cerco a Orgrimmar Flexível),,8627,1136,-1,0,15164,0,0,1,239,136243,0,33858,0,0,0,0
,Abates dos Paragões dos Klaxxi (Cerco a Orgrimmar Normal para 10 jogadores),,8628,1136,-1,0,15164,0,0,1,240,136243,0,33860,0,0,0,0
,Abates dos Paragões dos Klaxxi (Cerco a Orgrimmar Normal para 25 jogadores),,8629,1136,-1,0,15164,0,0,1,241,136243,0,33862,0,0,0,0
,Abates dos Paragões dos Klaxxi (Cerco a Orgrimmar Heroico para 10 jogadores),,8630,1136,-1,0,15164,0,0,1,242,136243,0,33864,0,0,0,0
,Abates dos Paragões dos Klaxxi (Cerco a Orgrimmar Heroico para 25 jogadores),,8631,1136,-1,0,15164,0,0,1,243,136243,0,33866,0,0,0,0
,Garrosh Grito Infernal (Cerco a Orgrimmar LR),,8632,1136,-1,0,15164,0,0,1,244,136243,0,33868,0,0,0,0
,Garrosh Grito Infernal (Cerco a Orgrimmar Flexível),,8634,1136,-1,0,15164,0,0,1,245,136243,0,33870,0,0,0,0
,Garrosh Grito Infernal (Cerco a Orgrimmar Normal para 10 jogadores),,8635,1136,-1,0,15164,0,0,1,246,136243,0,33872,0,0,0,0
,Garrosh Grito Infernal (Cerco a Orgrimmar Normal para 25 jogadores),,8636,1136,-1,0,15164,0,0,1,247,136243,0,33874,0,0,0,0
,Garrosh Grito Infernal (Cerco a Orgrimmar Heroico para 10 jogadores),,8637,1136,-1,0,15164,0,0,1,248,136243,0,33876,0,0,0,0
,Garrosh Grito Infernal (Cerco a Orgrimmar Heroico para 25 jogadores),,8638,1136,-1,0,15164,0,0,1,249,136243,0,33878,0,0,0,0
Vencer em 100 Arenas (3x3) ou 40 campos de batalha ranqueados na série 15,Combatente Orgulhoso,Montaria: Sela Cruel,8641,-1,0,0,15279,0,0,2048,39,463449,103533,33880,0,0,0,0
Vencer em 100 Arenas (3x3) ou 40 campos de batalha ranqueados na série 15,Combatente Orgulhoso,Montaria: Sela Cruel,8642,-1,1,0,15279,0,0,2048,40,463448,103533,33883,0,0,0,0
"Terminar uma Série de JxJ entre os 0,1% melhores na arena (requer 50 partidas vencidas na série 14).",Gladiador Atroz: Série 14,Título de Personagem: Gladiador Atroz,8643,-1,-1,0,15270,0,0,14336,158,236534,0,0,0,0,0,0
"Terminar uma Série de JxJ entre os 0,5% melhores na arena (requer 50 partidas vencidas na série 14).",Gladiador: Série 14,Título de Personagem da Série: Gladiador,8644,-1,-1,0,15270,0,0,14336,159,236534,0,0,0,0,0,0
Terminar uma Série de JxJ entre os 3% melhores na arena (requer 50 partidas vencidas na série 14).,Duelista: Série 14,Título de Personagem da Série: Duelista,8645,-1,-1,0,15270,0,0,14336,160,236534,0,0,0,0,0,0
Terminar uma Série de JxJ entre os 10% melhores na arena (requer 50 partidas vencidas na série 14).,Rival: Série 14,Título de Personagem da Série: Rival,8646,-1,-1,0,15270,0,0,14336,161,236534,0,0,0,0,0,0
Terminar uma Série de JxJ entre os 35% melhores na arena (requer 50 partidas vencidas na série 14).,Desafiante: Série 14,Título de Personagem da Série: Desafiante,8649,-1,-1,0,15270,0,0,14336,162,236534,0,0,0,0,0,0
"Terminar a Série 13 de JxJ entre os 0,5% melhores nos campos de batalha ranqueados.",Herói da Aliança: Tirânico,,8652,-1,1,0,15270,0,0,14336,156,236593,0,33886,0,0,0,0
"Terminar a Série 13 de JxJ entre os 0,5% melhores nos campos de batalha ranqueados.",Herói da Horda: Tirânico,,8653,-1,0,0,15270,0,0,14336,157,236629,0,33912,0,0,0,0
"Terminar a Série 14 de JxJ entre os 0,5% melhores nos campos de batalha ranqueados.",Herói da Aliança: Atroz,,8654,-1,1,0,15270,0,0,14336,163,236593,0,33888,0,0,0,0
"Terminar a Série 14 de JxJ entre os 0,5% melhores nos campos de batalha ranqueados.",Herói da Horda: Atroz,,8657,-1,0,0,15270,0,0,14336,164,236629,0,33918,0,0,0,0
"Terminar a Série 15 de JxJ entre os 0,5% melhores nos campos de batalha ranqueados.",Herói da Aliança: Orgulhoso,,8658,-1,1,0,15270,0,0,14336,171,236593,0,33890,0,0,0,0
"Terminar a Série 15 de JxJ entre os 0,5% melhores nos campos de batalha ranqueados.",Herói da Horda: Orgulhoso,,8659,-1,0,0,15270,0,0,14336,172,236629,0,33916,0,0,0,0
"Terminar uma Série de JxJ entre os 0,1% melhores na arena (requer 50 partidas vencidas na série 15).",Gladiador Orgulhoso: Série 15,Título de Personagem: Gladiador Orgulhoso,8666,-1,-1,0,15270,0,0,14336,165,236539,0,0,0,0,0,0
"Terminar uma Série de JxJ entre os 0,5% melhores na arena (requer 50 partidas vencidas na série 15).",Gladiador: Série 15,Título de Personagem da Série: Gladiador,8667,-1,-1,0,15270,0,0,14336,166,236539,0,0,0,0,0,0
Terminar uma Série de JxJ entre os 3% melhores na arena (requer 50 partidas vencidas na série 15).,Duelista: Série 15,Título de Personagem da Série: Duelista,8668,-1,-1,0,15270,0,0,14336,168,236539,0,0,0,0,0,0
Terminar uma Série de JxJ entre os 10% melhores na arena (requer 50 partidas vencidas na série 15).,Rival: Série 15,Título de Personagem da Série: Rival,8669,-1,-1,0,15270,0,0,14336,169,236539,0,0,0,0,0,0
Terminar uma Série de JxJ entre os 35% melhores na arena (requer 50 partidas vencidas na série 15).,Desafiante: Série 15,Título de Personagem da Série: Desafiante,8670,-1,-1,0,15270,0,0,14336,170,236539,0,0,0,0,0,0
Concluir as histórias da Serra Fogofrio listadas abaixo.,"Uôô, eu taco Fogo(frio)!","Desbloqueio: ""Mapa do Tesouro: Serra Fogofrio""",8671,-1,0,0,15220,0,10,131072,12,1031536,0,33931,0,0,0,0
Obter a Serpente das Nuvens do Gladiador Tirano na Série 13 de Arena de Mists of Pandaria,Serpente das Nuvens do Gladiador Tirano,,8678,-1,-1,0,15269,1,0,133120,30,656171,0,33955,0,0,0,0
Derrotar Garrosh Grito Infernal no Cerco a Orgrimmar na dificuldade Heroica ou Mítica.,Conquistador de Orgrimmar,Título: Conquistador de Orgrimmar,8679,1136,1,0,15107,0,10,0,76,892447,0,33959,0,0,0,0
Derrotar Garrosh Grito Infernal no Cerco a Orgrimmar na dificuldade Heroica ou Mítica.,Libertador de Orgrimmar,Título: Libertador de Orgrimmar,8680,1136,0,0,15107,0,10,0,77,892447,0,33961,0,0,0,0
