Name_lang,SourceText_lang,Description_lang,ID,MountTypeID,Flags,SourceTypeEnum,SourceSpellID,PlayerConditionID,MountFlyRideHeight,UiModelSceneID,MountSpecialRiderAnimKitID,MountSpecialSpellVisualKitID
Draco do Vento Oeste,|cFFFFD200Comerciante: |rIntendente Brazie|n|cFFFFD200Zona: |rPenínsula de Tol Barad|n|cFFFFD200Facção: |rProtetores de Baradin - Exaltado,"Estas feras majestosas controlam os poderes elementais da tempestade, crepitando feito o raio e rugindo como o trovão.",394,424,128,2,88741,0,0,4,0,0
Draco do Vento Norte,|cFFFFD200Saque: |rAltairus|n|cFFFFD200Zona: |rPináculo do Vórtice,"Astros! Noites! Tempestades! Rolai das imensidades! Varrei os mares, tufão!",395,424,128,0,88742,0,0,4,0,0
Draco do Vento Sul,|cFFFFD200Saque: |rAl'Akir|n|cFFFFD200Zona: |rTrono dos Quatro Ventos,"""Gentil feito a brisa suave, como o nome sugere."" - Itesh",396,424,128,0,88744,0,0,4,0,0
Draco de Pedra Vítreo,|cFFFFD200Saque: |rCouro-pétreo|n|cFFFFD200Zona: |rLitocerne,"""Estas pedras dariam um pingente maravilhoso. Esta aqui, então, um anel perfeito. Não deixe de me avisar se esse bicho quebrar, derreter, sei lá."" - Kalinda",397,424,128,0,88746,0,0,4,0,0
Camelo Marrom de Montaria,|cFFFFD200Comerciante: |rFerreiro Abasi|n|cFFFFD200Zona: |rUldum|n|cFFFFD200Facção: |rRamkahen - Exaltado|n|cFFFFD200Custo: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Felisberto Quaresma é conhecido por ter sido o primeiro a ordenhar um camelo e por quebrar o recorde de ""voo acidental mais longo"", tudo na mesma tarde.",398,230,0,2,88748,0,0,4,0,0
Camelo Castanho de Montaria,|cFFFFD200Comerciante: |rFerreiro Abasi|n|cFFFFD200Zona: |rUldum|n|cFFFFD200Facção: |rRamkahen - Exaltado|n|cFFFFD200Custo: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Felisberto Quaresma é conhecido por ter sido o primeiro a ordenhar um camelo e por quebrar o recorde de ""voo acidental mais longo"", tudo na mesma tarde.",399,230,0,2,88749,0,0,4,0,0
Camelo Cinza de Montaria,"|cFFFFD200Saque: |rDormus, o Colecionador de Camelos|n|cFFFFD200Zona: |rFeralas","Felisberto Quaresma é conhecido por ter sido o primeiro a ordenhar um camelo e por quebrar o recorde de ""voo acidental mais longo"", tudo na mesma tarde.",400,230,0,0,88750,0,0,4,0,0
Fênix Negra,|cFFFFD200Comerciante: |rComerciantes das Guildas|n|cFFFFD200Custo: |r3000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Ao contrário do que sugere o nome, a Fênix Negra é conhecida pelo temperamento alegre e caloroso.",401,424,128,2,88990,0,0,4,0,0
Rei Dourado,|cFFFFD200Comerciante: |rComerciantes do Mundo|n|cFFFFD200Custo: |r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Não se deixe enganar pela sela. Nenhum leão é manso.,403,230,4,2,90621,0,0,4,0,0
Tanque de Batalha Qiraji Ultramarinho,|cFFFFD200Profissão: |rArqueologia,"Dizem que Azj'Aqir, o feiticeiro tol'vírico, possuía um cetro que lhe permitia controlar tanques qiraj de dentro de sua casa, em Silithus.",404,230,0,3,92155,0,0,44,0,0
Corcel Espectral,|cFFFFD200Comerciante: |rIntendente Brazie|n|cFFFFD200Área: |rPenínsula de Tol Barad|n|cFFFFD200Facção: |rProtetores de Baradin - Exaltado|n|cFFFFD200Custo: |r165|Hcurrency:391|h|Tinterface\icons\achievement_zone_tolbarad.blp:0|t|h,Os espíritos das trevas fogem da sua presença radiante.,405,230,4,2,92231,0,0,4,0,0
Lobo Espectral,|cFFFFD200Comerciante: |rPogg|n|cFFFFD200Área: |rPenínsula de Tol Barad|n|cFFFFD200Facção: |rPunho de Grito Infernal - Exaltado|n|cFFFFD200Custo: |r165|Hcurrency:391|h|TInterface\ICONS\Achievement_Zone_TolBarad.blp:0|t|h,Seu único temor é o fogo.,406,230,4,2,92232,0,0,4,0,0
Draco de Arenito,|cFFFFD200Profissão: |rAlquimia,"Há muito tempo, o famoso alquimista Olhete Molavivaz empreendeu um estudo detalhado dos Dracos de Arenito. Dizem até que ele desenvolveu poções que imitavam a composição fisiológica do draco.",407,424,5250,3,93326,0,0,4,0,0
Draco Mosqueado,|cFFFFD200Comerciante: |rLandro Tirolongo|n|cFFFFD200Local:|r Angra do Butim|n,"""Achei que ele estivesse doente, até que subiu aos céus. Voava tão certeiro quanto qualquer um dos meus."" - Alexstrasza",408,424,192,8,93623,0,0,4,0,0
Aniquilador Kor'kron,|cFFFFD200Comerciante: |rGoram|n|cFFFFD200Zona: |rOrgrimmar|n|cFFFFD200Custa: |r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Este escorpião de batalha é um combatente feroz e surpreendentemente leal, servindo apenas àqueles que mostram usa dedicação a guildas poderosas.",409,230,4,2,93644,0,0,4,0,0
Raptor Razzashi Armadurado,|cFFFFD200Saque: |rSangrelorde Mandokir|n|cFFFFD200Zona: |rZul'Gurub,"Raptores reais de Zul'Gurub, estas criaturas de sangue puro já são uma raridade na Selva do Espinhaço. Os Gurubashi são tomados pela ira quando veem não trolls cavalgar seus preciosos raptores.",410,230,0,0,96491,0,0,4,0,0
Pantera Zulian Veloz,|cFFFFD200Saque: |rAlta-sacerdotisa Kilnara|n|cFFFFD200Zona: |rZul'Gurub,"Há muito tempo, os trolls silvícolas cobiçam presas de pantera, usando-as em rituais ou como ingredientes em mojos.",411,230,0,0,96499,0,0,4,0,0
Falcodrago Amani,|cFFFFD200Comerciante: |rLandro Tirolongo|n|cFFFFD200Local:|r Angra do Butim,Os falcodragos libertados do jugo dos trolls são considerados os mais leais da sua espécie.,412,424,192,8,96503,0,0,4,0,0
Hipogrifo Protetor das Chamas,|cFFFFD200Conquista: |rA Ofensiva no Front Ígneo|n|cFFFFD200Categoria: |rCataclysm,"Os Hipogrifos Protetores das Chamas se regozijam com a queda de Ragnaros, o Senhor do Fogo.",413,424,128,5,97359,0,0,4,0,0
Falcão de Fogo Puro-sangue,|cFFFFD200Saque: |rRagnaros|n|cFFFFD200Zona: |rTerras do Fogo,Reza a lenda que a linhagem dos puro-sangue remonta à criação das Terras do Fogo.,415,424,128,0,97493,0,0,4,0,0
Falcão de Fogovil,|cFFFFD200Conquista:|r Montacular|n|n,"Fogovil é mortal ao toque. Por sorte, o falcão consegue suprimir as chamas, escolhendo não incendiar seu cavalgador como uma efígie esmeralda.",416,424,128,5,97501,0,0,4,0,0
Falcão de Fogo Corrompido,|cFFFFD200Conquista: |rGlória do Aventureiro das Terras do Fogo|n|cFFFFD200Categoria: |rMasmorras e Raides,Millagazor era um falcão do fogo leal a Ragnaros. Não se sabe quantos de seus ovos foram corrompidos nesta época.,417,424,128,5,97560,0,5,4,0,0
Raptor Selvagem,|cFFFFD200Comerciante: |rLandro Tirolongo|n|cFFFFD200Local:|r Angra do Butim|n,"Antigo companheiro de Kanga, o Primevo, lendário herói trólico. Seu nome é desconhecido, pois Kanga só se dirigia a ele em forma de urso.",418,230,64,8,97581,0,0,4,0,0
Urso de Batalha Amani,|cFFFFD200Saque:|r Sacola da Kasha,"Os trolls Amani adornavam estas cavalgaduras ferozes com amuletos mágicos e máscaras cerimoniais em reverência a Nalorakk, o deus urso.",419,230,0,0,98204,0,0,4,0,0
Cavalo-marinho Dominado,|cFFFFD200Saque: |rPoseidus|n|cFFFFD200Área: |rVashj'ir,"""Quem nunca montou no dorso de um cavalo marinho e sentiu a corrente da maré entre os cabelos não viveu."" Autor: ninguém, óbvio.",420,254,2064,0,98718,0,0,45,0,0
Guardião Alado,|cFFFFD200Loja|r,"Desenterrado há pouco em uma tumba antiga, esse poderoso leão alado pode ter servido um dos príncipes de Tol'vir.",421,424,128,9,98727,0,1.75,4,0,0
Corcel de Guerra Cruel,|cFFFFD200Conquista: |rVeterano da Aliança II|n|cFFFFD200Categoria: |rCampo de Batalha Ranqueado,Equipado com armadura para resistir às colisões em batalha.,422,230,4,5,100332,0,0,45,0,0
Lobo de Guerra Cruel,|cFFFFD200Conquista: |rVeterano da Horda II|n|cFFFFD200Categoria: |rCampo de Batalha Ranqueado,"Por ordem do Chefe Guerreiro Garrosh, os treinadores da Horda começaram a criar lobos para que crescessem na brutalidade de combates intermináveis.",423,230,4,5,100333,0,0,4,0,0
Draco do Crepúsculo do Gladiador Cruel,|cFFFFD200Legado|r,Os Heróis que demonstraram seu valor nas arenas de gladiatório durante o Cataclismo foram recompensados com uma ninhada excepcional de dracos do crepúsculo.,424,424,192,5,101282,0,0,4,0,0
Garrachama de Alysrazor,|cFFFFD200Saque: |rAlysrazor|n|cFFFFD200Zona: |rTerras do Fogo,"Assim como a de Alysrazor, sua matriarca, a fúria destes elementais aviários é inextinguível.",425,230,0,0,101542,0,0,4,0,0
Andareia Veloz,|cFFFFD200Comerciante: |rLandro Tirolongo|n|cFFFFD200Local:|r Angra do Butim,"Uma raridade entre as raças de andareia de Kalimdor, mas facilmente reconhecível pelo odor pungente de alga marinha.",426,230,64,8,101573,0,0,4,0,0
Draco do Crepúsculo do Gladiador Inclemente,|cFFFFD200Legado|r,Os Heróis que demonstraram seu valor nas arenas de gladiatório durante o Cataclismo foram recompensados com uma ninhada excepcional de dracos do crepúsculo.,428,424,192,5,101821,0,0,4,0,0
Moa Veloz da Floresta,|cFFFFD200Comerciante: |rLhara|n|cFFFFD200Área: |rIlha de Negraluna|n|cFFFFD200Custo: |r180 |Hcurrency:515|h|Tinterface\icons\inv_misc_ticket_darkmoon_01.blp:0|t|h|n,Esta raça vibrante só é encontrada nas florestas da Ilha de Negraluna.,429,230,0,2,102346,0,0,4,0,0
Primavestruz Ligeiro,"|cFFFFD200Comerciante: |rMercador de Jardinova|n|cFFFFD200Área: |rDurotar, Floresta do Canto Eterno, Mulgore, Clareiras de Tirisfal, Ilha Névoa Lazúli, |nDun Morogh, Floresta de Elwynn, Teldrassil|n|cFFFFD200Custo: |r500|Hitem:44791|h|TINTERFACE\ICONS\ACHIEVEMENT_NOBLEGARDEN_CHOCOLATE_EGG.BLP:0|t|h|n","Os prazeres de Jardinova aumentam se apreciados na companhia desta aberração da natureza leal, carinhosa e levemente colorida.",430,230,0,6,102349,0,0,4,0,0
Moamor Veloz,|cFFFFD200Evento Mundial:|r O Amor Está No Ar|n|n|cFFFFD200Comerciante: |rMercadora Amorosa (Aliança)|n|cFFFFD200Área: |rVentobravo|n|cFFFFD200Custo: |r270|Hitem:49927|h|TINTERFACE\ICONS\INV_VALENTINESCARD01.BLP:0|t|h|n|n|cFFFFD200Comerciante: |rMercadora Amorosa (Horda)|n|cFFFFD200Área: |rOrgrimmar|n|cFFFFD200Custo: |r270|Hitem:49927|h|TINTERFACE\ICONS\INV_VALENTINESCARD01.BLP:0|t|h,"É tipo vermelho, mas não exatamente.",431,230,0,6,102350,0,0,4,0,0
Camelo Branco de Montaria,|cFFFFD200Comerciante: |r Landro Tirolongo|n|cFFFFD200Local:|r Angra do Butim|n,"Felisberto Quaresma é conhecido por ter sido o primeiro a ordenhar um camelo e por quebrar o recorde de ""voo acidental mais longo"", tudo na mesma tarde.",432,230,64,8,102488,0,0,4,0,0
Hipogrifo Corrompido,|cFFFFD200Comerciante: |rLandro Tirolongo|n|cFFFFD200Local:|r Angra do Butim,"É triste saber que até o hipogrifo, sábio e majestoso, pode se tornar vítima da corrupção.",433,424,192,8,102514,0,0,4,0,0
Urso Dançante de Negraluna,|cFFFFD200Comerciante: |rLhara|n|cFFFFD200Área: |rIlha de Negraluna|n|cFFFFD200Custo: |r180|Hcurrency:515|h|TINTERFACE\ICONS\INV_Misc_Ticket_Darkmoon_01.blp:0|t|h|n|n,"Estes ursos costumam ter surtos dançantes no meio da batalha, causando profundo aborrecimento a seus cavaleiros.",434,230,0,2,103081,0,0,4,0,0
Cavalo da Montanha,|cFFFFD200Comerciante: |rAstrid Meialonga|n|cFFFFD200Zona: |rDarnassus|n|cFFFFD200Custo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,A imagem deste cavalo costuma vir gravada nos barris de suco de cevada enânica.,435,230,0,2,103195,0,0,4,0,0
Cavalo Veloz da Montanha,|cFFFFD200Comerciante: |rAstrid Meialonga|n|cFFFFD200Zona: |rDarnassus|n|cFFFFD200Custo: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Ele anseia pelo dia em que retornará à sua terra, em Guilnéas.",436,230,0,2,103196,0,0,4,0,0
Corcel de Tyrael,|cFFFFD200Posto Comercial|r,Todos os reinos o têm como símbolo da justiça.,439,424,64,2,107203,0,0,226,0,0
Grifo Espectral,|cFFFFD200Promoção:|r Pergaminho da Ressurreição|n,"""Quando você disse que um velho amigo estava voltando, não foi bem isso que eu imaginei."" - Bralla Volanuvem",440,424,196,7,107516,0,0,4,0,0
Mantícora Espectral,|cFFFFD200Promoção:|r Pergaminho da Ressurreição|n,"""Não tem perigo de atravessar o bicho e se espatifar, não?"" - Maztha",441,424,196,7,107517,0,0,4,0,0
Draco Fulgurante,|cFFFFD200Saque:|r Fragmento de Elemêntio|n|cFFFFD200Local:|r Alma Dragônica,Os Dracos Fulgurantes possuem uma paixão imensa pela vida e são considerados por muitos uma das cavalgaduras mais fiéis de toda Azeroth.,442,424,128,0,107842,0,0,4,0,0
Precursor do Crepúsculo,|cFFFFD200Conquista: |rGlória do Aventureiro da Alma Dragônica|n|cFFFFD200Categoria: |rMasmorras e Raides,As magias negras que outrora conduziram o Precursor do Crepúsculo estão desfeitas... espera-se.,443,424,128,5,107844,0,0,4,0,0
Aia da Mãe da Vida,|cFFFFD200Saque:|r Fragmento de Elemêntio|n|cFFFFD200Local:|r Alma Dragônica|n|n,"Alexstrasza, o antigo Aspecto da Vida, é conhecida por sua paciência. Sob a sua tutela, somente os pupilos mais dedicados recebem o título de ""Aia da Mãe da Vida"".",444,424,128,0,107845,0,0,4,0,0
Experimento 12-B,|cFFFFD200Saque:|r Baú dos Aspectos Inferior|n|cFFFFD200Local:|r Alma Dragônica|n,"Alguns acreditam que o Experimento 12-B é resultado de uma operação secreta da AVIN, outros, que é fruto de gambiarras embriônicas dos cientistas goblínicos. Seja o que for, uma coisa é certa: considerando sua força e agilidade, o Experimento 12-B foi um sucesso!",445,424,128,0,110039,0,0,4,0,0
Coração dos Aspectos,|cFFFFD200Loja|r,"""Vocês são os verdadeiros guardiões de Azeroth, e o futuro do mundo está nas suas mãos, pois a era dos mortais se inicia."" - Alexstrasza",446,424,128,9,110051,0,0,4,0,0
Draco Vil,|cFFFFD200Comerciante: |rLandro Tirolongo|n|cFFFFD200Local:|r Angra do Butim,"Milênios atrás, enquanto combatia a Legião Ardente, este valoroso draco foi vítima da corrupção quando o seu o corpo infundido em magias demoníacas.",447,424,192,8,113120,0,0,4,0,0
Serpente das Nuvens de Jade,|cFFFFD200Missão: |rCortando os céus|n|cFFFFD200Zona: |rFloresta de Jade,"As Serpente das Nuvens de Jade são leves, ágeis e letais.",448,424,128,1,113199,0,0,4,0,0
Caminhante das Águas Lazúli,|cFFFFD200Comerciante: |rNat Pagle|n|cFFFFD200Área: |rSelva de Krasarang|n|cFFFFD200Facção: |rOs Pescadores - Exaltado|n|cFFFFD200Custo: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""Normalmente, usamos os insetos de isca, mas é impossível olhar nos olhinhos dele e fazer isso depois."" - Nat Pagle",449,230,0,2,118089,0,0,4,0,0
Pipa Pandarênica,|cFFFFD200Conquista: |rEmbaixador Pandaren|n|cFFFFD200Categoria: |rPandária,"Esta ""montaria"", concedida pelos Andarilhos das Lendas de Pandária, é a recompensa que dão aos heróis de sua organização.",450,424,1156,5,118737,0,0,4,0,0
Pantera de Ônix Ornamentada,|cFFFFD200Profissão:|r Joalheria|n,"Faz pouco, o Príncipe Mercador Gallywix comprou dezenas dessas montarias incrustadas de joias para ficarem zanzando pelo seu palácio do prazer.",451,424,0,3,120043,0,1.5,4,0,0
Tartalisca-dragão Verde,|cFFFFD200Comerciante: |rMestre de Tartarugas Odai|n|cFFFFD200Zona: |rOrgrimmar|n|cFFFFD200Custa: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Comerciante: |rVelho Alvanapa|n|cFFFFD200Zona: |rVentobravo|n|cFFFFD200Custa: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Admiradas pela quantidade de peso que conseguem carregar e pelo passo constante, estas feras são a montaria preferida da maioria dos pandarenos.",452,230,0,2,120395,0,0,4,0,0
Grande Tartalisca-dragão Vermelha,|cFFFFD200Comerciante: |rMestre de Tartarugas Odai|n|cFFFFD200Zona: |rOrgrimmar|n|cFFFFD200Custa: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Comerciante: |rVelho Alvanapa|n|cFFFFD200Zona: |rVentobravo|n|cFFFFD200Custa: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""O pacote de vantagens inclui: lanternas para neblina, barril de cerveja para emergências e estofado de couro de Tanji legítimo."" - Mestre de Tartarugas Odai",453,230,0,2,120822,0,0,4,0,0
Corcel Crinagris,|cFFFFD200Recrute um Amigo|r,Criado pelo próprio Ragnaros como um presente para a filha que nunca teve.,454,424,0,7,171847,0,1.25,4,0,0
Noturnala de Obsidiana,|cFFFFD200Recrute um Amigo|r ,"Quando não pode correr, você rasteja. Quando não pode rastejar, você tem que ser carregado.",455,424,1026,7,121820,0,0,4,0,0
Pantera Safira,|cFFFFD200Profissão: |rJoalheria,"Reza a lenda que um antigo imperador pandareno criou a primeira pantera feita de gemas preciosas para consolar o filho, que acabara de perder o irmão gêmeo, levado por uma doença.",456,424,0,3,121836,0,1.5,4,0,0
Pantera de Jade,|cFFFFD200Profissão:|r Joalheria|n,"Reza a lenda que um antigo imperador pandareno criou a primeira pantera feita de gemas preciosas para consolar o filho, que acabara de perder o irmão gêmeo, levado por uma doença.",457,424,0,3,121837,0,1.5,4,0,0
Pantera Rubi,|cFFFFD200Profissão: |rJoalheria,"Reza a lenda que um antigo imperador pandareno criou a primeira pantera feita de gemas preciosas para consolar o filho, que acabara de perder o irmão gêmeo, levado por uma doença.",458,424,0,7,121838,0,1.5,4,0,0
Pantera de Pedra Solar,|cFFFFD200Profissão: |rJoalheria,"Reza a lenda que um antigo imperador pandareno criou a primeira pantera feita de gemas preciosas para consolar o filho, que acabara de perder o irmão gêmeo, levado por uma doença.",459,424,0,3,121839,0,1.5,4,0,0
Grande Iaque da Expedição,|cFFFFD200Comerciante: |rTio Bolsofundo|n|cFFFFD200Zona: |rMonte Kun-Lai|n|cFFFFD200Custo: |r120000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Estas bestas de carga são conhecidas por carregarem até cinco vezes o próprio peso e por sobreviverem sem comida nem água durante vários dias.,460,230,0,2,122708,0,0,44,0,0
Iaque de Kafa,|cFFFFD200Evento Mundial:|r WoW Remix: Mists of Pandaria,Não se sabe se os grômulos batizaram esse iaque pensando na cor ou na função.,462,230,1152,2,123182,0,0,4,0,0
Escorpião de Âmbar,|cFFFFD200Comerciante: |rMolda-âmbar Zikk|n|cFFFFD200Área: |rErmo do Medo|n|cFFFFD200Facção: |rKlaxxi - Exaltado|n|cFFFFD200Preço: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Os Klaxxi enfrentam os inimigos montados em escorpiões gigantescos. A carapaça endurecida com âmbar oferece maior proteção no campo de batalha.,463,230,0,2,123886,0,0,4,0,0
Serpente das Nuvens Lazúli,|cFFFFD200Missão: |rCortando os céus|n|cFFFFD200Zona: |rFloresta de Jade,Os pandarens acreditam que as Serpente das Nuvens Lazúli dão sorte.,464,424,128,1,123992,0,0,4,0,0
Serpente das Nuvens Dourada,|cFFFFD200Missão: |rCortando os céus|n|cFFFFD200Zona: |rFloresta de Jade,A Serpente das Nuvens Douradas são um dos grandes tesouros do continente de Pandária.,465,424,128,1,123993,0,0,4,0,0
Serpente das Nuvens de Jade Trovejante,|cFFFFD200Comerciante: |rShay Pereira (Aliança)|n|cFFFFD200Zona: |rVentobravo|n|cFFFFD200Custa: |r3000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Comerciante: |rGoram (Horda)|n|cFFFFD200Zona: |rOrgrimmar|n|cFFFFD200Custa: |r3000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Desde filhotes, as Serpente das Nuvens Trovejantes se sentem atraídas pelas tempestades. Elas perseguem os raios através das nuvens que rolam, enegrecidas, e banham-se nas águas da chuva.",466,424,128,2,124408,0,0,4,0,0
Draco do Crepúsculo do Gladiador Cataclísmico,|cFFFFD200Legado|r,Os Heróis que demonstraram seu valor nas arenas de gladiatório durante o Cataclismo foram recompensados com uma ninhada excepcional de dracos do crepúsculo.,467,424,192,2,124550,0,0,4,0,0
Quílen Imperial,|cFFFFD200Promoção:|r Mists of Pandaria Collector's Edition,"As mascotes prediletas dos antigos príncipes Mogu, os Quílen são cavalgaduras leais e destemidas.",468,424,0,7,124659,0,2,4,0,0
Foguete de Kypário Esgotado,|cFFFFD200Profissão: |rEngenharia,"Quando a Kyparita fica sem essência de âmbar, ela se torna bastante resistente à corrosão provocada pelo combustível.",469,424,0,3,126507,0,0,4,0,0
Giramundo Geossíncrono,|cFFFFD200Profissão: |rEngenharia,"Eis o que faz um gnomo insone: ele cria um foguete que vai acelerar a rotação do mundo, reduzindo, assim, a duração da noite.",470,424,0,3,126508,0,0,4,0,0
Serpente das Nuvens de Ônix,|cFFFFD200Missão:|r Ataque Surpresa!|n|cFFFFD200Local:|r Estepes de Taolong|n,"As Serpentes das Nuvens de Ônix são conhecidas por serem bem mais agressivas do que suas primas, as Serpentes das Nuvens de Ônix Celestiais.",471,424,128,1,127154,0,0,4,0,0
Serpente das Nuvens Carmesim,|cFFFFD200Conquista: |rGlória do herói de Pandária|n|cFFFFD200Categoria: |rMasmorras e Raides,"Vive com a cabeça nas nuvens e, às vezes, cisma de empreender viagens completamente aleatórias que duram dias e mais dias.",472,424,128,5,127156,0,0,4,0,0
Serpente das Nuvens de Ônix Celestial,|cFFFFD200Saque:|r Sha da Raiva|n|cFFFFD200Local:|r Monte Kun-Lai,"Ao nascer, o corpo da Serpente das Nuvens de Ônix Celestial é coberto por escamas violeta. Ao longo do tempo, as escamas escurecem até ficar da cor do ônix.",473,424,128,0,127158,0,0,4,0,0
Serpente das Nuvens Carmesim Celestial,|cFFFFD200Conquista: |rGlória do Aventureiro de Pandária|n|cFFFFD200Categoria: |rMasmorras e Raides,A Serpente das Nuvens Carmesim Celestial está entre os mais nobres dos dragões.,474,424,128,5,127161,0,0,4,0,0
Serpente das Nuvens Dourada Celestial,|cFFFFD200Comerciante: |rTecelão da Névoa Ko|n|cFFFFD200Área: |rIlha Perene|n|cFFFFD200Facção: |rImperador Shaohao - Exaltado,"Calor e esperança emanam desta grandiosa criatura, cuja luz se compara ao nascer do sol por detrás das montanhas.",475,424,128,2,127164,0,0,4,0,0
"Yu'lei, Filha de Jade",|cFFFFD200Comerciante: |rTecelã da Névoa Xia|n|cFFFFD200Área: |rIlha Perene|n|cFFFFD200Custo: |r5000|Hcurrency:1166|h|TInterface\Icons\pvecurrency-justice.BLP:0|t|h,"Calor e sabedoria emanam desta grandiosa criatura, cuja luz se compara à lua vista através do jade.",476,424,128,2,127165,0,0,4,0,0
Serpente das Nuvens Lazúli Celestial,|cFFFFD200Conquista: |rSenhor das Rédeas|n|cFFFFD200Categoria: |rMontarias,"Calor e serenidade emanam desta grandiosa criatura, cuja luz é como um céu sem nuvens numa tarde de verão.",477,424,0,5,127169,0,0,4,0,0
Serpente das Nuvens Astral,|cFFFFD200Saque:|r Reserva de Energia Pura,Acredita-se que a Serpente das Nuvens Astral sabe a resposta dos grandes mistérios da vida. Pena que ela não sabe falar.,478,424,128,0,127170,0,0,43,0,0
Garça Lazúli de Montaria,"|cFFFFD200Comerciante: |rJaluu, o Generoso|n|cFFFFD200Zona: |rVale das Flores Eternas|n|cFFFFD200Facção: |rLótus Dourado - Exaltado|n|cFFFFD200Custa: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",A garça majestosa é uma grande amiga dos pandarens.,479,230,0,2,127174,0,0,4,0,0
Garça Dourada de Montaria,"|cFFFFD200Comerciante: |rJaluu, o Generoso|n|cFFFFD200Zona: |rVale das Flores Eternas|n|cFFFFD200Facção: |rLótus Dourado - Exaltado|n|cFFFFD200Custa: |r2500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","""A garça simboliza a sabedoria e a nobreza. Além disso, sua capacidade de nos levar aos céus é um verdadeiro milagre."" - Jaluu, o Generoso",480,230,0,2,127176,0,0,4,0,0
Garça de Montaria Régia,"|cFFFFD200Comerciante: |rJaluu, o Generoso|n|cFFFFD200Zona: |rVale das Flores Eternas|n|cFFFFD200Facção: |rLótus Dourado - Exaltado|n|cFFFFD200Custa: |r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","""A garça simboliza a sabedoria e a nobreza. Além disso, sua capacidade de nos levar aos céus é um verdadeiro milagre."" - Jaluu, o Generoso",481,230,0,2,127177,0,0,4,0,0
Garça Selvagem de Montaria,|cFFFFD200Evento Mundial:|r WoW Remix: Mists of Pandaria,"Uma montaria adorada no sul de Pandária, a garça selvagem é conhecida pela velocidade e agilidade desenvolvidas escapando de tigres krasari a vida toda.",482,230,1152,2,127178,0,0,4,0,0
Iaque de Montaria Negro,|cFFFFD200Evento Mundial:|r WoW Remix: Mists of Pandaria,"Ao atravessar o Monte Kun-Lai à noite, os grômulos preferem cavalgar no iaque negro para não serem vistos, tomando o cuidado, é claro, de remover o sino que os animais carregam no caparazão.",484,230,1152,2,127209,0,0,4,0,0
Modesto Iaque da Expedição,|cFFFFD200Evento Mundial:|r WoW Remix: Mists of Pandaria,"Ao contrário dos seus semelhantes transportadores de carga, este iaque prefere viajar com pouco peso e não mais que meio quilômetro por vez.",485,230,1152,2,127213,0,0,4,0,0
Iaque de Montaria Cinzento,|cFFFFD200Comerciante: |rTio Bolsofundo|n|cFFFFD200Zona: |rMonte Kun-Lai|n|cFFFFD200Custo: |r3000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Os Iaques de montaria são criados para ficarem mais leves e ágeis que os demais.,486,230,0,2,127216,0,0,4,0,0
Iaque de Montaria Loiro,|cFFFFD200Comerciante: |rTio Bolsofundo|n|cFFFFD200Zona: |rMonte Kun-Lai|n|cFFFFD200Custo: |r3000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Os Iaques de montaria são criados para ficarem mais leves e ágeis que os demais.,487,230,0,2,127220,0,0,4,0,0
Caminhante das Águas Carmesim,|cFFFFD200Comerciante: |rNat Pagle|n|cFFFFD200Área: |rGuarnição: Barraca de Pesca|n|cFFFFD200Facção: |rNat Pagle - Honrado|n|cFFFFD200Custo: |r100|Hitem:117397|h|TINTERFACE\ICONS\INV_Misc_Coin_19.blp:0|t|h,"""Normalmente, usamos os insetos de isca, mas é impossível olhar nos olhinhos dele e fazer isso depois."" - Nat Pagle",488,230,0,2,127271,0,0,4,0,0
