ID,SourceAlliance_lang,SourceHorde_lang,AzeriteEssenceID,Tier,MajorPowerDescription,MinorPowerDescription,MajorPowerActual,MinorPowerActual
109,Nazjatar|n|cFFFFD200Reputação:|r Suprimentos Ankoanos|n|cFFFFD200Comerciante:|r Orador Utia|n|cFFFFD200Local:|r Mezzamar,Nazjatar|n|cFFFFD200Reputação:|r Suprimentos Libertos|n|cFFFFD200Comerciante:|r Atólia Perolágua|n|cFFFFD200Local:|r Nova Morada,28,4,298457,298450,299378,299377
110,"Campos de Batalha|n|cFFFFD200Conquista:|r ""Mestre do campo de batalha""|n|cFFFFD200Comerciante:|r Marechal Gabriel|n|cFFFFD200Local:|r Docas Grimpagris, Boralus","Campos de Batalha|n|cFFFFD200Conquista:|r ""Mestre do campo de batalha""|n|cFFFFD200Comerciante:|r Xander Pratalha|n|cFFFFD200Local:|r Mugambala",18,4,299518,299519,299883,299887
111,"Masmorras Míticas+|n|cFFFFD200Série:|r 3 ou acima|n|cFFFFD200Conquista:|r ""Mestre da Pedra-chave de Battle for Azeroth""|n|cFFFFD200Comerciante:|r Taumaturgo Vashreen|n|cFFFFD200Local:|r Entreposto do Vento Mercante, em Boralus","Masmorras Míticas+|n|cFFFFD200Série:|r 3 ou acima|n|cFFFFD200Conquista:|r ""Mestre da Pedra-chave de Battle for Azeroth""|n|cFFFFD200Comerciante:|r Taumaturgo Vashreen|n|cFFFFD200Local:|r Grande Bazar, em Dazar'alor",20,4,299520,299521,299944,299940
112,Nazjatar|n|cFFFFD200Reputação:|r Suprimentos Ankoanos|n|cFFFFD200Comerciante:|r Orador Utia|n|cFFFFD200Local:|r Mezzamar,Nazjatar|n|cFFFFD200Reputação:|r Suprimentos Libertos|n|cFFFFD200Comerciante:|r Atólia Perolágua|n|cFFFFD200Local:|r Nova Morada,17,4,299522,299523,299876,299879
113,Gnomecan|n|cFFFFD200Reputação:|r Suprimentos de Ferrúgia|n|cFFFFD200Comerciante:|r Vendamatiq Real Roubada|n|cFFFFD200Local:|r Ferrúgia,,19,4,299529,299530,299933,299936
114,"Visões Horrendas de N'Zoth|n|cFFFFD200Conquista:|r|n""As profundezas das visões""|n|cFFFFD200PNJ:|r Wrathion|n|cFFFFD200Local:|r Câmara do Coração",,16,4,299542,299544,310442,310426
115,Raide Palácio Eterno|n|cFFFFD200Saque:|r Rainha Azshara (Mítico),,21,4,299559,299560,299959,303476
121,"JxJ Ranqueado|n|cFFFFD200Série:|r Série 3 ou acima|n|cFFFFD200Custo:|r 250 de Honra|n|cFFFFD200Comerciante:|r Marechal Gabriel|n|cFFFFD200Local:|r Docas Grimpagris, Boralus",JxJ Ranqueado|n|cFFFFD200Série:|r Série 3 ou acima|n|cFFFFD200Custo:|r 250 de Honra|n|cFFFFD200Comerciante:|r Xander Pratalha|n|cFFFFD200Local:|r Mugambala,32,1,303823,304081,303823,304081
122,"JxJ Ranqueado|n|cFFFFD200Série:|r Série 3 ou acima|n|cFFFFD200Pontuação:|r 1000+ na semana anterior |n|cFFFFD200Custo:|r 500 de Honra|n|cFFFFD200Comerciante:|r Marechal Gabriel|n|cFFFFD200Local:|r Docas Grimpagris, Boralus",JxJ Ranqueado|n|cFFFFD200Série:|r Série 3 ou acima|n|cFFFFD200Pontuação:|r 1000+ na semana anterior |n|cFFFFD200Custo:|r 500 de Honra |n|cFFFFD200Comerciante:|r Xander Pratalha|n|cFFFFD200Local:|r Mugambala,32,2,304086,304055,304088,304089
123,"JxJ Ranqueado|n|cFFFFD200Série:|r Série 3 ou acima|n|cFFFFD200Pontuação:|r 1400+ na semana anterior|n|cFFFFD200Custo:|r 1000 de Honra|n|cFFFFD200Comerciante:|r Marechal Gabriel|n|cFFFFD200Local:|r Docas Grimpagris, Boralus",JxJ Ranqueado|n|cFFFFD200Série:|r Série 3 ou acima|n|cFFFFD200Pontuação:|r 1400+ na semana anterior|n|cFFFFD200Custo:|r 1000 de Honra|n|cFFFFD200Comerciante:|r Xander Pratalha|n|cFFFFD200Local:|r Mugambala,32,3,303892,304125,304121,304123
124,"JxJ Ranqueado|n|cFFFFD200Série:|r Série 3 ou acima|n|cFFFFD200Pontuação:|r 2400+|n|cFFFFD200Saque:|r Baú de Guerra|n|cFFFFD200Local:|r Docas Grimpagris, Boralus",JxJ Ranqueado|n|cFFFFD200Série:|r Série 3 ou acima|n|cFFFFD200Pontuação:|r 2400+|n|cFFFFD200Saque:|r Baú de Guerra|n|cFFFFD200Local:|r Mugambala,32,4,303894,304533,304121,304123
125,"Vale das Flores Eternas |n|cFFFFD200Série de missões começa com:|r|n""Nunca é fácil"" |n|cFFFFD200Série de missões termina com:|r|n""Esperança reanimada""|n|cFFFFD200Recrutador:|r Magni Barbabronze|n|cFFFFD200Local:|r Câmara do Coração",,33,1,295046,295164,295046,295164
126,Vale das Flores Eternas |n|cFFFFD200Combinar:|r Sopro do Espírito Sempiterno |n|cFFFFD200Missão:|r|nPrimeira missão diária da semana das Visões da Escuridão |n|cFFFFD200Recrutador:|r Agente de Garranegra |n|cFFFFD200Local:|r|nPerto dos Portais de Visões da Escuridão em Uldum ou no Vale das Flores Eternas,,33,2,295098,295349,299984,299989
127,Vale das Flores Eternas|n|cFFFFD200Reputação:|r Rajani - Reverenciado|n|cFFFFD200Comerciante:|r Zhang Khu|n|cFFFFD200Local:|r Santuário Silencioso|n|cFFFFD200Custo:|r 50 Lembranças Corrompidas,,33,3,295119,295353,299988,299991
128,Vale das Flores Eternas |n|cFFFFD200Reputação:|r Suprimentos Rajani|n|cFFFFD200Comerciante:|r Zhang Khu |n|cFFFFD200Local:|r Santuário Silencioso,,33,4,295308,295309,299988,299991
129,Visões Horrendas de N'Zoth|n|cFFFFD200Saque:|r|nBaús Amaldiçoados de Thrall ou Alleria|n|cFFFFD200Local:|r Câmara do Coração,,34,1,310592,310603,310592,310603
130,Visões Horrendas de N'Zoth|n|cFFFFD200Saque:|r|nBaús Corrompidos das Áreas Perdidas|n|cFFFFD200Local:|r Câmara do Coração,,34,2,310597,310605,310601,310607
131,Visões Horrendas de N'Zoth|n|cFFFFD200Combinar:|r Centelha de Força Resoluta |n|cFFFFD200Saque:|r|nBaús Corrompidos das Áreas Perdidas e Corrompidas|n|cFFFFD200Local:|r Câmara do Coração,,34,3,310599,310606,310602,310608
132,"Visões Horrendas de N'Zoth|n|cFFFFD200Conquista:|r|n""As profundezas das visões""|n|cFFFFD200PNJ:|r Wrathion|n|cFFFFD200Local:|r Câmara do Coração",,34,4,310600,310609,310602,310608
133,"Uldum |n|cFFFFD200Série de missões começa com:|r |n""Um problema titânico"" |n|cFFFFD200Recompensa de missão em:|r |n""Ameaças emergentes""|n|cFFFFD200Recrutador:|r Rei Phaoris|n|cFFFFD200Local:|r Ramkahen",,35,1,310690,310712,310690,310712
134,Uldum|n|cFFFFD200Combinar:|r Sopro do Espírito Sempiterno |n|cFFFFD200Missão:|r |nPrimeira missão diária da semana das Visões da Escuridão|n|cFFFFD200Recrutador:|r Agente de Garranegra |n|cFFFFD200Local:|rPerto dos Portais de Visões da Escuridão em Uldum ou no Vale das Flores Eternas,,35,2,310705,311166,311194,311197
135,Uldum|n|cFFFFD200Reputação:|r Acordo de Uldum - Reverenciado|n|cFFFFD200Comerciante:|r Fornecedora Qorra|n|cFFFFD200Local:|r Ramkahen|n|cFFFFD200Custo:|r 50 Lembranças Corrompidas,,35,3,310710,311167,311195,311198
136,Uldum |n|cFFFFD200Reputação:|r Suprimentos do Acordo de Uldum|n|cFFFFD200Comerciante:|r Fornecedora Qorra|n|cFFFFD200Local:|r Ramkahen,,35,4,310711,311177,311195,311198
137,Visões Horrendas de N'Zoth|n|cFFFFD200Saque:|r|nBaús Amaldiçoados de Thrall ou Alleria|n|cFFFFD200Local:|r Câmara do Coração,,36,1,311203,311210,311203,311210
138,Visões Horrendas de N'Zoth|n|cFFFFD200Saque:|r|nBaús Corrompidos das Áreas Perdidas|n|cFFFFD200Local:|r Câmara do Coração,,36,2,311206,311211,311302,311304
139,Visões Horrendas de N'Zoth|n|cFFFFD200Combinar:|r Centelha de Força Resoluta |n|cFFFFD200Saque:|r|nBaús Corrompidos das Áreas Perdidas e Corrompidas|n|cFFFFD200Local:|r Câmara do Coração,,36,3,311207,311212,311303,311306
140,"Visões Horrendas de N'Zoth|n|cFFFFD200Conquista:|r|n""As profundezas das visões""|n|cFFFFD200PNJ:|r Wrathion|n|cFFFFD200Local:|r Câmara do Coração",,36,4,311209,311213,311303,311306
141,"Raide de Ny'alotha|n|cFFFFD200Combinar:|r |nTextos Ny'alothanos Codificados|n|cFFFFD200Saque:|r |nProfeta Skitra, Ra-den, o Espoliado, Vexiona, Il'gynoth, a Corrupção Reencarnada, ou N'Zoth, o Corruptor.",,37,1,312725,312771,312725,312771
142,"Raide de Ny'alotha|n|cFFFFD200Combinar:|r |nTextos Ny'alothanos Codificados|n|cFFFFD200Saque:|r |nProfeta Skitra, Ra-den, o Espoliado, Vexiona, Il'gynoth, a Corrupção Reencarnada, ou N'Zoth, o Corruptor.",,37,2,312764,312773,313921,313919
143,"Raide de Ny'alotha|n|cFFFFD200Combinar:|r |nTextos Ny'alothanos Codificados|n|cFFFFD200Saque:|r |nProfeta Skitra, Ra-den, o Espoliado, Vexiona, Il'gynoth, a Corrupção Reencarnada, ou N'Zoth, o Corruptor.",,37,3,312768,312774,313922,313920
144,"Raide de Ny'alotha|n|cFFFFD200Saque:|r |nN'Zoth, o Corruptor - Mítico",,37,4,312770,312775,313922,313920
