ID,Description_lang,Color
14071,|nNível de aprimoramento: Explorador 3/8,-8355712
14072,|nNível de aprimoramento: Explorador 4/8,-8355712
14073,|nNível de aprimoramento: Explorador 5/8,-8355712
14074,|nNível de aprimoramento: Explorador 6/8,-8355712
14075,|nNível de aprimoramento: Explorador 7/8,-8355712
14076,|nNível de aprimoramento: Explorador 8/8,-8355712
14077,|nNível de aprimoramento: Herói 1/5,-8355712
14078,|nNível de aprimoramento: Herói 2/5,-8355712
14079,|nNível de aprimoramento: Herói 3/5,-8355712
14080,|nNível de aprimoramento: Herói 4/5,-8355712
14081,|nNível de aprimoramento: Herói 5/5,-8355712
14082,|nNível de aprimoramento: Mito 1/3,-8355712
14083,|nNível de aprimoramento: Mito 2/3,-8355712
14084,|nNível de aprimoramento: Mito 3/3,-8355712
14085,|nNível de aprimoramento: Herói 1/6,-8355712
14086,|nNível de aprimoramento: Herói 2/6,-8355712
14087,|nNível de aprimoramento: Herói 3/6,-8355712
14088,|nNível de aprimoramento: Herói 4/6,-8355712
14089,|nNível de aprimoramento: Herói 5/6,-8355712
14090,|nNível de aprimoramento: Herói 6/6,-8355712
14091,|nNível de aprimoramento: Mito 1/4,-8355712
14092,|nNível de aprimoramento: Mito 2/4,-8355712
14093,|nNível de aprimoramento: Mito 3/4,-8355712
14094,|nNível de aprimoramento: Mito 4/4,-8355712
14095,Mítico+,-16711936
14096,Criação com Agouro,-15073511
14097,Laranja,65280
14098,Com chama sombria impregnada.,15025839
14099,Heroico|n,65280
14100,Mítico|n,-16711936
14101,Localizador de Raides|n,-16711936
14102,Criação de Iniciante,-15073511
14103,Criação Desperta,-15073511
14104,Copas de Kalimdor e dos Reinos do Leste,-11776
14105,Copa de Terralém,-11776
14106,Copa de Nortúndria,0
14107,Loja,65280
14108,Variante da Loja do Jogo,65280
14110,Rubi,15354699
14111,Âmbar,16292383
14112,Citrino,16308767
14113,Esmeralda,4448291
14114,Safira,2337760
14115,Ônix,11936454
14117,Cenário,2162464
14118,JxJ,-32704
14119,Trilha Temporal,0
14120,Branco,65280
14121,Original,65280
14122,Amarelo,65280
14123,Escuro,65280
14124,Índigo,65280
14125,Marrom,65280
14126,Luz,65280
14127,Quente,65280
14128,Frio,65280
14129,Jade,65280
14130,Ouro,65280
14131,Prata,65280
14132,Lua,-11776
14133,Sol,-11776
14134,Ciclo,-11776
14135,Série 4 de Dragonflight,1703705
14136,Desperto,65280
14137,Posto Comercial - Dente-de-leão,-11776
14138,Posto Comercial - Lavanda,-11776
14139,Posto Comercial - Cabelo de Milho,-11776
14140,Posto Comercial - Vermelho,-11776
14141,Posto Comercial - Azul,-11776
14142,Posto Comercial - Laranja,-11776
14143,Posto Comercial - Bruxa do Amor,-11776
14144,Posto Comercial - Bruxa do Firmamento,-11776
14145,Verde-água,65280
14146,Bordô,65280
14147,The War Within Série 1,1703705
14148,Enfurecido Profundo,-15073511
14149,Campeão Reluzente,-15073511
14150,Prata Chocante,-15073511
14151,Rosa,65280
14152,Missões de Subir de Nível e Imersões,-14614752
14153,Prateado,-15073511
14154,Dourado,-15073511
14155,Profundezas,-15073511
14156,Campeão,65280
14157,Gema de Engrenagem,6732799
14158,Metagema,6732799
14159,Gema de Gambiarra,6732799
14160,Gema Prismática,6732799
14161,Remix: Pandaria,-1191680
14162,Cobre,65280
14163,Diagrama de Aeronau,6732799
14164,Gundargaz,0
14165,Freyalenha,0
14166,Dornogal,0
14167,Ranque 1/4,-12032
14168,Ranque 2/4,-12032
14169,Ranque 3/4,-12032
14170,Ranque 4/4,-12032
14172,Posto Comercial - Aniversário do WoW,-11776
14173,Aniversário do WoW,-11776
14174,Imersões,-14614752
14175,Celebração do Dragão Bronze,-7820545
14176,Grau 1,16764416
14177,Grau 2,16764416
14178,Grau 3,16764416
14179,Grau 4,16764416
14180,Grau 5,16764416
14181,Grau 6,16764416
14182,Grau 7,16764416
14183,Grau 8,16764416
14185,Citrino do Trovão Cantante,16774505
14186,Baralho da Sorte de Negraluna,-8206849
14187,The War Within Série 2,1703705
14189,Citrino do Mar Cantante,4179947
14190,Citrino do Vento Cantante,16092346
14192,Criação com Fortuna,-15073511
14195,Série 1 de Dragonflight Elite,-16711936
14196,Série 2 de Dragonflight Elite,-15073511
14197,Série 3 de Dragonflight Elite,-15073511
14198,Série 4 de Dragonflight Elite,1703705
14199,Série 3 e 4 de Dragonflight Elite,1703705
14203,Comerciante da Caminhada Temporal - Azul,65280
14204,Comerciante da Caminhada Temporal - Marrom,65280
14205,Comerciante da Caminhada Temporal - Roxo,65280
14206,Comerciantes de Reputação - Vermelho,65280
14207,Masmorras - Prata,-14614752
14208,Masmorras - Azul,65280
14209,Masmorras - Marrom,65280
14210,Masmorras - Roxo,65280
14211,Masmorras - Branco,65280
14212,Comerciante da Caminhada Temporal - Verde,65280
14213,Masmorras - Verde,65280
14214,Monstros raros,0
14215,"|nGallytec, Edição Limitada",15025839
14216,"Gallytec, Edição Limitada",15025839
14220,Petisco de Dracolisco,2031360
14222,Comerciante da Caminhada Temporal - Preto,65280
14223,Comerciante da Caminhada Temporal - Vermelho,65280
14224,Comerciante da Caminhada Temporal - Sombrio,65280
14225,Comerciante da Caminhada Temporal - Laranja,65280
14226,Pérola,-14614752
14227,Sorte,-15073511
14229,Lista da C.H.A.T.A.,0
14230,Comerciante da Caminhada Temporal - Amarelo,65280
14243,Corrupção Remanescente,11962111
14244,Visões Horrendas Revividas,-16711936
14245,Cinza,65280
14246,Inestimável?,-16711936
14249,do Cruzado,0
14250,do Clérigo,0
14251,do Zelote,0
14252,do Abade,0
14253,em Morte Profética,0
14254,em Ritual de Sacrifício,0
14255,em Evocações pelas Trevas,0
14256,The War Within Série 1,-8355712
14258,Ocaso,0
14259,Resplendor da Chama,0
14260,Criação Série 3,-15073511
14261,Mortecicleta do Fogo do Caos,-7820545
