ID,Description_lang,PendingText_lang,UiTextureKitID,GarrTypeID,GarrBuildingType,BaseCapacity,SmallDisplayInfoID,MediumDisplayInfoID,LargeDisplayInfoID,WorkingDisplayInfoID,WorkingSpellVisualID,CompleteSpellVisualID,MediumThreshold,LargeThreshold,Faction,CrossFactionID
210,Requisita um Selo do Destino Interrompido.,Carregamento de Selo do Destino Interrompido,16,3,0,1,27369,27369,27369,27369,61015,0,1,1,-1,0
211,Requisita um Selo do Destino Interrompido.,Carregamento de Selo do Destino Interrompido,16,3,0,1,36278,36278,36278,36278,61015,0,1,1,-1,0
212,Requisita um Selo do Destino Interrompido.,Carregamento de Selo do Destino Interrompido,16,3,0,1,6964,6964,6964,6964,61015,0,1,1,-1,0
213,Requisita um Selo do Destino Interrompido.,Carregamento de Selo do Destino Interrompido,16,3,0,1,35501,35501,35501,35501,61015,0,1,1,-1,0
214,Requisita um Selo do Destino Interrompido.,Carregamento de Selo do Destino Interrompido,16,3,0,1,26060,26060,26060,26060,61015,0,1,1,-1,0
215,Requisita um Selo do Destino Interrompido.,Carregamento de Selo do Destino Interrompido,16,3,0,1,26060,26060,26060,26060,61015,0,1,1,-1,0
216,Requisita um Selo do Destino Interrompido.,Carregamento de Selo do Destino Interrompido,16,3,0,1,34442,34442,34442,34442,61015,0,1,1,-1,0
217,Requisita um Selo do Destino Interrompido.,Carregamento de Selo do Destino Interrompido,16,3,0,1,32320,32320,32320,32320,61015,0,1,1,-1,0
218,Requisita um Selo do Destino Interrompido.,Carregamento de Selo do Destino Interrompido,16,3,0,1,29891,29891,29891,29891,61015,0,1,1,-1,0
219,Requisita um Selo do Destino Interrompido.,Carregamento de Selo do Destino Interrompido,16,3,0,1,34219,34219,34219,34219,61015,0,1,1,-1,0
220,Requisita um Selo do Destino Interrompido.,Carregamento de Selo do Destino Interrompido,16,3,0,1,26060,26060,26060,26060,61015,0,1,1,-1,0
223,Treina um esquadrão que pode acompanhar Campeões em missões para aumentar a chance de sucesso.,Envio de Tropas,9,3,0,2,35172,35172,35172,35172,61015,0,2,2,-1,0
224,Treina um esquadrão que pode acompanhar Campeões em missões para aumentar a chance de sucesso.,Treinamento de Tropas,9,3,0,2,33176,33176,33176,33176,61015,0,2,2,-1,0
225,Treina um esquadrão que pode acompanhar Campeões em missões para aumentar a chance de sucesso.,Treinamento de Tropas,9,3,0,2,8225,8225,8225,8225,61015,0,2,2,-1,0
226,Treina um esquadrão que pode acompanhar Campeões em missões para aumentar a chance de sucesso.,Treinamento de Tropas,9,3,0,2,26916,26916,26916,26916,61015,0,2,2,-1,0
227,Treina um esquadrão que pode acompanhar Campeões em missões para aumentar a chance de sucesso.,Treinamento de Tropas,9,3,0,2,35171,35171,35171,35171,61015,0,2,2,-1,0
228,Treina um esquadrão que pode acompanhar Campeões em missões para aumentar a chance de sucesso.,Treinamento de Tropas,9,3,0,2,36448,36448,36448,36448,61015,0,2,2,-1,0
229,Treina um esquadrão que pode acompanhar Campeões em missões para aumentar a chance de sucesso.,Treinamento de Tropas,9,3,0,2,11843,11843,11843,11843,61015,0,2,2,-1,0
230,Treina um esquadrão que pode acompanhar Campeões em missões para aumentar a chance de sucesso.,Treinamento de Tropas,9,3,0,2,35170,35170,35170,35170,61015,0,2,2,-1,0
231,Treina um esquadrão que pode acompanhar Campeões em missões para aumentar a chance de sucesso.,Treinamento de Tropas,9,3,0,2,35174,35174,35174,35174,61015,0,2,2,-1,0
232,Treina um esquadrão que pode acompanhar Campeões em missões para aumentar a chance de sucesso.,Treinamento de Tropas,9,3,0,2,36449,36449,36449,36449,61015,0,2,2,-1,0
233,Treina um esquadrão que pode acompanhar Campeões em missões para aumentar a chance de sucesso.,Treinamento de Tropas,9,3,0,2,35398,35398,35398,35398,61015,0,2,2,-1,0
234,Treina um esquadrão que pode acompanhar Campeões em missões para aumentar a chance de sucesso.,Treinamento de Tropas,9,3,0,2,35397,35397,35397,35397,61015,0,2,2,-1,0
238,Precisa de reforços? Faça a solicitação que eu cuido do transporte de tropas adicionais de Ventobravo.,As tropas da Aliança foram enviadas.,0,9,0,6,5651,5651,5651,5651,61015,0,6,6,1,239
239,Precisa de reforços? Faça a solicitação que eu cuido do transporte de tropas adicionais de Orgrimmar.,As tropas da Horda foram enviadas.,0,9,0,6,5652,5652,5652,5652,61015,0,6,6,0,238
