ID,Name_lang,Description_lang,Cooldown,Duration,Flags,SchoolMask,IconFileDataID
208,Rugido Ameaçador,"Desafia um inimigo aleatório com um rugido de causar calafrios, chamando a atenção dele.",4,2,0,8,132137
209,Fervor Ritualístico,"Inspira um aliado aleatório a se sacrificar pelo bem maior, concedendo um bônus de dano de $s1% por um turno.",2,1,0,32,3528291
210,Ondas da Morte,"Lança uma onda de magia da morte, causando $s1 de dano de Sombra a todos os inimigos.",3,0,0,32,451165
211,Ejeção Ácida,"Lança um jorro de fluidos tóxicos, causando $s1 de dano de Natureza em uma área cônica a parte do inimigo mais próximo.",4,0,0,8,136016
212,Ataque de Pânico,"A fera em pânico ataca um alvo aleatório, causando $s1 de dano.",4,0,0,1,136147
213,Cura da Manada,"A criatura ancestral libera ondas de esporos benéficos, curando em uma área cônica a partir do aliado mais próximo em $s1.",3,0,0,8,628135
214,Açoite Necrótico,"Dispara energia necrótica em uma área cônica a partir do inimigo mais próximo, causando $s1 de dano de Sombra.",2,0,0,32,3528297
215,Punho de Visgo,"Esmurra com punhos imensos, causando $s1 de dano de Natureza ao inimigo mais próximo.",5,0,0,8,840404
216,Sibilo Ameaçador,Sibila alto. Fique longe! Evita ser alvejado por dois turnos.,5,2,0,32,132103
217,Massacre,"Ataca com energia necrótica, atingindo todos os inimigos ao alcance e causando $s1 de dano de Sombra.",4,0,0,32,3528295
218,Ritual do Osso,"Cria uma capa de ossos, mitigando em 50% o dano recebido por duas rodadas.",5,2,0,32,458717
219,Cura Necrótica,"Invoca o poder da morte para aumentar sua energia necrótica, curando $s1 pontos de vida do aliado mais próximo e reduzindo em 50% o dano recebido por ele por duas rodadas.",6,2,0,32,3528292
220,Corte Selvagem,"Garras mortais laceram todos os inimigos em alcance corpo a corpo, causando $s1 de dano.",3,0,0,1,457637
221,Escavar,"Esconde-se debaixo da terra, evitando ataques por dois turnos.",5,2,0,8,136025
222,Mordida Venenosa,"Morde com as presas transbordando veneno, causando $s1 de dano de Natureza ao inimigo mais próximo, mais $s2 de dano de Natureza ao longo de dois turnos.",4,2,0,8,136016
223,Onda da Morte Eterna,"Uma magia da morte poderosa irrompe dos Campos da Tormenta, provocando um efeito acumulável de dano ao longo do tempo em todo o seu grupo.",1,10,0,32,136160
224,Talho Desferido pela Gorja,"Garras mortais laceram todos os inimigos em alcance corpo a corpo, causando $s1 de dano.",3,0,0,1,132116
225,Rio da Angústia,"Cospe uma nuvem de urros, causando $s1 de dano de Sombra em uma área cônica a partir do inimigo mais próximo.",2,0,0,32,236302
226,Estocada da Gorja,"Golpeia com a lança em uma área cônica a partir do inimigo mais próximo, causando $s1 de dano de Sombra.",3,0,0,32,3528302
227,Bombardeio do Pavor,"O Carcereiro bombardeia Cálcis com mísseis, causando $s1% dos pontos de vida como dano de Sombra a um inimigo aleatório a cada turno.",1,0,0,32,3528302
228,Destruição,"Passados dez turnos, uma onda de destruição absoluta rebenta sobre o Tresmálium, causando $s1 de dano ao seu grupo.",10,0,1,32,3528305
229,Ritual Górjuro,"Ritos e runas ancestrais protegem um aliado aleatório, reduzindo em 50% o dano recebido por ele por duas rodadas.",4,2,0,32,3528305
230,Fé na Dominação,"O Altar da Dominação alimenta a fé dos Górjuros, curando-os em $s1.",3,1,0,32,3528299
231,Força dos Górjuros,"Intimida um inimigo aleatório, fazendo com que ele receba $s1% a mais de dano por dois turnos.",4,2,0,32,3528299
232,Aura da Morte,"Concentra um sentimento de pavor em um inimigo aleatório, reduzindo em 50% o dano causado por ele por três rodadas.",4,3,0,32,3528300
233,Presas da Gorja,"Dispara uma manifestação de pura desgraça contra o inimigo mais próximo, causando $s1 de dano de Sombra.",3,0,0,32,3528298
234,Câmara da Angústia,"Inspira os aliados através do medo, fazendo com que causem $s1% a mais de dano por dois turnos.",4,2,0,32,3528299
235,Vingança dos Górjuros,"Alveja os inimigos ao alcance, conjurando mísseis de pura ânima da Gorja e causando $s1 de dano de Sombra.",3,0,0,32,3528302
236,Lacaios Potencializados,"Invoca o poder da Gorja para fortalecer os aliados, reduzindo em 50% o dano recebido por eles por duas rodadas.",4,2,0,32,3528299
237,Rasante da Gorja,"Executa um rasante preciso, talhando profundamente todos os inimigos em alcance corpo a corpo, causando $s1 de dano de Sombra.",4,0,0,32,3528301
238,Escudo da Morte,Chama a atenção de todos os inimigos por dois turnos.,4,2,0,8,136051
239,Feixe da Ruína,"Dispara uma manifestação de pura desgraça contra os inimigos ao alcance, causando $s1 de dano de Sombra.",5,0,0,32,3528298
240,Lança do Pavor,"Irrompe entre as fileiras inimigas, causando $s1 de dano de Sombra a todos os inimigos em uma linha reta.",3,0,0,32,135131
241,Surto de Dor,"Um redemoinho de ânima da Gorja avança contra um inimigo aleatório, causando $s1 de dano de Sombra e reduzindo em 50% o dano causado por ele por duas rodadas.",4,2,0,32,3528298
242,Cura Sombria,Cura o aliado mais próximo em $s1 e reduz em $s2% o dano recebido por ele por dois turnos.,4,2,0,32,3528300
243,Olhar do Infortúnio,"Encara o abismo, provocando todos os inimigos e reduzindo em 50% o dano recebido por eles por duas rodadas.",5,2,0,32,3528299
244,Almôndega Irado!,Almôndega aumenta em $s1 o dano que causa e em $s2 o dano que recebe por 2 rodadas. Causa $s3 de dano Físico ao inimigo mais próximo. A habilidade não se ativa imediatamente. Almôndega IRADO!,2,2,1,1,136224
245,Golpe do Cruzado,Croman causa $s1 de dano Sagrado ao inimigo mais próximo.,3,0,0,2,135891
246,Mordida Rosnante,"Ataca o inimigo adjacente mais próximo, causando $s1 de dano Físico.",2,0,0,1,132127
247,Ataque Celeste,"Atacar um inimigo com o chifre, causando $s1 de dano Sagrado e curando $s2 dos próprios pontos de vida.",4,1,1,2,237397
248,Mordida Infecta na Alma,"Morde o inimigo mais próximo, causando $s1 de dano de Sombra e um adicional de $s2 de dano de Sombra ao longo de 4 rodadas.",5,4,0,32,1029737
249,Trombada com Escudo,"Bate no inimigo mais próximo em alcance corpo a corpo com o escudo, causando $s1 de dano e reduzindo em 50% o dano causado por ele por uma rodada.",3,1,0,1,132360
250,Estilingue Espinhoso,"Dispara um projétil espinhoso no inimigo mais distante, causando $s1 de dano de Natureza.",4,0,1,8,840197
251,Ruína dos Drustos,"Lukir usa estranhas magias drustas para enfraquecer todos os inimigos, reduzindo em 20% o dano causado por eles por duas rodadas.",5,2,0,32,348276
252,Varredura Viscosa,"Golpeia violentamente na horizontal com a lâmina drusta, causando $s1 de dano de Sombra a todos os inimigos adjacentes e aumentando em $s2% o dano recebido por eles durante dois turnos.",4,2,0,32,456578
253,Garras Drustas,"Golpeia com as garras os inimigos na linha de frente, causando $s1 de dano de Sombra.",3,0,0,32,132141
254,Espinhos Drustos,"Começa em recarga. Magia drusta forma uma barreira afiada em volta de todos os aliados, causando $s1 de dano de Natureza a qualquer atacante por três turnos.",3,3,1,8,415052
255,Defesa dos Drustos,"Protege um alvo aliado adjacente, reduzindo em 50% o dano recebido por ele por uma rodada.",3,1,0,32,463829
256,Impacto Drusto,"Dispara magia drusta num cone de ataque, causando $s1 de dano de Sombra num cone emitido do inimigo mais próximo.",2,0,0,32,3180367
257,Rugido Medonho,"O Brutamontes emite um rugido aterrorizante, gelando os inimigos até os ossos, deixando-os com medo de atacar o brutamontes por dois turnos.",4,2,0,32,236169
258,Goivada Tenebrosa,"Morde o inimigo mais próximo, causando $s1 de dano de Sombra e fazendo o alvo sangrar, sofrendo $s2 de dano por três turnos.",5,3,0,32,132133
259,Chama Anímica,Esse ataque causa $s1 de dano Arcano por dois turnos ao inimigo mais próximo.,2,3,0,64,3528278
260,Estouro de Ânima,Um impacto concentrado de ânima roubada que causa $s1 de dano Arcano ao inimigo mais distante.,3,0,0,64,3528280
261,Avanços Cirúrgicos,"Imbui um aliado adjacente com poder aumentado, amplificando em $s1% o dano dele por dois turnos.",4,2,0,32,3528291
262,Pisão Pútrido,"O constructo pisoteia o chão, lançando uma onda de ácido que atinge todos os inimigos em alcance corpo a corpo, causando $s1 de dano de Natureza.",3,0,0,8,840405
263,Vômito Ácido,"Cospe uma torrente ácida num cone a partir do inimigo mais próximo, causando $s1 de dano de Natureza ao inimigo.",4,0,0,8,840199
264,Gancho de Carne,"O Barão Halis golpeia com o gancho, causando dano ao inimigo mais distante com uma poderosa detonação de $s1 de dano.",4,0,0,1,132109
265,Garras Tóxicas,"Garras tóxicas rasgam numa linha a partir do inimigo mais próximo, causando $s1 de dano de Natureza.",4,0,0,8,136022
266,Golpe Colossal,"Genghis golpeia para baixo com as duas lâminas de braço, causando colossais $s1 de dano a um inimigo adjacente.",3,0,0,1,132338
267,Salva Ácida,"Dispara uma seta ácida contra o inimigo mais distante, causando $s1 de dano de Natureza.",3,0,0,8,840199
268,Borrifo Ácido,"Borrifa todos os inimigos em alcance corpo a corpo com ácido viscoso, reduzindo em 30% o dano causado por eles por três rodadas.",4,3,0,8,132104
269,Pisão Corrosivo,"O Glutão se lança ao ar e, ao cair no chão lança uma onda ácida que atinge todos os inimigos em alcance corpo a corpo, causando $s1 de dano de Natureza.",4,0,0,8,840405
270,Teia Canto Aracnídeo,"Dispara uma torrente de seda aracnídea que cola no inimigo mais próximo, reduzindo em 50% o dano causado por ele por duas rodadas.",4,2,0,1,237430
271,Emboscada,"Embosca o inimigo mais distante em alcance, causando $s1 de dano de Natureza a ele por três turnos.",4,3,0,8,132105
272,Estilhaço de Congelar Alma,"Dispara uma seta gélida contra o inimigo mais distante, causando $s1 de dano de Natureza.",3,0,0,8,236209
273,Maldição Ritual,Amaldiçoa um inimigo adjacente. Reduz em 50% o dano causado por ele por uma rodada.,2,1,0,32,3528291
274,Pisar em Carne,"Decádius golpeia para baixo, lançando nacos de carne em todas as direções, atingido todos os inimigos em alcance corpo a corpo, causando $s1 de dano de Natureza.",4,0,0,8,840405
275,Infusão Necromântica,"Imbui um aliado adjacente com poder aumentado, amplificando em $s1% o dano dele por dois turnos.",4,2,0,32,3528291
276,Salva Podre,"Dispara uma seta necromântica no inimigo mais distante, causando $s1 de dano de Sombra instantaneamente e mais $s2 de dano de Sombra ao longo de três turnos.",3,3,0,32,840199
277,Raiva Flamejante,"A Vanguarda Suturada se enfurece, aumentando em $s1% o próprio dano por dois turnos.",4,2,0,8,132277
278,Deslocamento de Lembrança,"Inspira dúvida na mente de um inimigo ao alcance, aumentando em $s1% o dano que ele recebe por dois turnos.",3,2,0,64,3528284
279,Recordação Dolorosa,Cria uma aura de angústia mental que causa $s1 de dano Arcano a todos os inimigos no alcance.,4,0,0,64,3528281
280,Espinhos,Dispara uma cascata de espinhos afiados que causam $s1 de dano a todos os inimigos em alcance corpo a corpo.,6,0,0,1,657490
281,Cuspe de Ânima,"Vyrm cospe um glóbulo de ânima concentrada, causando $s1 de dano Arcano ao inimigo mais distante.",3,0,0,64,3528278
282,Zagaia Carregada,"Começa em recarga. Aella carrega a Zagaia divina, causando colossais $s1 de dano a um inimigo adjacente.",5,0,1,1,136013
283,Garras de Ânima,"Garras carregadas de ânima rasgam numa linha a partir do inimigo mais próximo, causando $s1 de dano Arcano.",4,0,0,64,3528274
284,Reflexos Empíreos,"Libera uma aura de ânima que imbui os aliados com reflexos melhorados, reduzindo em 50% o dano recebido por uma rodada.",4,1,0,64,3528285
285,Ira do Perjuro,"Começa em recarga. Amaldiçoa todos os inimigos, fazendo com que recebam $s1% de dano adicional por dois turnos.",4,2,1,32,3528284
286,ATACAR!,"Comanda um aliado adjacente a se esforçar mais, aumentando em $s1% o dano dele por dois turnos.",3,2,0,1,132337
287,Duelista Esquivo,"O Soldado Raso assume uma postura defensiva, reduzindo em 50% o dano recebido por uma rodada.",3,1,0,1,132331
288,Patada de Pedra,"O Laminasa dá um rasante, rasgando todos os inimigos em alcance com garras de pedra, causando $s1 de dano de Natureza.",4,0,0,1,136025
289,Seta Tóxica,"Dispara uma seta carregada de veneno contra um inimigo em alcance, causando $s1 de dano de Sombra ao longo do tempo por três turnos.",2,3,0,32,132272
290,Seta de Cinzas,"Lança uma seta de cinzas elementais, causando $s1 de dano Arcano ao inimigo mais distante.",3,0,0,64,3528302
291,Impacto Cinério,"Dispara uma torrente de cinzas elementais, causando $s1 de dano Arcano a todos os inimigos em alcance corpo a corpo.",3,0,0,64,3528304
292,Surpresa do Mestre,"O Mestre do Duelo Rowyn usa uma técnica de lâmina ancestral, acertando o coração do inimigo mais próximo, causando $s2 de dano e expondo-o a mais $s1% de dano adicional por dois turnos.",2,2,0,1,132090
293,Pressão Rochosa,"A Pedra de Pecado arremessa uma imensa rocha, causando $s1 de dano a todos os inimigos em alcance corpo a corpo.",3,0,0,1,136025
294,Pancada de Pedra,"Arrebenta o inimigo mais próximo, causando $s1 de dano.",3,0,0,1,136024
295,Exaustão Terrível,O inimigo mais próximo é mergulhado numa torrente de pecados libertos e será exposto a $s1% de dano adicional por dois turnos.,2,2,0,32,3528313
296,Projétil da Morte,Atinge todos os inimigos em alcance com $s1 de dano de Sombra.,3,0,1,32,3528311
297,Sede Anímica,"Rouba ânima do inimigo mais distante, causando $s1 de dano de Sombra e curando $s2 pontos de vida.",4,0,0,32,3528308
298,Sanguessuga de Ânima,"Morde um inimigo aleatório, causando $s1 de dano de Sombra e curando-se em valor equivalente a parte do dano.",4,0,0,32,3528312
299,Impacto de Peste,Causa $s1 de dano de Sombra ao inimigo mais distante.,2,0,0,32,136182
300,Onda da Morte Eterna,"Uma magia da morte poderosa irrompe dos Campos da Tormenta, provocando um efeito acumulável de dano ao longo do tempo em todo o seu grupo.",1,3,0,32,136160
301,Bombardeio do Pavor,"O Carcereiro bombardeia Cálcis com mísseis, causando $s1% dos pontos de vida como dano de Sombra a um inimigo aleatório a cada turno.",1,0,0,32,3528302
302,Armadilha de Cardos,"Tentáculos serpenteantes agarram todos os inimigos, causando $s1 de dano de Natureza e reduzindo em 20% o dano que eles causam nesta rodada.",1,1,0,8,1535071
303,Canção da Peste,"Grita contra os inimigos à distância, causando $s1 de dano de Natureza a cada rodada.",0,0,0,8,136147
305,Raízes da Submissão,"Raízes atacam todos os inimigos à distância, causando $s1 de dano de Natureza a cada rodada.",1,0,0,8,134187
306,Potencialização Arcana,Aumenta em $s1 o dano Arcano causado pelo aliado mais próximo e em $s2 a Vida máxima dele por 3 rodadas.,3,3,0,64,1033914
307,Punho da Natureza,"Golpeia o chão, causando $s1 de dano de Natureza aos inimigos em uma área cônica a partir do inimigo mais próximo.",3,0,0,8,135602
308,Esporo da Ruína,"A cada 3 rodadas, causa $s1 de dano de Natureza ao inimigo mais distante. Essa habilidade não se ativa imediatamente.",3,0,1,8,132371
309,Fios do Destino,Cura $s1 de dano de Natureza de todos os aliados e aumenta em 30% o dano causado por eles por 1 rodada.,4,1,0,8,237428
310,Machado da Determinação,Causa $s1 de dano Sagrado ao inimigo mais próximo e aumenta em 20% o dano dele por 1 rodada.,2,2,0,2,132431
311,Asas da Recomposição,Cura $s1 pontos de vida do aliado mais próximo e aumenta em $s2 o máximo de pontos de vida dele por 2 rodadas.,2,2,0,2,2103870
312,Feixe Panóptico,Causa $s1 de dano Sagrado aos inimigos num cone emanando do inimigo mais próximo.,3,0,0,2,135972
313,Orientação Espiritual,Cura $s1 pontos de vida de todos os aliados a cada rodada.,0,0,0,2,135977
314,Luz Purificadora,Cura $s1 pontos de vida do aliado mais próximo e aumenta em $s2 o dano Sagrado que ele causa por 2 rodadas.,3,2,0,2,571554
315,Mensagem Retumbante,"Impacta o inimigo mais distante, causando $s1 de dano de Fogo, e reduz em 30% o dano que ele causa por 2 rodadas.",3,2,0,4,237247
316,Autorreplicação,Causa $s1 de dano de Sombra ao inimigo mais próximo e cura $s2 de Vida.,1,0,0,32,1391773
317,Punho Chocante,Causa $s1 de dano de Natureza a todos os inimigos em alcance corpo a corpo e aumenta em $s2 o dano que eles recebem nesta rodada.,3,1,0,32,135599
318,Uivo Inspirador,Aumenta em $s1 de dano Físico o dano causado por todos os aliados por 3 rodadas.,3,3,0,1,2011120
319,Golpes Estilhaçantes,"Estilhaça a armadura dos inimigos em alcance corpo a corpo, causando $s1 de dano de Sombra e $s2 de dano de Sombra adicional a cada rodada por 3 rodadas.",4,3,0,32,311430
320,Chuva de Granizo,Atinge todos os inimigos em alcance com $s1 de dano de Gelo.,0,0,0,16,135857
321,Ajuste,Cura $s1 pontos de vida do aliado mais próximo.,1,0,0,16,3386335
322,Equilíbrio em todas as coisas,"Causa $s1 de dano de Sombra, cura $s2 pontos de vida e aumenta em $s3 o máximo de Vida por 1 rodada.",2,1,0,16,132950
323,Estilhaçar Anímico,Causa $s1 de dano de Sombra a todos os inimigos em alcance e reduz em 10% o dano que eles causam por 2 rodadas.,3,2,0,0,3528311
324,Guarda-sol Protetor,Cura $s1 de todos os aliados adjacentes.,1,0,0,32,644385
325,Visão de Beleza,Todos os aliados adjacentes causam 60% a mais de dano por 2 rodadas.,3,2,0,32,1021866
326,Esmagamento Indolente,Causa $s1 de dano de Gelo a todos os inimigos adjacentes.,4,0,0,16,446910
327,Ensinamentos Inspiradores,Aumenta em $s1 de Sombra o dano de todos os outros aliados por 3 rodadas.,5,3,0,32,136224
328,Lição Aplicada,Causa $s1 de dano de Sombra ao inimigo mais próximo.,2,0,0,33,306487
329,Marombada,Reduz em 50% todo dano recebido por 3 rodadas.,5,3,0,4,136101
330,Descuido,Aumenta em $s1 de Fogo o dano causado por 2 rodadas.,5,2,0,4,511044
331,Fogo de Apoio,Aliados causam $s1 a mais de dano de Fogo.,3,3,0,4,236639
332,Caneca Esvaziada,Tunc! Causa $s1 de dano de Sombra ao inimigo mais distante.,2,0,0,32,463489
333,Sobrecarga,Aumenta em $s1 o dano causado por 3 rodadas.,5,3,0,64,132860
334,Pacote Robusto,"Causa $s1 de dano de Sombra ao inimigo mais próximo. Uff, pacotes pesados assim são malignos.",2,0,0,32,1506462
335,Pacote Errante,Causa $s1 de dano Arcano a todos os inimigos ao alcance.,2,0,0,64,1506463
336,Sinal de Malfeito,Cura $s1 de um aliado adjacente.,3,0,0,4,237109
337,Maré do Dobraondas,"Causa $s1 de dano de Gelo ao inimigo mais distante, e $s2 de dano de Gelo adicional em cada rodada por 3 rodadas.",4,3,0,16,237590
338,Corte do Lobo do Mar,Causa $s1 de dano Físico ao inimigo mais próximo.,2,0,0,1,135343
339,Barragem de Canhão,Causa $s1 de dano de Fogo a todos os inimigos. Não é lançado imediatamente.,3,0,1,4,1373903
340,Mordida Maculada,Causa $s1 de dano de Fogo.,3,0,0,4,840199
341,Mordida Maculada,Causa $s1 de dano de Sombra ao inimigo mais distante e aumenta em $s2 o dano recebido por eles por 3 rodadas.,5,3,0,32,133726
342,Refeição Regurgitada,Causa $s1 de dano de Natureza ao inimigo mais próximo a cada rodada e reduz em $s2 o dano causado por ele pela próxima rodada.,1,1,0,8,136007
343,Rosnado Agudente,Causa $s1 de dano Arcano a inimigos em alcance corpo a corpo e aumenta em 20% todo o dano causado por 1 rodada.,3,1,0,64,132214
344,Golpe de Vento Talhasa,"Esmaga todos os inimigos com gelo, causando $s1 de dano de Gelo.",1,0,0,4,574790
345,Asas Protetoras,Modifica em $s1 o dano recebido por todos os aliados por 3 rodadas.,4,3,0,64,2103868
346,Mordida no Calcanhar,Causa $s1 de dano de Natureza ao inimigo mais próximo e reduz em $s2 o dano dele por 2 rodadas.,4,2,0,8,236167
347,Trevas do Alto,Causa $s1 de dano de Sombra a todos os inimigos num cone emitido a partir do inimigo mais próximo.,2,0,0,32,457655
348,Mordida Maculada,Causa $s1 de dano de Sombra ao inimigo mais distante e aumenta em $s2 o dano recebido por eles por 3 rodadas.,5,3,0,32,133726
349,Dilatação Anímica,Causa $s1 de dano Arcano a todos os inimigos,4,0,0,64,3528285
350,Onda Ofensiva,Causa $s1 de dano Arcano a todos os inimigos adjacentes.,4,0,0,64,446910
351,Pulso Ofensivo,Causa uma explosão poderosa de $s1 de dano Arcano a um inimigo ao alcance. Esta habilidade começa em recarga.,4,0,1,64,613397
352,Proteção Ativa,Ativa um escudo que previne $s1% do dano por dois turnos.,4,0,0,64,132315
353,Campo de Ruptura,Projeta um campo de interrupção que reduz em $s1% o dano causado por um inimigo ao alcance por dois turnos.,4,0,0,64,636332
354,Impacto de Energia,Causa uma explosão poderosa de $s1 de dano Arcano a todos os inimigos em combate corpo a corpo. Esta habilidade começa em recarga.,5,0,1,64,613397
355,Aura de Mitigação,"O automa projeta uma aura que interrompe os oponentes, reduzindo em 25% o dano causado pelo inimigo mais distante ao alcance.",0,0,0,64,132315
356,Emboscada Óssea,"Aliados escondidos disparam estilhaços de ossos em todos os inimigos ao alcance, causando $s1 de dano Físico.",2,0,0,1,135537
357,Aura de Mitigação,O Come-mundo projeta uma aura que interrompe os oponentes. Reduz em 50% o dano causado pelo inimigo mais próximo.,0,0,0,64,132315
358,Batida Desconstrutora,"O Come-mundo bate no chão, criando uma poderosa onda sísmica. Causa $s1 de dano a todos os inimigos em combate corpo a corpo. Esta habilidade começa em recarga.",5,0,1,1,613397
359,Projeção Excruciante,Uma projeção de dor mental que causa $s1% de dano de Sombra por três turnos.,5,3,0,32,136184
360,Dreno de Ânima,"Uma tentativa violenta de drenar ânima diretamente do inimigo, causando $s1 de dano Arcano a todos os inimigos em combate corpo a corpo.",3,0,0,64,3528281
361,Geotempestade,Levanta uma tempestade de areia violenta que causa $s1 de dano a todos os inimigos em combate corpo a corpo.,4,0,0,1,606549
362,Aguilhão de Ânima,"Ataca com o ferrão, causando $s1 de dano Arcano ao inimigo mais distante.",4,0,0,64,3528281
363,Instintos de Matilha,"Solta um uivo feroz, inspirando os companheiros de matilha, aumentando em $s1% o dano causado por dois turnos.",5,2,0,8,132214
364,Presença Intimidante,"O Esmaga-orbes se ergue ameaçadoramente, forçando todos os inimigos a atacá-lo por dois turnos.",6,2,0,1,841383
365,Força dos Górjuros,"Intimida o inimigo mais próximo, fazendo-o receber $s1% mais dano por um turno.",3,1,0,32,3528299
366,Açoite de Dominação,"Açoita com magia de Dominação, causando $s1 de dano de Sombra a todos os inimigos em combate corpo a corpo.",4,0,0,32,3528301
367,Golpe de Dominação,"Golpeia com a lança em uma área cônica a partir do inimigo mais próximo, causando $s1 de dano de Sombra.",4,0,0,32,3528302
368,Bombardeio de Dominação,"Alveja os inimigos ao alcance, criando uma tempestade de magia de Dominação que causa $s1 de dano de Sombra.",3,0,0,32,3528302
369,Poder de Dominação,"Pisoteia o chão, gerando uma onda de força destrutiva que causa $s1 de dano ao longo de dois turnos a todos os inimigos.",4,2,0,1,3528299
370,Presença Dominante,"Planta medo nos oponentes, reduzindo em 50% o dano causado por eles por duas rodadas.",5,2,0,1,3528299
371,Campo de Aceleração,"Libera uma aura de ânima que imbui os aliados com reflexos melhorados, reduzindo em 25% o dano recebido por duas rodadas.",5,2,0,8,3528285
372,Esmagamento com Maça,"Dá um golpe poderoso com a maça, atingindo todos os inimigos em combate corpo a corpo e causando $s1 de dano.",4,0,0,1,132310
373,Fluxo Anímico Readaptado,"Rouba ânima do inimigo mais distante, causando $s1 de dano Arcano e curando $s2 dos próprios pontos de vida.",5,0,0,64,3528275
374,Sede Anímica,"Rouba ânima do inimigo mais distante, causando $s1 de dano de Sombra e curando $s2 dos próprios pontos de vida.",5,0,0,32,3528294
375,Raízes Enredantes,"A vegetação atrapalha todos os inimigos, reduzindo em 20% o dano deles por duas rodadas.",4,2,0,8,463521
