ID,AllowableRace,Display_lang,OverallQualityID,ExpansionID,MinFactionID,MinReputation,AllowableClass,RequiredLevel,RequiredSkill,RequiredSkillRank,RequiredAbility,ItemLevel,Flags[0],Flags[1],Flags[2],Flags[3],Flags[4],AllowableRaces[0],AllowableRaces[1]
48800,-1,Cimeira de Malfurion,4,2,0,0,1024,30,0,0,0,35,0,8194,8388608,0,0,-1,-1
48801,-1,Guarda-pernas de Malfurion,4,2,0,0,1024,30,0,0,0,35,4096,8194,8388608,0,0,-1,-1
48802,-1,Vestes de Malfurion,4,2,0,0,1024,30,0,0,0,35,4096,8194,8388608,0,0,-1,-1
48803,-1,Ombreiras de Malfurion,4,2,0,0,1024,30,0,0,0,35,0,8194,8388608,0,0,-1,-1
48804,-1,Peitoral de Garona,4,2,0,0,8,30,0,0,0,35,0,8193,8388608,0,0,-1,-1
48805,-1,Manoplas de Garona,4,2,0,0,8,30,0,0,0,35,0,8193,8388608,0,0,-1,-1
48806,-1,Capacete de Garona,4,2,0,0,8,30,0,0,0,35,0,8193,8388608,0,0,-1,-1
48807,-1,Coxotes de Garona,4,2,0,0,8,30,0,0,0,35,4096,8193,8388608,0,0,-1,-1
48808,-1,Brafoneiras de Garona,4,2,0,0,8,30,0,0,0,35,0,8193,8388608,0,0,-1,-1
48809,-1,Peitoral de VanCleef,4,2,0,0,8,30,0,0,0,35,0,8194,8388608,0,0,-1,-1
48810,-1,Manoplas de VanCleef,4,2,0,0,8,30,0,0,0,35,0,8194,8388608,0,0,-1,-1
48811,-1,Capacete de VanCleef,4,2,0,0,8,30,0,0,0,35,0,8194,8388608,0,0,-1,-1
48812,-1,Coxotes de VanCleef,4,2,0,0,8,30,0,0,0,35,4096,8194,8388608,0,0,-1,-1
48813,-1,Brafoneiras de VanCleef,4,2,0,0,8,30,0,0,0,35,0,8194,8388608,0,0,-1,-1
48814,-1,Protetores de Mão de Correventos,4,2,0,0,4,30,0,0,0,35,4096,8193,8388608,0,0,-1,-1
48815,-1,Bacinete de Correventos,4,2,0,0,4,30,0,0,0,35,0,8193,8388608,0,0,-1,-1
48816,-1,Guarda-pernas de Correventos,4,2,0,0,4,30,0,0,0,35,0,8193,8388608,0,0,-1,-1
48817,-1,Espaldares de Correventos,4,2,0,0,4,30,0,0,0,35,0,8193,8388608,0,0,-1,-1
48818,-1,Túnica de Correventos,4,2,0,0,4,30,0,0,0,35,0,8193,8388608,0,0,-1,-1
48819,-1,Protetores de Mão de Correventos,4,2,0,0,4,30,0,0,0,35,4096,8194,8388608,0,0,-1,-1
48820,-1,Bacinete de Correventos,4,2,0,0,4,30,0,0,0,35,0,8194,8388608,0,0,-1,-1
48821,-1,Guarda-pernas de Correventos,4,2,0,0,4,30,0,0,0,35,0,8194,8388608,0,0,-1,-1
48822,-1,Espaldares de Correventos,4,2,0,0,4,30,0,0,0,35,0,8194,8388608,0,0,-1,-1
48823,-1,Túnica de Correventos,4,2,0,0,4,30,0,0,0,35,0,8194,8388608,0,0,-1,-1
48824,-1,Protetores de Mão de Nobambo,4,2,0,0,64,30,0,0,0,35,0,8194,8388608,0,0,-1,-1
48825,-1,Bacinete de Nobambo,4,2,0,0,64,30,0,0,0,35,0,8194,8388608,0,0,-1,-1
48826,-1,Guarda-pernas de Nobambo,4,2,0,0,64,30,0,0,0,35,0,8194,8388608,0,0,-1,-1
48827,-1,Espaldares de Nobambo,4,2,0,0,64,30,0,0,0,35,0,8194,8388608,0,0,-1,-1
48828,-1,Túnica de Nobambo,4,2,0,0,64,30,0,0,0,35,0,8194,8388608,0,0,-1,-1
48829,-1,Protetores de Mão de Thrall,4,2,0,0,64,30,0,0,0,35,0,8193,8388608,0,0,-1,-1
48830,-1,Bacinete de Thrall,4,2,0,0,64,30,0,0,0,35,0,8193,8388608,0,0,-1,-1
48831,-1,Guarda-pernas de Thrall,4,2,0,0,64,30,0,0,0,35,0,8193,8388608,0,0,-1,-1
48832,-1,Espaldares de Thrall,4,2,0,0,64,30,0,0,0,35,0,8193,8388608,0,0,-1,-1
48833,-1,Túnica de Thrall,4,2,0,0,64,30,0,0,0,35,0,8193,8388608,0,0,-1,-1
48836,-1,Luvas de Nobambo,4,2,0,0,64,30,0,0,0,35,0,8194,8388608,0,0,-1,-1
48837,-1,Cota de Nobambo,4,2,0,0,64,30,0,0,0,35,0,8194,8388608,0,0,-1,-1
48838,-1,Elmo de Nobambo,4,2,0,0,64,30,0,0,0,35,0,8194,8388608,0,0,-1,-1
48839,-1,Kilt de Nobambo,4,2,0,0,64,30,0,0,0,35,0,8194,8388608,0,0,-1,-1
48840,-1,Ombreiras de Nobambo,4,2,0,0,64,30,0,0,0,35,0,8194,8388608,0,0,-1,-1
48841,-1,Luvas de Thrall,4,2,0,0,64,30,0,0,0,35,0,8193,8388608,0,0,-1,-1
48842,-1,Cota de Thrall,4,2,0,0,64,30,0,0,0,35,0,8193,8388608,0,0,-1,-1
48843,-1,Elmo de Thrall,4,2,0,0,64,30,0,0,0,35,0,8193,8388608,0,0,-1,-1
48844,-1,Kilt de Thrall,4,2,0,0,64,30,0,0,0,35,0,8193,8388608,0,0,-1,-1
48845,-1,Ombreiras de Thrall,4,2,0,0,64,30,0,0,0,35,0,8193,8388608,0,0,-1,-1
48846,-1,Couraça de Nobambo,4,2,0,0,64,30,0,0,0,35,0,8194,8388608,0,0,-1,-1
48847,-1,Viseira de Nobambo,4,2,0,0,64,30,0,0,0,35,0,8194,8388608,0,0,-1,-1
48848,-1,Guantes de Nobambo,4,2,0,0,64,30,0,0,0,35,4096,8194,8388608,0,0,-1,-1
48849,-1,Guarda-ombros de Nobambo,4,2,0,0,64,30,0,0,0,35,0,8194,8388608,0,0,-1,-1
48850,-1,Kilt de Guerra de Nobambo,4,2,0,0,64,30,0,0,0,35,0,8194,8388608,0,0,-1,-1
48851,-1,Couraça de Thrall,4,2,0,0,64,30,0,0,0,35,0,8193,8388608,0,0,-1,-1
48852,-1,Viseira de Thrall,4,2,0,0,64,30,0,0,0,35,0,8193,8388608,0,0,-1,-1
48853,-1,Guantes de Thrall,4,2,0,0,64,30,0,0,0,35,4096,8193,8388608,0,0,-1,-1
48854,-1,Guarda-ombros de Thrall,4,2,0,0,64,30,0,0,0,35,0,8193,8388608,0,0,-1,-1
48855,-1,Kilt de Guerra de Thrall,4,2,0,0,64,30,0,0,0,35,0,8193,8388608,0,0,-1,-1
48860,-1,Loriga de Grito Infernal,4,2,0,0,1,30,0,0,0,35,0,8193,8388608,0,0,-1,-1
48861,-1,Manoplas de Grito Infernal,4,2,0,0,1,30,0,0,0,35,4096,8193,8388608,0,0,-1,-1
48862,-1,Capacete de Grito Infernal,4,2,0,0,1,30,0,0,0,35,0,8193,8388608,0,0,-1,-1
48863,-1,Coxotes de Grito Infernal,4,2,0,0,1,30,0,0,0,35,0,8193,8388608,0,0,-1,-1
48864,-1,Placa d'Ombros de Grito Infernal,4,2,0,0,1,30,0,0,0,35,0,8193,8388608,0,0,-1,-1
48865,-1,Loriga dos Wrynn,4,2,0,0,1,30,0,0,0,35,0,8194,8388608,0,0,-1,-1
48866,-1,Manoplas dos Wrynn,4,2,0,0,1,30,0,0,0,35,4096,8194,8388608,0,0,-1,-1
48867,-1,Capacete dos Wrynn,4,2,0,0,1,30,0,0,0,35,0,8194,8388608,0,0,-1,-1
48868,-1,Coxotes dos Wrynn,4,2,0,0,1,30,0,0,0,35,0,8194,8388608,0,0,-1,-1
48869,-1,Placa d'Ombros dos Wrynn,4,2,0,0,1,30,0,0,0,35,0,8194,8388608,0,0,-1,-1
48870,-1,Peitoral de Grito Infernal,4,2,0,0,1,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48871,-1,Grande Elmo de Grito Infernal,4,2,0,0,1,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48872,-1,Protetores de Mão de Grito Infernal,4,2,0,0,1,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48873,-1,Guarda-pernas de Grito Infernal,4,2,0,0,1,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48874,-1,Brafoneiras de Grito Infernal,4,2,0,0,1,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48875,-1,Peitoral dos Wrynn,4,2,0,0,1,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48876,-1,Grande Elmo dos Wrynn,4,2,0,0,1,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48877,-1,Protetores de Mão dos Wrynn,4,2,0,0,1,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48878,-1,Guarda-pernas dos Wrynn,4,2,0,0,1,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48879,-1,Brafoneiras dos Wrynn,4,2,0,0,1,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48880,-1,Loriga de Koltirus,4,2,0,0,32,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48881,-1,Manoplas de Koltirus,4,2,0,0,32,30,0,0,0,35,4096,8192,8388608,0,0,-1,-1
48882,-1,Capacete de Koltirus,4,2,0,0,32,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48883,-1,Coxotes de Koltirus,4,2,0,0,32,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48884,-1,Placa d'Ombros de Koltirus,4,2,0,0,32,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48885,-1,Loriga de Thassarian,4,2,0,0,32,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48886,-1,Manoplas de Thassarian,4,2,0,0,32,30,0,0,0,35,4096,8192,8388608,0,0,-1,-1
48887,-1,Capacete de Thassarian,4,2,0,0,32,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48888,-1,Coxotes de Thassarian,4,2,0,0,32,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48889,-1,Placa d'Ombros de Thassarian,4,2,0,0,32,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48890,-1,Couraça de Koltirus,4,2,0,0,-1,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48891,-1,Viseira de Koltirus,4,2,0,0,32,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48892,-1,Protetores de Mão de Koltirus,4,2,0,0,32,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48893,-1,Guarda-pernas de Koltirus,4,2,0,0,32,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48894,-1,Brafoneiras de Koltirus,4,2,0,0,-1,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48895,-1,Couraça de Thassarian,4,2,0,0,-1,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48896,-1,Viseira de Thassarian,4,2,0,0,32,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48897,-1,Protetores de Mão de Thassarian,4,2,0,0,32,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48898,-1,Guarda-pernas de Thassarian,4,2,0,0,32,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48899,-1,Brafoneiras de Thassarian,4,2,0,0,-1,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48900,-1,Túnica de Turalyon,4,2,0,0,2,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48901,-1,Espaldares de Turalyon,4,2,0,0,2,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48902,-1,Bacinete de Turalyon,4,2,0,0,2,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48903,-1,Grevas de Turalyon,4,2,0,0,2,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48904,-1,Luvas de Turalyon,4,2,0,0,2,30,0,0,0,35,4096,8192,8388608,0,0,-1,-1
48905,-1,Túnica de Liadrin,4,2,0,0,2,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48906,-1,Espaldares de Liadrin,4,2,0,0,2,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48907,-1,Bacinete de Liadrin,4,2,0,0,2,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48908,-1,Grevas de Liadrin,4,2,0,0,2,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48909,-1,Luvas de Liadrin,4,2,0,0,2,30,0,0,0,35,4096,8192,8388608,0,0,-1,-1
48910,-1,Loriga de Liadrin,4,2,0,0,2,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48911,-1,Manoplas de Liadrin,4,2,0,0,2,30,0,0,0,35,4096,8192,8388608,0,0,-1,-1
48912,-1,Elmo de Liadrin,4,2,0,0,2,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48913,-1,Coxotes de Liadrin,4,2,0,0,2,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48914,-1,Placa d'Ombros de Liadrin,4,2,0,0,2,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48915,-1,Loriga de Turalyon,4,2,0,0,2,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48916,-1,Manoplas de Turalyon,4,2,0,0,2,30,0,0,0,35,4096,8192,8388608,0,0,-1,-1
48917,-1,Elmo de Turalyon,4,2,0,0,2,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48918,-1,Coxotes de Turalyon,4,2,0,0,2,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48919,-1,Placa d'Ombros de Turalyon,4,2,0,0,2,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48922,-1,Peitoral de Liadrin,4,2,0,0,2,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48923,-1,Viseira de Liadrin,4,2,0,0,2,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48924,-1,Protetores de Mão de Liadrin,4,2,0,0,2,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48925,-1,Guarda-pernas de Liadrin,4,2,0,0,2,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48926,-1,Guarda-ombros de Liadrin,4,2,0,0,2,30,0,0,0,35,0,8193,8388608,0,0,-1,-1
48927,-1,Peitoral de Turalyon,4,2,0,0,2,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48928,-1,Viseira de Turalyon,4,2,0,0,2,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48929,-1,Protetores de Mão de Turalyon,4,2,0,0,2,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48930,-1,Guarda-pernas de Turalyon,4,2,0,0,2,30,0,0,0,35,0,8192,8388608,0,0,-1,-1
48931,-1,Guarda-ombros de Turalyon,4,2,0,0,2,30,0,0,0,35,0,8194,8388608,0,0,-1,-1
48974,-1,Braceleiras de Dominância da Forja Titânica,4,2,0,0,1024,30,0,0,0,35,4096,24576,0,0,0,-1,-1
48975,-1,Braceleiras Salvadoras da Forja Titânica,4,2,0,0,1024,30,0,0,0,35,4096,24576,0,0,0,-1,-1
48976,-1,Braceleiras Triunfantes da Forja Titânica,4,2,0,0,3592,30,0,0,0,35,4096,24576,0,0,0,-1,-1
48977,-1,Braçadeiras Salvadoras da Forja Titânica,4,2,0,0,2,30,0,0,0,35,4096,24576,0,0,0,-1,-1
48978,-1,Braçadeiras Triunfantes da Forja Titânica,4,2,0,0,35,30,0,0,0,35,4096,24576,0,0,0,-1,-1
48979,-1,Manilhas Salvadoras da Forja Titânica,4,2,0,0,400,30,0,0,0,35,4096,24576,0,0,0,-1,-1
48980,-1,Munhequeiras de Dominância da Forja Titânica,4,2,0,0,64,30,0,0,0,35,4096,24576,0,0,0,-1,-1
48981,-1,Munhequeiras Salvadoras da Forja Titânica,4,2,0,0,64,30,0,0,0,35,4096,24576,0,0,0,-1,-1
48982,-1,Munhequeiras Triunfantes da Forja Titânica,4,2,0,0,4164,30,0,0,0,35,4096,24576,0,0,0,-1,-1
48983,-1,Perneiras do Triunfo Encadeadas da Forja Titânica,4,2,0,0,4164,30,0,0,0,35,4096,24576,0,0,0,-1,-1
48987,-1,Guarda-pernas de Couro da Salvação da Forja Titânica,4,2,0,0,1024,30,0,0,0,35,4096,24576,0,0,0,-1,-1
48988,-1,Guarda-pernas de Couro do Triunfo da Forja Titânica,4,2,0,0,3592,30,0,0,0,35,4096,24576,0,0,0,-1,-1
48990,-1,Perneiras de Malha de Dominância da Forja Titânica,4,2,0,0,64,30,0,0,0,35,4096,24576,0,0,0,-1,-1
48991,-1,Perneiras de Tecido da Salvação da Forja Titânica,4,2,0,0,400,30,0,0,0,35,4096,24576,0,0,0,-1,-1
48992,-1,Guarda-pernas de Placa da Salvação da Forja Titânica,4,2,0,0,2,30,0,0,0,35,4096,24576,0,0,0,-1,-1
48993,-1,Guarda-pernas de Placa do Triunfo da Forja Titânica,4,2,0,0,35,30,0,0,0,35,4096,24576,0,0,0,-1,-1
48994,-1,Perneiras de Cota Anilhada Salvadoras da Forja Titânica,4,2,0,0,64,30,0,0,0,35,4096,24576,0,0,0,-1,-1
48997,-1,Calçotes de Tecido da Dominância da Forja Titânica,4,2,0,0,400,30,0,0,0,35,4096,24576,0,0,0,-1,-1
48998,-1,Guarda-pernas de Couro de Dominância da Forja Titânica,4,2,0,0,1024,30,0,0,0,35,4096,24576,0,0,0,-1,-1
49052,-1,Tabardo da Conquista,3,2,0,0,-1,0,0,0,0,31,32768,8194,0,0,0,-1,-1
49054,-1,Tabardo da Conquista,3,2,0,0,-1,0,0,0,0,32,32768,8193,0,0,0,-1,-1
49086,-1,Tabardo do Gladiador Implacável,4,2,0,0,-1,0,0,0,0,32,32768,8192,8388608,0,0,-1,-1
49120,-1,Gargalo Sangrento do Cervatroz,4,-3,0,0,-1,30,0,0,0,35,32768,8192,0,0,0,-1,-1
49126,-1,O Elmo Horrendo do Cavaleiro,4,-3,0,0,-1,30,0,0,0,35,32768,24576,8388608,0,0,-1,-1
49128,-1,A Lâmina Perniciosa do Cavaleiro,4,-3,0,0,-1,30,0,0,0,35,557056,8192,8388608,0,0,-1,-1
49142,-1,Lentes Infravermelhas de Calor,1,0,0,0,-1,1,0,0,0,1,64,24576,0,0,0,-1,-1
49179,-1,Cordão da Vivacidade do Gladiador Implacável,4,2,0,5,400,30,0,0,0,35,4096,8192,0,0,0,-1,-1
49181,-1,Manilhas da Vivacidade do Gladiador Implacável,4,2,0,0,400,30,0,0,0,35,4096,8192,0,0,0,-1,-1
49183,-1,Botinas da Vivacidade do Gladiador Implacável,4,2,0,0,400,30,0,0,0,35,4096,8192,0,0,0,-1,-1
49185,-1,Varinha da Vivacidade do Gladiador Implacável,4,2,0,0,-1,30,0,0,0,35,4096,8704,0,0,0,-1,-1
49187,-1,Compêndio do Gladiador Implacável,4,2,0,0,-1,30,0,0,0,35,4096,8192,0,0,0,-1,-1
49189,-1,Lâmina da Vivacidade do Gladiador Implacável,4,2,0,0,-1,30,0,0,0,35,4096,8704,0,0,0,-1,-1
49191,-1,Lâmina da Celeridade do Gladiador Implacável,4,2,0,0,-1,30,0,0,0,35,4096,8704,8388608,0,0,-1,-1
49201,-1,Chapéu de Teurgo Encardido,1,0,0,0,-1,1,0,0,0,12,0,24576,0,0,0,-1,-1
49227,-1,Presa de Skoll,3,2,0,0,-1,29,0,0,0,35,0,8704,0,0,0,-1,-1
49231,-1,Botas da Alma Angustiada,4,2,0,0,-1,30,0,0,0,35,0,24578,0,0,0,-1,-1
49232,-1,Sandálias da Alma Angustiada,4,2,0,0,-1,30,0,0,0,35,0,24577,0,0,0,-1,-1
49233,-1,Sandálias da Alma Angustiada,4,2,0,0,-1,30,0,0,0,35,8,24577,0,0,0,-1,-1
49234,-1,Botas da Alma Angustiada,4,2,0,0,-1,30,0,0,0,35,8,8194,0,0,0,-1,-1
49235,-1,Botas do Espaço Torturado,4,2,0,0,-1,30,0,0,0,35,0,24578,0,0,0,-1,-1
49236,-1,Escarpes do Espaço Torturado,4,2,0,0,-1,30,0,0,0,35,0,24577,0,0,0,-1,-1
49237,-1,Escarpes do Espaço Torturado,4,2,0,0,-1,30,0,0,0,35,8,8193,0,0,0,-1,-1
49238,-1,Botas do Espaço Torturado,4,2,0,0,-1,30,0,0,0,35,8,8194,0,0,0,-1,-1
49241,-1,Colete de Tecido Encharcado,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
49242,-1,Cinto de Tecido Encharcado,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
49243,-1,Calças de Tecido Encharcadas,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
49244,-1,Botas de Tecido Encharcadas,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
49245,-1,Braçadeiras de Tecido Encharcadas,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
49246,-1,Luvas de Tecido Encharcadas,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
49247,-1,Cinto de Couro Encharcado,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
49248,-1,Botas de Couro Encharcado,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
49249,-1,Braçadeiras de Couro Encharcado,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
49250,-1,Luvas de Couro Encharcado,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
49251,-1,Calças de Couro Encharcado,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
49252,-1,Colete de Couro Encharcado,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
49255,-1,Estilhaços Afiados,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
49256,-1,Cascalhos Polidos,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
49257,-1,Machado de Arremesso de Concha,0,0,0,0,-1,1,0,0,0,2,4194304,8192,0,0,0,-1,-1
49258,-1,Presa de Arremesso Leve,0,0,0,0,-1,1,0,0,0,2,4194304,8192,0,0,0,-1,-1
49259,-1,Armadura Encadeada Resgatada,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
49260,-1,Cinto Encadeado Resgatado,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
49261,-1,Botas Encadeadas Resgatadas,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
49262,-1,Braçadeiras Encadeadas Resgatadas,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
49263,-1,Luvas Encadeadas Resgatadas,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
49264,-1,Perneiras Encadeadas Resgatadas,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
49265,-1,Cinto de Tricô Recuperado,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
49266,-1,Botas Trançadas Recuperadas,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
49267,-1,Braçadeiras Trançadas Recuperadas,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
49268,-1,Luvas Trançadas Recuperadas,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
49269,-1,Calças Trançadas Recuperadas,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
49270,-1,Colete Trançado Recuperado,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
49271,-1,Cinto de Couro Molhado,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
49272,-1,Botas de Couro Molhado,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
49273,-1,Braçadeiras de Couro Molhado,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
49274,-1,Luvas de Couro Molhado,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
49275,-1,Arnês de Couro Molhado,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
49276,-1,Calças de Couro Molhado,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
49278,-1,Mochila-foguete Goblínico,2,0,0,0,-1,0,0,0,0,1,75595970,4202496,0,0,0,-1,-1
49295,-1,Mochila Aumentada de Pelego da Onyxia,4,0,0,0,-1,0,0,0,0,28,0,8192,0,0,0,-1,-1
49296,-1,"Vis'kag, o Sangrador Chamuscado",4,0,0,0,-1,30,0,0,0,35,524288,8192,0,0,0,-1,-1
49297,-1,Mortífero Energizado,4,0,0,0,-1,30,0,0,0,35,0,8192,0,0,0,-1,-1
49298,-1,Magespada Lazulicanto Irisada,4,0,0,0,-1,30,0,0,0,35,0,8704,0,0,0,-1,-1
49299,-1,Lâmina Afiada e Penetrante de Obsidiana,4,0,0,0,-1,30,0,0,0,35,0,8192,0,0,0,-1,-1
49301,-1,Golpeforte Recuperado,4,0,0,0,-1,30,0,0,0,35,33856,24576,8388608,0,0,-1,-1
49302,-1,Golpe Sombrio Recuperado,4,0,0,0,-1,30,0,0,0,35,1088,8192,0,0,0,-1,-1
49303,-1,Quel'Serrar Rebrilhante,4,0,0,0,547,30,0,0,0,35,524288,24576,0,0,0,-1,-1
49304,-1,Presa Afiada dos Místicos,4,0,0,0,-1,30,0,0,0,35,0,8704,0,0,0,-1,-1
49305,-1,Lança-pipoco Arrebitado,4,0,0,0,-1,30,0,0,0,35,0,8192,0,0,0,-1,-1
49306,-1,Gargantilha de Eskhandar,4,0,0,0,-1,30,0,0,0,35,0,24576,0,0,0,-1,-1
49307,-1,Clâmide Esvoaçante de Sapphiron,4,0,0,0,-1,30,0,0,0,35,0,8192,0,0,0,-1,-1
49308,-1,Grimório Clássico da Pedra Angular,4,0,0,0,-1,30,0,0,0,35,0,8192,0,0,0,-1,-1
49309,-1,Anel Rúnico do Vínculo,4,0,0,0,-1,30,0,0,0,35,524288,24576,0,0,0,-1,-1
49310,-1,Estilhaço Purificado da Escama,4,0,0,0,-1,30,0,0,0,35,524288,24576,0,0,0,-1,-1
49315,-1,Cobre-crânio da Nêmesis,4,0,0,0,256,30,0,0,0,35,0,8192,0,0,0,-1,-1
49316,-1,Diadema da Transcendência,4,0,0,0,16,30,0,0,0,35,0,8192,0,0,0,-1,-1
49317,-1,Corona da Transcendência,4,0,0,0,16,30,0,0,0,35,0,8192,0,0,0,-1,-1
49318,-1,Capuz do Vento Etéreo,4,0,0,0,128,30,0,0,0,35,0,8192,0,0,0,-1,-1
49319,-1,Capacete do Espreita-dragão,4,0,0,0,4,30,0,0,0,35,0,8192,0,0,0,-1,-1
49320,-1,Viseira da Ira,4,0,0,0,1,30,0,0,0,35,0,8192,0,0,0,-1,-1
49321,-1,Grande Elmo da Ira,4,0,0,0,1,30,0,0,0,35,0,8192,0,0,0,-1,-1
49322,-1,Máscara Dentessangue,4,0,0,0,8,30,0,0,0,35,0,8192,0,0,0,-1,-1
49323,-1,Murça do Julgamento,4,0,0,0,2,30,0,0,0,35,0,8192,0,0,0,-1,-1
49324,-1,Capacete do Julgamento,4,0,0,0,2,30,0,0,0,35,0,8192,0,0,0,-1,-1
49325,-1,Elmo do Julgamento,4,0,0,0,2,30,0,0,0,35,0,8192,0,0,0,-1,-1
49326,-1,Capuz Tempesfúria,4,0,0,0,1024,30,0,0,0,35,0,8192,0,0,0,-1,-1
49327,-1,Galhadura Tempesfúria,4,0,0,0,1024,30,0,0,0,35,0,8192,0,0,0,-1,-1
49328,-1,Elmo Tempesfúria,4,0,0,0,1024,30,0,0,0,35,0,8192,0,0,0,-1,-1
49329,-1,Mirada das Dez Tempestades,4,0,0,0,64,30,0,0,0,35,0,8192,0,0,0,-1,-1
49330,-1,Capucho das Dez Tempestades,4,0,0,0,64,30,0,0,0,35,0,8192,0,0,0,-1,-1
49331,-1,Coifa das Dez Tempestades,4,0,0,0,64,30,0,0,0,35,0,8192,0,0,0,-1,-1
