ID,FiltRaces,QuestTitle_lang,BulletText_lang,UniqueBitFlag,ConditionID,FiltActiveQuest,FiltClasses,FiltCompletedQuestLogic,FiltMaxFactionID,FiltMaxFactionValue,FiltMinFactionID,FiltMinFactionValue,FiltMinSkillID,FiltMinSkillValue,FiltNonActiveQuest,BreadCrumbID,StartItem,WorldStateExpressionID,QuestInfoID,ContentTuningID,CovenantID,Field_9_0_2_36206_022,Flags[0],Flags[1],Flags[2],FiltCompletedQuest[0],FiltCompletedQuest[1],FiltCompletedQuest[2]
41572,-1,Pellejo vil,,22555,38948,0,-1,0,0,0,0,0,2558,25,0,0,0,18782,124,347,0,3,34144576,0,268435456,0,0,0
41573,-1,Pellejo vil,,22556,38948,0,-1,0,0,0,0,0,2558,25,0,0,0,18783,124,347,0,3,34144576,0,268435456,0,0,0
41582,-1,Pelaje suave de trotasol,,22566,47901,0,-1,0,0,0,0,0,2558,25,0,0,0,19478,124,347,0,3,34144576,0,268435456,0,0,0
41596,-1,Salmón de Altamontaña vivaz,,22580,47899,0,-1,0,0,0,0,0,356,75,0,0,0,18804,130,347,0,3,34144576,0,268435456,0,0,0
41597,-1,Salmón de Altamontaña vivaz,,22581,47899,0,-1,0,0,0,0,0,356,75,0,0,0,18805,130,347,0,3,34144576,0,268435456,0,0,0
41598,-1,Pez reina vivaz maldito,,22583,47901,0,-1,0,0,0,0,0,356,75,0,0,0,18806,130,347,0,3,34144576,0,268435456,0,0,0
41599,-1,Pez reina vivaz maldito,,22582,47901,0,-1,0,0,0,0,0,356,75,0,0,0,18807,130,347,0,3,34144576,0,268435456,0,0,0
41600,-1,Perca branquiamusgo vivaz,,22584,47895,0,-1,0,0,0,0,0,356,75,0,0,0,18808,130,347,0,3,34144576,0,268435456,0,0,0
41601,-1,Perca branquiamusgo vivaz,,22585,47895,0,-1,0,0,0,0,0,356,75,0,0,0,18809,130,347,0,3,34144576,0,268435456,0,0,0
41602,-1,Rayatormentas vivaces,,22586,47897,0,-1,0,0,0,0,0,356,75,0,0,0,18810,130,347,0,3,34144576,0,268435456,0,0,0
41603,-1,Rayatormentas vivaces,,22587,47897,0,-1,0,0,0,0,0,356,75,0,0,0,18811,130,347,0,3,34144576,0,268435456,0,0,0
41604,-1,Koi de escamas rúnicas vivaz,,22588,38948,0,-1,0,0,0,0,0,356,75,0,0,0,18812,130,347,0,3,34144576,0,268435456,0,0,0
41605,-1,Koi de escamas rúnicas vivaz,,22589,38948,0,-1,0,0,0,0,0,356,75,0,0,0,18813,130,347,0,3,34144576,0,268435456,0,0,0
41609,-1,Salmón enorme de Altamontaña,,22598,47899,0,-1,0,0,0,0,0,356,75,0,0,0,18816,130,347,0,3,34144576,0,268435456,0,0,0
41610,-1,Pez reina maldito enorme,,22599,47901,0,-1,0,0,0,0,0,356,75,0,0,0,18817,130,347,0,3,34144576,0,268435456,0,0,0
41611,-1,Pez reina maldito enorme,,22600,47901,0,-1,0,0,0,0,0,356,75,0,0,0,18818,130,347,0,3,34144576,0,268435456,0,0,0
41612,-1,Perca branquiamusgo enorme,,22601,47895,0,-1,0,0,0,0,0,356,75,0,0,0,18819,130,347,0,3,34144576,0,268435456,0,0,0
41613,-1,Perca branquiamusgo enorme,,22602,47895,0,-1,0,0,0,0,0,356,75,0,0,0,18820,130,347,0,3,34144576,0,268435456,0,0,0
41614,-1,Rayatormentas enormes,,22603,47897,0,-1,0,0,0,0,0,356,75,0,0,0,18821,130,347,0,3,34144576,0,268435456,0,0,0
41615,-1,Rayatormentas enormes,,22604,47897,0,-1,0,0,0,0,0,356,75,0,0,0,18822,130,347,0,3,101253440,0,268435456,0,0,0
41616,-1,Koi de escamas rúnicas enorme,,22605,38948,0,-1,0,0,0,0,0,356,75,0,0,0,18823,130,347,0,3,34144576,64,268435456,0,0,0
41617,-1,Koi de escamas rúnicas enorme,,22606,38948,0,-1,0,0,0,0,0,356,75,0,0,0,18824,130,347,0,3,34144576,0,268435456,0,0,0
41622,-1,El legado de Crawliac,,22611,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18843,109,347,0,3,37290240,0,268435456,41694,0,0
41623,-1,Campeones de Altamontaña,,22613,39948,0,-1,0,0,0,0,0,0,0,0,0,0,18845,109,347,0,3,38338816,0,268435456,39992,0,0
41624,-1,Rocko necesita una afeitada,,22614,48602,0,-1,0,0,0,0,0,0,0,0,0,0,18846,115,347,0,3,3735808,0,268435456,0,0,0
41633,-1,Pedido: grebas de piedra ley,,22623,47901,0,-1,0,0,0,0,0,2454,25,0,0,0,18848,116,347,0,3,524608,0,268435456,0,0,0
41634,-1,Pedido: guardabrazos de piedra ley,,22624,47895,0,-1,0,0,0,0,0,2454,25,0,0,0,18849,116,347,0,3,524608,0,268435456,0,0,0
41635,-1,Pedido: botas de piedra ley,,22625,47899,0,-1,0,0,0,0,0,2454,25,0,0,0,18850,116,347,0,3,524608,0,268435456,0,0,0
41636,-1,Pedido: coraza de piedra ley,,22626,47897,0,-1,0,0,0,0,0,2454,25,0,0,0,18851,116,347,0,3,524608,8192,268435456,0,0,0
41637,-1,Pedido: espaldares de piedra ley,,22627,45166,0,-1,0,0,0,0,0,2454,25,0,0,0,18852,116,347,0,3,524608,0,268435456,0,0,0
41638,-1,Pedido: guanteletes de piedra ley,,22628,38948,0,-1,0,0,0,0,0,2454,25,0,0,0,18853,116,347,0,3,524608,0,268435456,0,0,0
41639,-1,Pedido: bufas de batalla,,22629,47901,0,-1,0,0,0,0,0,2526,25,0,0,0,18854,117,347,0,3,524608,0,268435456,0,0,0
41640,-1,Pedido: máscara Pellejo de Guerra,,22630,47895,0,-1,0,0,0,0,0,2526,25,0,0,0,18855,117,347,0,3,524608,0,268435456,0,0,0
41641,-1,Pedido: bandas de batalla,,22673,47899,0,-1,0,0,0,0,0,2526,25,0,0,0,18856,117,347,0,3,524608,0,268435456,0,0,0
41642,-1,Pedido: escarpines de pellejo de guerra,,22632,47897,0,-1,0,0,0,0,0,2526,25,0,0,0,18857,117,347,0,3,524608,0,268435456,0,0,0
41643,-1,Pedido: leotardos de batalla,,22631,45166,0,-1,0,0,0,0,0,2526,25,0,0,0,18858,117,347,0,3,524608,0,268435456,0,0,0
41644,-1,Pedido: guantes de pellejo de guerra,,22633,38948,0,-1,0,0,0,0,0,2526,25,0,0,0,18859,117,347,0,3,524608,0,268435456,0,0,0
41645,-1,Pedido: hombreras de filoseda,,22634,47901,0,-1,0,0,0,0,0,2534,25,0,0,0,18860,121,347,0,3,524608,0,268435456,0,0,0
41646,-1,Pedido: guantes Tejedor de Seda,,22635,47895,0,-1,0,0,0,0,0,2534,25,0,0,0,18861,121,347,0,3,524608,0,268435456,0,0,0
41647,-1,Pedido: toga Tejedor de Seda,,22636,47899,0,-1,0,0,0,0,0,2534,25,0,0,0,18862,121,347,0,3,524608,0,268435456,0,0,0
41648,-1,Pedido: brazales Tejedor de Seda,,22637,47897,0,-1,0,0,0,0,0,2534,25,0,0,0,18863,121,347,0,3,524608,0,268435456,0,0,0
41649,-1,Pedido: zapatillas de filoseda,,22638,45166,0,-1,0,0,0,0,0,2534,25,0,0,0,18864,121,347,0,3,524608,0,268435456,0,0,0
41650,-1,Pedido: capucha de filoseda,,22639,38948,0,-1,0,0,0,0,0,2534,25,0,0,0,18865,121,347,0,3,524608,0,268435456,0,0,0
41651,-1,Pedido: colgante de azsunita,,22640,47901,0,-1,0,0,0,0,0,2518,25,0,0,0,18866,125,347,0,3,524608,0,268435456,0,0,0
41652,-1,Pedido: coletilla alta Ámbar profundo,,22641,47895,0,-1,0,0,0,0,0,2518,25,0,0,0,18867,125,347,0,3,524608,0,268435456,0,0,0
41653,-1,Pedido: colgante Piedra del Cielo,,22642,47899,0,-1,0,0,0,0,0,2518,25,0,0,0,18868,125,347,0,3,524608,0,268435456,0,0,0
41654,-1,Pedido: aro de ópalo de la reina,,22643,47897,0,-1,0,0,0,0,0,2518,25,0,0,0,18869,125,347,0,3,524608,0,268435456,0,0,0
41655,-1,Pedido: colgante de ópalo de la reina,,22644,45166,0,-1,0,0,0,0,0,2518,25,0,0,0,18870,125,347,0,3,524608,0,268435456,0,0,0
41656,-1,Pedido: aro de azsunita,,22645,38948,0,-1,0,0,0,0,0,2518,25,0,0,0,18871,125,347,0,3,524608,0,268435456,0,0,0
41657,-1,Pedido: jarabes de magia pura,,22646,47901,0,-1,0,0,0,0,0,2479,25,0,0,0,18872,118,347,0,3,524608,0,268435456,0,0,0
41658,-1,Pedido: elíxires Sylvan,,22647,47895,0,-1,0,0,0,0,0,2479,25,0,0,0,18873,118,347,0,3,524608,0,268435456,0,0,0
41659,-1,Pedido: elíxires de avalancha,,22648,47899,0,-1,0,0,0,0,0,2479,25,0,0,0,18874,118,347,0,3,524608,0,268435456,0,0,0
41660,-1,Pedido: Brebajeskaggl,,22649,47897,0,-1,0,0,0,0,0,2479,25,0,0,0,18875,118,347,0,3,524608,0,268435456,0,0,0
41661,-1,Pedido: pociones de soplo aéreo,,22650,45166,0,-1,0,0,0,0,0,2479,25,0,0,0,18876,118,347,0,3,524608,0,268435456,0,0,0
41662,-1,Pedido: pociones de rejuvenecimiento ancestral,,22651,38948,0,-1,0,0,0,0,0,2479,25,0,0,0,18877,118,347,0,3,524608,0,268435456,0,0,0
41663,-1,Pedido de Runa Vantus: Elerethe Renferal,,22652,47901,0,-1,0,0,0,0,0,2508,25,0,0,0,18878,126,347,0,3,524608,0,268435456,0,0,0
41664,-1,Pedido de Runa Vantus: Dragones de la Pesadilla,,22653,47895,0,-1,0,0,0,0,0,2508,25,0,0,0,18879,126,347,0,3,524608,0,268435456,0,0,0
41665,-1,Pedido de Runa Vantus: Ursoc,,22654,47899,0,-1,0,0,0,0,0,2508,25,0,0,0,18880,126,347,0,3,524608,0,268435456,0,0,0
41666,-1,Pedido de Runa Vantus: Nythendra,,22655,47897,0,-1,0,0,0,0,0,2508,25,0,0,0,18881,126,347,0,3,524608,0,268435456,0,0,0
41667,-1,Pedido de Runa Vantus: Xavius,,22656,45166,0,-1,0,0,0,0,0,2508,25,0,0,0,18882,126,347,0,3,524608,0,268435456,0,0,0
41668,-1,"Pedido de Runa Vantus: Il'gynoth, el Corazón de la Corrupción.",,22657,38948,0,-1,0,0,0,0,0,2508,25,0,0,0,18883,126,347,0,3,524608,0,268435456,0,0,0
41669,-1,Pedido: palabra de golpe crítico,,22658,47901,0,-1,0,0,0,0,0,2487,25,0,0,0,18884,123,347,0,3,524608,0,268435456,0,0,0
41670,-1,Pedido: palabra de agilidad,,22659,47895,0,-1,0,0,0,0,0,2487,25,0,0,0,18885,123,347,0,3,524608,0,268435456,0,0,0
41671,-1,Pedido: palabra de fuerza,,22660,47899,0,-1,0,0,0,0,0,2487,25,0,0,0,18886,123,347,0,3,524608,0,268435456,0,0,0
41672,-1,Pedido: palabra de celeridad,,22661,47897,0,-1,0,0,0,0,0,2487,25,0,0,0,18887,123,347,0,3,524608,0,268435456,0,0,0
41673,-1,Pedido: palabra de maestría,,22662,45166,0,-1,0,0,0,0,0,2487,25,0,0,0,18888,123,347,0,3,524608,0,268435456,0,0,0
41674,-1,Pedido: palabra de intelecto,,22663,38948,0,-1,0,0,0,0,0,2487,25,0,0,0,18889,123,347,0,3,524608,0,268435456,0,0,0
41675,-1,Pedido: armatesta de activación por parpadeo,,22664,47901,0,-1,0,0,0,0,0,2500,25,0,0,0,18890,122,347,0,3,524608,0,268435456,0,0,0
41676,-1,Pedido: pistola de venda de bombeo,,22665,47895,0,-1,0,0,0,0,0,2500,25,0,0,0,18891,122,347,0,3,524608,0,268435456,0,0,0
41677,-1,Pedido: martillo automático,,22666,47899,0,-1,0,0,0,0,0,2500,25,0,0,0,18892,122,347,0,3,524608,0,268435456,0,0,0
41678,-1,Pedido: mochila de munición,,22667,47897,0,-1,0,0,0,0,0,2500,25,0,0,0,18893,122,347,0,3,524608,0,268435456,0,0,0
41679,-1,Pedido: dispensador de balas desplegable,,22668,45166,0,-1,0,0,0,0,0,2500,25,0,0,0,18894,122,347,0,3,524608,0,268435456,0,0,0
41680,-1,Pedido: pilón detector de errores,,22669,38948,0,-1,0,0,0,0,0,2500,25,0,0,0,18895,122,347,0,3,524608,0,268435456,0,0,0
41685,-1,PELIGRO: Ala'washte,,22682,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18902,136,347,0,3,3735872,0,268435456,0,0,0
41686,-1,PELIGRO: Olokk el rompe barcos,,22683,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18904,136,347,0,3,3735872,0,268435456,0,0,0
41687,-1,¡Guerra de caracoles!,,22686,48602,0,-1,0,0,0,0,0,0,0,0,0,0,18905,115,347,0,3,3735808,0,268435456,0,0,0
41691,-1,Océano de plumas,,22692,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18908,109,347,0,3,37290240,0,268435456,0,0,0
41692,-1,Carroñeros del naufragio,,22693,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18910,109,347,0,3,37290240,0,268435456,0,0,0
41693,-1,Penas de Rocalaguna,,22694,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18911,109,347,0,3,37290240,0,268435456,0,0,0
41695,-1,PELIGRO: Defilia,,22699,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18909,136,347,0,3,3735872,0,268435456,0,0,0
41696,-1,PELIGRO: Mawat'aki,,22701,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18914,136,347,0,3,3735872,0,268435456,0,0,0
41697,-1,"PELIGRO: Colerian, Alteria y Selenyi",,22702,38948,0,-1,0,0,0,0,0,0,0,0,0,0,18915,136,347,0,3,3735872,0,268435456,0,0,0
41699,-1,Crocantes de cangrejo,,22704,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18917,109,347,0,3,37290240,8192,268435456,0,0,0
41700,-1,PELIGRO: Shalas'aman,,22708,47895,0,-1,0,0,0,0,0,0,0,0,0,0,18922,136,347,0,3,3735872,0,268435456,0,0,0
41701,-1,Fortaleciéndose,,22705,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18921,109,347,0,3,37290240,8192,268435456,0,0,0
41703,-1,PELIGRO: Ormagrogg,,22707,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18923,136,347,0,3,3735872,0,268435456,0,0,0
41705,-1,Asalto al Tótem del Trueno,,22719,55295,0,-1,0,0,0,0,0,0,0,0,0,0,18924,109,347,0,3,41484544,8192,268435456,41694,0,0
41706,-1,Aguas salobres,,22723,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18918,109,347,0,3,37290240,8192,268435456,0,0,0
41757,-1,Ecos del guardián de la tierra,,22766,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18933,109,347,0,3,34144512,0,268435456,0,0,0
41758,-1,Guardianes obsidianas,,22767,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18934,109,347,0,3,38338816,0,268435456,0,0,0
41765,-1,[NYI] Apuesta de caza,,22802,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18936,109,347,0,3,35193088,0,268435456,0,0,0
41766,-1,Fuerza de protección de la fauna,,22773,48602,0,-1,0,0,0,0,0,0,0,0,0,0,18935,115,347,0,3,3735808,0,268435456,0,0,0
41789,-1,Vuelve al Risco,,22812,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18955,109,347,0,3,37290240,0,268435456,0,0,0
41794,-1,Acechadracos,,22821,47897,0,-1,0,0,0,0,0,0,0,0,0,0,21030,109,347,0,3,37290240,0,268435456,0,0,0
41816,-1,PELIGRO: Oubdob el Destructor,,22836,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18966,136,347,0,3,3735872,0,268435456,0,0,0
41817,-1,Calavera del Capataz,,22837,38948,0,-1,0,0,0,0,0,0,0,0,0,0,18967,0,347,0,3,590080,0,268435456,0,0,0
41818,-1,SE BUSCA: Vetecuerno majestuoso,,22838,47899,0,-1,0,0,0,0,0,0,0,0,0,0,20552,109,347,0,3,3735872,0,268435456,0,0,0
41819,-1,SE BUSCA: Gurbog el Azotador,,22839,47899,0,-1,0,0,0,0,0,0,0,0,0,0,19940,109,347,0,3,3735872,0,268435456,0,0,0
41820,-1,Caminata sin ritmo,,22842,38948,0,-1,0,0,0,0,0,0,0,0,0,0,18972,0,347,0,3,590080,0,268435456,0,0,0
41821,-1,SE BUSCA: Shara Aliento Vil,,22841,47899,0,-1,0,0,0,0,0,0,0,0,0,0,19835,109,347,0,3,3735872,0,268435456,0,0,0
41822,-1,Siguiendo sus huellas,,22843,38948,0,-1,0,0,0,0,0,0,0,0,0,0,18970,0,347,0,3,590080,0,268435456,0,0,0
41823,-1,Cenizas a las cenizas,,22844,38948,0,-1,0,0,0,0,0,0,0,0,0,0,18973,0,347,0,3,590080,0,268435456,0,0,0
41824,-1,SE BUSCA: Arru,,22845,47899,0,-1,0,0,0,0,0,0,0,0,0,0,20555,109,347,0,3,3735872,0,268435456,0,0,0
41825,-1,Amenaza alada,,22846,38948,0,-1,0,0,0,0,0,0,0,0,0,0,18975,0,347,0,3,590080,0,268435456,0,0,0
41826,-1,SE BUSCA: Crawshuk el Hambriento,,22847,47899,0,-1,0,0,0,0,0,0,0,0,0,0,20576,109,347,0,3,3735872,0,268435456,0,0,0
41827,-1,El maullido del gato,,26360,38948,0,-1,0,0,0,0,0,0,0,0,0,0,18976,0,347,0,3,590080,0,268435456,0,0,0
41828,-1,SE BUSCA: Peloferoz,,22848,47899,0,-1,0,0,0,0,0,0,0,0,0,0,20571,109,347,0,3,3735872,0,268435456,0,0,0
41829,-1,El rastreador Plumaoscura,,22849,38948,0,-1,0,0,0,0,0,0,0,0,0,0,18979,0,347,0,3,590080,0,268435456,0,0,0
41830,-1,Mordedura de demonio,,22850,38948,0,-1,0,0,0,0,0,0,0,0,0,0,18980,0,347,0,3,590080,0,268435456,0,0,0
41832,-1,Terror de agua blanco,,22850,38948,0,-1,0,0,0,0,0,0,0,0,0,0,18982,0,347,0,3,590080,0,268435456,0,0,0
41833,-1,El último paseo de Grmlrml,,22852,38948,0,-1,0,0,0,0,0,0,0,0,0,0,18983,0,347,0,3,590080,0,268435456,0,0,0
41835,-1,Tratamiento vermicida,,22853,38948,0,-1,0,0,0,0,0,0,0,0,0,0,18984,0,347,0,3,590080,0,268435456,0,0,0
41836,-1,SE BUSCA: Bodash el Acaparador,,22854,47899,0,-1,0,0,0,0,0,0,0,0,0,0,19946,109,347,0,3,3735872,0,268435456,0,0,0
41837,-1,Fanfarrón Roca Lejana,,26361,38948,0,-1,0,0,0,0,0,0,0,0,0,0,18986,0,347,0,3,590080,0,268435456,0,0,0
41838,-1,SE BUSCA: Letargo,,22858,47899,0,-1,0,0,0,0,0,0,0,0,0,0,20546,109,347,0,3,3735872,0,268435456,0,0,0
41842,-1,Base de la cadena alimenticia,,22859,38948,0,-1,0,0,0,0,0,0,0,0,0,0,18988,0,347,0,3,590080,0,268435456,0,0,0
41843,-1,"Mala suerte, Puck",,22860,38948,0,-1,0,0,0,0,0,0,0,0,0,0,18989,0,347,0,3,590080,0,268435456,0,0,0
41844,-1,SE BUSCA: Sekhan,,26362,47899,0,-1,0,0,0,0,0,0,0,0,0,0,20549,109,347,0,3,3735872,0,268435456,0,0,0
41855,-1,Contra los abusadores,,22879,48602,0,-1,0,0,0,0,0,0,0,0,0,0,18991,115,347,0,3,3735808,0,268435456,0,0,0
41857,-1,Guarida de Neltharion: Esclavos Rocabruna,,22910,42902,0,-1,0,0,0,0,0,0,0,0,0,0,19009,137,347,0,3,35193088,0,268435458,0,0,0
41860,-1,Lidiando con los sátiros,,22908,132427,0,-1,0,0,0,0,0,0,0,0,0,0,19002,115,347,0,3,3735808,0,268435456,0,0,0
41861,-1,Conoce a las Fauces,,22909,48602,0,-1,0,0,0,0,0,0,0,0,0,0,19004,115,347,0,3,3735808,0,268435456,0,0,0
41862,-1,Solo las mascotas pueden prevenir los incendios forestales,,22911,48602,0,-1,0,0,0,0,0,0,0,0,0,0,19007,115,347,0,3,3735808,0,268435456,0,0,0
41864,-1,Guarida de Neltharion: Triturador cristalino,,22913,42253,0,-1,0,0,0,0,0,0,0,0,0,0,19010,137,347,0,3,35193088,0,268435458,0,0,0
41865,-1,Guarida de Neltharion: Madre de piedra,,22914,42253,0,-1,0,0,0,0,0,0,0,0,0,0,19011,137,347,0,3,35193088,0,268435458,0,0,0
41866,-1,Guarida de Neltharion: Murciélago contagiado,,22915,42253,0,-1,0,0,0,0,0,0,0,0,0,0,19012,137,347,0,3,35193088,0,268435458,0,0,0
41881,-1,Pelea nocturna: Heliosus,,22931,38948,0,-1,0,0,0,0,0,0,0,0,0,0,19018,115,347,0,3,3735808,0,268435456,0,0,0
41886,-1,Pelea nocturna: ¡Ratas!,,22942,38948,0,-1,0,0,0,0,0,0,0,0,0,0,19019,115,347,0,3,3735808,0,268435456,0,0,0
41895,-1,El maestro de las mascotas,,22951,41007,0,-1,0,0,0,0,0,0,0,0,0,0,19038,115,347,0,3,3735808,0,268435456,0,0,0
41896,-1,Operación Liberación de múrlocs,,26246,47901,0,-1,0,0,0,0,0,0,0,0,0,0,20198,113,347,0,3,590080,0,268435456,0,0,0
41902,-1,Obtención de monedas,,26357,21439,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,347,0,3,3735552,131200,268435456,0,0,0
41914,-1,Despeja las catacumbas,,22968,38948,0,-1,0,0,0,0,0,0,0,0,0,0,19091,115,347,0,3,3735808,0,268435456,0,0,0
41925,-1,Infierno arrasador,,22986,39338,0,-1,0,0,0,0,0,0,0,0,0,0,19093,109,347,0,3,41484544,8192,268435456,0,0,0
41926,-1,Regreso del campeón,,23022,47897,0,-1,0,0,0,0,0,0,0,0,0,0,19094,109,347,0,3,41484544,8192,268435456,41694,0,0
41927,-1,Arruinando el Bosquerruna,,23026,47897,0,-1,0,0,0,0,0,0,0,0,0,0,19095,109,347,0,3,41484544,8192,268435456,41694,0,0
41930,-1,El llamado de Valor,,22998,47897,0,-1,0,0,0,0,0,0,0,0,0,0,19097,109,347,0,3,41484544,8192,268435456,41694,0,0
41931,-1,Transfusión de maná,,22992,38948,0,-1,0,0,0,0,0,0,0,0,0,0,19096,115,347,0,3,3735808,0,268435456,0,0,0
41935,-1,Bestias de carga,,23002,48602,0,-1,0,0,0,0,0,0,0,0,0,0,19109,115,347,0,3,3735808,0,268435456,0,0,0
41936,-1,Te han retado,,23013,47897,0,-1,0,0,0,0,0,0,0,0,0,0,19120,109,347,0,3,37290240,8192,268435456,0,0,0
41938,-1,Hermanos de Skovald,,23018,47897,0,-1,0,0,0,0,0,0,0,0,0,0,19128,109,347,0,3,37290240,0,268435456,0,0,0
41944,-1,La escalera de Jarrun,,23028,47897,0,-1,0,0,0,0,0,0,0,0,0,0,19131,115,347,0,3,3735808,0,268435456,0,0,0
41948,-1,Todas las mascotas van al cielo,,23033,48602,0,-1,0,0,0,0,0,0,0,0,0,0,19144,115,347,0,3,3735808,0,268435456,0,0,0
41949,-1,El regreso de los Drekirjar,,23045,47897,0,-1,0,0,0,0,0,0,0,0,0,0,19134,109,347,0,3,37290240,0,268435456,0,0,0
41950,-1,¡Que caigan más truenos!,,25514,47310,0,-1,0,0,0,0,0,0,0,0,0,0,19135,109,347,0,3,37290240,0,268435456,0,0,0
41955,-1,Línea de sangre de piedra,,23053,47895,0,-1,0,0,0,0,0,0,0,0,0,0,19143,109,347,0,3,41484544,0,268435456,0,0,0
41956,-1,Acólitos petrificados,,23054,47895,0,-1,0,0,0,0,0,0,0,0,0,0,19260,109,347,0,3,41484544,0,268435456,0,0,0
41958,-1,"Oh, Ominitron",,23059,48602,0,-1,0,0,0,0,0,0,0,0,0,0,19147,115,347,0,3,3735808,0,268435456,0,0,0
41961,-1,Los terrenos de Torre Oscura,,23062,47893,0,-1,0,0,0,0,0,0,0,0,0,0,19149,109,347,0,3,37290240,0,268435456,0,0,0
41962,-1,Guardia de Torre Oscura,,23063,47895,0,-1,0,0,0,0,0,0,0,0,0,0,19150,109,347,0,3,34144512,0,268435456,0,0,0
41964,-1,Aguas envenenadas,,23065,47895,0,-1,0,0,0,0,0,0,0,0,0,0,19145,109,347,0,3,37290240,8192,268435456,0,0,0
41965,-1,Liberación alalunar,,23067,47895,0,-1,0,0,0,0,0,0,0,0,0,0,19152,109,347,0,3,37290240,0,268435456,0,0,0
41980,-1,La defensa del templo,,23082,47895,0,-1,0,0,0,0,0,0,0,0,0,0,19178,109,347,0,3,37290240,0,268435456,0,0,0
41983,-1,[NYI] Las necesidades de los osos,,23086,47899,0,-1,0,0,0,0,0,0,0,0,0,0,19172,109,347,0,3,3735808,0,268435456,0,0,0
41984,-1,La niebla envolvente,,23120,47897,0,-1,0,0,0,0,0,0,0,0,0,0,19169,109,347,0,3,41484544,8192,268435456,0,0,0
41990,-1,Hecho trizas,,23100,41007,0,-1,0,0,0,0,0,0,0,0,0,0,19176,115,347,0,3,3735808,0,268435456,0,0,0
41992,-1,Cenizas retorcidas,,23105,47895,0,-1,0,0,0,0,0,0,0,0,0,0,19179,109,347,0,3,37290240,0,268435456,0,0,0
41995,-1,Corrupción oscura,,23110,47895,0,-1,0,0,0,0,0,0,0,0,0,0,19181,109,347,0,3,37290240,0,268435456,0,0,0
41996,-1,Pesadilla enredada,,23117,47895,0,-1,0,0,0,0,0,0,0,0,0,0,19182,109,347,0,3,37290240,0,268435456,0,0,0
42004,-1,Barco fantasma,,23140,47897,0,-1,0,0,0,0,0,0,0,0,0,0,19184,109,347,0,3,37290240,0,268435456,0,0,0
42013,-1,El tártaro,,23148,47896,0,-1,0,0,0,0,0,0,0,0,0,0,19190,109,347,0,3,37290240,0,268435456,0,0,0
42014,-1,Una cosecha corrompida,,23149,47901,0,-1,0,0,0,0,0,0,0,0,0,0,19192,109,347,0,3,37290240,0,268435456,41694,0,0
42015,-1,Hilos del destino,,23150,38948,0,-1,0,0,0,0,0,0,0,0,0,0,19194,115,347,0,3,3735808,0,268435456,0,0,0
42018,-1,Los que están más allá de la redención,,23152,47901,0,-1,0,0,0,0,0,0,0,0,0,0,19196,109,347,0,3,37290240,0,268435456,41694,0,0
42019,-1,Inclina la balanza,,23153,47901,0,-1,0,0,0,0,0,0,0,0,0,0,19197,109,347,0,3,37290240,0,268435456,41694,0,0
42021,-1,Investigación en Mak'rana,,23154,47901,0,-1,0,0,0,0,0,0,0,0,0,0,19198,109,347,0,3,37290240,0,268435456,41694,0,0
42022,-1,La academia destrozada,,23155,47901,0,-1,0,0,0,0,0,0,0,0,0,0,19199,109,347,0,3,37290240,2,268435456,41694,0,0
42023,-1,Los escombros de Torre Oscura,,23465,47895,0,-1,0,0,0,0,0,0,0,0,0,0,18197,113,347,0,3,3735808,0,268435456,0,0,0
42024,-1,El amigo de mi enemigo,,23156,47901,0,-1,0,0,0,0,0,0,0,0,0,0,19200,136,347,0,3,37290240,0,268435456,41694,0,0
42025,-1,Lucha a puños,,23464,47897,0,-1,0,0,0,0,0,0,0,0,0,0,18199,113,347,0,3,3735808,0,268435456,0,0,0
42026,-1,Faronaar en ruinas,,23158,47901,0,-1,0,0,0,0,0,0,0,0,0,0,19201,109,347,0,3,577831176,8192,268435456,41694,0,0
42027,-1,Faronaar en caos,,23157,47901,0,-1,0,0,0,0,0,0,0,0,0,0,19202,109,347,0,3,577831176,8192,268435456,41694,0,0
42028,-1,En la pesadilla,,23164,47895,0,-1,0,0,0,0,0,0,0,0,0,0,19203,109,347,0,3,41484544,8192,268435456,0,0,0
42062,-1,Noche de peleas: Puntos Jr. Jr.,,23194,38948,0,-1,0,0,0,0,0,0,0,0,0,0,19221,115,347,0,3,3735808,0,268435456,0,0,0
42063,-1,El tamaño no importa,,23195,48602,0,-1,0,0,0,0,0,0,0,0,0,0,19222,115,347,0,3,3735808,0,268435456,0,0,0
