Name_lang,Description_lang,Map[0],Map[1],ID,JournalInstanceID,DungeonEncounterID,OrderIndex,FirstSectionID,UiMapID,MapDisplayConditionID,Flags,DifficultyMask
Sjonnir el Afilador,"Aunque hubo quien se resistió a la corrupción de Loken, Sjonnir el Afilador estaba más que dispuesto a convertir la Forja de los Deseos en algo más oscuro. Cree que sus nuevas creaciones son muy superiores a los terráneos y las desplegará contra quienquiera que desafíe la voluntad de Loken.",0.497268,0.137295,607,277,1998,4,7313,140,0,0,-1
Maestro de forja Gargelus,Gargelus ha forjado algunas de las armas más letales que la Plaga ha empleado contra los vivos. Es capaz de forjar saronita rápidamente y convertirla en terribles instrumentos de dolor y muerte... O lanzarla directamente a sus enemigos.,0.680328,0.553278,608,278,1999,1,7327,184,0,0,-1
Agh y Puagh,"Puagh, el nigromante diminuto, supervisa a los trabajadores del Foso de Saron. A hombros del terrible Agh, puede lanzar veneno, explosivos y magia oscura a sus enemigos sin exponerse. Gracias a su elevado punto de vista, también ha descubierto oscuros secretos de la Ciudadela de la Corona de Hielo que podrían derrocar al Rey Exánime.",0.47541,0.397541,609,278,2001,2,7334,184,0,0,-1
Señor de la Plaga Tyrannus,"El caballero de la Muerte Tyrannus fue ascendido a Señor de la Plaga tras matar al gigante Gargelus. Su poder, su falta de piedad y su vermis de escarcha, Dientefrío, lo convierten en el guardián ideal del Foso de Saron y de la entrada a las Cámaras de Reflexión.",0.441257,0.266394,610,278,2000,3,7340,184,0,0,-1
Gancho,"Desde que Arthas se encontró con las abominaciones de la Plaga por primera vez, se han vuelto aún más peligrosas. Gancho se ha vuelto más fuerte, más tóxico y más ágil que las demás. Los nigromantes que crearon a Gancho nunca se molestaron en proporcionarle inteligencia, pero no le hace falta mucha astucia para realizar su trabajo.",0.56694,0.592213,611,279,2002,1,7361,131,0,0,-1
Salramm,"Salramm, el Modelador de Carne, fue uno de los primeros nigromantes entrenados en las cámaras subterráneas de Scholomance. Para él los sujetos de prueba, y a veces hasta sus compañeros de clase, eran poco más que una colección de piezas interesantes para su trabajo. Ahora cuenta con toda la población de Stratholme para sus experimentos... así como los intrusos que intenten detenerlo.",0.59153,0.401638,612,279,2004,2,7365,131,0,0,-1
Cronolord Época,"El Vuelo Infinito suele emplear métodos sutiles para manipular las líneas temporales, pero si todo lo demás falla, pueden enviar a un asesino para que se encargue definitivamente de Arthas. Aunque se sabe poco de los agentes del Vuelo Infinito, Época hace gala de un dominio del tiempo apabullante que lo convierte en un obstáculo letal para el futuro de Arthas.",0.65847,0.258197,613,279,2003,3,7371,131,0,0,-1
Mal'Ganis,"El destino de Mal'Ganis ya está escrito. El odio de Arthas por el señor del terror provocará que el príncipe viaje a Rasganorte y recoja la Agonía de Escarcha. Pero esto solo sucederá si Mal'Ganis lo considera digno. Para demostrar su valía y comenzar el periplo que lo convertirá en el Rey Exánime, Arthas debe sobrevivir al asalto de Mal'Ganis.",0.325136,0.459016,614,279,2005,4,7375,131,0,0,-1
Bronjahm,"Bronjahm ha servido al Culto de los Malditos desde el principio. El mismísimo Kel'Thuzad enseñó a Bronjahm el valor de las almas y cómo descorazonarlas para que alimenten las máquinas de la Plaga. Puede corromper las almas de los enemigos y destrozarlas, lo que lo convierte en el guardián ideal para La Forja de Almas del Rey Exánime.",0.435793,0.495902,615,280,2006,1,7380,183,0,0,-1
Devoraalmas,"El oscuro trabajo que Bronjahm lleva a cabo en la Forja de Almas produce espíritus fragmentados y torturados. Para evitar que escapen, y para aprovechar hasta el último resto de los malditos, el Rey Exánime creó al Devoraalmas. Este ser caza y consume espíritus descarriados y los descompone lentamente en su terrible cuerpo. Las almas consumidas se vuelven locas de angustia y sufrimiento, pero el hambre del Devoraalmas no se sacia nunca.",0.434426,0.120902,616,280,2007,2,7387,183,0,0,-1
Comandante Barbarrecia,"El comandante Barbarrecia lideró a sus tropas contra algunos de los enemigos más peligrosos de la Alianza. Puede que las cámaras de estasis lo hayan ralentizado, pero la visión de los aventureros de la Horda lo volverá a poner en marcha.",0.187159,0.506146,617,281,3017,1,6665,129,0,8,-1
Gran maga Telestra,"Se rumorea que la gran maga Telestra instruyó al príncipe Kael'thas. Aunque esta creía que la alianza del príncipe con los naga era una estupidez, no podía permitir que Dalaran apresara a su pueblo. Malygos no tuvo más que recordarle esta traición para que Telestra aceptara ser la instructora de sus cazadores de magos.",0.275956,0.39959,618,281,2010,2,7392,129,0,0,-1
Anomalus,"Dirigir tanta energía Arcana de Azeroth a través de El Nexo ha rasgado la realidad. Mientras las fuerzas de Malygos intentan rechazar a las criaturas invasoras, el poder Arcano caótico ha tomado la forma de Anomalus. Si no se detiene a la criatura, deshará todo lo que pueda tocar.",0.620218,0.221312,619,281,2009,3,7405,129,0,0,-1
Ormorok el Talador,"Las formidables energías Arcanas del Nexo han transformado la Arboleda Tonada y a sus guardianes. La mente sencilla de Ormorok se ha obsesionado con las energías que lo transforman. Tiene pocas palabras que ofrecer a los que interrumpen su meditación, pero una gran cantidad de violencia.",0.562842,0.727459,620,281,2012,4,7416,129,0,0,-1
Keristrasza,"Solo Malygos sabe si Keristrasza fue torturada como venganza por la muerte de Saragosa o en un intento fallido de convertirla en una aliada. De una forma u otra, sus aliados han oído sus gritos de dolor y los inquietantes susurros de su mente condenada.",0.362022,0.67418,621,281,2011,5,7422,129,0,0,-1
Drakos el Interrogador,"Todos los que incumplen la ley de Malygos pueden acabar en las garras de Drakos. Tras encerrar a Keristrasza en El Nexo, Drakos volvió a El Oculus para recoger a sus nuevos prisioneros: otros dracos que renegaron de Malygos. No pretende rehabilitar a nadie y no emplea metáforas. Sus prisioneros están ahí para ser castigados, y no hay escapatoria posible.",0.491803,0.762295,622,282,528,1,7437,143,0,0,-1
Varos Zancanubes,"Varos Zancanubes lleva coordinando brutales ataques contra el Reposo del Dragón desde el comienzo de la guerra del Nexo. Lo convocaron para custodiar el Oculus y ya ha preparado a sus capitanes y dracos. Además, Varos ha absorbido el poder que recorre el Oculus para potenciar su defensa.",0.461749,0.192623,623,282,530,2,7440,144,0,0,-1
Señor de la magia Urom,"Urom abandonó el Kirin Tor y juró lealtad a Malygos, quien lo aceptó con gusto. El mago renegado es un as en la manga para los dragones Azules. Conoce los puntos fuertes y las debilidades del Kirin Tor, sabe cómo piensan y pretende utilizar ese conocimiento para destruirlos.",0.70765,0.27459,624,282,533,3,7445,145,0,0,-1
Guardián-Ley Eregos,"Incluso los héroes temblarán ante Eregos, protector de El Oculus, defensor del conducto de la línea Ley y ejecutor de intrusos. Cumplirá esas tareas con la convicción de la profecía, asegurando el dominio absoluto del Tejehechizos sobre todo lo Arcano.",0.469945,0.209016,625,282,534,4,7448,146,0,0,-1
Erekem,"Los reclusos del Bastión Violeta son los criminales más notorios de Terrallende, y Erekem no es una excepción. El Kirin Tor frustró sus planes de asesinar al Consejo de los Seis, pero ahora los dragones Azules han reclutado a este taimado arakkoa para un objetivo más ambicioso: exterminar a todos los magos de Dalaran.",0.275956,0.622951,626,283,0,1,7457,168,0,0,-1
Moragg,Cianigosa ha reclutado a Moragg para que le ayude a aniquilar a los magos renegados de Dalaran. Este demonio de pesadilla sirvió en otro tiempo a la Legión Ardiente y destrozaba a los enemigos de Sargeras con la torva mirada de sus siete ojos. Ahora enseñará a los héroes de Azeroth que no se entra así como así en El Bastión Violeta...,0.678962,0.528688,627,283,0,2,7470,168,0,0,-1
Ícoron,"Una aprendiza insensata invocó a esta aparecida del plano elemental, solo para descubrir que los soldados contrariados de los antiguos dioses no son buenas mascotas. Ícoron acabó con su proyecto de maestro y se pudre en El Bastión Violeta desde entonces, impaciente por desatar la venganza contra sus carceleros.",0.556011,0.403688,628,283,0,3,7475,168,0,0,-1
Xevozz,"Xevozz era un traficante de armas arcanas hasta que el Kirin Tor descubrió que estaba armando a la Legión Ardiente. Ahora, este obcecado etéreo lleva a cabo un plan de negocio con tres objetivos en mente: destruir a sus enemigos, evitar la prisión y volver a trabajar con su mayor cliente.",0.330601,0.452869,629,283,0,4,7482,168,0,0,-1
Lavanthor,"Cianigosa, en su fría astucia, ha desatado el averno del can del núcleo. Los magi encerraron a Lavanthor para contener la sed de sangre del terror bicéfalo y los años de aislamiento no han ayudado a mejorar su temperamento.",0.618852,0.75,630,283,0,5,7488,168,0,0,-1
Zuramat el Obliterador,"Hicieron falta cien de los mejores agentes de Dalaran para someter a Zuramat, y doscientos para limpiar la carnicería del campo de batalla. La maldad del Obliterador inquieta hasta a Malygos, quien considera desagradable el apetito por la magia del señor del vacío. Pero el genocidio da lugar a extrañas amistades.",0.271858,0.336066,631,283,0,6,7492,168,0,0,-1
Cianigosa,"Malygos eligió a Cianigosa para ejecutar sus planes debido a su lealtad inquebrantable. Cianigosa no protestó cuando su maestro se entregó a la locura, no flaqueó cuando se adueñó de las líneas Ley de Azeroth y no dudará en erradicar a todos los que lo desafíen.",0.45082,0.551229,632,283,2020,7,7497,168,0,0,-1
Grandes Campeones,"El Rey Exánime no descansa, y sus ejércitos de no-muertos avanzan sin cesar hasta abrumar a sus enemigos. Para preparar a campeones en potencia, el alto señor Tirion Vadín presenta una prueba de valor, resistencia y trabajo en equipo. Sus curtidos veteranos eliminarán a aquellos que no estén preparados para enfrentarse a las legiones de no-muertos.",0.512295,0.526639,634,284,2022,2,7502,171,0,4,-1
Eadric el Puro,"Antes de poder desafiar a las fuerzas de la oscuridad, los héroes deben derrotar a los agentes de la Luz. El alto señor Tirion Vadín ha seleccionado a un formidable paladín de la Cruzada Argenta para poner a prueba la entereza de los combatientes. Eadric se esforzará en descubrir a aquellos sin la convicción moral para acceder a la Ciudadela de la Corona de Hielo.",0.513661,0.52459,635,284,2022,3,7570,171,0,0,-1
Confesora Cabelloclaro,"Antes de poder desafiar a las fuerzas de la oscuridad, los héroes deben derrotar a los agentes de la Luz. El alto señor Tirion Vadín ha seleccionado a una formidable sacerdotisa de la Cruzada Argenta para poner a prueba la entereza de los combatientes. Cabelloclaro hará todo lo que pueda para asegurar que solo aquellos con una fe firme puedan enfrentarse a la Plaga.",0.512295,0.528688,636,284,2022,4,7574,171,0,0,-1
El Caballero Negro,"El Rey Exánime es taimado y no duda en usar métodos traicioneros para acabar con sus enemigos. Así, ha enviado al Caballero Negro a eliminar a los candidatos más prometedores del ejército del alto señor Tirion Vadín. La mera presencia del no-muerto profana el Coliseo de los Cruzados, y aquellos que lo derroten habrán demostrado su pericia.",0.513661,0.526639,637,284,2021,5,7582,171,0,0,-1
Príncipe Keleseth,"El Rey Exánime envió a Keleseth a la Fortaleza de Utgarde con la esperanza de apropiarse del potencial destructor de los vrykuls. Cuando llegó, el embajador se encontró con un pueblo más que dispuesto a ayudar a la Plaga. La fortaleza ha resultado ser un punto de partida excelente para sembrar el terror por el Fiordo Aquilonal, y Keleseth no piensa dejar que unos insolentes intrusos se la arrebaten.",0.289618,0.627049,638,285,2026,1,7601,133,0,0,-1
Skarvald y Dalronn,"Es una tradición vrykul obligar a compañeros muy distintos a trabajar juntos. Algunos afirman que el propósito es combinar habilidades dispares; otros dicen que es para diversión del rey Ymiron. En cualquier caso, Skarvald y Dalronn son un ejemplo perfecto de esta tradición. Entre la fuerza del vrykul y las artes nigrománticas del humano, castigarán a todo aquel que interfiera con la Plaga.",0.587431,0.620901,639,285,2024,2,7609,134,0,0,-1
Ingvar el Desvalijador,"La fuerza bruta de Ingvar es legendaria incluso entre los vrykuls. Se rumorea que una vez venció al rey Ymiron en una pelea. Nadie sabe la verdad, pero los que cuentan esa historia no suelen vivir lo suficiente para repetirla. Ingvar ha prometido al Rey Exánime que empleará toda su brutalidad para defender la fortaleza, y es una promesa que no osa romper.",0.724043,0.381148,640,285,2025,3,7619,135,0,0,-1
Svala Tumbapena,"Svala adquirió renombre como teniente de Ingvar el Desvalijador; lideraba peligrosas misiones de exploración por avanzadas de la Alianza y de la Horda. Fue ella quien descubrió los planes del enemigo para invadir Utgarde, lo que dio tiempo al Rey Exánime para prepararse. A cambio de su servicio, este la ha transformado en una Val'kyr, una venerada doncella guerrera de la Plaga.",0.363388,0.706967,641,286,2030,1,7660,136,0,0,-1
Gortok Pezuña Pálida,"Los vrykuls conservan muchos trofeos en la Fortaleza de Utgarde, y Gortok es uno de los más impresionantes. El rey Ymiron exhibe la cruel forma del magnatauro congelado como recordatorio de que hasta las bestias más salvajes son meros adornos para las salas de los vrykuls. Esta estatua viviente sembrará la destrucción si la reaniman y dará rienda suelta a su cólera.",0.606558,0.688525,642,286,2027,2,7669,137,0,0,-1
Skadi el Despiadado,"Los vrykuls asignan apodos basados en los logros. Eliminar una línea de sangre Drakkari o decapitar a un taunka podría otorgar el apelativo ""Diligente"", pero se necesita un acto de auténtica depravación para ser llamado ""Despiadado"". Skadi obtuvo su título tiempo atrás por eliminar sin descanso a vrykuls que cobijaban a los niños deformes, los predecesores de la humanidad, condenados por Ymiron.",0.684426,0.362705,643,286,2029,3,7691,137,0,0,-1
Rey Ymiron,"El orgulloso Ymiron gobernó los páramos del norte hasta que el largo sueño de los vrykuls lo sumió en el olvido. Cuando recuperó la conciencia, descubrió que habían asesinado a su mujer y que sus enemigos estaban asediando sus tierras. Ha renunciado a su mortalidad y ahora exige venganza, listo para mostrar la determinación férrea de un gigante despertado.",0.415301,0.534836,644,286,2028,4,7708,137,0,0,-1
Raigonn,"Este gigantesco mántide encabeza el asalto de las puertas. Raigonn, quien se comporta como un ariete viviente, ataca sin piedad las defensas pandaren con la intención de eliminar todos los obstáculos que se interpongan en la cruel invasión de Pandaria de los mántides.",0.441137,0.606901,649,303,1419,4,5034,437,0,0,-1
Maestro de armas Harlan,"La Cruzada Escarlata emplea muchas armas distintas, así que los iniciados deben entrenarse en el uso de la espada, el martillo, el arco y el escudo, todas ellas herramientas efectivas contra los no-muertos. El maestro de armas Harlan ha dedicado su vida al manejo de estos contundentes instrumentos y disfruta demostrándoselo a los enemigos blasfemos de la Cruzada.",0.618823,0.447748,654,311,1421,2,6575,432,0,0,-1
Saboteador Kip'tilak,"Los mántides no son ajenos a la maquinaria de guerra y utilizan la tecnología para ganar sus guerras. Los pandaren no tienen muchas posibilidades contra expertos en munición como Kip'tilak, que se adentra en territorio enemigo y amenaza con destruir sus fortalezas ya de por sí debilitadas.",0.461435,0.878891,655,303,1397,1,5390,437,0,0,-1
Tejedor de fuego Koegler,"El tejedor de fuego Koegler enseña las sutilezas de lo arcano a los adeptos con más talento mágico de la Cruzada Escarlata. Su especialidad es el fuego, y ha utilizado sus habilidades para quemar los libros históricos de la orden y así eliminar los fracasos de la Cruzada. Además de libros, las llamas de Koegler también han reducido a muchas víctimas a cenizas, incluidos no-muertos, estudiantes e intrusos.",0.393775,0.156292,656,311,1420,2,5395,432,0,0,-1
Maestro Ventisca Algente,"El maestro Ventisca Algente se da cuenta de que la guerra entre la Horda y la Alianza ha contribuido a la nefasta situación del monasterio. Los héroes que buscan la lealtad de este cauto pandaren antes deberán derrotar a sus discípulos. Solo aquellos que lo logren podrán enfrentarse al propio Ventisca Algente, un campeón de las artes marciales que ha dedicado la vida a obtener la perfección de cuerpo y mente.",0.295275,0.730071,657,312,1304,2,5435,443,0,0,-1
Liu Corazón Llameante,"La sacerdotisa Liu Corazón Llameante ha estudiado desde que era un cachorro el ciclo de renacimiento del Dragón de Jade, Yu'lon. Cuando el Sha de la duda atacó, Liu fue la primera en plantarle cara, pero también fue la primera en sucumbir a la corrupción. Ahora la incertidumbre la consume; teme no ser lo bastante fuerte para garantizar el renacimiento de Yu'lon.",0.480379,0.5318,658,313,1416,3,5501,429,0,0,-1
Instructora Corazón Álgido,"Asignatura: Introducción a las Artes Oscuras

La instructora Corazón Álgido llegó desde Rasganorte para enseñar disciplina a los aspirantes a nigromante y castiga severamente a aquellos que la decepcionan. Domina el frío helado del norte y se vale de las bibliotecas de Scholomance con una maestría mortífera.",0.652879,0.604144,659,246,1426,1,5524,476,0,0,-1
Maestro de canes Braun,"La forma más rápida y más segura de detectar a los no-muertos es mediante el hedor que desprenden, pero ni el más veterano de los soldados supera a un can en lo que respecta al sentido del olfato. El maestro de canes Braun ha criado y entrenado a una camada salvaje de canes para ayudar a los cruzados a cazar a sus enemigos, tanto vivos como no-muertos.",0.548038,0.288227,660,311,1422,1,5606,431,0,0,-1
Jandice Barov,"Asignatura: Ilusiones Avanzadas

El espíritu de Barov vagó por los pasillos de Scholomance durante años, pero ahora ha asumido un papel más activo en la educación de la siguiente generación de magos. Sus amplios conocimientos de las ilusiones la convierten en una educadora valiosa y una oponente peligrosa para todo aquel lo bastante desgraciado como para despertar su ira.",0.599743,0.1831,663,246,1427,2,5532,477,0,0,-1
Eremita Senda Pétrea,"Los esbirros del Sha de la duda han invadido alegremente la biblioteca del Templo del Dragón de Jade y han creado versiones destructoras y retorcidas de los héroes y demás personajes de la historia pandaren. A pesar de su esfuerzo, el eremita Senda Pétrea no ha sido capaz de devolver a estas manifestaciones del pasado a sus formas incorruptas.",0.261164,0.751015,664,313,1417,2,5536,429,0,0,-1
Traquesangre,"Asignatura: Bases de la Reanimación

Se creía que Traquesangre fue destruido en Andorhal, pero Gandling dio comienzo inmediatamente a los preparativos para reanimar a dicho terror para que montara guardia contra los intrusos. El maestro oscuro quería que Traquesangre fuera más feroz que nunca, por lo que le infundió un deseo insaciable de recolectar materias primas de sus enemigos.",0.484438,0.26184,665,246,1428,3,5552,477,0,0,-1
Lilian Voss,"Asignatura: Reeducación

La no-muerta Lilian Voss estranguló a su padre, un sumo sacerdote de la Cruzada Escarlata, por traición, y dio comienzo a un asalto que acabaría por conducirla a los pasillos sombríos de Scholomance. En lugar de acabar con la intrusa, el maestro oscuro Gandling ha decidido enseñar a Voss cómo aceptar su cruel destino. La ira y las hojarrunas que antes empuñaba contra la escuela ahora apuntan a los enemigos de Gandling.",0.518268,0.470907,666,246,1429,4,5558,477,0,0,-1
Ook-Ook,Ook-Ook tiene fama de ser vociferante y malhablado hasta entre los hozen. Esta criatura monstruosa y sus seguidores han irrumpido en la Cervecería del Trueno y han abierto sus valiosos barriles de cerveza para montar la mejor fiesta de la historia: la Makakufiesta.,0.55751,0.491204,668,302,1412,1,5586,440,0,2,3
Saltadizo,Saltadizo es el azote de los granjeros de todo el Valle de los Cuatro Vientos: un mur de proporciones míticas que puede comerse campos enteros de cultivos en una sola noche. Corre el rumor de que esta alimaña gigante y sus descendientes han infestado la cervecería y están devorando sus reservas de arroz y cebada.,0.38295,0.456698,669,302,1413,2,5590,441,0,2,3
Yan-Zhu el Peleón,"En un intento desesperado por salvar la cervecería familiar, el tío Gao se propuso elaborar lo que creía que sería la cerveza definitiva, un elixir robusto de sabor infinito. Por desgracia, su experimento resultó en un elemental de cerveza amargo y extremadamente volátil llamado Yan-Zhu el Peleón.",0.488498,0.517592,670,302,1414,3,5595,442,0,2,3
Hermano Korloff,"El hermano Korloff aprendió las artes letales del monje por primera vez de los embajadores pandaren que viajaban por Azeroth. Cuando el cruzado demostró sus artes marciales ante sus superiores, estos le ordenaron de forma unánime que entrenara a toda una generación de iniciados en la senda del monje.",0.493976,0.524096,671,316,1424,2,5601,436,0,0,-1
Maro el Sabio,"El venerado orador acuático jinyu, Maro el Sabio, ha encontrado conocimientos y clarividencia infinitas veces en la Fuente de la Visión Eterna. Sin embargo, cuando el Sha de la duda corrompió sus queridas corrientes, Maro quedó abrumado por una sospecha y una desconfianza sin límites.",0.445196,0.192828,672,313,1418,1,5612,429,0,0,-1
Gu Golpe Celeste,"Antes de que los sha escaparan, Gu Golpe Celeste estaba al cargo de entrenar a los hechiceros de élite del Shadopan. Ahora, este pandaren, antes amable y reservado, disfruta desatando sus increíbles poderes con consecuencias devastadoras. Ha tomado el control del místico dragón azur, y sus estudiantes no tienen nada que hacer ante los ataques letales de Golpe Celeste.",0.649845,0.691528,673,312,1303,1,5621,443,0,0,-1
Melenablanca,"Cuando era muy joven, Sally Melenablanca vio cómo su familia sucumbía a la terrible peste de los no-muertos mientras viajaban por el norte de Lordaeron. Se vio obligada a acabar con sus padres y hermanos cuando se alzaron como esbirros de la Plaga, lo que la dejó asolada por la culpa y la rabia. Desde entonces, esta temible sacerdotisa solo encuentra placer y satisfacción en una cosa: destruir no-muertos.",0.490964,0.804217,674,316,1425,3,5635,436,0,2,3
Asediador Ga'dok,"Los asediadores son un componente aéreo del gran ejército del imperio mántide. Entre ellos se cuentan ases veteranos como Ga'dok, capaz de desatar una devastadora lluvia de fuego sobre cientos de enemigos. Sus esbirros y él pretenden sembrar la destrucción entre los defensores de las puertas.",0.491204,0.271989,675,303,1405,2,5642,438,0,0,-1
Comandante Ri'mok,"El comandante Ri'mok supervisa las tropas de tierra mántides que sitian las puertas sin descanso. Ri'mok, quien no teme a los defensores, se vale de refuerzos sin fin para aplastar a los ilusos que se interponen en su camino.",0.462787,0.237483,676,303,1406,3,5666,437,0,0,-1
Voluntad del Emperador,"La sala central de las cámaras alberga un ejército de soldados de piedra que llevan siglos inmóviles. Hay filas y filas de guerreros, estatuas armadas para una batalla que nunca sucedió. ¿Qué tesoros custodian? ¿Y qué relación tienen con el poder titánico que yace en las sombras, enterrado junto a ellos?",0.688421,0.819389,677,317,1407,6,5670,473,0,0,-1
La guardia de piedra,"La primera línea de defensa contra los intrusos de las cámaras es una fila de estatuas bestiales encantadas. Estos centinelas de la guardia de piedra, duros como el granito y constantes en su vigilia, forman un muro impenetrable de llamas, colmillos y garras.",0.459311,0.641202,679,317,1395,1,5691,471,0,0,-1
Gara'jal,"Gara'jal, el líder de los trols Zandalari que han asaltado las cámaras, está decidido a forzar este depósito de misterios antiguos y volver con todo el poder y conocimiento arcanos que pueda encontrar. Gracias a sus talentos oscuros y a los leales místicos Zandalari que le rodean, Gara'jal ha atravesado los muros exteriores y no descansará hasta hacerse con las cámaras.",0.778662,0.344856,682,317,1434,3,5742,472,0,0,-1
Protectores de la Eternidad,"Cuando el Sha del miedo invadió la Veranda de la Primavera Eterna, corrompió a tres respetados protectores jinyu que traicionaron a los demás centinelas mortales y los mataron a todos. Ahora estos guardianes corruptos buscan a cualquier intruso que ose interrumpir el ataque de los sha contra las últimas defensas de la zona.",0.7659,0.489175,683,320,1409,1,5818,456,0,0,-1
Maestro oscuro Gandling,"Asignatura: Estudios Avanzados

Su reciente derrota en Andorhal ha puesto al maestro oscuro Gandling de un humor de perros. Ahora más que nunca, se recomienda a todos los estudiantes de Scholomance que le causen una buena impresión. Los pupilos que irriten al director serán expulsados de la clase para realizar trabajo de laboratorio... o convertirse en trabajo de laboratorio.",0.501091,0.326169,684,246,1430,5,5795,479,0,0,-1
Sha de la violencia,"El Sha de la violencia, sanguinario, despiadado y salvaje, campa a sus anchas en el Monasterio del Shadopan. Mientras se alimenta de la brutalidad de la Horda y la Alianza, este ser masacra de buena gana a los monjes que intentan impedir su monstruoso asalto.",0.425896,0.292952,685,312,1305,3,5810,443,0,0,-1
Taran Zhu,"El Sha del odio ha corrompido a Taran Zhu, el pragmático y poderoso líder del Shadopan. Zhu, antes dedicado a proteger su amado hogar, ahora arde con un odio feroz hacia toda la vida, lo que distorsiona su perspectiva de todas las cosas, y todas las personas, que le rodean.",0.721245,0.474967,686,312,1306,4,5827,443,0,0,-1
Los Reyes Espíritu,"Los libros antiguos hablan de estos monarcas legendarios, los poderosos mogu que tallaron su imperio en la roca viva de Pandaria. Sus nombres aún hacen temblar a la tierra: Zian de la Sombra Infinita, Meng el Demente, Qiang el Despiadado y Subetai el Raudo. Hay quien dice que sus espíritus habitan estas cámaras, perdidos en recuerdos fantasmales de batallas y gloria.",0.189445,0.515562,687,317,1436,4,6714,472,0,0,-1
Thalnos,"Thalnos se labró una reputación en la Cruzada Escarlata gracias a los brutales métodos de tortura que utilizaba para ""purificar"" a los nuevos reclutas. Al final, este mago sádico acabó por contraer la peste de los no-muertos y se alzó como un temible ser esquelético. Ahora, el vengativo Thalnos vaga por el cementerio del monasterio y ordena a apariciones y criaturas zombificadas que ataquen a todo aquel que ponga un pie en su dominio profano.",0.262048,0.456325,688,316,1423,1,5862,435,0,0,-1
Feng el Detestable,"Hace mucho tiempo, Feng Shri era el responsable de las Cámaras Mogu'shan; su trabajo era conservar los tesoros guardados en estas salas sombrías. Tras años de fiel servicio, lo descubrieron robando de las estanterías (aunque hay quien dice que era una trampa de un súbdito celoso), y el monarca mogu lo castigó con una maldición fatal. Desde entonces, el espíritu condenado de Feng Shri vaga por las cámaras mientras se comunica con las sombras de héroes y señores de la guerra mogu de la antigüedad.",0.319351,0.328823,689,317,1390,2,5871,471,0,0,-1
Gekkan,"Mientras los clanes mogu luchan por la supremacía, el astuto Gekkan dirige un temible grupo de asalto de saurok hacia los fabulosos tesoros del palacio. La lealtad no es una cualidad que se suela asociar con estos seres reptilescos y despiadados, pero el coraje y la astucia táctica de Gekkan inspira un cierto sentido del honor en sus soldados.",0.447903,0.759134,690,321,2129,2,5911,454,0,0,-1
Sha de la ira,"El Sha de la ira, la manifestación física de la ira, ha huido del Monasterio del Shadopan en la Cima Kun-Lai. Rodeada de los brutales conflictos que asolan Pandaria, esta entidad oscura se ha vuelto aún más poderosa. Se ha visto al sha recientemente vagando por Kun-Lai, valiéndose de la energía negativa para corromper todo lo que encuentra a su paso.",0.544086,0.63205,691,322,0,1,5937,379,0,0,-1
General Pa'valak,"El pragmático general Pa'valak no teme a los pandaren ni a sus aliados, y no distingue entre utilizar su propia fuerza y la de su ejército mántide para derrotar a sus enemigos. La victoria es todo el honor que desea, y no tolerará el fracaso si sus esbirros no cumplen sus objetivos.",0.553142,0.462788,692,324,1447,3,5955,457,0,0,-1
Visir Jin'bak,"El visir Jin'bak deambula por el extremo del puente natural de los mántides, recolectando la valiosa savia de las raíces del árbol. Gracias a sus extensos conocimientos alquímicos, este ser formidable transforma dicha sustancia en armas y demás herramientas que agilizarán el asedio del Templo de Niuzao.",0.470491,0.521028,693,324,1465,1,5957,458,0,0,-1
Adarogg,La población de troggs de Sima Ígnea ha disminuido radicalmente en cuestión de meses por una sola razón: Adarogg. Este famélico can de llamas fue el primero de su especie que el chamán oscuro arrancó de las Tierras de Fuego. Los amos de Adarogg le dan de comer dos veces su propio peso en troggs cada día para saciarlo.,0.69273,0.650206,694,226,1443,1,5961,213,0,0,-1
Chamán oscuro Koranthal,"Koranthal siempre ha creído que la fuerza bruta es la única forma de controlar a los elementales de Azeroth. Su punto de vista extremo lo llevó a unirse al siniestro Martillo Crepuscular. Cuando la secta cayó, el orco y otros chamanes de ideas similares se infiltraron secretamente en Sima Ígnea para seguir practicando sus artes oscuras.",0.540467,0.300412,695,226,1444,2,5963,213,0,0,-1
Faucescoria,"A diferencia de los demás gusanos de lava esclavizados por el chamán oscuro, Faucescoria ha demostrado ser prácticamente imposible de controlar. La bestia vive para excavar las profundidades de la tierra y no le importan ni las consecuencias de sus actos ni el daño que provoca a cualquiera que se cruce en su camino.",0.40878,0.574074,696,226,1445,3,5965,213,0,0,-1
Guardia de lava Gordoth,"Fue el orgullo lo que motivó al brillante chamán Gordoth a hacer las veces de conducto viviente para las energías que salían de las Tierras de Fuego. Sus aliados y él pretendían imitar la creación de ascendientes elementales en el Martillo Crepuscular. En su lugar, el flujo explosivo de energía volvió loco a Gordoth y transformó su cuerpo en una masa horrible.",0.342936,0.816872,697,226,1446,4,5967,213,0,0,-1
"Xin, el Maestro de armas","El título de maestro de armas tiene muchas definiciones entre los habitantes de Azeroth. Para Xin, significa que el armamento mogu obedece hasta su última orden. El rey está más que dispuesto a hacer una demostración de sus mortales facultades a todo aquel que cuestione su derecho a dominar Pandaria.",0.402832,0.861004,698,321,1441,3,5970,455,0,2,3
