Name_lang,SourceText_lang,Description_lang,ID,MountTypeID,Flags,SourceTypeEnum,SourceSpellID,PlayerConditionID,MountFlyRideHeight,UiModelSceneID,MountSpecialRiderAnimKitID,MountSpecialSpellVisualKitID
Fénix oscuro,|cFFFFD200Vendedor: |rVendedores de hermandad|n|cFFFFD200Costo: |r3000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"A pesar de su nombre, los fénix oscuros se conocen por tener una cálida y alegre disposición.",401,424,128,2,88990,0,0,4,0,0
Rey dorado,|cFFFFD200Vendedor: |rVendedores del mundo|n|cFFFFD200Costo: |r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"No dejes que la montura te engañe, es salvaje, no es un león adiestrado.",403,230,4,2,90621,0,0,4,0,0
Tanque de batalla qiraji ultramarino,|cFFFFD200Profesión: |rArqueología,Se dice que el hechicero Tol'vir Azj'Aqir posee un cetro que le permite controlar a Qiraj en tanques de batalla fuera de su hogar en Silithus.,404,230,0,3,92155,0,0,44,0,0
Corcel espectral,|cFFFFD200Vendedor: |rIntendente Brazie|n|cFFFFD200Zona: |rPenínsula de Tol Barad|n|cFFFFD200Facción: |rCeladores de Baradin - Exaltado|n|cFFFFD200Costo: |r165|Hcurrency:391|h|Tinterface\icons\achievement_zone_tolbarad.blp:0|t|h,Los espíritus oscuros huyeron ante su radiante presencia.,405,230,4,2,92231,0,0,4,0,0
Lobo espectral,|cFFFFD200Vendedor: |rPogg|n|cFFFFD200Zona: |rPenínsula de Tol Barad|n|cFFFFD200Facción: |rMando de Grito Infernal - Exaltado|n|cFFFFD200Costo: |r165|Hcurrency:391|h|TInterface\ICONS\Achievement_Zone_TolBarad.blp:0|t|h,Solo le teme al fuego.,406,230,4,2,92232,0,0,4,0,0
Draco de arenisca,|cFFFFD200Profesión: |rAlquimia,Los dracos de arenisca fueron estudiados en profundidad hace mucho tiempo por el famoso alquimista Leucoma Engranágil. Se dice que Leucoma desarrolló pociones que imitan la fisiología del draco.,407,424,5250,3,93326,0,0,4,0,0
Draco jaspeado,|cFFFFD200Vendedor:|r Landro Tirolargo|n|cFFFFD200Ubicación:|r Bahía del Botín|n,"Creí que estaba enfermo, hasta que se puso a volar. Vuela tan bien como cualquiera de los míos. -Alexstrasza",408,424,192,8,93623,0,0,4,0,0
Aniquilador Kor'kron,|cFFFFD200Vendedor: |rGoram|n|cFFFFD200Zona: |rOrgrimmar|n|cFFFFD200Costo: |r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Despiadado al luchar y sorprendentemente leal, este escorpión de batalla solo obedece a aquellos que demuestran real compromiso a una poderosa hermandad.",409,230,4,2,93644,0,0,4,0,0
Raptor Razzashi acorazado,|cFFFFD200Botín: |rSeñor sangriento Mandokir|n|cFFFFD200Zona: |rZul'Gurub,Los raptores reales de raza pura de Zul'Gurub son monturas que se han vuelto difíciles de encontrar en la Vega de Tuercespina. Los Gurubashi se conocen por atacar a cualquiera que no sea un trol y que monte a sus preciadas bestias.,410,230,0,0,96491,0,0,4,0,0
Pantera zulian presta,|cFFFFD200Botín: |rSuma sacerdotisa Kilnara|n|cFFFFD200Zona: |rZul'Gurub,"Los trols de la jungla han codiciado los colmillos de pantera por mucho tiempo, usándolos para rituales o como ingredientes de mojos.",411,230,0,0,96499,0,0,4,0,0
Dracohalcón Amani,|cFFFFD200Vendedor: |rLandro Tirolargo|n|cFFFFD200Ubicación:|r Bahía del Botín,Los dracohalcones liberados de la esclavitud trol son considerados como unos de los más leales de su tipo.,412,424,192,8,96503,0,0,4,0,0
Hipogrifo guardallamas,|cFFFFD200Logro: |rLa ofensiva del Frente de Magma|n|cFFFFD200Categoría: |rCataclismo,"Los hipogrifo guardallamas se revelan ante la derrota de Ragnaros, Señor del fuego.",413,424,128,5,97359,0,0,4,0,0
Halcón de fuego purasangre,|cFFFFD200Botín: |rRagnaros|n|cFFFFD200Zona: |rTierras de Fuego,Las leyendas dicen que el origen del linaje purasangre se puede seguir hasta la misma creación de las Tierras de Fuego.,415,424,128,0,97493,0,0,4,0,0
Halcón fuego vil,|cFFFFD200Logro:|r Montacular|n|n,"Resulta mortal tocar el fuego vil. Por suerte, el halcón puede sofocar las llamas al elegir no incinerar al jinete en una efigie esmeralda.",416,424,128,5,97501,0,0,4,0,0
Halcón de fuego corrupto,|cFFFFD200Logro: |rGloria del asaltante de las Tierras de Fuego|n|cFFFFD200Categoría: |rCalabozos y bandas,Millagazor era el halcón de fuego leal a Ragnaros. Ahora no se puede saber cuántos huevos de Millagazor fueron corruptos.,417,424,128,5,97560,0,5,4,0,0
Raptor salvaje,|cFFFFD200Vendedor:|r Landro Tirolargo|n|cFFFFD200Ubicación:|r Bahía del Botín|n,"Una vez compañero de Kanga el primigenio, el héroe trol caído. No se conoce el nombre del raptor, ya que Kanga solo le hablaba en forma de oso.",418,230,64,8,97581,0,0,4,0,0
Oso de batalla Amani,|cFFFFD200Botín:|r Bolsa de Kasha,Los trols Amani decoran a estas feroces monturas con amuletos mágicos y máscaras ceremoniales como medio para adorar al dios oso Nalorakk.,419,230,0,0,98204,0,0,4,0,0
Caballito de mar subyugado,|cFFFFD200Botín: |rPoseidus|n|cFFFFD200Zona: |rVashj'ir,"Uno no ha vivido de verdad hasta que ha sentido la corriente de la marea pasando velozmente por su cabello mientras se está sobre un majestuoso caballito de mar... Si, como no.",420,254,2064,0,98718,0,0,45,0,0
Guardián alado,|cFFFFD200Tienda del juego|r,"Desenterrado hace poco en una tumba antigua, este poderoso león alado alguna vez sirvió a una antigua princesa Tol'vir.",421,424,128,9,98727,0,1.75,4,0,0
Corcel de guerra sañoso,|cFFFFD200Logro: |rVeterano de la Alianza II|n|cFFFFD200Categoría: |rCampo de batalla puntuado,Acorazado para soportar choques en batalla.,422,230,4,5,100332,0,0,45,0,0
Lobo de guerra sañoso,|cFFFFD200Logro: |rVeterano de la Horda II|n|cFFFFD200Categoría: |rCampo de batalla puntuado,"Bajo el mando del Jefe de Guerra Grito Infernal, los entrenadores de la Horda empezaron a criar lobos para prosperar en el chocante y feroz mundo de la guerra.",423,230,4,5,100333,0,0,4,0,0
Draco Crepuscular de Gladiador sañoso,|cFFFFD200Legado|r,A los héroes que han demostrado su poder en las arenas de gladiadores durante el Cataclismo se les otorgaron los miembros de la camada más excepcionales de los dracos crepusculares.,424,424,192,5,101282,0,0,4,0,0
Garfa de fuego de Alysrazor,|cFFFFD200Botín: |rAlysrazor|n|cFFFFD200Zona: |rTierras de Fuego,"Como con su matriarca, Alysrazor, la furia y fervor de estos aviarios elementales son insaciables.",425,230,0,0,101542,0,0,4,0,0
Zancaorillas presto,|cFFFFD200Vendedor: |rLandro Tirolargo|n|cFFFFD200Ubicación:|r Bahía del Botín,"Una rareza entre las razas de zancaalta de Kalimdor, pero fáciles de reconocer por su fuerte aroma a algas.",426,230,64,8,101573,0,0,4,0,0
Draco Crepuscular de Gladiador implacable,|cFFFFD200Legado|r,A los héroes que han demostrado su poder en las arenas de gladiadores durante el Cataclismo se les otorgaron los miembros de la camada más excepcionales de los dracos crepusculares.,428,424,192,5,101821,0,0,4,0,0
Zancudo del bosque presto,|cFFFFD200Vendedora: |rLhara|n|cFFFFD200Zona: |rIsla Luna Negra|n|cFFFFD200Costo: |r180 |Hcurrency:515|h|Tinterface\icons\inv_misc_ticket_darkmoon_01.blp:0|t|h|n,Esta vigorosa raza solo se puede encontrar en los bosques de la Isla Luna Negra.,429,230,0,2,102346,0,0,4,0,0
Zancudo primaveral presto,"|cFFFFD200Vendedor: |rMercader del Jardín Noble|n|cFFFFD200Zona: |rDurotar, Bosque Canción Eterna, Mulgore, Claros de Tirisfal, Isla Bruma Azur, |nDun Morogh, Bosque de Elwynn, Teldrassil|n|cFFFFD200Costo: |r500|Hitem:44791|h|TINTERFACE\ICONS\ACHIEVEMENT_NOBLEGARDEN_CHOCOLATE_EGG.BLP:0|t|h|n",Los placeres de Jardín Noble son mejores cuando se celebran con este leal y cariñoso fenómeno de la naturaleza de color tenue.,430,230,0,6,102349,0,0,4,0,0
Periquito presto,|cFFFFD200Evento de mundo:|r Amor en el aire|n|n|cFFFFD200Vendedora: |rMercader preciosa (Alianza)|n|cFFFFD200Zona: |rCiudad de Ventormenta|n|cFFFFD200Costo: |r270|Hitem:49927|h|TINTERFACE\ICONS\INV_VALENTINESCARD01.BLP:0|t|h|n|n|cFFFFD200Vendedora: |rMercader preciosa (Horda)|n|cFFFFD200Zona: |rOrgrimmar|n|cFFFFD200Costo: |r270|Hitem:49927|h|TINTERFACE\ICONS\INV_VALENTINESCARD01.BLP:0|t|h,Es como rojo pero no tanto.,431,230,0,6,102350,0,0,4,0,0
Camello de montar blanco,|cFFFFD200Vendedor:|r Landro Tirolargo|n|cFFFFD200Ubicación:|r Bahía del Botín|n,"A Fenninmore Quigley se le amerita el haber ordeñado al primer camello y el haber roto el récord de ""vuelo no intencional más largo"", todo en una sola tarde.",432,230,64,8,102488,0,0,4,0,0
Hipogrifo corrupto,|cFFFFD200Vendedor: |rLandro Tirolargo|n|cFFFFD200Ubicación:|r Bahía del Botín,Es triste saber que incluso los hipogrifos más sabios y majestuosos pueden ser corruptos.,433,424,192,8,102514,0,0,4,0,0
Oso bailarín de la Luna Negra,|cFFFFD200Vendedora: |rLhara|n|cFFFFD200Zona: |rIsla Luna Negra|n|cFFFFD200Costo: |r180|Hcurrency:515|h|TINTERFACE\ICONS\INV_Misc_Ticket_Darkmoon_01.blp:0|t|h|n|n,"Estas feroces monturas tienen el hábito de ponerse a bailar de repente en medio de una batalla, lo que molesta mucho a sus jinetes.",434,230,0,2,103081,0,0,4,0,0
Caballo de montaña,|cFFFFD200Vendedor: |rAstrid Langstrump|n|cFFFFD200Zona: |rDarnassus|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Generalmente se pueden encontrar imágenes de esta raza en barriles aguados de cerveza de enano.,435,230,0,2,103195,0,0,4,0,0
Caballo de montaña presto,|cFFFFD200Vendedor: |rAstrid Langstrump|n|cFFFFD200Zona: |rDarnassus|n|cFFFFD200Costo: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Espera el día en el que regrese a su hogar en Gilneas.,436,230,0,2,103196,0,0,4,0,0
Destrero de Tyrael,|cFFFFD200Puesto de venta|r,Un símbolo de justicia por todos los reinos conocidos.,439,424,64,2,107203,0,0,226,0,0
Grifo espectral,|cFFFFD200Promoción:|r Pergamino de Resurrección|n,Esto no era lo que me estaba esperando cuando dijiste que un viejo amigo regresaría. -Bralla Alanube,440,424,196,7,107516,0,0,4,0,0
Jinete del viento espectral,|cFFFFD200Promoción:|r Pergamino de Resurrección|n,¿Cómo es que no te caes de esa cosa? -Maztha,441,424,196,7,107517,0,0,4,0,0
Draco llameante,|cFFFFD200Botín:|r Fragmento de elementium|n|cFFFFD200Ubicación:|r Alma de Dragón,"Los dracos llameantes muestran una infinita pasión por la vida, y son considerados por muchos como una de las monturas más leales de Azeroth.",442,424,128,0,107842,0,0,4,0,0
Presagista Crepuscular,|cFFFFD200Logro: |rLa Gloria del asaltante de Alma de Dragón|n|cFFFFD200Categoría: |rCalabozos y bandas,"Sea cual sea la magia oscura que alguna vez dominó al Presagista Crepuscular, ya está rota... ¿o no?",443,424,128,5,107844,0,0,4,0,0
Fámula de la Protectora,|cFFFFD200Botín:|r Fragmento de elementium|n|cFFFFD200Ubicación:|r Alma de Dragón|n|n,"Alexstrasza, la antigua dragón Aspecto de la Vida, se conoce por ser una buena y paciente mentora. Bajo su tutela, solo los alumnos más dedicados reciben el título de ""Fámula de la Protectora"".",444,424,128,0,107845,0,0,4,0,0
Experimento 12-B,|cFFFFD200Botín:|r Alijo de los Aspectos inferior|n|cFFFFD200Ubicación:|r Alma de dragón|n,"Se cree que es fruto de una iniciativa SI-7 encubierta, o que científicos goblin experimentaron con embriones. Sea como sea, algo es cierto: viendo su fuerza, velocidad y agilidad, ¡el experimento 12-B fue todo un éxito!",445,424,128,0,110039,0,0,4,0,0
Corazón de los Aspectos,|cFFFFD200Tienda del juego|r,"Ustedes son los verdaderos guardianes de Azeroth y el futuro de este mundo está en sus manos, pues el alba de la era de los mortales ha comenzado. -Alexstrasza",446,424,128,9,110051,0,0,4,0,0
Draco vil,|cFFFFD200Vendedor:|r Landro Tirolargo|n|cFFFFD200Ubicación:|r Bahía del Botín,"Tras luchar contra la Legión Ardiente hace miles de años atrás, este valiente draco cayó preso de la corrupción luego de que mezclaron su cuerpo con magia demoniaca pura.",447,424,192,8,113120,0,0,4,0,0
Dragón nimbo de jade,|cFFFFD200Misión: |rSurcar los cielos|n|cFFFFD200Zona: |rEl Bosque de Jade,Los dragones nimbo de jade son ligeros y agiles; rápidos y letales.,448,424,128,1,113199,0,0,4,0,0
Zancudo acuático azur,|cFFFFD200Vendedor: |rNat Pagle|n|cFFFFD200Zona: |rEspesura Krasarang|n|cFFFFD200Facción: |rLos Pescadores - Exaltado|n|cFFFFD200Costo: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Normalmente, los insectos no son carnada, ¿pero cómo puedes mirarlos a los ojos y pensar eso? -Nat Pagle",449,230,0,2,118089,0,0,4,0,0
Cometa pandaren,|cFFFFD200Logro: |rEmbajador pandaren|n|cFFFFD200Categoría: |rPandaria,"Esta ""montura"", otorgada a los eremitas de Pandaria, es un premio para el héroe de su organización.",450,424,1156,5,118737,0,0,4,0,0
Pantera de ónice con joyas,|cFFFFD200Profesión:|r Joyería|n,El Príncipe mercante Gallywix recientemente ordenó docenas de estas brillantes monturas incrustadas con joyas para viajar sobre las tierras de su placentero palacio.,451,424,0,3,120043,0,1.5,4,0,0
Tortuga dragón verde,|cFFFFD200Vendedor: |rMaestra de tortugas Odai|n|cFFFFD200Zona: |rOrgrimmar|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendedor: |rViejo Morro Blanco|n|cFFFFD200Zona: |rCiudad de Ventormenta|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Apreciado por su gran capacidad de carga y paso firme, estas leales bestias son la montura preferida de la mayoría de los pandaren nativos.",452,230,0,2,120395,0,0,4,0,0
Gran tortuga dragón roja,|cFFFFD200Vendedor: |rMaestra de tortugas Odai|n|cFFFFD200Zona: |rOrgrimmar|n|cFFFFD200Costo: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendedor: |rViejo Morro Blanco|n|cFFFFD200Zona: |rCiudad de Ventormenta|n|cFFFFD200Costo: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Los paquetes de mejora incluyen: luces dobles para la niebla, barril cervecero de emergencia y un asiento de cuero de tanji genuino. - Maestra de tortugas Odai",453,230,0,2,120822,0,0,4,0,0
Destrero Crin cinérea,|cFFFFD200Recluta a un amigo|r,Creado por el propio Ragnaros como regalo a la hija que nunca tuvo.,454,424,0,7,171847,0,1.25,4,0,0
Alanoche obsidiana,|cFFFFD200Recluta a un amigo|r ,"Cuando no puedes correr, te arrastras, y cuando no puedes arrastrarte, encuentras a alguien que te lleve.",455,424,1026,7,121820,0,0,4,0,0
Pantera de zafiro,|cFFFFD200Profesión:|r Joyería,La leyenda dice que un antiguo emperador pandaren creó la primera pantera adornada con joyas para su hijo luego de que su hermano gemelo muriese por una enfermedad.,456,424,0,3,121836,0,1.5,4,0,0
Pantera de jade,|cFFFFD200Profesión:|r Joyería|n,La leyenda dice que un antiguo emperador pandaren creó la primera pantera adornada con joyas para su hijo luego de que su hermano gemelo muriese por una enfermedad.,457,424,0,3,121837,0,1.5,4,0,0
Pantera de rubí,|cFFFFD200Profesión:|r Joyería,La leyenda dice que un antiguo emperador pandaren creó la primera pantera adornada con joyas para su hijo luego de que su hermano gemelo muriese por una enfermedad.,458,424,0,7,121838,0,1.5,4,0,0
Pantera de piedrasol,|cFFFFD200Profesión:|r Joyería,La leyenda dice que un antiguo emperador pandaren creó la primera pantera adornada con joyas para su hijo luego de que su hermano gemelo muriese por una enfermedad.,459,424,0,3,121839,0,1.5,4,0,0
Yak de gran expedición,|cFFFFD200Vendedor: |rTío Bolsón|n|cFFFFD200Zona: |rCima Kun-Lai|n|cFFFFD200Costo: |r120000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Estas bestias de carga son conocidas por portar más de cinco veces su propio peso y por ser capaces de aguantar varios días sin comida ni agua.,460,230,0,2,122708,0,0,44,0,0
Yak de kafa,|cFFFFD200Evento de mundo:|r WoW Remix: Mists of Pandaria,No se sabe con certeza si los grúmel nombraron a este yak debido a sus colores o a su propósito.,462,230,1152,2,123182,0,0,4,0,0
Escorpión de ámbar,|cFFFFD200Vendedor: |rHerrero de ámbar Zikk|n|cFFFFD200Zona: |rDesierto del Pavor|n|cFFFFD200Facción: |rLos Klaxxi - Exaltado|n|cFFFFD200Costo: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Los klaxxi montan enormes escorpiones al luchar contra sus enemigos. Su caparazón endurecido con ámbar les da una protección superior cuando están en el campo de batalla.,463,230,0,2,123886,0,0,4,0,0
Dragón nimbo azur,|cFFFFD200Misión: |rSurcar los cielos|n|cFFFFD200Zona: |rEl Bosque de Jade,Los pandaren creen que los dragones nimbo azur son una señal de buena suerte.,464,424,128,1,123992,0,0,4,0,0
Dragón nimbo dorado,|cFFFFD200Misión: |rSurcar los cielos|n|cFFFFD200Zona: |rEl Bosque de Jade,Los dragones nimbo dorados son un tesoro disfrutado por todos aquellos que visitan el continente de Pandaria.,465,424,128,1,123993,0,0,4,0,0
Dragón nimbo de jade tronador,|cFFFFD200Vendedor: |rShay Pressler (Alianza)|n|cFFFFD200Zona: |rCiudad de Ventormenta|n|cFFFFD200Costo: |r3000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendedor: |rGoram (Horda)|n|cFFFFD200Zona: |rOrgrimmar|n|cFFFFD200Costo: |r3000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Desde la infancia, los dragones nimbo tronadores son atraídos por las tormentas. Se conocen por perseguir relámpagos a través de las oscuras y turbias nubes, y por bañarse en las fuertes lluvias.",466,424,128,2,124408,0,0,4,0,0
Draco Crepuscular de Gladiador cataclísmico,|cFFFFD200Legado|r,A los héroes que han demostrado su poder en las arenas de gladiadores durante el Cataclismo se les otorgaron los miembros de la camada más excepcionales de los dracos crepusculares.,467,424,192,2,124550,0,0,4,0,0
Quilen imperial,|cFFFFD200Promoción:|r Edición de coleccionista de Mists of Pandaria,"Los quilen, las mascotas favoritas de los antiguos príncipes mogu, son compañeros leales y monturas temerarias.",468,424,0,7,124659,0,2,4,0,0
Cohete de kiparium agotado,|cFFFFD200Profesión: |rIngeniería,"Cuando la kyparita se queda sin su esencia de ámbar, se vuelve bastante resistente a la corrosión del combustible de cohete.",469,424,0,3,126507,0,0,4,0,0
Recorremundos geosincrónico,|cFFFFD200Profesión: |rIngeniería,"Este cohete fue originalmente diseñado para acelerar la rotación del mundo, generando así noches más cortas. Los gnomos con insomnio pueden ser bastante avaros.",470,424,0,3,126508,0,0,4,0,0
Dragón nimbo ónice,|cFFFFD200Misión:|r ¡Ataque sorpresa!|n|cFFFFD200Ubicación:|r Estepas de Tong Long|n,Los dragones nimbo ónice son conocidos por ser más agresivos y atrevidos que sus primos los dragones nimbo ónice célicos.,471,424,128,1,127154,0,0,4,0,0
Dragón nimbo carmesí,|cFFFFD200Logro: |rGloria del héroe de Pandaria|n|cFFFFD200Categoría: |rCalabozos y bandas,Los dragones nimbo carmesí a menudo se dejan llevar por sus alocados impulsos y se embarcan en viajes inesperados que a veces pueden duran hasta semanas.,472,424,128,5,127156,0,0,4,0,0
Dragón nimbo ónice célico,|cFFFFD200Botín:|r Sha de la ira|n|cFFFFD200Ubicación:|r Cima Kun-Lai,"Los dragones nimbo ónice célicos nacen con escamas violeta que cubren todo su cuerpo. Con el tiempo, estas se oscurecen hasta volverse color ónice.",473,424,128,0,127158,0,0,4,0,0
Dragón nimbo carmesí célico,|cFFFFD200Logro: |rGloria del asaltante de Pandaria|n|cFFFFD200Categoría: |rCalabozos y bandas,Los dragones nimbo carmesí célicos son considerados como unos de los dragones más nobles.,474,424,128,5,127161,0,0,4,0,0
Dragón nimbo dorado célico,|cFFFFD200Vendedor: |rTejedor de niebla Ku|n|cFFFFD200Zona: |rIsla Intemporal|n|cFFFFD200Facción: |rEmperador Shaohao - Exaltado,"Calidez y esperanza emanan de esta gran criatura, que brilla como la luz del amanecer sobre las montañas.",475,424,128,2,127164,0,0,4,0,0
"Yu'lei, hija de Jade",|cFFFFD200Vendedor: |rTejedora de niebla Xia|n|cFFFFD200Zona: |rIsla Intemporal|n|cFFFFD200Costo: |r5000|Hcurrency:1166|h|TInterface\Icons\pvecurrency-justice.BLP:0|t|h,"Calidez y sabiduría emanan de esta gran criatura, que brilla como la luz de la luna que pasa por el jade más fino.",476,424,128,2,127165,0,0,4,0,0
Dragón nimbo azur célico,|cFFFFD200Logro: |rSeñor de las riendas|n|cFFFFD200Categoría: |rMonturas,"Calidez y serenidad emanan de esta gran criatura, que brilla como el cielo más nublado de una tarde de verano.",477,424,0,5,127169,0,0,4,0,0
Dragón nimbo astral,|cFFFFD200Botín:|r Alijo de energía pura,Se cree que los dragones nimbo astrales poseen la respuesta a algunos de los misterios más grandes de la vida. Es una lástima que no puedan hablar.,478,424,128,0,127170,0,0,43,0,0
Grulla de montar azur,|cFFFFD200Vendedor: |rJaluu el Generoso|n|cFFFFD200Zona: |rValle de la Flor Eterna|n|cFFFFD200Facción: |rLoto Dorado - Exaltado|n|cFFFFD200Costo: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,La grulla majestuosa es un valioso amigo de los pandaren.,479,230,0,2,127174,0,0,4,0,0
Grulla de montar dorada,|cFFFFD200Vendedor: |rJaluu el Generoso|n|cFFFFD200Zona: |rValle de la Flor Eterna|n|cFFFFD200Facción: |rLoto Dorado - Exaltado|n|cFFFFD200Costo: |r2500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"La grulla es un símbolo de sabiduría y nobleza, su capacidad de llevarnos a los cielos es casi un milagro. -Jaluu el Generoso",480,230,0,2,127176,0,0,4,0,0
Grulla de montar regia,|cFFFFD200Vendedor: |rJaluu el Generoso|n|cFFFFD200Zona: |rValle de la Flor Eterna|n|cFFFFD200Facción: |rLoto Dorado - Exaltado|n|cFFFFD200Costo: |r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"La grulla es un símbolo de sabiduría y nobleza, su capacidad de llevarnos a los cielos es casi un milagro. -Jaluu el Generoso",481,230,0,2,127177,0,0,4,0,0
Grulla de montar de la selva,|cFFFFD200Evento de mundo:|r WoW Remix: Mists of Pandaria,"La grulla de jungla, una montura apreciada en el sur de Pandaria, es conocida por su velocidad y agilidad, habilidades que perfecciona escapando de los tigres krasari durante toda su vida.",482,230,1152,2,127178,0,0,4,0,0
Yak de montar negro,|cFFFFD200Evento de mundo:|r WoW Remix: Mists of Pandaria,"Los grúmel que viajan a la Cima Kun-Lai de noche prefieren montar este yak de pelo oscuro para mantenerse ocultos, pero le quitan los cascabeles de sus adornos primero.",484,230,1152,2,127209,0,0,4,0,0
Yak de expedición modesta,|cFFFFD200Evento de mundo:|r WoW Remix: Mists of Pandaria,"A diferencia de sus parientes de carga, este yak prefiere viajar ligero y no hacer más de un kilómetro por día.",485,230,1152,2,127213,0,0,4,0,0
Yak de montar gris,|cFFFFD200Vendedor: |rTío Bolsón|n|cFFFFD200Zona: |rCima Kun-Lai|n|cFFFFD200Costo: |r3000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Los yaks de montaje se crían para ser los más delgados y los más agiles de su tipo.,486,230,0,2,127216,0,0,4,0,0
Yak de montar rubio,|cFFFFD200Vendedor: |rTío Bolsón|n|cFFFFD200Zona: |rCima Kun-Lai|n|cFFFFD200Costo: |r3000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Los yaks de montaje se crían para ser los más delgados y los más agiles de su tipo.,487,230,0,2,127220,0,0,4,0,0
Zancudo acuático carmesí,|cFFFFD200Vendedor: |rNat Pagle|n|cFFFFD200Zona: |rFortaleza: choza de pesca|n|cFFFFD200Facción: |rNat Pagle - Honorable|n|cFFFFD200Costo: |r100|Hitem:117397|h|TINTERFACE\ICONS\INV_Misc_Coin_19.blp:0|t|h,"Normalmente, los insectos no son carnada, ¿pero cómo puedes mirarlos a los ojos y pensar eso? -Nat Pagle",488,230,0,2,127271,0,0,4,0,0
Tortuga dragón negra,|cFFFFD200Vendedor: |rMaestra de tortugas Odai|n|cFFFFD200Zona: |rOrgrimmar|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendedor: |rViejo Morro Blanco|n|cFFFFD200Zona: |rCiudad de Ventormenta|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Apreciado por su gran capacidad de carga y paso firme, estas leales bestias son la montura preferida de la mayoría de los pandaren nativos.",492,230,0,2,127286,0,0,4,0,0
Tortuga dragón azul,|cFFFFD200Vendedor: |rMaestra de tortugas Odai|n|cFFFFD200Zona: |rOrgrimmar|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendedor: |rViejo Morro Blanco|n|cFFFFD200Zona: |rCiudad de Ventormenta|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Apreciado por su gran capacidad de carga y paso firme, estas leales bestias son la montura preferida de la mayoría de los pandaren nativos.",493,230,0,2,127287,0,0,4,0,0
Tortuga dragón marrón,|cFFFFD200Vendedor: |rMaestra de tortugas Odai|n|cFFFFD200Zona: |rOrgrimmar|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendedor: |rViejo Morro Blanco|n|cFFFFD200Zona: |rCiudad de Ventormenta|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Apreciado por su gran capacidad de carga y paso firme, estas leales bestias son la montura preferida de la mayoría de los pandaren nativos.",494,230,0,2,127288,0,0,4,0,0
Tortuga dragón morada,|cFFFFD200Vendedor: |rMaestra de tortugas Odai|n|cFFFFD200Zona: |rOrgrimmar|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendedor: |rViejo Morro Blanco|n|cFFFFD200Zona: |rCiudad de Ventormenta|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Apreciado por su gran capacidad de carga y paso firme, estas leales bestias son la montura preferida de la mayoría de los pandaren nativos.",495,230,0,2,127289,0,0,4,0,0
