ActivityName_lang,Description_lang,ID,CriteriaTreeID,ThresholdContributionAmount,Supersedes,Priority
Luminarias luminosas: Compra un dispositivo de propulsión sumergible,"El {EventStartDate}, compra un dispositivo de propulsión sumergible a Max Megabomba en Vashj'ir.",221,145563,130,0,-13
Luminarias luminosas: Compra una escafandra dañada,"El {EventStartDate}, compra una escafandra dañada a Max Megabomba en Vashj'ir.",222,145565,150,0,-13
Utiliza la emoción /frío en un jugador que esté en llamas del juguete conjunto de cerillos,Usa la emoción /frío en un jugador que esté afectado por el juguete conjunto de cerillos.,223,145567,50,0,0
Fiesta de baile Casa de subastas: /discrepar con un comerciante enfadado,"El {EventStartDate}, utiliza la emoción /discrepar con un comerciante enfadado fuera de una casa de subastas en Ventormenta u Orgrimmar.",224,145569,100,0,-22
Usa el juguete conjunto de cerillos,"Usa el juguete Conjunto de cerillos en Valdrakken, Iskaara, Campamento Dragontino y Maruukai.",225,145571,100,0,0
Fiesta de baile: Casa de subastas: Gana Pies felices,"El {EventStartDate}, obtén Pies felices cuando te convoquen al escenario en la casa de subastas de Ventormenta u Orgrimmar.",226,145586,100,0,-22
Festival de Fuego del Solsticio de Verano: Roba una llama,"Del {EventStartDate} al {EventEndDate}, completa la misión Robar la llama de Orgrimmar o Robar la llama de Ventormenta.",227,145588,150,0,-2
Ve a /animar el Puesto de venta,Usa la emoción /animar con los comerciantes del puesto de venta y sus mercancías.,228,145597,20,0,0
Ve a /animar a la pandilla supercaparakhan,Usa el juguete de la pandilla supercaparakhan y la emoción /animar con la pandilla supercaparakhan.,230,145600,20,0,0
Ve a /animar a los dragones Aspectos,Usa la emoción /animar con los dragones Aspectos en Valdrakken.,231,145602,20,0,0
Usa el juguete Plantillas de baile aisladas,Usa el juguete Plantillas de baile aisladas en Valdrakken y Loamm.,232,145606,50,0,-30
Usa /aliento con las Plantillas de baile aisladas,Usa la emoción /aliento con un jugador de la facción opuesta con el efecto de pies en llamas del juguete plantillas de baile aisladas.,233,145613,100,0,-30
Completa misiones diarias del Ataque de Fyrakk en el Campamento de Coalescencia,Completa misiones diarias del Ataque de Fyrakk en el Campamento de Coalescencia en las Islas Dragón.,234,145702,100,0,0
Usa la emoción /animar con los caracoles de carrera de Lumbrerrogg,Usa la emoción /animar con los caracoles de carrera en Lumbrerrogg.,235,145736,50,0,0
Usa el juguete Fiesta colmillar dichosa,Usa el juguete Fiesta colmillar dichosa en Valdrakken y Loamm.,236,145723,50,0,0
Usa el juguete Arenas movedizas.,"Usa el juguete Arenas movedizas en Valdrakken, Aldea Morqut y Loamm.",237,145741,50,0,-40
Usa la emoción /bailar en las Arenas movedizas,Usa la emoción /bailar con un jugador de una facción opuesta con el efecto arenas movedizas del juguete arenas movedizas.,238,145745,100,0,-40
Lanza vuelos artificiales en las ciudades capitales.,Usa fuegos artificiales de los vuelos artificiales de ingeniería en Valdrakken y en Ventormenta u Orgrimmar.,239,145765,50,0,-50
Roba cofres del tesoro en las cuevas olfatopo.,Consigue cofres del tesoro mientras exploras las cuevas junto a un compañero olfatopo en las Cavernas Zaralek.,240,145770,200,0,0
Lanza vuelos artificiales en calabozos de Dragonflight,Usa fuegos artificiales de los vuelos artificiales de ingeniería en los calabozos de Dragonflight.,241,145788,50,0,-50
Lanza vuelos artificiales en bandas de Dragonflight,Usa fuegos artificiales de los vuelos artificiales de ingeniería en las bandas de Dragonflight.,242,145790,50,0,-50
Usa el juguete Baile bajo la Luna Negra.,Usa el juguete Baile bajo la Luna Negra en Loamm.,243,145792,50,0,0
Usa el juguete Juego de té de dragón.,"Usa el juguete juego de té de dragón en Valdrakken, Iskaara, Aldea Morqut y el Trono Obsidiana.",244,145794,50,0,0
Usa el juguete D.I.S.C.O.,Escucha música usando el juguete D.I.S.C.O. en Valdrakken y en Ventormenta u Orgrimmar.,245,145801,50,0,0
Feria de la Luna Negra: Ve a /animar a las bandas,"Del 1/6 al 7/6, ve a /animar a las bandas en la Isla de la Feria de la Luna Negra.",246,145810,75,0,0
Obtén derrame elemental.,Obtén el derrame elemental que puede recogerse de criaturas afectadas por las tormentas primalistas.,247,145813,100,0,0
Roba crisoles de coalescencia del Ataque de Fyrakk en el Campamento de Coalescencia,Roba crisoles de coalescencia del Ataque de Fyrakk en el Campamento de Coalescencia en las Islas Dragón.,248,145855,100,0,0
Descubre las piedras antiguas en la Caverna Zaralek,,249,145857,100,0,0
Reúne piezas titánicas de Investigadores bajo fuego,Reúne piezas titánicas de Investigadores bajo fuego durante Un bloqueo desastroso.,250,145862,100,0,0
/oler en Myrrit,Usa la emoción /oler en Myrrit mientras buceas en la cueva en busca de un tesoro en la Caverna de Zaralek.,251,145976,50,0,0
Lucha contra los fans entusiasmados en la carrera de caracoles,Lucha contra los fans entusiasmados que interrumpen una carrera de caracoles en Lumbrerrogg.,252,145980,50,0,0
Mata criaturas de Investigadores bajo fuego,Mata criaturas de Investigadores bajo fuego en las Ruinas de Drekazera en la Caverna Zaralek.,253,145988,150,0,0
Un emisario avaro: mata goblins del tesoro,"Del {EventStartDate} al {EventEndDate}, mata goblins del tesoro en Ventormenta, Orgrimmar o en las Islas Dragón.",254,146252,250,0,0
Obtén reputación con los Olfatopos de Loamm.,,255,146080,100,0,0
Festival de Fuego del Solsticio de Verano: usar /reverenciar frente a un Agostizo.,"Del {EventStartDate} al {EventEndDate}, usa la emoción /reverenciar frente a un agostizo de verano o un agostizo del Festival.",256,146088,50,0,0
Gana 1 duelo de mascotas JcJ,,258,146502,50,0,0
Gana 5 duelos de mascotas de JcJ,,259,146504,100,258,0
Captura una mascota de duelo inusual,Captura una mascota de duelo inusual en la Caverna Zaralek.,260,146506,100,0,0
Gana duelos en las Islas Dragón,"Gana un duelo contra otro jugador en Valdrakken, Maruukai y Loamm.",261,146508,100,0,0
Ayuda a Astuto a ganar la carrera de caracoles,"Los miembros de la Horda ayudan a Astuto, el caracol, en las carreras de Lumbrerrogg en la Caverna Zaralek.",262,146515,100,0,0
Ayuda a Timidín a ganar la carrera de caracoles,"Los miembros de la Alianza ayudan a Timidín, el caracol, en las carreras de Lumbrerrogg en la Caverna Zaralek.",263,146539,100,0,0
Ayuda a Brulee a ganar la carrera de caracoles,"Ayuda a Brulee, el caracol, en las carreras de Lumbrerrogg en la Caverna Zaralek.",264,146541,100,0,0
Completa 1 circuito de carrera de dracoequitación en las Islas Dragón,Habla con un cronometrador bronce en una ubicación de carreras en las Islas Dragón.,265,146543,100,0,0
Desafío de estilos: Obtén 20 fichas de Desafío de estilos,"Del {EventStartDate} al {EventEndDate}, participa en el Desafío de estilos para obtener fichas de Desafío de estilos.",266,146545,25,0,0
Desafío de estilos: Obtén 300 fichas de Desafío de estilos,"Del {EventStartDate} al {EventEndDate}, participa en el Desafío de estilos para obtener fichas de Desafío de estilos.",267,146547,200,61,0
Desafío de estilos: Completa 2 misiones “Deslumbra”,"Del {EventStartDate} al {EventEndDate}, completa misiones ""Deslumbra"" en las Islas Dragón o Khaz Algar.",268,146549,25,0,0
Desafío de estilos: Completa 10 misiones “Deslumbra”,"Del {EventStartDate} al {EventEndDate}, completa misiones ""Deslumbra"" en las Islas Dragón o Khaz Algar.",269,146551,100,268,0
Desafío de estilos: Consigue el primer puesto,"Del {EventStartDate} al {EventEndDate}, consigue el primer puesto en la competición Desafío de estilos.",270,146553,100,0,0
Desafío de estilos: Utiliza /sobrecoger en una exposición de indumentaria ganadora,"Del {EventStartDate} al {EventEndDate}, usa la emoción /sobrecoger en una exposición de indumentaria ganadora en el puesto de venta de Ventormenta o de Orgrimmar.",271,146559,25,0,0
Día de camisetas gratis: Consigue 1 camiseta gratis,"El {EventStartDate}, consigue camisetas gratis en Ventormenta o en Orgrimmar.",272,146561,50,0,0
Día de camisetas gratis: Consigue 7 camisetas gratis,"El {EventStartDate}, consigue camisetas gratis en Ventormenta o en Orgrimmar.",273,146563,70,272,0
Día de camisetas gratis: Usa la emoción /fuerza con un jugador de una facción contraria mientras usas una camiseta gratis.,"El {EventStartDate}, usa la emoción /fuerza con un jugador de una facción contraria mientras usas una camiseta gratis.",274,146565,80,0,0
Feria de la Luna Negra: Obtén un abalorio de luchador de fosa,"Desde el 1/12 hasta el 7/12, obtén un abalorio de un luchador de fosa durante el combate a muerte de la Luna Negra en la Isla de la Feria de la Luna Negra.",275,146567,200,0,0
Feria de la Luna Negra: Participa en el concierto de Jabalí apestado,"Del el 1/9 al 7/9, participa en el concierto de Jabalí apestado en la Isla de la Feria de la Luna Negra.",276,146767,150,0,0
Feria de la Luna Negra: Completa 1 carrera Luna Negra,"Del el 6/10 al 12/10, completa carreras en el Paseo Marítimo de la Luna Negra, en la Isla de la Feria de la Luna Negra.",277,146769,50,0,0
Feria de la Luna Negra: Completa 4 carreras Luna Negra,"Del el 6/10 al 12/10, completa carreras en el Paseo Marítimo de la Luna Negra, en la Isla de la Feria de la Luna Negra.",278,146774,100,277,0
Cronoviaje: Completa 1 calabozo de cronoviaje de Burning Crusade,"Del {EventStartDate} al {EventEndDate}, completa calabozos de cronoviaje de Burning Crusade.",279,146779,25,0,0
Cronoviaje: Completa 5 calabozos de cronoviaje de Burning Crusade,"Del {EventStartDate} al {EventEndDate}, completa calabozos de cronoviaje de Burning Crusade.",280,146787,100,279,0
Cronoviaje: Derrota a domadores de mascotas de Terrallende,"Del {EventStartDate} al {EventEndDate}, derrota a 3 de los siguientes maestros domadores de Terrallende:",281,146797,100,0,0
Cronoviaje: Ve de pesca a Terrallende,"Del {EventStartDate} al {EventEndDate}, pesca objetos en Terrallende.",282,146803,100,0,0
Completa la trama de la Guardería de Crías Escamosas,Habla con Jyhanna en la Guardería de Crías Escamosas en Valdrakken.,283,146806,250,0,0
Brujo: Completa Una sombra clara de vileza,"Como un Brujo, completa las siguientes misiones:",284,146821,150,0,0
Alcanza la reputación Exaltado con los Arúspices o los Aldor,Alcanza la reputación Exaltado con los Arúspices o los Aldor en Shattrath.,285,146834,100,0,0
Completa 1 misión diaria en la Guardería de Crías Escamosas,Completa misiones diarias en la Guardería de Crías Escamosas en Valdrakken.,286,146921,100,0,0
Completa 5 misiones diarias en la Guardería de Crías Escamosas,Completa misiones diarias en la Guardería de Crías Escamosas en Valdrakken.,287,146937,100,286,0
Obtener piedras de vuelo,,288,147005,100,0,0
Crear emblemas de llama de las sombras,Recolecta fragmentos de emblema de llama de las sombras y crea cualquier tipo de emblema de llama de las sombras.,289,147009,150,0,0
Prueba del puesto de venta,Prueba del puesto de venta,290,147073,1000,0,0
Copa de Kalimdor: Completa 5 circuitos de dracoequitación,"Del {EventStartDate} al {EventEndDate}, habla con un cronometrador bronce en Kalimdor.",291,147096,100,0,0
Copa de Kalimdor: Completa 10 circuitos de dracoequitación,"Del {EventStartDate} al {EventEndDate}, habla con un cronometrador bronce en Kalimdor.",292,147098,150,291,0
Copa de Kalimdor: Completa 20 circuitos de dracoequitación,"Del {EventStartDate} al {EventEndDate}, habla con un cronometrador bronce en Kalimdor.",293,147100,200,292,0
Copa de Kalimdor: Añade el casco de jinete de dracos a tu colección,"Del {EventStartDate} al {EventEndDate}, compra el casco de jinete de dracos que vende Maztha en Valdrakken.",294,147102,50,0,0
Copa de Kalimdor: Honra con un /saludo a Lord Andestrasz mientras vistes una pieza de equipo de jinete de dracos.,"Del {EventStartDate} al {EventEndDate}, honra con un /saludo a Lord Andestrasz en Valdrakken mientras vistes una pieza de equipo de jinete de dracos.",295,147104,20,0,0
Copa de Kalimdor: Averigua el lugar de una carrera gracias a un asistente de cronometrador bronce,"Del {EventStartDate} al {EventEndDate}, pregúntale a cualquier asistente de cronometrador bronce en Kalimdor dónde se celebra una carrera.",296,147106,20,0,0
Evocador: Completa Potenciar un dragón,Completa estas misiones como Evocador de aumento:,297,147108,100,0,0
Completa 2 misiones diarias en la Periferia de los Eones,Completa las misiones diarias en la periferia de los Eones en Thaldraszus.,298,147197,100,0,0
Completa 5 misiones diarias en la Periferia de los Eones,Completa las misiones diarias en la periferia de los Eones en Thaldraszus.,299,147204,100,298,0
Completa 1 falla temporal.,"Completa una falla temporal en la Reserva de Fuerte Tyr, en Thaldraszus, en las Islas Dragón.",300,147575,50,0,0
Completa 5 fallas temporales.,"Completa una falla temporal en la Reserva de Fuerte Tyr, en Thaldraszus, en las Islas Dragón.",301,147577,150,300,0
Derrota a Azmerloth,"Derrota a Azmerloth durante una falla temporal en la Reserva de Fuerte Tyr, en Thaldraszus, en las Islas Dragón.",302,147579,100,0,0
Muéstrate /pasmado ante Soridormi,"Muéstrate /pasmado ante Soridormi en la Reserva de Fuerte Tyr, en Thaldraszus, en las Islas Dragón.",303,147581,50,0,0
Obtén la Caja de la realidad derrumbada,"Consigue la caja de la realidad derrumbada de las fallas temporales en la Reserva de Fuerte Tyr, en Thaldraszus, en las Islas Dragón.",304,147583,50,0,0
Fiesta de la Cerveza: Gana 100 fichas para la Fiesta de la Cerveza,"Del {EventStartDate} al {EventEndDate}, gana fichas para la Fiesta de la Cerveza participando en la Fiesta de la Cerveza.",305,147728,100,0,0
Fiesta de la Cerveza: Gana 300 fichas para la Fiesta de la Cerveza,"Del {EventStartDate} al {EventEndDate}, gana fichas para la Fiesta de la Cerveza participando en la Fiesta de la Cerveza.",306,147730,100,305,0
Fiesta de la Cerveza: Gana 600 fichas para la Fiesta de la Cerveza,"Del {EventStartDate} al {EventEndDate}, gana fichas para la Fiesta de la Cerveza participando en la Fiesta de la Cerveza.",307,147732,200,306,0
Derrota a Arthas,"Derrota a Arthas durante una falla temporal en la Reserva de Fuerte Tyr, en Thaldraszus, en las Islas Dragón.",308,147734,100,0,0
Derrota a Illidan,"Derrota a Illidan durante una falla temporal en la Reserva de Fuerte Tyr, en Thaldraszus, en las Islas Dragón.",309,147736,100,0,0
Cronoviaje: Completa 1 calabozo de cronoviaje de Wrath,"Del {EventStartDate} al {EventEndDate}, completa calabozos de cronoviaje de Wrath of the Lich King.",310,147759,25,0,0
Cronoviaje: Completa 5 calabozos de cronoviaje de Wrath,"Del {EventStartDate} al {EventEndDate}, completa calabozos de cronoviaje de Wrath of the Lich King.",311,147770,100,310,0
Cronoviaje: Completa 1 calabozo de cronoviaje de Cataclysm,"Del {EventStartDate} al {EventEndDate}, completa calabozos de cronoviaje de Cataclysm.",312,147780,25,0,0
Cronoviaje: Completa 5 calabozos de cronoviaje de Cataclysm,"Del {EventStartDate} al {EventEndDate}, completa calabozos de cronoviaje de Cataclysm.",313,147788,100,312,0
Fiesta de la Cerveza: Mata a Coren Cerveza Temible,"Del {EventStartDate} al {EventEndDate}, mata a Coren Cerveza Temible.",314,147798,150,0,0
Día de los Piratas: Sé pirata por un día,"Del {EventStartDate} al {EventEndDate}, habla con la Capitana aterradora DeMeza en Bahía del Botín y únete a su tripulación.",315,147800,80,0,0
Día de los Piratas: Vas a necesitar un barco más grande,"Del {EventStartDate} al {EventEndDate}, habla con la Capitana aterradora DeMeza en Bahía del Botín y completa la misión ""Vas a necesitar un barco más grande"".",316,147802,80,0,-40
Día de los Piratas: Derrota a Harlan Sweete con Petey,"Del {EventStartDate} al {EventEndDate}, habla con la Capitana aterradora DeMeza en Bahía del Botín para obtener a Petey. Luego, derrota a Harlan Sweete con Petey sobre tu hombro.",317,147804,80,0,0
Festival de la Cosecha: En honor a un héroe,"Del {EventStartDate} al {EventEndDate}, habla con Javnir Nashak en las afueras de Orgrimmar, o con Wagner Mazas en las afueras de Forjaz, y completa la misión ""En honor a un héroe"".",318,147806,200,0,0
Festival de la Cosecha: usa /reverenciar con un héroe o ancestro honrado,"Del {EventStartDate} al {EventEndDate}, usa la emoción /reverenciar con un ancestro honrado en las afueras de Orgrimmar o un héroe honrado fuera de Forjaz.",319,147809,100,0,0
Secretos de Azeroth: 1 secreto encontrado,"Del {EventStartDate} al {EventEndDate}, completa una misión de Secretos de Azeroth o descubre un secreto relacionado.",320,147811,50,0,0
Renegados: Completa la historia de la armadura legada,Completa las siguientes misiones de armadura legada jugando como un renegado:,321,147832,100,0,0
Cronoviaje: Derrota a domadores de mascotas de Rasganorte,"Del {EventStartDate} al {EventEndDate}, derrota a 3 de los siguientes maestros domadores de Rasganorte:",322,147839,100,0,0
Cronoviaje: Derrota a domadores de mascotas de Cataclysm,"Del {EventStartDate} al {EventEndDate}, derrota a 3 de los siguientes maestros domadores de Kalimdor y los Reinos del Este:",323,147845,100,0,0
Secretos de Azeroth: 3 secretos encontrados,"Del {EventStartDate} al {EventEndDate}, completa misiones de Secretos de Azeroth o descubre secretos relacionados.",324,147853,100,320,0
Secretos de Azeroth: 7 secretos encontrados,"Del {EventStartDate} al {EventEndDate}, completa misiones de Secretos de Azeroth o descubre secretos relacionados.",325,147856,150,324,0
Completa un circuito de desafío de dracoequitación en las Islas Dragón,Habla con un cronometrador bronce en las Islas Dragón.,326,147859,25,0,0
Completa 5 circuitos de desafío de dracoequitación en las Islas Dragón,Habla con un cronometrador bronce en las Islas Dragón.,327,147861,50,326,0
Completa 10 circuitos de desafío de dracoequitación en las Islas Dragón,Habla con un cronometrador bronce en las Islas Dragón.,328,147863,50,327,0
Completa 20 circuitos de desafío de dracoequitación en las Islas Dragón,Habla con un cronometrador bronce en las Islas Dragón.,329,147865,100,328,0
Completa 3 Sueños lúcidos,Completa eventos de Sueño lúcido en las zonas afectadas por la Oleada onírica por todas las Islas Dragón.,330,147867,50,0,0
Completa 15 Sueños lúcidos,Completa eventos de Sueño lúcido en las zonas afectadas por la Oleada onírica por todas las Islas Dragón.,331,147869,100,330,0
Derrota a 3 enemigos raros de élite potenciados por la Oleada onírica,Derrota enemigos raros de élite en la zona que actualmente está afectada por la Oleada onírica de las Islas Dragón.,332,147871,50,0,0
Derrota a 15 enemigos raros de élite potenciados por la Oleada onírica,Derrota enemigos raros de élite en la zona que actualmente está afectada por la Oleada onírica de las Islas Dragón.,333,147873,100,332,0
Consigue 100 coalescencias de Oleada onírica,Consigue coalescencia de Oleada onírica completando las actividades de las zonas de las Islas Dragón afectadas por la Oleada onírica.,334,147875,100,0,0
Completa la historia Reconciliación,"Habla con la dracomandante Brasathal en Valdrakken para comenzar la misión ""Solo un ala"".",335,147877,100,0,0
Cronoviaje: Completa 1 calabozo de cronoviaje de Mists of Pandaria,"Del {EventStartDate} al {EventEndDate}, completa calabozos de cronoviaje de Mists of Pandaria.",336,147879,25,0,0
Cronoviaje: Completa 5 calabozos de cronoviaje de Mists of Pandaria,"Del {EventStartDate} al {EventEndDate}, completa calabozos de cronoviaje de Mists of Pandaria.",337,145198,100,336,0
Consigue 250 coalescencias de Oleada onírica,Consigue coalescencia de Oleada onírica completando las actividades de las zonas de las Islas Dragón afectadas por la Oleada onírica.,339,149014,150,334,0
Derrota enemigos raros de élite potenciados por la Oleada onírica,Derrota enemigos raros de élite en la zona que actualmente está afectada por la Oleada onírica de las Islas Dragón.,340,147886,100,0,0
Feria de la Luna Negra: Completa La hora de los martillazos,"Del 4/5 al 10/5, completa la misión ""La hora de los martillazos"" en la Isla de la Feria de la Luna Negra.",341,147895,50,0,0
Feria de la Luna Negra: Disfruta de una de las atracciones,"Del 2/6 al 8/6, súbete al carrusel o a la montaña rusa de la Feria de la Luna Negra en la Isla de la Feria de la Luna Negra.",342,147897,50,0,0
/baila con un parroquiano en el Tesoro del Dragón,"Usa la emoción /bailar con un parroquiano de la fiesta de baile en el Tesoro del Dragón, en Valdrakken.",343,147900,50,0,0
BB: Completa una banda con tu sombrero de fiesta rosa,Completa un escenario de banda de BB con el sombrero de fiesta rosa.,344,147905,50,0,0
Fiesta de la Cerveza: Completa 2 misiones de la Fiesta de la Cerveza,"Del {EventStartDate} al {EventEndDate}, completa misiones de la Fiesta de la Cerveza por todo el mundo.",345,147937,50,0,-50
Fiesta de la Cerveza: Completa 5 misiones de la Fiesta de la Cerveza,"Del {EventStartDate} al {EventEndDate}, completa misiones de la Fiesta de la Cerveza por todo el mundo.",346,147939,150,345,-50
Gana 1 duelo de mascota JcJ con mascotas no-muertas,Gana 1 duelo de mascota JcJ con al menos 2 mascotas no-muertas en el equipo,347,148003,50,0,0
Halloween: Acércate a los cubos de caramelos mientras estés en modo de guerra,"Del {EventStartDate} al {EventEndDate}, recoge puñados de golosinas de los cubos de caramelos por todo el mundo mientras estés en modo de guerra.",348,148005,50,0,-60
Cuida tu granja del Rancho Cantosol,"Labra el suelo del Rancho Cantosol en el Alcor, en el Valle de los Cuatro Vientos.",350,148009,50,0,-40
Califica con un tiempo de oro en 4 circuitos de dracoequitación en las Islas Dragón,Habla con un cronometrador bronce en las Islas Dragón.,351,148012,50,0,0
Halloween: Acércate a los cubos de caramelos de las Islas Dragón.,"Del {EventStartDate} al {EventEndDate}, recoge puñados de golosinas de los cubos de caramelos en las Islas Dragón.",353,148016,50,0,-50
Halloween: Acércate a los cubos de caramelos en Pandaria,"Del {EventStartDate} al {EventEndDate}, recoge puñados de golosinas de los cubos de caramelos en Pandaria.",354,148018,50,0,-50
Halloween: Completa 5 misiones diarias de Halloween,"Del {EventStartDate} al {EventEndDate}, visita Ventormenta o Entrañas para completar misiones diarias de Halloween.",355,148020,100,0,-60
Halloween: Completa 15 misiones diarias de Halloween,"Del {EventStartDate} al {EventEndDate}, visita Ventormenta o Entrañas para completar misiones diarias de Halloween.",356,148022,150,355,-60
Halloween: Derrota al Jinete decapitado muchas veces,"Del {EventStartDate} al {EventEndDate}, derrota al Jinete decapitado una y otra vez.",357,148026,100,0,-60
Halloween: Derrota al Jinete decapitado con las 4 maldiciones de los hombres de mimbre.,"Del {EventStartDate} al {EventEndDate}, derrota al Jinete decapitado luego de aceptar 4 maldiciones de los hombres de mimbre.",358,148028,100,0,-60
Halloween: muerde las manzanas con una máscara de Halloween,"Del {EventStartDate} al {EventEndDate}, muerde las manzanas con una máscara de Halloween puesta.",359,148042,50,0,-60
Feria de la Luna Negra: habla con un espíritu inquieto,"Del 2/6 al 8/6, habla con un fantasma en la Isla de la Feria de la Luna Negra.",360,148056,50,0,0
La gran carrera de Gnomeregan: Participa en la gran carrera de Gnomeregan,"El {EventStartDate}, únete a la carrera a pie de la Nueva Ciudad Manitas en Dun Morogh.",361,148058,100,0,-30
Fiesta de la Cerveza: Participa en la panzada,"Del {EventStartDate} al {EventEndDate}, participa en la competencia Panzada cervecera cerca de Forjaz u Orgrimmar.",362,148060,50,0,-20
Utiliza /carcajada enfrente de un jugador Renegado,Utiliza la emoción /carcajada enfrente de un jugador Renegado.,363,148065,50,0,0
Completa misiones de mundo de dracoequitación en el Confín Prohibido,Habla con un cronometrador bronce en las Islas Dragón.,364,148098,100,0,0
Completa carreras de dracoequitación avanzadas en las Islas Dragón,"Completa carreras de dracoequitación avanzadas en las Costas del Despertar, las Llanuras de Ohn'ahra, el Trecho Azur y Thaldraszus.",365,148100,100,0,0
Feria de la Luna Negra: usa una cabeza de pescado en los calabozos,"Del 1/9 al 7/9, utiliza el buscador de calabozos para completar un calabozo mientras usas una cabeza cercenada de escama carmesí o una cabeza de aletazur cortada que puedes pescar en la Isla de la Feria de la Luna Negra.",366,148102,100,0,-30
La gran carrera de Gnomeregan: Completa la gran carrera de Gnomeregan como un gnomo de hasta nivel 10 con una camisa rosa,"El {EventStartDate}, únete a la carrera a pie de Nueva Ciudad Manitas en Dun Morogh como gnomo o mecagnomo de nivel 1 a 10 y con una camisa de tejido mágico rosa.",367,148104,150,0,-30
"Recolecta 50 hierbas, menas o pieles en las Islas Dragón",,368,148528,50,0,0
"Recolecta 250 hierbas, menas o pieles en las Islas Dragón",,369,148743,100,368,0
Completa 2 de las misiones de mundo de dracoequitación siguientes,,370,148532,100,0,0
Utiliza 100 puntos de vigor en dracoequitación,,371,148542,50,0,0
Utiliza 1000 puntos de vigor en dracoequitación,,372,148546,100,371,0
Feria de la Luna Negra: Completa ¡Dispara y puntúa!,"Del 1/12 al 7/12, completa la misión ""¡Dispara y puntúa!"" en la Isla de la Feria de la Luna Negra.",373,148550,50,0,0
"Completa una misión ""Chispas de vida""","Completa una misión ""Chispas de vida"" en las Islas Dragón.",375,148554,100,0,0
Gana un campo de batalla de un nivel menor que 70,,376,148556,100,0,0
Gana un duelo de mascotas JcJ con un pavo,Gana un duelo de mascotas JcJ con un pavo en tu equipo,377,148558,100,0,0
Dale una chuchería o una golosina a tu mascota,"Dale a una mascota de duelo una golosina de mascota feliz, una chuchería de mascota o una chuchería inferior para mascotas.",378,148560,50,0,0
Semana de bonificación de misiones de mundo: Completa misiones de mundo en un grupo,"Del {EventStartDate} al {EventEndDate}, completa misiones del mundo mientras estás en grupo.",379,148564,100,0,0
Semana de bonificación de campos de batalla: Gana un campo de batalla épico,"Del {EventStartDate} al {EventEndDate}, gana un campo de batalla épico.",380,148566,100,0,0
Semana de bonificación de calabozos: Completa calabozos heroicos con jugadores aleatorios,"Del {EventStartDate} al {EventEndDate}, utiliza el buscador de calabozos para completar calabozos heroicos con jugadores aleatorios.",381,148568,150,0,0
Lleva a tu hermandad a los calabozos,Utiliza el buscador de calabozos para completar calabozos mientras estás en un grupo de hermandad.,383,148572,150,0,0
Completa misiones mientras estás en grupo.,,384,148574,100,0,0
Obtén todos los siguientes beneficios al mismo tiempo,,385,148576,50,0,0
Utiliza la montura de otro jugador,,386,148582,50,0,0
Festividad de los muertos: Derrota a un contrincante,"Del {EventStartDate} al {EventEndDate}, cómprale un traje de contrincante a Buhonero y derrota a otro jugador que use un traje de contrincante.",387,148584,100,0,-10
Festividad de los muertos: Completa la misión Los muertos agradecidos,"Del {EventStartDate} al {EventEndDate}, completa la misión Los muertos agradecidos, que puedes encontrar en la ciudad capital de tu raza.",388,148586,100,0,-10
Festival del lechúcico lunar: Completa Observación de lechúcicos lunares,"El {EventStartDate}, completa la misión Observación de los lechúcicos lunares en Claro de la Luna, en Kalimdor",389,148588,150,0,-40
Aniversario: Participa en La venganza de Korrak,"Del {EventStartDate} al {EventEndDate}, participa en el campo de batalla de La venganza de Korrak.",390,148590,100,0,-60
Aniversario de WoW: Asesina al Caminante del Destino,"Del {EventStartDate} al {EventEndDate}, mata al Caminante del Destino en Tanaris.",391,148592,100,0,-60
Aniversario: Usa /animar con Leeroy Jenkins,"Del {EventStartDate} al {EventEndDate}, usa la emoción /animar con Leeroy Jenkins en la zona del festival en Tanaris.",392,148594,10,0,-60
Aniversario: Completa misiones en grupo que tengan un nivel menor que 20.,"Del {EventStartDate} al {EventEndDate}, completa 5 misiones en grupo que tengan un nivel menor que 20.",393,148596,50,0,0
Festival del lechúcico lunar: Mata enemigos con tu prole de lechúcico lunar,"El {EventStartDate}, hazte amigo de una prole de lechúcico lunar en Claro de la Luna, en Kalimdor. Luego, mata a 25 enemigos que otorguen PE con tu compañero lechúcico.",394,148609,150,0,-40
Aniversario: Enciende fuegos artificiales en las ciudades capitales,"Del {EventStartDate} al {EventEndDate}, enciende 10 fuegos artificiales festivos o vuelos artificiales en Ventormenta, en Orgrimmar.",395,148611,20,0,-60
Generosidad del Peregrino: Obtén el espíritu de compartir,"Del {EventStartDate} al {EventEndDate}, come todas las comidas de una mesa generosa para obtener el espíritu de compartir.",396,148617,50,0,-70
Generosidad del Peregrino: Obtén el espíritu de compartir en todas las zonas de las Islas Dragón,"Del {EventStartDate} al {EventEndDate}, come todas las comidas de una mesa generosa para obtener el espíritu de compartir en cada una de las zonas siguientes.",397,148619,100,396,-70
Generosidad del Peregrino: Cocina todas las recetas de Generosidad del Peregrino,"Del {EventStartDate} al {EventEndDate}, cocina las siguientes comidas de Generosidad del Peregrino.",398,148638,100,0,-70
Generosidad del Peregrino: Completa misiones,"Del {EventStartDate} al {EventEndDate}, completa 5 misiones de Generosidad del Peregrino.",399,148656,100,0,-70
