ID,Description_lang,Color
14085,|nNivel de mejora: Héroe 1/6,-8355712
14086,|nNivel de mejora: Héroe 2/6,-8355712
14087,|nNivel de mejora: Héroe 3/6,-8355712
14088,|nNivel de mejora: Héroe 4/6,-8355712
14089,|nNivel de mejora: Héroe 5/6,-8355712
14090,|nNivel de mejora: Héroe 6/6,-8355712
14091,|nNivel de mejora: Mito 1/4,-8355712
14092,|nNivel de mejora: Mito 2/4,-8355712
14093,|nNivel de mejora: Mito 3/4,-8355712
14094,|nNivel de mejora: Mito 4/4,-8355712
14095,Mítico+,-16711936
14096,Fabricación de augurio,-15073511
14097,Naranja,65280
14098,Cubierto por la llama de las sombras,15025839
14099,Heroico|n,65280
14100,Mítico|n,-16711936
14101,Buscador de bandas|n,-16711936
14102,Fabricación de principiante,-15073511
14103,Fabricado con despertar,-15073511
14104,Copa de Kalimdor y de los Reinos del Este,-11776
14105,Copa de Terrallende,-11776
14106,Copa de Rasganorte,0
14107,Tienda del juego,65280
14108,Variante de la tienda del juego,65280
14110,Rubí,15354699
14111,Ámbar,16292383
14112,Citrino,16308767
14113,Esmeralda,4448291
14114,Zafiro,2337760
14115,Ónice,11936454
14117,Gesta,2162464
14118,JCJ,-32704
14119,Cronotravesía,0
14120,Blanco,65280
14121,Original,65280
14122,Amarillo,65280
14123,Oscuro,65280
14124,Índigo,65280
14125,Marrón,65280
14126,Claro,65280
14127,Cálido,65280
14128,Frío,65280
14129,Jade,65280
14130,Oro,65280
14131,Plata,65280
14132,Luna,-11776
14133,Sol,-11776
14134,Ciclo,-11776
14135,Temporada 4 de Dragonflight,1703705
14136,Despertar,65280
14137,Puesto de venta - Diente de león,-11776
14138,Puesto de venta - Lavanda,-11776
14139,Puesto de venta - Barba de maíz,-11776
14140,Puesto de venta - Rojo,-11776
14141,Puesto de venta - Azul,-11776
14142,Puesto de venta - Naranja,-11776
14143,Puesto de venta - Bruja del amor,-11776
14144,Puesto de venta - Bruja del cielo,-11776
14145,Verde azulado,65280
14146,Borgoña,65280
14147,Temporada 1 de The War Within,1703705
14148,Profundidades frenéticas,-15073511
14149,Campeón chispeante,-15073511
14150,Plata electrizante,-15073511
14151,Rosa,65280
14152,Misiones de subida de nivel y abismos,-14614752
14155,Profundidades,-15073511
14156,Campeón,65280
14157,Gema de engranaje,6732799
14158,Gema meta,6732799
14159,Gema de artilugio,6732799
14160,Gema prismática,6732799
14161,Remix: Pandaria,-1191680
14162,Cobre,65280
14163,Esquema de aeronave,6732799
14164,Gundargaz,0
14165,Bosques de Freya,0
14166,Dornogal,0
14167,Rango 1/4,-12032
14168,Rango 2/4,-12032
14169,Rango 3/4,-12032
14170,Rango 4/4,-12032
14172,Puesto de venta - Aniversario de WoW,-11776
14173,Aniversario de WoW,-11776
14174,Abismos,-14614752
14175,Celebración de los dragones bronce,-7820545
14176,Nivel 1,16764416
14177,Nivel 2,16764416
14178,Nivel 3,16764416
14179,Nivel 4,16764416
14180,Nivel 5,16764416
14181,Nivel 6,16764416
14182,Nivel 7,16764416
14183,Nivel 8,16764416
14185,Citrino trueno cantante,16774505
14186,Baraja de la fortuna de la Luna Negra,-8206849
14187,Temporada 2 de The War Within,1703705
14189,Citrino mar cantante,4179947
14190,Citrino viento cantante,16092346
14191,Temporada 3 de The War Within,1703705
14192,Fabricación afortunada,-15073511
14195,Élite de la temporada 1 de Dragonflight,-16711936
14196,Élite de la temporada 2 de Dragonflight,-15073511
14197,Élite de la temporada 3 de Dragonflight,-15073511
14198,Élite de la temporada 4 de Dragonflight,1703705
14199,Élite de las temporadas 3 y 4 de Dragonflight,1703705
14200,Fabricado con luz estelar,-15073511
14203,Vendedor de cronoviajes - Azul,65280
14204,Vendedor de cronoviajes - Marrón,65280
14205,Vendedor de cronoviajes - Púrpura,65280
14206,Vendedores de reputación - Rojo,65280
14207,Calabozos - Plata,-14614752
14208,Calabozos - Azul,65280
14209,Calabozos - Marrón,65280
14210,Calabozos - Púrpura,65280
14211,Calabozos - Blanco,65280
14212,Vendedor de cronoviajes - Verde,65280
14213,Calabozos - Verde,65280
14214,Monstruos raros,0
14215,|nEdición limitada de Gallytech,15025839
14216,Edición limitada de Gallytech,15025839
14220,Premio boca de dragón,2031360
14222,Vendedor de cronoviajes - Negro,65280
14223,Vendedor de cronoviajes - Rojo,65280
14224,Vendedor de cronoviajes - Oscuro,65280
14225,Vendedor de cronoviajes - Naranja,65280
14226,Perla,-14614752
14227,Suerte,-15073511
14228,Oro sagrado,1703705
14229,Lista de T.A.R.E.A.S.,0
14230,Vendedor de cronoviajes - Amarillo,65280
14243,Corrupción persistente,11962111
14244,Visiones horribles revividas,-16711936
14245,Gris,65280
14246,¿Invaluable?,-16711936
14249,del cruzado,0
14250,del clérigo,0
14251,del zelote,0
14252,del abad,0
14253,de la muerte profética,0
14254,de rituales de sacrificio,0
14255,de invocaciones oscuras,0
14256,Temporada 1 de The War Within,-8355712
14258,Ocaso,0
14259,Fulgor de la Llama,0
14260,Creado en la temporada 3,-15073511
14261,Mortecicleta de pirovacío,-7820545
14264,Oro blanco,1703705
14265,Sagrado,1703705
14266,Acero oscuro,65280
14267,Caballero de sangre,65280
14268,Aéreo,65280
14269,Herboso,65280
14270,Oro de Valhallas,65280
14271,Con hologemas,65280
14272,Venganza carmesí,65280
14273,Rojo viñedo,65280
14274,Legion Remix,2417722
14280,Reliquia de hierro,9737364
14281,Común,-1
14282,Inusual,-14745856
14283,Raro,-16748323
14284,Épico,-6081042
14285,Legendario,-32768
14286,Reliquia de escarcha,5724380
14287,Reliquia de fuego,16725535
14288,Reliquia vil,2268965
14289,Tocado por el Vacío,11962111
14290,En llamas,65280
14291,Sangre,65280
14292,Decoraciones de viviendas,-10044417
14293,Temporada 2 de The War Within,-8355712
14294,Un emisario avaro,-7820545
14342,Vacío,-3652102
14343,Luz,-858471
14349,Fasenáutica,11079904
14350,Tesoros y misiones de mundo,14386733
14351,El índice de golpe crítico aumenta un 1%,1703705
14354,Legion Remix: El ascenso de los Caídos de la noche,2399972
14355,Legion Remix: Cielos de fuego,4715355
14356,Legion Remix: Legión caída,1615379
14357,Legion Remix: Argus eterno,14762461
14358,Legion Remix: Ecos infinitos,15650128
14359,Banda,-16711936
14360,Nivel de mundo heroico,65280
14363,Horda,-54988
14364,Alianza,-16732688
14366,Pigmento de tinte para viviendas,-10044417
