ID,Name_lang,Description_lang,Cooldown,Duration,Flags,SchoolMask,IconFileDataID
205,Polvo de huesos,Brota energía nigromántica que sana $s1 p. a los aliados de la primera línea.,3,0,0,8,132097
206,Patada abominable,"¿Es un pie? ¿Una pezuña? Es difícil saberlo, pero golpea duro e inflige $s1 p. de daño al enemigo más cercano.",3,0,0,1,132368
207,Embestida salvaje,"Embiste sobre sus enemigos con dientes y garras, lo que inflige $s1 p. de daño a todos los enemigos en una línea.",2,0,0,1,132133
208,Rugido intimidador,Emite un rugido escalofriante que desafía a un enemigo aleatorio para llamar su atención.,4,2,0,8,132137
209,Fervor ritualístico,Inspira a un aliado aleatorio para que realice un sacrificio mayor y aumenta su daño un $s1% durante un turno.,2,1,0,32,3528291
210,Oleadas de muerte,Emite una oleada de magia de muerte que inflige $s1 p. de daño de las sombras a todos los enemigos.,3,0,0,32,451165
211,Eyección de ácido,Escupe una corriente de material tóxico que inflige $s1 p. de daño de naturaleza en un cono desde la posición del enemigo más cercano.,4,0,0,8,136016
212,Ataque de pánico,La bestia en pánico golpea a un objetivo aleatorio y le inflige $s1 p. de daño.,4,0,0,1,136147
213,Sanar a la bandada,La criatura ancestral emite oleadas de esporas beneficiosas que sanan $s1 p. en un cono desde la posición del aliado más cercano.,3,0,0,8,628135
214,Latigazo necrótico,Desata energía necrótica en un cono desde la posición del enemigo más cercano e inflige $s1 p. de daño de las sombras.,2,0,0,32,3528297
215,Puño limoso,Da golpes con unos puños gigantes que infligen $s1 p. de daño de naturaleza al enemigo más cercano.,5,0,0,8,840404
216,Siseo amenazante,Emite un siseo fuerte. ¡No te acerques! Impide ser objetivo de ataques durante dos turnos.,5,2,0,32,132103
217,Masacre,"Desata energía necrótica y ataca a todos los enemigos que están a su alcance, lo que inflige $s1 p. de daño de las sombras.",4,0,0,32,3528295
218,Ritual óseo,Conjura una coraza protectora de huesos que mitiga un 50% del daño recibido durante dos rondas.,5,2,0,32,458717
219,Sanación necrótica,"Se alimenta de la muerte para potenciar su energía necrótica, lo que sana $s1 p. al aliado más cercano y reduce un 50% el daño que recibe durante dos rondas.",6,2,0,32,3528292
220,Corte de viento,Unas garras mortales desgarran a todos los enemigos en un radio cuerpo a cuerpo e infligen $s1 p. de daño.,3,0,0,1,457637
221,Excavar,Se entierra y evita ser seleccionada como objetivo durante dos turnos.,5,2,0,8,136025
222,Mordedura ponzoñosa,Ataca con unos dientes cubiertos de veneno que infligen $s1 p. de daño de naturaleza al enemigo más cercano y $s2 p. de daño de naturaleza durante dos turnos.,4,2,0,8,136016
223,Oleada de muerte eterna,"Una poderosa magia de muerte recorre los Campos de Tormento, lo que aplica un efecto de daño con el tiempo acumulable en todo tu grupo.",1,10,0,32,136160
224,Tajo forjado en las Fauces,Unas garras mortales desgarran a todos los enemigos en un radio cuerpo a cuerpo e infligen $s1 p. de daño.,3,0,0,1,132116
225,Corriente de angustia,Escupe una nube de gritos que inflige $s1 p. de daño de las sombras en un cono que se proyecta desde la posición del enemigo más cercano.,2,0,0,32,236302
226,Estocada de las Fauces,Realiza un ataque con la lanza en un cono desde la posición del enemigo más cercano e inflige $s1 p. de daño de las sombras.,3,0,0,32,3528302
227,Bombardeo de pavor,El Carcelero envía un bombardeo de proyectiles por todo Calcis e inflige un $s1% de su salud como daño de las sombras a un enemigo aleatorio por turno.,1,0,0,32,3528302
228,Destrucción,"Después de diez turnos, una oleada de destrucción absoluta fluye a través de El Tremaculum e inflige $s1 p. de daño a tu grupo.",10,0,1,32,3528305
229,Ritual jurafauces,"Ritos y runas antiguos protegen a un aliado aleatorio, lo que reduce un 50% el daño que recibe durante dos rondas.",4,2,0,32,3528305
230,Fe en la dominación,"El Altar de Dominación ofrece un área de fe para los jurafauces, que los sana $s1 p.",3,1,0,32,3528299
231,Fuerza jurafauces,"Intimida a un enemigo aleatorio, lo que hace que reciba un $s1% más de daño durante dos turnos.",4,2,0,32,3528299
232,Aura de muerte,"Concentra un sentimiento de pavor en un enemigo aleatorio, lo que reduce un 50% el daño que inflige durante tres rondas.",4,3,0,32,3528300
233,Dientes de las Fauces,Dispara una manifestación de fatalidad pura al enemigo más cercano y le inflige $s1 p. de daño de las sombras.,3,0,0,32,3528298
234,Poder de la angustia,"Inspira a sus aliados para que superen el miedo, y hace que inflijan un $s1% más de daño durante dos turnos.",4,2,0,32,3528299
235,Venganza de los jurafauces,Marca a los enemigos a su alcance e invoca proyectiles de ánima pura de las Fauces que infligen $s1 p. de daño de las sombras.,3,0,0,32,3528302
236,Esbirros potenciados,"Se alimenta de las Fauces mismas para potenciar a sus aliados, lo que reduce un 50% el daño que reciben durante dos rondas.",4,2,0,32,3528299
237,Descenso de las Fauces,"Se lanza en picada con precisión y realiza un corte profundo a todos los enemigos en un radio cuerpo a cuerpo, lo que inflige $s1 p. de daño de las sombras.",4,0,0,32,3528301
238,Escudo de muerte,Llama la atención de todos los enemigos durante dos turnos.,4,2,0,8,136051
239,Haz de fatalidad,Dispara una manifestación de fatalidad pura a los enemigos que están a su alcance y les inflige $s1 p. de daño de las sombras.,5,0,0,32,3528298
240,Lanza de pavor,Se lanza sobre las filas enemigas e inflige $s1 p. de daño de las sombras a todos los enemigos en una línea.,3,0,0,32,135131
241,Punta de dolor,"Una espiral de ánima de las Fauces brota y se dirige hacia un enemigo aleatorio, lo que inflige $s1 p. de daño de las sombras y reduce un 50% el daño que inflige durante dos rondas.",4,2,0,32,3528298
242,Sanación oscura,Sana $s1 p. al aliado más cercano y reduce un $s2% el daño que recibe durante dos turnos.,4,2,0,32,3528300
243,Mirada torva,"Mira fijamente al abismo y provoca a los enemigos, lo que reduce un 50% el daño que reciben durante dos rondas.",5,2,0,32,3528299
244,¡Albóndiga enfadado!,Albóndiga inflige $s1 p. más de daño y recibe $s2 p. más de daño durante 2 rondas. Inflige $s3 p. de daño físico al enemigo más cercano. Esta habilidad no se activa de forma inmediata. ¡Albóndiga ENFADADO!,2,2,1,1,136224
245,Golpe de cruzado,Croman inflige $s1 p. de daño sagrado al enemigo más cercano.,3,0,0,2,135891
246,Mordisco gruñido,Ataca al enemigo adyacente más cercano e inflige $s1 p. de daño físico.,2,0,0,1,132127
247,Ataque cielocrín,"Ataca a un enemigo con su cuerno, inflige $s1 p. de daño sagrado y se sana por $s2 p. de salud.",4,1,1,2,237397
248,Mordedura de alma infecciosa,Muerde al enemigo más cercano e inflige $s1 p. de daño de las sombras y $s2 p. más de daño de las sombras por ronda durante 4 rondas.,5,4,0,32,1029737
249,Azote de escudo,"Golpea al enemigo más cercano con su escudo, inflige $s1 p. de daño y reduce un 50% su daño durante una ronda.",3,1,0,1,132360
250,Proyectil espinoso,Lanza un proyectil con espinas al enemigo más lejano y le inflige $s1 p. de daño de naturaleza.,4,0,1,8,840197
251,Condena de los drust,"Lukir usa una magia drust extraña para debilitar a los enemigos, lo que reduce un 20% el daño que infligen durante dos rondas.",5,2,0,32,348276
252,Barrido viscoso,"Barre salvajemente con su espada drust, inflige $s1 p. de daño de las sombras a todos los enemigos adyacentes y aumenta un $s2% el daño que reciben durante dos turnos.",4,2,0,32,456578
253,Garras drust,Lanza un zarpazo a la fila frontal de enemigos y les inflige $s1 p. de daño de las sombras.,3,0,0,32,132141
254,Espinas drust,Empieza en tiempo de reutilización. La magia drust forma una barrera con espinas alrededor de todos los aliados que inflige $s1 p. de daño de naturaleza a cualquiera que los ataque durante tres turnos.,3,3,1,8,415052
255,Defensa de los drust,Protege a un objetivo aliado adyacente y reduce un 50% el daño que recibe durante una ronda.,3,1,0,32,463829
256,Explosión drust,Lanza magia drust que inflige $s1 p. de daño de las sombras en un cono que se proyecta desde la posición del enemigo más cercano.,2,0,0,32,3180367
257,Rugido atroz,El bruto emite un rugido atroz que congela a los enemigos hasta los huesos y hace que teman atacarlo durante dos turnos.,4,2,0,32,236169
258,Extirpación oscura,"Muerde al enemigo más cercano, inflige $s1 p. de daño de las sombras y hace sangrar al objetivo por $s2 p. durante tres turnos.",5,3,0,32,132133
259,Llama de ánima,Este ataque inflige $s1 p. de daño arcano al enemigo más cercano durante dos turnos.,2,3,0,64,3528278
260,Ráfaga de ánima,Una explosión concentrada de ánima robada inflige $s1 p. de daño arcano al enemigo más lejano.,3,0,0,64,3528280
261,Avances quirúrgicos,Infunde más poder a un aliado adyacente y aumenta un $s1% su daño durante dos turnos.,4,2,0,32,3528291
262,Pisotón pútrido,El ensamblaje pisa el suelo con fuerza y desata una onda de ácido que golpea a todos los enemigos en un radio cuerpo a cuerpo e inflige $s1 p. de daño de naturaleza.,3,0,0,8,840405
263,Vómito ácido,Escupe una corriente de ácido en forma de cono desde el enemigo más cercano e inflige $s1 p. de daño de naturaleza.,4,0,0,8,840199
264,Gancho para carne,El barón Halis golpea con su gancho y causa una explosión poderosa que inflige $s1 p. de daño al enemigo más lejano que esté al alcance.,4,0,0,1,132109
265,Garras tóxicas,Garras tóxicas desgarran en una línea a partir del enemigo más cercano e infligen $s1 p. de daño de naturaleza.,4,0,0,8,136022
266,Golpe colosal,Genghis golpea con sus dos puñales de brazo e inflige $s1 p. de daño a un enemigo adyacente.,3,0,0,1,132338
267,Salva ácida,Lanza una descarga ácida al enemigo más lejano e inflige $s1 p. de daño de naturaleza.,3,0,0,8,840199
268,Rocío ácido,Rocía a todos los enemigos en un radio cuerpo a cuerpo con ácido viscoso y reduce un 30% su daño durante tres rondas.,4,3,0,8,132104
269,Pisotón ácido,El comensal se lanza por los aires y cuando desciende desata una onda de ácido que golpea a todos los enemigos en un radio cuerpo a cuerpo e inflige $s1 p. de daño de naturaleza.,4,0,0,8,840405
270,Telarañas resonantes,Lanza una corriente de seda de araña que envuelve al enemigo más cercano y reduce un 50% el daño que inflige durante dos rondas.,4,2,0,1,237430
271,Emboscada,Tiende una emboscada al enemigo más lejano que esté al alcance y le inflige $s1 p. de daño de naturaleza durante tres turnos.,4,3,0,8,132105
272,Fragmento de escarcha de alma,Lanza una descarga helada al enemigo más lejano e inflige $s1 p. de daño de naturaleza.,3,0,0,8,236209
273,Maldición de ritual,Maldice a un enemigo adyacente y reduce su daño un 50% durante una ronda.,2,1,0,32,3528291
274,Pisotear carne,Decrépito golpea el suelo y arroja trozos de carne en todas direcciones que golpean a los enemigos en un radio cuerpo a cuerpo e infligen $s1 p. de daño de naturaleza.,4,0,0,8,840405
275,Infusión nigromántica,Infunde más poder a un aliado adyacente y aumenta un $s1% su daño durante dos turnos.,4,2,0,32,3528291
276,Salva de putrefacción,Lanza una descarga nigromántica al enemigo más lejano e inflige $s1 p. de daño de las sombras al instante y $s2 p. más de daño de las sombras durante tres turnos.,3,3,0,32,840199
277,Ira furiosa,La vanguardia cosida se enfurece y aumenta un $s1% su daño durante dos turnos.,4,2,0,8,132277
278,Desplazamiento de memoria,Infunde duda en la mente de un enemigo al alcance y aumenta un $s1% el daño que recibe durante dos turnos.,3,2,0,64,3528284
279,Recuerdo desgarrador,Crea un aura de angustia mental que inflige $s1 p. de daño arcano a todos los enemigos a su alcance.,4,0,0,64,3528281
280,Púas,Emite una cascada de púas filosas que infligen $s1 p. de daño a todos los enemigos en un radio cuerpo a cuerpo.,6,0,0,1,657490
281,Escupitajo de ánima,Vyrm escupe un glóbulo concentrado de ánima e inflige $s1 p. de daño arcano al enemigo más lejano.,3,0,0,64,3528278
282,Jabalina cargada,Empieza en tiempo de reutilización. Aella carga su jabalina divina e inflige $s1 p. de daño a un enemigo adyacente.,5,0,1,1,136013
283,Zarpas de ánima,Garras cargadas de ánima desgarran en una línea a partir del enemigo más cercano e infligen $s1 p. de daño arcano.,4,0,0,64,3528274
284,Reflejos empíreos,Emite un aura de ánima que infunde mejores reflejos en sus aliados y reduce un 50% el daño que reciben durante una ronda.,4,1,0,64,3528285
285,Cólera de los Rechazados,Empieza en tiempo de reutilización. Maldice a todos sus enemigos y hace que reciban un $s1% más de daño durante dos turnos.,4,2,1,32,3528284
286,¡A LA CARGA!,Le ordena a un aliado adyacente que se esfuerce más y aumenta un $s1% su daño durante dos turnos.,3,2,0,1,132337
287,Duelista elusivo,El lacayo adopta una postura defensiva y reduce un 50% el daño que recibe durante una ronda.,3,1,0,1,132331
288,Flagelo pétreo,"El alacuchilla desciende en picada, barre a todos los enemigos al alcance con garras de piedra e inflige $s1 p. de daño de naturaleza.",4,0,0,1,136025
289,Descarga tóxica,Lanza una descarga venenosa a un enemigo al alcance y causa un efecto de daño con el tiempo que inflige $s1 p. daño de las sombras durante tres turnos.,2,3,0,32,132272
290,Descarga cinérea,Lanza una descarga de cenizas elementales que inflige $s1 p. de daño arcano al enemigo más lejano.,3,0,0,64,3528302
291,Explosión cinérea,Lanza un torrente de cenizas elementales e inflige $s1 p. de daño arcano a todos los enemigos en un radio cuerpo a cuerpo.,3,0,0,64,3528304
292,Sorpresa del maestro,"El maestro de duelos Rowyn emplea una técnica de espada ancestral con la que asesta un golpe al corazón del enemigo más cercano, inflige $s2 p. de daño y lo expone a un $s1% más de daño durante dos turnos.",2,2,0,1,132090
293,Impacto pétreo,La piedra de pecados lanza una gran roca que golpea a los enemigos en un radio cuerpo a cuerpo e inflige $s1 p. de daño.,3,0,0,1,136025
294,Azote de piedra,Azota al enemigo más cercano e inflige $s1 p. de daño.,3,0,0,1,136024
295,Extenuación espantosa,El enemigo más cercano queda atrapado en un torrente de pecado desatado y recibe un $s1% más de daño durante dos turnos.,2,2,0,32,3528313
296,Descarga mortal,Golpea a todos los enemigos a su alcance y les inflige $s1 p. de daño de las sombras.,3,0,1,32,3528311
297,Ansia de ánima,"Extrae ánima del enemigo más lejano, le inflige $s1 p. de daño de las sombras y se sana $s2 p. de salud.",4,0,0,32,3528308
298,Parasitar ánima,"Muerde a un enemigo aleatorio, le inflige $s1 p. de daño de las sombras y recupera una parte del daño como salud.",4,0,0,32,3528312
299,Deflagración de peste,Inflige $s1 p. de daño de las sombras al enemigo más lejano.,2,0,0,32,136182
300,Oleada de muerte eterna,"Una poderosa magia de muerte recorre los Campos de Tormento, lo que aplica un efecto de daño con el tiempo acumulable en todo tu grupo.",1,3,0,32,136160
301,Bombardeo de pavor,El Carcelero envía un bombardeo de proyectiles por todo Calcis e inflige un $s1% de su salud como daño de las sombras a un enemigo aleatorio por turno.,1,0,0,32,3528302
302,Trampa de zarzas,"Unos zarcillos sinuosos atrapan a todos los enemigos, les infligen $s1 p. de daño de naturaleza y reducen un 20% su daño durante esta ronda.",1,1,0,8,1535071
303,Canción de la plaga,Les grita a los enemigos que están al alcance y les inflige $s1 p. de daño de naturaleza por ronda.,0,0,0,8,136147
305,Raíces de sumisión,Enraíza y golpea a todos los enemigos a su alcance e inflige $s1 p. de daño de naturaleza.,1,0,0,8,134187
306,Potenciación arcana,Aumenta el daño del aliado más cercano en $s1 p. arcanos y su salud máxima en $s2 p. durante 3 rondas.,3,3,0,64,1033914
307,Puño de la naturaleza,Golpea el suelo e inflige $s1 p. de daño de naturaleza a los enemigos en un cono que emana del enemigo más cercano.,3,0,0,8,135602
308,Espora fatal,"Cada 3 rondas, inflige $s1 p. de daño de naturaleza al enemigo más lejano. Esta habilidad no se activa de inmediato.",3,0,1,8,132371
309,Hilos del destino,Sana $s1 p. de naturaleza a todos los aliados y aumenta su daño un 30% durante 1 ronda.,4,1,0,8,237428
310,Hacha de determinación,Inflige $s1 p. de daño sagrado al enemigo más cercano y aumenta su daño un 20% durante 1 ronda.,2,2,0,2,132431
311,Alas de alivio,Sana $s1 p. al aliado más cercano y aumenta $s2 p. su salud máxima durante 2 rondas.,2,2,0,2,2103870
312,Rayo panóptico,Inflige $s1 p. de daño sagrado a los enemigos en un cono que emana del enemigo más cercano.,3,0,0,2,135972
313,Guía del espíritu,Sana $s1 p. a todos los aliados en cada ronda.,0,0,0,2,135977
314,Luz purificadora,Sana $s1 p. al aliado más cercano y aumenta su daño en $s2 p. sagrados durante 2 rondas.,3,2,0,2,571554
315,Mensaje resonante,"Golpea al enemigo más lejano, le inflige $s1 p. de daño de fuego y reduce un 30% el daño que inflige durante 2 rondas.",3,2,0,4,237247
316,Autorreplicación,Inflige $s1 p. de daño de las sombras al enemigo más cercano y sana $s2 p.,1,0,0,32,1391773
317,Puño electrizante,Inflige $s1 p. de daño de naturaleza a todos los enemigos en un radio cuerpo a cuerpo y aumenta $s2 p. el daño que reciben en esta ronda.,3,1,0,32,135599
318,Rugido inspirador,Aumenta $s1 p. el daño físico que infligen todos los aliados durante 3 rondas.,3,3,0,1,2011120
319,Golpes destrozadores,"Destroza la armadura de los enemigos en un radio cuerpo a cuerpo, lo que inflige $s1 p. de daño de las sombras y $s2 p. más de daño de las sombras por ronda durante 3 rondas.",4,3,0,32,311430
320,Granizada,Golpea a todos los enemigos a su alcance y les inflige $s1 p. de daño de escarcha.,0,0,0,16,135857
321,Ajuste,Sana $s1 p. al aliado más cercano.,1,0,0,16,3386335
322,Equilibrio en todas las cosas,"Inflige $s1 p. de daño de las sombras, se sana $s2 p. y aumenta $s3 p. su salud máxima durante 1 ronda.",2,1,0,16,132950
323,Fragmentación de ánima,Inflige $s1 p. de daño de las sombras a todos los enemigos a su alcance y reduce el daño que infligen un 10% durante 2 rondas.,3,2,0,0,3528311
324,Parasol protector,Sana $s1 p. de salud a todos los aliados adyacentes.,1,0,0,32,644385
325,Visión de belleza,Todos los aliados adyacentes infligen un 60% más de daño durante 2 rondas.,3,2,0,32,1021866
326,Machaque haragán,Inflige $s1 p. de daño de escarcha a todos los enemigos adyacentes.,4,0,0,16,446910
327,Enseñanzas inspiracionales,Aumenta el daño de todos los demás aliados en $s1 p. de daño de las sombras durante 3 rondas.,5,3,0,32,136224
328,Lección aplicada,Inflige $s1 p. de daño de las sombras al enemigo más cercano.,2,0,0,33,306487
329,Musculación,Reduce un 50% todo el daño recibido durante 3 rondas.,5,3,0,4,136101
330,Exospección,Aumenta $s1 p. el daño de fuego infligido durante 2 rondas.,5,2,0,4,511044
331,Fuego de apoyo,Los aliados infligen $s1 p. más de daño de fuego.,3,3,0,4,236639
332,Jarra vaciada,¡Paf! Inflige $s1 p. de daño de las sombras al enemigo más lejano.,2,0,0,32,463489
333,Sobrecarga,Aumenta $s1 p. el daño infligido durante 3 rondas.,5,3,0,64,132860
334,Paquete pesado,"Inflige $s1 p. de daño de las sombras al enemigo más cercano. Uff, los paquetes así de pesados son una maldad.",2,0,0,32,1506462
335,Paquete descarriado,Inflige $s1 p. de daño arcano a todos los enemigos a su alcance.,2,0,0,64,1506463
336,Evidencia del delito,Sana $s1 p. de salud a un aliado adyacente.,3,0,0,4,237109
337,Marea del dominaolas,Inflige $s1 p. de daño de escarcha al enemigo más lejano y $s2 p. más de daño de escarcha por ronda durante 3 rondas.,4,3,0,16,237590
338,Corte de sabandija,Inflige $s1 p. de daño físico al enemigo más cercano.,2,0,0,1,135343
339,Tromba de cañón,Inflige $s1 p. de daño de fuego a todos los enemigos. No se lanza de inmediato.,3,0,1,4,1373903
340,Mordisco contaminado,Inflige $s1 p. de daño de fuego.,3,0,0,4,840199
341,Mordisco contaminado,Inflige $s1 p. de daño de las sombras al enemigo más lejano y aumenta $s2 p. el daño recibido durante 3 rondas.,5,3,0,32,133726
342,Comida regurgitada,Inflige $s1 p. de daño de naturaleza al enemigo más cercano por ronda y reduce $s2 p. el daño que infligen durante la próxima ronda.,1,1,0,8,136007
343,Gruñido de dienteafilado,Inflige $s1 p. de daño arcano a los enemigos en un radio cuerpo a cuerpo y aumenta un 20% todo el daño infligido durante 1 ronda.,3,1,0,64,132214
344,Sacudida de alas tajantes,Aplasta a todos los enemigos con hielo e inflige$s1 p. de daño de escarcha.,1,0,0,4,574790
345,Alas protectoras,Modifica en $s1 p. el daño que reciben todos los aliados durante 3 rondas.,4,3,0,64,2103868
346,Morder talones,Inflige $s1 p. de daño de naturaleza al enemigo más cercano y reduce $s2 p. su daño durante 2 rondas.,4,2,0,8,236167
347,Oscuridad desde las alturas,Inflige $s1 p. de daño de las sombras a todos los enemigos en un cono que emana del enemigo más cercano.,2,0,0,32,457655
348,Mordisco contaminado,Inflige $s1 p. de daño de las sombras al enemigo más lejano y aumenta $s2 p. el daño recibido durante 3 rondas.,5,3,0,32,133726
349,Fuente de ánima,Inflige $s1 p. de daño arcano a todos los enemigos,4,0,0,64,3528285
350,Ola de ataque,Inflige $s1 p. de daño arcano a todos los enemigos adyacentes.,4,0,0,64,446910
351,Pulso de ataque,Libera una ráfaga de energía que inflige $s1 p. de daño arcano a un enemigo al alcance. Esta habilidad empieza en tiempo de reutilización.,4,0,1,64,613397
352,Protección activa,Activa un escudo que bloquea un $s1% de daño durante dos turnos.,4,0,0,64,132315
353,Campo disruptivo,Proyecta un campo disruptor que reduce un $s1% el daño que inflige un enemigo al alcance durante dos turnos.,4,0,0,64,636332
354,Explosión de energía,Libera una ráfaga de energía que inflige $s1 p. de daño arcano a todos los enemigos en un radio cuerpo a cuerpo. Esta habilidad empieza en tiempo de reutilización.,5,0,1,64,613397
355,Aura de mitigación,El automa proyecta un aura que interrumpe a sus oponentes y reduce un 25% el daño que inflige el enemigo más lejano que está al alcance.,0,0,0,64,132315
356,Emboscada ósea,Los aliados ocultos lanzan fragmentos óseos a todos los enemigos a su alcance e infligen $s1 p. de daño físico.,2,0,0,1,135537
357,Aura de mitigación,El devoramundos proyecta un aura que interrumpe a sus oponentes y reduce un 50% el daño que inflige su enemigo más cercano.,0,0,0,64,132315
358,Embate destructivo,El devoramundos azota el suelo y lanza una poderosa onda sísmica que inflige $s1 p. de daño a todos los enemigos en un radio cuerpo a cuerpo. Esta habilidad empieza en tiempo de reutilización.,5,0,1,1,613397
359,Proyección de dolor,Una proyección de dolor mental inflige un $s1% de daño de las sombras durante tres turnos.,5,3,0,32,136184
360,Atracción de ánima,Un intento violento de extraer ánima directamente del enemigo que inflige $s1 p. de daño arcano a todos los enemigos en un radio cuerpo a cuerpo.,3,0,0,64,3528281
361,Geotormenta,Invoca una tormenta de arena furiosa que inflige $s1 p. de daño a todos los enemigos en un radio cuerpo a cuerpo.,4,0,0,1,606549
362,Aguijón de ánima,Ataca con su aguijón e inflige $s1 p. de daño arcano al enemigo más lejano.,4,0,0,64,3528281
363,Instinto de la manada,Lanza un aullido salvaje que inspira a sus compañeros de manada y aumenta un $s1% su daño durante dos turnos.,5,2,0,8,132214
364,Presencia intimidatoria,El machacador de orbes acecha amenazante y obliga a todos los enemigos a atacarlo durante dos turnos.,6,2,0,1,841383
365,Fuerza jurafauces,"Intimida al enemigo más cercano, lo que hace que reciba un $s1% más de daño durante un turno.",3,1,0,32,3528299
366,Azote de dominación,Ataca con magia de dominación e inflige $s1 p. de daño de las sombras a todos los enemigos en un radio cuerpo a cuerpo.,4,0,0,32,3528301
367,Estocada de dominación,Realiza un ataque con la lanza en un cono desde la posición del enemigo más cercano e inflige $s1 p. de daño de las sombras.,4,0,0,32,3528302
368,Bombardeo de dominación,Marca a los enemigos a su alcance e invoca una tormenta de magia de dominación que inflige $s1 p. de daño de las sombras.,3,0,0,32,3528302
369,Poder de dominación,Pisotea el suelo y provoca una onda destructiva que inflige $s1 p. de daño a todos los enemigos durante dos turnos.,4,2,0,1,3528299
370,Presencia dominante,"Aterroriza a sus oponentes, lo que hace que inflijan un 50% menos de daño durante dos rondas.",5,2,0,1,3528299
371,Campo de aceleración,Emite un aura de ánima que infunde mejores reflejos en sus aliados y reduce un 25% el daño que reciben durante dos rondas.,5,2,0,8,3528285
372,Embate con maza,Realiza un ataque poderoso con la maza e inflige $s1 p. de daño a todos los enemigos en un radio cuerpo a cuerpo.,4,0,0,1,132310
373,Reutilizar flujo de ánima,"Extrae ánima del enemigo más lejano, le inflige $s1 p. de daño arcano y se sana por $s2 p. de salud.",5,0,0,64,3528275
374,Ansia de ánima,"Extrae ánima del enemigo más lejano, le inflige $s1 p. de daño de las sombras y se sana por $s2 p. de salud.",5,0,0,32,3528294
375,Enredo de raíces,La vegetación obstruye a todos los enemigos y reduce un 20% su daño durante dos rondas.,4,2,0,8,463521
