ID,Name_lang,Description_lang,MapID,BackgroundFileDataID,ButtonFileDataID,ButtonSmallFileDataID,LoreFileDataID,Flags,AreaID,CovenantID
312,Monasterio del Shadopan,"La guerra se ha propagado por Pandaria y el conflicto devastador entre la Horda y la Alianza ha llevado la guerra al majestuoso Monasterio del Shadopan. Allí, tres entidades malévolas - el Sha de la violencia, el Sha del odio y el Sha de la ira - han escapado de sus prisiones. Aunque el Sha de la ira ha abandonado el remoto monasterio, los otros dos han comenzado a aniquilar a los valientes defensores del Shadopan.",959,632267,632274,632361,632281,1,0,0
313,Templo del Dragón de Jade,"El Templo del Dragón de Jade, que se alza en la costa este de Pandaria, es un monumento sagrado erigido en honor de la legendaria victoria del emperador pandaren Shaohao sobre el Sha de la duda, hace miles de años. Hace poco, un desastroso conflicto en El Bosque de Jade ha liberado a los sha, y varios de ellos han asaltado los almacenes de sabiduría y conocimiento más queridos del templo.",960,632269,632276,632363,632283,1,0,0
316,Monasterio Escarlata,"Los líderes fanáticos de la Cruzada dirigen a sus seguidores desde la Catedral Escarlata, en el corazón del monasterio. Este bastión fuertemente custodiado hace las veces de cuartel general de la orden. Los cruzados más fervientes e intolerantes de la orden recorren los pasillos de este lugar, antes sagrado.",1004,608175,608214,136354,608253,0,0,0
317,Cámaras Mogu'shan,"Los mogu, orgullosos de su supremacía, guardaban largos registros de sus hazañas en un gran complejo de cámaras. La construcción de estas enormes cámaras es anterior a cualquier registro pandaren, por lo que sus orígenes son un misterio. Se rumorea que un ejército está encerrado en su interior; es por eso que las cámaras fueron el primer objetivo de la rebelión pandaren. Están selladas desde que se derrocó al imperio mogu.",1008,632266,632273,632360,632280,0,0,0
320,Veranda de la Primavera Eterna,"La Veranda de la Primavera Eterna, oculta en lo alto de las montañas, es el centro sagrado del Valle de la Flor Eterna. Se dice que sus pacíficas fuentes tienen el poder de curar y rejuvenecer, pero cuando el Sha del miedo atacó, muchos de los guardianes del complejo comenzaron a luchar unos contra otros de puro terror.",996,643261,643264,643270,643267,0,0,0
321,Palacio Mogu'shan,"El antiguo Palacio Mogu'shan es el último bastión de los mogu en Pandaria. Tres de sus grandes clanes se han reunido recientemente en esta impresionante construcción para mantener audiencia con su rey, Xin, el Maestro de armas. Este formidable dirigente ha preparado un osado plan para unir a su pueblo desperdigado y recuperar la gloria de su imperio caído. Ahora que Pandaria está atenazada por el conflicto, los sueños de conquista de Xin podrían volverse realidad.",994,632265,632272,632359,632279,1,0,0
322,Pandaria,"El antiguo reino de Pandaria, envuelto en niebla desde que el mundo se partiera en pedazos hace más de diez mil años, no ha conocido la guerra. Sus ricos bosques y sus montañas rodeadas de nubes albergan un complejo ecosistema de razas indígenas y criaturas exóticas. Es el hogar de los enigmáticos pandaren, una raza que celebra la vida al máximo, aunque viva bajo la amenaza de un mal antiguo.",996,652217,652218,1062579,652219,2,0,0
324,Asedio del Templo de Niuzao,"El Templo de Niuzao abarca dos islas fortificadas al otro lado de la gran muralla conocida como Espinazo del Dragón. Durante años, los tenaces defensores pandaren han defendido los estrechos puentes que conectan las islas de todo posible invasor. Sin embargo, hace poco los mántides han creado su propio puente, una gran raíz de árbol, y se han apoderado de una de las islas por sorpresa. Ahora estos brutales insectoides se preparan para atacar a los guardianes que le quedan a Niuzao.",1011,643260,643263,643269,643266,0,0,0
330,Corazón del Miedo,"El Sha del miedo ha corrompido a la gran emperatriz de los mántides. Sus órdenes cada vez más erráticas y paranoicas han obligado a los Klaxxi, los protectores de la cultura mántide, a tomar medidas drásticas. Dado que son pocos en número, los Klaxxi han aceptado con resistencia la ayuda de forasteros para acabar con la emperatriz y purgar la influencia negativa del sha sobre su raza.",1009,632264,632271,632358,632278,0,0,0
362,Solio del Trueno,"Cuando Pandaria se separó de Kalimdor hace miles de años, una misteriosa bruma la mantuvo oculta y evitó que los forasteros la descubrieran. La niebla también diluyó el recuerdo de un mal ancestral: el Solio del Trueno de Lei Shen. Durante su reinado, esta fortaleza fue el trono de poder del Rey del Trueno. Incluso después de su muerte, hubo energía corrupta que no terminó de disiparse y, ahora, el resucitado Rey del Trueno y los trols Zandalari pretenden obtener esa energía para restablecer su reinado.",1098,828450,828453,838785,828454,0,0,0
369,Asedio de Orgrimmar,Las tensiones exacerbadas por la arrogancia de Garrosh Grito Infernal han alcanzado el cenit con la destrucción desatada en el Valle de la Flor Eterna. ¡Los líderes de la Horda y la Alianza asedian la capital de Grito Infernal para derrocar a este despiadado Jefe de Guerra de una vez por todas!,1136,904980,904981,904241,904982,0,0,0
385,Minas de escoria Machacasangre,"En las afueras al norte de Cresta Pirofrío, los ogros Machacasangre llevan a cabo una operación minera brutal en medio del calor sofocante de las cavernas volcánicas activas. Los esclavos de todo Draenor son transportados hacia las minas y nunca salen con vida. Las Minas de Escoria producen cantidades abundantes de piedras preciosas y mena, pero se rumora que el verdadero propósito en estas minas es desenterrar una antigua reliquia de un poder inmenso.",1175,1041968,1041994,1042059,1041984,1,0,0
457,Fundición de Roca Negra,"Esta fundición fue el hogar de los orcos Roca Negra, donde maestros herreros fundían y trabajaban la mena que dio nombre al clan. Ahora, enormes gigantes derrotados por los Señor del Trueno calientan las forjas, los controlallamas de Filo Ardiente imbuyen la mena con un fuego interno y los ingenieros le dan forma según esquemas del otro mundo. La fundición del Señor de la Guerra Puño Negro es el centro de poder del ejército de la Horda de Hierro, donde producen armamento que será usado para arrasar Azeroth.",1205,1041967,1041993,1042058,1041983,0,0,0
476,Trecho Celestial,"En la cima del pináculo supremo de los Pináculos de Arak, entre las nubes, Trecho Celestial se erige como el trono de los partidarios de Rukhmar. Los arakkoa han reunido y empleado la tecnología ápice de sus antepasados, y ahora están listos para soltar el poder concentrado del sol sobre sus enemigos.",1209,1041973,1041999,1042064,1041989,1,0,0
477,Gran Magullador,"Gran Magullador es el trono del imperio Gorian, la civilización de ogros que gobernó Draenor durante generaciones hasta la llegada de los draenei. Una ciudad que refuta la reputación estúpida y bruta de los ogros, Gran Magullador está llena de mercados, nobles y el rugido del público del Coliseo hace eco a través de las calles de los suburbios. Visible desde los cuatro costados de la ciudad, la ciudadela de Imperator Mar'gok crea un clima muy sombrío, un recordatorio de su ojo vigilante y mano de hierro.",1228,1041971,1041997,1042062,1041987,0,0,0
536,Depósito Riel siniestro,"El Depósito Riel siniestro es el centro vital de la máquina de guerra de la Horda de Hierro, que permite el transporte de las tropas y el material producido en la Fundición de Roca Negra hacia los frentes de guerra por todo Draenor. El Depósito debe su nombre al mismo Riel siniestro, un tren que puede cargar batallones de tropas y artillería. Hoy, el Riel siniestro ha sido equipado con un enorme cañón de riel poderoso como para destrozar el escudo que protege a Shattrath, y está a punto de salir...",1208,1041970,1041996,1042061,1041986,1,0,0
537,Cementerios de Sombraluna,"Los cementerios tradicionales del clan Sombraluna son el último lugar de descanso para las incontables generaciones de ancestros. El jefe caído Ner'zhul, en lo más profundo de su depravación, sacrificó el alma misma de su clan en un desesperado intento por obtener poder. Ahora, los espíritus ancestrales están inquietos, atormentados y son utilizados para realizar rituales oscuros que podrían sumergir a Draenor en el vacío si se les permite llevar a cabo su maldición.",1176,1041972,1041998,1042063,1041988,1,0,0
547,Auchindoun,"Auchindoun es el mausoleo sagrado de los draenei, un sagrario de la Luz en donde los espíritus de los muertos encuentran alivio. La estructura cristalina también sirve para proteger las almas de los draenei de sus eternos enemigos: la Legión Ardiente, eternamente ansiosa de espíritus draenei. Este hecho lo convierte en una ubicación de interés particular para Gul'dan y su Consejo de la Sombra, que busca ganarse el favor de sus maestros demoníacos.",1182,1041966,1041992,1042057,1041982,1,0,0
556,El Sempibrote,"Tras la interrupción del Portal Oscuro, el Kirin Tor se dio cuenta de que para luchar contra la Horda de Hierro, necesitaría una línea de suministros para refuerzos. Crearon puestos de avanzada en todo Draenor con conexiones mágicas hacia Azeroth. Por desgracia, lo que parecía una ubicación óptima cerca de la Fundición de Roca Negra, resultó ser El Sempibrote de los botani, un lugar sagrado en Gorgrond. El puesto de avanzada fue arrasado rápidamente, pero todavía queda una conexión hacia Ventormenta...",1279,1060543,1060547,1060551,1060545,1,0,0
557,Draenor,"Draenor es tierra salvaje, cuna de la raza orca, aunque nombrada por refugiados draenei años atrás. Durante generaciones, los orcos, draenei y ogros del imperio Gorian coexistieron, aunque no sin conflictos ni refriegas. Las fuerzas ancestrales y primigenias de la creación y destrucción chocaron, manteniendo el equilibrio a través de la violencia. Este es el mundo en el que despertó Garrosh luego de su escape. Y ahora, gracias a la Horda de Hierro y a Gul'dan, el destino de los dos mundos pende de un hilo.",1228,1041969,1041995,1042060,1041985,0,0,0
558,Muelles de Hierro,"En la costa al norte de Gorgrond, los Muelles de Hierro representan el corazón de la fuerza naval de la Horda de Hierro. Enormes barcos de guerra y artillería, forjados y ensamblados en la Fundición de Roca Negra, están preparados para la guerra. Las bestias más grandes de Draenor son dominadas y entrenadas junto a unidades de infantería de élite, que constan de las tropas terrestres que se dispararán hacia la orilla para quebrantar la voluntad de cualquiera que se atreva a oponerse a la Horda de Hierro.",1195,1060544,1060548,1060552,1060546,0,0,0
559,Cumbre de Roca Negra superior,"La historia de esta imponente fortaleza es larga y compleja. Tallada hace siglos en el núcleo ígneo de la Montaña Roca Negra por el clan Hierro bruno, y finalmente tomada por Nefarian y su linaje, los límites superiores de la Cumbre de Roca Negra son ahora hogar de la vanguardia de la Marcha de Hierro. Mientras continúan los preparativos para usar la cumbre para la invasión a gran escala de Azeroth, la Horda de Hierro ha preparado un plan terrorífico: un arma apocalíptica en el corazón de la montaña.",1358,1041974,1042000,1042065,1041990,0,0,0
669,Ciudadela del Fuego Infernal,"Cuando Garrosh alentó a Grommash a iniciar la construcción de este enorme fuerte al centro de la Jungla Tanaan para ser utilizado como centro de operaciones del ataque a Azeroth, éste incluso le sugirió llamarlo Fuego infernal, inspirado en otros tiempos y en otras tierras. Soñaba con ver el poderoso hierro orco levantándose sobre un inalterado paisaje, muy distinto al desierto al que estaba acostumbrado en Terrallende. Pero aunque los tiempos cambien, estos siguen siendo los mismos.",1448,1135117,1135118,136340,1135119,0,0,0
707,Bóveda de las Celadoras,"Esta instalación secreta de las celadoras se talló en las montañas de Azsuna y se selló con resguardos mágicos para mantener fuera a los intrusos y para que los terrores encerrados nunca pudieran escapar. Muchos de los más peligrosos enemigos que las celadoras encontraron estaban encerrados en la bóveda, pero luego de la traición de Cordana y el ataque de la Legión, estas criaturas recorren libremente los salones.",1493,1411846,1411858,1411870,1411852,1,0,0
716,Ojo de Azshara,"En los bajíos frente a las costas de Azsuna yace una antigua fuente de energía. Hace mucho tiempo, el poder de la Reina Azshara se extendió por estas tierras y los naga que buscan la Maretista de Golganneth siguen actuando bajo sus órdenes. Mientras las nubes se congregan y el aire restalla con la energía de la tormenta inminente, los seguidores de Azshara se preparan para invocar una encarnación de su cólera que asole la tierra.",1456,1498149,1498157,1498161,1498153,1,0,0
721,Salones del Valor,"En las nubes sobre Stormheim, el titán guardián Odyn llama a los mejores guerreros vrykul de Azeroth para convertirlos en sus Valarjar. Entre salones para festines y terrenos de caza, los ascendidos se ponen a prueba y se preparan para la gran guerra que se aproxima. Los aventureros deben pasar por estos salones y demostrar su valía si quieren tener la esperanza de enfrentarse a Odyn y reclamar la Égida de Aggramar.",1477,1498150,1498158,1498162,1498154,0,0,0
726,El Arco,"Vasta como es la ciudad de Suramar, mayor es su enorme red de túneles. La sociedad de los natos nocturnos depende del poder de la Fuente de la Noche y el Arco provee a la ciudad de esta sangre de vida. El laberíntico complejo se construyó hace miles de años y discurre bajo los cimientos de los mayores edificios de Suramar. Los habitantes más recientes ignoran por completo lo que podría acechar en las sombras bajo sus pies...",1516,1411845,1411857,1411869,1411851,0,0,0
727,Fauces de almas,"Mientras que los mejores guerreros vrykul son enviados a los Salones del Valor para disfrutar de la gloria eterna y el reluciente oro, los malditos y los condenados acaban en las costas de las Fauces de Almas. Allí, entre brumas y nieblas, aguardan al Naglfar, un temible barco formado por huesos y tendones que transporta a estas almas desdichadas hasta Helheim y las garras de Helya.",1492,1411844,1411856,1411868,1411850,0,0,0
740,Fuerte Torre Oscura,"El Fuerte Torre Oscura, tallado en la mayor montaña de Val'Sharah por antiguos constructores elfos, fue un bastión contra la Legión Ardiente durante la Guerra de los ancestros. Esta fortaleza casi inexpugnable es también hogar ancestral de Lord Kur'talos Cresta Cuervo, mentor del mismísimo Illidan. Pero desde el último ataque de la Legión, una extraña energía oscura emana del fuerte y los muertos sin reposo infestan las tierras circundantes.",1501,1411841,1411853,1411865,1411847,1,0,0
741,Núcleo de magma,,409,1396460,1396586,136346,1396505,0,0,0
742,Guarida de Alanegra,,469,1396454,1396580,136329,1396499,0,0,0
743,Ruinas de Ahn'Qiraj,,509,1396465,1396591,136320,1396510,0,0,0
744,Templo de Ahn'Qiraj,,531,1396467,1396593,136321,1396512,0,0,0
745,Karazhan,,532,1396458,1396584,136343,1396503,0,0,0
746,Guarida de Gruul,,565,1396456,1396582,136337,1396501,0,0,0
747,Guarida de Magtheridon,,544,1396459,1396585,136340,1396504,0,0,0
748,Caverna Santuario Serpiente,,548,608160,608199,136356,608238,0,0,0
749,El Ojo,,550,608179,608218,136362,608257,0,0,0
750,La Batalla del Monte Hyjal,,534,608159,608198,136330,608237,0,0,0
751,Templo Oscuro,,564,1396453,1396579,136328,1396498,0,0,0
752,Meseta de La Fuente del Sol,,580,1396466,1396592,136361,1396511,0,0,0
753,La Cámara de Archavon,,624,1396470,1396596,303841,1396515,0,0,0
754,Naxxramas,,533,1396461,1396587,136347,1396506,0,0,0
755,El Sagrario Obsidiana,,615,1396462,1396588,237594,1396507,0,0,0
756,El Ojo de la Eternidad,,616,1396455,1396581,237600,1396500,0,0,0
757,Prueba del Cruzado,,649,1396468,1396594,311221,1396513,0,0,0
758,Ciudadela de la Corona de Hielo,,631,1396457,1396583,336390,1396502,0,0,0
759,Ulduar,,603,1396469,1396595,304502,1396514,0,0,0
760,Guarida de Onyxia,,249,1396463,1396589,329121,1396508,0,0,0
761,El Sagrario Rubí,,724,1396464,1396590,366689,1396509,0,0,0
762,Matorral Corazón Oscuro,"A la sombra de Shaladrassil, la Pesadilla impregna cada rincón de este bosque, antes exuberante. Donde los ancianos y los mayores druidas cuidaban del bosque y meditaban bajo el gran Árbol del Mundo, ahora reinan la corrupción y la locura. En lo más profundo de esta floresta deforme, el Señor de la Pesadilla Xavius trabaja para quebrar la voluntad de su premio más codiciado.",1466,1411843,1411855,1411867,1411849,1,0,0
767,Guarida de Neltharion,"El Guardián de la Tierra Neltharion, luego conocido como Alamuerte, vivió en esta cueva. Desde su caída, los drógbar que antes adoraban al gran dragón construyeron su capital en la antigua guarida. Ahora, Dargrul, gran jefe de los drógbar, reúne en las profundidades un enorme ejército. Esta fuerza, que cuenta con el poder del Martillo de Khaz'goroth, va a surgir de las montañas si nada lo impide para devastar Altamontaña y amenazar la seguridad de todo Azeroth.",1458,1450570,1450574,1450576,1450572,1,0,0
768,La Pesadilla Esmeralda,"Los titanes crearon el Sueño Esmeralda como un plano del mismo Azeroth, un espejo exuberante y perfecto que refleja el estado que tendría la naturaleza sin las depredaciones de la llamada civilización. Por muchos años, los druidas y guardianes más cercanos a la naturaleza notaron signos de una presencia inquietante que se agitaba dentro del Sueño. Alentada por la Legión y el Señor de la Pesadilla Xavius, esta corrupción reptante emergió para engullir Azeroth entero si no es expurgada en su mismo origen.",1520,1452686,1452687,1452699,1452688,0,0,0
777,Ataque al Bastión Violeta,"Tras la campaña de Rasganorte y el ataque de los dragones azules contra esta prisión de Dalaran, el Bastión Violeta fue reparado y sus celdas reformadas para alojar a algunos de los más peligrosos sirvientes del Rey Exánime. Ahora, mientras Dalaran flota sobre las Islas Quebradas como buque insignia de la guerra contra la Legión, una amenaza sombría intenta de nuevo atacar el Kirin Tor desde dentro.",1544,1498147,1498155,1498159,1498151,0,0,0
786,La Fortaleza Nocturna,"La Fortaleza Nocturna, la mayor estructura de las Islas Quebradas y una de las mayores de Azeroth, es un testamento de los logros de la civilización natonocturna. Se construyó alrededor de la Fuente de la Noche, el origen del poder arcano que sostuvo Suramar durante siglos, a modo de refugio frente a las preocupaciones del mundo. Pero ahora que una tormenta vil cubre el Templo de Elune al otro lado de la bahía y el propio Gul'dan reside en el palacio, dichas preocupaciones tienen aquí su origen, no su fin.",1530,1450571,1450575,1450577,1450573,0,0,0
800,Corte de Estrellas,"Mientras las tropas de la Legión patrullan las calles y cubren con un sudario la gran ciudad de Suramar, la nobleza de los nato nocturno se aferra a la tradición y la rutina. En esta noche clara, el sonido de los festejos resuena en el aire gélido, pues la mayor mansión del distrito noble abre sus puertas para una gran gala. Se dice que la mismísima gran magistrix Elisande podría aparecer en un esfuerzo por tranquilizar a varios de sus más cercanos aliados luego de los recientes disturbios.",1571,1498148,1498156,1498160,1498152,1,0,0
822,Islas Quebradas,"Esta área supo ser la cuna de la civilización elfa. Su centro era la antigua capital de Suramar, hasta que el Cataclismo partió la tierra. Aunque el poder de la Fuente de la Noche preservó la ciudad, los alrededores muestran las cicatrices de esa catástrofe. Ahora que Gul'dan despertó la Tumba de Sargeras y, desde los campamentos tauren en las cimas de Altamontaña hasta las arboledas druídicas de Val'sharah y los asentamientos vrykul que salpican Stormheim, las Islas viven bajo la sombra de la Legión.",1520,1411842,1411854,1411866,1411848,2,0,0
860,Regreso a Karazhan,"Desde su misteriosa creación, el fin de esta torre oscura se ha entrelazado con la historia de los guardianes de Tirisfal, alguna vez baluartes fundamentales contra la Legión. Ahora se conoce como el hogar de Medivh, quien traicionó trágicamente a Azeroth y puso fin al inquebrantable equipo de guardianes. Este legado hace de Karazhan un lugar de interés para la Legión, quienes se han presentado con todas sus fuerzas en su intento de abrir un nuevo frente en la guerra contra los habitantes de Azeroth. ",1651,1537279,1537283,1537287,1537281,0,0,0
861,Prueba de valor,"Desde la traición de Loken, Odyn ha estado atrapado dentro de los Salones del Valor mientras Helya trama un plan en las sombras para tomar las almas de sus campeones valarjar. Sin embargo, en los últimos días, han llegado grandes héroes a las tierras de Stormheim durante el despertar de la Legión. Con la esperanza de que su poder y determinación reviertan la suerte y den fin al reino de Helya, Odyn invoca a estos campeones para hacer una prueba final.",1648,1537280,1537284,1537288,1537282,0,0,0
875,Tumba de Sargeras,"Aegwynn utilizó este templo sagrado de Elune para encerrar al avatar derrotado de Sargeras. Tenía la esperanza de que permaneciera dormido, enterrado en las profundidades de la tierra, pero la búsqueda de poder ha seguido atrayendo a entidades despreciables a este sitio. Cuando Gul'dan volvió a entrar en la tumba, derribó los guardas de Aegwynn y abrió un portal para que la Legión comenzara la invasión. Ahora, el ejército vil asedia la bóveda, con la ambición de recuperar el poder de su amo.",1676,1616104,1616106,1616207,1616105,0,0,0
900,Catedral de la Noche eterna,"Otrora, las cámaras superiores de la Tumba de Sargeras fueron un sitio de veneración a Elune. Desde la invasión de la Legión, esbirros viles lo han profanado y convertido en reflejo de su imagen. Ahora, este sitio será el escenario de una batalla que podría determinar el éxito o el fracaso de la invasión. Mientras los Ejércitos de Legión caída se enfrentan al ejército vil, unos pocos héroes se infiltrarán en la cima en un intento desesperado por regresar la Égida de Aggramar a su lugar.",1677,1616892,1616922,1616925,1616920,0,0,0
945,Trono del Triunvirato,"El gobierno de Argus residía en los salones resplandecientes del Trono del Triunvirato, hasta que los eredar sellaron su pacto impío con Sargeras. Enfurecido por el éxodo desafiante de Velen, Kil'jaeden decretó que el Trono, símbolo de un pasado irrelevante, debía abandonarse... pues su futuro era la Legión.

Sus salones, otrora radiantes, ahora están sumidos en la sombra, y el Trono irradia un poder oscuro que ha atraído a quienes buscan dominar el poder del Vacío y liberarlo contra sus enemigos.",1753,1718202,1718213,1718526,1718205,0,0,0
946,"Antorus, el Trono ardiente","En el núcleo de Argus se encuentra Antorus, el Trono Ardiente. Desde este escaño de poder, Sargeras dirige a su cruzada ardiente para arrasar el cosmos.

Dentro de sus profundidades casi impenetrables, se transforman fuerzas primordiales en armas de aniquilación absoluta. Si estas fuerzas lograran alzarse para servir a su maestro, sería el fin de toda la creación.",1712,1718200,1718211,1718524,1718203,0,0,0
959,Puntos de invasión,"Desde su fortaleza en Argus, la Legión utiliza una variedad de portales para propagarse por el cosmos como una plaga. Han arrasado con un sinfín de mundos en busca de recursos y obligado a sus habitantes a servir al Titán oscuro o sufrir una muerte lenta y dolorosa.

Es necesario liberar estos mundos, o la Cruzada Ardiente consumirá todo lo que toca hasta reducir el universo a cenizas.",1520,1718201,1718212,1718525,1718204,2,0,0
968,Atal'Dazar,"Por milenios, los reyes zandalari fueron a las tumbas de Atal'Dazar para su descanso final, aislados en la cima de la montaña Mugamba. Estas pirámides se volvieron cada vez más elaboradas tras la muerte de cada soberano y con la construcción de nuevas habitaciones para almacenar su vasta fortuna. Ahora, el profeta Zul y su teniente de confianza Yazma han corrompido estos salones otrora resplandecientes con el objetivo de corromper el poder de estos reyes ancestrales para sus lucubraciones oscuras.",1763,1778888,1778892,1778896,1778890,1,0,0
1001,Puerto Libre,"Tradicionalmente, Puerto Libre ha sido refugio de piratas, sabandijas y todos los que desean vivir libres del control de Kul Tiras. Ahora, los Asaltantes mareaférrea han subyugado esta ciudad con puño de hierro y están incorporando a las distintas tripulaciones piratas a sus filas, aun contra su voluntad. Mientras los piratas se reúnen, un pequeño grupo de héroes debe infiltrarse en la ciudad y eliminar a sus líderes para disolver esta creciente alianza de malvivientes.",1754,1778889,1778893,1778897,1778891,1,0,0
1002,Tol Dagor,"Tol Dagor supo ser una prisión sumamente vigilada, pero desde su adquisición por parte de la Compañía Aspafresno se usa para recluir indefinidamente a todos aquellos que se oponen a la Compañía Comercial Aspafresno.",1771,2177519,2178276,2178737,2177730,0,0,0
1012,¡¡El FILÓN!!,"La Isla de Kezan, devastada por la erupción del Monte Kajaro, está ahora repleta de azerita tras el ataque de Sargeras sobre Azeroth. En busca de amasar una fortuna y reclamar su título de príncipe mercante, Mogul Razdunk ha concentrado los esfuerzos de Ventura y Cía. en crear armas con azerita para vendérselas al mejor postor.",1594,2177517,2178274,2178735,2177728,0,0,0
1021,Mansión Tarjasenda,"La Mansión Tarjasenda alguna vez fue el palacio de la familia gobernante de Drustvar, pero ahora es el centro de rumores oscuros desde que lord y lady Tarjasenda se encerraron inexplicablemente en su interior. Entre los habitantes del pueblo circulan historias de rituales perversos, personas que desaparecen por la noche y gritos horribles que provienen de la casa. Entre tantas murmuraciones, solo hay una certeza: algo maligno se ha asentado en las tierras de los Tarjasenda.",1862,2177521,2178278,2178742,2177732,1,0,0
1022,Bardoma,"En las profundidades de los pantanos de Nazmir, una peste crece debajo de la superficie. Al menos que esta corrupción se purgue de inmediato, su influencia se esparcirá por toda la tierra como una plaga voraz que no dejará más que un mundo en descomposición.",1841,2177518,2178275,2178736,2177729,0,0,0
1023,Asedio de Boralus,"Lady Aspafresno ha desatado su furia contra las defensas cada vez más débiles de la ciudad. Con Boralus en llamas, un pequeño grupo de héroes debe sofocar el caos y poner fin a los planes de Aspafresno para dominar la región.",1822,2177515,2178272,2178733,2177726,0,0,0
1028,Azeroth,"Si bien muchas de las mayores amenazas contra la paz en Azeroth están encerradas en bóvedas ancestrales o encaramadas en fortalezas flotantes, otras caminan libremente bajo la luz del sol. La autopreservación lleva a los más sabios a buscar refugio de estos terrores, pero la gloria aguarda a aquellos héroes valientes que deseen poner a prueba su entereza contra los enemigos más poderosos.",1861,2177522,2178279,2178743,2177733,2,0,0
1030,Templo de Sethraliss,"Hace siglos, Sethraliss, una poderosa loa serpiente, se sacrificó para impedir que Mythrax liberara a su maestro sobre Azeroth. Después de la batalla, sus seguidores más devotos transportaron sus restos y construyeron un templo a su alrededor mientras aguardaban su renacer. Ahora, una fuerza oscura se agita en este templo sagrado y busca corromper el poder de Sethraliss con fines perversos.",1877,2177516,2178273,2178734,2177727,1,0,0
1031,Uldir,"Hace milenios, con el fin de comprender la naturaleza de su enemigo eterno, los titanes construyeron este extenso complejo subterráneo para investigar y encerrar a los especímenes capturados. Planeaban estudiar la energía del Vacío presente en los dioses antiguos e indagar acerca de sus debilidades y reacciones para hallar una forma de neutralizarla. Fue un error terrible. El complejo quedó sellado para que las monstruosidades en su interior jamás pisaran Azeroth. Pero ahora esos sellos se han roto...",1861,2177520,2178277,2178738,2177731,0,0,0
1036,Santuario de la Tormenta,"El Santuario de la Tormenta es el trono de poder de la casa Canto Tormenta y los maresabios. En este lugar, se conjuran bendiciones sobre la flota kultirana para que sea insuperable en combate. Sin embargo, una fuerza oscura ha corrompido este terreno sagrado y amenaza con quedarse con el control de la flota kultirana para siempre.",1864,2177514,2178271,2178732,2177725,1,0,0
1041,Reposo de los Reyes,"Hay pocos lugares en Zandalar más sagrados que Reposo de los Reyes. Todos los reyes, conquistadores o tiranos que alguna vez gobernaron el Imperio zandalari descansan en esta enorme ciudad de los muertos para proteger y honrar no solo sus cuerpos, sino también sus espíritus.

Históricamente, solo la realeza y los sacerdotes zandalari podían entrar. Pero a medida que la magia oscura de Zul se abre camino por la tumba, deberás aventurarte en su interior y poner fin a la oscuridad que se ha asentado ahí.",1762,2177512,2178269,2178730,2177723,1,0,0
1176,La Batalla de Dazar'alor,"Desde tiempos inmemoriales, Dazar'alor se erige como centro del inmenso y poderoso Imperio zandalari. Sus guardias han impedido varios intentos de asesinato contra el rey Rastakhan y la ciudad ha resistido sufrimientos nuevos y ancestrales. Pero la guerra se acerca a las costas de Zuldazar, y la Alianza se embarca en una jugada arriesgada para asediar la pirámide dorada y cercenar el vínculo entre los zandalari y la Horda. ",2070,2482731,2482729,2482693,2482732,0,0,0
1177,Crisol de Tormentas,"Un mal que ha permanecido sumergido mucho tiempo se agita bajo el Santuario de la Tormenta. Los susurros que llevaron a Lord Canto Tormenta a la locura retumban en lo profundo, un canto de sirena con un poder tétrico. Los que escuchan y obedecen preparan rituales oscuros para cumplir con la voluntad de su ama. Sean cual fueren las maquinaciones maléficas que alimentan su devoción fanática, algo es seguro: hay que detenerlos.",2096,2498192,2498193,2498195,2498194,0,0,0
1178,Operación: Mecalópolis,"El príncipe Erazmin lidera un grupo de aliados inusuales en una misión desesperada hacia el corazón de Mecalópolis. En una carrera a contratiempo, deben superar el ejército de monstruosidades mecanizadas del rey Mecalo y derrotar al genio loco antes de que su dispositivo apocalíptico purgue toda la vida orgánica de la faz de Azeroth.",2097,3025319,3025325,3025336,3025327,0,0,0
1179,El Palacio Eterno,"Hace diez mil años, cuando los mares devoraron Zin-Azshari, la reina Azshara forjó un pacto con N'Zoth que transformó a sus súbditos en los siniestros nagas. Después de milenios de conquistas, Azshara ha construido un imperio nuevo a partir de las ruinas antiguas y ahora controla las profundidades que alguna vez la amenazaron. Es una anfitriona muy gentil, y ha invitado tanto a la Alianza como a la Horda a su palacio eterno para que sean testigos de su ascenso glorioso... y de su propia aniquilación.",2164,3025318,3025320,3025335,3025326,0,0,0
1180,"Ny'alotha, la Ciudad Despierta","Ny'alotha, la ciudad durmiente, se ha despertado. Bajo el mando de N'Zoth, los ejércitos del Imperio Negro amenazan con sepultar el mundo y darle una nueva forma, acorde con la visión de su amo. Solo queda una esperanza: usar las forjas titánicas reparadas para erradicar al Corruptor de una vez por todas. Sin embargo, para atacar a N'Zoth con el poder de las forjas, los campeones de Azeroth deben adentrarse en el reino horroroso una vez más para la confrontación final contra el dios antiguo.",2217,3221462,3221463,3221466,3221464,0,0,0
1182,La Destrucción Necrótica,"En un acto de traición inimaginable, las fuerzas de Maldraxxus, el reino encargado de defender las Tierras de las Sombras, han invadido el Templo del Valor. Han saqueado ánima y usado a los kyrian asesinados para sus prácticas oscuras. SI no se hace nada al respecto, las fuerzas necróticas de la necrópolis Zolramas saquearán Bastión y no dejarán nada a su paso.",2286,3759900,3759910,3759930,3759920,0,0,0
