Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,RewardItemID,Criteria_tree,Shares_criteria,CovenantID,HiddenBeforeDisplaySeason,LegacyAfterTimeEvent
Muertes de Quagmirran (Recinto de los Esclavos),Muertes de Quagmirran (Recinto de los Esclavos),,1071,547,-1,0,14822,0,5,1,5,134186,0,13773,0,0,0,0
Muertes de la acechadora negra (La Sotiénaga),Muertes de la acechadora negra (La Sotiénaga),,1072,546,-1,0,14822,0,5,1,6,136029,0,10413,0,0,0,0
Muertes del exarca Maladaar (Criptas Auchenai),Muertes del exarca Maladaar (Criptas Auchenai),,1073,558,-1,0,14822,0,5,1,7,135188,0,10142,0,0,0,0
Muertes del Rey Garra Ikiss (Salas Sethekk),Muertes del Rey Garra Ikiss (Salas Sethekk),,1074,556,-1,0,14822,0,5,1,8,132926,0,10405,0,0,0,0
Muertes de Murmullo (Laberinto de las Sombras),Muertes de Murmullo (Laberinto de las Sombras),,1075,555,-1,0,14822,0,5,1,9,133534,0,3564,0,0,0,0
Muertes de Aeonus (Apertura de El Portal Oscuro),Muertes de Aeonus (Apertura de El Portal Oscuro),,1076,269,-1,0,14822,0,5,1,10,134154,0,261,0,0,0,0
Muertes del señor de la guerra Kalithresh (Cámara de Vapor),Muertes del señor de la guerra Kalithresh (Cámara de Vapor),,1077,545,-1,0,14822,0,5,1,11,135127,0,8155,0,0,0,0
Muertes del Jefe de Guerra K. Garrafilada (Salas Arrasadas),Muertes del Jefe de Guerra K. Garrafilada (Salas Arrasadas),,1078,540,-1,0,14822,0,5,1,12,132344,0,5829,0,0,0,0
Muertes de Pathaleon el Calculador (El Mechanar),Muertes de Pathaleon el Calculador (El Mechanar),,1079,554,-1,0,14822,0,5,1,13,135480,0,2939,0,0,0,0
Muertes del disidente de distorsión (El Invernáculo),Muertes del disidente de distorsión (El Invernáculo),,1080,553,-1,0,14822,0,5,1,14,135692,0,10145,0,0,0,0
Muertes del presagista Cieloriss (El Arcatraz),Muertes del presagista Cieloriss (El Arcatraz),,1081,552,-1,0,14822,0,5,1,15,132776,0,3400,0,0,0,0
Muertes de Kael'thas Caminante del Sol (Bancal del Magister),Muertes de Kael'thas Caminante del Sol (Bancal del Magister),,1082,585,-1,0,14822,0,5,1,16,134373,0,8288,0,0,0,0
Muertes del príncipe Malchezaar (Karazhan),Muertes del príncipe Malchezaar (Karazhan),,1083,532,-1,0,14822,0,5,1,17,135735,0,273,0,0,0,0
Muertes de Zul'jin (Zul'Aman),Muertes de Zul'jin (Zul'Aman),,1084,568,-1,0,14822,0,5,1,18,133095,0,2942,0,0,0,0
Muertes de Gruul (Guarida de Gruul),Muertes de Gruul (Guarida de Gruul),,1085,565,-1,0,14822,0,5,1,19,135084,0,7021,0,0,0,0
Muertes de Magtheridon (Guarida de Magtheridon),Muertes de Magtheridon (Guarida de Magtheridon),,1086,544,-1,0,14822,0,5,1,20,135564,0,4519,0,0,0,0
Muertes de Lady Vashj (Caverna Santuario Serpiente),Muertes de Lady Vashj (Caverna Santuario Serpiente),,1087,548,-1,0,14822,0,5,1,21,132852,0,5652,0,0,0,0
Muertes de Kael'thas Caminante del Sol (Castillo Tempestad),Muertes de Kael'thas Caminante del Sol (Castillo Tempestad),,1088,550,-1,0,14822,0,5,1,22,135208,0,2945,0,0,0,0
Muertes de Illidan Tempestira (El Templo Oscuro),Muertes de Illidan Tempestira (El Templo Oscuro),,1089,564,-1,0,14822,0,5,1,24,135561,0,8898,0,0,0,0
Muertes de Kil'jaeden (Meseta de La Fuente del Sol),Muertes de Kil'jaeden (Meseta de La Fuente del Sol),,1090,580,-1,0,14822,0,5,1,25,134993,0,12347,0,0,0,0
,Muertes del Capitán Cocinitas (Minas de la Muerte),,1091,36,-1,0,14821,0,5,1,2,133694,0,8901,0,0,0,0
,Muertes de Lord Godfrey (Castillo de Colmillo Oscuro),,1092,33,-1,0,14821,0,5,1,4,135752,0,6547,0,0,0,0
,Muertes de la alta inquisidora Melenablanca (Monasterio Escarlata),,1093,1004,-1,0,14821,0,0,1,11,133154,0,2948,0,0,0,0
Muertes del jefe Ukorz Cabellarena (Zul'Farrak),Muertes del jefe Ukorz Cabellarena (Zul'Farrak),,1094,209,-1,0,14821,0,5,1,13,132482,0,276,0,0,0,0
Muertes del Emperador D. Thaurissan (Prof. de Roca Negra),Muertes del Emperador D. Thaurissan (Prof. de Roca Negra),,1095,230,-1,0,14821,0,5,1,16,132839,0,14324,0,0,0,0
Muertes del General Drakkisath (Cumbre de Roca Negra),Muertes del General Drakkisath (Cumbre de Roca Negra superior),,1096,229,-1,0,14821,0,5,1,20,134966,0,9942,0,0,0,0
Muertes de Osahendido (Stratholme),Muertes de Osahendido (Stratholme),,1097,329,-1,0,14821,0,5,1,17,237511,0,3415,0,0,0,0
Muertes de Onyxia (Guarida de Onyxia),Muertes de Onyxia (Guarida de Onyxia),,1098,249,-1,0,14821,0,5,1,22,134153,0,3820,0,0,0,0
Muertes de Ragnaros (Núcleo de Magma),Muertes de Ragnaros (Núcleo de Magma),,1099,409,-1,0,14821,0,5,1,23,135790,0,1716,0,0,0,0
Muertes de Nefarian (Guarida de Alanegra),Muertes de Nefarian (Guarida de Alanegra),,1100,469,-1,0,14821,0,5,1,24,134154,0,3403,0,0,0,0
Muertes de C'Thun (Templo de Ahn'Qiraj),Muertes de C'Thun (Templo de Ahn'Qiraj),,1101,531,-1,0,14821,0,5,1,25,133575,0,6183,0,0,0,0
Muertes de Hakkar (Zul'Gurub),Muertes de Hakkar (Zul'Gurub),,1102,309,-1,0,15176,0,5,524289,7,133798,0,3419,0,0,0,0
Lich King: Calabozos completados (5 j.) (jefe final asesinado),Lich King: Calabozos completados (5 j.) (jefe final derrotado),,1103,-1,-1,0,14807,0,0,1,4,136243,0,6738,0,0,0,0
Lich King: Bandas completadas (10 j.) (jefe final asesinado),Lich King: Bandas completadas (10 j.) (jefe final derrotado),,1104,-1,-1,0,14807,0,0,9,5,136243,0,12356,0,0,0,0
Muertes con honor en la arena 5c5,Muertes con honor en la arena 5c5,,1109,-1,-1,0,136,0,0,524289,7,136243,0,4236,0,0,0,0
Muertes con honor en la arena 3c3,Muertes con honor en la arena 3c3,,1110,-1,-1,0,136,0,0,1,6,136243,0,9677,0,0,0,0
Muertes con honor en la arena 2c2,Muertes con honor en la arena 2c2,,1111,-1,-1,0,136,0,0,1,5,136243,0,5873,0,0,0,0
Muertes con honor en el Ojo de la Tormenta,Muertes con honor en el Ojo de la Tormenta,,1112,-1,-1,0,136,0,0,1,11,136243,0,5876,0,0,0,0
Muertes con honor en el Valle de Alterac,Muertes con honor en el Valle de Alterac,,1113,-1,-1,0,136,0,0,1,8,136243,0,5879,0,0,0,0
Muertes con honor en la Cuenca de Arathi,Muertes con honor en la Cuenca de Arathi,,1114,-1,-1,0,136,0,0,1,9,136243,0,10112,0,0,0,0
Muertes con honor en la Garganta Grito de Guerra,Muertes con honor en la Garganta Grito de Guerra,,1115,-1,-1,0,136,0,0,1,10,136243,0,6946,0,0,0,0
Venda más utilizada,Venda más utilizada,,1125,-1,-1,0,145,0,0,17,2,136243,0,24789,344,0,0,0
Completa la misión Una recompensa de ladrón robando las llamas de las capitales de tus enemigos.,Rey del Festival de Fuego,,1145,-1,-1,0,161,1,10,0,3,133076,0,2523,0,0,0,0
Cantidad de oro gastada en viajes,Cantidad de oro gastada en viajes,,1146,-1,-1,0,140,0,0,1,11,136243,0,10623,0,0,0,0
Cantidad de oro gastado en peluquerías,Cantidad de oro gastado en peluquerías,,1147,-1,-1,0,140,0,0,1,12,136243,0,5106,0,0,0,0
Cantidad de oro gastado en mensajes,Cantidad de oro gastado en mensajes,,1148,-1,-1,0,140,0,0,1,13,136243,0,893,0,0,0,0
"En el Valle de Alterac, mata a 50 jugadores enemigos en la Cámara de los Pico Tormenta.",Leal defensor,,1151,30,1,0,14801,0,10,131072,8,236368,0,4239,0,0,0,0
Defiende 3 bases en una sola batalla por la Cuenca de Arathi.,Demasiado defensivo,,1153,-1,-1,0,14802,0,10,0,6,236346,0,1153,0,0,0,0
Gana un duelo contra otro jugador.,Duelicioso,,1157,-1,-1,0,95,0,10,0,13,132148,0,1192,0,0,0,0
Consigue un índice personal de 2200 en la rama de la arena 2c2.,Entre tú y yo: 2200,,1159,-1,-1,401,165,0,10,33566720,9,236329,0,645,0,0,0,0
Consigue un índice personal de 2200 en la rama de la arena 3c3.,Tres son multitud: 2200,,1160,-1,-1,405,165,0,10,12288,13,236336,0,3133,0,0,0,0
Consigue un índice personal de 2200 en la rama de la arena 5c5.,Choca esos cinco: 2200,,1161,-1,-1,404,15270,0,0,2048,134,236343,0,508,0,0,0,0
Gana diez encuentros puntuados seguidos con un índice personal superior a 1800.,Una racha mejor,,1162,-1,-1,0,165,0,10,0,17,135805,0,4698,0,0,0,0
Gana en el Valle de Alterac mientras tu equipo controla ambas minas.,Todo cuenta,,1164,30,0,0,14801,0,10,0,10,236389,0,511,0,0,0,0
"Ponte la bolsa ""gigantesca"" de Haris Pilton.","Mi bolsa es ""gigantesca""",,1165,-1,-1,0,15246,0,10,131072,5,133660,0,6949,0,0,0,0
Despoja la foto autografiada de Tigule en el Valle de Alterac.,El que despoja manda,,1166,30,-1,0,14801,0,10,0,22,134946,0,8526,0,0,0,0
Completa los logros del Valle de Alterac listados a continuación.,Maestro del Valle de Alterac,,1167,-1,-1,0,14801,0,25,135168,23,133308,0,6662,0,0,0,0
Completa los logros de la Cuenca de Arathi listados a continuación.,Maestro de la Cuenca de Arathi,,1169,-1,-1,0,14802,0,25,135168,16,133282,0,4409,0,0,0,0
Completa los logros del Ojo de la Tormenta listados a continuación.,Maestro del Ojo de la Tormenta,,1171,-1,-1,0,14803,0,25,135168,13,136032,0,5639,0,0,0,0
Completa los logros de la Garganta Grito de Guerra listados a continuación.,Maestro de la Garganta Grito de Guerra,,1172,-1,-1,0,14804,0,25,135168,19,134420,0,1411,0,0,0,0
Completa los logros de arena listados a continuación.,El maestro de la arena,Título: Maestro de la arena,1174,-1,-1,0,15279,0,0,133120,53,236541,0,1047,0,0,0,0
Completa los logros de campos de batalla listados a continuación.,Maestro de batalla,Título: Maestro de batalla,1175,-1,0,0,95,0,50,143360,42,236626,0,1057,0,0,0,0
Despoja 100 de oro.,Pienso en mi dinero,,1176,-1,-1,0,92,0,10,131072,29,133789,0,2254,0,0,0,0
Despoja 1000 de oro.,Pienso en mi dinero,,1177,-1,-1,1176,92,0,10,131072,30,133787,0,8440,0,0,0,0
Despoja 5000 de oro.,Pienso en mi dinero,,1178,-1,-1,1177,92,0,10,131072,31,133786,0,3817,0,0,0,0
Despoja 10000 de oro.,Pienso en mi dinero,,1180,-1,-1,1178,92,0,10,131072,32,133785,0,2520,0,0,0,0
Despoja 25000 de oro.,Pienso en mi dinero,,1181,-1,-1,1180,92,0,10,131072,33,133784,0,6472,0,0,0,0
Obtén 10000 de oro como recompensa de misiones.,El que trae el pan a casa,,1182,-1,-1,0,96,0,10,131072,31,133799,0,2189,0,0,0,0
Degusta 12 cervezas del Club de la Cerveza del Mes.,La cerveza del año,,1183,-1,-1,0,162,0,10,131072,6,133201,0,2192,0,0,0,0
Adquiere las cervezas de la Fiesta de la Cerveza listadas a continuación. ¡No te las bebas todas a la vez!,Una extraña cerveza,,1184,-1,1,0,162,0,10,131072,1,132795,0,2206,0,0,0,0
Come 8 comidas de la Fiesta de la Cerveza listadas a continuación.,La dieta de la Fiesta de la Cerveza,,1185,-1,-1,0,162,0,10,131072,4,133196,0,4955,0,0,0,0
"Defiende el campamento de la Fiesta de la Cerveza ante el ataque de los Hierro Negro y completa la misión Ese día, que estaba borracho...",Abajo los Hierro Negro,,1186,-1,-1,0,15416,1,0,2048,1,134575,0,4843,0,0,0,0
Dispara a 10 jugadores con flechas con astil de plata.,¡Pinchado!,,1188,-1,-1,0,187,0,10,131072,12,132382,0,2090,0,0,0,0
Completa las siguientes tramas de la Península del Fuego Infernal.,Ida a Fuego Infernal y vuelta,,1189,-1,1,0,14862,0,10,131072,3,236778,0,62951,0,0,0,0
Completa las siguientes tramas de la Marisma de Zangar.,Misterios de la Marisma,,1190,-1,-1,0,14862,0,10,131072,6,236855,0,62987,0,0,0,0
Completa las siguientes tramas del Bosque de Terokkar.,Terror de Terokkar,,1191,-1,1,0,14862,0,10,131072,9,236847,0,63080,0,0,0,0
Completa las siguientes tramas de Nagrand.,Embate de Nagrand,,1192,-1,1,0,14862,0,10,131072,13,236810,0,63190,0,0,0,0
Completa las siguientes tramas de las Montañas Filospada.,Sobre el filo de la espada,,1193,-1,-1,0,14862,0,10,131072,17,236719,0,63157,0,0,0,0
Completa las siguientes tramas de Tormenta Abisal.,A la tormenta,,1194,-1,-1,0,14862,0,10,131072,18,236811,0,63236,0,0,0,0
Completa las siguientes tramas del Valle Sombraluna.,Sombra de El Traidor,,1195,-1,-1,0,14862,0,10,131072,21,236816,0,63255,0,0,0,0
Muertes realizadas,Muertes realizadas,,1197,-1,-1,0,128,0,0,9,1,136243,0,1159,0,0,0,0
Cantidad de muertes que te han otorgado experiencia u honor,Cantidad de muertes que te han otorgado experiencia u honor,,1198,-1,-1,0,128,0,0,9,2,136243,0,2513,0,0,0,0
Profesiones aprendidas,Profesiones aprendidas,,1199,-1,-1,0,132,0,0,1,1,136243,0,1163,0,0,0,0
Cantidad de habilidades secundarias al máximo nivel,Cantidad de habilidades secundarias al máximo nivel,,1200,-1,-1,0,132,0,0,1,3,136243,0,7766,0,0,0,0
Cantidad de profesiones al máximo nivel,Cantidad de profesiones al máximo nivel,,1201,-1,-1,0,132,0,0,1,2,136243,0,1176,0,0,0,0
Adquiere las cervezas de la Fiesta de la Cerveza listadas a continuación. ¡No te las bebas todas a la vez!,Una extraña cerveza,,1203,-1,0,0,162,0,10,131072,2,132795,0,4701,0,0,0,0
Alcanza la reputación Exaltado con los Arúspices y los Aldor.,Héroe de Shattrath,,1205,-1,-1,0,15273,0,0,2048,1,135760,0,1814,0,0,0,0
Demuestra todo tu /amor a las alimañas de Azeroth.,A todas las ardillas que he amado,,1206,-1,-1,0,14777,0,10,131072,26,237182,0,1631,0,0,0,0
Pesca un pez en cada uno de los nodos específicos de la lista a continuación.,Pescador de Terrallende,,1225,530,-1,0,171,0,10,131072,27,236576,0,213,0,0,0,0
Revivido por druidas,Revivido por druidas,,1229,-1,-1,0,122,0,0,9,13,136243,0,195,0,0,0,0
Muertes de Keristrasza (El Nexo),Muertes de Keristrasza (El Nexo),,1231,576,-1,0,14823,0,5,1,3,135840,0,7983,0,0,0,0
Muertes de Anub'arak (Azjol-Nerub),Muertes de Anub'arak (Azjol-Nerub),,1232,601,-1,0,14823,0,5,1,5,135442,0,965,0,0,0,0
Muertes del Heraldo Volazj (Ahn’kahet: El Antiguo Reino),Muertes del Heraldo Volazj (Ahn’kahet: El Antiguo Reino),,1233,619,-1,0,14823,0,5,1,7,134321,0,5046,0,0,0,0
Muertes del profeta Tharon'ja (Fortaleza de Drak'Tharon),Muertes del profeta Tharon'ja (Fortaleza de Drak'Tharon),,1234,600,-1,0,14823,0,5,1,9,135198,0,968,0,0,0,0
Muertes de Cianigosa (El Bastión Violeta),Muertes de Cianigosa (El Bastión Violeta),,1235,608,-1,0,14823,0,5,1,11,135440,0,8895,0,0,0,0
Muertes de Gal'darah (Gundrak),Muertes de Gal'darah (Gundrak),,1236,604,-1,0,14823,0,5,1,13,135004,0,3089,0,0,0,0
Muertes de Sjonnir el Afilador (Cámaras de Piedra),Muertes de Sjonnir el Afilador (Cámaras de Piedra),,1237,599,-1,0,14823,0,5,1,15,134448,0,8650,0,0,0,0
Muertes de Loken (Cámaras de Relámpagos),Muertes de Loken (Cámaras de Relámpagos),,1238,602,-1,0,14823,0,5,1,17,135990,0,8434,0,0,0,0
Muertes del Guardián-Ley Eregos (El Oculus),Muertes del Guardián-Ley Eregos (El Oculus),,1239,578,-1,0,14823,0,5,1,19,135834,0,3092,0,0,0,0
Muertes del Rey Ymiron (Pináculo de Utgarde),Muertes del Rey Ymiron (Pináculo de Utgarde),,1240,575,-1,0,14823,0,5,1,21,133560,0,7101,0,0,0,0
Derrotas de Mal'Ganis (Cavernas del Tiempo: Stratholme),Derrotas de Mal'Ganis (Cavernas del Tiempo: Stratholme),,1241,595,-1,0,14823,0,5,1,23,136002,0,10408,0,0,0,0
Muertes de Ingvar el Desvalijador (Fortaleza de Utgarde),Muertes de Ingvar el Desvalijador (Fortaleza de Utgarde),,1242,574,-1,0,14823,0,5,1,1,133112,0,4864,0,0,0,0
Aprende la facultad de buscar pescado.,Los peces no dejan huellas,,1243,-1,-1,0,171,0,10,0,42,236572,0,4402,0,0,0,0
Lee una versión original de los siguientes libros.,Erudito,,1244,-1,-1,0,97,0,10,131072,16,133736,0,5056,0,0,0,0
Reúne 25 mascotas únicas.,Plétora de mascotas,,1248,-1,-1,15,15118,0,10,131072,6,132599,0,22154,0,0,0,0
Reúne 50 mascotas únicas.,Tienda de animales,Mascota: Cuesqui,1250,-1,-1,1248,15118,0,10,131072,7,132599,40653,22156,0,0,0,0
"En una sola batalla por la Garganta Grito de Guerra, mata a 2 portadores de la bandera antes de que abandonen la Sala de la Bandera Grito de Guerra.",En mi casa no,,1251,2106,0,0,14804,0,10,0,15,236362,0,5246,0,0,0,0
Mata a 100 portadores de la bandera en la Garganta Grito de Guerra.,Defensor supremo,,1252,489,0,0,14804,0,10,131072,7,236360,0,6988,0,0,0,0
Mata a 15 pavos en menos de 3 minutos.,¿Amigo o enemigo?,,1254,-1,-1,0,14780,0,10,0,14,133971,0,451,0,0,0,0
Lanza una bola de nieve a Muradin Barbabronce durante el festín del Festival de Invierno.,Avaricioso,,1255,-1,1,0,156,1,10,0,5,132387,0,855,0,0,0,0
Consigue pescar algo en cada uno de los nodos de basura listados a continuación.,El carroñero,,1257,-1,-1,0,171,0,10,131072,18,132765,0,5049,0,0,0,0
"En el Ojo de la Tormenta, mata a un jugador que se encuentre bajo los efectos de la ventaja rabiosa.",Tómate un tranquilizante,,1258,566,-1,0,14803,0,10,0,10,236364,0,4073,0,0,0,0
"En la Garganta Grito de Guerra, mata a un jugador que se encuentre bajo los efectos de la ventaja de velocidad.",No tan deprisa,,1259,489,-1,0,14804,0,10,0,13,132309,0,6347,0,0,0,0
Cae desde una altura de 65 metros sin morir llevando puestas las gafas birratizadoras durante la celebración de la Fiesta de la Cerveza.,Chiripa de la buena,,1260,-1,-1,0,162,0,10,0,7,132621,0,7377,0,0,0,0
Consigue 10 muertes con honor con la ventaja C.H.U.C.H.E.G. ¡Es como un insulto!,Rabia C.H.U.C.H.E.G.,,1261,-1,-1,0,158,0,10,0,12,132352,0,6272,0,0,0,0
Completa los logros de misiones de Terrallende listados a continuación.,Maestro cultural de Terrallende,,1262,-1,-1,0,14862,0,10,131072,24,236813,0,793,0,0,0,0
Explora el Fiordo Aquilonal y descubre todas las zonas cubiertas del mapa del mundo.,Fiordo Aquilonal,,1263,-1,-1,0,14780,0,10,2228224,2,236781,0,3629,0,0,0,0
Explora la Tundra Boreal y descubre todas las zonas cubiertas del mapa del mundo.,Tundra Boreal,,1264,-1,-1,0,14780,0,10,2228224,1,236722,0,227,0,0,0,0
Explora el Cementerio de Dragones y descubre todas las zonas cubiertas del mapa del mundo.,Cementerio de Dragones,,1265,-1,-1,0,14780,0,10,2228224,3,236743,0,4733,0,0,0,0
Explora las Colinas Pardas y descubre todas las zonas cubiertas del mapa del mundo.,Colinas Pardas,,1266,-1,-1,0,14780,0,10,2228224,4,236766,0,492,0,0,0,0
Explora Zul'Drak y descubre todas las zonas cubiertas del mapa del mundo.,Zul'Drak,,1267,-1,-1,0,14780,0,10,2228224,5,236858,0,4135,0,0,0,0
Explora la Cuenca de Sholazar y descubre todas las zonas cubiertas del mapa del mundo.,Cuenca de Sholazar,,1268,-1,-1,0,14780,0,10,2228224,6,236817,0,5307,0,0,0,0
Explora Las Cumbres Tormentosas y descubre todas las zonas cubiertas del mapa del mundo.,Las Cumbres Tormentosas,,1269,-1,-1,0,14780,0,10,2228224,8,236832,0,6287,0,0,0,0
Explora Corona de Hielo y descubre todas las zonas cubiertas del mapa del mundo.,Corona de Hielo,,1270,-1,-1,0,14780,0,10,2228224,9,236793,0,3483,0,0,0,0
Completa las siguientes tramas de la Península del Fuego Infernal.,Ida a Fuego Infernal y vuelta,,1271,-1,0,0,14862,0,10,131072,5,236778,0,62927,0,0,0,0
Completa las siguientes tramas del Bosque de Terokkar.,Terror de Terokkar,,1272,-1,0,0,14862,0,10,131072,11,236847,0,63117,0,0,0,0
Completa las siguientes tramas de Nagrand.,Embate de Nagrand,,1273,-1,0,0,14862,0,10,131072,15,236810,0,63213,0,0,0,0
Completa la misión de El fuego sobre Skettis en menos de 2 minutos y 15 segundos sin formar parte de un grupo.,Bombas fuera,,1275,-1,-1,0,14862,0,10,0,22,133715,0,7347,0,0,0,0
Completa la misión ¡Bombardéalos de nuevo! en menos de 2 minutos y 15 segundos sin formar parte de un grupo.,Bombardero de Filospada,,1276,-1,-1,0,14862,0,10,0,23,133712,0,7620,0,0,0,0
Completa la misión Defender el Templo del Reposo del Dragón en menos de 3 minutos sin formar parte de un grupo.,Defensa rápida,,1277,-1,-1,0,14863,0,10,0,31,134155,0,4756,0,0,0,0
"Antes de la renovación festiva de 2024, te embriagaste por completo, te pusiste tu mejor perfume, arrojaste un puñado de pétalos de rosa sobre Sraaz y luego lo besaste. Siempre te arrepentiste de eso.",Flirtear con el desastre,,1279,-1,1,0,15274,0,0,2048,80,135447,0,4331,0,0,0,0
"Antes de la renovación festiva de 2024, te embriagaste por completo, te pusiste tu mejor perfume, arrojaste un puñado de pétalos de rosa sobre Jeremiah Payson y luego lo besaste. Siempre te arrepentiste de eso.",Flirtear con el desastre,,1280,-1,0,0,15274,0,0,2048,24,135447,0,8284,0,0,0,0
Lanza 10 tracas de cohetes rojos en menos de 25 segundos.,El resplandor rojo del cohete,,1281,-1,-1,0,160,0,10,0,7,134273,0,6275,0,0,0,0
Completa la misión ¡Bombardéalos de nuevo! montado en un reno volador durante el festín del Festival de Invierno.,Tra-la-la-la-Ogri'la,,1282,-1,-1,0,156,1,10,0,6,236710,0,14432,0,0,0,0
Completa los logros de calabozo clásico listados a continuación.,Maestro de calabozo clásico,,1283,-1,-1,0,168,0,10,131072,8,135958,0,4348,0,0,0,0
Completa los logros de calabozo de The Burning Crusade listados a continuación.,Maestro de calabozos de Terrallende,,1284,-1,-1,0,168,0,10,131072,10,135979,0,4088,0,0,0,0
Completa los logros de banda clásica listados a continuación.,Banda clásica,,1285,-1,-1,0,168,0,20,131072,9,133176,0,6186,0,0,0,0
Completa los logros de bandas de The Burning Crusade listados a continuación.,Banda de Terrallende,,1286,-1,-1,0,168,0,20,131072,12,133186,0,4385,0,0,0,0
Completa los logros de calabozo heroico de The Burning Crusade listados a continuación.,Héroe de calabozo de Terrallende,,1287,-1,-1,0,168,0,20,131072,11,132094,0,863,0,0,0,0
Completa los logros de calabozo de Rasganorte listados a continuación.,Maestro de calabozo de Rasganorte,,1288,-1,-1,0,168,0,10,131072,13,135884,0,4616,0,0,0,0
Completa los logros de calabozo heroico de Rasganorte listados a continuación.,Héroe de calabozo de Rasganorte,,1289,-1,-1,0,168,0,20,131072,14,132293,0,6169,0,0,0,0
Disfruta una delicia de leche con alguien en Dalaran en un picnic romántico durante la celebración del Amor en el aire.,¿Solo?,,1291,-1,-1,0,187,0,10,0,7,133695,0,454,0,0,0,0
Propietario orgulloso de la jarra de la Fiesta de la Cerveza amarilla de 2007.,Jarra de la Fiesta de la Cerveza amarilla,,1292,-1,-1,0,15274,1,0,2048,12,133697,0,132,0,0,0,0
Propietario orgulloso de la jarra de la Fiesta de la Cerveza azul de 2008.,Jarra de la Fiesta de la Cerveza azul,,1293,-1,-1,0,15274,1,0,2048,13,133699,0,8093,0,0,0,0
Gana 25 colisiones con el autito chocón durante el festín del Festival de Invierno.,Autitos chocones,,1295,-1,-1,0,156,0,10,131072,8,133015,0,4683,0,0,0,0
"Derrota a Krik'thir el Vigía de las puertas en Azjol-Nerub en dificultad heroica mientras los Vigías Gashra, Narjil y Silthik siguen vivos.",Mira cómo muere,,1296,601,-1,0,14806,0,10,0,50,236466,0,4444,0,0,0,0
Derrota a Hadronox en dificultad heroica antes de que tape las puertas superiores y evite que aparezcan más criaturas.,Hadronox rechazado,,1297,601,-1,0,14806,0,10,0,51,236465,0,10726,0,0,0,0
Tipos de vendas diferentes usados,Tipos de vendas diferentes usados,,1298,-1,-1,0,145,0,0,33,3,136243,0,24827,344,0,0,0
Poción de sanación más utilizada,Poción de sanación más utilizada,,1299,-1,-1,0,145,0,0,1,5,136243,0,24874,345,0,0,0
Pociones de salud diferentes usadas,Pociones de salud diferentes usadas,,1300,-1,-1,0,145,0,0,1,6,136243,0,24922,345,0,0,0
Poción de maná más utilizada,Poción de maná más utilizada,,1301,-1,-1,0,145,0,0,17,8,136243,0,24974,922,0,0,0
Pociones de maná diferentes usadas,Pociones de maná diferentes usadas,,1302,-1,-1,0,145,0,0,1,9,136243,0,25016,922,0,0,0
Elixir más consumido,Elixir más consumido,,1303,-1,-1,0,145,0,0,17,11,136243,0,25075,923,0,0,0
Elixires diferentes usados,Elixires diferentes usados,,1304,-1,-1,0,145,0,0,33,12,136243,0,25204,923,0,0,0
Frasco más consumido,Frasco más consumido,,1305,-1,-1,0,145,0,0,17,14,136243,0,25345,811,0,0,0
Frascos diferentes usados,Frascos diferentes usados,,1306,-1,-1,0,145,0,0,33,15,136243,0,25393,811,0,0,0
Derrota al General Drakkisath.,Cumbre de Roca Negra superior (clásico),,1307,-1,-1,0,15277,1,0,2048,1,254648,0,4106,0,0,0,0
Gana en la Playa de los Ancestros.,Victoria en la Playa de los Ancestros,,1308,607,-1,0,15279,0,0,2048,70,236394,0,6466,0,0,0,0
Completa 100 victorias en la Playa de los Ancestros.,Veterano de la Playa de los Ancestros,,1309,607,-1,1308,15279,0,0,133120,54,236394,0,4556,0,0,0,0
Captura la reliquia de titán en menos de 4 minutos.,Asalta la playa,,1310,607,-1,0,15279,1,0,2048,55,236395,0,4131,0,0,0,0
Mata a una de las criaturas extremadamente exóticas y difíciles de encontrar de Terrallende listadas a continuación.,Bastante exótica,,1311,530,-1,0,14779,1,10,131072,8,136147,0,5008,0,0,0,0
Mata a todas las criaturas extremadamente exóticas y difíciles de encontrar de Terrallende listadas a continuación.,Sangrientamente exóticas,,1312,530,-1,1311,14779,0,25,131072,9,136147,0,7952,1311,0,0,0
Tipo de criatura que has matado más veces,Tipo de criatura que has matado más veces,,1336,-1,-1,0,135,0,0,17,3,136243,0,4686,107,0,0,0
Tipos de criaturas diferentes que has matado,Tipos de criaturas diferentes que has matado,,1337,-1,-1,0,135,0,0,33,2,136243,0,1860,107,0,0,0
Portal de mago que más veces has atravesado,Portal de mago que más veces has atravesado,,1339,-1,-1,0,134,0,0,1,4,136243,0,10377,350,0,0,0
Completa las siguientes tramas de Fiordo Aquilonal.,He paseado por el Fiordo,,1356,-1,0,0,14863,0,10,131072,8,236787,0,10553,0,0,0,0
Completa las siguientes tramas de Colinas Pardas.,Mi furia por las pardas,,1357,-1,0,0,14863,0,10,131072,15,236772,0,6538,0,0,0,0
Completa las siguientes tramas de Tundra Boreal.,La Tundra no tiene nada de aburrida,,1358,-1,0,0,14863,0,10,131072,3,236728,0,5434,0,0,0,0
Completa las siguientes tramas de Cementerio de Dragones.,El poder del Cementerio de Dragones,,1359,-1,0,0,14863,0,10,131072,11,236749,0,4014,0,0,0,0
