ID,AllowableRace,Display_lang,OverallQualityID,ExpansionID,MinFactionID,MinReputation,AllowableClass,RequiredLevel,RequiredSkill,RequiredSkillRank,RequiredAbility,ItemLevel,Flags[0],Flags[1],Flags[2],Flags[3],Flags[4],AllowableRaces[0],AllowableRaces[1]
47569,-1,Kris espectral,4,2,0,0,-1,30,0,0,0,35,528384,8704,0,0,0,-1,-1
47570,6130900294268439629,Rompepuntas de saronita,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1321907123,1427461461
47571,-6184943489809468494,Rompepuntas de saronita,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,1309324210,-1440044374
47572,6130900294268439629,Guardamuñecas con pinchos de titanio,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1321907123,1427461461
47573,-6184943489809468494,Guardamuñecas con pinchos de titanio,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,1309324210,-1440044374
47574,6130900294268439629,Brazales forjados con sol,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1321907123,1427461461
47575,-6184943489809468494,Brazales forjados con sol,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,1309324210,-1440044374
47576,6130900294268439629,Brazales de dragontina de cruzado,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1321907123,1427461461
47577,-6184943489809468494,Brazales de dragontina de cruzado,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,1309324210,-1440044374
47578,-1,Sortija carnívora,4,2,0,0,-1,30,0,0,0,35,524288,24578,0,0,0,-1,-1
47579,6130900294268439629,Brazales de quitina negra,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1321907123,1427461461
47580,-6184943489809468494,Brazales de quitina negra,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,1309324210,-1440044374
47581,6130900294268439629,Brazales de muerte presta,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1321907123,1427461461
47582,-6184943489809468494,Brazales de muerte presta,4,2,0,0,-1,30,0,0,0,35,0,24577,0,0,0,1309324210,-1440044374
47583,6130900294268439629,Guardabrazos Sombra Lunar,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1321907123,1427461461
47584,-6184943489809468494,Guardabrazos Sombra Lunar,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,1309324210,-1440044374
47585,6130900294268439629,Brazales de zahorí con joyas,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1321907123,1427461461
47586,-6184943489809468494,Brazales de zahorí con joyas,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,1309324210,-1440044374
47587,6130900294268439629,Brazales de velo lunar real,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1321907123,1427461461
47588,-6184943489809468494,Brazales de velo lunar real,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,1309324210,-1440044374
47589,6130900294268439629,Coraza de cuchillas de titanio,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1321907123,1427461461
47590,-6184943489809468494,Coraza de cuchillas de titanio,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,1309324210,-1440044374
47591,6130900294268439629,Coraza del Caballero Blanco,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1321907123,1427461461
47592,-6184943489809468494,Coraza del Caballero Blanco,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,1309324210,-1440044374
47593,6130900294268439629,Coraza forjada con sol,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1321907123,1427461461
47594,-6184943489809468494,Coraza forjada con sol,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,1309324210,-1440044374
47595,6130900294268439629,Coraza de dragontina de cruzado,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1321907123,1427461461
47596,-6184943489809468494,Coraza de dragontina de cruzado,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,1309324210,-1440044374
47597,6130900294268439629,Coraza nerubiana embrujada,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1321907123,1427461461
47598,-6184943489809468494,Coraza nerubiana embrujada,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,1309324210,-1440044374
47599,6130900294268439629,Caparazón de perdición de Caballero,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1321907123,1427461461
47600,-6184943489809468494,Caparazón de perdición de Caballero,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,1309324210,-1440044374
47601,-6184943489809468494,Togas de eclipse lunar,4,2,0,0,-1,30,0,0,0,35,0,24577,0,0,0,1309324210,-1440044374
47602,6130900294268439629,Togas de eclipse lunar,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1321907123,1427461461
47603,6130900294268439629,Toga de Merlín,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1321907123,1427461461
47604,-6184943489809468494,Toga de Merlín,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,1309324210,-1440044374
47605,6130900294268439629,Toga de velo lunar real,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1321907123,1427461461
47606,-6184943489809468494,Toga de velo lunar real,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,1309324210,-1440044374
47607,-1,Collar de tormento incesante,4,2,0,0,-1,30,0,0,0,35,0,24578,0,0,0,-1,-1
47608,-1,Botas de Fauceácida,4,2,0,0,-1,30,0,0,0,35,0,24578,0,0,0,-1,-1
47609,-1,Guanteletes de ira creciente,4,2,0,0,-1,30,0,0,0,35,0,24578,0,0,0,-1,-1
47610,-1,Bandas del acechador del norte,4,2,0,0,-1,30,0,0,0,35,0,24578,0,0,0,-1,-1
47611,-1,Guardabrazos de Aterraescama,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1,-1
47612,-1,Vara de almas encarceladas,4,2,0,0,-1,30,0,0,0,35,0,8706,0,0,0,-1,-1
47613,-1,Hombreras de las tierras salvajes glaciales,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1,-1
47614,-1,Faja del Empalador,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1,-1
47615,-1,Cinturón del Tramo Helado,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1,-1
47616,-1,Guardahombros del espíritu caminante,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1,-1
47617,-1,Cincho de Aullahielo,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1,-1
47618,-1,Anillo de tormenta de Fuego,4,2,0,0,-1,30,0,0,0,35,524288,24578,0,0,0,-1,-1
47619,-1,Amuleto de elementos vinculantes,4,2,0,0,-1,30,0,0,0,35,0,24578,0,0,0,-1,-1
47620,-1,Leotardos del mensajero demoníaco,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1,-1
47621,-1,Faja del clarividente,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1,-1
47658,-1,Encendedora de azufre,4,2,0,0,-1,30,0,0,0,35,4096,25088,0,0,0,-1,-1
47659,-1,Estrella carmesí,0,2,0,0,-1,30,0,0,0,35,4198400,8192,0,0,0,-1,-1
47660,-1,Hojas de la cruz sable,0,2,0,0,-1,30,0,0,0,35,4198400,8192,0,0,0,-1,-1
47663,-1,Ataduras de llama infernal,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1,-1
47669,-1,Cinturón del solsticio de invierno,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1,-1
47674,-1,Yelmo de alboroto ensordecedor,4,2,0,0,-1,30,0,0,0,35,4096,24578,0,0,0,-1,-1
47675,-1,Bacinete de alboroto ensordecedor,4,2,0,0,-1,30,0,0,0,35,4096,24577,0,0,0,-1,-1
47676,-1,Puntilla de La Guardia Nocturna,4,2,0,0,-1,30,0,0,0,35,0,24578,0,0,0,-1,-1
47677,-1,Cimera del vinculado al honor,4,2,0,0,-1,30,0,0,0,35,4096,24578,0,0,0,-1,-1
47678,-1,Morrión del vinculado al honor,4,2,0,0,-1,30,0,0,0,35,4096,24577,0,0,0,-1,-1
47679,-1,Robustez del Infernal,4,2,0,0,-1,30,0,0,0,35,0,24578,0,0,0,-1,-1
47680,-1,Guardabrazos del Señor abisal,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1,-1
47681,-1,Morrión de vigilancia incansable,4,2,0,0,-1,30,0,0,0,35,4096,24578,0,0,0,-1,-1
47682,-1,Yelmo de vigilancia incansable,4,2,0,0,-1,30,0,0,0,35,4096,24577,0,0,0,-1,-1
47683,-1,Grebas de exploración de centinela,4,2,0,0,-1,30,0,0,0,35,0,24578,0,0,0,-1,-1
47684,-1,Almófar del dragón encobador,4,2,0,0,-1,30,0,0,0,35,4096,24577,0,0,0,-1,-1
47685,-1,Yelmo del dragón encobador,4,2,0,0,-1,30,0,0,0,35,4096,24578,0,0,0,-1,-1
47686,-1,Yelmo de calor interno,4,2,0,0,-1,30,0,0,0,35,4096,24578,0,0,0,-1,-1
47687,-1,Protegecabezas de calor interno,4,2,0,0,-1,30,0,0,0,35,4096,24577,0,0,0,-1,-1
47688,-1,Máscara de propósito letal,4,2,0,0,-1,30,0,0,0,35,4096,24577,0,0,0,-1,-1
47689,-1,Caperuza de propósito letal,4,2,0,0,-1,30,0,0,0,35,4096,24578,0,0,0,-1,-1
47690,-1,Yelmo de crecimiento abundante,4,2,0,0,-1,30,0,0,0,35,4096,24578,0,0,0,-1,-1
47691,-1,Máscara de crecimiento abundante,4,2,0,0,-1,30,0,0,0,35,4096,24577,0,0,0,-1,-1
47692,-1,Caperuza de secuela humeante,4,2,0,0,-1,30,0,0,0,35,4096,24577,0,0,0,-1,-1
47693,-1,Caperuza de secuela ígnea,4,2,0,0,-1,30,0,0,0,35,4096,24578,0,0,0,-1,-1
47694,-1,Yelmo de vista nublosa,4,2,0,0,-1,30,0,0,0,35,4096,24578,0,0,0,-1,-1
47695,-1,Caperuza de vista nublosa,4,2,0,0,-1,30,0,0,0,35,4096,24577,0,0,0,-1,-1
47696,-1,Hombreras de placas de ira convulsa,4,2,0,0,-1,30,0,0,0,35,4096,24577,0,0,0,-1,-1
47697,-1,Espaldares de ira convulsa,4,2,0,0,-1,30,0,0,0,35,4096,24578,0,0,0,-1,-1
47698,-1,Hombreras de orden duradera,4,2,0,0,-1,30,0,0,0,35,4096,24578,0,0,0,-1,-1
47699,-1,Guardahombros de orden duradera,4,2,0,0,-1,30,0,0,0,35,4096,24577,0,0,0,-1,-1
47700,-1,Aro de las Gemelas Val'kyr,4,2,0,0,-1,30,0,0,0,35,524288,24578,0,0,0,-1,-1
47701,-1,Hombreras de placas del hidalgo,4,2,0,0,-1,30,0,0,0,35,4096,24577,0,0,0,-1,-1
47702,-1,Espaldares del hidalgo,4,2,0,0,-1,30,0,0,0,35,4096,24578,0,0,0,-1,-1
47703,-1,Sello de acechallanos,4,2,0,0,-1,30,0,0,0,35,524288,24578,0,0,0,-1,-1
47704,-1,Cubrehombros del Devorador,4,2,0,0,-1,30,0,0,0,35,4096,24578,0,0,0,-1,-1
47705,-1,Espaldares del Devorador,4,2,0,0,-1,30,0,0,0,35,4096,24577,0,0,0,-1,-1
47706,-1,Sobrehombros del quebrantasuelos,4,2,0,0,-1,30,0,0,0,35,4096,24577,0,0,0,-1,-1
47707,-1,Manto del quebrantasuelos,4,2,0,0,-1,30,0,0,0,35,4096,24578,0,0,0,-1,-1
47708,-1,Hombreras de acechador nocturno,4,2,0,0,-1,30,0,0,0,35,4096,24578,0,0,0,-1,-1
47709,-1,Espaldares de acechador nocturno,4,2,0,0,-1,30,0,0,0,35,4096,24577,0,0,0,-1,-1
47710,-1,Cubrehombros del acuerdo fatídico,4,2,0,0,-1,30,0,0,0,35,4096,24577,0,0,0,-1,-1
47711,-1,Faja del Campeón abisal,4,2,0,0,-1,30,0,0,0,35,4096,8194,0,0,0,-1,-1
47712,-1,Sobrehombros del acuerdo fatídico,4,2,0,0,-1,30,0,0,0,35,4096,24578,0,0,0,-1,-1
47713,-1,Manto de emanación catastrófica,4,2,0,0,-1,30,0,0,0,35,4096,24578,0,0,0,-1,-1
47714,-1,Espaldares de emanación catastrófica,4,2,0,0,-1,30,0,0,0,35,4096,24577,0,0,0,-1,-1
47715,-1,Espaldares de mortalidad venerada,4,2,0,0,-1,30,0,0,0,35,4096,24578,0,0,0,-1,-1
47716,-1,Manto de mortalidad venerada,4,2,0,0,-1,30,0,0,0,35,4096,24577,0,0,0,-1,-1
47717,-1,Bacinete del Campeón Argenta,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1,-1
47718,-1,Yelmo del forestal de Plata,4,2,0,0,-1,30,0,0,0,35,0,24578,0,0,0,-1,-1
47719,-1,Guantes del asesino de Plata,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1,-1
47720,-1,Espaldares del defensor de Plata,4,2,0,0,-1,30,0,0,0,35,0,24578,0,0,0,-1,-1
47721,-1,Sandalias del mago de plata,4,2,0,0,-1,30,0,0,0,35,0,24578,0,0,0,-1,-1
47724,-1,Hoja del discípulo de Plata,4,2,0,0,-1,30,0,0,0,35,524288,8706,0,0,0,-1,-1
47725,-1,Llamada de Victor,4,2,0,0,-1,30,0,0,0,35,524288,24578,0,0,0,-1,-1
47726,-1,Dije de poder volátil,4,2,0,0,-1,30,0,0,0,35,524288,24578,0,0,0,-1,-1
47727,-1,Fervor de los Natoescarcha,4,2,0,0,-1,30,0,0,0,35,524288,24578,0,0,0,-1,-1
47728,-1,Luz vinculante,4,2,0,0,-1,30,0,0,0,35,524288,24578,0,0,0,-1,-1
47736,-1,Hoja de caída de hielo,4,2,0,0,-1,30,0,0,0,35,0,24578,0,0,0,-1,-1
47737,-1,Juicio,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1,-1
47738,-1,Escarpes del Vórtice persistente,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1,-1
47739,-1,Armadura de sombras cambiantes,4,2,0,0,-1,30,0,0,0,35,0,24578,0,0,0,-1,-1
47740,-1,La Diplomática,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1,-1
47741,-1,Ballesta pesada de Baelgun,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1,-1
47742,-1,Cáliz de Benedictus,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1,-1
47743,-1,Esclarecimiento,4,2,0,6,-1,30,0,0,0,35,0,8706,0,0,0,-1,-1
47744,-1,Guantes del profeta azur,4,2,0,0,-1,30,0,0,0,35,0,24578,0,0,0,-1,-1
47745,-1,Guantes de Sombra amenazante,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1,-1
47746,-1,Yelmo de la gruta nevada,4,2,0,0,-1,30,0,0,0,35,0,24578,0,0,0,-1,-1
47747,-1,Colgante de Penaumbra,4,2,0,0,-1,30,0,0,0,35,0,24578,0,0,0,-1,-1
47748,-1,Caperuza de conquista de Khadgar,4,2,0,0,128,30,0,0,0,35,4096,8194,0,0,0,-1,-1
47749,-1,Toga de conquista de Khadgar,4,2,0,0,128,30,0,0,0,35,4096,8194,0,0,0,-1,-1
47750,-1,Leotardos de conquista de Khadgar,4,2,0,0,128,30,0,0,0,35,4096,8194,0,0,0,-1,-1
47751,-1,Hombreras de conquista de Khadgar,4,2,0,0,128,30,0,0,0,35,4096,8194,0,0,0,-1,-1
47752,-1,Guanteletes de conquista de Khadgar,4,2,0,0,128,30,0,0,0,35,4096,8194,0,0,0,-1,-1
47753,-1,Guanteletes de triunfo de Khadgar,4,2,0,0,128,30,0,0,0,35,4096,8194,0,0,0,-1,-1
47754,-1,Caperuza de triunfo de Khadgar,4,2,0,0,128,30,0,0,0,35,4096,8194,0,0,0,-1,-1
47755,-1,Leotardos de triunfo de Khadgar,4,2,0,0,128,30,0,0,0,35,4096,8194,0,0,0,-1,-1
47756,-1,Toga de triunfo de Khadgar,4,2,0,0,128,30,0,0,0,35,4096,8194,0,0,0,-1,-1
47757,-1,Hombreras de triunfo de Khadgar,4,2,0,0,128,30,0,0,0,35,4096,8194,0,0,0,-1,-1
47758,-1,Hombreras de triunfo de Khadgar,4,2,0,0,128,30,0,0,0,35,4104,8194,0,0,0,-1,-1
47759,-1,Toga de triunfo de Khadgar,4,2,0,0,128,30,0,0,0,35,4104,8194,0,0,0,-1,-1
47760,-1,Leotardos de triunfo de Khadgar,4,2,0,0,128,30,0,0,0,35,4104,8194,0,0,0,-1,-1
47761,-1,Caperuza de triunfo de Khadgar,4,2,0,0,128,30,0,0,0,35,4104,8194,0,0,0,-1,-1
47762,-1,Guanteletes de triunfo de Khadgar,4,2,0,0,128,30,0,0,0,35,4104,8194,0,0,0,-1,-1
47763,-1,Guanteletes de triunfo de Caminante del Sol,4,2,0,0,128,30,0,0,0,35,4104,8193,0,0,0,-1,-1
47764,-1,Caperuza de triunfo de Caminante del Sol,4,2,0,0,128,30,0,0,0,35,4104,8193,0,0,0,-1,-1
47765,-1,Leotardos de triunfo de Caminante del Sol,4,2,0,0,128,30,0,0,0,35,4104,8193,0,0,0,-1,-1
47766,-1,Toga de triunfo de Caminante del Sol,4,2,0,0,128,30,0,0,0,35,4104,8193,0,0,0,-1,-1
47767,-1,Hombreras de triunfo de Caminante del Sol,4,2,0,0,128,30,0,0,0,35,4104,8193,0,0,0,-1,-1
47768,-1,Hombreras de triunfo de Caminante del Sol,4,2,0,0,128,30,0,0,0,35,4096,8193,0,0,0,-1,-1
47769,-1,Toga de triunfo de Caminante del Sol,4,2,0,0,128,30,0,0,0,35,4096,8193,0,0,0,-1,-1
47770,-1,Leotardos de triunfo de Caminante del Sol,4,2,0,0,128,30,0,0,0,35,4096,8193,0,0,0,-1,-1
47771,-1,Caperuza de triunfo de Caminante del Sol,4,2,0,0,128,30,0,0,0,35,4096,8193,0,0,0,-1,-1
47772,-1,Guanteletes de triunfo de Caminante del Sol,4,2,0,0,128,30,0,0,0,35,4096,8193,0,0,0,-1,-1
47773,-1,Guanteletes de conquista de Caminante del Sol,4,2,0,0,128,30,0,0,0,35,4096,8193,0,0,0,-1,-1
47774,-1,Caperuza de conquista de Caminante del Sol,4,2,0,0,128,30,0,0,0,35,4096,8193,0,0,0,-1,-1
47775,-1,Leotardos de conquista de Caminante del Sol,4,2,0,0,128,30,0,0,0,35,4096,8193,0,0,0,-1,-1
47776,-1,Toga de conquista de Caminante del Sol,4,2,0,0,128,30,0,0,0,35,4096,8193,0,0,0,-1,-1
47777,-1,Hombreras de conquista de Caminante del Sol,4,2,0,0,128,30,0,0,0,35,4096,8193,0,0,0,-1,-1
47778,-1,Caperuza de triunfo de Kel'Thuzad,4,2,0,0,256,30,0,0,0,35,4096,8194,0,0,0,-1,-1
47779,-1,Toga de triunfo de Kel'Thuzad,4,2,0,0,256,30,0,0,0,35,4096,8194,0,0,0,-1,-1
47780,-1,Leotardos de triunfo de Kel'Thuzad,4,2,0,0,256,30,0,0,0,35,4096,8194,0,0,0,-1,-1
47781,-1,Hombreras de triunfo de Kel'Thuzad,4,2,0,0,256,30,0,0,0,35,4096,8194,0,0,0,-1,-1
47782,-1,Guantes de triunfo de Kel'Thuzad,4,2,0,0,256,30,0,0,0,35,4096,8194,0,0,0,-1,-1
47783,-1,Guantes de conquista de Kel'Thuzad,4,2,0,0,256,30,0,0,0,35,4096,8194,0,0,0,-1,-1
47784,-1,Caperuza de conquista de Kel'Thuzad,4,2,0,0,256,30,0,0,0,35,4096,8194,0,0,0,-1,-1
47785,-1,Leotardos de conquista de Kel'Thuzad,4,2,0,0,256,30,0,0,0,35,4096,8194,0,0,0,-1,-1
47786,-1,Toga de conquista de Kel'Thuzad,4,2,0,0,256,30,0,0,0,35,4096,8194,0,0,0,-1,-1
47787,-1,Hombreras de conquista de Kel'Thuzad,4,2,0,0,256,30,0,0,0,35,4096,8194,0,0,0,-1,-1
47788,-1,Guantes de triunfo de Kel'Thuzad,4,2,0,0,256,30,0,0,0,35,4104,8194,0,0,0,-1,-1
47789,-1,Caperuza de triunfo de Kel'Thuzad,4,2,0,0,256,30,0,0,0,35,4104,8194,0,0,0,-1,-1
47790,-1,Leotardos de triunfo de Kel'Thuzad,4,2,0,0,256,30,0,0,0,35,4104,8194,0,0,0,-1,-1
47791,-1,Toga de triunfo de Kel'Thuzad,4,2,0,0,256,30,0,0,0,35,4104,8194,0,0,0,-1,-1
47792,-1,Hombreras de triunfo de Kel'Thuzad,4,2,0,0,256,30,0,0,0,35,4104,8194,0,0,0,-1,-1
47793,-1,Hombreras de triunfo de Gul'dan,4,2,0,0,256,30,0,0,0,35,4104,8193,0,0,0,-1,-1
47794,-1,Toga de triunfo de Gul'dan,4,2,0,0,256,30,0,0,0,35,4104,8193,0,0,0,-1,-1
47795,-1,Leotardos de triunfo de Gul'dan,4,2,0,0,256,30,0,0,0,35,4104,8193,0,0,0,-1,-1
47796,-1,Caperuza de triunfo de Gul'dan,4,2,0,0,256,30,0,0,0,35,4104,8193,0,0,0,-1,-1
47797,-1,Guantes de triunfo de Gul'dan,4,2,0,0,256,30,0,0,0,35,4104,8193,0,0,0,-1,-1
47798,-1,Hombreras de conquista de Gul'dan,4,2,0,0,256,30,0,0,0,35,4096,8193,0,0,0,-1,-1
47799,-1,Toga de conquista de Gul'dan,4,2,0,0,256,30,0,0,0,35,4096,8193,0,0,0,-1,-1
47800,-1,Leotardos de conquista de Gul'dan,4,2,0,0,256,30,0,0,0,35,4096,8193,0,0,0,-1,-1
47801,-1,Caperuza de conquista de Gul'dan,4,2,0,0,256,30,0,0,0,35,4096,8193,0,0,0,-1,-1
47802,-1,Guantes de conquista de Gul'dan,4,2,0,0,256,30,0,0,0,35,4096,8193,0,0,0,-1,-1
47803,-1,Guantes de triunfo de Gul'dan,4,2,0,0,256,30,0,0,0,35,4096,8193,0,0,0,-1,-1
47804,-1,Caperuza de triunfo de Gul'dan,4,2,0,0,256,30,0,0,0,35,4096,8193,0,0,0,-1,-1
47805,-1,Leotardos de triunfo de Gul'dan,4,2,0,0,256,30,0,0,0,35,4096,8193,0,0,0,-1,-1
47806,-1,Toga de triunfo de Gul'dan,4,2,0,0,256,30,0,0,0,35,4096,8193,0,0,0,-1,-1
47807,-1,Hombreras de triunfo de Gul'dan,4,2,0,0,256,30,0,0,0,35,4096,8193,0,0,0,-1,-1
47808,-1,Las Fauces del león,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1,-1
47809,-1,Resolución Argenta,4,2,0,0,-1,30,0,0,0,35,0,8706,0,0,0,-1,-1
47810,-1,Gloria de cruzado,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1,-1
47811,-1,Coselete del celador,4,2,0,0,-1,30,0,0,0,35,0,24578,0,0,0,-1,-1
47812,-1,Resguardo alerta,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1,-1
47813,-1,Casco del Señor de la cripta,4,2,0,0,-1,30,0,0,0,35,0,24578,0,0,0,-1,-1
47814,-1,Sable de los Páramos de Poniente,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1,-1
47815,-1,Convergencia fría,4,2,0,6,-1,30,0,0,0,35,0,8706,0,0,0,-1,-1
47816,-1,La Moledora,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1,-1
47829,-1,Espaldares del Cazador intemporal,4,2,0,0,-1,30,0,0,0,35,0,24578,0,0,0,-1,-1
47830,-1,Quijotes de la Mano de plata,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1,-1
47832,-1,Bufas del bandido de nieve,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1,-1
47834,-1,Hojas de Fordragón,4,2,0,0,-1,30,0,0,0,35,0,24578,0,0,0,-1,-1
47835,-1,Baluarte de la Guardia Real,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1,-1
47836,-1,Quijotes de la araña inmortal,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1,-1
47837,-1,Cincho del Indestructible,4,2,0,0,-1,30,0,0,0,35,0,8194,0,0,0,-1,-1
47838,-1,Vestimentas del Insomne,4,2,0,0,-1,30,0,0,0,35,0,24578,0,0,0,-1,-1
47849,-1,Collar de tormento inagotable,4,2,0,0,-1,30,0,0,0,35,0,24577,0,0,0,-1,-1
47850,-1,Brazales del acechador del norte,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,-1,-1
47851,-1,Guanteletes de ira ascendiente,4,2,0,0,-1,30,0,0,0,35,0,24577,0,0,0,-1,-1
47852,-1,Brazales de Aterraescama,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,-1,-1
47853,-1,Botines de Fauceácida,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,-1,-1
47854,-1,Sortija de Gormok,4,2,0,0,-1,30,0,0,0,35,524288,24577,0,0,0,-1,-1
47855,-1,Atadura de Aullahielo,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,-1,-1
47856,-1,Cetro de almas encarceladas,4,2,0,0,-1,30,0,0,0,35,0,8705,0,0,0,-1,-1
47857,-1,Espaldares de las tierras salvajes glaciales,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,-1,-1
47858,-1,Faja del Tramo Helado,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,-1,-1
47859,-1,Cinturón del Empalador,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,-1,-1
47860,-1,Espaldares del espíritu caminante,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,-1,-1
47861,-1,Brazales de llama infernal,4,2,0,0,-1,30,0,0,0,35,0,24577,0,0,0,-1,-1
47862,-1,Sortija de tormenta de Fuego,4,2,0,0,-1,30,0,0,0,35,524288,24577,0,0,0,-1,-1
47863,-1,Cinturón del emisario Pezuña de Sangre,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,-1,-1
47864,-1,Colgante de elementos vinculantes,4,2,0,0,-1,30,0,0,0,35,0,24577,0,0,0,-1,-1
47865,-1,Ataduras del mensajero demoníaco,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,-1,-1
47866,-1,Faja ritual Lanza Negra,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,-1,-1
47867,-1,Grebas de furtivo Grito de Guerra,4,2,0,0,-1,30,0,0,0,35,0,24577,0,0,0,-1,-1
47868,-1,Sortija de acechallanos,4,2,0,0,-1,30,0,0,0,35,524288,24577,0,0,0,-1,-1
47869,-1,Avambrazos del Señor abisal,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,-1,-1
47870,-1,Cinturón del Campeón abisal,4,2,0,0,-1,30,0,0,0,35,4096,24577,0,0,0,-1,-1
47871,-1,Hojamuerte orca,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,-1,-1
47872,-1,Entereza del Infernal,4,2,0,0,-1,30,0,0,0,35,0,24577,0,0,0,-1,-1
47873,-1,Botines del mago Atracasol,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,-1,-1
47874,-1,Hoja del discípulo Atracasol,4,2,0,0,-1,30,0,0,0,35,524288,8705,0,0,0,-1,-1
47875,-1,Yelmo del forestal Atracasol,4,2,0,0,-1,30,0,0,0,35,0,24577,0,0,0,-1,-1
47876,-1,Bacinete del campeón Atracasol,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,-1,-1
47877,-1,Espaldares del defensor Atracasol,4,2,0,0,-1,30,0,0,0,35,0,24577,0,0,0,-1,-1
47878,-1,Guantes del asesino Atracasol,4,2,0,0,-1,30,0,0,0,35,0,8193,0,0,0,-1,-1
