ID,Name_lang,UiMapGroupID,UiMapID,FloorIndex,RelativeHeightIndex
1297,La Bóveda de Tyr,429,2072,1,0
1298,Cámaras de Infusión,430,2095,0,0
1299,Mirador Rubí,430,2094,1,0
1300,El Caldero Ardiente,431,2080,0,0
1301,Cámara de Llamas,431,2081,1,0
1302,Hondonada Frondacuero,432,2096,0,0
1303,Cubil de Descomposición,432,2106,1,0
1304,Academia Algeth'ar,433,2097,0,0
1305,Campo de Juego,433,2098,1,0
1306,El Enclave de la Rectora,433,2099,2,0
1307,Rotonda del Infusor,434,2082,0,0
1308,Cámara de Infusión,434,2083,1,0
1313,El Baluarte Primigenio,437,2119,0,0
1314,El Cónclave Elemental,437,2120,1,0
1315,Peñasco del Vendaval,437,2121,2,0
1316,El Trayecto de la Bóveda,437,2122,3,0
1317,Hondonada Crioarácnida,437,2123,4,0
1318,La Guarida de la Nidada,437,2126,5,0
1319,La Convergencia Primigenia,437,2124,6,0
1320,Bóveda de las Encarnaciones,437,2125,7,0
1322,Crisol Fundido,438,2166,0,0
1323,Laboratorio de Ónice,438,2167,1,0
1324,Murallas Desafiantes,438,2168,2,0
1325,Sagrario de Neltharion,438,2169,3,0
1326,Filo del Olvido,438,2170,4,0
1327,Crisol Fundido,439,2171,0,0
1328,Laboratorio de Ónice,439,2172,1,0
1329,Sagrario de Neltharion,439,2173,2,0
1330,Filo del Olvido,439,2174,3,0
1331,Los portales del tiempo,440,2198,0,0
1332,Sagrario de Cronología,440,2190,1,0
1333,Umbral Milenario,440,2191,2,0
1334,Locus de la Eternidad,440,2192,3,0
1335,Rayo de invierno interminable,440,2193,4,0
1336,Cruce del destino,440,2194,5,0
1337,Conflujo Infinito,440,2195,6,0
1338,Aproximación serpenteante,440,2196,7,0
1339,Campo de batalla inmemorial,440,2197,8,0
1340,El Alto del Astromante,441,2221,0,0
1341,Observatorio eterno,441,2220,1,0
1342,La Puerta Alta,442,2230,0,0
1343,Salones del Valor,442,2231,1,0
1344,Atrio del Manantial,443,2232,0,0
1345,Trono del Señor del Fuego,443,2233,3,0
1346,Amirdrassil,443,2234,4,0
1347,Las Ramas del Norte,443,2235,7,0
1348,Las Ramas del Este,443,2236,6,0
1349,Las Ramas del Sur,443,2237,5,0
1350,Corazón de Amirdrassil,443,2238,8,0
1351,La Sala Agostada,443,2244,1,0
1352,Terraza Glauca,443,2240,2,0
1357,Terrenos Santificados,446,2308,0,0
1358,Priorato de la Llama Sagrada,446,2309,1,0
1359,Reposo del Corvento,447,2315,0,0
1360,Percha de la Tormenta,447,2316,1,0
1361,Corvento de Tormenta,447,2317,2,0
1362,Cuartel de jinetes de la tormenta,447,2318,3,0
1363,Salón Tormenta Estruendosa,447,2319,4,0
1364,Minas Abandonadas,447,2320,5,0
1365,Ciudad de los Hilos,448,2343,0,0
1366,El Transformatorio,448,2344,1,0
1367,Dalaran,449,2305,0,0
1368,Los Bajos Fondos,449,2306,1,0
1369,El Salón de las Sombras,449,2307,2,0
1370,Mirador Resonante,450,2357,0,0
1371,El Alijo Subterráneo,450,2358,1,0
1372,Gran Muralla,451,2292,0,0
1373,La Fosa Pulsante,451,2291,1,0
1374,Bancal de Majestuosidad,451,2293,2,0
1375,El Nártex,451,2294,3,0
1376,La Corona de Sombras,451,2295,4,0
1377,La Corona de Sombras - Superior,451,2296,5,0
1380,Azj-Kahet,453,2255,0,0
1381,Azj-Kahet - Inferior,453,2256,1,0
1382,Ciudad de los Hilos,454,2213,0,0
1383,Ciudad de los Hilos - Inferior,454,2216,1,0
1384,Bloque de Detención,455,2363,0,0
1385,Ciudad Forjatiniebla,455,2362,1,0
1391,Anexo de Profecía,457,2379,0,0
1392,Ny'alotha,457,2381,1,0
1393,La Colmena,457,2382,2,0
1394,Caída del Crepúsculo,457,2383,3,0
1395,Fauces de Gor'ma,457,2384,4,0
1396,Minahonda,458,2406,0,0
1397,El Gallagio,458,2407,2,0
1398,El Corazón de la Suerte,458,2408,3,0
1399,Torre de Espadas,458,2411,4,0
1400,La Casa del Cromado,458,2409,5,0
1401,Las Vías Acuáticas,459,2387,0,0
1402,La R.E.D.,459,2388,1,0
1403,Entrada,460,2423,0,0
1404,Los pisos superiores,460,2422,1,0
1405,Los pisos inferiores,460,2421,2,0
1406,Las Fosas,460,2420,3,0
1407,Arena de Demolición,461,2426,0,0
1408,Domo de Demolición,461,2425,1,0
1409,Investigación y Destrucción,458,2428,1,0
1410,El Conservatorio Arcano,462,2452,1,0
1411,Cámara Superior,462,2453,0,0
1412,Mausoleo de las Leyendas,462,2454,2,0
1413,Cámara Inferior,462,2455,3,0
1414,Cámaras de Cristal,462,2476,4,0
1415,El Núcleo de la Forja,463,2460,0,0
1416,La Bóveda Desligada,463,2461,1,0
1417,Cámaras de Cultivo,463,2462,2,0
1418,Bancal de los Tecnomantes,463,2463,3,0
1419,Operaciones Centrales,463,2464,4,0
1420,Páramos de K'aresh,463,2465,5,0
1421,Los Muelles Sombríos,463,2466,6,0
1422,Trono del Devorador,463,2467,7,0
1423,Vestigios de Conquista,463,2468,8,0
1424,Vestigios de Entropía,463,2469,9,0
1425,Corazón del Devorador,463,2470,10,0
1426,El Corazón Oscuro,463,2471,11,0
