ID,EffectDescription_lang,AuraDescription_lang,SpellEffectType,AuraEffectType,PointsSign,TargetType,SchoolMask,EffectOrderIndex,AuraOrderIndex
344,Inflige daño de fuego a todos los enemigos que están frente al taumaturgo cada $t@effectindex s durante $d.,Inflige daño de fuego cada $t@effectindex s.,6,70,1,9,4,50,50
345,Inflige daño de caos a todos los enemigos que están frente al taumaturgo cada $t@effectindex s durante $d.,Inflige daño de caos cada $t@effectindex s.,6,70,1,9,127,50,50
346,Inflige daño arcano a todos los enemigos que están frente al taumaturgo cada $t@effectindex s durante $d.,Inflige daño arcano cada $t@effectindex s.,6,70,1,9,64,50,50
347,Desorienta a todos los enemigos frente al taumaturgo durante $d.,Desorientado.,6,5,0,9,0,0,0
348,Desorienta a los enemigos en un radio de $A@effectindex m del impacto durante $d.,Desorientado.,6,5,0,5,0,0,0
349,Repele a un enemigo.,,98,0,1,1,0,0,0
350,Aturde a los enemigos que están frente al taumaturgo y les impide moverse o atacar durante $d.,Aturdido.,6,12,0,9,0,0,0
351,Inmoviliza a todos los enemigos frente al taumaturgo durante $d.,Inmovilizado.,6,26,0,9,0,20,0
352,Inmoviliza a todos los enemigos que están en un radio de $A@effectindex m del impacto durante $d.,Inmovilizado.,6,26,0,5,0,20,0
353,Inmoviliza a todos los enemigos en un radio de $A@effectindex m de distancia del taumaturgo durante $d.,Inmovilizado.,6,26,0,7,0,20,0
354,Hace que todos los enemigos que están en un radio de $A@effectindex m del impacto reciban daño de naturaleza cada $t@effectindex s durante $d.,Inflige daño de naturaleza cada $t@effectindex s.,6,70,1,5,8,50,50
355,Hace que todos los enemigos que están en un radio de $A@effectindex m del impacto reciban daño físico cada $t@effectindex s durante $d.,Inflige daño físico cada $t@effectindex s.,6,70,1,5,1,50,50
356,Hace que todos los enemigos que están en un radio de $A@effectindex m del impacto reciban daño sagrado cada $t@effectindex s durante $d.,Inflige daño sagrado cada $t@effectindex s.,6,70,1,5,2,50,50
357,Hace que todos los enemigos que están en un radio de $A@effectindex m del impacto reciban daño de escarcha cada $t@effectindex s durante $d.,Inflige daño de escarcha cada $t@effectindex s.,6,70,1,5,16,50,50
358,Hace que todos los enemigos que están en un radio de $A@effectindex m del impacto reciban daño de las sombras cada $t@effectindex s durante $d.,Inflige daño de las sombras cada $t@effectindex s.,6,70,1,5,32,50,50
359,Hace que todos los enemigos en un radio de $A@effectindex m del impacto reciban daño arcano cada $t@effectindex s durante $d.,Inflige daño arcano cada $t@effectindex s.,6,70,1,5,64,50,50
360,Inmoviliza a un enemigo durante hasta $d.,Inmovilizado.,6,26,0,1,0,20,0
361,Reduce un $s@effectindex% la velocidad de movimiento de todos los enemigos en un radio de $A@effectindex m del impacto durante $d.,La velocidad de movimiento se reduce un $s@effectindex%.,6,33,2,5,0,0,0
362,Reduce un $s@effectindex% la velocidad de movimiento de todos los enemigos que están frente al taumaturgo durante $d.,La velocidad de movimiento se reduce un $s@effectindex%.,6,33,2,9,0,0,0
363,Repele a todos los enemigos en un radio de $A@effectindex m del taumaturgo.,,98,0,1,7,0,0,0
364,Inflige $s@effectindex p. de daño físico a todos los enemigos en un radio de $A@effectindex m del taumaturgo cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño físico cada $t@effectindex s.,6,3,1,7,1,50,50
365,Inflige $s@effectindex p. de daño sagrado a todos los enemigos en un radio de $A@effectindex m del taumaturgo cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño sagrado cada $t@effectindex s.,6,3,1,7,2,50,50
366,Inflige $s@effectindex p. de daño de fuego a todos los enemigos en un radio de $A@effectindex m del taumaturgo cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño de fuego cada $t@effectindex s.,6,3,1,7,4,50,50
367,Inflige $s@effectindex p. de daño de naturaleza a todos los enemigos en un radio de $A@effectindex m del taumaturgo cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño de naturaleza cada $t@effectindex s.,6,3,1,7,8,50,50
368,Inflige $s@effectindex p. de daño de escarcha a todos los enemigos en un radio de $A@effectindex m del taumaturgo cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño de escarcha cada $t@effectindex s.,6,3,1,7,16,50,50
369,Inflige $s@effectindex p. de daño arcano a todos los enemigos en un radio de $A@effectindex m del taumaturgo cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño arcano cada $t@effectindex s.,6,3,1,7,64,50,50
370,Inflige $s@effectindex p. de daño de caos a todos los enemigos en un radio de $A@effectindex m del taumaturgo cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño de caos cada $t@effectindex s.,6,3,1,7,127,50,50
371,Inflige $s@effectindex p. de daño de caos a todos los enemigos en un radio de $A@effectindex m del impacto cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño de caos cada $t@effectindex s.,6,3,1,5,127,50,50
372,Inflige $s@effectindex p. de daño arcano a todos los enemigos en un radio de $A@effectindex m del impacto cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño arcano cada $t@effectindex s.,6,3,1,5,64,50,50
373,Inflige $s@effectindex p. de daño de escarcha a todos los enemigos en un radio de $A@effectindex m del impacto cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño de escarcha cada $t@effectindex s.,6,3,1,5,16,50,50
374,Inflige $s@effectindex p. de daño de naturaleza a todos los enemigos en un radio de $A@effectindex m del impacto cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño de naturaleza cada $t@effectindex s.,6,3,1,5,8,50,50
375,Inflige $s@effectindex p. de daño de fuego a todos los enemigos en un radio de $A@effectindex m del impacto cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño de fuego cada $t@effectindex s.,6,3,1,5,4,50,50
376,Inflige $s@effectindex p. de daño sagrado a todos los enemigos en un radio de $A@effectindex m del impacto cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño sagrado cada $t@effectindex s.,6,3,1,5,2,50,50
377,Inflige $s@effectindex p. de daño físico a todos los enemigos en un radio de $A@effectindex m del impacto cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño físico cada $t@effectindex s.,6,3,1,5,1,50,50
378,Inflige $s@effectindex p. de daño de las sombras a todos los enemigos en un radio de $A@effectindex m del impacto cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño de las sombras cada $t@effectindex s.,6,3,1,5,32,50,50
379,Inflige $s@effectindex p. de daño de las sombras a todos los enemigos que están frente al taumaturgo cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño de las sombras cada $t@effectindex s.,6,3,1,9,32,50,50
380,Inflige $s@effectindex p. de daño físico a todos los enemigos que están frente al taumaturgo cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño físico cada $t@effectindex s.,6,3,1,9,1,50,50
381,Inflige $s@effectindex p. de daño sagrado a todos los enemigos que están frente al taumaturgo cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño sagrado cada $t@effectindex s.,6,3,1,9,2,50,50
382,Inflige $s@effectindex p. de fuego a todos los enemigos que están frente al taumaturgo cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño de fuego cada $t@effectindex s.,6,3,1,9,4,50,50
383,Inflige $s@effectindex p. de daño de naturaleza a todos los enemigos que están frente al taumaturgo cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño de naturaleza cada $t@effectindex s.,6,3,1,9,8,50,50
384,Inflige $s@effectindex p. de daño de escarcha a todos los enemigos que están frente al taumaturgo cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño de escarcha cada $t@effectindex s.,6,3,1,9,16,50,50
385,Inflige $s@effectindex p. de daño arcano a todos los enemigos que están frente al taumaturgo cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño arcano cada $t@effectindex s.,6,3,1,9,64,50,50
386,Inflige $s@effectindex p. de daño de caos a todos los enemigos que están frente al taumaturgo cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño de caos cada $t@effectindex s.,6,3,1,9,127,50,50
387,Desorienta a los enemigos que están en un radio de $A@effectindex m del taumaturgo durante $d.,Desorientado.,6,5,0,7,0,0,0
388,Inflige daño físico a todos los enemigos en un radio de $A@effectindex m cada $t@effectindex s durante $d.,Inflige daño físico cada $t@effectindex s.,6,70,1,7,1,50,50
389,Inflige daño sagrado a todos los enemigos en un radio de $A@effectindex m cada $t@effectindex s durante $d.,Inflige daño sagrado cada $t@effectindex s.,6,70,1,7,2,50,50
390,Inflige daño de fuego a todos los enemigos en un radio de $A@effectindex m cada $t@effectindex s durante $d.,Inflige daño de fuego cada $t@effectindex s.,6,70,1,7,4,50,50
395,Inflige daño de escarcha a todos los enemigos en un radio de $A@effectindex m cada $t@effectindex s durante $d.,Inflige daño de escarcha cada $t@effectindex s.,6,70,1,7,16,50,50
396,Inflige daño arcano a todos los enemigos en un radio de $A@effectindex m cada $t@effectindex s durante $d.,Inflige daño arcano cada $t@effectindex s.,6,70,1,7,64,50,50
397,Repele a todos los enemigos que están frente al taumaturgo.,,144,0,1,9,0,0,0
398,Repele a todos los enemigos en un radio de $A@effectindex m del taumaturgo.,,144,0,1,7,0,0,0
399,Repele a todos los enemigos en un radio de $A@effectindex m del impacto.,,144,0,1,5,0,0,0
400,Repele a un enemigo.,,144,0,1,3,0,0,0
401,Repele a un enemigo.,,144,0,1,1,0,0,0
402,Repele a todos los enemigos que están frente al taumaturgo.,,138,0,1,9,0,0,0
403,Repele a todos los enemigos en un radio de $A@effectindex m del taumaturgo.,,138,0,1,7,0,0,0
404,Repele a todos los enemigos en un radio de $A@effectindex m del impacto.,,138,0,1,5,0,0,0
405,Repele a un enemigo.,,138,0,1,3,0,0,0
406,Repele a un enemigo.,,138,0,1,1,0,0,0
407,Atemoriza al objetivo durante $d.,Atemorizado.,6,7,0,3,0,0,0
408,Atemoriza a los enemigos que están en un radio de $A@effectindex m del impacto durante $d.,Atemorizado.,6,7,0,5,0,0,0
409,Atemoriza a los enemigos que están en un radio de $A@effectindex m del taumaturgo durante $d.,Atemorizado.,6,7,0,7,0,0,0
410,Atemoriza a todos los enemigos que están frente al taumaturgo durante $d.,Atemorizado.,6,7,0,9,0,0,0
411,Hace que un enemigo reciba un $s@effectindex% más de daño de fuego durante $d.,Aumenta un $s@effectindex% el daño de fuego recibido.,6,87,1,1,4,0,0
412,Hace que un enemigo reciba un $s@effectindex% más de daño físico durante $d.,Aumenta un $s@effectindex% el daño físico recibido.,6,87,1,1,1,0,0
413,Hace que un enemigo reciba un $s@effectindex% más de daño sagrado durante $d.,Aumenta un $s@effectindex% el daño sagrado recibido.,6,87,1,1,2,0,0
414,Hace que un enemigo reciba un $s@effectindex% más de daño de escarcha durante $d.,Aumenta un $s@effectindex% el daño de escarcha recibido.,6,87,1,1,16,0,0
415,Hace que un enemigo reciba un $s@effectindex% más de daño de las sombras durante $d.,Aumenta un $s@effectindex% el daño de las sombras recibido.,6,87,1,1,32,0,0
416,Hace que un enemigo reciba un $s@effectindex% más de daño arcano durante $d.,Aumenta un $s@effectindex% el daño arcano recibido.,6,87,1,1,64,0,0
417,Hace que un enemigo reciba un $s@effectindex% más de daño de naturaleza durante $d.,Aumenta un $s@effectindex% el daño de naturaleza recibido.,6,87,1,1,8,0,0
418,Hace que un enemigo reciba un $s@effectindex% más de daño durante $d.,Aumenta un $s@effectindex% el daño recibido.,6,87,1,1,127,0,0
419,Reduce la salud máxima del objetivo un $s@effectindex% durante $d.,La salud máxima se reduce un $s@effectindex%.,6,133,2,3,0,0,0
420,Reduce un $s@effectindex% la salud máxima de todos los enemigos que están frente al taumaturgo durante $d.,La salud máxima se reduce un $s@effectindex%.,6,133,2,9,0,0,0
421,Reduce un $s@effectindex% la salud máxima de todos los enemigos que están en un radio de $A@effectindex m del taumaturgo durante $d.,La salud máxima se reduce un $s@effectindex%.,6,133,2,7,0,0,0
422,Reduce un $s@effectindex% la salud máxima de todos los enemigos que están en un radio de $A@effectindex m del impacto durante $d.,La salud máxima se reduce un $s@effectindex%.,6,133,2,5,0,0,0
423,Reduce un $s@effectindex% la velocidad de ataque de todos los enemigos que están en un radio de $A@effectindex m del impacto durante $d.,La velocidad de ataque se reduce un $s@effectindex%.,6,138,2,5,0,0,0
424,Reduce un $s@effectindex% la velocidad de ataque de todos los enemigos que están en un radio de $A@effectindex m del taumaturgo durante $d.,La velocidad de ataque se reduce un $s@effectindex%.,6,138,2,7,0,0,0
425,Reduce un $s@effectindex% la velocidad de ataque de todos los enemigos que están frente al taumaturgo durante $d.,La velocidad de ataque se reduce un $s@effectindex%.,6,138,2,9,0,0,0
426,Reduce la velocidad de ataque del objetivo un $s@effectindex% durante $d.,La velocidad de ataque se reduce un $s@effectindex%.,6,138,2,3,0,0,0
427,Inflige daño arcano a todos los enemigos que están en un cono frente al taumaturgo.,,165,0,1,9,64,50,50
428,Inflige daño de escarcha a todos los enemigos que están en un cono frente al taumaturgo.,,165,0,1,9,16,50,50
429,Inflige daño de naturaleza a todos los enemigos en un cono frente al taumaturgo.,,165,0,1,9,8,50,50
430,Inflige daño de fuego a todos los enemigos que están en un cono frente al taumaturgo.,,165,0,1,9,4,50,50
431,Inflige daño sagrado a todos los enemigos en un cono frente al taumaturgo.,,165,0,1,9,2,50,50
432,Inflige daño físico a todos los enemigos que están en un cono frente al taumaturgo.,,165,0,1,9,1,50,50
435,Inflige $s@effectindex p. de daño de pirosombra a los enemigos que están en un radio de $A@effectindex m.,,2,0,1,7,36,50,50
436,Inflige $s@effectindex p. de daño de pirosombra a los enemigos que están en un radio de $A@effectindex m de la zona de impacto.,,2,0,1,5,36,50,50
437,Inflige $s@effectindex p. de daño de pirosombra a un enemigo.,,2,0,1,3,36,50,50
438,Inflige $s@effectindex p. de daño de pirosombra a un enemigo cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño de pirosombra cada $t@effectindex s.,6,3,1,3,36,50,50
439,Inflige $s@effectindex p. de daño de pirosombra a un enemigo cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño de pirosombra cada $t@effectindex s.,6,3,1,1,36,50,50
440,Inflige $s@effectindex p. de daño de pirosombra a todos los enemigos en un radio de $A@effectindex m del impacto cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño de pirosombra cada $t@effectindex s.,6,3,1,5,36,50,50
441,Inflige $s@effectindex p. de daño de pirosombra a todos los enemigos en un radio de $A@effectindex m del taumaturgo cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño de pirosombra cada $t@effectindex s.,6,3,1,7,36,50,50
442,Inflige $s@effectindex p. de daño de pirosombra a todos los enemigos que están frente al taumaturgo.,,2,0,1,9,36,50,50
443,Inflige $s@effectindex p. de daño de pirosombra a todos los enemigos que están frente al taumaturgo cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño de pirosombra cada $t@effectindex s.,6,3,1,9,36,50,50
444,Rodea al objetivo con un escudo que dura $d y puede absorber hasta $s@effectindex p. de daño de las sombras.,Absorbe $s@effectindex p. de daño de las sombras.,6,69,1,3,32,0,0
445,Rodea al objetivo con un escudo que dura $d y puede absorber hasta $s@effectindex p. de daño físico.,Absorbe $s@effectindex p. de daño físico.,6,69,1,3,1,0,0
446,Rodea al objetivo con un escudo que dura $d y puede absorber hasta $s@effectindex p. de todo el daño que reciba.,Absorbe $s@effectindex p. de daño.,6,69,1,3,127,0,0
447,Rodea al objetivo con un escudo que dura $d y puede absorber hasta $s@effectindex p. de daño de naturaleza.,Absorbe $s@effectindex p. de daño de naturaleza.,6,69,1,3,8,0,0
448,Rodea al objetivo con un escudo que dura $d y puede absorber hasta $s@effectindex p. de daño sagrado.,Absorbe $s@effectindex p. de daño sagrado.,6,69,1,3,2,0,0
449,Rodea al objetivo con un escudo que dura $d y puede absorber hasta $s@effectindex p. de daño de escarcha.,Absorbe $s@effectindex p. de daño de escarcha.,6,69,1,3,16,0,0
450,Rodea al objetivo con un escudo que dura $d y puede absorber hasta $s@effectindex p. de daño de fuego.,Absorbe $s@effectindex p. de daño de fuego.,6,69,1,3,4,0,0
451,Rodea al objetivo con un escudo que dura $d y puede absorber hasta $s@effectindex p. de daño arcano.,Absorbe $s@effectindex p. de daño arcano.,6,69,1,3,64,0,0
452,Aumenta un $s@effectindex% la velocidad de ataque del taumaturgo durante $d.,La velocidad de ataque aumenta un $s@effectindex%.,6,138,1,1,0,10,0
460,Sana al taumaturgo y a todos los aliados en un radio de $A@effectindex m por un $s@effectindex% de su salud máxima.,,136,0,1,6,0,0,0
461,Sana al taumaturgo y a todos los aliados en un radio de $A@effectindex m por un $s@effectindex% de su salud máxima.,,136,0,1,4,0,0,0
462,Transfiere salud del taumaturgo al objetivo cada $t@effectindex s.,Transfiere salud cada $t@effectindex s.,6,62,1,2,0,0,0
464,El taumaturgo inflige un $s@effectindex% más de daño de fuego.,Aumenta un $s@effectindex% el daño de fuego infligido.,6,79,1,1,4,30,30
465,El taumaturgo inflige un $s@effectindex% más de daño sagrado.,Aumenta un $s@effectindex% el daño sagrado infligido.,6,79,1,1,2,30,30
466,El taumaturgo inflige un $s@effectindex% más de daño de naturaleza.,Aumenta un $s@effectindex% el daño de naturaleza infligido.,6,79,1,1,8,30,30
467,El taumaturgo inflige un $s@effectindex% más de daño de escarcha.,Aumenta un $s@effectindex% el daño de escarcha infligido.,6,79,1,1,16,30,30
468,El taumaturgo inflige un $s@effectindex% más de daño de las sombras.,Aumenta un $s@effectindex% el daño de las sombras infligido.,6,79,1,1,32,30,30
469,El taumaturgo inflige un $s@effectindex% más de daño arcano.,Aumenta un $s@effectindex% el daño arcano infligido.,6,79,1,1,64,30,30
470,Reduce la sanación recibida de un enemigo un $s@effectindex% durante $d.,La sanación recibida se reduce un $s@effectindex%.,6,118,2,3,127,0,0
471,Hace que un enemigo inflija un $s@effectindex% menos de daño arcano.,Reduce un $s@effectindex% el daño arcano infligido.,6,79,2,3,64,20,20
472,Hace que un enemigo inflija un $s@effectindex% menos de daño de las sombras.,Reduce un $s@effectindex% el daño de las sombras infligido.,6,79,2,3,32,20,20
473,Hace que un enemigo inflija un $s@effectindex% menos de daño de escarcha.,Reduce un $s@effectindex% el daño de escarcha infligido.,6,79,2,3,16,20,20
474,Hace que un enemigo inflija un $s@effectindex% menos de daño de naturaleza.,Reduce un $s@effectindex% el daño de naturaleza infligido.,6,79,2,3,8,20,20
475,Hace que un enemigo inflija un $s@effectindex% menos de daño de fuego.,Reduce un $s@effectindex% el daño de fuego infligido.,6,79,2,3,4,20,20
476,Hace que un enemigo inflija un $s@effectindex% menos de daño sagrado.,Reduce un $s@effectindex% el daño sagrado infligido.,6,79,2,3,2,20,20
477,Hace que un enemigo inflija un $s@effectindex% menos de daño físico.,Reduce un $s@effectindex% el daño físico infligido.,6,79,2,3,1,20,20
478,El taumaturgo inflige un $s@effectindex% más de daño físico.,Aumenta un $s@effectindex% el daño físico infligido.,6,79,1,1,1,30,30
479,Aturde al taumaturgo y lo incapacita para moverse o atacar durante $d.,Aturdido.,6,12,0,1,0,0,0
480,Reduce un $s@effectindex% la sanación recibida de todos los enemigos que están en un cono frente al taumaturgo durante $d.,La sanación recibida se reduce un $s@effectindex%.,6,118,2,9,32,0,0
481,Reduce la velocidad de movimiento del objetivo un $s@effectindex% durante $d.,La velocidad de movimiento se reduce un $s@effectindex%.,6,33,2,1,0,0,0
482,La probabilidad de esquivar ataques aumenta un $s@effectindex% durante $d.,Aumenta un $s@effectindex% la probabilidad de esquivar.,6,49,1,1,0,0,0
483,La probabilidad de resistir los hechizos dañinos aumenta un $s@effectindex% durante $d.,La probabilidad de resistir los hechizos dañinos aumenta un $s@effectindex%.,6,287,1,1,0,0,0
484,Hace que todos los enemigos en un radio de $A@effectindex m del impacto inflijan un $s@effectindex% menos de daño durante $d.,El daño infligido se reduce un $s@effectindex%.,6,79,2,5,127,20,20
485,Hace que todos los enemigos en un radio de $A@effectindex m inflijan un $s@effectindex% menos de daño durante $d.,El daño infligido se reduce un $s@effectindex%.,6,79,2,7,127,20,20
486,Aumenta un $s@effectindex% la salud máxima de todos los aliados que están en un radio de $A@effectindex m del impacto durante $d.,La salud máxima aumenta un $s@effectindex%.,6,133,1,4,0,0,0
487,Aumenta un $s@effectindex% la salud máxima de todos los aliados que están en un radio de $A@effectindex m del taumaturgo durante $d.,La salud máxima aumenta un $s@effectindex%.,6,133,1,6,0,0,0
488,Aumenta un $s@effectindex% la salud máxima de todos los aliados que están frente al taumaturgo durante $d.,La salud máxima aumenta un $s@effectindex%.,6,133,1,8,0,0,0
489,Aumenta la salud máxima del objetivo un $s@effectindex% durante $d.,La salud máxima aumenta un $s@effectindex%.,6,133,2,2,0,0,0
490,Aumenta la velocidad de ataque del objetivo un $s@effectindex% durante $d.,La velocidad de ataque aumenta un $s@effectindex%.,6,9,1,2,0,0,0
491,Aumenta un $s@effectindex% la velocidad de ataque de todos los aliados que están frente al taumaturgo durante $d.,La velocidad de ataque aumenta un $s@effectindex%.,6,9,1,8,0,0,0
492,Aumenta un $s@effectindex% la velocidad de ataque de todos los aliados que están en un radio de $A@effectindex m del taumaturgo durante $d.,La velocidad de ataque aumenta un $s@effectindex%.,6,9,1,6,0,0,0
493,Aumenta un $s@effectindex% la velocidad de ataque de todos los aliados que están en un radio de $A@effectindex m del impacto durante $d.,La velocidad de ataque aumenta un $s@effectindex%.,6,9,1,4,0,0,0
494,Aumenta un $s@effectindex% la velocidad de ataque del taumaturgo durante $d.,La velocidad de ataque aumenta un $s@effectindex%.,6,9,1,1,0,10,0
495,Reduce la velocidad de ataque un $s@effectindex% durante $d.,La velocidad de ataque se reduce un $s@effectindex%.,6,9,2,1,0,0,0
498,Reduce la velocidad de ataque un $s@effectindex% durante $d.,La velocidad de ataque se reduce un $s@effectindex%.,6,9,2,3,0,0,0
499,Reduce un $s@effectindex% la velocidad de ataque de todos los enemigos que están frente al taumaturgo durante $d.,Se redujo la velocidad de ataque un $s@effectindex%.,6,9,2,9,0,0,0
500,Reduce un $s@effectindex% la velocidad de ataque de todos los enemigos en un radio de $A@effectindex m del taumaturgo durante $d.,Se redujo la velocidad de ataque un $s@effectindex%.,6,9,2,7,0,0,0
501,Reduce un $s@effectindex% la velocidad de ataque de todos los enemigos en un radio de $A@effectindex m del impacto durante $d.,Se redujo la velocidad de ataque un $s@effectindex%.,6,9,2,5,0,0,0
502,Reduce la velocidad de lanzamiento de todos los enemigos en un radio de $A@effectindex m del impacto un $s@effectindex% durante $d.,Reduce la velocidad de lanzamiento un $s@effectindex%.,6,65,2,5,0,0,0
503,Reduce la velocidad de lanzamiento de todos los enemigos que están en un radio de $A@effectindex m del taumaturgo un $s@effectindex% durante $d.,Reduce la velocidad de lanzamiento un $s@effectindex%.,6,65,2,7,0,0,0
504,Reduce la velocidad de lanzamiento de todos los enemigos que están frente al taumaturgo un $s@effectindex% durante $d.,Reduce la velocidad de lanzamiento un $s@effectindex%.,6,65,2,9,0,0,0
505,Reduce la velocidad de lanzamiento un $s@effectindex% durante $d.,Reduce la velocidad de lanzamiento un $s@effectindex%.,6,65,2,3,0,0,0
506,Reduce la velocidad de lanzamiento un $s@effectindex% durante $d.,Reduce la velocidad de lanzamiento un $s@effectindex%.,6,65,2,1,0,0,0
507,Aumenta la velocidad de lanzamiento de todos los aliados que están frente al taumaturgo un $s@effectindex% durante $d.,Aumenta la velocidad de lanzamiento un $s@effectindex%.,6,65,1,8,0,0,0
508,Aumenta la velocidad de lanzamiento de todos los aliados que están en un radio de $A@effectindex m del taumaturgo un $s@effectindex% durante $d.,Aumenta la velocidad de lanzamiento un $s@effectindex%.,6,65,1,6,0,0,0
509,Aumenta la velocidad de lanzamiento de todos los aliados en un radio de $A@effectindex m del impacto un $s@effectindex% durante $d.,Aumenta la velocidad de lanzamiento un $s@effectindex%.,6,65,1,4,0,0,0
510,Aumenta la velocidad de lanzamiento del objetivo un $s@effectindex% durante $d.,Aumenta la velocidad de lanzamiento un $s@effectindex%.,6,65,1,2,0,0,0
511,Aumenta la velocidad de lanzamiento del taumaturgo un $s@effectindex% durante $d.,Aumenta la velocidad de lanzamiento un $s@effectindex%.,6,65,1,1,0,10,0
512,Aumenta un $s@effectindex% el daño arcano recibido durante $d.,El daño arcano recibido aumenta un $s@effectindex%.,6,101,2,3,64,1,1
513,Hace que todos los enemigos en un radio de $A@effectindex m fallen un $s@effectindex% de sus ataques durante $d.,Reduce la probabilidad de golpe un $s@effectindex%.,6,54,2,7,0,0,0
514,Hace que todos los enemigos en un radio de $A@effectindex m fallen un $s@effectindex% de sus hechizos durante $d.,Reduce la probabilidad de golpe con hechizos un $s@effectindex%.,6,55,2,7,0,0,0
515,Sana un $s@effectindex% de la salud máxima de un aliado cada $T@effectindex s durante $D.,Sana un $s@effectindex% de la salud máxima cada $T@effectindex s.,6,20,1,2,0,0,0
516,Hace que el taumaturgo reciba un $s@effectindex% menos de daño físico durante $d.,El daño físico recibido se reduce un $s@effectindex%.,6,87,2,1,1,0,0
517,Aturde a todos los enemigos que están frente al taumaturgo y les impide moverse o atacar durante $d.,Aturdido.,6,298,0,9,0,0,0
518,Aturde al enemigo y lo incapacita para moverse o atacar durante $d.,Aturdido.,6,298,0,3,0,0,0
519,Aturde al taumaturgo y lo incapacita para moverse o atacar durante $d.,Aturdido.,6,298,0,1,0,0,0
520,Aturde a todos los enemigos en un radio de $A@effectindex m y los incapacita para moverse o atacar durante $d.,Aturdido.,6,298,0,7,0,0,0
521,Aturde a todos los enemigos en un radio de $A@effectindex m de la zona de impacto y los incapacita para moverse o atacar durante $d.,Aturdido.,6,298,0,5,0,0,0
522,Inflige $s@effectindex p. de daño de fogonazo a todos los enemigos frente al taumaturgo cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño de fogonazo cada $t@effectindex s.,6,3,1,9,5,50,50
523,Inflige $s@effectindex p. de daño de fogonazo a todos los enemigos en un radio de $A@effectindex m del taumaturgo cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño de fogonazo cada $t@effectindex s.,6,3,1,7,5,50,50
524,Inflige $s@effectindex p. de daño de fogonazo a todos los enemigos en un radio de $A@effectindex m del impacto cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño de fogonazo cada $t@effectindex s.,6,3,1,5,5,50,50
525,Inflige $s@effectindex p. de daño de fogonazo a un enemigo cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño de fogonazo cada $t@effectindex s.,6,3,1,3,5,50,50
526,Inflige $s@effectindex p. de daño de fogonazo a un enemigo cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño de fogonazo cada $t@effectindex s.,6,3,1,1,5,50,50
527,Inflige $s@effectindex p. de daño de golpesombra a todos los enemigos que están frente al taumaturgo cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño de golpesombra cada $t@effectindex s.,6,3,1,9,33,50,50
528,Inflige $s@effectindex p. de daño de golpesombra a todos los enemigos en un radio de $A@effectindex m del taumaturgo cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño de golpesombra cada $t@effectindex s.,6,3,1,7,33,50,50
529,Inflige $s@effectindex p. de daño de golpesombra a todos los enemigos en un radio de $A@effectindex m del impacto cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño de golpesombra cada $t@effectindex s.,6,3,1,5,33,50,50
530,Inflige $s@effectindex p. de daño de golpesombra a un enemigo cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño de golpesombra cada $t@effectindex s.,6,3,1,3,33,50,50
531,Inflige $s@effectindex p. de daño de golpesombra a un enemigo cada $t@effectindex s durante $d.,Inflige $s@effectindex p. de daño de golpesombra cada $t@effectindex s.,6,3,1,1,33,50,50
532,Inmoviliza a un enemigo durante un máximo de $d.,Inmovilizado.,6,455,0,1,0,20,0
