ID,EffectDescription_lang,AuraDescription_lang,SpellEffectType,AuraEffectType,PointsSign,TargetType,SchoolMask,EffectOrderIndex,AuraOrderIndex
353,Обездвиживает противников в радиусе $A@effectindex м от себя на $d.,Обездвиженность.,6,26,0,7,0,20,0
354,Наносит урон от сил природы противникам в радиусе $A@effectindex м от места поражения раз в $t@effectindex сек. в течение $d.,Урон от сил природы раз в $t@effectindex сек.,6,70,1,5,8,50,50
355,Наносит физический урон противникам в радиусе $A@effectindex м от места поражения раз в $t@effectindex сек. в течение $d.,Физический урон раз в $t@effectindex сек.,6,70,1,5,1,50,50
356,Наносит урон от светлой магии противникам в радиусе $A@effectindex м от места поражения раз в $t@effectindex сек. в течение $d.,Урон от светлой магии раз в $t@effectindex сек.,6,70,1,5,2,50,50
357,Наносит урон от магии льда противникам в радиусе $A@effectindex м от места поражения раз в $t@effectindex сек. в течение $d.,Урон от магии льда раз в $t@effectindex сек.,6,70,1,5,16,50,50
358,Наносит урон от темной магии противникам в радиусе $A@effectindex м от места поражения раз в $t@effectindex сек. в течение $d.,Урон от темной магии раз в $t@effectindex сек.,6,70,1,5,32,50,50
359,Наносит урон от тайной магии противникам в радиусе $A@effectindex м от места поражения раз в $t@effectindex сек. в течение $d.,Урон от тайной магии раз в $t@effectindex сек.,6,70,1,5,64,50,50
360,Обездвиживает противника на время до $d.,Обездвиженность.,6,26,0,1,0,20,0
361,Снижает скорость передвижения противников в радиусе $A@effectindex м от места поражения на $s@effectindex% на $d.,Скорость передвижения снижена на $s@effectindex%.,6,33,2,5,0,0,0
362,Снижает скорость передвижения противников перед собой на $s@effectindex% на $d.,Скорость передвижения снижена на $s@effectindex%.,6,33,2,9,0,0,0
363,Отбрасывает назад всех противников в радиусе $A@effectindex м от себя.,,98,0,1,7,0,0,0
364,Наносит $s@effectindex ед. физического урона противникам в радиусе $A@effectindex м от себя раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. физического урона раз в $t@effectindex сек.,6,3,1,7,1,50,50
365,Наносит $s@effectindex ед. урона от светлой магии противникам в радиусе $A@effectindex м от себя раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от светлой магии раз в $t@effectindex сек.,6,3,1,7,2,50,50
366,Наносит $s@effectindex ед. урона от огня противникам в радиусе $A@effectindex м от себя раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от огня раз в $t@effectindex сек.,6,3,1,7,4,50,50
367,Наносит $s@effectindex ед. урона от сил природы противникам в радиусе $A@effectindex м от себя раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от сил природы раз в $t@effectindex сек.,6,3,1,7,8,50,50
368,Наносит $s@effectindex ед. урона от магии льда противникам в радиусе $A@effectindex м от себя раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от магии льда раз в $t@effectindex сек.,6,3,1,7,16,50,50
369,Наносит противникам в радиусе $A@effectindex м $s@effectindex ед. урона от тайной магии раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от тайной магии раз в $t@effectindex сек.,6,3,1,7,64,50,50
370,Наносит $s@effectindex ед. урона от магии Хаоса противникам в радиусе $A@effectindex м от себя раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от магии Хаоса раз в $t@effectindex сек.,6,3,1,7,127,50,50
371,Наносит $s@effectindex ед. урона от магии Хаоса противникам в радиусе $A@effectindex м от места поражения раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от магии Хаоса раз в $t@effectindex сек.,6,3,1,5,127,50,50
372,Наносит $s@effectindex ед. урона от тайной магии противникам в радиусе $A@effectindex м от места поражения раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от тайной магии раз в $t@effectindex сек.,6,3,1,5,64,50,50
373,Наносит $s@effectindex ед. урона от магии льда противникам в радиусе $A@effectindex м от места поражения раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от магии льда раз в $t@effectindex сек.,6,3,1,5,16,50,50
374,Наносит $s@effectindex ед. урона от сил природы противникам в радиусе $A@effectindex м от места поражения раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от сил природы раз в $t@effectindex сек.,6,3,1,5,8,50,50
375,Наносит $s@effectindex ед. урона от огня противникам в радиусе $A@effectindex м от места поражения раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от огня раз в $t@effectindex сек.,6,3,1,5,4,50,50
376,Наносит $s@effectindex ед. урона от светлой магии противникам в радиусе $A@effectindex м от места поражения раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от светлой магии раз в $t@effectindex сек.,6,3,1,5,2,50,50
377,Наносит $s@effectindex ед. физического урона противникам в радиусе $A@effectindex м от места поражения раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. физического урона раз в $t@effectindex сек.,6,3,1,5,1,50,50
378,Наносит $s@effectindex ед. урона от темной магии противникам в радиусе $A@effectindex м от места поражения раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от темной магии раз в $t@effectindex сек.,6,3,1,5,32,50,50
379,Наносит $s@effectindex ед. урона от темной магии противникам перед собой раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от темной магии раз в $t@effectindex сек.,6,3,1,9,32,50,50
380,Наносит $s@effectindex ед. физического урона противникам перед собой раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. физического урона раз в $t@effectindex сек.,6,3,1,9,1,50,50
381,Наносит $s@effectindex ед. урона от светлой магии противникам перед собой раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от светлой магии раз в $t@effectindex сек.,6,3,1,9,2,50,50
382,Наносит $s@effectindex ед. урона от огня противникам перед собой раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от огня раз в $t@effectindex сек.,6,3,1,9,4,50,50
383,Наносит $s@effectindex ед. урона от сил природы противникам перед собой раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от сил природы раз в $t@effectindex сек.,6,3,1,9,8,50,50
384,Наносит $s@effectindex ед. урона от магии льда противникам перед собой раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от магии льда раз в $t@effectindex сек.,6,3,1,9,16,50,50
385,Наносит противникам перед собой $s@effectindex ед. урона от тайной магии раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от тайной магии раз в $t@effectindex сек.,6,3,1,9,64,50,50
386,Наносит $s@effectindex ед. урона от магии Хаоса противникам перед собой раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от магии Хаоса раз в $t@effectindex сек.,6,3,1,9,127,50,50
387,Дезориентирует противников в радиусе $A@effectindex м на $d.,Дезориентация.,6,5,0,7,0,0,0
388,Наносит физический урон противникам в радиусе $A@effectindex м раз в $t@effectindex сек. в течение $d.,Физический урон раз в $t@effectindex сек.,6,70,1,7,1,50,50
389,Наносит урон от светлой магии противникам в радиусе $A@effectindex м раз в $t@effectindex сек. в течение $d.,Урон от светлой магии раз в $t@effectindex сек.,6,70,1,7,2,50,50
390,Наносит урон от огня противникам в радиусе $A@effectindex м раз в $t сек. в течение $d.,Урон от огня раз в $t@effectindex сек.,6,70,1,7,4,50,50
395,Наносит урон от магии льда противникам в радиусе $A@effectindex м раз в $t@effectindex сек. в течение $d.,Урон от магии льда раз в $t@effectindex сек.,6,70,1,7,16,50,50
396,Наносит урон от тайной магии противникам в радиусе $A@effectindex м раз в $t@effectindex сек. в течение $d.,Урон от тайной магии раз в $t@effectindex сек.,6,70,1,7,64,50,50
397,Отбрасывает противников перед собой.,,144,0,1,9,0,0,0
398,Отбрасывает назад всех противников в радиусе $A@effectindex м от себя.,,144,0,1,7,0,0,0
399,Отбрасывает противников в радиусе $A@effectindex м от места поражения.,,144,0,1,5,0,0,0
400,Отбрасывает противника.,,144,0,1,3,0,0,0
401,Отбрасывает противника.,,144,0,1,1,0,0,0
402,Отбрасывает противников перед собой.,,138,0,1,9,0,0,0
403,Отбрасывает назад всех противников в радиусе $A@effectindex м от себя.,,138,0,1,7,0,0,0
404,Отбрасывает противников в радиусе $A@effectindex м от места поражения.,,138,0,1,5,0,0,0
405,Отбрасывает противника.,,138,0,1,3,0,0,0
406,Отбрасывает противника.,,138,0,1,1,0,0,0
407,Внушает цели страх на $d.,Страх.,6,7,0,3,0,0,0
408,Внушает страх противникам в радиусе $A@effectindex м от места поражения на $d.,Страх.,6,7,0,5,0,0,0
409,Внушает страх противникам в радиусе $A@effectindex м от себя на $d.,Страх.,6,7,0,7,0,0,0
410,Внушает страх противникам перед собой на $d.,Страх.,6,7,0,9,0,0,0
411,Увеличивает получаемый противником урон от огня на $s@effectindex% на $d.,Получаемый урон от огня увеличен на $s@effectindex%.,6,87,1,1,4,0,0
412,Увеличивает получаемый противником физический урон на $s@effectindex% на $d.,Получаемый физический урон увеличен на $s@effectindex%.,6,87,1,1,1,0,0
413,Увеличивает получаемый противником урон от светлой магии на $s@effectindex% на $d.,Получаемый урон от светлой магии увеличен на $s@effectindex%.,6,87,1,1,2,0,0
414,Увеличивает получаемый противником урон от магии льда на $s@effectindex% на $d.,Получаемый урон от магии льда увеличен на $s@effectindex%.,6,87,1,1,16,0,0
415,Увеличивает получаемый противником урон от темной магии на $s@effectindex% на $d.,Получаемый урон от темной магии увеличен на $s@effectindex%.,6,87,1,1,32,0,0
416,Увеличивает получаемый противником урон от тайной магии на $s@effectindex% на $d.,Получаемый урон от тайной магии увеличен на $s@effectindex%.,6,87,1,1,64,0,0
417,Увеличивает получаемый противником урон от сил природы на $s@effectindex% на $d.,Получаемый урон от сил природы увеличен на $s@effectindex%.,6,87,1,1,8,0,0
418,Увеличивает получаемый противником урон на $s@effectindex% на $d.,Получаемый урон увеличен на $s@effectindex%.,6,87,1,1,127,0,0
419,Уменьшает максимальный запас здоровья цели на $s@effectindex% на $d.,Максимальный запас здоровья уменьшен на $s@effectindex%.,6,133,2,3,0,0,0
420,Уменьшает максимальный запас здоровья противников перед собой на $s@effectindex% на $d.,Максимальный запас здоровья уменьшен на $s@effectindex%.,6,133,2,9,0,0,0
421,Уменьшает максимальный запас здоровья противников в радиусе $A@effectindex м от себя на $s@effectindex% на $d.,Максимальный запас здоровья уменьшен на $s@effectindex%.,6,133,2,7,0,0,0
422,Уменьшает максимальный запас здоровья противников в радиусе $A@effectindex м от места поражения на $s@effectindex% на $d.,Максимальный запас здоровья уменьшен на $s@effectindex%.,6,133,2,5,0,0,0
423,Снижает скорость атаки противников в радиусе $A@effectindex м от места поражения на $s@effectindex% на $d.,Скорость атаки снижена на $s@effectindex%.,6,138,2,5,0,0,0
424,Снижает скорость атаки противников в радиусе $A@effectindex м от себя на $s@effectindex% на $d.,Скорость атаки снижена на $s@effectindex%.,6,138,2,7,0,0,0
425,Снижает скорость атаки противников перед собой на $s@effectindex% на $d.,Скорость атаки снижена на $s@effectindex%.,6,138,2,9,0,0,0
426,Снижает скорость атаки цели на $s@effectindex% на $d.,Скорость атаки снижена на $s@effectindex%.,6,138,2,3,0,0,0
427,Наносит урон от тайной магии противникам в секторе перед собой.,,165,0,1,9,64,50,50
428,Наносит урон от магии льда противникам в секторе перед собой.,,165,0,1,9,16,50,50
429,Наносит урон от сил природы противникам в секторе перед собой.,,165,0,1,9,8,50,50
430,Наносит урон от огня противникам в секторе перед собой.,,165,0,1,9,4,50,50
431,Наносит урон от светлой магии противникам в секторе перед собой.,,165,0,1,9,2,50,50
432,Наносит физический урон противникам в секторе перед собой.,,165,0,1,9,1,50,50
435,Наносит $s@effectindex ед. урона от пламени Тьмы противникам в радиусе $A@effectindex м.,,2,0,1,7,36,50,50
436,Наносит $s@effectindex ед. урона от пламени Тьмы противникам в радиусе $A@effectindex м от места поражения.,,2,0,1,5,36,50,50
437,Наносит противнику $s@effectindex ед. урона от пламени Тьмы.,,2,0,1,3,36,50,50
438,Наносит противнику $s@effectindex ед. урона от пламени Тьмы раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от пламени Тьмы раз в $t@effectindex сек.,6,3,1,3,36,50,50
439,Наносит противнику $s@effectindex ед. урона от пламени Тьмы раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от пламени Тьмы раз в $t@effectindex сек.,6,3,1,1,36,50,50
440,Наносит $s@effectindex ед. урона от пламени Тьмы противникам в радиусе $A@effectindex м от места поражения раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от пламени Тьмы раз в $t@effectindex сек.,6,3,1,5,36,50,50
441,Наносит $s@effectindex ед. урона от пламени Тьмы противникам в радиусе $A@effectindex м от себя раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от пламени Тьмы раз в $t@effectindex сек.,6,3,1,7,36,50,50
442,Наносит $s@effectindex ед. урона от пламени Тьмы противникам перед собой.,,2,0,1,9,36,50,50
443,Наносит $s@effectindex ед. урона от пламени Тьмы противникам перед собой раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от пламени Тьмы раз в $t@effectindex сек.,6,3,1,9,36,50,50
444,"Окружает цель щитом, поглощающим до $s@effectindex ед. урона от темной магии. Время действия – $d.",Поглощает $s@effectindex ед. урона от темной магии.,6,69,1,3,32,0,0
445,"Окружает цель щитом, поглощающим до $s@effectindex ед. физического урона. Время действия – $d.",Поглощает $s@effectindex ед. физического урона.,6,69,1,3,1,0,0
446,"Окружает цель щитом, поглощающим до $s@effectindex ед. урона. Время действия – $d.",Поглощает $s@effectindex ед. урона.,6,69,1,3,127,0,0
447,"Окружает цель щитом, поглощающим до $s@effectindex ед. урона от сил природы. Время действия – $d.",Поглощает $s@effectindex ед. урона от сил природы.,6,69,1,3,8,0,0
448,"Окружает цель щитом, поглощающим до $s@effectindex ед. урона от светлой магии. Время действия – $d.",Поглощает $s@effectindex ед. урона от светлой магии.,6,69,1,3,2,0,0
449,"Окружает цель щитом, поглощающим до $s@effectindex ед. урона от магии льда. Время действия – $d.",Поглощает $s@effectindex ед. урона от магии льда.,6,69,1,3,16,0,0
450,"Окружает цель щитом, поглощающим до $s@effectindex ед. урона от огня. Время действия – $d.",Поглощает $s@effectindex ед. урона от огня.,6,69,1,3,4,0,0
451,"Окружает цель щитом, поглощающим до $s@effectindex ед. урона от тайной магии. Время действия – $d.",Поглощает $s@effectindex ед. урона от тайной магии.,6,69,1,3,64,0,0
452,Повышает скорость атаки на $s@effectindex% на $d.,Скорость атаки повышена на $s@effectindex%.,6,138,1,1,0,10,0
460,Восполняет себе и союзникам в радиусе $A@effectindex м здоровье в объеме $s@effectindex% от максимального запаса.,,136,0,1,6,0,0,0
461,Восполняет себе и союзникам в радиусе $A@effectindex м здоровье в объеме $s@effectindex% от максимального запаса.,,136,0,1,4,0,0,0
462,Передает здоровье от себя к цели раз в $t@effectindex сек.,Передает здоровье раз в $t@effectindex сек.,6,62,1,2,0,0,0
464,Увеличивает наносимый заклинателем урон от огня на $s@effectindex%.,Наносимый урон от огня увеличен на $s@effectindex%.,6,79,1,1,4,30,30
465,Увеличивает наносимый заклинателем урон от светлой магии на $s@effectindex%.,Наносимый урон от светлой магии увеличен на $s@effectindex%.,6,79,1,1,2,30,30
466,Увеличивает наносимый заклинателем урон от сил природы на $s@effectindex%.,Наносимый урон от сил природы увеличен на $s@effectindex%.,6,79,1,1,8,30,30
467,Увеличивает наносимый заклинателем урон от магии льда на $s@effectindex%.,Наносимый урон от магии льда увеличен на $s@effectindex%.,6,79,1,1,16,30,30
468,Увеличивает наносимый заклинателем урон от темной магии на $s@effectindex%.,Наносимый урон от темной магии увеличен на $s@effectindex%.,6,79,1,1,32,30,30
469,Увеличивает наносимый заклинателем урон от тайной магии на $s@effectindex%.,Наносимый урон от тайной магии увеличен на $s@effectindex%.,6,79,1,1,64,30,30
470,Уменьшает получаемое противником исцеление на $s@effectindex% на $d.,Получаемое исцеление ослаблено на $s@effectindex%.,6,118,2,3,127,0,0
471,Уменьшает наносимый противником урон от тайной магии на $s@effectindex%.,Наносимый урон от тайной магии уменьшен на $s@effectindex%.,6,79,2,3,64,20,20
472,Уменьшает наносимый противником урон от темной магии на $s@effectindex%.,Наносимый урон от темной магии уменьшен на $s@effectindex%.,6,79,2,3,32,20,20
473,Уменьшает наносимый противником урон от магии льда на $s@effectindex%.,Наносимый урон от магии льда уменьшен на $s@effectindex%.,6,79,2,3,16,20,20
474,Уменьшает наносимый противником урон от сил природы на $s@effectindex%.,Наносимый урон от сил природы уменьшен на $s@effectindex%.,6,79,2,3,8,20,20
475,Уменьшает наносимый противником урон от огня на $s@effectindex%.,Наносимый урон от огня уменьшен на $s@effectindex%.,6,79,2,3,4,20,20
476,Уменьшает наносимый противником урон от светлой магии на $s@effectindex%.,Наносимый урон от светлой магии уменьшен на $s@effectindex%.,6,79,2,3,2,20,20
477,Уменьшает наносимый противником физический урон на $s@effectindex%.,Наносимый физический урон уменьшен на $s@effectindex%.,6,79,2,3,1,20,20
478,Увеличивает наносимый заклинателем физический урон на $s@effectindex%.,Наносимый физический урон увеличен на $s@effectindex%.,6,79,1,1,1,30,30
479,"Оглушает применившего эту способность, делая его неспособным передвигаться и атаковать в течение $d.",Оглушение.,6,12,0,1,0,0,0
480,"Ослабляет исцеление, получаемое противниками в секторе перед собой, на $s@effectindex% на $d.",Получаемое исцеление ослаблено на $s@effectindex%.,6,118,2,9,32,0,0
481,Снижает скорость передвижения цели на $s@effectindex% на $d.,Скорость передвижения снижена на $s@effectindex%.,6,33,2,1,0,0,0
482,Повышает вероятность уклонения на $s@effectindex% на $d.,Вероятность уклонения повышена на $s@effectindex%.,6,49,1,1,0,0,0
483,Повышает вероятность сопротивления вредоносным заклинаниям на $s@effectindex% на $d.,Вероятность сопротивления вредоносным заклинаниям повышена на $s@effectindex%.,6,287,1,1,0,0,0
484,"Уменьшает урон, наносимый противниками в радиусе $A@effectindex м от места удара, на $s@effectindex% на $d.",Наносимый урон уменьшен на $s@effectindex%.,6,79,2,5,127,20,20
485,"Уменьшает урон, наносимый противниками в радиусе $A@effectindex м, на $s@effectindex% на $d.",Наносимый урон уменьшен на $s@effectindex%.,6,79,2,7,127,20,20
486,Увеличивает максимальный запас здоровья союзников в радиусе $A@effectindex м от точки применения на $s@effectindex% на $d.,Максимальный запас здоровья увеличен на $s@effectindex%.,6,133,1,4,0,0,0
487,Увеличивает максимальный запас здоровья союзников в радиусе $A@effectindex м вокруг себя на $s@effectindex% на $d.,Максимальный запас здоровья увеличен на $s@effectindex%.,6,133,1,6,0,0,0
488,Увеличивает максимальный запас здоровья союзников в секторе перед собой на $s@effectindex% на $d.,Максимальный запас здоровья увеличен на $s@effectindex%.,6,133,1,8,0,0,0
489,Увеличивает максимальный запас здоровья цели на $s@effectindex% на $d.,Максимальный запас здоровья увеличен на $s@effectindex%.,6,133,2,2,0,0,0
490,Повышает скорость атаки цели на $s@effectindex% на $d.,Скорость атаки повышена на $s@effectindex%.,6,9,1,2,0,0,0
491,Повышает скорость атаки союзников в секторе перед собой на $s@effectindex% на $d.,Скорость атаки повышена на $s@effectindex%.,6,9,1,8,0,0,0
492,Повышает скорость атаки союзников в радиусе $A@effectindex м вокруг себя на $s@effectindex% на $d.,Скорость атаки повышена на $s@effectindex%.,6,9,1,6,0,0,0
493,Повышает скорость атаки союзников в радиусе $A@effectindex м вокруг точки применения на $s@effectindex% на $d.,Скорость атаки повышена на $s@effectindex%.,6,9,1,4,0,0,0
494,Повышает скорость атаки на $s@effectindex% на $d.,Скорость атаки повышена на $s@effectindex%.,6,9,1,1,0,10,0
495,Снижает скорость атаки на $s@effectindex% на $d.,Скорость атаки снижена на $s@effectindex%.,6,9,2,1,0,0,0
498,Снижает скорость атаки на $s@effectindex% на $d.,Скорость атаки снижена на $s@effectindex%.,6,9,2,3,0,0,0
499,Снижает скорость атаки противников в секторе перед собой на $s@effectindex% на $d.,Скорость атаки снижена на $s@effectindex%.,6,9,2,9,0,0,0
500,Снижает скорость атаки противников в радиусе $A@effectindex м вокруг себя на $s@effectindex% на $d.,Скорость атаки снижена на $s@effectindex%.,6,9,2,7,0,0,0
501,Снижает скорость атаки противников в радиусе $A@effectindex м от выбранной области на $s@effectindex% на $d.,Скорость атаки снижена на $s@effectindex%.,6,9,2,5,0,0,0
502,Снижает скорость применения заклинаний противников в радиусе $A@effectindex м от выбранной области на $s@effectindex% на $d.,Скорость применения заклинаний снижена на $s@effectindex%.,6,65,2,5,0,0,0
503,Снижает скорость применения заклинаний противников в радиусе $A@effectindex м вокруг себя на $s@effectindex% на $d.,Скорость применения заклинаний снижена на $s@effectindex%.,6,65,2,7,0,0,0
504,Снижает скорость применения заклинаний противников в секторе перед собой на $s@effectindex% на $d.,Скорость применения заклинаний снижена на $s@effectindex%.,6,65,2,9,0,0,0
505,Снижает скорость применения заклинаний на $s@effectindex% на $d.,Скорость применения заклинаний снижена на $s@effectindex%.,6,65,2,3,0,0,0
506,Снижает скорость применения заклинаний на $s@effectindex% на $d.,Скорость применения заклинаний снижена на $s@effectindex%.,6,65,2,1,0,0,0
507,Повышает скорость применения заклинаний союзников в секторе перед собой на $s@effectindex% на $d.,Скорость применения заклинаний повышена на $s@effectindex%.,6,65,1,8,0,0,0
508,Повышает скорость применения заклинаний союзников в радиусе $A@effectindex м вокруг себя на $s@effectindex% на $d.,Скорость применения заклинаний повышена на $s@effectindex%.,6,65,1,6,0,0,0
509,Повышает скорость применения заклинаний союзников в радиусе $A@effectindex м вокруг точки применения на $s@effectindex% на $d.,Скорость применения заклинаний повышена на $s@effectindex%.,6,65,1,4,0,0,0
510,Повышает скорость применения заклинаний цели на $s@effectindex% на $d.,Скорость применения заклинаний повышена на $s@effectindex%.,6,65,1,2,0,0,0
511,Повышает свою скорость применения заклинаний на $s@effectindex% for $d.,Скорость применения заклинаний повышена на $s@effectindex%.,6,65,1,1,0,10,0
512,Увеличивает получаемый урон от тайной магии на $s@effectindex% на $d.,Получаемый урон от тайной магии увеличен на $s@effectindex%.,6,101,2,3,64,1,1
513,"Снижает меткость врагов в радиусе $A@effectindex м, в результате чего их атаки не попадают в цель с вероятностью $s@effectindex% в течение $d.",Вероятность попадания по цели снижена на $s@effectindex%.,6,54,2,7,0,0,0
514,"Снижает меткость противников в радиусе $A@effectindex м, в результате чего их заклинания не попадают в цель с вероятностью $s@effectindex% в течение $d.",Вероятность попадания по цели заклинаниями снижена на $s@effectindex%.,6,55,2,7,0,0,0
515,Восполняет союзнику $s@effectindex% максимального запаса здоровья раз в $T@effectindex сек. в течение $D.,Восстановление $s@effectindex% максимального запаса здоровья раз в $T@effectindex сек.,6,20,1,2,0,0,0
516,Уменьшает получаемый физический урон на $s@effectindex% на $d.,Получаемый физический урон уменьшен на $s@effectindex%.,6,87,2,1,1,0,0
517,"Оглушает противников перед собой, на $d лишая их возможности двигаться и атаковать.",Оглушение.,6,298,0,9,0,0,0
518,"Оглушает противника, лишая его возможности передвигаться и атаковать в течение $d",Оглушение.,6,298,0,3,0,0,0
519,"Оглушает применившего эту способность, лишая его возможности передвигаться и атаковать в течение $d",Оглушение.,6,298,0,1,0,0,0
520,"Оглушает противников в радиусе $A@effectindex м, лишая их возможности передвигаться и атаковать в течение $d",Оглушение.,6,298,0,7,0,0,0
521,"Оглушает противников в радиусе $A@effectindex м от места поражения, лишая их возможности передвигаться и атаковать в течение $d",Оглушение.,6,298,0,5,0,0,0
522,"""Огненный столб"" наносит $s@effectindex ед. урона противникам в секторе перед заклинателем раз в $t@effectindex сек. в течение $d.","$s@effectindex ед. урона от ""Огненного столба"" раз в $t@effectindex сек.",6,3,1,9,5,50,50
523,"""Огненный столб"" наносит $s@effectindex ед. урона противникам в радиусе $A@effectindex м от заклинателя раз в $t@effectindex сек. в течение $d.","$s@effectindex ед. урона от ""Огненного столба"" раз в $t@effectindex сек.",6,3,1,7,5,50,50
524,Наносит $s@effectindex ед. урона от удара огня противникам в радиусе $A@effectindex м от места поражения раз в $t@effectindex сек. в течение $d.,"$s@effectindex ед. урона от ""Огненного столба"" раз в $t@effectindex сек.",6,3,1,5,5,50,50
525,"""Огненный столб"" наносит противнику $s@effectindex ед. урона раз в $t@effectindex сек. в течение $d.","$s@effectindex ед. урона от ""Огненного столба"" раз в $t@effectindex сек.",6,3,1,3,5,50,50
526,"""Огненный столб"" наносит противнику $s@effectindex ед. урона раз в $t@effectindex сек. в течение $d.","$s@effectindex ед. урона от ""Огненного столба"" раз в $t@effectindex сек.",6,3,1,1,5,50,50
527,Наносит $s@effectindex ед. урона от удара Тьмы противникам перед собой раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от удара Тьмы раз в $t@effectindex сек.,6,3,1,9,33,50,50
528,Наносит $s@effectindex ед. урона от удара Тьмы противникам в радиусе $A@effectindex м от себя раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от удара Тьмы раз в $t@effectindex сек.,6,3,1,7,33,50,50
529,Наносит $s@effectindex ед. урона от удара Тьмы противникам в радиусе $A@effectindex м от места поражения раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от удара Тьмы раз в $t@effectindex сек.,6,3,1,5,33,50,50
530,Наносит противнику $s@effectindex ед. урона от удара Тьмы раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от удара Тьмы раз в $t@effectindex сек.,6,3,1,3,33,50,50
531,Наносит противнику $s@effectindex ед. урона от удара Тьмы раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. урона от удара Тьмы раз в $t@effectindex сек.,6,3,1,1,33,50,50
532,Обездвиживает противника максимум на $d.,Обездвиженность.,6,455,0,1,0,20,0
533,Обездвиживает противников в радиусе $A@effectindex м от себя на $d.,Обездвиженность.,6,455,0,7,0,20,0
534,Обездвиживает противников в радиусе $A@effectindex м от места поражения на $d.,Обездвиженность.,6,455,0,5,0,20,0
535,Обездвиживает противников перед собой на $d.,Обездвиженность.,6,455,0,9,0,20,0
536,Обездвиживает противника максимум на $d.,Обездвиженность.,6,455,0,3,0,20,0
537,Повышает скорость передвижения на $s@effectindex% на $d.,Скорость передвижения повышена на $s@effectindex%.,6,129,1,1,0,10,0
538,Восполняет $s@effectindex ед. здоровья раз в $t@effectindex сек. в течение $d.,Восполнение $s@effectindex ед. здоровья раз в $t@effectindex сек.,6,8,0,1,1,0,0
539,Восполняет $s@effectindex ед. здоровья раз в $t@effectindex сек. в течение $d.,Восполнение $s@effectindex ед. здоровья раз в $t@effectindex сек.,6,8,0,1,2,0,0
540,Восполняет $s@effectindex ед. здоровья раз в $t@effectindex сек. в течение $d.,Восполнение $s@effectindex ед. здоровья раз в $t@effectindex сек.,6,8,0,1,4,0,0
541,Восполняет $s@effectindex ед. здоровья раз в $t@effectindex сек. в течение $d.,Восполнение $s@effectindex ед. здоровья раз в $t@effectindex сек.,6,8,0,1,8,0,0
542,Восполняет $s@effectindex ед. здоровья раз в $t@effectindex сек. в течение $d.,Восполнение $s@effectindex ед. здоровья раз в $t@effectindex сек.,6,8,0,1,16,0,0
543,Восполняет $s@effectindex ед. здоровья раз в $t@effectindex сек. в течение $d.,Восполнение $s@effectindex ед. здоровья раз в $t@effectindex сек.,6,8,0,1,32,0,0
544,Восполняет $s@effectindex ед. здоровья раз в $t@effectindex сек. в течение $d.,Восполнение $s@effectindex ед. здоровья раз в $t@effectindex сек.,6,8,0,1,64,0,0
545,Наносит противникам в радиусе $A@effectindex вокруг себя $s@effectindex ед. космического урона раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. космического урона раз в $t@effectindex сек.,6,3,1,7,106,50,50
546,Наносит противникам в секторе перед собой $s@effectindex ед. космического урона раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. космического урона раз в $t@effectindex сек.,6,3,1,9,106,50,50
