ID,Text_lang,RelationshipFlags,EmotesTextID
605,"Вы показываете |3-2(%s), что это просто шутка!",2,115
606,%s просто шутит!,4,115
607,Вы просто пошутили!,6,115
608,"%s дает понять |3-2(%s), что это была всего лишь шутка!",8,115
609,"%s показывает, что просто пошутила!",9,115
610,%s облизывает |3-3(%s).,0,116
611,%s облизывает вас.,1,116
612,Вы облизываете |3-3(%s).,2,116
613,%s облизывается.,4,116
614,Вы облизываетесь.,6,116
615,%s облизывается.,12,116
616,%s внимательно слушает |3-3(%s).,0,117
617,%s внимательно слушает вас.,1,117
618,Вы внимательно слушаете |3-3(%s).,2,117
619,%s слушает!,4,117
620,Вы прислушиваетесь.,6,117
621,"%s хочет показать |3-2(%s), что он в полном недоумении.",0,118
622,"%s хочет показать вам, что он в полной растерянности.",1,118
623,"Вы хотите показать |3-2(%s), что вы в полной растерянности.",2,118
624,%s в полном недоумении.,4,118
625,Вы в полном недоумении.,6,118
626,"%s хочет объяснить |3-2(%s), что она в полном недоумении.",8,118
627,"%s хочет показать вам, что она в полной растерянности.",9,118
628,%s смеется над глупостью |3-1(%s).,0,119
629,%s смеется над вашей глупостью.,1,119
630,Вы смеетесь над глупостью |3-1(%s).,2,119
631,"%s высмеивает жизнь и все, что с ней связано.",4,119
632,"Вы высмеиваете жизнь и все, что с ней связано.",6,119
633,%s обдумывает действия |3-1(%s).,0,120
634,%s обдумывает ваши действия.,1,120
635,Вы обдумываете действия |3-1(%s).,2,120
636,%s обдумывает ситуацию.,4,120
637,Вы обдумываете ситуацию.,6,120
638,%s бросается к |3-2(%s).,0,121
639,%s бросается к вам.,1,121
640,Вы бросаетесь к |3-2(%s).,2,121
641,%s внезапно выскакивает из теней.,4,121
642,Вы выскакиваете из теней.,6,121
643,%s превозносит |3-3(%s).,0,122
644,%s восхваляет вас.,1,122
645,Вы превозносите |3-3(%s).,2,122
646,%s возносит хвалу Свету.,4,122
647,Вы возносите хвалу Свету.,6,122
648,%s мурлычет |3-2(%s).,0,123
649,%s мурлычет вам.,1,123
650,Вы мурлычете |3-2(%s).,2,123
651,"%s мурлычет, как котенок.",4,123
652,"Вы мурлычете, как котенок.",6,123
653,%s не понимает |3-3(%s).,0,124
654,%s недоумевает. Что вы делаете?,1,124
655,Вы озадачены поведением |3-1(%s).,2,124
656,%s в недоумении. Что тут происходит?,4,124
657,Вы озадачены. Что тут происходит?,6,124
658,%s смотрит на |3-3(%s) и поднимает руку.,0,125
659,%s смотрит на вас и поднимает руку.,1,125
660,Вы смотрите на |3-3(%s) и поднимаете руку.,2,125
661,%s поднимает руку.,4,125
662,Вы поднимаете руку.,6,125
663,%s смотрит на |3-3(%s) и поднимает руку.,8,125
664,%s смотрит на вас и поднимает руку.,9,125
665,%s поднимает руку.,12,125
666,"%s показывает |3-2(%s), что готов!",0,126
667,"%s показывает вам, что готов!",1,126
668,"Вы показываете |3-2(%s), что вы готовы!",2,126
669,"%s показывает всем, что он готов!",4,126
670,"Вы показываете всем, что готовы!",6,126
671,"%s показывает вам, что готова!",9,126
672,"%s показывает всем, что готова!",12,126
673,%s танцует перед |3-4(%s).,0,127
674,%s танцует перед вами.,1,127
675,Вы танцуете перед |3-4(%s).,2,127
676,%s танцует перед толпой.,4,127
677,Вы танцуете перед толпой.,6,127
678,%s дрожит под боком у |3-1(%s). Холодно!,0,128
679,%s дрожит у вас под боком. Холодно!,1,128
680,Вы дрожите рядом с |3-4(%s). Холодно!,2,128
681,%s зябко дрожит. Холодно!,4,128
682,Вы зябко дрожите. Холодно!,6,128
683,%s зябко дрожит. Холодно!,12,128
684,"%s отгоняет |3-3(%s). Сгинь, зараза!",0,129
685,"%s отгоняет вас. Сгинь, зараза!",1,129
686,"Вы отгоняете |3-3(%s). Сгинь, зараза!",2,129
687,%s отгоняет мерзких тварей.,4,129
688,Вы отгоняете мерзких тварей.,6,129
689,%s дает пощечину |3-2(%s). Ох!,0,130
690,%s дает вам пощечину. Ой!,1,130
691,Вы даете пощечину |3-2(%s). Ох!,2,130
692,%s бьет себя по лицу. Ой!,4,130
693,Вы бьете себя по лицу! Ох!,6,130
694,%s бьет себя по лицу. Ой!,12,130
695,%s хитро улыбается |3-2(%s).,0,131
696,%s хитро улыбается вам.,1,131
697,Вы хитро ухмыляетесь |3-2(%s).,2,131
698,На лице |3-1(%s) появляется хитрая усмешка.,4,131
699,На вашем лице появляется хитрая усмешка.,6,131
700,%s обнюхивает |3-3(%s).,0,132
701,%s обнюхивает вас.,1,132
702,Вы обнюхиваете |3-3(%s).,2,132
703,%s нюхает воздух.,4,132
704,Вы нюхаете воздух.,6,132
705,%s нюхает воздух.,12,132
706,%s бранит |3-3(%s).,0,133
707,%s бранит вас.,1,133
708,Вы браните |3-3(%s).,2,133
709,%s пренебрежительно выговаривает окружающим его плебеям.,4,133
710,Вы пренебрежительно выговариваете окружающим вас плебеям.,6,133
711,%s пренебрежительно выговаривает окружающим ее плебеям.,12,133
712,"%s утешает |3-3(%s). Ну-ну, все будет хорошо...",0,134
713,"%s утешает вас. Ну-ну, все будет хорошо...",1,134
714,"Вы утешаете |3-3(%s). Ну-ну, все будет хорошо...",2,134
715,%s нуждается в утешении.,4,134
716,Вам нужно утешение.,6,134
717,,0,135
718,,1,135
719,,2,135
720,,4,135
721,,6,135
722,,12,135
723,"%s глумливо дразнит |3-3(%s). Ну, давай!",0,136
724,"%s глумливо поддразнивает вас. Ну, давай!",1,136
725,"Вы глумливо поддразниваете |3-3(%s). Ну, давай!",2,136
726,"%s глумливо поддразнивает всех вокруг. Ну, давайте, дураки!",4,136
727,"Вы глумливо поддразниваете всех. Давайте, дураки!",6,136
728,"%s глумливо поддразнивает всех. Давайте, дураки!",12,136
729,%s дразнит |3-3(%s).,0,137
730,%s дразнит вас.,1,137
731,Вы дразните |3-3(%s).,2,137
732,%s – такая язва!,4,137
733,Вы такая язва!,6,137
734,"%s показывает |3-2(%s), что хочет пить. Дадите глоточек?",0,138
735,"%s показывает вам, что хочет пить. Дадите глоточек?",1,138
736,"Вы показываетете |3-2(%s), что хотите пить. Дадите глоточек?",2,138
737,%s очень хочет пить. Никто не даст глоточек?,4,138
738,Вам так хочется пить. Никто не даст глоточек?,6,138
739,"%s показывает |3-2(%s), что хочет пить. Не дадите глоточек?",8,138
740,"%s показывает вам, что хочет пить. Дадите глоточек?",9,138
741,%s запрещает |3-2(%s) двигаться.,0,139
742,%s запрещает вам двигаться.,1,139
743,Вы запрещаете |3-2(%s) двигаться.,2,139
744,%s запрещает всем двигаться.,4,139
745,Вы запрещаете всем двигаться.,6,139
746,"%s давится от смеха, глядя на |3-3(%s).",0,140
747,%s смеется про себя над вами.,1,140
748,"Вы давитесь от смеха, глядя на |3-3(%s).",2,140
749,%s молча давится от смеха.,4,140
750,Вы молча давитесь от смеха.,6,140
751,%s молча давится от смеха.,12,140
752,%s щекочет |3-3(%s). Хи-хи!,0,142
753,%s щекочет вас. Хи-хи!,1,142
754,Вы щекочете |3-3(%s). Хи-хи!,2,142
755,%s желает щекотки. Хи-хи!,4,142
756,"Вы хотите, чтобы вас пощекотали. Хи-хи!",6,142
757,%s играет для |3-1(%s) на маленькой скрипочке.,0,143
758,%s играет для вас на маленькой скрипочке.,1,143
759,Вы играете на маленькой скрипочке для |3-1(%s).,2,143
760,%s начинает играть на маленькой скрипочке.,4,143
761,Вы начинаете играть на маленькой скрипочке.,6,143
762,%s улыбается |3-2(%s).,0,163
763,%s улыбается вам.,1,163
764,Вы улыбаетесь |3-2(%s).,2,163
765,%s улыбается.,4,163
766,Вы улыбаетесь.,6,163
777,"%s показывает |3-2(%s), что она готова!",8,126
778,%s делает неприличный жест в сторону |3-1(%s).,0,183
779,%s делает в вашу сторону неприличный жест.,1,183
780,Вы делаете неприличный жест в сторону |3-1(%s).,2,183
781,%s делает неприличный жест.,4,183
782,Вы делаете неприличный жест.,6,183
797,%s с жалостью взирает на |3-3(%s).,0,203
798,%s меряет вас полным жалости взглядом.,1,203
799,Вы с жалостью взираете на |3-3(%s).,2,203
800,%s жалеет окружающих.,4,203
801,%s жалеет окружающих.,12,203
802,Вы жалеете окружающих.,6,203
803,%s угрожающе рычит на |3-3(%s).,0,204
804,%s угрожающе рычит на вас.,1,204
805,Вы угрожающе рычите на |3-3(%s).,2,204
806,%s угрожающе рычит.,4,204
807,Вы угрожающе рычите.,6,204
808,%s рявкает на |3-3(%s).,0,205
809,%s рявкает на вас.,1,205
810,Вы рявкаете на |3-3(%s).,2,205
811,%s лает. Гав-гав!,4,205
812,Вы лаете. Гав-гав!,6,205
817,%s пугается |3-1(%s).,0,223
818,%s пугается вас.,1,223
819,Вы пугаетесь |3-1(%s).,2,223
820,%s в испуге!,4,223
821,Вы испуганы!,6,223
822,%s беспомощно суетится вокруг |3-1(%s).,0,224
823,%s беспомощно суетится вокруг вас.,1,224
824,Вы беспомощно суетитесь вокруг |3-1(%s).,2,224
825,%s беспомощно суетится.,4,224
826,Вы беспомощно суетитесь.,6,224
827,%s любит |3-3(%s).,0,225
828,%s любит вас.,1,225
829,Вы любите |3-3(%s).,2,225
830,%s ощущает любовь ближних.,4,225
831,Вы чувствуете любовь.,6,225
832,%s мычит на |3-3(%s). Муууууууу!,0,226
833,%s мычит на вас. Муууууууу!,1,226
834,Вы мычите на |3-3(%s). Мууууууу!,2,226
835,%s мычит. Муууууууу!,4,226
836,Муууууууууу!,6,226
837,%s хвалит |3-3(%s) за хорошую работу.,0,243
838,%s благодарит вас за хорошую работу.,1,243
839,Вы хвалите |3-3(%s) за хорошую работу.,2,243
840,%s хвалит всех за хорошую работу.,4,243
841,Вы благодарите всех за хорошую работу.,6,243
862,,0,303
863,,1,303
864,,2,303
865,%s зовет на помощь!,4,303
866,Вы зовете на помощь!,6,303
867,%s указывает на |3-3(%s) как на врага!,0,304
868,%s указывает на вас как на врага!,1,304
869,Вы указываете на |3-3(%s) как на врага!,2,304
870,"%s кричит, что враги идут!",4,304
871,"Вы кричите, что враги идут!",6,304
872,,0,305
873,,1,305
874,,2,305
875,%s идет в атаку.,4,305
876,Вы идете в атаку.,6,305
877,"%s кричит |3-2(%s): ""Беги!""",0,306
878,"%s кричит, чтобы вы убегали!",1,306
879,"Вы кричите |3-2(%s): ""Беги!""",2,306
880,"%s кричит, чтобы все убегали!",4,306
881,"Вы кричите, чтобы все убегали!",6,306
882,%s велит вам атаковать |3-3(%s).,0,307
883,%s велит всем атаковать вас.,1,307
884,Вы велите всем атаковать |3-3(%s).,2,307
885,%s велит вам атаковать кого-нибудь.,4,307
886,Вы приказываете всем идти в атаку.,6,307
887,"%s предупреждает, что мана на исходе.",4,323
888,"Вы заявляете, что у вас кончается мана!",6,323
889,%s жестом велит |3-2(%s) следовать за собой.,0,324
890,%s жестом велит вам следовать за собой.,1,324
891,Вы жестом велите |3-2(%s) следовать за вами.,2,324
892,%s жестом велит вам следовать за собой.,4,324
893,Вы жестом велите всем следовать за вами.,6,324
894,%s просит |3-3(%s) подождать.,0,325
895,%s просит вас подождать.,1,325
896,Вы просите |3-3(%s) подождать.,2,325
897,%s просит вас подождать.,4,325
898,Вы просите всех подождать.,6,325
899,%s зовет лекаря!,4,326
900,Вы зовете лекаря!,6,326
901,%s приказывает вам открыть огонь.,4,327
902,Вы приказываете открыть огонь.,6,327
903,%s флиртует с |3-4(%s).,0,328
904,%s флиртует с вами.,1,328
905,Вы флиртуете с |3-4(%s).,2,328
906,%s флиртует.,4,328
907,Вы флиртуете.,6,328
908,%s рассказывает анекдот |3-2(%s).,0,329
909,%s рассказывает вам анекдот.,1,329
910,Вы рассказываете анекдот |3-2(%s).,2,329
911,%s рассказывает анекдот.,4,329
912,Вы рассказываете анекдот.,6,329
913,%s подчеркнуто равнодушно аплодирует |3-2(%s).,0,343
914,%s равнодушно аплодирует вам.,1,343
915,Вы подчеркнуто равнодушно аплодируете |3-2(%s).,2,343
916,%s вяло аплодирует.,4,343
917,Вы вяло аплодируете.,6,343
918,%s хитро подмигивает |3-2(%s).,0,363
919,%s хитро подмигивает вам.,1,363
920,Вы хитро подмигиваете |3-2(%s).,2,363
921,%s хитро подмигивает.,4,363
922,Вы хитро подмигиваете.,6,363
923,%s ласково гладит |3-3(%s).,0,364
924,%s ласково гладит вас.,1,364
925,Вы ласково гладите |3-3(%s).,2,364
926,|3-3(%s) нужно погладить.,4,364
927,"Вы хотите, чтобы вас погладили.",6,364
928,"%s думает, что %s не шутит.",0,365
929,"%s думает, что вы не шутите.",1,365
930,"Вы думаете, что %s не шутит.",2,365
931,"%s думает, что это нешуточное дело.",4,365
932,"Вы думаете, что это нешуточное дело.",6,365
933,%s желает |3-2(%s) удачи.,0,367
934,%s желает вам удачи.,1,367
935,Вы желаете |3-2(%s) удачи.,2,367
936,%s желает хоть немного удачи.,4,367
937,Вы желаете хоть немного удачи.,6,367
938,%s винит во всем |3-3(%s).,0,368
939,%s обвиняет вас во всем.,1,368
940,Вы во всем вините |3-3(%s).,2,368
941,"%s обвиняет всех, кроме себя.",4,368
942,"Вы заявляете, что вы во всем виноваты.",6,368
943,"%s обвиняет всех, кроме себя.",12,368
944,%s бессмысленно таращится на |3-3(%s).,0,369
945,%s бессмысленно таращится на вас.,1,369
946,Вы бессмысленно таращитесь на |3-3(%s).,2,369
947,%s бессмысленно таращится по сторонам.,4,369
948,Вы бессмысленно таращитесь по сторонам.,6,369
949,%s бессмысленно таращится по сторонам.,12,369
950,%s яростно замахивается своим оружием на |3-3(%s).,0,370
951,%s яростно замахивается своим оружием на вас.,1,370
952,Вы яростно замахиваетесь своим оружием на |3-3(%s).,2,370
953,%s яростно размахивает оружием.,4,370
954,Вы яростно размахиваете оружием.,6,370
955,%s яростно замахивается оружием на |3-3(%s).,8,370
956,%s в ярости замахивается на вас.,9,370
957,%s яростно размахивает своим оружием.,12,370
958,%s велит |3-2(%s) сделать глубокий вдох.,0,371
959,%s велит вам сделать глубокий вдох.,1,371
960,Вы велите |3-2(%s) сделать глубокий вдох.,2,371
961,%s глубоко вздыхает.,4,371
962,Вы глубоко вздыхаете.,6,371
963,%s не соглашается с |3-4(%s).,0,372
964,%s не соглашается с вами.,1,372
965,Вы не согласны с |3-4(%s).,2,372
966,%s не соглашается.,4,372
967,Вы не согласны.,6,372
968,%s сомневается в |3-5(%s).,0,373
969,%s сомневается в вас.,1,373
970,Вы сомневаетесь в |3-5(%s).,2,373
971,"%s сомневается, что ситуация разрешится в его пользу.",4,373
972,"Вы сомневаетесь, что ситуация разрешится в вашу пользу.",6,373
973,"%s сомневается, что ситуация разрешится в ее пользу.",12,373
974,%s в растерянности от действий |3-1(%s).,0,374
975,Вы смутили |3-3(%s).,1,374
976,Вы сбиты с толку |3-4(%s).,2,374
977,%s вспыхивает от смущения.,4,374
978,Вы вспыхиваете от смущения.,6,374
979,%s подбадривает |3-3(%s).,0,375
980,%s подбадривает вас. Вы можете это сделать!,1,375
981,Вы подбадриваете |3-3(%s).,2,375
982,%s подбадривает всех вокруг. Вы справитесь!,4,375
983,Вы подбадриваете всех вокруг.,6,375
984,%s подбадривает всех вокруг. Вы справитесь!,12,375
985,%s предупреждает |3-3(%s) что враг близко.,0,376
986,"%s предупреждает вас, что враг близко.",1,376
987,"Вы предупреждаете |3-3(%s), что враг близко.",2,376
988,"%s предупреждает всех, что враг близко.",4,376
989,"Вы предупреждаете всех, что враг близко.",6,376
990,%s вопросительно поднимает бровь и смотрит на |3-3(%s).,0,377
991,%s поднимает бровь и вопросительно смотрит на вас.,1,377
992,Вы вопросительно поднимаете бровь и смотрите на |3-3(%s).,2,377
993,%s вопросительно поднимает бровь.,4,377
994,Вы вопросительно поднимаете бровь.,6,377
995,%s поднимает бровь и вопросительно смотрит на |3-3(%s).,8,377
996,"%s смотрит на вас, вопросительно подняв бровь.",9,377
997,%s вопросительно поднимает бровь.,12,377
998,%s пьет за |3-3(%s). Будем здоровы!,0,378
999,%s пьет за вас. Будем здоровы!,1,378
1000,Вы пьете за |3-3(%s). Будем здоровы!,2,378
1001,%s поднимает кубок. Будем здоровы!,4,378
1002,Вы поднимаете кубок. Будем здоровы!,6,378
1003,"|3-2(%s) кажется, что |3-3(%s) постигла неудача.",0,379
1004,"|3-2(%s) кажется, что вас постигла неудача.",1,379
1005,,8,379
1006,,9,379
1007,"Вам кажется, что %s потерпел неудачу.",2,379
1008,|3-3(%s) постигла неудача.,4,379
1009,Вы потерпели неудачу,6,379
1010,%s по-дружески здоровается с |3-4(%s)!,0,380
1011,%s по-дружески здоровается с вами!,1,380
1012,Вы по-дружески здороваетесь с |3-4(%s)!,2,380
1013,%s поднимает руку для дружеского приветствия.,4,380
1014,Вы поднимаете руку для дружеского приветствия.,6,380
1015,%s поднимает руку для дружеского приветствия.,12,380
1016,%s смотрит на |3-3(%s) отсутствующим взглядом.,0,381
1017,%s смотрит на вас отсутствующим взглядом.,1,381
1018,Вы смотрите на |3-3(%s) отсутствующим взглядом.,2,381
1019,"Кажется, %s сбит с толку.",4,381
1020,"Кажется, вы сбиты с толку.",6,381
1021,%s обнимает |3-3(%s) за плечи.,0,382
1022,%s обнимает вас за плечи.,1,382
1023,Вы обнимаете |3-3(%s) за плечи.,2,382
1024,%s обнимает |3-3(%s) за плечи.,8,382
1025,%s обнимает вас за плечи.,9,382
1026,%s смотрит на |3-3(%s) с благоговейным трепетом.,0,383
1027,%s смотрит на вас с благоговейным трепетом.,1,383
1028,Вы смотрите на |3-3(%s) с благоговейным трепетом.,2,383
1029,%s оглядывается вокруг с благоговейным трепетом.,4,383
1030,Вы оглядываетесь вокруг с благоговейным трепетом.,6,383
1031,%s роется в своем рюкзаке.,4,384
1032,Вы роетесь в своем рюкзаке.,6,384
1033,%s роется в своем рюкзаке.,12,384
1034,"|3-2(%s) кажется, что ничем хорошим это не закончится...",4,385
1035,"Вам кажется, что ничем хорошим это не закончится.",6,385
1036,%s вызывает |3-3(%s) на дуэль.,0,386
1037,%s вызывает вас на дуэль.,1,386
1038,Вы вызываете |3-3(%s) на дуэль.,2,386
1039,%s бросает вызов всем. Вперед!,4,386
1040,Вы бросаете вызов всем вокруг. Давайте!,6,386
1041,%s подначивает |3-3(%s) пить до дна. ПЕЙ ДО ДНА!,0,387
1042,Вы подначиваете |3-3(%s) пить до дна. ПЕЙ ДО ДНА!,1,387
1043,Вы подначиваете |3-3(%s) пить до дна. ПЕЙ ДО ДНА!,2,387
1044,%s одним глотком осушает свою кружку.,4,387
1045,Вы одним глотком осушаете свою кружку.,6,387
1046,%s одним глотком осушает свою кружку.,12,387
1053,%s достигает нового уровня. ДЗИНЬ!,4,389
1054,Вы достигли нового уровня. ДЗИНЬ!,6,389
1055,,12,389
1056,%s смотрит на |3-3(%s) и прячет лицо в ладонях.,0,390
1057,%s смотрит на вас и прячет лицо в ладонях.,1,390
1058,Вы смотрите на |3-3(%s) и прячете лицо в ладонях.,2,390
1059,%s прячет лицо в ладонях.,4,390
1060,Вы прячете лицо в ладонях.,6,390
1061,%s смотрит на |3-3(%s) и прячет лицо в ладонях.,8,390
1062,%s смотрит на вас и прячет лицо в ладонях.,9,390
1063,%s прячет лицо в ладонях.,12,390
1064,%s падает в обморок при виде |3-1(%s).,0,391
1065,%s падает в обморок при виде вас.,1,391
1066,Вы падаете в обморок при виде |3-1(%s).,2,391
1067,%s падает в обморок.,4,391
1068,Вы падаете в обморок.,6,391
1069,%s велит |3-2(%s) идти.,0,392
1070,%s велит вам уйти.,1,392
1071,Вы велите |3-2(%s) уйти.,2,392
1072,%s велит всем идти.,4,392
1073,Вы велите всем идти.,6,392
1074,"%s говорит |3-2(%s), что ему пора уходить.",0,393
1075,"%s говорит, что ему пора уходить.",1,393
1076,"Вы говорите |3-2(%s), что вам пора уходить.",2,393
1077,|3-2(%s) пора уходить.,4,393
1078,Вам пора уходить.,6,393
1079,"%s говорит |3-2(%s), что ей пора уходить.",8,393
1080,"%s говорит вам, что ей пора уходить.",9,393
1081,%s зло смотрит на |3-3(%s),0,394
1082,%s зло смотрит на вас.,1,394
1083,Вы зло смотрите на |3-3(%s).,2,394
1084,%s зло смотрит на всех окружающих.,4,394
1085,Вы зло смотрите на всех окружающих.,6,394
1086,%s зло смотрит на всех окружающих.,12,394
1087,У |3-1(%s) болит голова от кривляний |3-1(%s).,0,395
1088,У |3-1(%s) болит голова от ваших кривляний.,1,395
1089,У вас болит голова от кривляний |3-1(%s).,2,395
1090,У |3-1(%s) болит голова.,4,395
1091,У вас болит голова.,6,395
1092,%s громко икает.,4,396
1093,Вы громко икаете.,6,396
1100,%s шипит на |3-3(%s).,0,398
1101,%s шипит на вас.,1,398
1102,Вы шипите на |3-3(%s).,2,398
1103,%s шипит на окружающих.,4,398
1104,Вы шипите на окружающих.,6,398
1105,%s шипит на окружающих.,12,398
1106,%s здоровается с |3-4(%s) за руку.,0,399
1107,%s здоровается с вами за руку.,1,399
1108,Вы держитесь с |3-4(%s) за руку.,2,399
1114,%s велит |3-2(%s) поторопиться.,0,401
1115,%s говорит вам поторопиться.,1,401
1116,Вы говорите |3-2(%s) поторопиться.,2,401
1117,%s пытается не отставать.,4,401
1118,Вы пытаетесь не отставать.,6,401
1119,У |3-1(%s) есть идея!,4,402
1120,У вас есть идея!,6,402
1121,%s завидует |3-2(%s).,0,403
1122,%s завидует вам.,1,403
1123,Вы завидуете |3-2(%s).,2,403
1124,%s завидует всем вокруг.,4,403
1125,Вы завидуете всем вокруг.,6,403
1126,%s завидует всем вокруг.,12,403
1127,%s желает |3-2(%s) удачи.,0,404
1128,%s желает вам удачи.,1,404
1129,Вы желаете |3-2(%s) удачи.,2,404
1130,%s желает окружающим удачи.,4,404
1131,Вы желаете окружающим удачи.,6,404
1132,%s достает карту.,4,405
1133,Вы достаете карту.,6,405
1134,%s достает карту.,12,405
1135,%s просит |3-1(%s) о пощаде.,0,406
1136,%s умоляет вас о пощаде.,1,406
1137,Вы просите |3-1(%s) о пощаде,2,406
1138,%s просит о пощаде.,4,406
1139,Вы молите о пощаде.,6,406
1140,"%s зло бормочет, обращаясь к |3-2(%s). Гхмммм!",0,407
1141,"%s зло бормочет, обращаясь к вам. Гхмммм!",1,407
1142,"Вы зло бормочете, обращаясь к |3-2(%s). Гхмммм!",2,407
1143,%s зло бормочет себе под нос. Гхмммм!,4,407
1144,Вы зло бормочете себе под нос. Гхмммм!,6,407
1145,%s зло бормочет себе под нос. Гхмммм!,12,407
1146,%s обеспокоенно смотрит на |3-3(%s),0,408
1147,%s обеспокоено смотрит на вас.,1,408
1148,Вы обеспокоено смотрите на |3-3(%s).,2,408
1149,%s нервно оглядывается.,4,408
1150,Вы обеспокоено озираетесь по сторонам.,6,408
1151,"%s делает |3-2(%s) предложение, от которого невозможно отказаться.",0,409
1152,"%s делает вам предложение, от которого невозможно отказаться.",1,409
1153,"Вы делаете |3-2(%s) предложение, от которого невозможно отказаться.",2,409
1154,%s поглаживает |3-3(%s).,0,410
1155,%s поглаживает вас.,1,410
1156,Вы поглаживаете |3-3(%s).,2,410
1157,%s щипает |3-3(%s).,0,411
1158,%s щипает вас.,1,411
1159,Вы щипаете |3-3(%s).,2,411
1160,%s щипает себя.,4,411
1161,Вы щипаете себя.,6,411
1162,%s щипает себя.,12,411
1168,%s гордится |3-4(%s).,0,413
1169,%s гордится вами.,1,413
1170,Вы гордитесь |3-4(%s).,2,413
1171,%s гордится собой.,4,413
1172,Вы гордитесь собой.,6,413
1173,%s гордится собой.,12,413
1174,%s даете |3-2(%s) обещание.,0,414
1175,%s дает вам обещание.,1,414
1176,Вы даете |3-2(%s) обещание.,2,414
1177,"%s проверяет, есть ли у |3-1(%s) пульс. О нет!",0,415
1178,"%s проверяет, есть ли у вас пульс.",1,415
1179,"Вы проверяете, есть ли у |3-1(%s) пульс. О нет!",2,415
1180,%s проверяет свой пульс.,4,415
1181,Вы проверяете свой пульс. Никуда не делся.,6,415
1182,%s ударяет |3-3(%s) в плечо.,0,416
1183,%s ударяет вас в плечо.,1,416
1184,Вы ударяете |3-3(%s) в плечо.,2,416
1185,%s дуется на |3-3(%s).,0,417
1186,%s дуется на вас.,1,417
1187,Вы дуетесь на |3-3(%s).,2,417
1188,%s дуется на всех окружающих.,4,417
1189,Вы дуетесь на всех окружающих.,6,417
1190,%s дуется на всех окружающих.,12,417
1191,|3-3(%s) переполняет сожаление.,4,418
1192,Вас переполняет сожаление.,6,418
1193,,12,418
1199,%s клянется отомстить |3-2(%s).,0,420
1200,%s клянется отомстить вам.,1,420
1201,Вы клянетесь отомстить |3-2(%s).,2,420
1202,%s дает клятву отомстить.,4,420
1203,Вы даете клятву отомстить.,6,420
1204,%s дает клятву отомстить.,12,420
1205,%s смотрите на |3-3(%s) и закатываете глаза.,0,421
1206,%s смотрит на вас и закатывает глаза.,1,421
1207,Вы смотрите на |3-3(%s) и закатываете глаза.,2,421
1208,%s закатывает глаза.,4,421
1209,Вы закатываете глаза.,6,421
1210,%s смотрит на |3-3(%s) и закатывает глаза.,8,421
1211,%s смотрит на вас и закатывает глаза.,9,421
1212,%s закатывает глаза.,12,421
1213,%s взъерошивает |3-2(%s) волосы.,0,422
1214,%s взъерошивает вам волосы.,1,422
1215,Вы взъерошиваете волосы |3-2(%s).,2,422
1216,%s взъерошивает свои волосы.,4,422
1217,Вы взъерошиваете себе волосы.,6,422
1218,%s взъерошивает свои волосы.,12,422
1219,%s уныло вешает голову.,4,423
1220,Вы уныло вешаете голову.,6,423
1221,%s уныло вешает голову.,12,423
1222,%s насмехается над |3-4(%s).,0,424
1223,%s насмехается над вами.,1,424
1224,Вы насмехаетесь над |3-4(%s).,2,424
1225,%s усмехается.,4,424
1226,Вы усмехаетесь.,6,424
1227,%s бранит |3-3(%s).,0,425
1228,%s бранит вас.,1,425
1229,Вы браните |3-3(%s).,2,425
1230,%s бранит себя.,4,425
1231,Вы браните себя.,6,425
1232,%s бранит себя.,12,425
1233,%s хмуро смотрит на |3-3(%s).,0,426
1234,%s хмуро смотрит на вас.,1,426
1235,Вы хмуро смотрите на |3-3(%s).,2,426
1236,%s хмурится.,4,426
1237,Вы хмуритесь.,6,426
1238,%s хмурится.,12,426
1239,%s что-то ищет.,4,427
1240,Вы что-то ищете.,6,427
1241,%s грозит |3-2(%s) кулаком.,0,428
1242,%s грозит вам кулаком.,1,428
1243,Вы грозите |3-2(%s) кулаком.,2,428
1244,%s потрясает кулаком.,4,428
1245,Вы потрясаете кулаком.,6,428
1246,%s грозит |3-2(%s) кулаком.,8,428
1247,%s грозит вам кулаком.,9,428
1248,%s потрясает кулаком.,12,428
1249,%s подозрительно осматривается по сторонам.,4,429
1250,Вы подозрительно озираетесь по сторонам.,6,429
1251,|3-3(%s) бросает в дрожь при виде |3-1(%s).,0,430
1252,|3-3(%s) бросает в дрожь при виде вас.,1,430
1253,Вас бросает в дрожь при виде |3-1(%s).,2,430
1254,|3-3(%s) бросает в дрожь.,4,430
1255,Вас бросает в дрожь.,6,430
1256,%s подает |3-2(%s) сигнал.,0,431
1257,%s подает вам сигнал.,1,431
1258,Вы подаете |3-2(%s) сигнал.,2,431
1259,%s подает сигнал.,4,431
1260,Вы подаете сигнал.,6,431
1261,,12,431
1262,%s велит |3-2(%s) помолчать. Тссс!,0,432
1263,%s велит вам помолчать. Тссс!,1,432
1264,Вы велите |3-2(%s) помолчать. Тссс!,2,432
1265,%s велит всем помолчать. Тссс!,4,432
1266,Вы велите всем замолчать. Тссс!,6,432
1267,%s поет |3-2(%s) серенаду.,0,433
1268,%s поет вам серенаду.,1,433
1269,Вы поете |3-2(%s) серенаду.,2,433
1270,%s запевает.,4,433
1271,Вы запеваете.,6,433
1272,%s шлепает |3-3(%s) по макушке.,0,434
1273,%s хлопает вас по макушке.,1,434
1274,Вы хлопаете |3-3(%s) по макушке.,2,434
