Name_lang,SourceText_lang,Description_lang,ID,MountTypeID,Flags,SourceTypeEnum,SourceSpellID,PlayerConditionID,MountFlyRideHeight,UiModelSceneID,MountSpecialRiderAnimKitID,MountSpecialSpellVisualKitID
Горный конь,|cFFFFD200Торговец: |rАстрид Длинныйчулок|n|cFFFFD200Зона: |rДарнас|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Изображения этих гнедых можно найти на бочонках с разбавленным дворфийским пивом.,435,230,0,2,103195,0,0,4,0,0
Стремительный горный конь,|cFFFFD200Торговец: |rАстрид Длинныйчулок|n|cFFFFD200Зона: |rДарнас|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Он ждет не дождется дня, когда сможет вернуться домой в Гилнеас.",436,230,0,2,103196,0,0,4,0,0
Скакун Тираэля,|cFFFFD200Торговая лавка|r,"Символ справедливости, единый для всех известных миров.",439,424,64,2,107203,0,0,226,0,0
Призрачный грифон,|cFFFFD200Промоакция:|rСвиток воскрешения|n,"""Когда ты сказал, что я встречусь со старым другом, признаться, я ожидала чуток другого"", – Бралла Дымокрыл.",440,424,196,7,107516,0,0,4,0,0
Призрачный ветрокрыл,|cFFFFD200Промоакция: |rСвиток воскрешения|n,"""Как ты не проваливаешься сквозь него?"" – Мазта.",441,424,196,7,107517,0,0,4,0,0
Пылающий дракон,|cFFFFD200Источник:|r элементиевый фрагмент|n|cFFFFD200Зона:|r Душа Дракона,"Пылающие драконы демонстрируют безграничную страсть к жизни, а многие называют их самыми преданными ездовыми животными во всем Азероте.",442,424,128,0,107842,0,0,4,0,0
Сумеречный предвестник,"|cFFFFD200Достижение: |r""Слава рейдеру Души Дракона""|n|cFFFFD200Категория: |rПодземелья и рейды","Какая бы темная магия однажды ни поработила сумеречного предвестника, теперь это не важно – чары рассеяны... или нет?",443,424,128,5,107844,0,0,4,0,0
Служанка Хранительницы жизни,|cFFFFD200Источник:|r элементиевый фрагмент|n|cFFFFD200Зона:|r Душа Дракона|n|n,"Драконица Алекстраза, бывший Аспект Жизни, известна, как покладистая и терпеливая наставница. Самые преданные ученицы под ее опекой получают титул ""служанки Хранительницы жизни"".",444,424,128,0,107845,0,0,4,0,0
Эксперимент 12-Б,|cFFFFD200Источник:|r средний ларь Аспектов|n|cFFFFD200Зона:|r Душа Дракона|n,"Кто-то считает, что эксперимент 12-Б был инициативой ШРУ, кто-то связывает его с эмбриональной инженерией ученых гоблинов. Так или иначе, учитывая параметры силы, ловкости и скорости образца, эксперимент 12-Б можно считать успешным.",445,424,128,0,110039,0,0,4,0,0
Сердце Аспектов,|cFFFFD200Внутриигровой магазин|r,"""Вы истинные хранители Азерота, будущее мира зависит от вас, ибо восходит заря новой эпохи – эпохи смертных "", – Алекстраза.",446,424,128,9,110051,0,0,4,0,0
Дракон Скверны,|cFFFFD200Торговец: |rЛандро Дальнострел|n|cFFFFD200Зона:|r Пиратская Бухта,"Тысячу лет назад этот доблестный дракон сражался с Пылающим Легионом, но скверна взяла верх, когда его тело более не смогло сопротивляться демонической магии.",447,424,192,8,113120,0,0,4,0,0
Нефритовый облачный змей,"|cFFFFD200Задание: |r""Полет Облачного Змея""|n|cFFFFD200Зона: |rНефритовый лес","Нефритовые облачные змеи легкие и ловкие, быстрые и смертоносные.",448,424,128,1,113199,0,0,4,0,0
Лазурный водный долгоног,|cFFFFD200Торговец: |rНат Пэгл|n|cFFFFD200Зона: |rКрасарангские джунгли|n|cFFFFD200Фракция: |rРыболовы – превознесение|n|cFFFFD200Цена: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""Как правило, из них выходит хорошая наживка, но ты только посмотри в его милые глазки... Как о таком можно даже подумать?!"" – Нат Пэгл.",449,230,0,2,118089,0,0,4,0,0
Пандаренский воздушный змей,"|cFFFFD200Достижение: |r""Посланник пандаренов""|n|cFFFFD200Категория: |rMists of Pandaria","Это ""средство передвижения"" вручается Хранителями истории Пандарии признанным ими героям.",450,424,1156,5,118737,0,0,4,0,0
Драгоценная ониксовая пантера,|cFFFFD200Профессия:|r ювелирное дело|n,"Торговый принц Галливикс недавно заказал несколько десятков таких сверкающих, инкрустированных драгоценностями пантер. На них он будет разъезжать по землям своего дворца удовольствий.",451,424,0,3,120043,0,1.5,4,0,0
Зеленая драконья черепаха,|cFFFFD200Торговец: |rсмотритель черепах Одай|n|cFFFFD200Зона: |rОргриммар|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Торговец: |rстарик Белый Нос|n|cFFFFD200Зона: |rШтормград|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Большинство коренных жителей Пандарии предпочитают ездить на этих крепких зверях из-за их размеренной походки и высокой грузоподъемности.,452,230,0,2,120395,0,0,4,0,0
Большая красная драконья черепаха,|cFFFFD200Торговец: |rсмотритель черепах Одай|n|cFFFFD200Зона: |rОргриммар|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Торговец: |rстарик Белый Нос|n|cFFFFD200Зона: |rШтормград|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""Обновленная комплектация включает в себя парные противотуманные фонари, запасной бочонок с хмелем и сиденье из подлинной кожи Тань-цзи"", – смотритель черепах Одай.",453,230,0,2,120822,0,0,4,0,0
Огнегривый скакун,|cFFFFD200Пригласи друга |r,"Создан самим Рагнаросом в подарок дочери, которой у него никогда не было.",454,424,0,7,171847,0,1.25,4,0,0
Обсидиановое крыло ночи,|cFFFFD200Пригласи друга |r,"Когда не можешь бежать – ползи, а когда нет сил ползти, найди кого-нибудь, кто повезет тебя на себе.",455,424,1026,7,121820,0,0,4,0,0
Сапфировая пантера,|cFFFFD200Профессия: |rювелирное дело,"Согласно легенде, древний император Пандарии впервые смастерил пантеру из драгоценного камня для своего сына, когда его брат-близнец скончался от болезни.",456,424,0,3,121836,0,1.5,4,0,0
Нефритовая пантера,|cFFFFD200Профессия:|r ювелирное дело|n,"Согласно легенде, древний император Пандарии впервые смастерил пантеру из драгоценного камня для своего сына, когда его брат-близнец скончался от болезни.",457,424,0,3,121837,0,1.5,4,0,0
Рубиновая пантера,|cFFFFD200Профессия: |rювелирное дело,"Согласно легенде, древний император Пандарии впервые смастерил пантеру из драгоценного камня для своего сына, когда его брат-близнец скончался от болезни.",458,424,0,7,121838,0,1.5,4,0,0
Пантера из солнечного камня,|cFFFFD200Профессия: |rювелирное дело,"Согласно легенде, древний император Пандарии впервые смастерил пантеру из драгоценного камня для своего сына, когда его брат-близнец скончался от болезни.",459,424,0,3,121839,0,1.5,4,0,0
Большой экспедиционный як,|cFFFFD200Торговец: |rдядюшка Набейкарман|n|cFFFFD200Зона: |rвершина Кунь-Лай|n|cFFFFD200Цена: |r120 000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Эти вьючные животные могут поднять вес, в пять раз превышающий их собственный, а в путешествии могут протянуть несколько дней без еды и воды.",460,230,0,2,122708,0,0,44,0,0
Кафовый як,|cFFFFD200Событие:|r WoW Remix: Mists of Pandaria,"Трудно сказать, в честь чего груммели назвали этого яка – его цвета или назначения.",462,230,1152,2,123182,0,0,4,0,0
Янтарный скорпион,|cFFFFD200Торговец: |rКователь янтаря Зикк|n|cFFFFD200Зона: |rЖуткие пустоши|n|cFFFFD200Фракция: |rКлакси (превознесение)|n|cFFFFD200Цена: |r10 000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Клакси ведут бой верхом на огромных скорпионах. Их панцирь, покрытый затвердевшим янтарем, обеспечивает превосходную защиту на поле боя.",463,230,0,2,123886,0,0,4,0,0
Лазурный облачный змей,"|cFFFFD200Задание: |r""Полет Облачного Змея""|n|cFFFFD200Зона: |rНефритовый лес","По поверьям пандаренов, лазурные облачные змеи приносят удачу.",464,424,128,1,123992,0,0,4,0,0
Золотистый облачный змей,"|cFFFFD200Задание: |r""Полет Облачного Змея""|n|cFFFFD200Зона: |rНефритовый лес","Золотистый облачный змей, как сокровище, радует взор всякого гостя Пандарии.",465,424,128,1,123993,0,0,4,0,0
Грозовой нефритовый облачный змей,|cFFFFD200Торговец: |rШей Пресслер (Альянс)|n|cFFFFD200Зона: |rШтормград|n|cFFFFD200Цена: |r3000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Торговец: |rГорам (Орда)|n|cFFFFD200Зона: |rОргриммар|n|cFFFFD200Цена: |r3000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"С младенчества грозовых облачных змеев привлекают бури. Они всюду преследуют молнии, ныряя в черные тучи, и купаются под проливным дождем.",466,424,128,2,124408,0,0,4,0,0
Сумеречный дракон гладиатора Катаклизма,|cFFFFD200Старинное|r,"Герои, которые доказали свое могущество на гладиаторских аренах Катаклизма, получили в награду самых выдающихся особей сумеречных драконов.",467,424,192,2,124550,0,0,4,0,0
Императорский цийлинь,|cFFFFD200Промоакция:|r коллекционное издание Mists of Pandaria,"Любимцы древних правителей могу, цийлини станут верным и бесстрашным компаньоном любому наезднику.",468,424,0,7,124659,0,2,4,0,0
Ракета на обедненном кипарии,|cFFFFD200Профессия: |rинженерное дело,"Очищенный от янтарной эссенции кипарий менее подвержен коррозии, вызываемой ракетным топливом.",469,424,0,3,126507,0,0,4,0,0
Геосинхронный вращатель мира,|cFFFFD200Профессия: |rинженерное дело,"Эта ракета была создана, чтобы ускорить вращение планеты и сократить длительность ночи. Гномы с бессонницей весьма амбициозны.",470,424,0,3,126508,0,0,4,0,0
Ониксовый облачный змей,|cFFFFD200Задание:|r Внезапная атака!|n|cFFFFD200Зона:|r Танлунские степи|n,"Ониксовые облачные змеи агрессивнее и смелее, чем их небесные собратья.",471,424,128,1,127154,0,0,4,0,0
Багровый облачный змей,"|cFFFFD200Достижение: |r""Слава герою Пандарии""|n|cFFFFD200Категория: |rПодземелья и рейды","Багровые облачные змеи предназначены для тех, кому не чужд полет фантазии. ""Махните куда глаза глядят, и пусть пару дней весь мир отдохнет"".",472,424,128,5,127156,0,0,4,0,0
Небесный ониксовый облачный змей,|cFFFFD200Источник:|r Ша Злости|n|cFFFFD200Зона:|r вершина Кунь-Лай,"Новорожденные небесные ониксовые облачные змеи полностью покрыты светло-сиреневыми чешуйками, которые со временем темнеют до цвета оникса.",473,424,128,0,127158,0,0,4,0,0
Небесный багровый облачный змей,"|cFFFFD200Достижение: |r""Слава рейдеру Пандарии""|n|cFFFFD200Категория: |rПодземелья и рейды",Небесные багровые облачные змеи считаются одними из самых благородных драконов.,474,424,128,5,127161,0,0,4,0,0
Небесный золотистый облачный змей,|cFFFFD200Торговец: |rткач туманов Ку|n|cFFFFD200Зона: |rВневременный остров|n|cFFFFD200Фракция: |rимператор Шаохао - превознесение,"Тепло и надежда исходят от этого могучего существа, сияющего подобно восходу солнца над горами.",475,424,128,2,127164,0,0,4,0,0
"Юй'лэй, дочь Нефритовой Змеи",|cFFFFD200Торговец: |rТкачиха туманов Ся|n|cFFFFD200Зона: |rВневременный остров|n|cFFFFD200Цена: |r5000|Hcurrency:1166|h|TInterface\Icons\pvecurrency-justice.BLP:0|t|h,"Тепло и мудрость исходят от этого могучего существа, сияющего подобно бликам лунного света на нефрите.",476,424,128,2,127165,0,0,4,0,0
Небесный лазурный облачный змей,"|cFFFFD200Достижение: |r""Властелин поводьев""|n|cFFFFD200Категория: |rТранспорт","Тепло и спокойствие исходят от этого могучего существа, сияющего подобно чистому небу в безоблачный летний день.",477,424,0,5,127169,0,0,4,0,0
Астральный облачный змей,|cFFFFD200Источник:|r сундук чистой энергии,"Считается, что астральные облачные змеи знают разгадки величайших тайн жизни. Жаль, что они не могут разговаривать.",478,424,128,0,127170,0,0,43,0,0
Лазурный ездовой журавль,|cFFFFD200Торговец: |rДжалуу Щедрый|n|cFFFFD200Зона: |rВечноцветущий дол|n|cFFFFD200Фракция: |rЗолотой Лотос - превознесение|n|cFFFFD200Цена: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Эти величественные журавли – ценные друзья пандаренов.,479,230,0,2,127174,0,0,4,0,0
Золотистый ездовой журавль,|cFFFFD200Торговец: |rДжалуу Щедрый|n|cFFFFD200Зона: |rВечноцветущий дол|n|cFFFFD200Фракция: |rЗолотой Лотос - превознесение|n|cFFFFD200Цена: |r2500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""Журавли – символ мудрости и благородства, а их способность поднять нас в небеса есть не что иное, как чудо"", – Джалуу Щедрый.",480,230,0,2,127176,0,0,4,0,0
Королевский ездовой журавль,|cFFFFD200Торговец: |rДжалуу Щедрый|n|cFFFFD200Зона: |rВечноцветущий дол|n|cFFFFD200Фракция: |rЗолотой Лотос - превознесение|n|cFFFFD200Цена: |r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""Журавли – символ мудрости и благородства, а их способность поднять нас в небеса не что иное, как чудо"", – Джалуу Щедрый.",481,230,0,2,127177,0,0,4,0,0
Тропический ездовой журавль,|cFFFFD200Событие:|r WoW Remix: Mists of Pandaria,"Этот тропический журавль – излюбленное средство передвижения среди жителей южной Пандарии. Эти птицы славятся быстротой и ловкостью, которым научились, избегая красарангских тигров.",482,230,1152,2,127178,0,0,4,0,0
Черный ездовой як,|cFFFFD200Событие:|r WoW Remix: Mists of Pandaria,"Груммели, путешествующие по вершине Кунь-Лай ночью, предпочитают ехать верхом на этом темношкуром яке, чтобы остаться незамеченными. С той же целью они снимают колокольчики с его попоны.",484,230,1152,2,127209,0,0,4,0,0
Небольшой экспедиционный як,|cFFFFD200Событие:|r WoW Remix: Mists of Pandaria,"В отличие от своих вьючных собратьев, этот як предпочитает путешествовать налегке и проходить не больше мили за раз.",485,230,1152,2,127213,0,0,4,0,0
Серый ездовой як,|cFFFFD200Торговец: |rдядюшка Набейкарман|n|cFFFFD200Зона: |rвершина Кунь-Лай|n|cFFFFD200Цена: |r3000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Ездовые яки менее массивные и более ловкие, чем их сородичи.",486,230,0,2,127216,0,0,4,0,0
Белый ездовой як,|cFFFFD200Торговец: |rдядюшка Набейкарман|n|cFFFFD200Зона: |rвершина Кунь-Лай|n|cFFFFD200Цена: |r3000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Ездовые яки менее массивные и более ловкие, чем их сородичи.",487,230,0,2,127220,0,0,4,0,0
Багровый водный долгоног,|cFFFFD200Торговец: |rНат Пэгл|n|cFFFFD200Зона: |rгарнизон: рыбацкая хижина|n|cFFFFD200Фракция: |rНат Пэгл – уважение|n|cFFFFD200Цена: |r100|Hitem:117397|h|TINTERFACE\ICONS\INV_Misc_Coin_19.blp:0|t|h,"""Как правило, из них выходит хорошая наживка, но ты только посмотри в его милые глазки... Как о таком можно даже подумать?!"" – Нат Пэгл.",488,230,0,2,127271,0,0,4,0,0
Черная драконья черепаха,|cFFFFD200Торговец: |rсмотритель черепах Одай|n|cFFFFD200Зона: |rОргриммар|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Торговец: |rстарик Белый Нос|n|cFFFFD200Зона: |rШтормград|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Большинство коренных жителей Пандарии предпочитают ездить на этих крепких зверях из-за их размеренной походки и высокой грузоподъемности.,492,230,0,2,127286,0,0,4,0,0
Синяя драконья черепаха,|cFFFFD200Торговец: |rсмотритель черепах Одай|n|cFFFFD200Зона: |rОргриммар|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Торговец: |rстарик Белый Нос|n|cFFFFD200Зона: |rШтормград|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Большинство коренных жителей Пандарии предпочитают ездить на этих крепких зверях из-за их размеренной походки и высокой грузоподъемности.,493,230,0,2,127287,0,0,4,0,0
Бурая драконья черепаха,|cFFFFD200Торговец: |rсмотритель черепах Одай|n|cFFFFD200Зона: |rОргриммар|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Торговец: |rстарик Белый Нос|n|cFFFFD200Зона: |rШтормград|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Большинство коренных жителей Пандарии предпочитают ездить на этих крепких зверях из-за их размеренной походки и высокой грузоподъемности.,494,230,0,2,127288,0,0,4,0,0
Лиловая драконья черепаха,|cFFFFD200Торговец: |rсмотритель черепах Одай|n|cFFFFD200Зона: |rОргриммар|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Торговец: |rстарик Белый Нос|n|cFFFFD200Зона: |rШтормград|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Большинство коренных жителей Пандарии предпочитают ездить на этих крепких зверях из-за их размеренной походки и высокой грузоподъемности.,495,230,0,2,127289,0,0,4,0,0
Красная драконья черепаха,|cFFFFD200Торговец: |rсмотритель черепах Одай|n|cFFFFD200Зона: |rОргриммар|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Торговец: |rстарик Белый Нос|n|cFFFFD200Зона: |rШтормград|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Большинство коренных жителей Пандарии предпочитают ездить на этих крепких зверях из-за их размеренной походки и высокой грузоподъемности.,496,230,0,2,127290,0,0,4,0,0
Большая зеленая драконья черепаха,|cFFFFD200Торговец: |rсмотритель черепах Одай|n|cFFFFD200Зона: |rОргриммар|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Торговец: |rстарик Белый Нос|n|cFFFFD200Зона: |rШтормград|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""Обновленная комплектация включает в себя парные противотуманные фонари, запасной бочонок с отваром и сиденье из подлинной кожи Тань-цзи"", – смотритель черепах Одай.",497,230,0,2,127293,0,0,4,0,0
Большая черная драконья черепаха,|cFFFFD200Торговец: |rсмотритель черепах Одай|n|cFFFFD200Зона: |rОргриммар|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Торговец: |rстарик Белый Нос|n|cFFFFD200Зона: |rШтормград|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""Обновленная комплектация включает в себя парные противотуманные фонари, запасной бочонок с хмелем и сиденье из подлинной кожи Тань-цзи"", – смотритель черепах Одай.",498,230,0,2,127295,0,0,4,0,0
Большая синяя драконья черепаха,|cFFFFD200Торговец: |rсмотритель черепах Одай|n|cFFFFD200Зона: |rОргриммар|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Торговец: |rстарик Белый Нос|n|cFFFFD200Зона: |rШтормград|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""Обновленная комплектация включает в себя парные противотуманные фонари, запасной бочонок с хмелем и сиденье из подлинной кожи Тань-цзи"", – смотритель черепах Одай.",499,230,0,2,127302,0,0,4,0,0
Большая бурая драконья черепаха,|cFFFFD200Торговец: |rсмотритель черепах Одай|n|cFFFFD200Зона: |rОргриммар|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Торговец: |rстарик Белый Нос|n|cFFFFD200Зона: |rШтормград|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""Обновленная комплектация включает в себя парные противотуманные фонари, запасной бочонок с хмелем и сиденье из подлинной кожи Тань-цзи"", – смотритель черепах Одай.",500,230,0,2,127308,0,0,4,0,0
Большая лиловая драконья черепаха,|cFFFFD200Торговец: |rсмотритель черепах Одай|n|cFFFFD200Зона: |rОргриммар|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Торговец: |rстарик Белый Нос|n|cFFFFD200Зона: |rШтормград|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""Обновленная комплектация включает в себя парные противотуманные фонари, запасной бочонок с хмелем и сиденье из подлинной кожи Тань-цзи"", – смотритель черепах Одай.",501,230,0,2,127310,0,0,4,0,0
Багровый пандаренский феникс,|cFFFFD200Торговец: |rКай Выпавшее Перо|n|cFFFFD200Зона: |rВечноцветущий дол|n|cFFFFD200Цена: |r1|Hitem:90045|h|TINTERFACE\ICONS\INV_MISC_PHOENIXEGG.BLP:0|t|h,"Говорят, что оперение багрового феникса символизирует процветание и счастье.",503,424,128,2,129552,0,0,43,0,0
Грозовой августейший облачный змей,|cFFFFD200Торговец: |rмудрец Белое Сердце (Альянс)|n|cFFFFD200Зона: |rВечноцветущий дол|n|cFFFFD200Фракция: |rАвгустейшие Небожители (превознесение)|n|cFFFFD200Цена: |r10 000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Торговец: |rмудрец Цветок Лотоса (Орда)|n|cFFFFD200Зона: |rВечноцветущий дол|n|cFFFFD200Фракция: |rАвгустейшие Небожители (превознесение)|n|cFFFFD200Цена: |r10 000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"С младенчества грозовых облачных змеев привлекают бури. Они всюду преследуют молнии, ныряя в черные тучи, и купаются под проливным дождем.",504,424,128,2,129918,0,0,4,0,0
Зеленый ездовой тигр Шадо-Пан,|cFFFFD200Торговец: |rЖуши Плут|n|cFFFFD200Зона: |rТанлунские степи|n|cFFFFD200Фракция: |rШадо-Пан - превознесение|n|cFFFFD200Цена: |r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Пандаренская пословица гласит: ""Собравшись будить тигра, возьми палку подлиннее. А лучше попроси об этом друга"".",505,230,0,2,129932,0,0,4,0,0
Синий ездовой тигр Шадо-Пан,|cFFFFD200Торговец: |rЖуши Плут|n|cFFFFD200Зона: |rТанлунские степи|n|cFFFFD200Фракция: |rШадо-Пан - превознесение|n|cFFFFD200Цена: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Пандаренская пословица гласит: ""Собравшись будить тигра, возьми палку подлиннее. А лучше попроси об этом друга"".",506,230,0,2,129934,0,0,4,0,0
Красный ездовой тигр Шадо-Пан,|cFFFFD200Торговец: |rЖуши Плут|n|cFFFFD200Зона: |rТанлунские степи|n|cFFFFD200Фракция: |rШадо-Пан - превознесение|n|cFFFFD200Цена: |r2500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Пандаренская пословица гласит: ""Собравшись будить тигра, возьми палку подлиннее. А лучше попроси об этом друга"".",507,230,0,2,129935,0,0,4,0,0
Бурый ездовой козел,|cFFFFD200Торговец: |rДжина Грязный Коготь|n|cFFFFD200Зона: |rдолина Четырех Ветров|n|cFFFFD200Фракция: |rЗемледельцы - превознесение|n|cFFFFD200Цена: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Чтобы оседлать строптивого горного козла, понадобится недюжинное терпение и ласковая рука.",508,230,0,2,130086,0,0,44,0,0
Красное парящее облако,|cFFFFD200Торговец: |rТань Шинь Тяо|n|cFFFFD200Зона: |rВечноцветущий дол|n|cFFFFD200Фракция: |rХранители истории - превознесение|n|cFFFFD200Цена: |r600|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Древний артефакт могу, которого удостаиваются настоящие любители пандаренской истории.",509,437,1024,2,130092,0,0,4,0,0
Белый ездовой козел,|cFFFFD200Торговец: |rДжина Грязный Коготь|n|cFFFFD200Зона: |rВневременный остров|n|cFFFFD200Фракция: |rЗемледельцы - превознесение|n|cFFFFD200Цена: |r3250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Торговец: |rДжина Грязный Коготь|n|cFFFFD200Зона: |rдолина Четырех Ветров|n|cFFFFD200Фракция: |rЗемледельцы - превознесение|n|cFFFFD200Цена: |r3250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Чтобы оседлать строптивого горного козла, понадобится недюжинное терпение и ласковая рука.",510,230,0,2,130137,0,0,44,0,0
Черный ездовой козел,|cFFFFD200Торговец: |rДжина Грязный Коготь|n|cFFFFD200Зона: |rВневременный остров|n|cFFFFD200Фракция: |rЗемледельцы - превознесение|n|cFFFFD200Цена: |r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Торговец: |rДжина Грязный Коготь|n|cFFFFD200Зона: |rдолина Четырех Ветров|n|cFFFFD200Фракция: |rЗемледельцы - превознесение|n|cFFFFD200Цена: |r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Чтобы оседлать строптивого горного козла, понадобится недюжинное терпение и ласковая рука.",511,230,0,2,130138,0,0,44,0,0
Сын Галеона,|cFFFFD200Источник:|r Галеон|n|cFFFFD200Зона:|r долина Четырех Ветров|n,"Этих огромных мушанов начинают дрессировать еще детенышами. Они способны врываться в бой, неся на спине целый отряд сауроков.",515,230,0,0,130965,0,0,4,0,0
Пандаренский воздушный змей,"|cFFFFD200Достижение: |r""Посланник пандаренов""|n|cFFFFD200Категория: |rMists of Pandaria","Этот подарок Хранителей истории – выражение почтения его владельцу. Самоучитель, однако, к нему не прилагается.",516,424,1156,5,130985,0,0,4,0,0
Грозовой рубиновый облачный змей,|cFFFFD200Источник: |rАлани|n|cFFFFD200Зона: |rВечноцветущий дол,"С младенчества грозовых облачных змеев привлекают бури. Они всюду преследуют молнии, ныряя в черные тучи, и купаются под проливным дождем.",517,424,128,0,132036,0,0,4,0,0
Пепельный пандаренский феникс,|cFFFFD200Торговец: |rторговцы в игровых зонах|n|cFFFFD200Цена: |r1|Hitem:90045|h|TINTERFACE\ICONS\INV_MISC_PHOENIXEGG.BLP:0|t|h,"Как цвет, так и название этого феникса символизируют перерождение.",518,424,128,2,132117,0,0,43,0,0
Изумрудный пандаренский феникс,|cFFFFD200Торговец: |rторговцы в игровых зонах|n|cFFFFD200Цена: |r1|Hitem:90045|h|TINTERFACE\ICONS\INV_MISC_PHOENIXEGG.BLP:0|t|h,"По поверью, редкий окрас этого феникса приносит большую удачу.",519,424,128,2,132118,0,0,43,0,0
Лиловый пандаренский феникс,|cFFFFD200Торговец: |rторговцы в игровых зонах|n|cFFFFD200Цена: |r1|Hitem:90045|h|TINTERFACE\ICONS\INV_MISC_PHOENIXEGG.BLP:0|t|h,"По поверью, оперение лилового феникса символизирует союз враждующих сил.",520,424,128,2,132119,0,0,43,0,0
Пандаренский нефритовый воздушный змей,"|cFFFFD200Достижение: |r""Нужно больше седел""|n|cFFFFD200Категория: |rОбщие",Жители Пандарии горячо приветствуют ваш энтузиазм касательно сохранения дикой природы. Однако их волнует необходимость каждый раз устраивать на ночлег 150 животных.,521,424,1152,5,133023,0,0,4,0,0
