Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,RewardItemID,Criteria_tree,Shares_criteria,CovenantID,HiddenBeforeDisplaySeason,LegacyAfterTimeEvent
"Убийства Мерзоцида (героич., 25 игроков)","Убийства Мерзоцида (героич., 25 игроков)",,4679,-1,-1,0,14823,0,0,1,181,136243,0,12863,0,0,0,0
"Убийства кровавой королевы (героич., 10 игроков)","Убийства кровавой королевы (героич., 10 игроков)",,4680,-1,-1,0,14823,0,0,1,183,136243,0,15350,0,0,0,0
Убийства кровавой королевы (25 игроков),Убийства кровавой королевы (25 игроков),,4681,-1,-1,0,14823,0,0,1,184,136243,0,17885,0,0,0,0
"Убийства кровавой королевы (героич., 25 игроков)","Убийства кровавой королевы (героич., 25 игроков)",,4682,-1,-1,0,14823,0,0,1,185,136243,0,12866,0,0,0,0
Убийства Синдрагосы (25 игроков),Убийства Синдрагосы (25 игроков),,4683,-1,-1,0,14823,0,0,1,188,136243,0,17431,0,0,0,0
"Убийства Синдрагосы (героич., 10 игроков)","Убийства Синдрагосы (героич., 10 игроков)",,4684,-1,-1,0,14823,0,0,1,187,136243,0,17829,0,0,0,0
"Убийства Синдрагосы (героич., 25 игроков)","Убийства Синдрагосы (героич., 25 игроков)",,4685,-1,-1,0,14823,0,0,1,189,136243,0,17434,0,0,0,0
"Победы над Королем-личом (героич., 10 игроков)","Победы над Королем-личом (героич., 10 игроков)",,4686,-1,-1,0,14823,0,0,1,191,136243,0,13051,0,0,0,0
Победы над Королем-личом (25 игроков),Победы над Королем-личом (25 игроков),,4687,-1,-1,0,14823,0,0,1,192,136243,0,17437,0,0,0,0
"Победы над Королем-личом (героич., 25 игроков)","Победы над Королем-личом (героич., 25 игроков)",,4688,-1,-1,0,14823,0,0,1,193,136243,0,17949,0,0,0,0
,Убийства Броньяма (Кузня Душ),,4713,-1,-1,0,14823,0,0,5,130,136243,0,13054,0,0,0,0
,"Убийства Броньяма (Кузня Душ, героич.)",,4714,-1,-1,0,14823,0,0,1,131,136243,0,13057,0,0,0,0
,Убийства Пожирателя Душ (Кузня Душ),,4715,-1,-1,0,14823,0,0,1,132,136243,0,14117,0,0,0,0
,"Убийства Пожирателя Душ (Кузня Душ, героич.)",,4716,-1,-1,0,14823,0,0,1,133,136243,0,16444,0,0,0,0
,Убийства Гархлада (Яма Сарона),,4717,-1,-1,0,14823,0,0,1,134,136243,0,15287,0,0,0,0
,Убийства Ика и Крика (Яма Сарона),,4718,-1,-1,0,14823,0,0,1,136,136243,0,14120,0,0,0,0
,"Убийства Ика и Крика (Яма Сарона, героич.)",,4719,-1,-1,0,14823,0,0,1,137,136243,0,14123,0,0,0,0
,Убийства Повелителя Плети Тирания (Яма Сарона),,4720,-1,-1,0,14823,0,0,1,138,136243,0,12860,0,0,0,0
,"Убийства Повелителя Плети Тирания (Яма Сарона, героич.)",,4721,-1,-1,0,14823,0,0,1,139,136243,0,14159,0,0,0,0
,Убийства Фалрика (Залы Отражений),,4722,-1,-1,0,14823,0,0,1,140,136243,0,14162,0,0,0,0
,"Убийства Фалрика (Залы Отражений, героич.)",,4723,-1,-1,0,14823,0,0,5,141,136243,0,18267,0,0,0,0
,Убийства Марвина (Залы Отражений),,4724,-1,-1,0,14823,0,0,1,142,136243,0,14165,0,0,0,0
,"Убийства Марвина (Залы Отражений, героич.)",,4725,-1,-1,0,14823,0,0,1,143,136243,0,16579,0,0,0,0
,Побеги от Короля-лича (Залы Отражений),,4726,-1,-1,0,14823,0,0,1,144,136243,0,18720,0,0,0,0
,"Побеги от Короля-лича (Залы Отражений, героич.)",,4727,-1,-1,0,14823,0,0,1,145,136243,0,14902,0,0,0,0
,"Убийства Гархлада (Яма Сарона, героич.)",,4728,-1,-1,0,14823,0,0,1,135,136243,0,15290,0,0,0,0
Получено эмблем триумфа,Получено эмблем триумфа,,4729,-1,-1,0,15176,0,0,524289,5,136243,0,14168,0,0,0,0
Получено эмблем льда,Получено эмблем льда,,4730,-1,-1,0,15176,0,0,524289,6,136243,0,14171,0,0,0,0
Смертельные удары на Острове Завоеваний,Смертельные удары на Острове Завоеваний,,4777,-1,-1,0,137,0,0,1,13,136243,0,16627,0,0,0,0
Почетных побед на Острове Завоеваний,Почетных побед на Острове Завоеваний,,4779,-1,-1,0,136,0,0,1,13,136243,0,14264,0,0,0,0
Гордый владелец зеленой кружки Хмельного фестиваля 2009.,Зеленая кружка Хмельного фестиваля,,4782,-1,-1,0,15274,1,0,2048,14,133701,0,12476,0,0,0,0
Вы помогли главному механику Меггакруту и изгнанникам из Гномрегана восстановить контроль над поверхностью Гномрегана.,"Операция ""Гномреган""",,4786,-1,1,0,15274,0,0,2048,47,255139,0,17183,0,0,0,0
Вы помогли Вол'джину одолеть Залазана и вернуть острова Эха племени Черного Копья.,Падение Залазана,,4790,-1,0,0,15274,0,0,2048,48,134177,0,15017,0,0,0,0
Убейте Халиона в Рубиновом святилище в рейде на 25 игроков.,Сумеречный разрушитель (25 игроков),,4815,-1,-1,0,14922,0,10,0,203,136223,0,12593,0,0,0,0
Убейте Халиона в Рубиновом святилище в рейде на 25 игроков в героическом режиме.,"Сумеречный разрушитель (героич., 25 игроков)",,4816,-1,-1,4815,14922,0,10,0,204,136223,0,12596,0,0,0,0
Убейте Халиона в Рубиновом святилище в рейде на 10 игроков.,Сумеречный разрушитель (10 игроков),,4817,-1,-1,0,14922,0,10,0,201,136223,0,15669,0,0,0,0
Убейте Халиона в Рубиновом святилище в рейде на 10 игроков в героическом режиме.,"Сумеречный разрушитель (героич., 10 игроков)",,4818,-1,-1,4817,14922,0,10,0,202,136223,0,15672,0,0,0,0
"Убийства Халиона (Рубиновое святилище, 25 игроков)","Убийства Халиона (Рубиновое святилище, 25 игроков)",,4820,-1,-1,0,14823,0,0,1,198,136243,0,15701,0,0,0,0
"Убийства Халиона (Рубиновое святилище, 10 игроков)","Убийства Халиона (Рубиновое святилище, 10 игроков)",,4821,-1,-1,0,14823,0,0,1,196,136243,0,15704,0,0,0,0
"Убийства Халиона (Рубиновое святилище, 10 игроков, героич.)","Убийства Халиона (Рубиновое святилище, 10 игроков, героич.)",,4822,-1,-1,0,14823,0,0,1,197,136243,0,17189,0,0,0,0
"Убийства Халиона (Рубиновое святилище, 25 игроков, героич.)","Убийства Халиона (Рубиновое святилище, 25 игроков, героич.)",,4823,-1,-1,0,14823,0,0,1,199,136243,0,17192,0,0,0,0
"Владелец игрушечного Тора, спутника из коллекционного издания StarCraft II: Wings of Liberty.",Коллекционное издание: Игрушечный Тор,,4824,-1,-1,0,15268,1,0,133120,21,254885,0,17391,0,0,0,0
"Исследуйте Вайш'ир, открыв все его области на карте.",Вайш'ир,,4825,-1,-1,0,15069,0,10,2228224,1,409551,0,15675,0,0,0,0
Достигните 85-го уровня до выхода дополнения Shadowlands.,85-й уровень (наследие),,4826,-1,-1,13,15446,0,0,2103300,5,409544,0,0,0,0,0,0
"Исследуйте перечисленные ниже территории Калимдора и Восточных королевств, чтобы оценить последствия катаклизма.",Оценка масштабов разрушения,,4827,-1,-1,0,15069,0,10,131072,6,135830,0,18347,0,0,0,0
"Получите прогулочную ракету X-53 по программе ""Пригласи друга"".",Дружба выше всего на свете,,4832,-1,-1,0,15269,1,0,133120,61,370664,0,14558,0,0,0,0
Убейте повелителя перерожденных Обсидия в пещерах Черной горы.,Пещеры Черной горы,,4833,645,-1,0,15067,0,10,0,1,409594,0,14953,0,0,0,0
Убейте Озумата в Троне Приливов.,Трон Приливов,,4839,643,-1,0,15067,0,10,0,3,409600,0,14859,0,0,0,0
Убейте Эрудакса в Грим Батоле.,Грим Батол,,4840,670,-1,0,15067,0,10,0,9,409596,0,14862,0,0,0,0
Убейте Раджа в Чертогах Созидания.,Чертоги Созидания,,4841,644,-1,0,15067,0,10,0,11,409597,0,16851,0,0,0,0
Победите боссов твердыни Крыла Тьмы.,Твердыня Крыла Тьмы,,4842,669,-1,0,15068,0,10,0,1,254649,0,15624,0,0,0,0
Заработайте указанные ниже достижения в подземельях Cataclysm в героическом режиме.,Покоритель подземелий Cataclysm,,4844,-1,-1,0,168,0,20,135168,23,391130,0,16679,0,0,0,0
Заработайте указанные ниже достижения в подземельях Cataclysm в героическом режиме.,Слава герою Cataclysm,Транспорт: вулканический дракон,4845,-1,-1,0,168,0,25,143360,25,367599,62900,16690,0,0,0,0
Убейте верховную жрицу Азил в Каменных Недрах.,Каменные Недра,,4846,725,-1,0,15067,0,10,0,5,409595,0,17303,0,0,0,0
Убейте Асаада на Вершине Смерча.,Вершина Смерча,,4847,657,-1,0,15067,0,10,0,7,409599,0,17306,0,0,0,0
"Убейте Сиамата, повелителя южного ветра в Затерянном городе Тол'вире.",Затерянный город Тол'вир,,4848,755,-1,0,15067,0,10,0,13,409598,0,15208,0,0,0,0
"Добейтесь того, чтобы уровень здоровья Нефариана опустился ниже 50% до того, как он приземлится для решающей битвы, а затем убейте Нефариана в твердыне Крыла Тьмы.",Дела семейные,,4849,669,-1,0,15068,0,10,0,22,254650,0,15707,0,0,0,0
Убейте боссов Сумеречного бастиона.,Сумеречный бастион,,4850,671,-1,0,15068,0,10,0,2,425950,0,13128,0,0,0,0
Победите боссов трона Четырех Ветров.,Трон Четырех Ветров,,4851,754,-1,0,15068,0,10,0,3,254501,0,12484,0,0,0,0
"Убейте 6 сумеречных исчадий в сумеречном мире, а затем убейте Тералиона и Валиону в Сумеречном бастионе.",Двойной дракон,,4852,671,-1,0,15068,0,10,0,24,429379,0,18362,0,0,0,0
Заработайте указанные ниже достижения в рейдах Cataclysm.,Слава рейдеру Cataclysm,Транспорт: дракон восточного ветра,4853,-1,-1,0,168,0,25,143360,26,133079,62901,16591,0,0,0,0
Найдите редкий артефакт.,Экспонаты разрешается потрогать,Звание: Магистр,4854,-1,-1,0,15071,0,10,0,15,441140,0,15211,0,0,0,0
Найдите 10 редких артефактов.,"Было ваше, стало наше",Звание: Доцент,4855,-1,-1,4854,15071,0,10,131072,16,441144,0,17204,0,0,0,0
Найдите 20 редких артефактов.,Собственность музея!,Звание: Профессор,4856,-1,-1,4855,15071,0,10,131072,17,441146,0,15293,0,0,0,0
Повысьте навык археологии до 150.,Археолог-подмастерье,,4857,-1,-1,0,15071,0,10,0,1,441139,0,15405,0,0,0,0
"Найдите перечисленные ниже скипетры, принадлежащие различным расам Азерота.",Семь скипетров,,4858,-1,-1,0,15071,0,10,131072,20,134903,0,16731,0,0,0,0
Найдите перечисленные ниже артефакты танов Черного Железа.,Короли под горой,,4859,-1,-1,0,15071,0,10,131072,24,236805,0,16740,0,0,0,0
Повысьте навык владения всеми основными и вспомогательными профессиями до 525 во всех дополнениях.,Работа в команде,Награда: знамя сотрудничества,4860,-1,-1,0,15080,0,10,28672,1,464483,0,16854,0,0,0,0
Получите любой легендарный предмет из перечисленных ниже.,Мы – легенда,,4861,-1,-1,0,15079,1,10,28672,18,236297,0,17195,0,0,0,0
"Исследуйте Хиджал, открыв все его области на карте.",Хиджал,,4863,-1,-1,0,15069,0,10,2228224,2,409547,0,13691,0,0,0,0
"Исследуйте Подземье, открыв все его области на карте.",Подземье,,4864,-1,-1,0,15069,0,10,2228224,3,409546,0,15367,0,0,0,0
"Исследуйте Ульдум, открыв всего его области на карте.",Ульдум,,4865,-1,-1,0,15069,0,10,2228224,4,409550,0,15497,0,0,0,0
"Исследуйте Сумеречное нагорье, открыв всего его области на карте.",Сумеречное нагорье,,4866,-1,-1,0,15069,0,10,2228224,5,409549,0,12809,0,0,0,0
"Исследуйте территории, обнажившиеся в результате катаклизма.",Катаклизм,,4868,-1,-1,0,97,0,25,131072,5,237588,0,12838,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Вайш'ире.,Подводная одиссея в Вайш'ире,,4869,-1,1,0,15070,0,10,131072,1,409605,0,14409,0,0,0,0
Пройдите указанные ниже этапы развития сюжета на горе Хиджал.,Спускаясь с гор,,4870,-1,-1,0,15070,0,10,131072,6,409602,0,16871,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Подземье.,В землях Подземья,,4871,-1,-1,0,15070,0,10,131072,8,409601,0,14580,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Ульдуме.,На раскопках Ульдума,,4872,-1,-1,0,15070,0,10,131072,10,409604,0,14583,0,0,0,0
Пройдите указанные ниже этапы развития сюжета на Сумеречном нагорье.,Блуждание в сумраке,,4873,-1,1,0,15070,0,10,131072,11,409603,0,12789,0,0,0,0
Выполните 100 ежедневных заданий на Тол Бараде.,Только Барад,,4874,-1,-1,0,15070,0,10,131200,15,409548,0,12792,0,0,0,0
"Заработайте указанные ниже достижения, связанные с заданиями Cataclysm.",Хранитель мудрости Cataclysm,,4875,-1,-1,0,15070,0,10,131072,50,133738,0,17280,0,0,0,0
"Добейтесь того, чтобы вас превозносили Служители Земли.",Служители Земли,,4881,-1,-1,0,15072,0,10,131072,1,456567,0,15281,0,0,0,0
"Добейтесь того, чтобы вас превозносили Стражи Хиджала.",Стражи Хиджала,,4882,-1,-1,0,15072,0,10,131072,2,456570,0,15284,0,0,0,0
"Добейтесь того, чтобы вас превозносила Теразан.",Теразан,,4883,-1,-1,0,15072,0,10,131072,3,456572,0,16980,0,0,0,0
"Добейтесь того, чтобы вас превозносили рамкахены Тол'вира.",Рамкахены,,4884,-1,-1,0,15072,0,10,131072,6,456574,0,17355,0,0,0,0
"Добейтесь того, чтобы вас превозносил клан Громового Молота.",Клан Громового Молота,,4885,-1,1,0,15072,0,10,131072,4,456575,0,17358,0,0,0,0
"Добейтесь того, чтобы вас превозносил клан Драконьей Пасти.",Клан Драконьей Пасти,,4886,-1,0,0,15072,0,10,131072,5,456565,0,17361,0,0,0,0
"Уничтожьте по порталу элементалей каждого вида во время события, посвященного запуску Cataclysm.",Посторонним вход воспрещен!,,4887,-1,-1,0,15274,4,0,133120,42,132886,0,16617,0,0,0,0
Получите в Ульдуме верхового дромедара.,Один горб – хорошо!,,4888,-1,-1,0,15248,1,10,131072,8,454773,0,17759,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Восточных Чумных землях.,Задания в Восточных Чумных землях,,4892,-1,-1,0,14861,0,10,131072,13,236760,0,12635,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Западных Чумных землях.,Задания в Западных Чумных землях,,4893,-1,-1,0,14861,0,10,131072,36,236851,0,12638,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Серебряном бору.,Задания в Серебряном бору,,4894,-1,0,0,14861,0,20,131072,31,236830,0,15529,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в предгорьях Хилсбрада.,Задания в предгорьях Хилсбрада,,4895,-1,0,0,14861,0,10,131072,18,236779,0,12641,0,0,0,0
Пройдите указанные ниже этапы развития сюжета на нагорье Арати.,Задания на нагорье Арати,,4896,-1,-1,0,14861,0,10,131072,2,236712,0,65122,0,0,0,0
Пройдите указанные ниже этапы развития сюжета во Внутренних землях.,Задания во Внутренних землях,,4897,-1,-1,0,14861,0,10,131072,19,236780,0,80140,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Лок Модане.,Задания в Лок Модане,,4899,-1,1,0,14861,0,10,131072,22,236808,0,16749,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Бесплодных землях.,Задания в Бесплодных землях,,4900,-1,-1,0,14861,0,10,131072,6,236716,0,16770,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Пылающих степях.,Задания в Пылающих степях,,4901,-1,-1,0,14861,0,10,131072,10,236734,0,13149,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Красногорье.,Задания в Красногорье,,4902,-1,1,0,14861,0,10,131072,27,236814,0,12599,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Западном крае.,Задания в Западном крае,,4903,-1,1,0,14861,0,10,131072,37,236852,0,17417,0,0,0,0
Пройдите указанные ниже этапы развития сюжета на болоте Печали.,Задания на Болоте Печали,,4904,-1,-1,0,14861,0,10,131072,33,236845,0,16773,0,0,0,0
Пройдите указанные ниже этапы развития сюжета на мысе Тернистой долины.,Задания на мысе Тернистой долины,,4905,-1,-1,0,14861,0,10,131072,11,236844,0,16776,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Северной Тенистой долине.,Задания в Северной Тернистой долине,,4906,-1,-1,0,14861,0,10,131072,25,236844,0,19005,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Призрачных землях.,Задания в Призрачных землях,,4908,-1,0,0,14861,0,20,131072,16,236765,0,19008,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Выжженных землях.,Задания в Выжженных землях,,4909,-1,-1,0,14861,0,10,131072,8,236720,0,17682,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Тлеющем ущелье.,Задания в Тлеющем ущелье,,4910,-1,-1,0,14861,0,10,131072,29,236815,0,18370,0,0,0,0
Достигните 25-го уровня гильдии.,25-й уровень гильдии,,4912,-1,1,4946,15093,0,0,28672,5,464608,0,0,0,0,0,0
"Потратьте 50000 золотых на починку предметов, принадлежащих членам гильдии.",С миру по нитке,,4913,-1,-1,0,15088,0,10,28672,2,413573,0,13977,0,0,0,0
"Повысьте навык владения двумя основными профессиями в категории ""Катаклизм"" до 75.",Работа в жару,,4914,-1,-1,4924,169,2,10,131072,10,132281,0,65838,0,0,0,0
"Повысьте навык рыбной ловли, первой помощи, кулинарии и археологии до 525.",На все руки от скуки,,4915,-1,-1,730,172,0,0,133120,16,134328,0,22621,0,0,0,0
"Повысьте навык кулинарии в категории ""Катаклизм"" до 75.",Повар времен Катаклизма,,4916,-1,-1,0,170,0,10,0,6,4620671,0,15782,0,0,0,0
"Повысьте навык рыбной ловли в категории ""Катаклизм"" до 75.",Рыбак времен Катаклизма,,4917,-1,-1,0,171,0,10,0,8,4620674,0,16761,0,0,0,0
Повысьте навык оказания первой помощи до 525.,Прославленный мастер первой помощи,,4918,-1,-1,135,172,0,0,2048,9,135966,0,19727,0,0,0,0
Повысьте навык археологии до 225.,Археолог-умелец,,4919,-1,-1,4857,15071,0,10,0,2,441139,0,12494,0,0,0,0
Повысьте навык археологии до 300.,Археолог-искусник,,4920,-1,-1,4919,15071,0,10,0,3,441139,0,19849,0,0,0,0
Повысьте навык археологии до 375.,Мастер-археолог,,4921,-1,-1,4920,15071,0,10,0,4,441139,0,15408,0,0,0,0
Повысьте навык археологии до 450.,Великий мастер археологии,,4922,-1,-1,4921,15071,0,10,0,5,441139,0,13901,0,0,0,0
Повысьте навык археологии до 525.,Прославленный мастер археологии,,4923,-1,-1,4922,15071,0,10,0,6,441139,0,12497,0,0,0,0
"Повысьте навык владения основной профессией в категории ""Катаклизм"" до 75.",Мастер времен Катаклизма,,4924,-1,-1,0,169,1,10,4096,9,134327,0,12508,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Ясеневом лесу.,Задания в Ясеневом лесу,,4925,-1,1,0,15081,0,10,131072,2,236713,0,63428,0,0,0,0
Пройдите указанные ниже этапы развития сюжета на острове Кровавой Дымки.,Задания на острове Кровавой Дымки,,4926,-1,1,0,15081,0,10,131072,8,236721,0,63307,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Азшаре.,Задания в Азшаре,,4927,-1,0,0,15081,0,10,131072,6,236714,0,63289,0,0,0,0
Пройдите указанные ниже этапы развития сюжета на Темных берегах.,Задания на Темных берегах,,4928,-1,1,0,15081,0,10,131072,10,236739,0,63398,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Пылевых топях.,Задания в Пылевых топях,,4929,-1,1,0,15081,0,10,131072,14,236758,0,63661,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Пустошах.,Задания в Пустошах,,4930,-1,-1,0,15081,0,10,131072,11,236742,0,65139,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Оскверненном лесу.,Задания в Оскверненном лесу,,4931,-1,-1,0,15081,0,10,131072,17,236763,0,63333,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Фераласе.,Задания в Фераласе,,4932,-1,1,0,15081,0,10,131072,20,236764,0,63603,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Северных степях.,Задания в Северных степях,,4933,-1,0,0,15081,0,10,131072,23,236717,0,63383,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Силитусе.,Задания в Силитусе,,4934,-1,-1,0,15081,0,10,131072,26,236829,0,63327,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Танарисе.,Задания в Танарисе,,4935,-1,-1,0,15081,0,10,131072,36,236846,0,63405,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Когтистых горах.,Задания в Когтистых горах,,4936,-1,1,0,15081,0,10,131072,28,236831,0,63469,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Южных степях.,Задания в Южных степях,,4937,-1,1,0,15081,0,10,131072,32,236405,0,63493,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Тысяче Игл.,Задания в Тысяче Игл,,4938,-1,-1,0,15081,0,10,131072,37,236848,0,63589,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в кратере Ун'Горо.,Задания в кратере Ун'горо,,4939,-1,-1,0,15081,0,10,131072,40,236850,0,63419,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Зимних Ключах.,Задания в Зимних Ключах,,4940,-1,-1,0,15081,0,10,131072,42,236854,0,63368,0,0,0,0
Достигните 5-го уровня гильдии.,5-й уровень гильдии,,4943,-1,-1,0,15093,0,0,20480,1,464609,0,0,0,0,0,0
Достигните 10-го уровня гильдии.,10-й уровень гильдии,,4944,-1,-1,4943,15093,0,0,20480,2,464605,0,0,0,0,0,0
Достигните 15-го уровня гильдии.,15-й уровень гильдии,,4945,-1,-1,4944,15093,0,0,20480,3,464606,0,0,0,0,0,0
Достигните 20-го уровня гильдии.,20-й уровень гильдии,,4946,-1,-1,4945,15093,0,0,20480,4,464607,0,0,0,0,0,0
Выполните 100000 заданий.,Сдавать – не пересдавать,,4947,-1,-1,5239,15077,0,10,28672,3,464068,0,19014,0,0,0,0
Получите 200000 золотых монет из поверженных существ.,На черный день,,4948,-1,-1,5201,15088,0,10,28672,5,133787,0,19846,0,0,0,0
Приобретите все 8 сейфов гильдейского банка.,Хранилище гильдии,,4949,-1,-1,5196,15088,0,10,28672,7,413587,0,13146,0,0,0,0
"Добейтесь указанных ниже достижений в подземельях классической игры, находясь в составе группы гильдии.",Повелитель подземелий (гильдия),,4950,-1,-1,0,15079,0,10,28672,1,135958,0,18373,0,0,0,0
"Добейтесь того, чтобы персонажи перечисленных ниже классов заслужили звание претендента.",Претенденты гильдии,,4952,-1,-1,0,15091,0,10,94208,4,236540,0,17546,0,0,0,0
"Заслужите 2200 очков рейтинга арены в команде, состоящей из членов гильдии.",Как вам представление?,,4955,-1,-1,0,15093,1,0,61440,53,457927,0,0,0,0,0,0
Выполните 5 заданий в подземельях.,5 заданий в подземельях,,4956,-1,-1,0,96,0,10,128,26,236668,0,17558,0,0,0,0
Выполните 20 заданий в подземельях.,20 заданий в подземельях,,4957,-1,-1,4956,96,0,10,128,27,236670,0,13917,0,0,0,0
"Выполните все серии заданий ""Кольцо Крови"", ""Амфитеатр Страданий"" и ""Горнило Крови"".",Первое правило Кольца Крови: никому не рассказывать о Кольце Крови,,4958,-1,-1,1576,96,0,10,131072,30,132334,0,18247,0,0,0,0
"Выполните серию заданий в инкубаторе Огненных Просторов на горе Хиджал, включая финальное: ""Всмятку!""","Берегись ""непобедимого""!",,4959,-1,-1,0,15070,0,10,131072,16,135128,0,17619,0,0,0,0
"Выполните все задания из серии ""Горнило Крови"" на Сумеречном нагорье, включая финальное: ""Сумеречный ужас""!",Третий раунд. Начали!,,4960,-1,-1,0,15070,0,10,131072,29,133345,0,15038,0,0,0,0
"Выполните всю серию заданий ""Саркофаг Предвестья"", включая финальное: ""Харрисон Джонс и храм Ульдума"".",Через тысячу лет даже ты будешь чего-то стоить,,4961,-1,-1,0,15070,0,10,131072,27,133152,0,19216,0,0,0,0
"Победите китовую акулу в Вайш'ире (невзирая на то, что вы не получите добычи).",Из глубины преисподней наношу тебе удар,,4975,-1,-1,0,15069,0,10,0,7,237311,0,15533,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Ясеневом лесу.,Задания в Ясеневом лесу,,4976,-1,0,0,15081,0,10,131072,4,236713,0,63429,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Пылевых топях.,Задания в Пылевых топях,,4978,-1,0,0,15081,0,10,131072,16,236758,0,63662,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Фераласе.,Задания в Фераласе,,4979,-1,0,0,15081,0,10,131072,21,236764,0,63604,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Когтистых горах.,Задания в Когтистых горах,,4980,-1,0,0,15081,0,10,131072,30,236831,0,63470,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Южных степях.,Задания в Южных степях,,4981,-1,0,0,15081,0,10,131072,34,236405,0,63494,0,0,0,0
Пройдите указанные ниже этапы развития сюжета в Вайш'ире.,Подводная одиссея в Вайш'ире,,4982,-1,0,0,15070,0,10,131072,4,409605,0,18927,0,0,0,0
Победите боссов твердыни Крыла Тьмы в составе группы гильдии.,Гильдейский марш по твердыне Крыла Тьмы,,4985,669,-1,0,15087,0,10,53248,1,254649,0,17228,0,0,0,0
Победите боссов Сумеречного бастиона в составе группы гильдии.,Гильдейский марш по Сумеречному бастиону,,4986,671,-1,0,15087,0,10,53248,3,236695,0,17236,0,0,0,0
Победите боссов трона Четырех Ветров в составе группы гильдии.,Гильдейский марш к трону Четырех Ветров,,4987,754,-1,0,15087,0,10,53248,2,254501,0,15825,0,0,0,0
Добейтесь указанных ниже рейдовых достижений Cataclysm в составе группы гильдии.,Слава рейдеру Cataclysm (гильдия),Транспорт: темный феникс,4988,-1,-1,0,15079,0,10,28672,9,255346,0,17998,0,0,0,0
"Добейтесь того, чтобы состоящие в гильдии персонажи перечисленных ниже классов достигли максимального уровня.",Расцвет классицизма,Награда: накидка сотрудничества,4989,-1,-1,0,15088,0,10,28672,11,463852,0,18079,0,0,0,0
"Исследуйте мыс Тернистой долины, открыв все его области на карте.",Мыс Тернистой долины,,4995,-1,-1,0,14777,0,10,2228224,16,236844,0,15257,0,0,0,0
"Исследуйте Степи, открыв все их области на карте.",Южные степи,,4996,-1,-1,0,14778,0,10,2228224,6,236717,0,14586,0,0,0,0
"Владелец Сульфураса, Руки Рагнароса","Сульфурас, Рука Рагнароса (гильдия)",,4997,-1,-1,0,15079,1,10,94208,21,133066,0,16720,0,0,0,0
"Первый шаман на сервере, достигший 85-го уровня до выхода дополнения Shadowlands.",1-й на сервере! Шаман 85-го уровня (наследие),,4998,-1,-1,0,81,0,0,2304,41,136012,0,0,0,0,0,0
"Первый персонаж на сервере, достигший 85-го уровня до выхода дополнения Shadowlands.",1-й на сервере! Персонаж 85-го уровня (наследие),,4999,-1,-1,0,81,0,0,2304,38,409544,0,0,0,0,0,0
"Первый друид на сервере, достигший 85-го уровня до выхода дополнения Shadowlands.",1-й на сервере! Друид 85-го уровня (наследие),,5000,-1,-1,0,81,0,0,2304,44,132136,0,0,0,0,0,0
"Первый паладин на сервере, достигший 85-го уровня до выхода дополнения Shadowlands.",1-й на сервере! Паладин 85-го уровня (наследие),,5001,-1,-1,0,81,0,0,2304,47,132325,0,0,0,0,0,0
"Первый жрец на сервере, достигший 85-го уровня до выхода дополнения Shadowlands.",1-й на сервере! Жрец 85-го уровня (наследие),,5002,-1,-1,0,81,0,0,2304,50,135167,0,0,0,0,0,0
