ID,DisplayName_lang,Description_lang,Field_9_0_1_33978_001,MatQualityWeight,Field_10_0_0_44649_004
724,Культура пузырчатого микоцвета,с многими алхимическими рецептами Каз Алгара.,0,5,2
725,Толченые лепестки,с многими алхимическими рецептами Каз Алгара.,0,5,2
726,Универсальный полироль Жуля,с чертежами Каз Алгара для создания снаряжения без украшений.,0,0,0
728,,,2,0,0
729,,,2,0,0
730,,,2,0,0
731,,,2,0,0
732,,,2,0,0
733,,,2,0,0
734,11.1 Professions - Modifying Reagent - Shared - Pacing - Season 2 Spark,,2,0,0
735,11.1 Optional Reagent - Season 2 - Enchanted Crests,с чертежами Каз Алгара для создания эпического снаряжения с помощью искры Удачи.,0,0,0
736,11.2 Professions - Modifying Reagent - Shared - Pacing - Season 3 Spark,,2,0,0
737,11.2 Optional Reagent - Season 3 - Enchanted Crests,с чертежами Каз Алгара для создания эпического снаряжения с помощью искры звездного света.,0,0,0
738,Гнездо,,0,0,3
739,Гнездо,,0,0,3
752,Осадок черной крови,,0,7,1
761,"11.1.5, дополнительный реагент – 2-й сезон – матрица усиления – эпохальное",с чертежами Каз Алгара для создания эпического снаряжения с помощью искр Удачи.,0,0,0
764,"11.1.5, дополнительный реагент – 2-й сезон – матрица усиления – героическое",с чертежами Каз Алгара для создания эпического снаряжения с помощью искр Удачи.,0,0,0
858,Гнездо,,0,0,3
859,Гнездо,,0,0,3
865,11.2.5 Optional Reagent - Season 3 - Augmentation Matrix - Mythic,с чертежами Каз Алгара для создания эпического снаряжения с помощью искр звездного света.,0,0,0
866,11.2.5 Optional Reagent - Season 3 - Augmentation Matrix - Heroic,с чертежами Каз Алгара для создания эпического снаряжения с помощью искр звездного света.,0,0,0
874,Масло милости Беледар,,0,10,1
881,Дистиллят дремлющей души,,0,0,1
885,Красные красящие травы,,0,0,1
886,Оранжевые красящие травы,,0,0,0
887,Желтые красящие травы,,0,0,1
888,Зеленые красящие травы,,0,0,1
889,Синие красящие травы,,0,0,1
890,Бирюзовые красящие травы,,0,0,1
891,Лиловые красящие травы,,0,0,1
892,Белые красящие травы,,0,0,1
893,Черные красящие травы,,0,0,1
894,Коричневые красящие травы,,0,0,1
