ID,FullName_lang,ShortName_lang,GroupFinderCategoryID,OrderIndex,GroupFinderActivityGrpID,Flags,MinGearLevelSuggestion,PlayerConditionID,MapID,DifficultyID,AreaID,MaxPlayers,DisplayType,Field_11_0_7_57361_013,Field_11_0_7_57361_014,Field_11_0_7_57361_015,Field_11_0_7_57361_016,OverrideContentTuningID,MapChallengeModeID
261,Пустоверть,Пустоверть,1,0,69,258,0,0,0,0,3523,0,4,0,0,0,0,0,0
262,Долина Призрачной Луны,Долина Призрачной Луны,1,0,69,258,0,0,0,0,3520,0,4,0,0,0,0,0,0
263,Борейская тундра,Борейская тундра,1,0,70,258,0,0,0,0,3537,0,4,0,0,0,0,0,0
264,Ревущий фьорд,Ревущий фьорд,1,0,70,258,0,0,0,0,495,0,4,0,0,0,0,0,0
265,Драконий Погост,Драконий Погост,1,0,70,258,0,0,0,0,65,0,4,0,0,0,0,0,0
266,Седые холмы,Седые холмы,1,0,70,258,0,0,0,0,394,0,4,0,0,0,0,0,0
267,Низина Шолазар,Низина Шолазар,1,0,70,258,0,0,0,0,3711,0,4,0,0,0,0,0,0
268,Зул'Драк,Зул'Драк,1,0,70,258,0,0,0,0,66,0,4,0,0,0,0,0,0
269,Ледяная Корона,Ледяная Корона,1,0,70,258,0,0,0,0,210,0,4,0,0,0,0,0,0
270,Грозовая гряда,Грозовая гряда,1,0,70,258,0,0,0,0,67,0,4,0,0,0,0,0,0
271,Лагерь Хротгара,Лагерь Хротгара,1,0,70,258,0,0,0,0,4742,0,4,0,0,0,0,0,0
272,Лес Хрустальной Песни,Лес Хрустальной Песни,1,0,70,258,0,0,0,0,2817,0,4,0,0,0,0,0,0
273,Озеро Ледяных Оков,Озеро Ледяных Оков,1,0,70,258,0,0,0,0,4197,0,4,0,0,0,0,0,0
274,Тол Барад,Тол Барад,1,0,2,258,0,0,0,0,5095,0,4,0,0,0,0,0,0
275,Полуостров Тол Барад,Полуостров Тол Барад,1,0,2,258,0,0,0,0,5389,0,4,0,0,0,0,0,0
276,Подземье,Подземье,1,0,3,258,0,0,0,0,5042,0,4,0,0,0,0,0,0
277,Остров Новолуния,Остров Новолуния,1,0,2,258,0,0,0,0,5861,0,4,0,0,0,0,0,0
278,Кезан,Кезан,1,0,3,258,0,0,0,0,4737,0,4,0,0,0,0,0,0
279,Затерянные острова,Затерянные острова,1,0,3,258,0,0,0,0,4707,0,4,0,0,0,0,0,0
280,Скитающийся остров,Скитающийся остров,1,0,71,258,0,0,0,0,5736,0,4,0,0,0,0,0,0
281,Нефритовый лес,Нефритовый лес,1,0,71,258,0,0,0,0,5785,0,4,0,0,0,0,0,0
282,Красарангские джунгли,Красарангские джунгли,1,0,71,258,0,0,0,0,6134,0,4,0,0,0,0,0,0
283,Вершина Кунь-Лай,Вершина Кунь-Лай,1,0,71,258,0,0,0,0,5841,0,4,0,0,0,0,0,0
284,Долина Четырех Ветров,Долина Четырех Ветров,1,0,71,258,0,0,0,0,5805,0,4,0,0,0,0,0,0
285,Сокрытая лестница,Сокрытая лестница,1,0,71,258,0,0,0,0,6006,0,4,0,0,0,0,0,0
286,Танлунские степи,Танлунские степи,1,0,71,258,0,0,0,0,5842,0,4,0,0,0,0,0,0
287,Жуткие пустоши,Жуткие пустоши,1,0,71,258,0,0,0,0,6138,0,4,0,0,0,0,0,0
288,Остров Великанов,Остров Великанов,1,0,71,258,0,0,0,0,6661,0,4,0,0,0,0,0,0
289,Вечноцветущий дол,Вечноцветущий дол,1,0,71,258,0,0,0,0,5840,0,4,0,0,0,0,0,0
290,Остров Грома,Остров Грома,1,0,71,258,0,0,0,0,6507,0,4,0,0,0,0,0,0
291,Вневременный остров,Вневременный остров,1,0,71,258,0,0,0,0,6757,0,4,0,0,0,0,0,0
293,Логово Крыла Тьмы,Логово Крыла Тьмы,3,0,0,34,0,0,469,9,0,40,0,0,0,0,0,0,0
294,Руины Ан'Киража,Руины Ан'Киража,3,0,0,34,0,0,509,3,0,10,0,0,0,0,0,0,0
295,Храм Ан'Киража,Храм Ан'Киража,3,0,0,34,0,0,531,9,0,40,0,0,0,0,0,0,0
296,Логово Груула,Логово Груула,3,0,0,34,0,0,565,4,0,25,0,0,0,0,0,0,0
297,Логово Магтеридона,Логово Магтеридона,3,0,0,34,0,0,544,4,0,25,0,0,0,0,0,0,0
298,Змеиное святилище,Змеиное святилище,3,0,0,34,0,0,548,4,0,25,0,0,0,0,0,0,0
299,Крепость Бурь,Крепость Бурь,3,0,0,34,0,0,550,4,0,25,0,0,0,0,0,0,0
300,Черный храм,Черный храм,3,0,0,34,0,0,564,14,0,30,0,0,0,0,0,0,0
301,Солнечный Колодец,Солнечный Колодец,3,0,0,34,0,0,580,4,0,25,0,0,0,0,0,0,0
303,Ульдуар,Ульдуар,3,0,0,35,0,0,603,14,0,30,0,0,0,0,0,0,0
304,"Испытание крестоносца (обычн., 10 игроков)","10, обычн.",3,0,73,35,0,0,649,3,0,10,0,0,0,0,0,0,0
305,"Испытание крестоносца (героич., 10 игроков)","10, героич.",3,0,73,35,0,0,649,5,0,10,0,0,0,0,0,0,0
306,"Испытание крестоносца (обычн., 25 игроков)","25, обычн.",3,0,73,35,0,0,649,4,0,25,0,0,0,0,0,0,0
307,"Испытание крестоносца (героич., 25 игроков)","25, героич.",3,0,73,35,0,0,649,6,0,25,0,0,0,0,0,0,0
308,"Рубиновое святилище (обычн., 10 игроков)","10, обычн.",3,0,74,35,0,0,724,3,0,10,0,0,0,0,0,0,0
309,"Рубиновое святилище (героич., 10 игроков)","10, героич.",3,0,74,35,0,0,724,5,0,10,0,0,0,0,0,0,0
310,"Рубиновое святилище (обычн., 25 игроков)","25, обычн.",3,0,74,35,0,0,724,4,0,25,0,0,0,0,0,0,0
311,"Рубиновое святилище (героич., 25 игроков)","25, героич.",3,0,74,35,0,0,724,6,0,25,0,0,0,0,0,0,0
313,"Твердыня Крыла Тьмы (обычн., 10 игроков)","10, обычн.",3,0,75,35,0,0,669,3,0,10,0,0,0,0,0,0,0
316,"Твердыня Крыла Тьмы (обычн., 25 игроков)","25, обычн.",3,0,75,35,0,0,669,4,0,25,0,0,0,0,0,0,0
317,"Твердыня Крыла Тьмы (героич., 10 игроков)","10, героич.",3,0,75,35,0,0,669,5,0,10,0,0,0,0,0,0,0
318,"Твердыня Крыла Тьмы (героич., 25 игроков)","25, героич.",3,0,75,35,0,0,669,6,0,25,0,0,0,0,0,0,0
319,"Сумеречный бастион (обычн., 10 игроков)","10, обычн.",3,0,76,35,0,0,671,3,0,10,0,0,0,0,0,0,0
320,"Сумеречный бастион (героич., 10 игроков)","10, героич.",3,0,76,35,0,0,671,5,0,10,0,0,0,0,0,0,0
321,"Сумеречный бастион (героич., 25 игроков)","25, героич.",3,0,76,35,0,0,671,6,0,25,0,0,0,0,0,0,0
322,"Сумеречный бастион (обычн., 25 игроков)","25, обычн.",3,0,76,35,0,0,671,4,0,25,0,0,0,0,0,0,0
323,"Трон Четырех Ветров (обычн., 10 игроков)","10, обычн.",3,0,77,35,0,0,754,3,0,10,0,0,0,0,0,0,0
324,"Трон Четырех Ветров (героич., 10 игроков)","10, героич.",3,0,77,35,0,0,754,5,0,10,0,0,0,0,0,0,0
325,"Трон Четырех Ветров (героич., 25 игроков)","25, героич.",3,0,77,35,0,0,754,6,0,25,0,0,0,0,0,0,0
326,"Трон Четырех Ветров (обычн., 25 игроков)","25, обычн.",3,0,77,35,0,0,754,4,0,25,0,0,0,0,0,0,0
331,"Душа Дракона (обычн., 10 игроков)","10, обычн.",3,0,79,35,0,0,967,3,0,10,0,0,0,0,0,0,0
332,"Душа Дракона (героич., 10 игроков)","10, героич.",3,0,79,35,0,0,967,5,0,10,0,0,0,0,0,0,0
333,"Душа Дракона (героич., 25 игроков)","25, героич.",3,0,79,35,0,0,967,6,0,25,0,0,0,0,0,0,0
334,"Душа Дракона (обычн., 25 игроков)","25, обычн.",3,0,79,35,0,0,967,4,0,25,0,0,0,0,0,0,0
335,"Подземелья Могу'шан (обычн., 10 игроков)","10, обычн.",3,0,80,35,0,0,1008,3,0,10,0,0,0,0,0,0,0
336,"Подземелья Могу'шан (героич., 10 игроков)","10, героич.",3,0,80,35,0,0,1008,5,0,10,0,0,0,0,0,0,0
337,"Подземелья Могу'шан (обычн., 25 игроков)","25, обычн.",3,0,80,35,0,0,1008,4,0,25,0,0,0,0,0,0,0
338,"Подземелья Могу'шан (героич., 25 игроков)","25, героич.",3,0,80,35,0,0,1008,6,0,25,0,0,0,0,0,0,0
339,"Сердце Страха (обычн., 10 игроков)","10, обычн.",3,0,81,35,0,0,1009,3,0,10,0,0,0,0,0,0,0
340,"Сердце Страха (героич., 10 игроков)","10, героич.",3,0,81,35,0,0,1009,5,0,10,0,0,0,0,0,0,0
341,"Сердце Страха (обычн., 25 игроков)","25, обычн.",3,0,81,35,0,0,1009,4,0,25,0,0,0,0,0,0,0
342,"Сердце Страха (героич., 25 игроков)","25, героич.",3,0,81,35,0,0,1009,6,0,25,0,0,0,0,0,0,0
343,"Терраса Вечной Весны (обычн., 10 игроков)","10, обычн.",3,0,82,35,0,0,996,3,0,10,0,0,0,0,0,0,0
344,"Терраса Вечной Весны (героич., 10 игроков)","10, героич.",3,0,82,35,0,0,996,5,0,10,0,0,0,0,0,0,0
345,"Терраса Вечной Весны (обычн., 25 игроков)","25, обычн.",3,0,82,35,0,0,996,4,0,25,0,0,0,0,0,0,0
346,"Терраса Вечной Весны (героич., 25 игроков)","25, героич.",3,0,82,35,0,0,996,6,0,25,0,0,0,0,0,0,0
347,"Престол Гроз (обычн., 10 игроков)","10, обычн.",3,1,83,35,0,0,1098,3,0,10,0,0,0,0,0,0,0
348,"Престол Гроз (героич., 10 игроков)","10, героич.",3,3,83,35,0,0,1098,5,0,10,0,0,0,0,0,0,0
349,"Престол Гроз (героич., 25 игроков)","25, героич.",3,4,83,35,0,0,1098,6,0,25,0,0,0,0,0,0,0
350,"Престол Гроз (обычн., 25 игроков)","25, обычн.",3,2,83,35,0,0,1098,4,0,25,0,0,0,0,0,0,0
351,Поля боя,Поля боя,8,0,0,36,0,86428,0,0,0,5,1,0,0,0,0,0,0
352,Поля боя,Поля боя,8,0,0,36,0,86427,0,0,0,5,1,0,0,0,0,0,0
353,Поля боя,Поля боя,8,0,0,36,0,86426,0,0,0,5,1,0,0,0,0,0,0
354,Поля боя,Поля боя,8,0,0,36,0,86425,0,0,0,5,1,0,0,0,0,0,0
355,Поля боя,Поля боя,8,0,0,36,0,86430,0,0,0,5,1,0,0,0,0,0,0
356,Поля боя,Поля боя,8,0,0,36,0,86431,0,0,0,5,1,0,0,0,0,0,0
360,Стычка на арене (3 на 3),3 на 3,7,0,0,36,0,86427,0,0,0,3,2,0,0,0,0,0,0
363,Случайное подземелье Mists of Pandaria (обычный режим),Обычный,2,0,84,98,0,21439,870,1,0,5,1,0,0,0,0,0,0
364,Случайное подземелье Mists of Pandaria (героический режим),Героический,2,0,84,98,0,21439,870,2,0,5,1,0,0,0,0,0,0
389,Стычка на арене (2 на 2),2 на 2,7,0,0,36,0,86426,0,0,0,2,2,0,0,0,0,0,0
390,Стычка на арене (3 на 3),3 на 3,7,0,0,36,0,86426,0,0,0,3,2,0,0,0,0,0,0
391,Стычка на арене (2 на 2),2 на 2,7,0,0,36,0,86428,0,0,0,2,2,0,0,0,0,0,0
392,Стычка на арене (3 на 3),3 на 3,7,0,0,36,0,86428,0,0,0,3,2,0,0,0,0,0,0
393,Стычка на арене (2 на 2),2 на 2,7,0,0,36,0,86429,0,0,0,2,2,0,0,0,0,0,0
394,Стычка на арене (3 на 3),3 на 3,7,0,0,36,0,86429,0,0,0,3,2,0,0,0,0,0,0
395,Случайное подземелье Warlords of Draenor (обычный режим),Обычный,2,0,109,98,0,21439,1116,1,0,5,1,0,0,0,0,0,0
396,Случайное подземелье Warlords of Draenor (героический режим),Героический,2,0,109,98,0,21439,1116,2,0,5,1,0,0,0,0,0,0
397,Боссы вне подземелья (Пандария),Боссы вне подземелья,3,0,0,803,0,21439,870,0,0,40,0,0,0,0,0,0,0
398,Боссы вне подземелья (Дренор),Боссы вне подземелья,3,0,0,803,0,21439,1116,0,0,40,0,0,0,0,0,0,0
399,Земли клана Верховного Молота (эпохальный режим),Эпохальный,3,0,14,35,0,27292,1228,16,0,20,0,0,0,0,0,0,0
400,Литейная клана Черной горы (эпохальный режим),Эпохальный,3,0,15,35,0,27810,1205,16,0,20,0,0,0,0,0,0,0
401,Шлаковые шахты Кровавого Молота (эпохальный режим),Эпохальный,2,3,6,99,0,138166,1175,23,0,5,1,0,0,0,0,0,0
402,Железные доки (эпохальный режим),Эпохальный,2,3,7,99,50,87337,1195,23,0,5,1,0,0,0,0,0,0
403,Аукиндон (эпохальный режим),Эпохальный,2,3,8,99,0,0,1182,23,0,5,1,0,0,0,0,0,0
404,Небесный Путь (эпохальный режим),Эпохальный,2,3,9,99,0,0,1209,23,0,5,1,0,0,0,0,0,0
405,Депо Мрачных Путей (эпохальный режим),Эпохальный,2,3,10,99,0,87337,1208,23,0,5,1,0,0,0,0,0,0
406,Вечное Цветение (эпохальный режим),Эпохальный,2,3,11,99,0,0,1279,23,0,5,1,0,0,0,0,0,0
407,Некрополь Призрачной Луны (эпохальный режим),Эпохальный,2,3,12,99,0,0,1176,23,0,5,1,0,0,0,0,0,0
408,Верхняя часть пика Черной горы (эпохальный режим),Эпохальный,2,3,13,99,0,0,1358,23,0,5,1,0,0,0,0,0,0
409,Цитадель Адского Пламени (обычный режим),Обычный,3,0,110,35,0,33719,1448,14,0,30,0,0,0,0,0,0,0
410,Цитадель Адского Пламени (героический режим),Героический,3,0,110,35,0,33720,1448,15,0,30,0,0,0,0,0,0,0
411,Танаанские джунгли,Танаанские джунгли,1,0,68,258,0,0,0,0,6723,0,4,0,0,0,0,0,0
412,Цитадель Адского Пламени (эпохальный),Эпохальный,3,0,110,35,0,33721,1448,16,0,20,0,0,0,0,0,0,0
413,Изумрудный Кошмар (обычный режим),Обычный,3,0,122,35,50,38619,1520,14,0,30,0,0,0,0,0,0,0
414,Изумрудный Кошмар (героический режим),Героический,3,1,122,35,50,38620,1520,15,0,30,0,0,0,0,0,0,0
415,Цитадель Ночи (обычный режим),Обычный,3,1,123,35,50,38631,1530,14,0,30,0,0,0,0,0,0,0
416,Цитадель Ночи (героический режим),Героический,3,2,123,35,50,38632,1530,15,0,30,0,0,0,0,0,0,0
417,Случайное подземелье Legion (обычный режим),Обычный,2,0,111,98,0,21439,1220,1,0,5,1,0,0,0,0,0,0
418,Случайное подземелье Legion (героический режим),Героический,2,2,111,98,50,21439,1220,2,0,5,1,0,0,0,0,0,0
419,Азсуна,Азсуна,1,0,124,258,0,0,0,0,7334,0,4,0,0,0,0,0,0
420,Валь'шара,Валь'шара,1,0,124,258,0,0,0,0,7558,0,4,0,0,0,0,0,0
421,Крутогорье,Крутогорье,1,0,124,258,0,0,0,0,7503,0,4,0,0,0,0,0,0
422,Штормхейм,Штормхейм,1,0,124,258,0,0,0,0,7541,0,4,0,0,0,0,0,0
423,Сурамар,Сурамар,1,0,124,258,0,0,0,0,7637,0,4,0,0,0,0,0,0
425,Око Азшары (обычный режим),Обычный,2,1,112,99,0,0,1456,1,0,5,1,0,0,0,0,0,0
426,Чаща Темного Сердца (обычный режим),Обычный,2,2,113,99,0,0,1466,1,0,5,1,0,0,0,0,0,0
427,Чертоги Доблести (обычный режим),Обычный,2,4,114,99,0,0,1477,1,0,5,1,0,0,0,0,0,0
428,Логово Нелтариона (обычный режим),Обычный,2,3,115,99,0,0,1458,1,0,5,1,0,0,0,0,0,0
429,Штурм Аметистовой крепости (обычный режим),Обычный,2,5,116,99,0,0,1544,1,0,5,1,0,0,0,0,0,0
430,Крепость Черной Ладьи (обычный режим),Обычный,2,7,118,99,0,0,1501,1,0,5,1,0,0,0,0,0,0
431,Казематы Стражей (обычный режим),Обычный,2,6,117,99,0,0,1493,1,0,5,1,0,0,0,0,0,0
432,Утроба Душ (обычный режим),Обычный,2,8,119,99,0,0,1492,1,0,5,1,0,0,0,0,0,0
433,Квартал Звезд (обычный режим),Обычный,2,9,120,99,0,21439,1571,1,0,5,1,0,0,0,0,0,0
434,Катакомбы Сурамара (обычный режим),Обычный,2,10,121,99,0,21439,1516,1,0,5,1,0,0,0,0,0,0
435,Око Азшары (героический режим),Героический,2,1,112,99,50,87337,1456,2,0,5,1,0,0,0,0,0,0
436,Чаща Темного Сердца (героический режим),Героический,2,2,113,99,50,87337,1466,2,0,5,1,0,0,0,0,0,0
437,Чертоги Доблести (героический режим),Героический,2,4,114,99,50,0,1477,2,0,5,1,0,0,0,0,0,0
438,Логово Нелтариона (героический режим),Героический,2,3,115,99,0,87337,1458,2,0,5,1,0,0,0,0,0,0
439,Штурм Аметистовой крепости (героический режим),Героический,2,5,116,99,50,0,1544,2,0,5,1,0,0,0,0,0,0
440,Крепость Черной Ладьи (героический режим),Героический,2,7,118,99,50,87337,1501,2,0,5,1,0,0,0,0,0,0
441,Казематы Стражей (героический режим),Героический,2,6,117,99,50,87337,1493,2,0,5,1,0,0,0,0,0,0
442,Утроба Душ (героический режим),Героический,2,8,119,99,50,0,1492,2,0,5,1,0,0,0,0,0,0
443,Квартал Звезд (героический режим),Героический,2,9,120,99,50,87337,1571,2,0,5,1,0,0,0,0,0,0
444,Катакомбы Сурамара (героический режим),Героический,2,10,121,99,50,0,1516,2,0,5,1,0,0,0,0,0,0
445,Око Азшары (эпохальный режим),Эпохальный,2,1,112,99,50,0,1456,23,0,5,1,0,0,0,0,0,0
446,Чаща Темного Сердца (эпохальный режим),Эпохальный,2,2,113,99,50,0,1466,23,0,5,1,0,0,0,0,0,0
447,Чертоги Доблести (эпохальный режим),Эпохальный,2,4,114,99,50,0,1477,23,0,5,1,0,0,0,0,0,0
448,Логово Нелтариона (эпохальный режим),Эпохальный,2,3,115,99,0,0,1458,23,0,5,1,0,0,0,0,0,0
449,Штурм Аметистовой крепости (эпохальный режим),Эпохальный,2,5,116,99,50,0,1544,23,0,5,1,0,0,0,0,0,0
450,Крепость Черной Ладьи (эпохальный режим),Эпохальный,2,7,118,99,50,0,1501,23,0,5,1,0,0,0,0,0,0
451,Казематы Стражей (эпохальный режим),Эпохальный,2,6,117,99,50,0,1493,23,0,5,1,0,0,0,0,0,0
452,Утроба Душ (эпохальный режим),Эпохальный,2,8,119,99,50,0,1492,23,0,5,1,0,0,0,0,0,0
453,Квартал Звезд (эпохальный режим),Эпохальный,2,9,120,99,50,0,1571,23,0,5,1,0,0,0,0,0,0
454,Катакомбы Сурамара (эпохальный режим),Эпохальный,2,10,121,99,50,0,1516,23,0,5,1,0,0,0,0,0,0
455,Возвращение в Каражан (эпохальный режим),Эпохальный,2,11,125,99,50,0,1651,23,0,5,1,0,0,0,0,0,0
456,Испытание доблести (обычный режим),Обычный,3,3,126,35,50,0,1648,14,0,30,0,0,0,0,0,0,0
457,Испытание доблести (героический режим),Героический,3,4,126,35,50,0,1648,15,0,30,0,0,0,0,0,0,0
458,Боссы вне подземелья (Legion),Боссы вне подземелья,3,0,0,803,0,21439,1220,0,0,40,0,0,0,0,0,0,0
459,Око Азшары (эпохальный ключ),Эпохальный+,2,4,112,194,50,98021,1456,8,0,5,1,0,0,0,0,0,0
460,Чаща Темного Сердца (эпохальный ключ),Эпохальный+,2,2,113,194,50,98020,1466,8,0,5,1,0,0,0,0,0,0
461,Чертоги Доблести (эпохальный ключ),Эпохальный+,2,0,114,194,0,98014,1477,8,0,5,1,0,0,0,0,0,0
462,Логово Нелтариона (эпохальный ключ),Эпохальный+,2,7,115,194,385,98022,1458,8,0,5,1,0,0,0,0,0,0
463,Крепость Черной Ладьи (эпохальный ключ),Эпохальный+,2,9,118,194,50,98018,1501,8,0,5,1,0,0,0,0,0,0
464,Казематы Стражей (эпохальный ключ),Эпохальный+,2,6,117,194,50,98023,1493,8,0,5,1,0,0,0,0,0,0
465,Утроба Душ (эпохальный ключ),Эпохальный+,2,8,119,194,50,98015,1492,8,0,5,1,0,0,0,0,0,0
466,Квартал Звезд (эпохальный ключ),Эпохальный+,2,0,120,194,359,98019,1571,8,0,5,1,0,0,0,0,0,0
467,Катакомбы Сурамара (эпохальный ключ),Эпохальный+,2,10,121,194,50,98013,1516,8,0,5,1,0,0,0,0,0,0
468,Изумрудный Кошмар (эпохальный режим),Эпохальный,3,2,122,35,50,38620,1520,16,0,20,0,0,0,0,0,0,0
469,Расколотый берег,Расколотый берег,1,0,124,258,0,0,0,0,7543,0,4,0,0,0,0,0,0
470,Нижняя часть Каражана (героический режим),Героический,2,11,127,99,50,87337,1651,2,0,5,1,0,0,0,0,0,0
471,Нижняя часть Каражана (эпохальный ключ),Эпохальный+,2,11,127,194,50,98024,1651,8,0,5,1,0,0,0,0,0,227
472,Верхняя часть Каражана (героический режим),Героический,2,12,128,99,50,87337,1651,2,0,5,1,0,0,0,0,0,0
473,Верхняя часть Каражана (эпохальный ключ),Эпохальный+,2,12,128,194,50,98025,1651,8,0,5,1,0,0,0,0,0,234
474,Собор Вечной Ночи (героический режим),Героический,2,13,129,99,50,0,1677,2,0,5,1,0,0,0,0,0,0
475,Собор Вечной Ночи (эпохальный режим),Эпохальный,2,13,129,99,50,0,1677,23,0,5,1,0,0,0,0,0,0
476,Собор Вечной Ночи (эпохальный ключ),Эпохальный+,2,13,129,194,50,98016,1677,8,0,5,1,0,0,0,0,0,0
478,Гробница Саргераса (героический режим),Героический,3,8,131,35,50,48504,1676,15,0,30,0,0,0,0,0,0,0
479,Гробница Саргераса (обычный режим),Обычный,3,7,131,35,50,48503,1676,14,0,30,0,0,0,0,0,0,0
480,Испытание доблести (эпохальный режим),Эпохальный,3,3,126,35,50,47235,1648,16,0,20,0,0,0,0,0,0,0
481,Цитадель Ночи (эпохальный режим),Эпохальный,3,3,123,35,50,38632,1530,16,0,20,0,0,0,0,0,0,0
482,"Анторус, Пылающий Трон (обычный режим)",Обычный,3,9,132,35,50,51653,1712,14,0,30,0,0,0,0,0,0,0
483,"Анторус, Пылающий Трон (героический режим)",Героический,3,10,132,35,50,51656,1712,15,0,30,0,0,0,0,0,0,0
484,Престол Триумвирата (героический режим),Героический,2,14,133,99,50,51664,1753,2,0,5,1,0,0,0,0,0,0
485,Престол Триумвирата (эпохальный режим),Эпохальный,2,14,133,99,50,51664,1753,23,0,5,1,0,0,0,0,0,0
486,Престол Триумвирата (эпохальный ключ),Эпохальный+,2,14,133,194,50,98017,1753,8,0,5,1,0,0,0,0,0,0
487,Крокуун,Крокуун,1,0,134,258,0,0,0,0,8574,0,4,0,0,0,0,0,0
488,Пустоши Анторуса,Пустоши Анторуса,1,0,134,258,0,0,0,0,8899,0,4,0,0,0,0,0,0
489,Эредат,Эредат,1,0,134,258,0,0,0,0,8701,0,4,0,0,0,0,0,0
490,Стычка на арене (3 на 3),3 x 3,7,0,0,36,0,86425,0,0,0,3,2,0,0,0,0,0,0
491,Стычка на арене (2 на 2),2 x 2,7,0,0,36,0,86425,0,0,0,2,2,0,0,0,0,0,0
492,Гробница Саргераса (эпохальный режим),Эпохальный,3,9,131,35,50,48505,1676,16,0,20,0,0,0,0,0,0,0
493,"Анторус, Пылающий Трон (эпохальный режим)",Эпохальный,3,11,132,35,52,51656,1712,16,0,20,0,0,0,0,0,0,0
494,Ульдир (обычный режим),Обычный,3,1,135,35,60,56193,1861,14,0,30,0,0,0,0,0,0,0
495,Ульдир (героический режим),Героический,3,2,135,35,60,56194,1861,15,0,30,0,0,0,0,0,0,0
496,Ульдир (эпохальный режим),Эпохальный,3,3,135,35,60,56195,1861,16,0,30,0,0,0,0,0,0,0
497,Случайное подземелье Battle for Azeroth (обычный режим),Обычный,2,0,136,98,0,21439,1642,1,0,5,1,0,0,0,0,0,0
498,Случайное подземелье Battle for Azeroth (героический режим),Героический,2,2,136,98,58,21439,1642,2,0,5,1,0,0,0,0,0,0
499,Атал'Дазар (эпохальный режим),Эпохальный,2,3,137,99,60,0,1763,23,0,5,1,0,0,0,0,0,0
500,Атал'Дазар (героический режим),Героический,2,2,137,99,60,0,1763,2,0,5,1,0,0,0,0,0,0
501,Атал'Дазар (обычный режим),Обычный,2,1,137,99,0,63909,1763,1,0,5,1,0,0,0,0,485,0
502,Атал'Дазар (эпохальный ключ),Эпохальный+,2,4,137,194,222,98001,1763,8,0,5,1,0,0,0,0,0,0
503,Храм Сетралисс (обычный режим),Обычный,2,1,139,99,0,63909,1877,1,0,5,1,0,0,0,0,0,0
504,Храм Сетралисс (эпохальный ключ),Эпохальный+,2,4,139,194,60,98004,1877,8,0,5,1,0,0,0,0,0,0
505,Храм Сетралисс (героический режим),Героический,2,2,139,99,60,0,1877,2,0,5,1,0,0,0,0,0,0
506,Подгнилье (обычный режим),Обычный,2,1,138,99,0,63909,1841,1,0,5,1,0,0,0,0,0,0
507,Подгнилье (эпохальный ключ),Эпохальный+,2,4,138,194,385,98003,1841,8,0,5,1,0,0,0,0,0,0
508,Подгнилье (героический режим),Героический,2,2,138,99,60,0,1841,2,0,5,1,0,0,0,0,0,0
509,ЗОЛОТАЯ ЖИЛА (обычный режим),Обычный,2,1,140,99,0,63909,1594,1,0,5,1,0,0,0,0,0,0
510,ЗОЛОТАЯ ЖИЛА (эпохальный ключ),Эпохальный+,2,4,140,194,629,98010,1594,8,0,5,1,0,0,0,0,0,247
511,ЗОЛОТАЯ ЖИЛА (героический режим),Героический,2,2,140,99,616,129384,1594,2,0,5,1,0,0,0,0,0,0
512,Гробница королей (обычный режим),Обычный,2,1,141,99,0,21439,1762,1,0,5,1,0,0,0,0,0,0
513,Гробница королей (эпохальный режим),Эпохальный,2,3,141,99,60,65320,1762,23,0,5,1,0,0,0,0,0,0
514,Гробница королей (эпохальный ключ),Эпохальный+,2,4,141,194,60,65320,1762,8,0,5,1,0,0,0,0,0,0
515,Гробница королей (героический режим),Героический,2,1,141,99,60,0,1762,2,0,5,1,0,0,0,0,0,0
516,Вольная Гавань (обычный режим),Обычный,2,1,142,99,0,63909,1754,1,0,5,1,0,0,0,0,0,0
517,Вольная Гавань (эпохальный режим),Эпохальный,2,3,142,99,0,0,1754,23,0,5,1,0,0,0,0,0,0
518,Вольная Гавань (эпохальный ключ),Эпохальный+,2,5,142,194,385,98002,1754,8,0,5,1,0,0,0,0,0,0
519,Вольная Гавань (героический режим),Героический,2,2,142,99,0,0,1754,2,0,5,1,0,0,0,0,0,0
520,Святилище Штормов (обычный режим),Обычный,2,1,143,99,0,63909,1864,1,0,5,1,0,0,0,0,0,0
521,Святилище Штормов (эпохальный режим),Эпохальный,2,3,143,99,60,0,1864,23,0,5,1,0,0,0,0,0,0
522,Святилище Штормов (эпохальный ключ),Эпохальный+,2,5,143,194,60,98006,1864,8,0,5,1,0,0,0,0,0,0
523,Святилище Штормов (героический режим),Героический,2,2,143,99,60,0,1864,2,0,5,1,0,0,0,0,0,0
524,Тол Дагор (обычный режим),Обычный,2,1,144,99,57,63909,1771,1,0,5,1,0,0,0,0,0,0
525,Тол Дагор (эпохальный режим),Эпохальный,2,3,144,99,60,0,1771,23,0,5,1,0,0,0,0,0,0
526,Тол Дагор (эпохальный ключ),Эпохальный+,2,4,144,194,60,98008,1771,8,0,5,1,0,0,0,0,0,0
527,Тол Дагор (героический режим),Героический,2,2,144,99,60,0,1771,2,0,5,1,0,0,0,0,0,0
528,Усадьба Уэйкрестов (обычный режим),Обычный,2,1,145,99,0,63909,1862,1,0,5,1,0,0,0,0,0,0
529,Усадьба Уэйкрестов (эпохальный режим),Эпохальный,2,3,145,99,60,0,1862,23,0,5,1,0,0,0,0,0,0
530,Усадьба Уэйкрестов (эпохальный ключ),Эпохальный+,2,4,145,194,60,98005,1862,8,0,5,1,0,0,0,0,0,0
