Description_lang,Title_lang,ID,ScenarioID,CriteriatreeID,RewardQuestID,RelatedStep,Supersedes,OrderIndex,Flags,VisibilityPlayerConditionID,WidgetSetID
"Войдите в Обрушенный проход и продвиньтесь как можно дальше. Данный сценарий прервется после вашей смерти, потери всех иссохших или при повторном разговоре с Талисрой.","Вниз, к самым глубинам",2681,1150,49338,0,0,0,1,0,0,0
"Вернитесь к входу в Обрушенный проход и соберите все трофеи, какие сможете найти.",Трофеи войны,2682,1150,49340,0,0,0,2,0,0,0
,Помощь Ториму,2683,1146,49346,0,0,0,3,0,0,0
Поищите в Святилище других выживших.,Просто временные трудности,2684,1137,49355,0,0,0,3,0,0,0
Убейте командира повелителей ужаса Арганота.,Убить командира,2685,786,43554,0,0,0,2,0,0,0
Одолейте гончих Скверны Хаккара – Кринама и Чаадыма.,Кринам и Чаадым,2686,1136,48947,0,0,0,3,0,0,0
Победите псаря Хаккара в Аметистовой крепости.,Победа над псарем Хаккаром,2687,1136,48925,0,0,0,4,0,0,0
"Ходир попал под влияние энергии Скверны, и его нужно остановить.",Остановить Ходира,2688,1146,49367,0,0,0,5,0,0,0
"Верховный маг Кадгар должен узнать, что теперь Даларан в безопасности – благодаря вашей отваге.",Разговор с верховным магом Кадгаром,2689,1136,49371,0,0,0,5,0,0,0
Спасите Ходира!,"Ходир, я иду к тебе!",2691,1148,49465,0,0,0,3,0,0,0
Следуйте за Ходиром в Раскаты Грома.,Раскаты Грома,2692,1148,49616,0,0,0,4,0,0,0
Прорвитесь сквозь полчища Легиона.,На войне как на войне,2693,1148,49614,0,0,0,5,0,0,0
Сопровождайте Тассариана по пути через Подгород.,Дерзкое спасение,2696,1134,49396,0,0,0,1,0,0,0
"Совет Теней, вероятно, ищет узника. Лучше всего начать поиски с тюремных блоков.",Где же они?,2700,1155,49405,0,0,0,0,0,0,0
"Теперь, когда Фу Цань у вас, возвращайтесь на Скитающийся остров верхом на Юй-лун.",Дух странствий,2701,1137,49412,0,0,0,8,0,0,0
"Используйте все недавно освоенные способности, предназначенные для боя с одним противником.",Испытание тет-а-тет,2702,1084,49426,0,0,0,9,0,0,0
"Используйте все недавно освоенные способности, предназначенные для боя с двумя противниками одновременно.",Вызов принят,2703,1084,49431,0,0,0,10,0,0,0
Поговорите с Дарионом Могрейном.,Возвращение в Часовню Последней Надежды,2707,1157,49459,0,0,0,0,0,0,0
Подготовьтесь к вторжению в часовню Последней Надежды.,Приготовления,2708,1157,49461,0,0,0,1,0,0,0
"Поговорите с верховным лордом Дарионом Могрейном, чтобы начать вторжение",Точка невозврата,2709,1157,49478,0,0,0,2,0,0,0
Разузнайте как можно больше о месте встречи сектантов в Штормграде.,Охота на сектантов,2711,1123,49470,0,0,0,3,0,0,0
Возьмите Парные клинки Искусителя.,Парные клинки Искусителя,2712,900,49475,0,0,0,4,0,0,0
Поднимите мертвецов в склепе под часовней Последней Надежды.,"Мертвые, восстаньте!",2714,1157,49500,0,0,0,3,0,0,0
"Претендентов на должность членов Совета осталось очень мало. Встретьтесь с выжившими и узнайте, что они собираются делать.",Оставшиеся в строю,2715,1155,49483,0,0,0,1,0,0,0
"Тираниса Малема отправили в глубины блока Д. Пойдите туда, найдите его и узнайте, что ему известно.",Третий,2716,1155,49485,0,0,0,2,0,0,0
Теперь все лавры достанутся только вам. Оставьте Тираниса на произвол судьбы или разорвите его цепь. Толку от него все равно никакого.,Досадная случайность,2717,1155,49487,0,0,0,3,0,0,0
"Списка узников здесь нет, нужно продолжить поиски в другом месте.",Поиски продолжаются,2718,1155,49491,0,0,0,4,0,0,0
"Нагаз просит помощи ""с кое-чем"" – похоже, это ловушка. Как только он откроет свои истинные намерения, ""воспользуйтесь ситуацией"".",Тайная встреча,2719,1155,49493,0,0,0,5,0,0,0
Продолжайте поиски списка узников в тюремном блоке.,Продолжение поисков,2720,1155,49514,0,0,0,6,0,0,0
Поднимитесь к вратам Нискары.,Последняя битва,2721,1146,49369,0,0,0,0,0,0,0
"Победите командира Легиона, угрожающего Мельнице Таррен.",Победа над командиром демонов,2722,916,49511,43286,0,0,1,0,0,0
Отразите вторжение сил Легиона в предгорьях Хилсбрада.,Отражение натиска Легиона,2723,916,49536,43297,0,0,2,0,0,0
"Алларис считает, что список узников где-то рядом. Отправляйтесь на его поиски вместе.",Последнее место для поисков,2724,1155,49516,0,0,0,7,0,0,0
"Согласно списку, цель следует искать в крепости Барадин. Отправляйтесь туда вместе с Алларисом и найдите это существо.",Крепость Барадин,2725,1155,49518,0,0,0,8,0,0,0
Огромный ужасень Бездны поглотил Око. Убейте зверя и верните Око.,Око зверя,2726,1155,49520,0,0,0,9,0,0,0
Встретьтесь с верховным лордом Дарионом Могрейном в Часовне.,Верховный лорд ждет,2727,1157,49527,0,0,0,4,0,0,0
,Спасение Торима,2728,1148,49618,0,0,0,6,0,0,0
"Узнайте, что значит быть паладином.",Боевые учения,2729,1073,49557,0,0,0,0,0,0,0
"Узнайте, что значит быть воином.",Боевые учения,2730,1093,49576,0,0,0,0,0,0,0
"Узнайте, что значит быть охотником.",Боевые учения,2731,1083,49570,0,0,0,0,0,0,0
"Узнайте, что значит быть разбойником.",Боевые учения,2732,1133,49573,0,0,0,0,0,0,0
"Узнайте, что значит быть жрецом.",Боевые учения,2733,1090,49579,0,0,0,0,0,0,0
"Узнайте, что значит быть рыцарем смерти.",Боевые учения,2734,1094,49582,0,0,0,0,0,0,0
"Узнайте, что значит быть шаманом.",Боевые учения,2735,1091,49585,0,0,0,0,0,0,0
"Узнайте, что значит быть магом.",Боевые учения,2736,1132,49588,0,0,0,0,0,0,0
"Узнайте, что значит быть чернокнижником.",Боевые учения,2737,1084,49591,0,0,0,0,0,0,0
"Узнайте, что значит быть монахом.",Боевые учения,2738,1095,49594,0,0,0,0,0,0,0
"Узнайте, что значит быть друидом.",Боевые учения,2739,1096,49597,0,0,0,0,0,0,0
"Победите повелителя демонов, командующего вторжением на Мельницу Таррен.",Смерть повелителю демонов,2740,916,49602,43285,0,0,3,0,0,0
"Используйте все недавно освоенные способности, предназначенные для боя с одним противником.",Испытание тет-а-тет,2741,1094,49608,0,0,0,10,0,0,0
"Используйте все недавно освоенные способности, предназначенные для боя с двумя противниками одновременно.",Двойной вызов,2743,1094,49606,0,0,0,11,0,0,0
"Используйте все недавно освоенные способности, предназначенные для боя с двумя противниками одновременно.",Двойной вызов,2744,1096,49651,0,0,0,11,0,0,0
Защищайте воздушный корабль!,Защита от нападения,2745,1096,66941,0,0,0,12,0,0,0
"Используйте все недавно освоенные способности, предназначенные для боя с одним противником.",Испытание тет-а-тет,2746,1083,49668,0,0,0,9,0,0,0
"Используйте все недавно освоенные способности, предназначенные для боя с двумя противниками одновременно.",Двойной вызов,2747,1083,49666,0,0,0,10,0,0,0
"Используйте все недавно освоенные способности, предназначенные для боя с двумя противниками одновременно.",Двойной вызов,2748,1132,49681,0,0,0,11,0,0,0
Защищайте воздушный корабль!,Защита от нападения,2749,1132,66974,0,0,0,12,0,0,0
Защищайте воздушный корабль!,Защита от нападения,2750,1095,66982,0,0,0,10,0,0,0
Покиньте воздушный корабль и примите участие в битве.,Приказы командования,2751,1095,49687,0,0,0,11,0,0,0
"Используйте все недавно освоенные способности, предназначенные для боя с двумя противниками одновременно.",Двойной вызов,2752,1073,49719,0,0,0,10,0,0,0
Защищайте воздушный корабль!,Защита от нападения,2753,1073,66990,0,0,0,11,0,0,0
Пробейтесь в Чертог защитников.,Обитель Света,2755,1157,49733,0,0,0,5,0,0,0
Победите леди Лиадрин в Чертоге защитников.,Госпожа Света,2756,1157,49735,0,0,0,6,0,0,0
Откройте гробницу Тириона Фордринга.,Злая судьба,2757,1157,49737,0,0,0,7,0,0,0
Поговорите с пророком Веленом и сопроводите его к Трону наару.,Долгий путь вниз,2758,1138,50158,0,0,0,4,0,0,0
Защищайте воздушный корабль!,Защита от нападения,2762,1090,66998,0,0,0,10,0,0,0
Покиньте воздушный корабль и примите участие в битве.,Приказы командования,2763,1090,49751,0,0,0,11,0,0,0
"Убейте архивариусов Сумеречной стражи, чтобы выбраться из заброшенной библиотеки.",Копание в книгах,2767,1159,49766,0,0,0,0,0,0,0
Защищайте воздушный корабль!,Защита от нападения,2768,1133,67006,0,0,0,11,0,0,0
Покиньте воздушный корабль и примите участие в битве.,Приказы командования,2769,1133,49780,0,0,0,12,0,0,0
Защищайте воздушный корабль!,Защита от нападения,2771,1091,67014,0,0,0,12,0,0,0
Покиньте воздушный корабль и примите участие в битве.,Приказы командования,2772,1091,50135,0,0,0,13,0,0,0
Защищайте воздушный корабль!,Защита от нападения,2773,1093,67038,0,0,0,11,0,0,0
Покиньте воздушный корабль и примите участие в битве.,Приказы командования,2774,1093,50143,0,0,0,12,0,0,0
"Победите командира Легиона, угрожающего Задним вратам Оргриммара.",Победа над командиром демонов,2775,958,50196,43299,0,0,1,0,0,0
Отразите вторжение сил Легиона в Азшаре.,Отражение натиска Легиона,2776,958,50199,43300,0,0,2,0,0,0
"Победите повелителя демонов, командующего вторжением в Задние врата Оргриммара.",Смерть повелителю демонов,2777,958,50204,43301,0,0,3,0,0,0
Присоединитесь к битве в Храме света Пустоты.,В бой!,2778,1160,50352,0,0,0,0,0,0,0
Убейте Бальназара.,Победа над Бальназаром,2779,1160,50223,0,0,0,3,0,0,0
Уничтожьте 4 портала Легиона.,Уничтожение порталов Легиона,2780,1160,50288,0,0,0,2,0,0,0
Одолейте Огороса и Тореная Пожирателя Душ.,Одолеть приспешников Бальназара,2782,1160,50220,0,0,0,1,0,0,0
Разберитесь с беспокойными духами крепости Черной Ладьи.,Крепость Черной Ладьи,2788,1166,50476,0,0,0,0,0,0,0
Разберитесь с беспокойными духами крепости Черной Ладьи.,Крепость Черной Ладьи,2789,1166,50599,0,0,0,0,0,0,0
Одолейте верховного генерала Ракиша.,Откровения,2790,1138,50582,0,0,0,5,0,0,0
"Научитесь применять ""Удар смерти"".",Нападение вместо лекарства,2791,1094,51048,0,0,0,7,0,0,0
Присоединитесь к битве в Храме света Пустоты.,В бой!,2796,1168,51058,0,0,0,0,0,0,0
Одолейте Огороса и Тореная Пожирателя Душ.,Одолеть приспешников Бальназара,2797,1168,51060,0,0,0,1,0,0,0
Уничтожьте 4 портала Легиона.,Уничтожение порталов Легиона,2798,1168,51063,0,0,0,2,0,0,0
Убейте Бальназара.,Победа над Бальназаром,2799,1168,51065,0,0,0,3,0,0,0
Очистите территорию от слуг Азшары.,Око Азшары,2800,1169,51163,0,0,0,0,0,0,0
Очистите территорию от слуг Азшары.,Око Азшары,2801,1169,51246,0,0,0,0,0,0,0
,Поговорить с Торимом,2802,1148,52680,0,0,0,7,0,0,0
Встретьтесь с Акамой лицом к лицу.,Его истинное лицо,2803,1170,51685,0,0,0,0,0,0,0
Вызволите Малфуриона из плена Ксавия.,Чаща Темного Сердца,2806,1172,51687,0,0,0,0,0,0,0
Вызволите Малфуриона из плена Ксавия.,Чаща Темного Сердца,2807,1172,51710,0,0,0,0,0,0,0
Продержитесь до прибытия подкрепления.,Ты не готов!,2808,1170,53222,0,0,0,1,0,0,0
"Научитесь применять ""Божественную бурю"".",Грядет буря,2809,1073,51837,0,0,0,6,0,0,0
Разведайте обстановку в захваченных Казематах Стражей.,Казематы Стражей,2810,1173,51856,0,0,0,0,0,0,0
Разведайте обстановку в захваченных Казематах Стражей.,Казематы Стражей,2811,1173,51880,0,0,0,0,0,0,0
"Выведите из строя волшебного заступника, которого активировал Медив.",Охрана Медива,2812,989,52250,0,0,0,2,0,0,0
Сразитесь с Даргрулом в глубинах столицы дрогбаров.,Логово Нелтариона,2813,1174,52252,0,0,0,0,0,0,0
Сразитесь с Даргрулом в глубинах столицы дрогбаров.,Логово Нелтариона,2814,1174,52278,0,0,0,0,0,0,0
"Проберитесь на борт ""Нагльфара"" и сразитесь с Хелией на ее территории.",Утроба Душ,2815,1175,52308,0,0,0,0,0,0,0
"Проберитесь на борт ""Нагльфара"" и сразитесь с Хелией на ее территории.",Утроба Душ,2816,1175,52327,0,0,0,0,0,0,0
Исследуйте глубины катакомб Сурамара.,Катакомбы Сурамара,2819,1177,52402,0,0,0,0,0,0,0
Исследуйте глубины катакомб Сурамара.,Катакомбы Сурамара,2820,1177,52427,0,0,0,0,0,0,0
"Проникните на прием, который устраивает советник Меландр.",Квартал Звезд,2821,1178,52452,0,0,0,0,0,0,0
"Проникните на прием, который устраивает советник Меландр.",Квартал Звезд,2822,1178,52471,0,0,0,0,0,0,0
Поговорите с Кур'талосом Гребнем Ворона.,В окружении тьмы,2823,1179,52501,0,0,0,0,0,0,0
"Найдите книгу, содержащую сведения о Столпах Созидания.",Знание – сила,2824,989,52503,0,0,0,9,0,0,0
"Узнайте, что значит быть друидом.",Боевые учения,2839,1181,52548,0,0,0,0,0,0,0
"Научитесь применять ""Облик лунного совуха"".",Прогулка под луной,2840,1181,52560,0,0,0,1,0,0,0
"Научитесь применять ""Лунный огонь"" и ""Солнечный огонь"".",Сила светил,2841,1181,52557,0,0,0,2,0,0,0
"Научитесь применять ""Гнев"".",Испепеляющее солнце,2842,1181,52562,0,0,0,3,0,0,0
"Научитесь применять ""Звездный поток"".",Звездный час,2843,1181,52564,0,0,0,4,0,0,0
Примените все свои новые способности к манекену.,Сборная солянка,2845,1181,52586,0,0,0,6,0,0,0
"Научитесь применять ""Восстановление"".",Исцеление ран,2846,1181,52584,0,0,0,7,0,0,0
"Научитесь применять ""Гнев деревьев"".",Цепкие корни,2847,1181,52568,0,0,0,8,0,0,0
"Используйте все недавно освоенные способности, предназначенные для боя с одним противником.",Испытание тет-а-тет,2848,1181,52570,0,0,0,9,0,0,0
"Используйте все недавно освоенные способности, предназначенные для боя с двумя противниками одновременно.",Двойной вызов,2849,1181,52572,0,0,0,10,0,0,0
Защищайте воздушный корабль!,Защита от нападения,2850,1181,66936,0,0,0,11,0,0,0
Покиньте воздушный корабль и примите участие в битве.,Приказы командования,2851,1181,52578,0,0,0,12,0,0,0
"Узнайте, что значит быть шаманом.",Боевые учения,2852,1182,52592,0,0,0,0,0,0,0
Научитесь усиливать оружие.,Буря и огонь,2853,1182,52595,0,0,0,1,0,0,0
"Научитесь применять ""Огненный шок"".",Чуть-чуть огня,2854,1182,88943,0,0,0,2,0,0,0
"Научитесь применять ""Вскипание лавы"".",Иногда нужно выпустить пар,2855,1182,52599,0,0,0,4,0,0,0
"Научитесь применять ""Удар бури"".",Герой бури,2856,1182,52601,0,0,0,3,0,0,0
Примените все свои новые способности к манекену.,Сборная солянка,2857,1182,52609,0,0,0,6,0,0,0
"Научитесь применять ""Сглаз"".","Кто сказал ""ква""?",2858,1182,52603,0,0,0,8,0,0,0
"Научитесь применять ""Исцеляющий всплеск"".",Ванна из целебного бальзама,2859,1182,52605,0,0,0,9,0,0,0
"Научитесь применять ""Дух дикого зверя"".",Помощники из тонкого мира,2860,1182,52607,0,0,0,10,0,0,0
"Используйте все недавно освоенные способности, предназначенные для боя с одним противником.",Испытание тет-а-тет,2861,1182,52622,0,0,0,11,0,0,0
"Используйте все недавно освоенные способности, предназначенные для боя с двумя противниками одновременно.",Двойной вызов,2862,1182,52620,0,0,0,12,0,0,0
Защищайте воздушный корабль!,Защита от нападения,2863,1182,67022,0,0,0,13,0,0,0
Покиньте воздушный корабль и примите участие в битве.,Приказы командования,2864,1182,52614,0,0,0,14,0,0,0
Призовите Пламя Аззинота и уничтожьте врагов сверху.,В небо!,2868,1170,52836,0,0,0,2,0,0,0
Защитите Аметистовую крепость от войск Легиона.,Штурм Аметистовой крепости,2869,1027,52911,0,0,0,1,0,0,0
Защитите Аметистовую крепость от войск Легиона.,Штурм Аметистовой крепости,2870,1027,52927,44437,0,0,2,0,0,0
Защитите Аметистовую крепость от войск Легиона.,Штурм Аметистовой крепости,2871,1029,52962,0,0,0,1,0,0,0
Защитите Аметистовую крепость от войск Легиона.,Штурм Аметистовой крепости,2872,1029,52978,44437,0,0,2,0,0,0
Высвободите ненависть десяти тысяч лет.,Обратный отсчет,2873,1170,53049,0,0,0,3,0,0,0
"Защищайте Арлуина, пока он открывает дверь к проводнику.",Тук-тук,2874,1159,53144,0,0,0,2,0,0,0
Поместите эфемерный проектор манашторма в проводник Ночного Колодца.,ЭПМ,2875,1159,53176,0,0,0,3,0,0,0
Переживите манашторм.,У природы нет плохой погоды,2876,1159,53231,0,0,0,4,0,0,0
Отправьтесь на Расколотый берег.,Расколотый берег,2895,1189,53051,0,0,0,0,0,0,0
Уничтожьте всех демонов и все строения на побережье.,Штурм побережья,2896,1189,53053,0,0,0,1,0,0,0
Убейте командира повелителей Скверны Азгалора.,Убить командира,2897,1189,53057,0,0,0,2,0,0,0
Найдите Сильвану и Бейна.,Найти остальных,2898,1189,53059,0,0,0,3,0,0,0
"Уничтожьте портал демонов, чтобы остановить поток подкреплений.",Разрушение портала,2899,1189,53061,0,0,0,4,0,0,0
Нападите на город демонов.,Предайте огню Черный город,2900,1189,53063,0,0,0,5,0,0,0
Доберитесь до Тириона.,Верховный лорд,2901,1189,53068,0,0,0,6,0,0,0
Убейте Кроса.,Крос,2902,1189,53070,0,0,0,7,0,0,0
"Удерживайте высоту, пока силы Альянса не остановят Гул'дана.",Удержать высоту,2903,1189,53072,0,0,0,8,0,0,0
Уничтожьте ваших противников.,Внутренний демон,2904,1170,53080,0,0,0,4,0,0,0
Доберитесь до двери к проводнику Ночного Колодца.,Проводник Ночного Колодца,2905,1159,53131,0,0,0,1,0,0,0
Победите Майев,Охотница,2906,1170,53226,0,0,0,5,0,0,0
Исследуйте глубины катакомб Сурамара.,Катакомбы Сурамара,2908,967,53593,44437,0,0,0,0,0,0
Восстановите неактивный портал Лунных стражей.,Подготовка к апокалипсису,2909,1179,53664,0,0,0,1,0,0,0
"Захватите стены, победив Ксалианну Пламя Скверны.",Скверный путь,2910,1179,53673,0,0,0,2,0,0,0
Пробейтесь на верхний ярус стен во дворе.,Неисчислимое воинство,2911,1179,53691,0,0,0,3,0,0,0
Активируйте оставшиеся порталы Лунных стражей.,Один в поле не воин,2912,1179,53701,0,0,0,4,0,0,0
"Уничтожьте нигиламский портал и убейте Балаадура, чтобы положить конец вторжению.",Истинное самопожертвование,2913,1179,53715,0,0,0,5,0,0,0
Уничтожьте инфернала-стенолома на арене Славы Ворона.,Когда честные бездействуют,2917,1179,53719,0,0,0,6,0,0,0
Дайте верховному магу Кадгару сигнал развеять барьер Скверны.,Устранение барьера,2918,1125,49239,0,0,0,3,0,0,0
Попросите Магни открыть дверь в Священный планетарий.,Войти в планетарий,2919,1125,53730,0,0,0,6,0,0,0
"Покиньте Ледяной Трон, пройдя через врата на Акерус.",Приказ есть приказ,2923,901,54204,0,0,0,8,0,0,0
Ксилем вытягивает энергию из силовых линий Азерота. Его надо остановить!,Противостояние,2927,1204,55333,0,0,0,0,0,0,0
Захватите Центральный променад.,Захват променада,2928,1203,55335,0,0,0,0,0,0,0
,Захват Двора Судьбы,2929,1203,55338,0,0,0,2,0,0,0
"Телепорт дал сбой, и вы оказались за пределами Святилища. Найдите способ пробраться внутрь.",Новый план,2930,1202,55340,0,0,0,0,0,0,0
"Убейте ритуалистов у каждого из генераторов маны, чтобы развеять барьер.",Убрать барьер,2931,1202,55342,0,0,0,2,0,0,0
Вход охраняет воитель Далион. Убейте его и двигайтесь дальше.,Падение Далиона,2932,1202,55346,0,0,0,3,0,0,0
Победите древнего стража щита,Победите древнего стража щита,2933,1203,55348,0,0,0,1,0,0,0
Проникните в самую глубину Святилища Порядка и отыщите пролом.,Прорыв,2934,1202,55367,0,0,0,4,0,0,0
"Используйте иссохших, чтобы вытянуть энергию из щита Андарис.","И, наконец, Андарис",2935,1202,55373,0,0,0,5,0,0,0
Путь в Цитадель Ночи расчищен. Закрепитесь у входа.,Цитадель зовет,2936,1202,55371,0,0,0,7,0,0,0
Андарис отступила к пролому. Убейте ее.,Смерть Андарис!,2937,1202,55369,0,0,0,6,0,0,0
Путь вам преграждает магический барьер. Найдите способ развеять его.,Магия преграждает путь,2938,1202,55377,0,0,0,1,0,0,0
"Узнайте, что значит быть охотником.",Боевые учения,2958,1214,55389,0,0,0,0,0,0,0
"Научитесь применять ""Призыв питомца"".",Помощь друга,2959,1214,55394,0,0,0,1,0,0,0
"Научитесь применять ""Гарпун"".",А вот и я!,2960,1214,55414,0,0,0,2,0,0,0
"Научитесь применять способность ""Удар ящера"".",Хорошая девочка,2961,1214,55430,0,0,0,3,0,0,0
"Научитесь применять способность ""Команда ""Взять!"".",Фас!,2962,1214,66213,0,0,0,4,0,0,0
"Научитесь применять способность ""Огнебомба"".",Слишком жарко,2963,1214,66217,0,0,0,6,0,0,0
Примените все свои новые способности к манекену.,Сборная солянка,2964,1214,55425,0,0,0,7,0,0,0
"Научитесь применять способность ""Притвориться мертвым"".",Притвориться мертвым,2966,1214,55397,0,0,0,8,0,0,0
"Используйте все недавно освоенные способности, предназначенные для боя с одним противником.",Испытание тет-а-тет,2967,1214,55399,0,0,0,9,0,0,0
"Используйте все недавно освоенные способности, предназначенные для боя с двумя противниками одновременно.",Двойной вызов,2968,1214,55401,0,0,0,10,0,0,0
Защищайте воздушный корабль!,Защита от нападения,2969,1214,66966,0,0,0,11,0,0,0
Покиньте воздушный корабль и примите участие в битве.,Приказы командования,2970,1214,55407,0,0,0,12,0,0,0
"Научитесь применять способность ""Укус змеи"".",Отравленная посылка,2971,1214,66215,0,0,0,5,0,0,0
"Научитесь применять ""Шквал"".",Морозный шквал,2972,1132,55460,0,0,0,5,0,0,0
,Вызовите срабатывание телемантической ловушки,2973,1203,55486,0,0,0,3,0,0,0
asdf,Шаг 1,2977,1219,55629,0,0,0,0,0,0,0
asdfasdfasdf,Шаг 2,2979,1219,0,0,0,0,1,0,0,0
"Научитесь применять ""Звездный огонь"".","Гори, гори моя звезда",2980,1181,55639,0,0,0,5,0,0,0
"Отряд главного механика готовится к бою. Им нужна ваша помощь, чтобы вовремя остановить Термоштепселя.",Рука помощи,2981,1220,55704,0,0,0,0,0,0,0
Победите Агату.,Логово Агаты,2982,1221,55645,0,0,0,0,0,0,0
Остановите верховного мага Ксилема.,Обретение силы,2983,1204,55647,0,0,0,1,0,0,0
"Тьма, терзавшая Ксилема, вырвалась на свободу! Защищайте верховного мага, пока он возвращает энергию силовым линиям.",Тьма внутри,2985,1204,55649,0,0,0,2,0,0,0
Предотвратите запуск ракеты Термоштепселя на Расколотые острова.,Подготовка к запуску,2992,1220,55688,0,0,0,2,0,0,0
Пора положить конец террору Сикко Термоштепселя раз и навсегда.,Смерть Термоштепселю,2993,1220,55690,0,0,0,3,0,0,0
"Когда будете готовы, поговорите с главным механиком Меггакрутом.",Подготовка к операции,2994,1220,55641,0,0,0,1,0,0,0
"Отбейте атаку демонов, вторгшихся на ""Молот Скверны"".",Отпор захватчикам,2995,975,55831,0,0,0,0,0,0,0
Отбейте кузницу.,Месть матери,2996,975,55866,0,0,0,1,0,0,0
Отбейте зал управления.,Восстановление контроля,2997,975,55868,0,0,0,2,0,0,0
Выслушайте указания Кейлека.,Подготовка дисков,2998,1230,55809,0,0,0,0,0,0,0
Рассейте разрушительную избыточную энергию в каждом фрагменте диска.,Рассеивание энергии,2999,1230,55811,0,0,0,1,0,0,0
Уничтожьте корабли Легиона.,Взаимное уничтожение,3000,975,55923,0,0,0,3,0,0,0
"Разберитесь с загадочными зверьками, обитающими в пещерах.",Загадочная угроза,3004,1235,55961,0,0,0,0,0,0,0
Потомок Шкама пробудился и преградил вам путь!,Потомок Шкама,3005,1235,55965,0,0,0,1,0,0,0
"Сразитесь со спутниками бывших друидов, населяющих пещеру.",Ядовитое наследие,3006,1235,55967,0,0,0,2,0,0,0
Питомец Серпентиса ждет вас.,Зов змеи,3007,1235,55971,0,0,0,3,0,0,0
Искаженная эктоплазма все еще растет в пещере. Зачистите ее.,Рост эктоплазмы,3008,1235,55974,0,0,0,4,0,0,0
Здесь кто-то есть! Вступите в бой.,Бой с таинственным некромантом,3009,1235,56274,0,0,0,5,0,0,0
"Спора Вердана Вечноживущего разрастается. Уничтожьте ее, пока она не обрела полную силу.",Вечноживущий враг,3010,1235,55976,0,0,0,6,0,0,0
Выбейте дверь!,Тук-тук...,3011,1236,56085,0,0,0,0,0,0,0
"Примените заклинание ""Детоксикация"" к пораженным Скверной хмелеварам и соберите 8 бочек штормового меда.",Детоксикация,3012,1236,56117,0,0,0,1,0,0,0
Сломайте парадную дверь и войдите.,Безумный смех,3013,1236,56156,0,0,0,2,0,0,0
"Выпейте штормовой мед. Он не разорвет вас на куски. Ну, если только вы не замаскировавшийся демон...",Пей до дна!,3018,1236,56158,0,0,0,3,0,0,0
Получите доступ к компьютерной системе корабля.,Первый контакт,3019,1244,56152,0,0,0,0,0,0,0
"Закройте порталы Легиона, чтобы отстоять хмелеварню.",Слишком много демонов,3020,1236,56277,0,0,0,4,0,0,0
Устройте перегрузку генераторов защитного поля.,Перегрузка системы,3021,1244,56160,0,0,0,1,0,0,0
Запустите процесс самоуничтожения.,Корабль самоуничтожится через...,3023,1244,56164,0,0,0,2,0,0,0
Победите Мефистрота.,Владыка Мефистрот,3024,1244,56166,0,0,0,3,0,0,0
Найдите хмелевара Бланш!,"Хмелевары, вперед!",3025,1236,56168,0,0,0,5,0,0,0
,Крепость Черной Ладьи,3038,1023,56170,45533,0,0,2,0,0,0
Защитите Аметистовую крепость от войск Легиона.,Штурм Аметистовой крепости,3039,1251,56175,0,0,0,0,0,0,0
Защитите Аметистовую крепость от войск Легиона.,Штурм Аметистовой крепости,3040,1251,56191,0,0,0,1,0,0,0
Защитите Аметистовую крепость от войск Легиона.,Штурм Аметистовой крепости,3041,1251,56207,45533,0,0,2,0,0,0
Проникните в Квартал Звезд и бросьте вызов Великому магистру Элисанде.,Квартал Звезд,3042,1252,56224,45533,0,0,0,0,0,0
Разгромите силы Ксавия у корней Шаладрассила.,Чаща Темного Сердца,3043,1253,56228,45533,0,0,0,0,0,0
"Войдите в Око Азшары и остановите Гнев Азшары, пока он не обрушился на Расколотые острова.",Око Азшары,3044,1254,56233,45533,0,0,0,0,0,0
Проявите доблесть и добудьте Эгиду Агграмара.,Чертоги Доблести,3045,1255,56239,45533,0,0,0,0,0,0
"Проберитесь на борт ""Нагльфара"" и сразитесь с Хелией на ее территории.",Утроба Душ,3046,1256,56245,45533,0,0,0,0,0,0
"Сокрушите легионы Даргрула и заберите Молот Каз'горота, пока Крутогорье не пало.",Логово Нелтариона,3047,1257,56249,45533,0,0,0,0,0,0
Исследуйте глубины катакомб Сурамара.,Катакомбы Сурамара,3048,967,56254,45533,0,0,1,0,0,0
Найдите в Казематах Стражей Кордану Оскверненную Песнь и победите ее.,Казематы Стражей,3049,1258,56260,45533,0,0,0,0,0,0
"Вы должны уничтожить Круула в Круговерти Пустоты, пока его войска не атаковали ваши позиции на Расколотом берегу.",Возвращение верховного лорда,3050,1259,56320,0,0,0,0,0,0,0
Помешайте Сигрин вступить в бой с Одином.,Защита Чертогов,3056,1265,56400,0,0,0,0,0,0,0
Одолейте Сигрин и ее союзников.,Падшая дева щита,3057,1265,56402,0,0,0,1,0,0,0
Помогите Кенарию и его союзникам победить Каменного Кулака.,Укрепление позиций,3062,1271,56474,0,0,0,1,0,0,0
"Уничтожьте барьер, преграждающий вход в башню.",Расчистить путь,3063,1271,56536,0,0,0,2,0,0,0
Убейте повелителя гнева Акразара.,Повелитель башни,3064,1271,56534,0,0,0,4,0,0,0
"Отбейте вторжение, победив командира Легиона, который им руководит.",Победа над командиром Легиона,3065,1271,56748,0,0,0,7,0,0,0
Сразитесь с Рейстом.,Преданный брат,3068,1273,56476,0,0,0,0,0,0,0
Победите Рейста и Карама.,Несбывшееся пророчество,3069,1273,56478,0,0,0,1,0,0,0
