ID,Description_lang,Color
14077,|nУровень улучшения: герой 1/5,-8355712
14078,|nУровень улучшения: герой 2/5,-8355712
14079,|nУровень улучшения: герой 3/5,-8355712
14080,|nУровень улучшения: герой 4/5,-8355712
14081,|nУровень улучшения: герой 5/5,-8355712
14082,|nУровень улучшения: легендарный герой 1/3,-8355712
14083,|nУровень улучшения: легендарный герой 2/3,-8355712
14084,|nУровень улучшения: легендарный герой 3/3,-8355712
14085,|nУровень улучшения: герой 1/6,-8355712
14086,|nУровень улучшения: герой 2/6,-8355712
14087,|nУровень улучшения: герой 3/6,-8355712
14088,|nУровень улучшения: герой 4/6,-8355712
14089,|nУровень улучшения: герой 5/6,-8355712
14090,|nУровень улучшения: герой 6/6,-8355712
14091,|nУровень улучшения: легендарный герой 1/4,-8355712
14092,|nУровень улучшения: легендарный герой 2/4,-8355712
14093,|nУровень улучшения: легендарный герой 3/4,-8355712
14094,|nУровень улучшения: легендарный герой 4/4,-8355712
14095,Эпохальный+,-16711936
14096,Изготовлено предзнаменованием,-15073511
14097,Оранжевый,65280
14098,Осквернено пламенем Тьмы,15025839
14099,Героический режим|n,65280
14100,Эпохальный режим|n,-16711936
14101,Поиск рейда|n,-16711936
14102,Изготовлено новичком,-15073511
14103,Изготовленный пробужденный предмет,-15073511
14104,Кубки Калимдора и Восточных королевств,-11776
14105,Кубок Запределья,-11776
14106,Кубок Нордскола,0
14107,Внутриигровой магазин,65280
14108,Вариант из внутриигрового магазина,65280
14110,Рубин,15354699
14111,Янтарь,16292383
14112,Цитрин,16308767
14113,Изумруд,4448291
14114,Сапфир,2337760
14115,Оникс,11936454
14117,Сценарий,2162464
14118,PvP,-32704
14119,Путешествия во времени,0
14120,Белый,65280
14121,Изначальный,65280
14122,Желтый,65280
14123,Темнота,65280
14124,Индиго,65280
14125,Коричневый,65280
14126,Свет,65280
14127,Тепло,65280
14128,Прохлада,65280
14129,Нефрит,65280
14130,Золото,65280
14131,Серебро,65280
14132,Луна,-11776
14133,Солнце,-11776
14134,Цикл,-11776
14135,4-й сезон Dragonflight,1703705
14136,Пробужденный предмет,65280
14137,Торговая лавка – одуванчик,-11776
14138,Торговая лавка – лаванда,-11776
14139,Торговая лавка – кукуруза,-11776
14140,Торговая лавка – красный,-11776
14141,Торговая лавка – синий,-11776
14142,Торговая лавка – оранжевый,-11776
14143,Торговая лавка – ведьма любви,-11776
14144,Торговая лавка – небесная ведьма,-11776
14145,Бирюзовый,65280
14146,Бордовый,65280
14147,"The War Within, 1-й сезон",1703705
14148,Ярость глубин,-15073511
14149,Искрящийся защитник,-15073511
14150,Грозовое серебро,-15073511
14151,Розовый,65280
14152,Задания для повышения уровня и вылазки,-14614752
14155,Глубины,-15073511
14156,Чемпион,65280
14157,Самоцветное зубчатое колесо,6732799
14158,Особый самоцвет,6732799
14159,Самоцвет-гаджет,6732799
14160,Радужный самоцвет,6732799
14161,Remix: Пандария,-1191680
14162,Медь,65280
14163,Чертеж корабля,6732799
14164,Гундаргаз,0
14165,Фрейвольд,0
14166,Дорногал,0
14167,Уровень 1/4,-12032
14168,Уровень 2/4,-12032
14169,Уровень 3/4,-12032
14170,Уровень 4/4,-12032
14172,Торговая лавка – годовщина WoW,-11776
14173,Годовщина WoW,-11776
14174,Вылазки,-14614752
14175,Торжество бронзовых драконов,-7820545
14176,Уровень 1,16764416
14177,Уровень 2,16764416
14178,Уровень 3,16764416
14179,Уровень 4,16764416
14180,Уровень 5,16764416
14181,Уровень 6,16764416
14182,Уровень 7,16764416
14183,Уровень 8,16764416
14185,Поющий громовой цитрин,16774505
14186,Колода Новолуния для предсказаний,-8206849
14187,"The War Within, 2-й сезон",1703705
14189,Поющий морской цитрин,4179947
14190,Поющий воздушный цитрин,16092346
14191,"The War Within, 3-й сезон",1703705
14192,Удача,-15073511
14195,Dragonflight: 1-й сезон (элита),-16711936
14196,Dragonflight: 2-й сезон (элита),-15073511
14197,Dragonflight: 3-й сезон (элита),-15073511
14198,Dragonflight: 4-й сезон (элита),1703705
14199,Dragonflight: 3-й и 4-й сезон (элита),1703705
14200,Изготовлено с звездным светом,-15073511
14203,Товары для путешественников во времени – синие,65280
14204,Товары для путешественников во времени – коричневые,65280
14205,Товары для путешественников во времени – лиловые,65280
14206,Награды за репутацию – красные,65280
14207,Подземелья – серебряный,-14614752
14208,Подземелья – синий,65280
14209,Подземелья – коричневый,65280
14210,Подземелья – лиловый,65280
14211,Подземелья – белый,65280
14212,Товары для путешественников во времени – зеленые,65280
14213,Подземелья – зеленый,65280
14214,Редкие монстры,0
14215,"|nЛимитированный предмет ""Галлитех""",15025839
14216,"Лимитированный предмет ""Галлитех""",15025839
14220,Угощение для морского варана,2031360
14222,Товары для путешественников во времени – черные,65280
14223,Товары для путешественников во времени – красные,65280
14224,Товары для путешественников во времени – темные,65280
14225,Товары для путешественников во времени – оранжевые,65280
14226,Жемчужина,-14614752
14227,Удача,-15073511
14228,Священное золото,1703705
14229,Список КРОТ,0
14230,Товары для путешественников во времени – желтые,65280
14243,Непроходящая порча,11962111
14244,Возвращение в жуткие видения,-16711936
14245,Серый,65280
14246,Бесценно?,-16711936
14249,со знаком рыцаря,0
14250,со знаком священника,0
14251,со знаком фанатика,0
14252,со знаком настоятеля,0
14253,о предсказанной смерти,0
14254,о жертвенных ритуалах,0
14255,о темном призыве,0
14256,1-й сезон The War Within,-8355712
14258,Сумерки,0
14259,Сияние Пламени,0
14260,Изготовлено в 3-м сезоне,-15073511
14261,Смертоцикл огня Бездны,-7820545
14264,Белое золото,1703705
14265,Свет,1703705
14266,Темная сталь,65280
14267,Рыцарь крови,65280
14268,Небо,65280
14269,Трава,65280
14270,Золото Валхалы,65280
14271,Голографит,65280
14272,Багровое возмездие,65280
14273,Виноградно-алый,65280
14274,Legion Remix,2417722
14280,Реликвия железа,9737364
14281,Обычный,-1
14282,Необычный,-14745856
14283,Редкий,-16748323
14284,Эпический,-6081042
14285,Легендарный,-32768
14286,Реликвия льда,5724380
14287,Реликвия огня,16725535
14288,Реликвия Скверны,2268965
14289,Тронутый Бездной,11962111
14290,Пламя,65280
14291,Кровь,65280
14292,Декор для дома,-10044417
14293,"The War Within, 2-й сезон",-8355712
14294,Алчный посланец,-7820545
14342,Бездна,-3652102
14343,Свет,-858471
14349,Фазовый переход,11079904
14350,Сокровища и локальные задания,14386733
14351,Повышает вероятность критического удара на 1%,1703705
14354,Legion Remix: Восстание помраченных,2399972
14355,Legion Remix: Огненные небеса,4715355
14356,Legion Remix: Погибель Легиона,1615379
14357,Legion Remix: Вечный Аргус,14762461
14358,Legion Remix: Бесконечные отголоски,15650128
14359,Рейд,-16711936
14360,Героический игровой мир,65280
