ID,Name_lang,Description_lang,ButtonText_lang,RewardDescription_lang,ContinueDescription_lang,Type,PlayerConditionID,Flags,ButtonActionType,TextureFileDataID,LfgDungeonID,QuestID,BattleMasterListID,PriorityMin,PriorityMax,CurrencyType,CurrencyQuantity,UIMapID,BonusPlayerConditionID[0],BonusPlayerConditionID[1],BonusValue[0],BonusValue[1]
164,Окулус,Синие драконы Окулуса хотят перенаправить всю магию этого мира в Круговерть Пустоты. Их нужно остановить.,Вступить в группу,,,6,33909,0,1,236499,206,0,0,90,90,0,0,0,33891,33909,0,0
165,Очищение Стратхольма,"Отправляйтесь назад во времени в тот самый судьбоносный день, когда принц Артас повел свою армию на Стратхольм, и не дайте Плети завладеть городом.",Вступить в группу,,,6,33911,0,1,236478,209,0,0,90,90,0,0,0,33912,33911,0,0
166,Пещеры Черной горы,В самых глубинах Черной горы сектанты культа Сумеречного Молота вместе с прислужниками Смертокрыла создают опаснейших чудовищ.,Вступить в группу,,,6,33913,0,1,409594,303,0,0,90,90,0,0,0,33914,33913,0,0
167,Трон Приливов,Помоги повелителю стихии воды Нептулону отбить вторжение наг и их союзников – древних богов.,Вступить в группу,,,6,33917,0,1,409600,302,0,0,90,90,0,0,0,33918,33917,0,0
168,Вершина Смерча,"Отправляйся в обитель стихии воздуха и дай бой силам Небесной выси и их союзникам, грозовым драконам.",Вступить в группу,,,6,33919,0,1,409599,311,0,0,90,90,0,0,0,33920,33919,0,0
169,Каменные Недра,"Сектанты Сумеречного Молота и их противоестественные стихийные создания закрепились в Каменных Недрах, что в обители стихии земли.",Вступить в группу,,,6,33921,0,1,409595,307,0,0,90,90,0,0,0,33922,33921,0,0
170,Затерянный город Тол'вир,Тол'виры - последователи Неферсета - исцелились от проклятия плоти и теперь угрожают нарушить покой в окрестных землях.,Вступить в группу,,,6,33923,0,1,409598,312,0,0,90,90,0,0,0,33924,33923,0,0
171,Грим Батол,"Сумеречный Молот захватил дворфийский город Грим Батол, принеся с собой древнее зло.",Вступить в группу,,,6,33925,0,1,409596,304,0,0,90,90,0,0,0,33926,33925,0,0
172,Хмелеварня Буйных Портеров,Отправляйся в охваченную хаосом хмелеварню Буйных Портеров и наведи там порядок.,Вступить в группу,,,6,33927,0,1,594272,465,0,0,90,90,0,0,0,33932,33927,0,0
173,Храм Нефритовой Змеи,"Сразись с Ша Сомнения, что пытается захватить храм Нефритовой Змеи.",Вступить в группу,,,6,33933,0,1,603529,464,0,0,90,90,0,0,0,33934,33933,0,0
174,Дворец Могу'шан,"Три великих клана могу, до сих пор обладающие немалым весом в Пандарии, собираются с силами в районе дворца Могу'шан. Их нужно остановить.",Вступить в группу,,,6,33935,0,1,615499,467,0,0,90,90,0,0,0,33936,33935,0,0
175,Монастырь Шадо-Пан,"Ша Жестокости, Злости и Ненависти пытаются склонить древний орден Шадо-Пан на темную сторону. Дай бой силам тьмы!",Вступить в группу,,,6,33937,0,1,645204,466,0,0,90,90,0,0,0,33938,33937,0,0
176,Шлаковые шахты Кровавого Молота,Отправляйся в самые глубины Шлаковых шахт Кровавого Молота и освободи содержащихся там рабов огров.,Вступить в группу,,,6,33939,0,1,1002599,787,0,0,90,90,0,0,0,33940,33939,0,0
177,Железные доки,Флот Железной Орды стягивается к Железным докам в Горгронде. Он должен быть разгромлен.,Вступить в группу,,,6,33941,0,1,1003154,821,0,0,90,90,0,0,0,33942,33941,0,0
178,Аукиндон,"Совет Теней атаковал древние склепы дренеев в Аукиндоне, стремясь использовать их магическую силу в своих злодейских целях. Нужен герой, способный отразить это вторжение!",Вступить в группу,,,6,33943,0,1,1002597,820,0,0,90,90,0,0,0,33944,33943,0,0
179,Небесный Путь,"Напади на Небесный Путь и победи злодеев-араккоа, пытающихся обратить силу солнца против своих врагов.",Вступить в группу,,,6,33945,0,1,1002596,779,0,0,90,90,0,0,0,33946,33945,0,0
186,Дополнительное событие: стычки,Поучаствуйте в стычках с другими игроками во время этого дополнительного события!,Начать задание,,,4,34058,0,3,975743,0,83358,0,230,230,0,0,0,0,34058,0,0
187,Дополнительное событие: поля боя,Сразитесь с другими игроками на полях боя во время этого дополнительного события!,Начать задание,,,4,34059,0,3,132269,0,83345,0,230,230,0,0,0,0,34059,0,0
191,Дополнительное событие: битвы питомцев,Поучаствуйте в битвах питомцев во время этого дополнительного события!,Начать задание,,,4,34116,0,3,132269,0,83357,0,230,230,0,0,0,0,34116,0,0
195,Дополнительное событие: локальные задания,Выполняйте локальные задания в Каз Алгаре и получайте улучшенные награды во время этого дополнительного события!,Начать задание,Это задание повысит ваш уровень известности у любой фракции War Within!,,4,44601,0,3,136349,0,83366,0,230,230,0,0,0,0,44601,0,0
196,Стычки,Сразитесь с другими игроками в стычках 2 на 2 и 3 на 3!,Участвовать в стычках,,,5,34197,0,5,236326,0,0,32,10,10,0,0,0,33559,34197,2,0
197,Ущелье Песни Войны,Захватите флаг на поле боя ущелья Песни Войны и принесите Альянсу победу!,Вступить в бой!,,,5,34277,1,4,236350,0,0,2,10,10,0,0,0,34691,34277,1,0
198,Вершина Кунь-Лай,Выжившие в битве за Нефритовый лес добрались до вершины Кунь-Лай. Им очень нужна твоя помощь.,Начать задание,,,0,34950,0,3,617832,0,38936,0,250,250,0,0,379,33737,34950,0,0
199,Хмельной фестиваль,Празднующие Хмельной фестиваль подверглись нападению дворфов из клана Черного Железа! Бросьте вызов их правителю в Глубинах Черной горы.,Найти группу,,,4,34325,0,1,133201,287,0,0,5,5,0,0,0,0,34325,0,0
200,Состязание рыбаков!,Отправляйтесь в Пиратскую Бухту и вместе с другими игроками примите участие в состязании рыбаков Тернистой долины! Состязание начнется в 14:00.,,,,2,34518,0,0,132931,0,0,0,150,150,0,0,0,0,34518,0,0
201,Профессии,"Владея такими профессиями, как алхимия и горное дело, можно собирать ценные ресурсы и изготавливать полезные предметы. Поговорите со стражником в столице, чтобы узнать, где найти учителя!",,,,2,34334,0,0,643416,0,0,0,150,150,0,0,0,34338,34334,4,0
202,Зангартопь,Нашим союзникам из Кенарийской экспедиции требуется помощь на болотах Зангартопи.,Начать задание,,,0,34349,0,3,236855,0,39180,0,250,250,0,0,102,34350,34349,0,0
203,Зангартопь,Нашим союзникам из Кенарийской экспедиции требуется помощь на болотах Зангартопи.,Начать задание,,,0,34351,0,3,236855,0,39181,0,250,250,0,0,102,34352,34351,0,0
204,Лес Тероккар,Орде требуется помощь в лесу Тероккар. Он должен быть очищен от наших врагов!,Начать задание,,,0,34354,0,3,236847,0,39182,0,250,250,0,0,108,34355,34354,0,0
205,Лес Тероккар,Орде требуется помощь в лесу Тероккар. Он должен быть очищен от сил Альянса!,Начать задание,,,0,34357,0,3,236847,0,39188,0,250,250,0,0,108,34356,34357,0,0
206,Награнд,Маг'хары из Гарадара молят о помощи. Отправляйтесь в Награнд и окажите им содействие именем Орды.,Начать задание,,,0,34358,0,3,236810,0,39196,0,250,250,0,0,107,34359,34358,0,0
207,Награнд,"Королю требуются добровольцы, готовые провести переговоры с куренай из Награнда.",Начать задание,,,0,34369,0,3,236810,0,39197,0,250,250,0,0,107,34370,34369,0,0
208,Вспомогательные профессии,"Такие профессии как кулинария или рыбная ловля доступны всем героям. Поговорите со стражником в столице, чтобы найти учителя!",,,,2,34371,0,0,4620671,0,0,0,150,150,0,0,0,34338,34371,3,0
209,Острогорье,"Отправляйтесь в Острогорье, оплот огров и их повелителей-гроннов в Запределье.",Начать задание,,,0,34372,0,3,236719,0,39198,0,250,250,0,0,105,34373,34372,0,0
210,Острогорье,"Отправляйтесь в Острогорье, оплот огров и их повелителей-гроннов в Запределье.",Начать задание,,,0,34374,0,3,236719,0,39199,0,250,250,0,0,105,34375,34374,0,0
211,Пустоверть,"Отправляйтесь на истерзанные маной земли Пустоверти и сразитесь там с демонами, прислужниками Кель'таса и гоблинскими ракетами.",Начать задание,,,0,34377,0,3,236811,0,39201,0,250,250,0,0,109,34378,34377,0,0
212,Пустоверть,"Отправляйтесь на истерзанные маной земли Пустоверти и сразитесь там с демонами, прислужниками Кель'таса и гоблинскими ракетами.",Начать задание,,,0,34379,0,3,236811,0,39202,0,250,250,0,0,109,34380,34379,0,0
213,Драконий Погост,"Альянс собирает войска на Драконьем Погосте, надеясь установить порядок в окрестностях и выступить против сил Короля-лича.",Начать задание,,,0,34383,0,3,236743,0,39204,0,250,250,0,0,115,34384,34383,0,0
214,Драконий Погост,"Орда собирает войска на Драконьем Погосте, надеясь установить порядок в окрестностях и выступить против сил Короля-лича.",Начать задание,,,0,34386,0,3,236743,0,39203,0,250,250,0,0,115,34385,34386,0,0
215,Седые холмы,Орде требуется помощь героев для создания аванпоста в Седых холмах.,Начать задание,,,0,34387,0,3,236766,0,39206,0,250,250,0,0,116,34388,34387,0,0
216,Седые холмы,Альянсу требуется помощь героев для создания аванпоста на Седых холмах.,Начать задание,,,0,34389,0,3,236766,0,39207,0,250,250,0,0,116,34390,34389,0,0
217,Зул'Драк,Рыцарям Черного Клинка и воинам Серебряного Авангарда требуется помощь в бою с троллями из Зул'Драка и армией вторжения Плети.,Начать задание,,,0,34391,0,3,236856,0,39208,0,250,250,0,0,121,34392,34391,0,0
218,Даларан,"Посетите магический город Даларан, парящий в небе над лесом Хрустальной Песни.",Начать задание,,,0,34393,0,3,237509,0,39210,0,250,250,0,0,125,34394,34393,0,0
219,Ярмарка Новолуния,"Ярмарка Новолуния снова открылась! Найдите портал на остров Новолуния в Элвиннском лесу, неподалеку от Златоземья.",,,,0,34381,0,0,535990,0,0,0,5,5,515,0,0,0,34381,0,0
220,Ярмарка Новолуния,"Ярмарка Новолуния снова открылась! Найдите портал на остров Новолуния в Мулгоре, неподалеку от Громового Утеса.",,,,0,34382,0,0,535990,0,0,0,5,5,515,0,0,0,34382,0,0
221,Низина Шолазар,Отправляйтесь в дикие джунгли низины Шолазар.,Начать задание,,,0,34403,0,3,236817,0,39209,0,250,250,0,0,119,34404,34403,0,0
222,Низина Шолазар,Отправляйтесь в дикие джунгли низины Шолазар.,Начать задание,,,0,34405,0,3,236817,0,39212,0,250,250,0,0,119,34406,34405,0,0
223,Грозовая гряда,Среди могучих древних вершин Грозовой гряды вас ждут увлекательные приключения!,Начать задание,,,0,34409,0,3,236832,0,12853,0,250,250,0,0,120,34410,34409,0,0
224,Пандария,"Король Штормграда собирает отряд для особого задания и требует, чтобы вы доложились.",Начать задание,,,0,34411,0,3,652174,0,29547,0,250,250,0,0,371,34412,34411,0,0
227,Хмельной фестиваль,Ежегодное празднование брожения урожая собранных фруктов идет полным ходом! Посетите пивной дворик близ Стальгорна.,,Вы сможете выиграть массу забавных призов - таких как питомцы и сезонные наряды.,,4,34480,0,0,133201,0,0,0,5,5,0,0,0,0,34480,0,0
228,Хмельной фестиваль,Ежегодное празднование брожения урожая собранных фруктов идет полным ходом! Посетите пивной дворик близ Оргриммара.,,Вы сможете выиграть массу забавных призов - таких как питомцы и сезонные наряды.,,4,34481,0,0,133201,0,0,0,5,5,0,0,0,0,34481,0,0
230,Огненный солнцеворот,"Священным кострам Огненного солнцеворота угрожает Ахун, Повелитель Холода! Объедините усилия с другими игроками и победите его.",Найти группу,,,4,34520,0,1,135805,286,0,0,5,5,0,0,0,0,34520,0,0
232,Эпохальное подземелье,"Пройдите подземелья Warlords of Draenor в эпохальном режиме, чтобы испытать свои силы и получить награды более высокого качества!",Вступить в группу,,,6,34621,4,6,1042626,1008,0,0,90,90,0,0,0,34624,34621,0,0
234,Обучение боевых питомцев,"Обучение боевых питомцев позволяет ловить и дрессировать уникальных питомцев, повышая их уровень! Поговорите с Одри Бернхеп в Штормграде, чтобы обучиться этому навыку.",,,,3,34647,0,0,643856,0,0,0,150,150,0,0,0,0,34647,0,0
235,Обучение боевых питомцев,"Обучение боевых питомцев позволяет ловить и дрессировать уникальных питомцев, повышая их уровень! Поговорите с Варзоком в Оргриммаре, чтобы обучиться этому навыку.",,,,3,34645,0,0,643856,0,0,0,150,150,0,0,0,0,34645,0,0
236,100 питомцев,"Соберите 100 различных питомцев, чтобы получить белочку по кличке Цокнутая.",,,,3,21439,1,0,643856,0,0,0,150,150,0,0,0,0,21439,0,0
237,Огненный солнцеворот,"Отметьте праздник, почтив священные костры Огненного солнцеворота! Поговорите с мастером-жонглером в столице, чтобы узнать подробности.",,,,4,34733,0,0,135813,0,0,0,5,5,0,0,0,0,34733,0,0
238,Всадник без головы,Всадник без головы сеет ужас на кладбище монастыря Алого ордена во время празднования Тыквовина. Объединитесь с друзьями и покончите с ним.,Найти группу,,,4,114672,0,1,133661,285,0,0,5,5,0,0,0,0,114672,0,0
243,Рейтинговое поле боя,Сразитесь с другими игроками на рейтинговом поле боя!,Вступить в бой!,,,5,104811,0,8,132269,0,0,32,10,10,0,0,0,33559,104811,4,0
244,Арены,Сразитесь с другими игроками на арене в боях 2 на 2 и 3 на 3!,Вступить в бой!,,,5,104811,0,5,236326,0,0,32,10,10,0,0,0,33559,104811,2,0
245,Тыквовин,"Посетите любую таверну во время празднования Тыквовина, чтобы получить угощение!",,,,4,34758,0,0,133661,0,0,0,5,5,0,0,0,0,34758,0,0
247,Неделя урожая,"Поговорите с Вагнером Молотобойцем близ Стальгорна и узнайте, как отдать дань уважения одному из величайших героев Альянса.",,,,4,34945,1,0,235465,0,0,0,5,5,0,0,0,0,34945,0,0
248,Неделя урожая,"Поговорите с Явниром Нашаком близ Оргриммара и узнайте, как отдать дань уважения одному из величайших героев Орды.",,,,4,34946,1,0,235465,0,0,0,5,5,0,0,0,0,34946,0,0
249,День мертвых,"Граница между миром духов и Азеротом стирается. Посетите кладбище в любой столице, чтобы присоединиться к празднеству!",,,,4,34942,0,0,307568,0,0,0,5,5,0,0,0,0,34942,0,0
250,Годовщина WoW,"Праздник в честь годовщины World of Warcraft уже начался! Отправляйтесь в пещеры Времени, где вас ждут увлекательные развлечения, старые друзья и великолепные новые товары!",,,,4,34947,0,0,136235,0,0,0,5,5,0,0,0,0,34947,0,0
251,Пиршество странников,Поучаствуйте в Пиршестве странников рядом с любой столицей!,,,,4,8566,0,0,133167,0,0,0,5,5,0,0,0,0,8566,0,0
252,Зимний Покров,Наступил самый ожидаемый зимний праздник! Дедушку Зиму можно найти в Стальгорне.,,,,4,34940,0,0,236706,0,0,0,5,5,0,0,0,0,34940,0,0
253,Зимний Покров,Наступил самый ожидаемый зимний праздник! Дедушку Зиму можно найти в Оргриммаре.,,,,4,34941,0,0,236706,0,0,0,5,5,0,0,0,0,34941,0,0
255,Подземелья героического уровня,"Пройдите подземелья Warlords of Draenor в героическом режиме, чтобы испытать свои силы и получить награды более высокого качества!",Вступить в группу,,,6,34794,4,1,1042626,789,0,0,90,90,0,0,0,0,34794,0,0
261,Дополнительное событие: путешествие во времени,Вернитесь в прошлое и побывайте в подземельях дополнения The Burning Crusade во время этого дополнительного события!,Вступить в группу,,,4,35506,0,1,250117,744,0,0,230,230,0,0,0,0,35506,0,0
262,Дополнительное событие: путешествие во времени,Вернитесь в прошлое и побывайте в подземельях дополнения Wrath of the Lich King во время этого дополнительного события!,Вступить в группу,,,4,35507,0,1,341221,995,0,0,230,230,0,0,0,0,35507,0,0
265,Дополнительное событие: путешествие во времени,Вернитесь в прошлое и побывайте в подземельях дополнения Cataclysm во время этого дополнительного события!,Вступить в группу,,,4,38048,0,1,574788,1146,0,0,230,230,0,0,0,0,38048,0,0
266,Тактическая карта Расколотых островов,"Вы можете вернуться к тактической карте в оплоте класса, чтобы выбрать точки атаки в разных зонах.",,,,0,42998,0,0,136349,0,0,0,150,150,0,0,0,0,42998,0,0
267,Тактическая карта Расколотых островов,"Вы можете вернуться к тактической карте в оплоте класса, чтобы выбрать точки атаки в разных зонах.",,,,0,43001,0,0,136349,0,0,0,150,150,0,0,0,0,43001,0,0
268,Тактическая карта Расколотых островов,"Вы можете вернуться к тактической карте в оплоте класса, чтобы выбрать точки атаки в разных зонах.",,,,0,42999,0,0,136349,0,0,0,150,150,0,0,0,0,42999,0,0
269,Тактическая карта Расколотых островов,"Вы можете вернуться к тактической карте в оплоте класса, чтобы выбрать точки атаки в разных зонах.",,,,0,43000,0,0,136349,0,0,0,150,150,0,0,0,0,43000,0,0
271,Случайное подземелье,"Пройдите случайно выбранное подземелье дополнения Legion, чтобы улучшить снаряжение своего героя!",Вступить в группу,,,6,43173,0,1,1450455,1045,0,0,90,90,0,0,0,0,43173,0,0
272,Подземелье (героический режим),"Пройдите подземелья дополнения Legion в героическом режиме, чтобы испытать свои силы и получить награды более высокого качества!",Вступить в группу,,,6,43003,0,1,1450455,1046,0,0,90,90,0,0,0,0,43003,0,0
273,Эпохальное подземелье,"Пройдите подземелья дополнения Legion в эпохальном режиме, чтобы испытать свои силы и получить награды более высокого качества!",Найти группу,,,6,43175,0,6,136150,0,0,0,90,90,0,0,0,0,43175,0,0
274,Эпохальные ключи,"Воспользуйтесь эпохальным ключом у входа в эпохальное подземелье, чтобы пройти еще более сложные испытания и получить соответствующие награды!",Найти группу,,,6,43179,0,6,525134,0,0,0,90,90,0,0,0,0,43179,0,0
278,Дополнительные артефакты,"Вернитесь в ваш оплот класса и переключитесь на другую специализацию, чтобы начать задание по добыче артефакта для этой специализации.",,,,0,43052,0,0,1112940,0,0,0,180,180,0,0,0,0,43052,0,0
308,Дополнительное событие: путешествие во времени,Вернитесь в прошлое и побывайте в подземельях дополнения Mists of Pandaria во время этого дополнительного события!,Вступить в группу,,,4,47730,0,1,630786,1453,0,0,230,230,0,0,0,0,47730,0,0
310,"Поиск рейда: ""Залы Стенаний""","Спуститесь в гробницу Саргераса, чтобы дать бой темной силе, возглавляющей Пылающий Легион.",Присоединиться к рейду,,,6,48513,2,2,1536895,1495,0,0,43,43,0,0,0,0,48513,0,0
311,Расколотый берег,Соберите Армию погибели Легиона и закрепитесь на Расколотом берегу.,Начать задание,,,0,48522,0,3,1408999,0,46730,0,200,200,0,0,646,0,48522,0,0
312,"Поиск рейда: ""Врата ада""",После долгих недель изнурительных сражений герои Азерота наконец-то проникли в Гробницу Саргераса – но и Легион все это время тоже не сидел сложа руки...,Присоединиться к рейду,,,6,49180,2,2,1536895,1494,0,0,44,44,0,0,0,0,49180,0,0
314,Гробница Саргераса,"Спуститесь в гробницу Саргераса, чтобы дать бой темной силе, возглавляющей Пылающий Легион.",Найти группу,,,6,49182,2,6,1536895,1525,0,0,45,45,0,0,0,0,49182,0,0
316,"Поиск рейда: ""Зал аватары""","Эгвин наглухо заперла побежденную аватару Саргераса в глубинах Гробницы, но совсем недавно грозная оболочка падшего титана начала пробуждаться...",Присоединиться к рейду,,,6,49373,2,2,1536895,1496,0,0,42,42,0,0,0,0,49373,0,0
317,"Поиск рейда: ""Падение Искусителя""","Похоже, Кил'джеден наконец-то загнан в угол в глубине гробницы Саргераса. Победа? Или все это время мы были лишь пешками в игре Искусителя?",Присоединиться к рейду,,,6,49374,2,2,1536895,1497,0,0,41,41,0,0,0,0,49374,0,0
321,Потасовка: вьюга на Арати,"Над низиной Арати бушует вьюга, и все скрывает густой туман войны.",Начать задание,,,5,50364,0,3,1669485,0,47148,847,10,10,1602,110,0,0,50364,0,0
322,Потасовка: драка Песни Войны,"В ущелье Песни Войны царит настоящее безумие – в игре одновременно присутствуют три флага, а повсюду разбросаны уникальные усиления.",Начать задание,,,5,50413,0,3,1669485,0,47148,0,10,10,1602,110,0,0,50413,0,0
323,Потасовка: Быстромогу,В храме Котмогу жарковато – игроки носятся как угорелые и перебрасываются сферой со своими союзниками.,Начать задание,,,5,50415,0,3,1669485,0,47148,0,10,10,1602,110,0,0,50415,0,0
324,Потасовка: искажение гравитации,На вас давит гравитация? Шагните в Око Бури и приготовьтесь испытать ни с чем не сравнимое облегчение.,Начать задание,,,5,50416,0,3,1669485,0,47148,0,10,10,1602,110,0,0,50416,0,0
325,Потасовка: данк Суровых Ветров,"Подбирайте мячи в центре карты и забрасывайте их в корзину соперника, чтобы заработать очки.",Начать задание,,,5,50417,0,3,1669485,0,47148,0,10,10,1602,110,0,0,50417,0,0
326,Потасовка: Ок-бору,Нет верхового животного? Ничего страшного – седлайте козла!,Начать задание,,,5,50418,0,3,1669485,0,47148,0,10,10,1602,110,0,0,50418,0,0
327,Потасовка: аншлаг,В этом бою на арене могут участвовать до 30 игроков.,Начать задание,,,5,50419,0,3,1669485,0,47148,0,10,10,1602,110,0,0,50419,0,0
328,Потасовка: Южнобережье против Мельницы Таррен,Вспомните былые деньки и поучаствуйте в эпическом состязании по перетягиванию каната.,Начать задание,,,5,50420,0,3,1669485,0,47148,0,10,10,1602,110,0,0,50420,0,0
329,Потасовка: разборка Шадо-Пан,"В вашей команде арены из 5 игроков пополнение – шестым ее участником станет босс. Чтобы победить, успейте первыми одолеть своих соперников!",Начать задание,,,5,50421,0,3,1669485,0,47148,0,10,10,1602,110,0,0,50421,0,0
331,Фестиваль лунных совухов,"Сегодня на Лунной поляне состоится грандиозное торжество, посвященное лунным совухам и всему, что с ними связано. Загляните на праздник – быть может, вы узнаете что-нибудь полезное для себя!",,,,4,50766,0,0,467894,0,0,0,240,240,0,0,0,0,50766,0,0
332,Наденьте это немедленно!,"Смахните пыль со старых наплечников и выступите на фестивале моды всеазеротского масштаба! Чтобы принять участие в состязании ""Наденьте это немедленно!"", поговорите с трансмогрификатором в любом крупном городе!",,,,4,50767,0,0,133100,0,0,0,240,240,0,0,0,0,50767,0,0
333,Великая гонка Гномрегана,Присоединитесь к бесшабашному празднику гномов! Примите участие в гонке по Восточным королевствам – от Гномрегана до Пиратской Бухты!,,,,4,50773,0,0,236445,0,0,0,240,240,0,0,0,0,50773,0,0
334,Танцевальная вечеринка аукциона,Главные аукционные дома Оргриммара и Штормграда по случаю праздников были переоборудованы под танцполы! Загляните на вечеринку и пляшите до упаду!,,,,4,50775,0,0,133886,0,0,0,240,240,0,0,0,0,50775,0,0
335,Кирин-торский тур по тавернам,"Магам Азерота тоже нужно расслабиться. Воспользуйтесь порталом в ближайшем питейном заведении, чтобы поучаствовать в Туре по тавернам!",,,,4,50787,0,0,132791,0,0,0,240,240,0,0,0,0,50787,0,0
336,Зов скарабея,В этот день прогремел гонг Скарабея и открылись врата Ан'Киража. Защитите честь своей фракции: собирайте припасы и убивайте сектантов Сумеречного Молота и киражских воинов! Знамя победившей фракции будет реять рядом с гонгом Скарабея в течение года!,,,,4,47095,0,0,133570,0,0,0,240,240,0,0,0,0,47095,0,0
337,Фестиваль огнешляпок,Сегодня спорлинги Спореггара в Зангартопи проводят свой ежегодный грибной фестиваль. Помогите им как можно дольше поддерживать жизнь в Фшу!,,,,4,47650,0,0,134523,0,0,0,240,240,0,0,0,0,47650,0,0
338,Вылупление гиппогрифов,"В этот день вылупляются птенцы блеклоперого гиппогрифа. Отправляйтесь на высокогорье Блеклых Перьев в Фераласе, чтобы воочию увидеть это зрелище!",,,,4,50788,0,0,656241,0,0,0,240,240,0,0,0,0,50788,0,0
339,Марш головастиков,"Сегодня маленькие мурлоки из племени Зимних Плавников, что в Борейской тундре, завершают свое путешествие по Западной расселине.",,,,4,50790,0,0,656556,0,0,0,240,240,0,0,0,0,50790,0,0
340,Весенний фестиваль воздушных шаров,"В небе ни облачка, ветер утих... Самое время покататься на воздушном шаре. Запрыгивайте в корзину и наслаждайтесь видами! Может, заодно встретите новых друзей!",,,,4,47821,0,0,647627,0,0,0,240,240,0,0,0,0,47821,0,0
341,Вечеринка тысячи лодок,"Жителям Азерота нужен отдых. Отличный день, чтобы покататься на лодке в Тысяче Игл!",,,,4,47348,0,0,189874,0,0,0,240,240,0,0,0,0,47348,0,0
342,Безумие Ун'Горо,В последнее время динозавры в Ун'Горо сильно взбудоражены. Пора бы их навестить!,,,,4,50793,0,0,236192,0,0,0,240,240,0,0,0,0,50793,0,0
343,День стражей-добровольцев,"Сегодня жители Азерота и Дренора чествуют своих доблестных стражей, охраняющих их покой. Вы можете поприветствовать стража с помощью команды /честь!",,,,4,50795,0,0,132360,0,0,0,240,240,0,0,0,0,50795,0,0
348,Потасовка: великолепная шестерка,На выбранных полях боя размер группы уменьшается до 6 игроков с каждой стороны.,Начать задание,,,5,51072,0,3,1669485,0,47148,0,10,10,1602,110,0,0,51072,0,0
349,"Поиск рейда: ""Трон Пантеона""",Поведите Армию Света на бой с Пылающим Легионом в его же столице и покончите с врагом раз и навсегда!,Присоединиться к рейду,,,6,52877,2,2,1711341,1613,0,0,51,51,0,0,0,0,52877,0,0
350,"Анторус, Пылающий Трон",Поведите Армию Света на бой с Пылающим Легионом в его же столице и покончите с врагом раз и навсегда!,Найти группу,,,6,52348,2,6,1711341,1640,0,0,55,55,0,0,0,0,52348,0,0
351,Престол Триумвирата,"Присоединитесь к Аллерии Ветрокрылой в древней столице эредаров, где когда-то пророк Велен, Архимонд и Кил'джеден вместе правили своим народом, и рассейте надвигающуюся угрозу со стороны Бездны.",Найти группу,,,6,52349,0,6,1711340,0,0,0,90,90,0,0,0,0,52349,0,0
352,Престол Триумвирата,"Присоединитесь к Аллерии Ветрокрылой в древней столице эредаров, где когда-то пророк Велен, Архимонд и Кил'джеден вместе правили своим народом, и рассейте надвигающуюся угрозу со стороны Бездны.",Вступить в группу,,,6,53302,0,1,1711340,1535,0,0,90,90,0,0,0,0,53302,0,0
353,Аргус: Рука судьбы,Откликнитесь на зов пророка Велена и отправляйтесь воевать с Легионом на Аргусе.,Начать задание,,,7,52392,0,3,1708496,0,47835,0,209,209,0,0,0,0,52392,0,0
354,Аргус: Рука судьбы,Откликнитесь на зов пророка Велена и отправляйтесь воевать с Легионом на Аргусе.,Начать задание,,,7,52146,0,3,1708496,0,47221,0,209,209,0,0,0,0,52146,0,0
355,Аргус: Вестник зовет,"Магни получил информацию, которая может оказаться полезной для военной кампании, и ему требуется ваша помощь.",Начать задание,,,7,52147,0,3,1708496,0,47889,0,209,209,0,0,0,0,52147,0,0
356,Аргус: у нас проблема,"Пророк Велен и бойцы Армии Света оказались в тылу врага. Верховный экзарх Туралион собирается спасать их, и ему нужна ваша помощь.",Начать задание,,,7,52148,0,3,1708496,0,48344,0,209,209,0,0,0,0,52148,0,0
357,Аргус: Вестник слушает,"Магни получил новую информацию и послал за вами, чтобы обсудить ее.",Начать задание,,,7,52149,0,3,1708496,0,48273,0,209,209,0,0,0,0,52149,0,0
358,Аргус: Вестник в поисках,"Подготовка к штурму Анторуса практически завершена. Встретьтесь с Магни перед тем, как возглавить атаку.",Начать задание,,,7,52150,0,3,1708496,0,48277,0,209,209,0,0,0,0,52150,0,0
360,"Поиск рейда: ""Запретный спуск""",Поведите Армию Света на бой с Пылающим Легионом в его же столице и покончите с врагом раз и навсегда!,Присоединиться к рейду,,,6,52874,2,2,1711341,1611,0,0,54,54,0,0,0,0,52874,0,0
361,"Поиск рейда: ""Погибель надежды""",Поведите Армию Света на бой с Пылающим Легионом в его же столице и покончите с врагом раз и навсегда!,Присоединиться к рейду,,,6,52875,2,2,1711341,1612,0,0,53,53,0,0,0,0,52875,0,0
362,"Поиск рейда: ""Прорыв Света""",Поведите Армию Света на бой с Пылающим Легионом в его же столице и покончите с врагом раз и навсегда!,Присоединиться к рейду,,,6,52876,2,2,1711341,1610,0,0,52,52,0,0,0,0,52876,0,0
363,Путешествие во времени: Черный храм,"Вернитесь в классическое рейдовое подземелье Запределья, чтобы убить Иллидана Ярость Бури.",Найти группу,,,6,52878,0,6,236415,1533,0,0,230,230,0,0,0,0,52878,0,0
365,Дополнительное событие: подземелья,Проходите подземелья War Within в эпохальном режиме во время этого дополнительного события!,Начать задание,,,4,53785,0,3,132269,0,83347,0,230,230,0,0,0,0,53785,0,0
