ID,Description_lang,Parent,Amount,Operator,CriteriaID,OrderIndex,Flags
15342,Халфий Змеерез,15341,1,0,15094,1,2
15350,"Убийства кровавой королевы (героич., 10 игроков)",0,0,4,0,0,0
15351,Победить Кровавую королеву Лана'тель,15350,1,0,13131,1,0
15356,Убийства Смертоносного (25 игроков),0,0,4,0,0,0
15357,Смертоносный,15356,1,0,13354,1,0
15359,"Зайдите в каждый портал, созданный Валитрией Сноходицей, до того, как полностью восстановите ей здоровье, в рейде на 10 игроков.",0,1,8,0,0,0
15360,Валитрия,15359,1,0,12978,1,2
15361,Валитрия,15359,1,0,12979,2,2
15363,Позвольте эффекту мертвящей чумы суммироваться 30 раз и победите Короля-лича в рейде на 25 игроков.,0,1,8,0,0,0
15364,Позвольте эффекту мертвящей чумы суммироваться 30 раз и победите Короля-лича в рейде на 25 игроков.,15363,1,0,13245,2,2
15365,Позвольте эффекту мертвящей чумы суммироваться 30 раз и победите Короля-лича в рейде на 25 игроков.,15363,1,0,13244,1,2
15367,"Исследуйте Подземье, открыв все его области на карте.",0,0,4,0,0,0
15368,Каменный очаг,15367,1,0,15125,4,0
15369,Трон Теразан,15367,1,0,15129,8,0
15370,Белое гнездовье,15367,1,0,15128,7,0
15371,Врата Мастеров,15367,1,0,15132,11,0
15372,Багровый зал,15367,1,0,15133,12,0
15373,Провал Каменных Игл,15367,1,0,15123,2,0
15374,Шлаковый зал,15367,1,0,15124,3,0
15375,"Место крушения ""Неистовства Бури""",15367,1,0,15126,5,0
15376,Храм Земли,15367,1,0,15127,6,0
15377,Грот Обвалов,15367,1,0,15130,9,0
15378,Кратер Смертокрыла,15367,0,0,13780,1,0
15379,Дозорный холм Сумеречного Молота,15367,1,0,15131,10,0
15381,"Победите Тухлопуза в рейде на 10 игроков. Эффект ""Невосприимчивость к гнили"" не должен суммироваться ни на одном участнике рейда 3 раза.",0,1,8,0,0,0
15382,Тухлопуз,15381,1,0,12986,2,2
15383,Тухлопуз,15381,1,0,12977,1,2
15385,Победите Торавона Стража Льда в рейде на 25 игроков.,0,0,4,0,0,0
15386,Торавон Страж Льда,15385,1,0,13343,1,2
15391,"Убейте 10 пехотинцев Шнотца одним артиллерийским залпом, выполняя задание ""Огонь с высот"" в Ульдуме.",0,0,4,0,0,0
15392,,15391,10,0,16175,1,2
15394,Убейте 2500 игроков вражеской фракции в любой из столиц Орды.,0,2500,5,0,0,0
15395,Вершина Духов,15394,2500,0,5037,7,3
15396,Пруды Видений,15394,2500,0,5038,8,3
15397,Подгород,15394,2500,0,5039,9,3
15398,Луносвет,15394,2500,0,5032,2,3
15399,Ворота Пастыря,15394,2500,0,5033,3,3
15400,Громовой Утес,15394,2500,0,5034,4,3
15401,Вершина Старейшин,15394,2500,0,5035,5,3
15402,Оргриммар,15394,2500,0,5031,1,3
15403,Вершина Охотников,15394,2500,0,5036,6,3
15405,Повысьте навык археологии до 150.,0,0,4,0,0,0
15406,Повысьте навык археологии до 150.,15405,150,0,13812,1,2
15408,Повысьте навык археологии до 375.,0,0,4,0,0,0
15409,Повысьте навык археологии до 375.,15408,375,0,13812,1,2
15411,Повысьте навык владения двумя основными профессиями до 525.,0,2,8,0,0,0
15412,Алхимия,15411,525,0,5567,3,2
15413,Алхимия,15411,525,0,5722,4,2
15414,Алхимия,15411,525,0,5569,5,2
15415,Алхимия,15411,525,0,5716,6,2
15416,Алхимия,15411,525,0,5571,7,2
15417,Алхимия,15411,525,0,5566,2,2
15418,Алхимия,15411,525,0,5718,8,2
15419,Алхимия,15411,525,0,5565,1,2
15420,Алхимия,15411,525,0,5573,9,2
15421,Алхимия,15411,525,0,5720,10,2
15422,Алхимия,15411,525,0,5575,11,2
15427,,0,1,5,0,0,0
15428,"Ал'акир (обычн., 10 игроков)",15427,1,0,16294,1,2
15429,"Ал'акир (обычн., 25 игроков)",15427,1,0,16295,2,2
15431,Победите Ингвара Расхитителя в героическом режиме в составе группы гильдии.,0,0,4,0,0,0
15432,Ингвар Расхититель,15431,1,0,14386,1,2
15434,,0,1,5,0,0,0
15435,"Нефариан (героич., 10 игроков)",15434,1,0,16274,1,2
15436,"Нефариан (героич., 25 игроков)",15434,1,0,16275,2,2
15438,,0,1,5,0,0,0
15439,"Валиона (героич., 10 игроков)",15438,1,0,16278,1,2
15440,"Валиона (героич., 25 игроков)",15438,1,0,16279,2,2
15442,,0,1,5,0,0,0
15443,"Совет Перерожденных (героич., 10 игроков)",15442,1,0,16282,1,2
15444,"Совет Перерожденных (героич., 25 игроков)",15442,1,0,16283,2,2
15446,Заслужите 1700 очков рейтинга поля боя.,0,0,4,0,0,0
15447,,15446,1700,0,15300,1,2
15449,Заслужите 2400 очков рейтинга поля боя.,0,0,4,0,0,0
15450,,15449,2400,0,15300,1,2
15452,"Первый персонаж на сервере, повысивший значение навыка травничества до 525.",0,0,4,0,0,0
15453,,15452,525,0,5569,1,2
15455,Heroic Putricide 10 (TRACKING ONLY) <DND>,0,0,4,0,0,0
15456,Профессор Мерзоцид,15455,1,0,13128,1,2
15458,Heroic Valithria 10 (TRACKING ONLY) <DND>,0,0,4,0,0,0
15459,Спасти Валитрию Сноходицу,15458,1,0,13125,1,2
15464,"Убейте 100 персонажей, несущих флаг, в Двух Пиках.",0,0,4,0,0,0
15465,"Персонажи, несущие флаг Альянса",15464,100,0,14821,0,1
15467,"Выиграйте сражение в Двух Пиках со счетом 3 к 0, нанеся хотя бы 1 смертельный удар.",0,0,4,0,0,0
15468,Победа в Двух Пиках всухую,15467,1,0,14822,0,2
15471,Захватите и верните 9 флагов за одно сражение в Двух Пиках.,0,9,5,0,0,0
15472,Захватить флаг,15471,9,0,14897,1,3
15473,Вернуть флаг,15471,9,0,14898,2,3
15475,Добейтесь превознесения в Пепельном союзе.,0,0,4,0,0,0
15476,Превознесение в Пепельном союзе,15475,42000,0,12911,1,2
15478,"Добейтесь того, чтобы персонажи перечисленных ниже классов заслужили звание маршала.",0,0,4,0,0,0
15479,Друид,15478,1,0,15545,1,0
15480,Рыцарь смерти,15478,1,0,15544,0,0
15481,Охотник,15478,1,0,15546,2,0
15482,Маг,15478,1,0,15547,3,0
15483,Чернокнижник,15478,1,0,15552,8,0
15484,Воин,15478,1,0,15553,9,0
15485,Паладин,15478,1,0,15548,4,0
15486,Шаман,15478,1,0,15551,7,0
15487,Разбойник,15478,1,0,15550,6,0
15488,Жрец,15478,1,0,15549,5,0
15490,Выполните все ежедневные рыболовные задания в Штормграде.,0,0,4,0,0,0
15491,Большой глоток,15490,1,0,15815,4,0
15492,Скальный омар,15490,1,0,15814,3,0
15493,Ловля светлоперого судака,15490,1,0,15812,1,0
15494,Накопаем червей,15490,1,0,15813,2,0
15495,Ревущий водопад,15490,1,0,15816,5,0
15497,"Исследуйте Ульдум, открыв всего его области на карте.",0,0,4,0,0,0
15498,Затерянный город Тол'вир,15497,1,0,15170,4,0
15499,Поля Акхенет,15497,1,0,15166,1,0
15500,Храм Ульдума,15497,1,0,15183,17,0
15501,Гробницы Предтеч,15497,1,0,15168,20,0
15502,Лагерь Шнотца,15497,1,0,15181,15,0
15503,Гробница Хартута,15497,1,0,15169,3,0
15504,Угодья Тарет,15497,1,0,15182,16,0
15505,Проклятый лагерь,15497,1,0,15184,18,0
15506,Обелиск Солнца,15497,1,0,15176,10,0
15507,Тропа Опустошения,15497,1,0,15186,21,0
15508,Колыбель Древних,15497,1,0,15167,2,0
15509,Мар'ат,15497,1,0,15171,5,0
15510,Нахом,15497,1,0,15172,6,0
15511,Неферсет,15497,1,0,15173,7,0
15512,Обелиск Луны,15497,1,0,15174,8,0
15513,Обелиск Звезд,15497,1,0,15175,9,0
15514,Орсис,15497,1,0,15177,11,0
15515,Рамкахены,15497,1,0,15178,12,0
15516,Руины Амтула,15497,1,0,15179,13,0
15517,Руины Аммона,15497,1,0,15180,14,0
15518,Врата Бесконечного Цикла,15497,1,0,15185,19,0
15519,Запруда Вир'наал,15497,1,0,15187,22,0
15521,Убейте всех боссов Чумодельни в цитадели Ледяной Короны в героическом режиме в рейде на 10 игроков.,0,0,4,0,0,0
15522,Тухлопуз,15521,1,0,13116,1,0
15523,Гниломорд,15521,1,0,13119,2,0
15524,Профессор Мерзоцид,15521,1,0,13128,3,0
15529,Задания в Серебряном бору,0,55,4,0,0,0
15530,Ставка Отрекшихся,15529,1,0,38361,0,16
15531,Арьергард Отрекшихся,15529,1,0,38362,1,16
15533,"Победите китовую акулу в Вайш'ире (невзирая на то, что вы не получите добычи).",0,0,4,0,0,0
15534,Китовая акула,15533,1,0,13972,1,2
15536,Выполните 48 заданий в Пылевых топях.,0,0,4,0,0,0
15537,Пылевые топи,15536,48,0,13975,1,1
15539,Выполните 45 заданий в Фераласе.,0,0,4,0,0,0
15540,Фералас,15539,45,0,13980,1,1
15542,Убейте Чо'Галла в Сумеречном бастионе в героическом режиме.,0,1,8,0,0,0
15543,Чо'Галл,15542,1,0,16285,2,2
15544,Чо'Галл,15542,1,0,16284,1,2
15546,"Добейтесь того, чтобы персонажи перечисленных ниже классов заслужили звание защитника.",0,0,4,0,0,0
15547,Чернокнижник,15546,1,0,15542,8,0
15548,Разбойник,15546,1,0,15540,6,0
15549,Охотник,15546,1,0,15536,2,0
15550,Маг,15546,1,0,15537,3,0
15551,Паладин,15546,1,0,15538,4,0
15552,Жрец,15546,1,0,15539,5,0
15553,Шаман,15546,1,0,15541,7,0
15554,Воин,15546,1,0,15543,9,0
15555,Рыцарь смерти,15546,1,0,15534,0,0
15556,Друид,15546,1,0,15535,1,0
15558,"Первый персонаж на сервере, повысивший значение навыка археологии до 450.",0,0,4,0,0,0
15559,,15558,450,0,13812,1,2
15561,"/Ахните, находясь под двойной радугой во время Битвы за Гилнеас.",0,0,4,0,0,0
15562,"/Ахните, находясь под двойной радугой во время Битвы за Гилнеас.",15561,1,0,14989,1,2
15564,,0,1,5,0,0,0
15565,"Ал'акир (героич., 25 игроков)",15564,1,0,16297,2,2
15566,"Ал'акир (героич., 10 игроков)",15564,1,0,16296,1,2
15568,"Убейте Кровавую Королеву в рейде на 10 игроков, будучи вампиром, а затем еще раз, не становясь вампиром.",0,0,4,0,0,0
15569,"Убить Кровавую королеву Лана'тель, не став вампиром.",15568,1,0,12780,1,0
15570,"Убить Кровавую королеву Лана'тель, став вампиром.",15568,1,0,13011,2,0
15572,Heroic Deathwhisper 25 (TRACKING ONLY) <DND>,0,0,4,0,0,0
15573,Леди Смертный Шепот,15572,1,0,13106,1,2
15575,Победите повелителя Плети Тирания и Инея в Яме Сарона в героическом режиме в составе группы гильдии.,0,0,4,0,0,0
15576,Повелитель Плети Тираний и Иней,15575,1,0,14404,1,2
15578,"Победите Синестру в Сумеречном бастионе в героическом режиме с первой попытки, не допустив смерти ни одного из участников рейда.",0,0,4,0,0,0
15579,Синестра,15578,1,0,15472,1,2
15581,"Уничтожьте 20 машин, установленных в режиме осады.",0,0,4,0,0,0
15582,"Уничтожить 20 машин, установленных в режиме осады.",15581,20,0,15968,1,1
15584,"Добейтесь того, чтобы вас превозносили 55 фракций.",0,0,4,0,0,0
15585,"Добейтесь того, чтобы вас превозносили 55 фракций.",15584,55,0,17161,1,1
15587,"Выполните в Подземье ежедневное задание ""Потерявшийся в глубинах"" 10 раз.",0,0,4,0,0,0
15588,"Выполнить задание ""Потерявшийся в глубинах"".",15587,10,0,15644,1,1
15593,Наведайтесь ко всем кулькам с конфетами в зонах Катаклизма.,0,0,4,0,0,0
15594,"Ульдум, Оазис Вир'сара",15593,1,0,17690,9,0
15595,"Гора Хиджал, святилище Авианы",15593,1,0,17685,4,0
15596,"Сумеречное нагорье, Дозор Огнебородов",15593,1,0,17686,5,0
15597,"Подземье, Храм Земли",15593,1,0,17682,1,0
15598,"Гора Хиджал, Нордрассил",15593,1,0,17684,3,0
15599,"Сумеречное нагорье, Громтар",15593,1,0,17688,7,0
15600,"Ульдум, Рамкахен",15593,1,0,17691,10,0
15601,"Вайш'ир, Тихий залив",15593,1,0,17695,14,0
15602,"Сумеречное нагорье, Высокий берег",15593,1,0,17687,6,0
15603,"Вайш'ир, Пещера Серебряной Волны",15593,1,0,17694,13,0
15604,"Вайш'ир, Темная пещера",15593,1,0,17692,11,0
15605,"Вайш'ир, Дымчатый грот",15593,1,0,17693,12,0
15606,"Гора Хиджал, роща Эссины",15593,1,0,17683,2,0
15607,"Сумеречное нагорье, Лагерь Победителя",15593,1,0,17689,8,0
15609,Hidden sub-achievement to track if player has ever been exalted with Aldor for Hero of Shattrath achievement.,0,1,8,0,0,0
15610,,15609,42000,0,4762,1,0
15611,,15609,1,0,13397,2,0
15612,,15609,0,0,13398,3,0
15613,,15609,0,0,13399,4,0
15614,,15609,0,0,13400,5,0
15615,,15609,0,0,13401,6,0
15616,,15609,0,0,13402,7,0
15617,,15609,1,0,13403,8,0
15618,,15609,1,0,13404,9,0
15619,,15609,1,0,13405,10,0
15620,,15609,1,0,13406,11,0
15621,,15609,1,0,13407,12,0
15622,,15609,1,0,13408,13,0
15624,Победите боссов твердыни Крыла Тьмы.,0,0,4,0,0,0
15625,Магмарь,15624,1,0,13537,1,0
15626,"Защитная система ""Омнитрон""",15624,1,0,13538,2,0
15627,Малориак,15624,1,0,13539,3,0
15628,Химерон,15624,1,0,13540,5,0
15629,Атрамед,15624,1,0,13541,4,0
15630,Нефариан,15624,1,0,13542,6,0
15632,Победите Кровавый Совет в рейде на 25 игроков. Ни один участник рейда не должен получить более 25000 ед. магического урона за один удар.,0,1,8,0,0,0
15633,Принц Валанар,15632,1,0,12969,1,2
15634,Принц Валанар,15632,1,0,13032,2,2
15636,Выполните все ежедневные рыболовные задания в Громовом Утесе.,0,0,4,0,0,0
15637,Дело в кольце,15636,1,0,17760,2,0
15638,Заселить водоем,15636,1,0,17761,3,0
15639,Блестящие камешки,15636,1,0,17763,5,0
15640,Хищники в пруду,15636,1,0,17759,1,0
15641,Деликатесные раки,15636,1,0,17762,4,0
15643,Одержите 250000 почетных побед.,0,0,4,0,0,0
15644,,15643,250000,0,14596,0,1
15646,Соберите 100000 кусков руды и минералов.,0,0,4,0,0,0
15647,,15646,100000,0,14281,0,1
15649,Заработайте указанные ниже достижения убийцы.,0,0,4,0,0,0
15650,Убийца нежити,15649,0,0,14704,4,0
15651,Убийца гоблинов,15649,0,0,14706,6,0
15652,Убийца орков,15649,0,0,14701,1,0
15653,Убийца тауренов,15649,0,0,14702,2,0
15654,Убийца троллей,15649,0,0,14703,3,0
15655,Убийца эльфов крови,15649,0,0,14705,5,0
15657,Достигните 85-го уровня.,0,0,4,0,0,0
15658,Достигните 85-го уровня.,15657,85,0,5212,1,2
15660,Выиграйте Битву за Гилнеас.,0,0,4,0,0,0
15661,Одержать победу в Битве за Гилнеас,15660,1,0,16513,1,2
15663,Захватите 50 флагов в Битве за Гилнеас.,0,0,4,0,0,0
15664,Захватите 50 флагов в Битве за Гилнеас.,15663,50,0,14929,1,1
15666,Выиграйте Битву за Гилнеас за 6 минут.,0,0,4,0,0,0
15667,Победить за 6 минут,15666,1,0,14944,0,2
15669,Убейте Халиона в Рубиновом святилище в рейде на 10 игроков.,0,0,4,0,0,0
15670,Халион,15669,1,0,13453,1,2
15672,Убейте Халиона в Рубиновом святилище в рейде на 10 игроков в героическом режиме.,0,0,4,0,0,0
15673,Халион,15672,1,0,13468,1,2
15675,"Исследуйте Вайш'ир, открыв все его области на карте.",0,0,4,0,0,0
15676,Запустелый риф,15675,1,0,14124,1,0
15677,Обрыв над бездной,15675,1,0,14125,2,0
15678,Гряда Глубинных Плавников,15675,1,0,14127,4,0
15679,Край Кортуна,15675,1,0,14129,5,0
15680,Л'горек,15675,1,0,14130,6,0
15681,Теснина Мерцающих Глубин,15675,1,0,14133,9,0
15682,Двор Костеглода,15675,1,0,14134,10,0
15683,Донные заросли,15675,1,0,14131,7,0
15684,Шельф Гурбоггла,15675,1,0,14135,11,0
15685,Жемчужная ферма,15675,1,0,14136,12,0
15686,Судьба Легиона,15675,1,0,14138,14,0
15687,Гряда Бет'мора,15675,1,0,14140,16,0
15688,Неспира,15675,1,0,14141,17,0
15689,Руины Вайш'ира,15675,1,0,14143,19,0
15690,Пещера Серебряной Волны,15675,1,0,14145,21,0
15691,Затемненная впадина,15675,1,0,14126,3,0
15692,Риф Скелетов,15675,1,0,14139,15,0
15693,Гробница Мореплавателя,15675,1,0,14137,13,0
15694,Руины храма Телсерай,15675,1,0,14142,18,0
15695,Жгучий провал,15675,1,0,14132,8,0
15696,Мерцающий грот,15675,1,0,14144,20,0
15698,Heroic Saurfang 25 (TRACKING ONLY) <DND>,0,0,4,0,0,0
15699,Смертоносный,15698,1,0,13114,1,2
15701,"Убийства Халиона (Рубиновое святилище, 25 игроков)",0,0,4,0,0,0
15702,Халион,15701,1,0,13465,1,2
15704,"Убийства Халиона (Рубиновое святилище, 10 игроков)",0,0,4,0,0,0
15705,Халион,15704,1,0,13466,1,2
15707,"Добейтесь того, чтобы уровень здоровья Нефариана опустился ниже 50% до того, как он приземлится для решающей битвы, а затем убейте Нефариана в твердыне Крыла Тьмы.",0,0,4,0,0,0
15708,Нефариан,15707,1,0,15671,1,2
15710,Заслужите 2200 очков рейтинга поля боя.,0,0,4,0,0,0
15711,,15710,2200,0,15300,1,2
15713,Заслужите 2100 очков рейтинга поля боя.,0,0,4,0,0,0
15714,,15713,2100,0,15300,1,2
15722,"Сколько подземелий, найденных по системе поиска, игрок прошел до конца.",0,0,4,0,0,0
15723,,15722,0,0,13422,1,0
15725,"Пользуясь системой ""Поиск подземелий"", проходите случайные подземелья в героическом режиме, пока не пройдете их с 10 случайными игроками.",0,0,4,0,0,0
15726,,15725,10,0,13029,1,1
15731,"Получите поводья Непобедимого, одержав верх над Артасом в цитадели Ледяной Короны.",0,1,8,0,0,0
15732,,15731,0,0,13008,1,2
15734,"Получите голову Мимирона, убив Йогг-Сарона в рейде на 25 человек без помощи Хранителей.",0,1,8,0,0,0
15735,,15734,0,0,13009,1,2
15737,Заработайте указанные ниже достижения в битве за Гилнеас.,0,0,4,0,0,0
15738,Не задирай нос,15737,0,0,14959,7,0
15739,Хватать и тикать,15737,0,0,14955,3,0
15740,Под покровом тумана,15737,0,0,14957,5,0
15741,Звезда Битвы за Гилнеас,15737,0,0,14963,11,0
15742,Под звуки битвы...,15737,0,0,14964,12,0
15743,Ветеран Битвы за Гилнеас,15737,0,0,14953,1,0
15744,Отделался легким ис-PUG-ом,15737,0,0,14958,6,0
15745,На полкорпуса впереди,15737,0,0,14962,10,0
15746,"Пахать, вагоны!",15737,0,0,14961,9,0
15747,Победить всухую в Битве за Гилнеас,15737,0,0,14954,2,0
15748,"Раз, два, взяли!",15737,0,0,14956,4,0
15749,Все без исключения,15737,0,0,14960,8,0
15750,Двойная радуга,15737,0,0,14990,13,0
15752,Убейте 100000 животных.,0,0,4,0,0,0
15753,,15752,100000,0,14500,1,1
15755,"Победите ""капитана"" Пирожка в составе группы гильдии.",0,0,4,0,0,0
15756,"""Капитан"" Пирожок",15755,1,0,14588,1,2
15758,Победите Черную Охотницу в героическом режиме в составе группы гильдии.,0,0,4,0,0,0
15759,Черная Охотница,15758,1,0,14358,1,2
15761,Победите предвестника Скайрисса в героическом режиме в составе группы гильдии.,0,1,8,0,0,0
15762,Предвестник Скайрисс,15761,1,0,14369,1,2
15764,Выдержите сражение с Королем-личом в героическом режиме в составе группы гильдии.,0,0,4,0,0,0
15765,Пережить встречу с Королем-личом,15764,1,0,14405,1,2
15767,Победите Кил'джедена на плато Солнечного Колодца в составе группы гильдии.,0,1,8,0,0,0
15768,Кил'джеден,15767,1,0,14381,1,2
15770,"Добейтесь того, чтобы состоящие в гильдии таурены перечисленных ниже классов достигли 85-го уровня.",0,0,4,0,0,0
15771,Охотник,15770,70,0,14609,1,0
15772,Жрец,15770,70,0,14643,6,0
15773,Друид,15770,70,0,14608,0,0
15774,Шаман,15770,70,0,14610,2,0
15775,Воин,15770,70,0,14611,3,0
15776,Рыцарь смерти,15770,70,0,14612,4,0
15777,Паладин,15770,70,0,14642,5,0
15779,Одержите 1000000 почетных побед.,0,0,4,0,0,0
15780,,15779,1000000,0,14596,0,1
15782,"Повысьте навык кулинарии в категории ""Катаклизм"" до 75.",0,0,4,0,0,0
15783,"Повысьте навык кулинарии в категории ""Катаклизм"" до 75.",15782,75,0,40129,0,2
15785,Победите на 75 рейтинговых полях боя.,0,0,4,0,0,0
15786,Победить на 75 рейтинговых полях боя,15785,75,0,15289,1,1
15788,Заслужите 1100 очков рейтинга поля боя.,0,0,4,0,0,0
15789,,15788,1100,0,15300,1,2
15791,Заслужите 1500 очков рейтинга поля боя.,0,0,4,0,0,0
15792,,15791,1500,0,15300,1,2
15794,"Убейте профессора Мерзоцида в рейде на 10 игроков, не используя способность поганища ""Рвотный слизнюк"".",0,1,8,0,0,0
15795,Профессор Мерзоцид,15794,1,0,12988,2,2
15796,Профессор Мерзоцид,15794,1,0,12987,1,2
15798,Выловите 10000 рыбок из косяков.,0,0,4,0,0,0
15799,,15798,10000,0,14812,0,1
15801,Выиграйте сражение в Двух Пиках за 7 минут или быстрее.,0,0,4,0,0,0
15802,Одержать победу в Двух Пиках за 7 минут или быстрее,15801,1,0,14823,0,2
15804,"Позвольте противнику открыть счет 0:2, а затем одержите победу на поле боя ""Два Пика"".",0,0,4,0,0,0
15805,Temp,15804,1,0,16247,0,2
15807,Победите властителя Змейталака в составе группы гильдии.,0,1,8,0,0,0
15808,Властитель Змейталак,15807,1,0,14335,1,2
15810,"Получите ""Сердцеед"" X-45, одолев аптекаря Хаммела в Крепости Темного Клыка во время Любовной лихорадки",0,1,8,0,0,0
15811,,15810,0,0,13010,0,2
15813,"Убийства Торавона Стража Льда (озеро Ледяных Оков, 25 игроков)",0,0,4,0,0,0
15814,Торавон Страж Льда,15813,1,0,13343,1,2
15816,Выиграйте 25 сражений на Тол Бараде.,0,0,4,0,0,0
15817,Одержать 25 побед на Тол Бараде,15816,25,0,15458,1,1
15819,Создайте 2500 символов,0,0,4,0,0,0
15820,,15819,2500,0,15690,0,1
15822,Победите в рейтинговом матче на арене в составе группы гильдии.,0,0,4,0,0,0
15823,,15822,1,0,15691,1,2
15825,Победите боссов трона Четырех Ветров в составе группы гильдии.,0,0,4,0,0,0
15826,Конклав Ветра,15825,1,0,14146,2,0
15827,Ал'акир,15825,1,0,14012,1,0
15829,"Добейтесь того, чтобы вас превозносили фракции классических полей боя, перечисленные ниже.",0,0,4,0,0,0
15830,Лига Аратора,15829,42000,0,5333,1,0
15831,Среброкрылые Часовые,15829,42000,0,5334,2,0
15832,Стража Грозовой Вершины,15829,42000,0,5335,3,0
15834,,0,1,5,0,0,0
15835,"Халфий (обычн., 10 игроков)",15834,1,0,16250,1,2
15836,"Халфий (обычн., 25 игроков)",15834,1,0,16251,2,2
15838,,0,1,5,0,0,0
15839,"Валиона (обычн., 10 игроков)",15838,1,0,16276,1,2
15840,"Валиона (обычн., 25 игроков)",15838,1,0,16277,2,2
15842,,0,1,5,0,0,0
15843,"Магмарь (героич., 25 игроков)",15842,1,0,16255,2,2
15844,"Магмарь (героич., 10 игроков)",15842,1,0,16254,1,2
15846,,0,1,5,0,0,0
15847,"Атрамед (героич., 10 игроков)",15846,1,0,16266,1,2
15848,"Атрамед (героич., 25 игроков)",15846,1,0,16267,2,2
15850,,0,1,5,0,0,0
15851,"Химерон (героич., 10 игроков)",15850,1,0,16268,1,2
15852,"Химерон (героич., 25 игроков)",15850,1,0,16269,2,2
15854,,0,1,5,0,0,0
15855,"Конклав (обычн., 25 игроков)",15854,1,0,16293,2,2
15856,"Конклав (обычн., 10 игроков)",15854,1,0,16292,1,2
15867,Заслужите 1800 очков рейтинга поля боя.,0,0,4,0,0,0
15868,,15867,1800,0,15300,1,2
15870,Заслужите 2100 очков рейтинга поля боя.,0,0,4,0,0,0
15871,,15870,2100,0,15300,1,2
15873,"Закончите 9 сезон PvP, попав в первые 0,5% строк рейтинговой таблицы поля боя.",0,0,4,0,0,0
15874,,15873,1,0,15308,1,2
15876,Заслужите 1600 очков рейтинга поля боя.,0,0,4,0,0,0
15877,,15876,1600,0,15300,1,2
15879,,0,1,5,0,0,0
15880,,15879,1,0,16298,1,0
15881,,15879,1,0,16299,2,0
15886,Победите на 10 рейтинговых полях боя.,0,0,4,0,0,0
15887,Победить на 10 рейтинговых полях боя,15886,10,0,15289,1,1
15889,Победы в Альтеракской долине,0,0,4,0,0,0
15890,Победы в Альтеракской долине,15889,0,0,17411,0,0
15892,Победы в Круге Крови,0,0,5,0,0,0
15893,Победы в Круге Крови,15892,0,0,5739,0,0
15895,Объявлено аукционов,0,0,4,0,0,0
15896,Объявлено аукционов,15895,0,0,4220,1,0
15898,Бои в Руинах Лордерона,0,0,4,0,0,0
15899,Бои в Руинах Лордерона,15898,0,0,8593,1,0
15901,Статистика: количество съеденных блюд,0,1,5,0,0,0
15902,Кусок шоколадного торта,15901,0,0,6522,419,2
15903,Альтеракский сыр,15901,0,0,6449,407,2
15904,Черный гриб,15901,0,0,6460,359,2
15905,Копченая форель,15901,0,0,6465,348,2
15906,Гладкое яблоко,15901,0,0,6471,367,2
15907,Пряная волчья грудинка,15901,0,0,7028,143,2
15908,Стейк из кроколиска,15901,0,0,6551,388,2
15909,Синяя медуза с пряностями,15901,0,0,7031,173,2
15910,Рак с пряностями,15901,0,0,7032,0,2
15911,Тундровая ягода,15901,0,0,7100,158,2
15912,Печенье Зимнего Покрова,15901,0,0,7109,176,2
15913,Зимнее кимчи,15901,0,0,7112,181,2
15914,Похлебка Западного края,15901,0,0,7117,192,2
15915,Банан Тек'Абим,15901,0,0,7120,198,2
15916,Черствая краюха хлеба,15901,0,0,7125,208,2
15917,Тыквовинские сладости,15901,0,0,8718,62,2
15918,Коричная огненная глыба,15901,0,0,8719,60,2
15919,Г.Л.А.Д.О.С.Т.И.,15901,0,0,8720,58,2
15920,Успокоительная мятная конфетка,15901,0,0,8721,56,2
15921,Жевательная сквернучка,15901,0,0,8722,54,2
15922,Кулек воздушной кукурузы,15901,0,0,8723,52,2
15923,Мешок арахиса,15901,0,0,8724,50,2
15924,Целебная трава,15901,0,0,6716,278,2
15925,Сытная похлебка из кроколиска,15901,0,0,6719,290,2
15926,Сытная похлебка из кодо,15901,0,0,6720,296,2
15927,Острое крабовое чили,15901,0,0,7018,455,2
15928,Печеный лосось,15901,0,0,7312,467,2
15929,Хот-дог Новолуния,15901,0,0,7313,470,2
15930,Маринованное яйцо,15901,0,0,6901,259,2
15931,Вареный северный подкаменщик,15901,0,0,6907,271,2
15932,Жареное мясо копытня,15901,0,0,6925,307,2
15933,Каменношкурая треска,15901,0,0,6931,320,2
15934,Мифрилоголовая форель,15901,0,0,6881,219,2
15935,Морской окунь c Темных берегов,15901,0,0,6564,298,2
15936,Корзина даларанских яблок,15901,1,0,7952,125,2
15937,Большой сырой шалфокунь,15901,1,0,7968,100,2
15938,Костечешуйный луциан – гриль,15901,0,0,6702,222,2
15939,Небесный персик,15901,0,0,6718,288,2
15940,Жареная форель,15901,0,0,6728,327,2
15941,Мулгорский хлеб с пряностями,15901,0,0,6889,235,2
15942,Загадочная похлебка,15901,0,0,6892,241,2
15943,Корень ловкости Оронока,15901,0,0,6897,251,2
15944,Корень силы Оронока,15901,0,0,6900,256,2
15945,Жареная кабанина,15901,0,0,6924,304,2
15946,Золотистое яблоко,15901,0,0,6696,187,2
15947,Домашний пирожок Гракку,15901,0,0,6699,210,2
15948,Эфемерная селедка,15901,0,0,6715,276,2
15949,Полуночная тыква,15901,0,0,6886,229,2
15950,Даларанская похлебка из моллюсков,15901,0,0,6561,262,2
15951,Соте из бычков,15901,0,0,6971,433,2
15952,Копченое мясо черного медведя,15901,0,0,7003,456,2
