ID,Name_lang,UiMapGroupID,UiMapID,FloorIndex,RelativeHeightIndex
1343,Чертоги Доблести,442,2231,1,0
1344,Родниковый атриум,443,2232,0,0
1345,Трон Повелителя огня,443,2233,3,0
1346,Амирдрассил,443,2234,4,0
1347,Северные ветви,443,2235,7,0
1348,Восточные ветви,443,2236,6,0
1349,Южные ветви,443,2237,5,0
1350,Сердце Амирдрассила,443,2238,8,0
1351,Выжженный зал,443,2244,1,0
1352,Изумрудная терраса,443,2240,2,0
1357,Освященные земли,446,2308,0,0
1358,Приорат Священного Пламени,446,2309,1,0
1359,Лагерь Гнездовья,447,2315,0,0
1360,Пристанище бури,447,2316,1,0
1361,Гнездовье бурь,447,2317,2,0
1362,Казарма странников бурь,447,2318,3,0
1363,Зал Сокрушающей бури,447,2319,4,0
1364,Заброшенные копи,447,2320,5,0
1365,Город Нитей,448,2343,0,0
1366,Зал трансформаций,448,2344,1,0
1367,Даларан,449,2305,0,0
1368,Клоака,449,2306,1,0
1369,Оплот Теней,449,2307,2,0
1370,Гулкая площадка,450,2357,0,0
1371,Гемокрипта,450,2358,1,0
1372,Великий редут,451,2292,0,0
1373,Пульсирующая яма,451,2291,1,0
1374,Терраса великолепия,451,2293,2,0
1375,Нартекс,451,2294,3,0
1376,Корона теней,451,2295,4,0
1377,Корона теней – Верхний ярус,451,2296,5,0
1380,Аз-Кахет,453,2255,0,0
1381,Аз-Кахет (нижний уровень),453,2256,1,0
1382,Город Нитей,454,2213,0,0
1383,Город Нитей (нижний уровень),454,2216,1,0
1384,Тюремный блок,455,2363,0,0
1385,Тенегорн,455,2362,1,0
1391,Придел Пророчества,457,2379,0,0
1392,Ни'алота,457,2381,1,0
1393,Улей,457,2382,2,0
1394,Сумеречная терраса,457,2383,3,0
1395,Утроба Гор'мы,457,2384,4,0
1396,Нижняя Шахта,458,2406,0,0
1397,Галаджио,458,2407,2,0
1398,Сердце счастливчика,458,2408,3,0
1399,Башня пик,458,2411,4,0
1400,Хромовый дом,458,2409,5,0
1401,Водокачка,459,2387,0,0
1402,ГЛУП,459,2388,1,0
1403,Вход,460,2423,0,0
1404,Высокий ярус,460,2422,1,0
1405,Низкий ярус,460,2421,2,0
1406,Ямы,460,2420,3,0
1407,Арена Крушителей,461,2426,0,0
1408,Купол Крушителей,461,2425,1,0
1409,"""Исследования и разрушения""",458,2428,1,0
1410,Магический консерваторий,462,2452,1,0
1411,Верхний зал,462,2453,0,0
1412,Мавзолей легенд,462,2454,2,0
1413,Нижний зал,462,2455,3,0
1414,Кристальные чертоги,462,2476,4,0
1415,Сердце горна,463,2460,0,0
1416,Свод Неприкаянных,463,2461,1,0
1417,Камеры культивации,463,2462,2,0
1418,Терраса Техномантов,463,2463,3,0
1419,Центр управления,463,2464,4,0
1420,Пустоши К'ареша,463,2465,5,0
1421,Доки Тьмы,463,2466,6,0
1422,Трон Пожирателя,463,2467,7,0
1423,Следы завоевания,463,2468,8,0
1424,Следы энтропии,463,2469,9,0
1425,Сердце Пожирателя,463,2470,10,0
1426,Темное сердце,463,2471,11,0
