ID,Name_lang,SafeLocID,PlayerConditionID,Flags,Field_8_2_0_30080_005,Field_8_2_0_30080_006,WaypointMapVolumeID
393,Портал в Дорногал,10077,120899,0,2,0,0
394,Портал в Штормград,10078,120900,0,2,0,0
395,Воспользуйтесь порталом из Штормграда в Дорногал,10079,120900,68,1,30,0
396,Портал в Дорногал,10080,120900,0,2,0,0
397,Создайте портал в Дорногал,0,121677,8,1,0,0
398,Дорногал – Каз Алгар,10155,121677,0,2,0,0
399,Портал в Изумрудный Сон,10177,0,0,2,0,0
400,Отправьтесь на остров Дорн через Артерию,10196,0,50,1,0,4
401,Выход к острову Дорн,10197,0,50,2,0,4
402,Отправьтесь в Гулкие глубины через Артерию,10194,0,50,1,0,1
403,Выход к Гулким глубинам,10195,0,50,2,0,1
404,Воспользуйтесь порталом из Пылевых топей в Даларан,10186,5793,0,1,0,0
405,Воспользуйтесь порталом из Даларана в Пылевые топи,10187,5793,0,2,0,0
406,Воспользуйтесь порталом с Драконьего Погоста в Даларан,10188,5793,0,1,0,0
407,Воспользуйтесь порталом из Даларана на Драконий Погост,10189,5793,0,2,0,0
408,Воспользуйтесь порталом из Даларана в Тлеющее ущелье,10190,5793,0,2,0,0
409,Воспользуйтесь порталом из Тлеющего ущелья в Даларан,10191,5793,0,1,0,0
414,"Пройдите через врата Тайносводья, чтобы попасть в эти земли",10198,0,50,1,0,4
415,Выход к Тайносводью,10199,0,50,2,0,3
416,"Пройдите через врата Тайносводья, чтобы попасть в Гулкие глубины",10200,0,50,1,0,3
417,Выход к Гулким глубинам,10201,0,50,2,0,4
418,"Пройдите через Аратийский предел, чтобы попасть в Аз-Кахет",10202,0,50,1,0,3
419,Выход к Аз-Кахету,10203,0,50,2,0,2
420,"Пройдите через Шепчущую пропасть, чтобы попасть в Аз-Кахет",10204,0,50,1,0,3
421,Выход к Аз-Кахету,10205,0,50,2,0,2
422,"Пройдите через Аратийский предел, чтобы попасть в Тайносводье",10206,0,50,1,0,2
423,Выход к Тайносводью,10207,0,50,2,0,3
424,Выход к Тайносводью,10208,0,50,2,0,3
425,"Пройдите через Шепчущую пропасть, чтобы попасть в Тайносводье",10209,0,50,1,0,2
426,Отправьтесь в Нижнюю Шахту на канавном буре,10228,0,0,1,0,0
427,Ракетный бур до Нижней Шахты,10225,0,0,2,0,0
428,Покиньте Нижнюю Шахту на канавном буре,10226,0,0,1,0,0
429,Ракетный бур до Гулких глубин,10227,0,0,2,0,0
430,Отправьтесь в Нижнюю Шахту на береговом буре,10230,0,0,1,0,0
431,Ракетный бур до Нижней Шахты,10231,0,0,2,0,0
432,Аз-Кахет,10233,0,19,0,0,0
433,Тайносводье,10234,0,19,0,0,0
434,Аз-Кахет,10235,0,19,0,0,0
435,Воспользуйтесь порталом из Штормграда в Даларан,10246,0,0,1,0,0
436,Воспользуйтесь порталом из Штормграда в Даларан,10247,0,0,2,0,0
437,Воспользуйтесь порталом из Оргриммара в Даларан,10248,0,0,1,0,0
438,Воспользуйтесь порталом из Оргриммара в Даларан,10249,0,0,2,0,0
439,Выход к Гулким глубинам,10255,0,50,0,0,4
440,Пересеките Сырую бездну на пути к Аз-Кахету,10261,0,50,1,0,4
441,Выход к Аз-Кахету,10262,0,50,2,0,2
442,Пересеките Сырую бездну на пути в Гулкие глубины,10264,0,50,1,0,2
443,Выход к Гулким глубинам,10263,0,50,2,0,4
444,Пройдите через ход в Аз-Кахет,10265,118328,18,1,0,1
445,Выход к Аз-Кахету,10266,118328,18,2,0,2
446,Путь через Артерию,10268,118328,18,2,0,1
447,Пройдите через ход в Дорногал,10267,118328,18,1,0,2
448,Войдите в Артерию,10285,0,50,0,0,1
449,"Поговорите с Кадгаром в Даларане, чтобы отправиться в Каз Алгар.",10291,0,0,1,0,0
450,"Поговорите с Кадгаром в Даларане, чтобы отправиться в Каз Алгар.",10292,0,0,2,0,0
451,Покиньте Нижнюю Шахту на береговом буре,10318,0,0,1,0,0
452,Ракетный бур до Зулдазара,10319,0,0,2,0,0
453,Воспользуйтесь порталом из Пещер Времени в Оргриммар,10393,130567,16,1,0,0
454,Воспользуйтесь порталом из Пещер Времени в Штормград,10394,130568,0,1,0,0
455,Летите на дирижабле с острова Сирен в Дорногал,10397,0,0,1,0,0
456,Дирижабль в Дорногал,10398,128915,0,2,0,0
457,"Поговорите с капитаном, чтобы отправиться на остров Сирен",10399,0,0,1,0,0
458,Дирижабль на остров Сирен,10400,0,0,2,0,0
459,Доберитесь на буровой установке с острова Сирен в Гундаргаз,10402,0,0,1,0,0
460,Буровая установка в Гундаргаз,10403,128915,0,1,0,0
461,Доберитесь на буровой установке из Гундаргаза на остров Сирен,10404,0,0,1,0,0
462,Буровая установка на остров Сирен,10405,0,0,2,0,0
463,Летите на Миши к Горнилу Штормов,10423,131411,0,1,0,0
465,Летите на Миши к Горнилу Штормов,10425,131411,0,2,0,0
469,Воспользуйтесь порталом в Дорногал,10433,0,0,1,0,0
470,Выход в Дорногал,10434,0,0,2,0,0
471,Воспользуйтесь пространственным разломом на К'ареш,10432,0,0,1,0,0
472,Выход на К'ареш,10435,0,0,2,0,0
473,Воспользуйтесь телепортом в Нижнюю Шахту,10447,132220,0,1,0,0
474,Телепорт в Нижнюю Шахту,10448,132220,0,2,0,0
475,Воспользуйтесь телепортом в Дорногал,10449,132220,0,1,0,0
476,Телепорт в Дорногал,10450,132220,0,2,0,0
477,Воспользуйтесь порталом в Ммарл,10536,0,0,1,0,0
478,Воспользуйтесь порталом на К'ареш,10506,135641,0,0,0,0
479,Воспользуйтесь порталом в долину Штормов,10507,0,0,1,0,0
480,Воспользуйтесь порталом в Малдраксус,10538,0,0,1,0,0
481,Воспользуйтесь порталом в Лазурный Простор,10534,0,0,1,0,0
482,Воспользуйтесь порталом в Награнд в Запределье,10527,0,0,1,0,0
483,Выход в Награнд,10528,0,0,2,0,0
484,"Воспользуйтесь порталом в ""Атриум"" на К'ареше",10529,0,0,1,0,0
485,Выход на К'ареш,10530,0,0,2,0,0
486,"Воспользуйтесь порталом в ""Оазис"" на К'ареше",10531,0,0,1,0,0
487,Выход на К'ареш,10532,0,0,2,0,0
488,Выход в долину Штормов,10533,0,0,2,0,0
489,Выход в Лазурный Простор,10535,0,0,2,0,0
490,Выход в Ммарл,10537,0,0,2,0,0
491,Выход в Малдраксус,10539,0,0,2,0,0
492,Воспользуйтесь порталом на К'ареш,10573,0,0,1,0,0
493,Выход в долину Штормов,10507,0,0,2,0,0
498,Летите на Миши в Вол'дун,10680,140637,0,1,0,0
499,Летите на Миши в Вол'дун,10423,140637,0,1,0,0
500,Летите на Миши в Друствар,10681,140637,0,1,0,0
501,Летите на Миши в Друствар,10682,140637,0,2,0,0
502,Воспользуйтесь порталом из Даларана в Каражан,10696,141299,0,1,0,0
503,Воспользуйтесь порталом из Даларана в Каражан,10697,141299,0,2,0,0
504,Портал из Даларана в Храм света Пустоты,10839,143666,16,1,0,0
505,Портал в Храм света Пустоты,10840,143666,16,2,0,0
506,Портал из Храма света Пустоты в Даларан,10840,143666,0,1,0,0
507,Портал в Даларан,10839,143666,0,2,0,0
508,Портал из Даларана в Обитель Света,10841,143667,16,1,0,0
509,Портал в Обитель Света,10840,143667,16,2,0,0
510,Портал из Храма света Пустоты в Даларан,10840,143667,0,1,0,0
511,Портал в Даларан,10841,143667,0,2,0,0
514,"Используйте маяк озаренных на площадке Краса в Даларане, чтобы телепортироваться на ""Виндикар""",10937,48904,0,1,0,0
515,"""Виндикар""",10938,48904,0,2,0,0
516,"Используйте навигационную панель, чтобы перемещаться по Аргусу",10939,51650,0,0,0,0
517,"Используйте навигационную панель, чтобы перемещаться по Аргусу",10940,51650,0,0,0,0
518,"Используйте навигационную панель, чтобы перемещаться по Аргусу",10941,51650,0,0,0,0
519,Пристанище крокулов,10942,51680,0,2,0,0
520,Используйте маяк озаренных в пристанище крокулов,10942,51680,0,1,0,0
