Name_lang,Description_lang,ID,JournalEncounterID,CreatureDisplayInfoID,FileDataID,OrderIndex,UiModelSceneID
Рудожуй Пожиратель,,3255,1202,54317,1044484,0,9
Грибной плотояд,,3257,1196,58939,0,1,65
Сорка Отчаянная,,3265,1203,53752,0,1,9
Марак Кровавая,,3266,1203,53876,0,2,9
Адмирал Гар'ан,,3267,1203,53982,1044350,0,9
Пылающий плут,,3274,1216,53112,0,3,9
Хихикающий пироман,,3275,1216,19618,0,1,9
Страж Скверны,,3276,1216,39908,0,2,9
Аззакель,,3277,1216,52964,1044337,0,9
Терон'кров,,3284,1225,54036,1044373,0,9
Владыка руды Гор'ашан,,3285,1226,53177,1044358,0,9
Чудовище-драконид,,3286,1227,53010,0,1,9
Кирак,,3287,1227,53005,1044354,0,9
Командир Тарбек,,3288,1228,53689,1044351,0,9
Железношкурый небесный разбойник,,3289,1228,55518,0,1,9
Страж из клана Темного Железа,,3290,1228,53643,0,2,9
Дракончик Ярокрыла,,3291,1229,53396,0,1,9
Ярокрыл Неукротимый,,3292,1229,53646,1044361,0,9
Полководец Зела,,3300,1234,54683,1044379,0,9
Зоггош,,3324,1238,57840,0,1,9
Черепон,,3325,1238,57836,1044367,0,9
Корамар,,3326,1238,57837,0,2,9
Лютоклык,,3327,1235,56363,0,1,9
Раздиратель Плоти Нок'Гар,,3328,1235,56351,1044380,0,9
Макогг Угольный Клинок,,3329,1236,56017,0,1,9
Ахри'ок Дугру,,3330,1236,56033,1044340,0,9
Нииза Нокс,,3331,1236,56029,0,2,9
Ошир,,3332,1237,55352,1044359,0,9
Верховный маг Сол,,3333,1208,57193,1044335,0,9
Рухмар,,3334,1262,59089,1044364,0,9
Рухран,,3347,967,59007,1044365,0,9
Рельсмейстер Искролет,,3348,1138,54096,1044360,0,9
Борка Бесчеловечный,,3349,1138,59069,0,1,9
Солнечная вспышка,,3350,967,54030,0,1,9
Бурогриб,,3351,1196,58539,1044342,0,65
Сухокожий,,3360,1214,56613,1044381,0,9
Демиург Телу,,3361,1207,58016,0,1,9
Страж жизни Гола,,3363,1207,57022,0,2,9
Зери'так,,3364,1209,58398,1044382,0,9
Йалну,,3365,1210,57231,1044383,0,9
Тарлна Нестареющий,,3366,1211,57232,1044371,0,9
Тектоник,,3367,1195,54793,1044372,0,9
Кромог,,3369,1162,56214,1044353,0,69
Чернорук,,3370,959,53791,1044378,0,9
Дулгу,,3377,1207,59767,1053563,0,9
Дров Крушитель,,3390,1291,58260,1044483,0,9
Бесноватый грохотун,,3391,1291,60733,0,1,9
Император Мар'гок,,3392,1197,54329,1044349,0,9
Ко'раг,,3393,1153,54825,1044343,0,9
Магматический волк,,3394,1123,53450,0,2,9
Акнор Сталенос,,3395,1123,53812,0,1,9
Гигантский плеточник,,3396,1211,60764,0,2,9
Дикая мандрагора,,3397,1211,55767,0,1,9
Аарукс,,3398,1142,27683,607633,0,9
Мягконог,,3399,1143,52354,1064178,0,66
Вестник смерти Черношип,,3400,1146,4644,607584,0,9
Амненнар Хладовей,,3401,1141,32610,607537,0,9
Костяной ритуал,,3402,1160,58273,0,1,9
Червь-трупоед,,3403,1140,59296,0,1,92
Костебрюх,,3404,1140,59273,1044341,0,92
Нхаллиш,,3406,1168,59978,1053564,0,9
Мордреш Огненный Глаз,,3407,433,52739,607718,0,9
Кормрок,,3549,1392,61990,1134504,0,9
Деспотичная Велари,,3551,1394,62479,1134509,0,9
Маннорот,,3552,1395,62410,1134505,0,9
Килрогг Мертвый Глаз,,3553,1396,62425,1134503,0,9
Страж Тьмы и Скверны,,3606,1433,62227,0,2,9
Падший жрец Терокка,,3607,1433,63003,0,3,9
Повелитель теней Искар,,3608,1433,61932,1134506,0,9
Иллюзорный изгой,,3609,1433,63004,0,4,9
Ворон Скверны,,3610,1433,62494,0,1,9
Гуртогг Кипящая Кровь,,3611,1432,62826,1134501,0,9
Мастер клинка Дзюбей'тос,,3612,1432,62815,0,1,9
Диа Зловещий Шепот,,3613,1432,63511,0,2,9
Железный разоритель,,3633,1425,61921,1134499,0,9
Пушка Адского Пламени,,3634,1426,63068,0,1,9
Осадный мастер Мар'так,,3635,1426,63404,1134502,0,9
Верховный владыка Каззак,,3644,1452,64119,1134508,0,9
Архимонд,,3645,1438,62423,1134497,0,9
Повелитель Скверны Закуун,,3646,1391,61830,1134498,0,9
Кровожад,,3647,1372,61913,1134500,0,9
Ритуальный голем,,3648,1427,61925,1134507,0,9
Ксул'горак,,3649,1447,63415,1134510,0,9
Остаточная энергия,"Остаточная энергия образуется, когда игрок покидает мир теней; она будет периодически излучать ""Волны разрушения"" или ""Кольца разрушения"".",3656,1391,64352,0,1,9
Полководец Паржеш,,3677,1480,65114,1410992,0,9
Крушитель раковин из клана Колец Ненависти,,3678,1480,20772,0,1,9
Укротительница волн из клана Колец Ненависти,,3679,1480,60790,0,2,9
Змеикс,,3693,1479,65110,1410978,0,91
Пылающее порождение гидры,,3694,1479,65145,0,1,91
Волшебное порождение гидры,,3695,1479,65146,0,2,91
Гнев Азшары,,3696,1492,66741,1410993,0,9
Вул'кан,,3700,1468,65155,1410937,0,9
"Имирон, падший король",,3707,1502,65079,1410995,0,65
Харбарон,,3721,1512,67556,1410956,0,65
Люцифрон,,3733,1519,13031,1378993,0,9
Магмадар,,3734,1520,10193,1378995,0,9
Гееннас,,3735,1521,13030,1378976,0,9
Гарр,,3736,1522,12110,1378975,0,9
Шаззрах,,3737,1523,13032,1379013,0,9
Барон Геддон,,3738,1524,12129,1378966,0,9
Поджигатель-жрец,,3739,1525,12030,0,1,9
Предвестник Сульфурон,,3740,1525,13030,1379015,0,9
Големагг Испепелитель,,3741,1526,11986,1378978,0,9
Мажордом Экзекутус,,3742,1527,12029,1378998,0,9
Поджигатель-целитель,,3743,1527,13029,0,1,9
Поджигатель-гвардеец,,3744,1527,12002,0,2,9
Рагнарос,,3745,1528,11121,522261,0,225
Бритвосмерт Неукротимый,,3746,1529,10115,1379008,0,9
Валестраз Порочный,,3747,1530,13992,1379022,0,9
Предводитель драконов Разящий Бич,,3748,1531,14308,1378968,0,9
Огнечрев,,3749,1532,6377,1378973,0,9
Черноскал,,3750,1533,6377,1378971,0,9
Пламегор,,3751,1534,6377,1378974,0,9
Хромаггус,,3752,1535,14367,1378969,0,9
Нефариан,,3753,1536,11380,1379001,0,9
Куриннакс,,3754,1537,15742,1385749,0,9
Генерал Раджакс,,3755,1538,15376,1385734,0,9
Моам,,3756,1539,15392,1385755,0,9
Буру Ненасытный,,3757,1540,15654,1385723,0,9
Аямисса Охотница,,3758,1541,15431,1385718,0,9
Оссириан Неуязвимый,,3760,1542,15432,1385759,0,9
Пророк Скерам,,3761,1543,15345,1385769,0,9
Боевой страж Сартура,,3762,1544,15583,1385720,0,9
Королевский страж Сартуры,,3765,1544,15465,0,1,9
Фанкрисс Непреклонный,,3766,1545,15743,1385728,0,9
Принцесса Хухуран,,3767,1546,15739,1385761,0,9
Принцесса Яудж,,3768,1547,15657,0,2,9
Вем,,3769,1547,15658,0,1,9
Лорд Кри,,3770,1547,15656,1390436,0,9
Нечистотон,,3771,1548,15686,1385771,0,9
Император Век'лор,,3772,1549,15778,1390437,0,66
Император Век'нилаш,,3773,1549,15761,0,1,66
Оуро,,3774,1550,15509,1385760,0,87
К'Тун,,3775,1551,15556,1385726,0,9
Шадикит Скользящий,,3776,1552,16053,0,1,9
Хиакисс Скрытень,,3777,1552,15938,0,2,9
Рокад Опустошитель,,3778,1552,16054,1385766,0,9
Полночь,,3779,1553,19640,0,1,9
Ловчий Аттумен,,3780,1553,16416,1378965,0,9
Мороуз,,3781,1554,16540,1378999,0,9
Благочестивая дева,,3782,1555,16198,1378997,0,67
Злой и страшный серый волк,,3783,1556,17053,1385758,0,9
Ведьма,,3784,1556,17550,0,3,9
Ромуло,,3785,1556,17067,0,1,9
Джулианна,,3786,1556,17068,0,2,9
Смотритель,,3787,1557,16958,1379020,0,9
Тень Арана,,3789,1559,16621,1379012,0,9
Терестиан Больное Копыто,,3790,1560,11343,1379017,0,9
Гнев Пустоты,,3791,1561,15363,1379002,0,9
Эхо Медива,,3792,1562,18720,1385725,0,9
Принц Малчезар,,3793,1563,19274,1379006,0,9
Король Молгар,,3794,1564,18649,1378985,0,9
Крош Огненная Рука,,3795,1564,20194,0,4,9
Кигглер Безумный,,3796,1564,12472,0,1,9
Слепоглаз Ясновидец,,3797,1564,11585,0,2,9
Олм Призыватель,,3798,1564,20195,0,3,9
Груул Драконобой,,3799,1565,18698,1378982,0,9
Чаротворец из цитадели Адского Пламени,,3800,1566,9865,0,1,9
Магтеридон,,3801,1566,18527,1378996,0,9
Гидросс Нестабильный,,3802,1567,20162,1385741,0,9
Скрытень из глубин,,3803,1568,20216,1385768,0,88
Тень Леотераса,,3804,1569,20568,0,1,9
Леотерас Слепец,,3805,1569,20514,1385751,0,9
Хранитель глубин Шарккис,,3806,1570,20671,0,1,9
Хранительница глубин Карибдис,,3807,1570,20672,0,3,9
Хранитель глубин Волниис,,3808,1570,20670,0,2,9
Повелитель глубин Каратресс,,3809,1570,20662,1385729,0,9
Морогрим Волноступ,,3810,1571,20739,1385756,0,9
Леди Вайш,,3811,1572,20748,1385750,0,9
Ал'ар,,3812,1573,18945,1385712,0,9
Страж Бездны,,3813,1574,18951,1385772,0,9
Верховный звездочет Солариан,,3814,1575,18239,1385739,0,9
Великий Звездочет Каперниан,,3815,1576,20237,0,3,9
Лорд Сангвинар,,3816,1576,20178,0,2,9
Старший инженер Телоникус,,3817,1576,20177,0,4,9
Кель'тас Солнечный Скиталец,,3818,1576,20023,607669,0,9
Таладред Светокрад,,3819,1576,20236,0,1,9
Лютый Хлад,,3820,1577,17444,1385762,0,9
Анетерон,,3821,1578,21069,1385714,0,9
Каз'рогал,,3822,1579,17886,1385745,0,9
Азгалор,,3823,1580,18526,1385719,0,9
Архимонд,,3824,1581,20939,1385716,0,9
Верховный полководец Надж'ентус,,3825,1582,21174,1378986,0,9
Супремус,,3826,1583,21145,1379016,0,9
Тень Акамы,,3827,1584,21357,1379011,0,9
Гуртогг Кипящая Кровь,,3829,1586,21443,1378983,0,9
Воплощение гнева,,3830,1587,21484,0,2,9
Воплощение мечты,,3831,1587,21485,0,1,9
Воплощение страдания,,3832,1587,21483,1385764,0,9
Матушка Шахраз,,3833,1588,21252,1379000,0,9
Гатиос Изувер,,3834,1589,21416,1385743,0,9
Верас Глубокий Мрак,,3835,1589,21418,0,3,9
Верховный пустомант Зеревор,,3836,1589,21417,0,1,9
Леди Маланда,,3837,1589,21419,0,2,9
Иллидан Ярость Бури,,3838,1590,21135,1378987,0,9
Калесгос,,3839,1591,23345,1385744,0,9
Сатроварр Осквернитель,,3840,1591,26628,0,1,9
Бруталл,,3841,1592,22711,1385722,0,9
Пророк Скверны,,3842,1593,22838,1385730,0,9
Леди Сакролаш,,3843,1594,23177,0,1,9
Главная чернокнижница Алитесса,,3844,1594,23334,1390438,0,9
М'ууру,,3845,1595,23404,1385757,0,9
Энтропий,,3846,1595,23428,0,1,9
Кил'джеден,,3847,1596,23200,1385746,0,89
Терон Кровожад,,3848,1585,21262,1379018,0,9
Аркавон Страж Камня,,3849,1597,26967,1385715,0,64
Эмалон Страж Бури,,3850,1598,27108,1385727,0,64
Коралон Страж Огня,,3851,1599,29524,1385748,0,64
Торавон Страж Льда,,3852,1600,31089,1385767,0,65
Ануб'Рекан,,3853,1601,15931,1378964,0,9
Великая вдова Фарлина,,3854,1602,15940,1378980,0,9
Мексна,,3855,1603,15928,1378994,0,9
Нот Чумной,,3856,1604,16590,1379004,0,9
Хейган Нечестивый,,3857,1605,16309,1378984,0,9
Лотхиб,,3858,1606,16110,1378991,0,9
Ученик рыцаря смерти,,3859,1607,16539,0,1,9
Инструктор Разувий,,3860,1607,16582,1378988,0,9
Готик Жнец,,3861,1608,16279,1378979,0,9
Леди Бломе,,3862,1609,16153,0,2,9
Барон Ривендер,,3863,1609,10729,1385732,0,9
Сэр Зелиек,,3864,1609,16154,0,3,9
Тан Корт'азз,,3865,1609,16155,0,1,9
Лоскутик,,3866,1610,16174,1379005,0,9
Гроббулус,,3867,1611,16035,1378981,0,9
Глут,,3868,1612,16064,1378977,0,9
Таддиус,,3869,1613,16137,1379019,0,64
Сапфирон,,3870,1614,113690,1379010,0,9
Кел'Тузад,,3871,1615,15945,1378989,0,9
Шадрон,,3872,1616,27421,0,2,9
Тенеброн,,3873,1616,27082,0,1,9
Весперон,,3874,1616,27039,0,3,9
Сартарион,,3875,1616,27035,1385765,0,9
Малигос,,3876,1617,26752,1385753,0,9
Кислотная Утроба и Жуткая Чешуя,,3877,1618,29815,0,1,9
Гормок Пронзающий Бивень,,3878,1618,29614,1390440,0,9
Ледяной Рев,,3879,1618,21601,0,2,9
Вилфред Непопамс,,3880,1619,29814,0,1,9
Лорд Джараксус,,3881,1619,29615,1385752,0,9
Шокул,,3883,1620,29779,0,7,9
Антар Очистительный Горн,,3884,1620,29767,0,1,9
Серисса Мрачная Кропильщица,,3885,1620,29777,0,6,9
Ириэт Шаг Сквозь Тень,,3886,1620,29776,0,3,9
Тирий Клинок Сумерек,,3887,1620,29765,0,8,9
Нуззл Чудодей,,3888,1620,29772,0,5,9
Меладор Дальний Гонец,,3892,1620,29780,0,4,9
Бельнор Светоносный,,3893,1620,29774,0,2,9
Алисса Лунопард,,3895,1620,29770,1390442,0,9
Каифа Неумолимый,,3897,1621,29783,0,2,9
Наррок Крушитель Стали,,3898,1621,29793,0,7,9
Гинзелль Отразительница Гнили,,3900,1621,29787,0,3,9
Маз'дина,,3901,1621,29790,0,6,9
Горгрим Темный Раскол,,3902,1621,29782,0,4,9
Вивьен Шепот Тьмы,,3905,1621,29791,0,9,9
Харкзог,,3906,1621,29792,0,5,9
Бирана Штормовое Копыто,,3907,1621,29781,1390441,0,9
Бролн Крепкий Рог,,3908,1621,29784,0,1,9
Руж'ка,,3909,1621,29786,0,8,9
Эйдис Погибель Тьмы,,3910,1622,29267,0,1,9
Фьола Погибель Света,,3911,1622,29240,1390443,0,9
Ануб'арак,,3912,1623,29268,607542,0,9
Лорд Ребрад,,3913,1624,31119,1378992,0,9
Леди Смертный Шепот,,3914,1625,30893,1378990,0,9
Верховный воевода Саурфанг,,3915,1626,30416,1385737,0,9
Мурадин Бронзобород,,3916,1627,30508,1385736,0,9
Саурфанг Смертоносный,,3917,1628,30790,1378970,0,9
Тухлопуз,,3918,1629,31006,1378972,0,66
Гниломорд,,3919,1630,31005,1379009,0,66
Профессор Мерзоцид,,3920,1631,30881,1379007,0,9
Принц Талдарам,,3921,1632,30856,0,2,9
Принц Валанар,,3922,1632,30858,1385721,0,9
Принц Келесет,,3923,1632,30857,0,1,9
Кровавая королева Лана'тель,,3924,1633,31165,1378967,0,9
Валитрия Сноходица,,3925,1634,30318,1379023,0,9
Синдрагоса,,3926,1635,30362,1379014,0,9
Король-лич,,3927,1636,30721,607688,0,9
"""Огненный Левиафан""",,3928,1637,28875,1385731,0,9
Повелитель горнов Игнис,,3929,1638,29185,1385742,0,64
Острокрылая,,3930,1639,28787,1385763,0,9
Разрушитель XT-002,,3931,1640,28611,1385773,0,9
Буревестник Брундир,,3932,1641,28324,0,2,9
Сталелом,,3933,1641,28344,1390439,0,65
Мастер рун Молгейм,,3934,1641,28381,0,1,66
Кологарн,,3935,1642,28638,1385747,0,90
Ауриайя,,3936,1643,28651,1385717,0,67
Ходир,,3937,1644,28743,1385740,0,65
Сиф,,3938,1645,28488,0,1,67
Торим,,3939,1645,28977,1385770,0,65
Древень Каменная Кора,,3940,1646,29176,0,3,9
Фрейя,,3941,1646,28777,1385733,0,67
Древень Светлый Лист,,3942,1646,29174,0,1,9
Древень Железная Ветвь,,3943,1646,29175,0,2,64
Мимирон,,3944,1647,28578,1385754,0,9
Генерал Везакс,,3945,1648,28548,1385735,0,9
Йогг-Сарон,,3946,1649,28817,1385774,0,9
Алгалон Наблюдатель,,3947,1650,28641,1385713,0,9
Ониксия,,3948,1651,8570,1379025,0,9
Халион,,3949,1652,31952,1385738,0,9
Рокмора,,3962,1662,62386,1410976,0,9
Хелия,,3963,1663,65043,1410957,0,9
Кордана,,3964,1470,66480,1410942,0,9
Уларогг Скаломол,,3965,1665,62390,1410990,0,93
Урсок,,3967,1667,66676,1410991,0,9
Кошмарное яйцо,,3974,1656,60365,0,1,9
Нараксас,,3976,1673,62391,1410971,0,9
Пожиратель разума Каарж,,3991,1686,67433,1410969,0,9
Даргрул,,3992,1687,62392,1410944,0,9
Миллифисент Манашторм,,3993,1688,67422,1410968,0,9
Тухломорд,,4001,1693,31006,1410950,0,66
Саел'орн,,4003,1697,67636,1410977,0,9
Фазовый паук,,4004,1697,65920,0,1,9
Кровавая принцесса Тал'ена,,4011,1702,67638,1410938,0,9
Низендра,,4012,1703,67904,1410972,0,9
Таэрар,,4013,1704,67745,0,3,9
Эмерисс,,4014,1704,67747,0,1,9
Исондра,,4015,1704,67748,1410945,0,9
Летон,,4016,1704,67749,0,2,9
Повелитель Скверны Бетруг,,4025,1711,67324,1410948,0,9
Ксавий,,4044,1726,65636,1410994,0,64
Заразный ужас,,4045,1726,68390,0,1,9
Триллиакс,,4054,1731,68567,1410989,0,9
Дубосерд,,4055,1655,68127,1410973,0,9
Гул'дан,,4062,1737,68500,1410955,0,9
Невообразимый ужас,,4064,1726,69215,0,2,9
Крадущийся ужас,,4065,1726,68972,0,3,9
Щупальце Кошмара,,4067,1726,69120,0,4,9
Элисанда,,4075,1743,69082,1410954,0,9
Нитхегг,,4083,1749,69816,1411029,0,9
Кенарий,,4084,1750,68656,1410940,0,9
Малфурион Ярость Бури,,4085,1750,70004,0,1,9
Огненные чары,,4086,1751,1204,0,2,9
Ледяные чары,,4087,1751,69885,0,1,9
Чары тайной магии,,4088,1751,70177,0,3,9
Заклинательница клинков Алуриэль,,4089,1751,68819,1410983,0,9
Лорд Кур'талос Гребень Ворона,,4102,1672,64656,1410967,0,9
Хмуродроб Лютый,,4103,1664,65304,1410982,0,9
Иллисанна Гребень Ворона,,4104,1653,65951,1410961,0,9
Слияние душ,,4105,1518,65837,1410986,0,9
Советник Меландр,,4106,1720,67346,1410933,0,9
Таликса Пламя Гнева,,4107,1719,69267,1410985,0,9
Капитан патруля Гердо,,4108,1718,68521,1410975,0,9
Тень Ксавия,,4109,1657,68730,1410979,0,9
Дресарон,,4110,1656,69096,1410946,0,9
Король Волнобород,,4111,1491,67254,1410964,0,9
Леди Кольцо Ненависти,,4112,1490,66397,1410966,0,9
Один,,4113,1489,67230,1410974,0,66
Король-бог Сковальд,,4114,1488,65873,1410953,0,9
Фенрир,,4115,1487,64466,1410949,0,9
Хирья,,4116,1486,65076,1410959,0,9
Химдалль,,4117,1485,67773,1410958,0,65
Советник Вандрос,,4118,1501,65794,1410934,0,9
Нал'тира,,4119,1500,65793,1410970,0,9
Генерал Ксакал,,4120,1499,65792,1410951,0,9
Корстилакс,,4121,1498,65791,1410943,0,9
Иванир,,4122,1497,65741,1410963,0,9
Ануб'ессет,,4123,1696,67630,1410935,0,9
Ледопасть,,4124,1694,27767,1410980,0,86
Инквизитор Истязарий,,4125,1695,64719,1410962,0,9
Смотрящий,,4126,1469,66204,1410952,0,9
Тиратон Салтерил,,4127,1467,65074,1410988,0,9
Элерет Дикая Лань,,4128,1744,69474,1410947,0,9
Ил'гинот,,4129,1738,69115,1410960,0,64
Хрономатическая аномалия,,4130,1725,68970,1410941,0,9
Крос,,4131,1713,68323,1410965,0,69
Скорпирон,,4132,1706,67087,1410981,0,9
Звездный авгур Этрей,,4133,1732,68378,1410984,0,9
Кошмарный ужас,,4134,1738,69231,0,1,64
Щупальце угнетения,,4135,1738,69882,0,4,67
Щупальце смертоносного взгляда,,4136,1738,69881,0,3,67
Кошмарный гной,,4137,1738,69925,0,5,63
Щупальце разложения,,4138,1738,69880,0,2,67
Шар'тос,,4139,1763,70659,1411030,0,9
Эхо Медива,,4140,1764,18720,1385724,0,9
Каламир,,4151,1774,70975,1411024,0,65
Кошмарное поганище,,4158,1654,69455,0,1,9
На'зак Одержимый,,4165,1783,71534,1411028,0,64
Тихондрий,,4173,1762,68320,1410987,0,63
Верховный ботаник Тел'арн,,4174,1761,68963,1410939,0,9
Натуралист Тел'арн,,4175,1761,70824,0,1,9
Солнцевед Тел'арн,,4176,1761,70822,0,2,9
Порожденный ненавистью дракончик,,4183,1656,69908,0,2,9
Ана-Муз,,4184,1790,71277,1411023,0,64
Драгон Зиморожденный,,4185,1789,68225,1411025,0,66
Разоритель Йдорн,,4186,1756,62703,0,2,9
Пленительница душ Мевра,,4187,1756,69803,1411031,0,66
Капитан Хринг,,4188,1756,69849,0,1,9
Чары Скверны,,4189,1751,69906,0,4,9
Ужасное поганище,,4190,1726,69684,0,5,9
Иссохший Дж'им,,4191,1796,67466,1472455,0,67
Хумонгрис,,4198,1770,67258,1411026,0,64
Левантия,,4199,1769,70946,1411027,0,65
Щупальце разрушения,,4200,1663,66346,0,2,9
Цепкое щупальце,,4201,1663,66618,0,1,9
Обломок,,4202,1795,66811,1472454,0,64
Тень Медива,,4227,1817,18718,1536496,0,9
Один,,4228,1819,67230,1410974,0,66
Пожиратель маны,,4230,1818,73157,1536492,0,9
Эльфира,,4231,1820,17550,1536495,0,9
Галиндра,,4232,1820,73156,0,1,9
Крылатый помощник,,4234,1820,73262,0,2,9
Благочестивая дева,,4241,1825,16198,1378997,0,67
Мрргрия,,4242,1826,73161,0,1,9
Тонни,,4243,1826,73159,1536494,0,9
Мадам Чугунок,,4244,1827,73301,0,2,9
Коглстон,,4245,1827,73202,1536493,0,9
Люминор,,4246,1827,65104,0,1,9
Метелка,,4247,1827,73203,0,3,9
Хелия,,4249,1829,65043,1410957,0,68
Чародей Тел'арн,,4250,1761,70823,0,3,9
Гарм,,4251,1830,70104,1536491,0,9
Рекурсивный элементаль,,4252,1743,55131,0,1,9
Своевременный элементаль,,4253,1743,55143,0,2,9
Раздробленная частица времени,,4254,1725,55561,0,2,9
Угасающая частица времени,,4255,1725,68616,0,1,9
Верховный друид Глайдалис,,4256,1654,69815,1410936,0,67
Ловчий Аттумен,,4263,1835,73162,1536490,0,9
Полночь,,4264,1835,73160,0,1,9
Мороуз,,4265,1837,16540,1378999,0,9
Виз'адуум Всевидящий,,4273,1838,73709,1536497,0,9
Харджатан,,4292,1856,74020,1579940,0,9
Смотритель,,4300,1836,16958,1379020,0,9
Госпожа Сашж'ин,,4301,1861,74287,1579939,0,9
Атриган,,4311,1867,74282,1579936,0,70
Белак,,4312,1867,74283,0,1,65
Рекурсивный элементаль,,4319,1872,55131,0,1,9
Своевременный элементаль,,4320,1872,55143,0,2,9
Элисанда,,4321,1872,69082,1410954,0,9
Аватара Падшего,,4322,1873,74497,1579932,0,65
Доблестная дева,,4323,1873,74498,0,1,67
Гладиатор из племени Острозубов,,4330,1856,5306,0,2,9
Надсмотрщик из клана Темной Чешуи,,4331,1856,74438,0,3,9
Волномаг из племени Острозубов,,4332,1856,5286,0,1,9
Мефистрот,,4333,1878,74426,1579938,0,9
Бруталл,,4340,1883,66677,1385722,0,63
Малификус,,4341,1884,63619,1579937,0,63
Си'ваш,,4342,1885,74528,1579941,0,9
Горот,,4344,1862,74493,1579934,0,63
Бдительная дева,,4351,1897,74875,1579933,0,66
Реактор душ,,4358,1896,74496,1579943,0,9
Королева душ Дехана,,4359,1896,74861,0,1,67
Охотница Каспария,,4360,1903,74874,1579935,0,67
Жрица Лунное Пламя,,4361,1903,74775,0,2,67
Капитан Ята Лунный Удар,,4362,1903,74748,0,1,67
Агронокс,,4364,1905,74482,1579930,0,9
Долбогрыз Глумливый,,4365,1906,78445,1579942,0,9
Сонм страданий,,4372,1896,75045,0,2,9
Апокрон,,4417,1956,67647,1134499,0,65
Лунный Коготь,,4418,1903,75101,0,3,9
Доматракс,,4445,1904,76609,1579931,0,9
Кил'джеден,,4446,1898,74504,1385746,0,9
Вариматрас,,4453,1983,76327,1715223,0,9
Агграмар,,4454,1984,76570,1715207,0,9
"Азара, Матерь Ночи",,4455,1986,76917,0,1,66
"Диима, Матерь Сумрака",,4456,1986,76918,0,2,9
"Нура, Матерь Пламени",,4457,1986,76919,1715222,0,9
Разрушитель миров Кин'гарота,,4468,1992,76534,1715210,0,65
Ф'арг,,4469,1987,77004,1715209,0,71
Шатуг,,4470,1987,76990,0,1,71
Л'ура,,4477,1982,76770,1715214,0,9
Адмирал Свиракс,,4480,1997,78817,1715225,0,9
Главный инженер Ишкар,,4481,1997,76921,0,1,9
Зураал Перерожденный,,4489,1979,77626,1715226,0,9
Наместник Незжар,,4490,1981,76614,1715224,0,9
Черноклык,,4491,1980,76602,0,1,9
Сарпиш,,4492,1980,76771,1715220,0,9
Уничтожитель Кин'гарота,,4499,2004,77748,0,3,65
Аннигилятор Кин'гарота,,4500,2004,77295,0,1,65
Крушитель Кин'гарота,,4501,2004,77299,0,2,65
Хранительница порталов Азабель,,4508,1985,78229,1715219,0,9
Госпожа Фолнуна,,4509,2010,72943,1715215,0,64
Госпожа Аллюрадель,,4510,2011,78119,1715216,0,9
Инквизитор Мето,,4511,2012,76271,1715212,0,9
Окулярус,,4512,2013,65156,1715217,0,64
Страж огромного портала Бездны,,4515,1982,76471,0,1,9
Угасающее исчадие,,4516,1982,29209,0,2,9
Кин'гарот,,4517,2004,54860,1715213,0,64
Ночнокрыл,,4530,1980,78427,0,2,9
"Зу'райя, Матерь Космоса",,4537,1986,78463,0,3,66
Генерал Эрод,,4556,1997,76922,0,2,9
Сотанатор,,4561,2014,62714,1715221,0,70
Властитель преисподней Веролом,,4562,2015,78146,1715218,0,63
Ловец душ Имонар,,4563,2009,78031,1715211,0,70
Сущность Эонар,,4564,2025,79794,1715208,0,67
Отродье Тьмы,,4565,1979,19634,0,1,9
Аргус Порабощенный,,4566,2031,78709,1715536,0,70
Жрица Алун'за,,4603,2082,80293,1778348,0,9
Резан,,4604,2083,78188,1778349,0,9
Древние кости,,4605,2083,33733,0,1,9
Капитан Юдора,,4620,2093,80346,1778346,0,9
Капитан Джолли,,4621,2093,80532,0,1,9
Красавчик Харлан,,4623,2095,80008,1778347,0,9
Вол'каал,,4624,2036,79453,1778352,0,9
Язма,,4625,2030,79568,1778353,0,9
Небесный капитан Крагг,,4628,2102,80382,1778351,0,9
Живец,,4629,2102,80438,0,1,9
Страж Скверны,,4636,2025,9018,0,1,65
Повелитель Скверны,,4637,2025,77321,0,5,65
Заряженный Скверной маскировщик,,4638,2025,62227,0,2,64
Гончая Скверны,,4639,2025,70435,0,4,9
Наполненный Скверной разрушитель,,4640,2025,79610,0,6,65
Проворный кераптерикс,,4641,2025,65202,0,3,9
Акулобоец,,4642,2094,55657,1778350,0,9
Королева песков,,4649,2097,82983,2176753,0,9
Джес Хаулис,,4650,2098,81739,2176733,0,9
Рыцарь-капитан Валири,,4651,2099,81498,2176735,0,9
Капитан Рауль,,4653,2093,81060,0,2,9
Заклинатель спор Занча,,4666,2130,81977,2176748,0,9
Кроглот Зараженный,,4667,2131,82072,2176719,0,9
Сестра Солена,,4669,2125,82071,0,2,64
Сестра Маладия,,4670,2125,81999,0,1,64
Сестра Брайар,,4671,2125,81996,2176732,0,64
Сержант Бейнбридж,,4672,2133,84382,2176746,0,9
Лорд Уэйкрест,,4673,2128,83349,2176736,0,64
Леди Уэйкрест,,4674,2128,87188,0,1,9
Оживленный голиаф,,4675,2126,79398,2176747,0,64
Хадал Черная Бездна,,4676,2134,67541,2176730,0,9
Т'зейн,,4683,2139,82592,2176755,0,9
Джи'арак,,4688,2141,82392,2176734,0,9
Детеныш Джи'арак,,4689,2141,76910,0,1,9
Зловонный пожиратель,,4694,2146,82831,2176725,0,9
