ID,Name_lang,Location_lang,Description_lang,MapPos[0],MapPos[1],WorldPos[0],WorldPos[1],GarrTypeID,GarrMissionTypeID,GarrFollowerTypeID,MaxFollowers,MissionCost,MissionCostCurrencyTypesID,OfferedGarrMissionTextureID,UiTextureKitID,EnvGarrMechanicID,EnvGarrMechanicTypeID,PlayerConditionID,GarrMissionSetID,TargetLevel,TargetItemLevel,MissionDuration,TravelDuration,OfferDuration,BaseCompletionChance,BaseFollowerXP,OvermaxRewardPackID,FollowerDeathChance,AreaID,Flags,AutoMissionScalar,AutoMissionScalarCurveID,AutoCombatantEnvCasterID
440,Разведка на Дреноре: Таладор,Таладор,Согласно донесениям наших разведчиков необходимо выслать подкрепление в Таладор.,0,0,0,0,2,16,1,2,15,824,0,105,0,27,5703,26,100,615,10800,0,129600,0,1500,0,0,0,0,1,0,0
441,Разведка на Дреноре: Горгронд,Горгронд,Согласно донесениям наших разведчиков необходимо выслать подкрепление Горгронд.,0,0,0,0,2,16,1,2,15,824,0,103,0,22,5703,26,100,615,10800,0,129600,0,1500,0,0,0,0,1,0,0
442,Разведка на Дреноре: Долина Призрачной Луны,Долина Призрачной Луны,Согласно донесениям наших разведчиков необходимо выслать подкрепление в Долину Призрачной Луны.,0,0,0,0,2,16,1,2,15,824,0,106,0,21,5703,26,100,615,10800,0,129600,0,1500,0,0,0,0,1,0,0
443,Разведка на Дреноре: Награнд,Награнд,Согласно донесениям наших разведчиков необходимо выслать подкрепление в Награнд.,0,0,0,0,2,16,1,2,15,824,0,104,0,29,5703,26,100,615,10800,0,129600,0,1500,0,0,0,0,1,0,0
444,Освобождение,Хребет Ледяного Огня,"Чем больше рабов мы освободим в Землях Каменного Неистовства, тем сильнее ослабим Кровавый Молот.",0,0,0,0,2,3,1,2,40,824,0,101,0,23,32929,38,100,660,28800,0,129600,0,1500,0,0,0,0,1,0,0
445,Саботаж Сокретара,Долина Призрачной Луны,"Разведчики сообщают, что стремительное нападение на Плато Сокретара могло бы пополнить наш запас апекситовых кристаллов.",0,0,0,0,2,3,1,2,40,824,0,106,0,26,32929,38,100,660,28800,0,129600,0,1500,0,0,0,0,1,0,0
446,Шлаковый цех,Литейная клана Черной горы,Удар по Литейной клана Черной горы лишит Железную Орду их боевых машин. Наши войска ждут твоего приказа.,0,0,0,0,2,3,1,3,100,824,0,103,0,18,32559,49,100,660,28800,0,1209000,0,1500,0,0,0,1,1,0,0
447,Черная Кузня,Литейная клана Черной горы,Удар по Литейной клана Черной горы лишит Железную Орду их боевых машин. Наши войска ждут твоего приказа.,0,0,0,0,2,3,1,3,100,824,0,103,0,21,32559,49,100,660,28800,0,1209000,0,1500,0,0,0,1,1,0,0
448,Железный цех,Литейная клана Черной горы,Удар по Литейной клана Черной горы лишит Железную Орду их боевых машин. Наши войска ждут твоего приказа.,0,0,0,0,2,3,1,3,100,824,0,103,0,24,32559,49,100,660,28800,0,1209000,0,1500,0,0,0,1,1,0,0
449,Тигель Чернорука,Литейная клана Черной горы,Удар по Литейной клана Черной горы лишит Железную Орду их боевых машин. Наши войска ждут твоего приказа.,0,0,0,0,2,3,1,3,100,824,0,103,0,11,32559,49,100,660,28800,0,1209000,0,1500,0,0,0,1,1,0,0
450,Шлаковый цех,Литейная клана Черной горы,Удар по Литейной клана Черной горы лишит Железную Орду их боевых машин. Наши войска ждут твоего приказа.,0,0,0,0,2,3,1,3,100,824,0,103,0,18,32560,49,100,660,28800,0,1209000,0,1500,0,0,0,1,1,0,0
451,Черная Кузня,Литейная клана Черной горы,Удар по Литейной клана Черной горы лишит Железную Орду их боевых машин. Наши войска ждут твоего приказа.,0,0,0,0,2,3,1,3,100,824,0,103,0,21,32560,49,100,660,28800,0,1209000,0,1500,0,0,0,1,1,0,0
452,Железный цех,Литейная клана Черной горы,Удар по Литейной клана Черной горы лишит Железную Орду их боевых машин. Наши войска ждут твоего приказа.,0,0,0,0,2,3,1,3,100,824,0,103,0,24,32560,49,100,660,28800,0,1209000,0,1500,0,0,0,1,1,0,0
453,Тигель Чернорука,Литейная клана Черной горы,Удар по Литейной клана Черной горы лишит Железную Орду их боевых машин. Наши войска ждут твоего приказа.,0,0,0,0,2,3,1,3,100,824,0,103,0,11,32560,49,100,660,28800,0,1209000,0,1500,0,0,0,1,1,0,0
454,Шлаковый цех,Литейная клана Черной горы,Удар по Литейной клана Черной горы лишит Железную Орду их боевых машин. Наши войска ждут твоего приказа.,0,0,0,0,2,3,1,3,100,824,0,103,0,18,32561,49,100,660,28800,0,1209000,0,1500,0,0,0,1,1,0,0
455,Черная Кузня,Литейная клана Черной горы,Удар по Литейной клана Черной горы лишит Железную Орду их боевых машин. Наши войска ждут твоего приказа.,0,0,0,0,2,3,1,3,100,824,0,103,0,21,32561,49,100,660,28800,0,1209000,0,1500,0,0,0,1,1,0,0
456,Железный цех,Литейная клана Черной горы,Удар по Литейной клана Черной горы лишит Железную Орду их боевых машин. Наши войска ждут твоего приказа.,0,0,0,0,2,3,1,3,100,824,0,103,0,24,32561,49,100,660,28800,0,1209000,0,1500,0,0,0,1,1,0,0
457,Тигель Чернорука,Литейная клана Черной горы,Удар по Литейной клана Черной горы лишит Железную Орду их боевых машин. Наши войска ждут твоего приказа.,0,0,0,0,2,3,1,3,100,824,0,103,0,11,32561,49,100,660,28800,0,1209000,0,1500,0,0,0,1,1,0,0
458,Редкий цветок,Таладор,"В водоемах Таладора растет редкий вид лилий. Наши алхимики утверждают, что как реагент они во много раз сильнее морозноцвета.",0,0,0,0,2,18,1,2,20,824,0,105,0,60,27406,53,100,0,14400,0,86400,25,1500,0,0,0,0,1,0,0
459,Смена сторон,Хребет Ледяного Огня,"Раздраженный шеф-повар из клана Камнерогов навел нас на древнюю карту, которая спрятана в руднике, расположенном под цитаделью.",0,0,0,0,2,16,1,1,50,824,0,101,0,24,32673,54,91,0,14400,0,259200,50,100,0,0,0,1,1,0,0
460,Смена сторон,Хребет Ледяного Огня,"Раздраженный шеф-повар из клана Камнерогов навел нас на древнюю карту, которая спрятана в руднике, расположенном под цитаделью.",0,0,0,0,2,16,1,1,50,824,0,101,0,24,32679,54,100,0,21600,0,259200,50,1500,0,0,0,1,1,0,0
461,Выживает хитрейший,Горгронд,"Мы поймали у наших стен саблерона из племени Парящего утеса. В обмен на свободу он согласился сдать нам шамана, у которого есть карта тайников с сокровищами.",0,0,0,0,2,16,1,1,50,824,0,103,0,21,32675,54,93,0,14400,0,259200,50,300,0,0,0,1,1,0,0
462,"Поля, где растет печаль",Таладор,"Фермер говорит, что знает многочисленные секреты Таладора. Он обещает поделиться этими знаниями, если мы поможем ему уничтожить демонов, которые разоряют его владения.",0,0,0,0,2,16,1,2,50,824,0,105,0,29,32676,54,95,0,14400,0,259200,50,600,0,0,0,1,1,0,0
463,Занимательная орнитология,Пики Арака,"Ходят слухи, что в результате нападения на укрытие изгоев была найдена особо интересная карта. Мы должны перехватить араккоа, прежде чем они вернутся в Небесный Путь!",0,0,0,0,2,16,1,3,50,824,0,107,0,14,32677,54,97,0,21600,0,259200,50,1000,0,0,0,1,1,0,0
464,Ограбление на плато,Награнд,"У старейшины клана Песни Войны, что сейчас общается с духами на Плато Стихий, есть важные исторические документы. Нам следует облегчить ее ношу.",0,0,0,0,2,16,1,3,50,824,0,107,0,29,32678,54,100,0,21600,0,259200,50,1000,0,0,0,1,1,0,0
465,Расхититель гробниц,Долина Призрачной Луны,Древние надписи на надгробных камнях из крепости Страданий могут раскрыть множество секретов Долины Призрачной Луны. Но сначала нам придется к ним пробиться.,0,0,0,0,2,16,1,1,50,824,0,106,0,11,32680,54,100,0,21600,0,259200,50,1500,0,0,0,1,1,0,0
466,Расхититель гробниц,Долина Призрачной Луны,Древние надписи на надгробных камнях из крепости Страданий могут раскрыть множество секретов Долины Призрачной Луны. Но сначала нам придется к ним пробиться.,0,0,0,0,2,16,1,1,50,824,0,106,0,11,32674,54,91,0,14400,0,259200,50,100,0,0,0,1,1,0,0
467,Загадка грибов,Долина Призрачной Луны,Гигантские грибы росли на болотах Тенетопи с незапамятных времен – и почему под ними скрыты огрские руины?,0,0,0,0,2,16,1,1,15,824,0,106,0,28,31512,54,91,0,14400,0,129600,0,100,0,0,0,0,1,0,0
468,Я вижу мертвых орков,Долина Призрачной Луны,Орки клана Призрачной Луны веками хоронили здесь своих мертвецов – нам следует подробнее узнать их историю.,0,0,0,0,2,16,1,1,15,824,0,106,0,28,31512,54,91,0,14400,0,129600,0,100,0,0,0,0,1,0,0
469,"Чем больше, тем лучше",Хребет Ледяного Огня,"Громоборцы считают Погибель колосса священным местом, потому что, по их рассказам, именно они много десятилетий назад победили здесь великана.",0,0,0,0,2,16,1,1,15,824,0,101,0,23,31514,54,91,0,14400,0,129600,0,100,0,0,0,0,1,0,0
470,Раскаленная магма,Хребет Ледяного Огня,"Если аккуратно пройти между лавовыми Потоками Кинжальной Пасти и смертоносными элементалями огня, можно найти реликвии позабытых орочьих кланов.",0,0,0,0,2,16,1,1,15,824,0,101,0,23,31514,54,91,0,14400,0,129600,0,100,0,0,0,0,1,0,0
471,Хребтолом,Горгронд,Железная Орда ведет в области Надломленного хребта раскопки потерянных артефактов огров – их необходимо изгнать и забрать добычу себе.,0,0,0,0,2,16,1,1,15,824,0,103,0,11,32688,54,91,0,14400,0,129600,0,100,0,0,0,0,1,0,0
472,Прирожденные садовники,Горгронд,"Ботани превратили эти руины башни огров в свой новый инкубатор. Их надо остановить, пока они не захватили весь Горгронд.",0,0,0,0,2,16,1,1,15,824,0,103,0,25,32688,54,91,0,14400,0,129600,0,300,0,0,0,0,1,0,0
473,Мы будем сражаться в Шадаре,Таладор,"Когда на Гнездовье Шадар напали высшие араккоа, араккоа-изгои были вынуждены бросить почти все свои научные манускрипты и летописи.",0,0,0,0,2,16,1,2,15,824,0,105,0,14,32687,54,94,0,14400,0,129600,0,600,0,0,0,0,1,0,0
474,Я вижу мертвых огров,Таладор,"Руины Анго'рош населяют духи огров-чародеев, охраняющие позабытые миром артефакты.",0,0,0,0,2,16,1,2,15,824,0,105,0,26,32687,54,94,0,14400,0,129600,0,600,0,0,0,0,1,0,0
475,Долой оковы!,Пики Арака,Высшие араккоа заставляют своих пленных собратьев-изгоев трудиться на раскопках города апекситов в поисках древних артефактов. Освободи рабочих.,0,0,0,0,2,16,1,2,15,824,0,107,0,14,32686,54,96,0,14400,0,129600,0,800,0,0,0,0,1,0,0
476,Впавшие в немилость,Пики Арака,"Множество сияющих аксессуаров и ценностей теряются в Сетеккской низине, куда высшие араккоа изгоняют своих проклятых собратьев из Небесного Пути.",0,0,0,0,2,16,1,2,15,824,0,107,0,28,32686,54,96,0,14400,0,129600,0,800,0,0,0,0,1,0,0
477,Насильственное выселение,Награнд,"Работники археологического общества Хитрой Шестеренки отказываются трудиться на раскопках Каменных Скал, пока там есть хоть один огр. Нам обещали часть выручки за решение этой проблемы.",0,0,0,0,2,16,1,3,15,824,0,104,0,12,32685,54,98,0,14400,0,129600,0,1200,0,0,0,0,1,0,0
478,Ход конем,Награнд,"Ходят слухи, что археологическое общество Хитрой Шестеренки хочет начать раскопки на разрушенной заставе клана Песни Войны. К чему ждать, если можно уже сейчас забрать себе легкие находки?",0,0,0,0,2,16,1,3,15,824,0,104,0,15,32685,54,98,0,14400,0,129600,0,1200,0,0,0,0,1,0,0
479,Гора призраков,Награнд,"В древней области Ошу'гун собраны подношения различных орочьих кланов. И все бы хорошо, если бы не элементали Бездны, призванные бледнокожими орками!",0,0,0,0,2,16,1,3,15,824,0,104,0,19,32685,54,98,0,14400,0,129600,0,1200,0,0,0,0,1,0,0
480,Многотравье,Пики Арака,"По Темноводному болоту бродит ужасная тварь. Наши алхимики говорят, что из нее можно сделать множество алхимических принадлежностей.",0,0,0,0,2,18,1,3,20,824,0,107,0,60,27406,53,100,0,21600,0,86400,25,1500,0,0,0,0,1,0,0
481,Пожиратели мертвечины,Пики Арака,"Местные падальщики поедают павших на поле боя. Нам самим тоже нужно поискать добычу среди тел, так что падальщиков следует убить.",0,0,0,0,2,19,1,2,20,824,0,107,0,61,26219,55,100,0,14400,0,86400,25,1500,0,0,0,0,1,0,0
482,Практически бесплатные плавни,Награнд,"Кузнецы знают, что лучшие плавни получаются из гнева. Огонь гнева надо загасить, а плавень – принести домой.",0,0,0,0,2,19,1,3,20,824,0,104,0,61,26219,55,100,0,21600,0,86400,25,1500,0,0,0,0,1,0,0
483,Зачарованное оружие,Долина Призрачной Луны,Оружие орков клана Призрачной Луны отлично подходит для распыления. Мы должны напасть на их лагерь и забрать это оружие.,0,0,0,0,2,20,1,2,20,824,0,106,0,62,26222,56,100,0,14400,0,86400,25,1500,0,0,0,0,1,0,0
484,"Какие руки, такие и мечи",Награнд,"Огры славятся своими огромными, широкими и длинными мечами. Пыли при их распылении получается просто немерено.",0,0,0,0,2,20,1,3,20,824,0,104,0,62,26222,56,100,0,21600,0,86400,25,1500,0,0,0,0,1,0,0
485,Дивные новые шестеренки,Горгронд,"Наши инженеры ждут не дождутся, когда смогут получить в свое распоряжение осадную машину и разобрать ее на части. Надо захватить одну, пусть порадуются.",0,0,0,0,2,21,1,2,20,824,0,103,0,63,26225,57,100,0,14400,0,86400,25,1500,0,0,0,0,1,0,0
486,От каждого по потребностям,Хребет Ледяного Огня,Бледнокожие орки собаку съели на сборе утиля. Надо бы избавить их от нажитого добра...,0,0,0,0,2,21,1,3,20,824,0,101,0,63,26225,57,100,0,21600,0,86400,25,1500,0,0,0,0,1,0,0
487,Сокровища отрицания,Пики Арака,"Араккоа украшают свои оружие и броню поразительными камнями. Если они окажутся у нас, наши ювелиры смогут сделать из них что-нибудь полезное.",0,0,0,0,2,23,1,2,20,824,0,107,0,64,26231,59,100,0,14400,0,86400,25,1500,0,0,0,0,1,0,0
488,Ничто не пропадет даром,Горгронд,"Похоже, горены не переваривают поедаемые ими драгоценные камни. Все понятно?",0,0,0,0,2,23,1,3,20,824,0,103,0,64,26231,59,100,0,21600,0,86400,25,1500,0,0,0,0,1,0,0
489,Шпионские игры,Горгронд,"Если нам удастся расшифровать украденные документы Железной Орды, мы сможем найти и уничтожить ее разведчиков.",0,0,0,0,2,22,1,2,20,824,0,103,0,67,26228,61,100,0,14400,0,86400,25,1500,0,0,0,0,1,0,0
490,Что написано пером,Горгронд,"Пришла пора внести изменения в планы Железной Орды. Если нам удастся убить ее часовых, то мы сможем переписать историю еще до того как что-нибудь произойдет.",0,0,0,0,2,22,1,3,20,824,0,103,0,67,26228,61,100,0,21600,0,86400,25,1500,0,0,0,0,1,0,0
491,Вот это самец,Награнд,"В Награнде обитают огромные копытни. Надо бы убить одного, пока он не попал в капкан браконьеров.",0,0,0,0,2,24,1,2,20,824,0,104,0,65,26234,60,100,0,14400,0,86400,25,1500,0,0,0,0,1,0,0
492,Режь-убивай,Горгронд,"Палатки Железной Орды сделаны из грубой кожи, которую при желании можно превратить в кожаные доспехи.",0,0,0,0,2,24,1,3,20,824,0,103,0,65,26234,60,100,0,21600,0,86400,25,1500,0,0,0,0,1,0,0
493,Нападение на гнездо,Пики Арака,Рилаки утепляют свои гнезда огромным количеством меха. Нам надо напасть на гнездо и забрать этот мех.,0,0,0,0,2,25,1,2,20,824,0,105,0,66,26237,58,100,0,14400,0,86400,25,1500,0,0,0,0,1,0,0
494,Охота на охотников,Хребет Ледяного Огня,"О свирепости гарнов ходят легенды. Впрочем, об их пушистых шкурах – тоже.",0,0,0,0,2,25,1,3,20,824,0,105,0,66,26237,58,100,0,21600,0,86400,25,1500,0,0,0,0,1,0,0
495,Нужно больше апексита,Пики Арака,"Улучшения для обмундирования будут нужны всегда, и потому надо взять пару наших лучших бойцов на раскопки города апекситов.",0,0,0,0,2,3,1,2,40,824,0,107,0,22,32929,38,100,660,28800,0,129600,0,1500,0,0,0,0,1,0,0
496,Стихийная деятельность,Награнд,"Мы оставим элементалей Награнда в покое, как только соберем с них необходимые образцы.",0,0,0,0,2,3,1,2,40,824,0,104,0,18,32929,38,100,660,28800,0,129600,0,1500,0,0,0,0,1,0,0
497,Круг сотрудничества,Награнд,"Тебе нужно отправиться на нейтральную территорию, в Круг Испытаний, и поучиться чему-нибудь новому, сражаясь бок о бок с ограми.",0,0,0,0,2,3,1,3,25,824,0,104,0,12,27780,31,100,0,36000,0,252000,0,1500,0,0,0,1,1,0,0
498,Отношения с изгоями,Пики Арака,"Чтобы упрочить отношения с нашими союзниками-араккоа, нам надо провести пару совместных операций.",0,0,0,0,2,3,1,3,25,824,0,107,0,14,27780,31,100,0,36000,0,252000,0,1500,0,0,0,1,1,0,0
499,"Ты, робот",Пики Арака,После установки негатронного командного модуля можно наладить эмоциональную связь между машиной и живым существом! Но сперва этот модуль надо добыть.,0,0,0,0,2,3,1,3,25,824,0,107,0,14,27780,31,100,0,36000,0,252000,0,1500,0,0,0,1,1,0,0
500,Лето уже наступило,Награнд,"Саблероны славятся своими ритуалами и обычаями. Поживи среди них, проникнись их культурой и обрети их силу.",0,0,0,0,2,3,1,3,25,824,0,104,0,29,27780,31,100,0,36000,0,252000,0,1500,0,0,0,1,1,0,0
501,Полевая фотография,Дренор,"Кто-то должен задокументировать хаос, который сейчас творится на Дреноре. Отправляйся в Награнд и сделай как можно больше снимков.",0,0,0,0,2,6,1,1,20,824,0,104,0,29,21439,30,100,0,14400,0,86400,100,150,0,0,0,0,1,0,0
502,Помощь с линзами,Дренор,"У тебя вышли отличные фотографии, но теперь нам нужно что-нибудь более креативное. Возвращайся к полевым работам и попробуй что-нибудь придумать!",0,0,0,0,2,6,1,1,20,824,0,104,0,29,21439,30,100,0,14400,0,86400,100,150,0,0,0,0,1,0,0
503,Уроки клинка,Таладор,"Мастера клинка Йошуру можно найти на горе Волврат. Прислушайся к его мудрым словам, вступи с ним в поединок и возвращайся с просветлением.",0,0,0,0,2,3,1,2,60,824,0,105,0,11,32934,62,100,675,21600,0,129600,0,1500,0,0,0,1,1,0,0
504,Пицца на вынос,"Пиццерия ""Суровый лолодин""",Бойцам тоже нужно есть. Надо бы принести им пиццу.,0,0,0,0,3,10,1,1,5,824,0,106,0,27,39275,64,90,0,1800,0,86400,100,100,0,0,0,0,1,0,0
505,"Поиски ""Красного Рассвета""",Хребет Ледяного Огня,Подводная лодка Железной Орды пытается прорваться к нашей пристани. Нужно ее потопить.,755,73,0,0,2,37,2,1,1,1101,0,203,0,0,5793,26,100,0,10,0,81600,0,500,0,50,0,0,1,0,0
508,Rob's Test Mission,somewhere,kill stuff,0,0,0,0,2,37,2,2,0,824,0,165,0,0,5793,18,0,0,5,0,999999,100,100,0,0,0,0,1,0,0
509,В поисках Света,Даларан,"Нам нужно больше союзников-паладинов, если мы собираемся победить Легион.",463,445,-1119.8906,4377.1406,3,11,4,1,0,824,0,106,0,27,5703,67,-1,0,1800,0,9999999,50,100,0,0,7502,0,1,0,0
510,Глаза в небе,Валь'шара,"Говорят, над лесом видели разведчиков Легиона. Они уже и небеса заполонили!",320,219,3142.1494,7076.4297,3,13,4,2,0,824,0,102,0,26,36007,93,100,760,1800,0,9999999,100,100,0,0,7558,0,1,0,0
511,Затерявшийся во времени,Валь'шара,"В наших архивах хранится один древний свиток, в нем говорится о переговорном устройстве титанов, которое должно быть где-то в Валь'шаре. Наверняка оно таит в себе бесценные знания.",359,259,2374.9888,6337.6797,3,16,4,2,0,824,0,102,0,26,36010,93,100,760,1800,0,9999999,100,100,0,0,7558,0,1,0,0
514,[PH] Test Mission 2,Хребет Ледяного Огня,[ph] description,596,401,0,0,2,37,2,1,10,1101,0,203,0,0,5793,26,100,0,81600,0,81600,0,500,0,50,0,0,1,0,0
515,[PH] Test Mission 3,Хребет Ледяного Огня,[ph] description,556,403,0,0,2,37,2,3,50,1101,0,203,0,0,5793,26,100,0,81600,0,81600,0,500,0,50,0,0,1,0,0
516,[PH] Test Mission 4,Хребет Ледяного Огня,[ph] description,459,324,0,0,2,40,2,1,75,1101,0,203,0,0,5793,26,100,0,1,0,81600,0,500,0,50,0,0,1,0,0
517,Блокада: Зангарское море,Зангарское море,Орда заключила свой гарнизон в кольцо блокады. Прорвите его – и сможете провести рейд по флоту Орды.,182,259,0,0,2,42,2,2,50,1101,18,203,0,0,34845,74,100,0,1800,0,9999999,30,2000,0,30,0,0,1,0,0
518,Блокада: Ограждающее море,Ограждающее море,"Атакуйте силы обороны Железной Орды в Ограждающем море, чтобы получить доступ в воды, омывающие Танаан. Успешное выполнение этого задания открывает доступ к заданиям для флота в цитадели Адского Пламени.",796,128,0,0,2,49,2,2,50,1101,17,165,0,0,34962,79,100,0,1800,0,9999999,30,2000,0,30,0,0,1,0,0
519,Блокада: Эфемерное Море,Эфемерное Море,Альянс заключил свой гарнизон в кольцо блокады. Прорвите его – и сможете помародерствовать вволю.,676,401,0,0,2,41,2,2,50,1101,19,204,0,0,34841,78,100,0,1800,0,9999999,30,2000,0,30,0,0,1,0,0
520,Блокада: Южное море,Южное море,"Вытесните Железную Орду из Южного моря, прорвав кольцо блокады. Успешное выполнение этого задания открывает доступ к изначальным ресурсам Награнда.",292,562,0,0,2,49,2,2,50,1101,20,205,0,0,35542,80,100,0,1800,0,9999999,30,500,0,30,0,0,1,0,0
522,Вторая попытка,Зангарское море,"Теперь, когда наши корабли лучше оборудованы, можно снова бросить вызов противнику. Его корабли курсируют в той же области.",206,231,0,0,2,39,2,2,5,1101,0,165,0,0,34426,68,100,0,60,0,9999999,30,5,0,0,0,0,1,0,0
523,Вторая попытка,Львиный дозор,"Теперь, когда наши корабли лучше оборудованы, можно снова бросить вызов противнику. Его корабли курсируют в той же области.",678,352,0,0,2,39,2,2,5,1101,0,165,0,0,34425,69,100,0,60,0,9999999,30,5,0,0,0,0,1,0,0
524,На плаву – или на дне,[ph],"Пока не потопишь вражеский корабль в бушующий шторм, нельзя с полным правом считать себя настоящим моряком.",158,536,0,0,2,37,2,2,75,1101,0,205,0,0,34166,71,100,0,14400,0,1814400,30,2000,0,30,0,0,1,0,0
525,Деревня Сломанного Рога,[ph],Эти эсминцы собираются обстрелять деревню клана Веселого Черепа поблизости от Железных доков. Это очень важный форпост на пути Железной Орды. Мы не можем допустить его потери.,697,90,0,0,2,37,2,2,100,1101,0,165,0,0,34854,70,100,0,28800,0,1814400,30,3000,0,30,0,0,1,0,0
526,Удар в спину. Морской стиль.,Эфемерное Море,Наши подводные лодки специализируются на истреблении вражеских авианосцев. У рифа стоит авианосец – потренируйтесь на нем.,697,433,0,0,2,39,2,1,50,1101,0,204,0,0,34890,75,100,0,14400,0,1814400,30,500,0,30,0,0,1,0,0
527,Глубинные бомбы: тонкая подстройка,[ph],В бухте Ледяного огня на разных глубинах стоят подводные лодки. Это ваши учебные мишени. Примите командование эсминцем и потренируйтесь в их истреблении.,146,38,0,0,2,39,2,1,50,1101,0,203,0,0,35572,76,100,0,14400,0,1814400,30,500,0,30,0,0,1,0,0
528,"Куй железо, пока горячо",[ph],"Хоть Раскаленный карьер и кишит горенами, железной руды там предостаточно. Альянсовских собак, впрочем, не меньше. Задача их эсминца – помочь им закрепиться в регионе. Этого нельзя допустить.",807,427,0,0,2,37,2,2,100,1101,0,204,0,0,34841,72,100,0,28800,0,1814400,30,3000,0,30,0,0,1,0,0
529,Расколотый свет,[ph],"Демоны и Совет Теней уже захватили почти весь Шаттрат. Но мы продолжаем сражаться, несмотря ни на что. Пока существует Альянс, мы не сдадимся.",225,242,0,0,2,37,2,2,100,1101,0,203,0,0,34844,73,100,0,28800,0,1814400,30,3000,0,30,0,0,1,0,0
530,Удержание контроля,Азсуна – Фаронаар,"Ходят слухи, что в Фаронааре объявился новый могучий демон. Нужно разведать обстановку. Мы любой ценой должны удержать контроль над этой местностью.",361,403,-324.30908,6309.26,3,13,4,1,0,824,0,105,0,29,34256,77,100,760,10,0,9999999,100,100,0,0,7334,0,1,0,0
531,Раскрывающий Свет,Азсуна,Где-то в Азсуне находится мощный маяк Света. Мы должны отыскать его.,364,368,329.20557,6252.4395,3,16,4,1,0,824,0,105,0,29,34259,77,100,760,10,0,9999999,100,100,0,0,7334,0,1,0,0
532,Друг в беде,Azsuna - Kirin Tor Shore [PH],Подруга Сенегоса просит о помощи. Мы просто обязаны прийти на выручку нашим союзникам.,696,386,0,0,3,15,4,1,0,824,0,105,0,29,5703,77,-1,0,10,0,9999999,100,100,0,0,7334,1,1,0,0
533,Ядовитый груз,[ph],Железная Орда добывает в Топи Терзаний сильнодействующие яды и использует их против наших войск. Сейчас они переправляют партию яда на север.,47,405,0,0,2,37,2,2,75,1101,0,205,0,0,34166,71,100,0,14400,0,1814400,30,2000,0,30,0,0,1,0,0
534,Команда скелетов,[ph],"Эта подводная лодка отправилась домой на ремонт, но в порту практически никого не оказалось. Добейте ее, пока мы отвлекаем внимание врага.",70,386,0,0,2,37,2,2,75,1101,0,205,0,0,34166,71,100,0,14400,0,1814400,30,2000,0,30,0,0,1,0,0
535,Всадники бушующего вихря,[ph],Эти два судна идут на юг прямо навстречу шторму. Адский Крик ни за что не отправил бы их туда без крайней необходимости. Мы должны их перехватить.,199,553,0,0,2,37,2,2,100,1101,0,205,0,0,34846,71,100,0,28800,0,1814400,30,3000,0,30,0,0,1,0,0
536,Сокровища на дне,[ph],"Ходят слухи, что недавно в этом районе вдали от берега затонул целый грузовой флот. К сожалению, это стало известно не только нам.",32,573,0,0,2,37,2,2,100,1101,0,205,0,0,34846,71,100,0,28800,0,1814400,30,3000,0,30,0,0,1,0,0
537,Залив Ветрухов,[ph],"Конечно, на борту этих судов, идущих в бухту, находятся просто любители певчих птичек. А вовсе не укротители диких зверей, которые собираются поработить местных гидр и заставить их служить Железной Орде. Вне всякого сомнения.",141,493,0,0,2,37,2,2,150,1101,0,205,0,0,34847,71,100,0,64800,0,1814400,30,5000,0,30,0,0,1,0,0
538,Закатный берег,[ph],Железная Орда перевозит золото вдоль западного побережья на подводных лодках. Надо захватить одну такую. Адскому Крику столько золота вовсе не нужно – а нам оно очень даже пригодится.,354,575,0,0,2,40,2,2,150,1101,0,205,0,0,34166,82,100,0,28800,0,1814400,30,3000,0,30,0,0,1,0,0
539,Сверкающий приз,[ph],"Вражеская подлодка нагружена золотом, так что ей от нас не уйти. Поэтому она затаилась между береговыми скалами и водоворотом в расчете на то, что мы погонимся за ней и встретим свою погибель.",111,440,0,0,2,40,2,2,150,1101,0,205,0,0,34846,82,100,0,64800,0,1814400,30,5000,0,30,0,0,1,0,0
540,Ложная экономия,[ph],"Из-за поломки двигателя один эсминец застрял в открытом море вдали от берега. Вполне закономерный итог, если ценить только воинов да награбленное добро. Кстати, о награбленном добре – золотишку-то пропадать не след.",302,523,0,0,2,40,2,2,150,1101,0,205,0,0,34847,82,100,0,64800,0,1814400,30,5000,0,30,0,0,1,0,0
541,Затянутые на дно,[ph],"Пока бунтовщики захватывали этот эсминец, разразился шторм, и корабль затянуло в водоворот. Вот уж не повезло так не повезло. А благодаря нам удача повернется к ним лицом еще не скоро.",60,553,0,0,2,40,2,2,75,1101,0,205,0,0,34166,82,100,0,14400,0,1814400,30,2000,0,30,0,0,1,0,0
542,Море без солнца,[ph],"Погода стоит отвратительная, и Адский Крик отправил в море подводные лодки, чтобы они досаждали нашим кораблям. Действуйте решительно. Пусть их матросы никогда больше не увидят солнца.",249,545,0,0,2,40,2,2,100,1101,0,205,0,0,34846,82,100,0,28800,0,1814400,30,3000,0,30,0,0,1,0,0
543,Кровавая вода,[ph],"Вражеские эсминцы вовсю хозяйничают в водах к западу от пиков Арака. Уничтожив их, мы, увы, не вернем тех, чьи жизни они загубили, – но хотя бы отомстим.",152,571,0,0,2,40,2,2,100,1101,0,205,0,0,34846,82,100,0,28800,0,1814400,30,3000,0,30,0,0,1,0,0
