ID,Name_lang,Name1_lang,Mask_ID,Flags
788,Почетный реставратор %s,Почетный реставратор %s,519,0
789,Всадник бури %s,Всадница бури %s,520,0
790,Гонщик Запределья %s,Гонщица Запределья %s,521,0
791,Гонщик Сна %s,Гонщица Сна %s,522,0
792,Островной ас %s,Островной ас %s,523,0
793,Изумрудный ас %s,Изумрудный ас %s,524,0
794,Изумрудная легенда %s,Изумрудная легенда %s,525,0
795,Изумрудный гладиатор %s,Изумрудный гладиатор %s,526,0
796,Вестник цветения %s,Вестница цветения %s,527,0
797,"%s, прославленный победитель Фиракка","%s, прославленная победительница Фиракка",528,0
798,Боевой целитель %s,Боевая целительница %s,529,0
799,%s Пылающий,%s Пылающая,530,0
800,Покоритель снов %s,Покорительница снов %s,531,0
801,Защитник Сна %s,Защитница Сна %s,532,0
802,Запретный %s,Запретная %s,533,0
803,Драконий гладиатор %s,Драконий гладиатор %s,534,0
804,Драконья легенда %s,Драконья легенда %s,535,0
805,"%s, архивариус островов","%s, архивариус островов",536,0
806,Драконий %s,Драконья %s,537,0
807,Драконий герой %s,Драконий герой %s,538,0
809,Гонщик Нордскола %s,Гонщица Нордскола %s,540,0
810,Владыка грабежа %s,Владыка грабежа %s,541,0
815,Юнга %s,Юнга %s,542,0
816,Матрос %s,Матрос %s,543,0
817,Сорвиголова %s,Сорвиголова %s,544,0
818,Буканьер %s,Буканьер %s,545,0
819,Старпом %s,Старпом %s,546,0
821,"%s, Страж драконов","%s, Страж драконов",547,0
822,"%s, закаленный герой","%s, закаленная героиня",548,0
823,Бессмертный спелеолог %s,Бессмертный спелеолог %s,549,0
824,Главный исследователь %s,Главная исследовательница %s,550,0
825,Путешественник во времени %s,Путешественница во времени %s,551,0
826,"%s, идеал туманов","%s, идеал туманов",552,0
827,"%s, коготь Вечнос","%s, коготь Вечнос",553,0
828,Стратег %s,Стратег %s,539,0
829,Закаленный полководец %s,Закаленный полководец %s,554,0
830,Кованый маршал %s,Кованый маршал %s,555,0
831,Убийца королевы %s,Убийца королевы %s,556,0
832,"%s, пробужденный герой","%s, пробужденный герой",557,0
833,Закаленный гладиатор %s,Закаленный гладиатор %s,558,0
834,Закаленная легенда %s,Закаленная легенда %s,559,0
835,Крушитель вознесенных %s,Крушительница вознесенных %s,560,0
836,"%s, прославленный победитель Ансурек","%s, прославленная победительница Ансурек",561,0
837,"%s, истребитель из глубин","%s, истребительница из глубин",562,0
838,Златоносец %s,Златоносица %s,563,0
839,Заклинатель механизмов %s,Заклинательница механизмов %s,564,0
840,Почетный член совета %s,Почетный член совета %s,565,0
841,Фонарщик %s,Фонарщица %s,566,0
842,Прядильщик %s,Прядильщица %s,567,0
843,"%s, страж механизмов","%s, страж механизмов",568,0
844,"%s, очевидец Кирин-Тора","%s, очевидец Кирин-Тора",569,0
845,Искатель сокровищ %s,Искательница сокровищ %s,570,0
846,Детектив %s,Детектив %s,571,0
847,Шелкопев %s,Шелкопевица %s,572,0
848,Ануб'%s,Ануб'%s,573,0
849,"%s, Десница визиря","%s, Десница визиря",574,0
850,Богач %s,Богачка %s,575,0
851,Ловец отголосков %s,Ловец отголосков %s,576,0
852,"%s, турист Седых холмов","%s, турист Седых холмов",577,0
853,"%s, выживший из Чумных земель","%s, выжившая из Чумных земель",578,0
854,%s Закаленный,%s Закаленная,579,0
855,Турбогонщик %s,Турбогонщица %s,580,0
856,"%s, любитель Classic","%s, любительница Classic",581,0
857,"%s, любитель Запределья","%s, любительница Запределья",582,0
858,"%s, любитель Нордскола","%s, любительница Нордскола",583,0
859,"%s, любитель Катаклизма","%s, любительница Катаклизма",584,0
860,"%s, любитель Пандарии","%s, любительница Пандарии",585,0
861,"%s, любитель Дренора","%s, любительница Дренора",586,0
862,"%s, любитель Расколотых островов","%s, любительница Расколотых островов",587,0
863,"%s, любитель Зандалара","%s, любительница Зандалара",588,0
864,"%s, любитель Кул-Тираса","%s, любительница Кул-Тираса",589,0
865,"%s, любитель Темных Земель","%s, любительница Темных Земель",590,0
866,"%s, любитель Драконьих островов","%s, любительница Драконьих островов",591,0
867,%s Предприимчивый,%s Предприимчивая,592,0
868,"%s, предприимчивый герой","%s, предприимчивая героиня",593,0
869,"%s, гонщик Каз Алгара","%s, гонщица Каз Алгара",594,0
870,Старатель Огненных Недр %s,Старательница Огненных Недр %s,595,0
871,Выпускник Каражана %s,Выпускница Каражана %s,596,0
872,Головокружитель %s,Головокружительница %s,597,0
873,Исследователь вылазок %s,Исследовательница вылазок %s,598,0
874,Исследователь бесконечности %s,Исследовательница бесконечности %s,599,0
875,Сухопутная крыса %s,Сухопутная крыса %s,600,0
876,%s Драгоценный,%s Драгоценная,601,0
878,Крупный игрок %s,Крупный игрок %s,602,0
879,%s Взрывоопасный,%s Взрывоопасная,603,0
880,"%s, прославленный победитель Хромового короля","%s, прославленная победительница Галливикса",604,0
881,"%s, освободитель Нижней Шахты","%s, освободительница Нижней Шахты",605,0
882,Переговорщик Мрачных Минеров %s,Переговорщица Мрачных Минеров %s,606,0
883,Торговый герцог %s,Торговая герцогиня %s,607,0
884,Призовой гладиатор %s,Призовой гладиатор %s,608,0
885,Призовой полководец %s,Призовой полководец %s,609,0
886,Призовой маршал %s,Призовой маршал %s,610,0
887,Призовая легенда %s,Призовая легенда %s,611,0
888,Важная шишка %s,Важная шишка %s,612,0
889,Хлам-маэстро %s,Хлам-маэстро %s,613,0
892,Почасовик %s,Почасовик %s,616,0
893,"""Сотрудник"" месяца %s","""Сотрудница"" месяца %s",617,0
894,Барабанный барон %s,Барабанная баронесса %s,618,0
