ID,Name_lang,PlayerConditionID,VisibleTrackingQuestID,QuestFeedbackEffectID,Flags,MaxHeight,MinHeight,VignetteType,RewardQuestID,UiWidgetSetID,UiMapPinInfoID,ObjectiveType
1323,Верховный волхв Велисра,0,0,176,66,0,0,0,0,0,0,0
1324,Темный волхв Фало'рет,0,0,176,66,0,0,0,0,0,0,0
1325,Темный волхв Драззок,0,0,176,66,0,0,0,0,0,0,0
1326,Вождь Горькая Вода,0,42221,89,0,0,0,0,0,0,0,0
1328,Маленький сундук с сокровищами,33091,42272,88,0,0,0,0,0,0,0,0
1329,Маленький сундук с сокровищами,33091,42273,88,0,0,0,0,0,0,0,0
1330,Маленький сундук с сокровищами,33091,42278,88,0,0,0,0,0,0,0,0
1331,Возжигатель Аз'ротэль,0,0,176,66,0,0,0,0,0,0,0
1332,Бальдразар,0,0,176,66,0,0,0,0,0,0,0
1333,Малфазэль Безликий,0,0,176,66,0,0,0,0,0,0,0
1334,Ужасень Валус,0,0,176,66,0,0,0,0,0,0,0
1335,Вогретар Гнилой,0,0,176,66,0,0,0,0,0,0,0
1337,Вортакс,0,42280,89,32,30,-30,0,0,0,0,0
1338,Призывательница пламени Везра,0,0,176,66,0,0,0,0,0,0,0
1339,Азбалет,0,0,176,66,0,0,0,0,0,0,0
1341,Маленький сундук с сокровищами,33091,42281,88,0,0,0,0,0,0,0,0
1342,Казруул,0,0,176,66,0,0,0,0,0,0,0
1343,Горголот,0,0,176,66,0,0,0,0,0,0,0
1344,Предвестник Дрел'натар,0,0,176,66,0,0,0,0,0,0,0
1345,Предвестница Фаралет,0,0,176,66,0,0,0,0,0,0,0
1346,Маленький сундук с сокровищами,33091,42282,88,0,0,0,0,0,0,0,0
1347,Маленький сундук с сокровищами,33091,42283,88,0,0,0,0,0,0,0,0
1348,Бролгот,0,42450,89,32,30,-30,0,0,0,0,0
1349,Маленький сундук с сокровищами,33091,42284,88,0,0,0,0,0,0,0,0
1350,Маленький сундук с сокровищами,33091,42285,88,0,0,0,0,0,0,0,0
1351,Псарь Строксис,0,42286,89,32,30,-30,0,0,0,0,0
1352,Маленький сундук с сокровищами,33091,42287,88,0,0,0,0,0,0,0,0
1353,Маленький сундук с сокровищами,33091,42288,88,0,0,0,0,0,0,0,0
1354,Сундук с сокровищами,33091,42289,88,0,0,0,0,0,0,0,0
1355,Маленький сундук с сокровищами,33091,42290,88,0,0,0,0,0,0,0,0
1356,Маленький сундук с сокровищами,33091,42291,88,0,0,0,0,0,0,0,0
1357,Сундук с сокровищами,33091,42292,88,0,30,-30,0,0,0,0,0
1358,Маленький сундук с сокровищами,33091,42293,88,0,30,-30,0,0,0,0,0
1359,Маленький сундук с сокровищами,33091,42294,88,0,30,-30,0,0,0,0,0
1360,Маленький сундук с сокровищами,33091,42295,88,0,30,-30,0,0,0,0,0
1361,Сверкающий сундук с сокровищами,33091,42297,88,0,30,-30,0,0,0,0,0
1362,Маленький сундук с сокровищами,33091,42338,88,0,30,-30,0,0,0,0,0
1363,Сундук с сокровищами,33091,42339,88,0,30,-30,0,0,0,0,0
1364,Даргрол,0,0,176,66,0,0,0,0,0,0,0
1365,Арготель,0,0,176,66,0,0,0,0,0,0,0
1366,Мал'зерий,0,0,176,66,0,0,0,0,0,0,0
1367,Инквизитор Тивос,0,42376,89,32,30,-30,0,0,0,0,0
1368,Окс'илот,0,42381,89,32,30,-30,0,0,0,0,0
1369,Неустойчивая бочка,0,0,0,0,0,0,0,0,0,0,0
1370,Желчедум,0,42417,89,32,30,-30,0,0,0,0,0
1371,Звездный Рог,0,42437,89,0,0,0,0,0,0,0,0
1372,Командир повелителей Скверны Ургоз,0,0,176,66,0,0,0,0,0,0,0
1373,Абиссал-извергатель,0,0,176,66,0,0,0,0,0,0,0
1374,Выбор убийцы,40395,42456,90,0,0,0,0,0,0,0,0
1375,Выбор отравителя,40399,42480,90,0,0,0,0,0,0,0,0
1376,Вкус королевской крови,40410,42482,90,0,0,0,0,0,0,0,0
1378,Чародей Шал'иман,0,42505,89,32,30,-30,0,0,0,0,0
1379,Знаток искусства убивать,40444,42507,90,0,0,0,0,0,0,0,0
1380,Дул'тар,0,0,176,66,0,0,0,0,0,0,0
1381,Мордретал,0,0,176,66,0,0,0,0,0,0,0
1382,Ур'гот,0,0,176,66,0,0,0,0,0,0,0
1383,Гор'трезал,0,0,176,66,0,0,0,0,0,0,0
1384,Магдрезот,0,0,176,66,0,0,0,0,0,0,0
1386,Маглотар,0,0,176,66,0,0,0,0,0,0,0
1387,Святилище земли,40506,42569,90,0,0,0,0,0,0,0,0
1388,Святилище земли,40507,42570,90,0,0,0,0,0,0,0,0
1389,Святилище земли,40508,42571,90,0,0,0,0,0,0,0,0
1390,Святилище земли,40509,42572,90,0,0,0,0,0,0,0,0
1391,Святилище земли,40510,42573,90,0,0,0,0,0,0,0,0
1392,Святилище земли,40511,42574,90,0,0,0,0,0,0,0,0
1393,Святилище земли,40512,42575,90,0,0,0,0,0,0,0,0
1394,Святилище земли,40513,42576,90,0,0,0,0,0,0,0,0
1395,Святилище ветра,40514,42577,90,0,0,0,0,0,0,0,0
1396,Святилище ветра,40515,42578,90,0,0,0,0,0,0,0,0
1397,Святилище ветра,40516,42579,90,0,0,0,0,0,0,0,0
1398,Святилище ветра,40517,42580,90,0,0,0,0,0,0,0,0
1399,Святилище ветра,40518,42581,90,0,0,0,0,0,0,0,0
1400,Ганнвал Мясник,0,42591,89,0,0,0,0,0,0,0,0
1401,Агмозул,0,0,176,66,0,0,0,0,0,0,0
1402,Беспокойный морской дух,40548,42595,90,32,0,0,0,0,0,0,0
1404,Маленький сундук с сокровищами,33087,42628,88,0,0,0,0,0,0,0,0
1405,Сундук с сокровищами,33087,42629,88,0,0,0,0,0,0,0,0
1406,Маленький сундук с сокровищами,33087,42632,88,0,0,0,0,0,0,0,0
1407,Извергатель пламени Скверны,0,0,176,66,0,0,0,0,0,0,0
1408,Гигантский инфернал,0,0,176,66,0,0,0,0,0,0,0
1409,"Селия, повелительница гибельного огня",0,42698,89,32,30,-30,0,0,0,0,0
1410,"Кора, владычица чар",0,42699,89,32,30,-30,0,0,0,0,0
1411,"Квин'эль, госпожа ледяных ветров",0,42700,89,32,30,-30,0,0,0,0,0
1412,Беспокойные мастера,40749,0,90,32,30,-30,0,0,0,0,0
1413,Сокровища Смертокрыла,0,39606,90,32,30,-30,0,0,0,0,0
1414,Тогрум,0,0,176,66,0,0,0,0,0,0,0
1420,Глот,0,0,176,66,0,0,0,0,0,0,0
1421,Гелтрак,0,0,176,66,0,0,0,0,0,0,0
1422,Вопрос воли,40831,42715,90,0,0,0,0,0,0,0,0
1423,Бесконечная тьма,40832,42716,90,0,0,0,0,0,0,0,0
1424,Все короли склонятся,40833,42717,90,0,0,0,0,0,0,0,0
1425,Бесчисленные мертвецы,40834,42718,90,0,0,0,0,0,0,0,0
1426,Unused,0,42721,89,32,60,0,0,0,0,0,0
1427,Идра'зуул,0,0,176,66,0,0,0,0,0,0,0
1428,Гелготар,0,0,176,66,0,0,0,0,0,0,0
1429,Оргрокк,0,0,176,66,0,0,0,0,0,0,0
1430,Нез'вал,0,0,176,66,0,0,0,0,0,0,0
1431,Акзорек,0,0,176,66,0,0,0,0,0,0,0
1432,Дал'грозз,0,0,176,66,0,0,0,0,0,0,0
1433,Зок'верел,0,0,176,66,0,0,0,0,0,0,0
1436,Командир повелителей Скверны Воргот,0,0,176,66,0,0,0,0,0,0,0
1438,Кур'зок,0,0,176,66,0,0,0,0,0,0,0
1439,Шел'дрозул,0,0,176,66,0,0,0,0,0,0,0
1442,Шал'ан,0,42831,89,0,0,0,0,0,0,0,0
1443,Маленький сундук с сокровищами,33091,42958,88,0,30,-30,0,0,0,0,0
1444,Командир повелителей ужаса Иль'толзул,0,0,176,66,0,0,0,0,0,0,0
1445,Друуг,0,0,176,66,0,0,0,0,0,0,0
1446,Грарм,0,0,176,66,0,0,0,0,0,0,0
1447,Балзорок,0,0,176,66,0,0,0,0,0,0,0
1448,Warden Dungeon - Adventure - Dog Tags,41371,0,105,0,0,0,0,0,0,0,0
1449,Поработитель Вуур,0,0,176,66,0,0,0,0,0,0,0
1450,Сундук с сокровищами,0,43070,88,0,30,-30,0,0,0,0,0
1451,Сундук с сокровищами,0,43140,88,0,30,-30,0,0,0,0,0
1452,Сундук с сокровищами,0,43141,88,0,30,-30,0,0,0,0,0
1453,Нападение малых греллей,0,43176,89,32,0,0,0,0,0,0,0
1454,Маленький сундук с сокровищами,33087,43187,88,0,0,0,0,0,0,0,0
1455,Маленький сундук с сокровищами,33087,43188,88,0,0,0,0,0,0,0,0
1456,Сверкающий сундук с сокровищами,33087,43189,88,0,0,0,0,0,0,0,0
1457,Маленький сундук с сокровищами,33087,43190,88,0,0,0,0,0,0,0,0
1458,Маленький сундук с сокровищами,33087,43191,88,0,0,0,0,0,0,0,0
1459,Маленький сундук с сокровищами,33087,43194,88,0,0,0,0,0,0,0,0
1460,Сундук с сокровищами,33087,43195,88,0,0,0,0,0,0,0,0
1461,Сундук с сокровищами,33087,43196,88,0,0,0,0,0,0,0,0
1462,Маленький сундук с сокровищами,33087,43205,88,0,0,0,0,0,0,0,0
1463,Маленький сундук с сокровищами,33087,43207,88,0,0,0,0,0,0,0,0
1464,Сундук с сокровищами,0,43142,88,0,30,-30,0,0,0,0,0
1465,Сундук с сокровищами,0,43143,88,0,30,-30,0,0,0,0,0
1466,Сундук с сокровищами,0,43144,88,0,30,-30,0,0,0,0,0
1467,Сундук с сокровищами,0,43120,88,0,30,-30,0,0,0,0,0
1468,Сундук с сокровищами,0,43149,88,0,30,-30,0,0,0,0,0
1469,Сундук с сокровищами,0,43150,88,0,30,-30,0,0,0,0,0
1470,Сундук с сокровищами,0,43111,88,0,30,-30,0,0,0,0,0
1471,Сундук с сокровищами,0,43147,88,0,30,-30,0,0,0,0,0
1472,Сундук с сокровищами,0,43148,88,0,30,-30,0,0,0,0,0
1473,Сверкающий сундук с сокровищами,0,43071,88,0,30,-30,0,0,0,0,0
1474,Сверкающий сундук с сокровищами,0,43145,88,0,30,-30,0,0,0,0,0
1475,Сверкающий сундук с сокровищами,0,43128,88,0,30,-30,0,0,0,0,0
1476,Сверкающий сундук с сокровищами,0,43146,88,0,30,-30,0,0,0,0,0
1477,Сверкающий сундук с сокровищами,0,43134,88,0,30,-30,0,0,0,0,0
1478,Сверкающий сундук с сокровищами,0,43135,88,0,30,-30,0,0,0,0,0
1479,Маленький сундук с сокровищами,33087,43208,88,0,0,0,0,0,0,0,0
1480,Маленький сундук с сокровищами,33087,43237,88,0,0,0,0,0,0,0,0
1481,Маленький сундук с сокровищами,33087,43238,88,0,0,0,0,0,0,0,0
1482,Маленький сундук с сокровищами,33087,43239,88,0,0,0,0,0,0,0,0
1483,Маленький сундук с сокровищами,33087,43240,88,0,0,0,0,0,0,0,0
1484,Сундук с сокровищами,33087,43246,88,0,0,0,0,0,0,0,0
1485,Сундук с сокровищами,33087,43255,88,0,0,0,0,0,0,0,0
1486,Маленький сундук с сокровищами,33087,43238,88,0,0,0,0,0,0,0,0
1487,Маленький сундук с сокровищами,33087,43302,88,0,0,0,0,0,0,0,0
1488,Маленький сундук с сокровищами,33087,43304,88,0,0,0,0,0,0,0,0
1489,Маленький сундук с сокровищами,33087,43305,88,0,0,0,0,0,0,0,0
1490,Маленький сундук с сокровищами,33087,43306,88,0,0,0,0,0,0,0,0
1491,Сундук с сокровищами,33087,43307,88,0,0,0,0,0,0,0,0
1492,Сверкающий сундук с сокровищами,33087,43308,88,0,0,0,0,0,0,0,0
1493,Тель'драз,0,0,176,66,0,0,0,0,0,0,0
1494,Точка вторжения,41719,0,209,66,0,0,0,0,0,0,0
1495,Красноглаз,0,43342,89,0,50,0,0,0,0,0,0
1496,Жуткий наездник Кортис,20068,43343,89,0,0,0,0,0,0,0,0
1497,Магистр Федрис,0,43348,89,32,0,0,0,0,0,0,0
1498,Мал'дрет Осквернитель,0,43351,89,32,0,0,0,0,0,0,0
1499,Мионикс,0,43358,89,32,0,0,0,0,0,0,0
1500,Осадный мастер Эдрин,0,43369,89,0,0,0,0,0,0,0,0
1501,Зар'тес,0,0,176,66,0,0,0,0,0,0,0
1502,Аз'одрел,0,0,176,66,0,0,0,0,0,0,0
1503,Гниломаг Велтакс,0,0,176,66,0,0,0,0,0,0,0
1504,Бахагар,0,43446,89,0,0,0,0,0,0,0,0
1505,Орет Зловещий,0,43449,89,32,0,0,0,0,0,0,0
1506,Псарь Хак'рот,41967,43480,89,70,150,-150,0,0,0,1,0
1507,Чародейка Лиландра,0,43481,89,32,0,0,0,0,0,0,0
1508,Рорен,41988,43484,89,32,0,0,0,0,0,0,0
1509,Кадрей,0,43495,89,0,0,0,0,0,0,0,0
1510,Коготь Прилива,0,43542,89,0,0,0,0,0,0,0,0
1511,Аптекарь Фалдрен,42123,43580,89,32,0,0,0,0,0,0,0
1513,Мерзкий костолом,0,46101,89,0,0,0,0,0,0,0,0
1515,Страж Тор'эль,0,43597,89,0,0,0,0,0,0,0,0
1517,Рандрил,42198,43602,89,0,0,0,0,0,0,0,0
1518,Рандрил,0,43603,89,0,0,0,0,0,0,0,0
1519,Икс'дрелот,0,0,176,66,0,0,0,0,0,0,0
1520,Вель'кароз,0,0,176,66,0,0,0,0,0,0,0
1521,Тиноморд,0,0,89,2,0,0,0,0,0,1,0
1522,Серебряный змей,0,0,89,2,0,0,0,0,0,1,0
1523,Крысиный король,0,0,89,2,0,0,0,0,0,1,0
1524,Истязательница душ Тагерма,45634,0,89,98,0,0,0,0,0,1,0
1525,Чумная Пасть,45635,0,89,98,0,0,0,0,0,1,0
1526,Темноскрыт,45633,0,89,98,0,0,0,0,0,1,0
1527,Жуткий капитан Тедон,45630,0,92,66,0,0,0,0,0,1,0
1528,Атаксий,0,0,92,2,0,0,0,0,0,1,0
1529,Велимар,0,0,92,2,0,0,0,0,0,1,0
1530,Чародейка Малроди,0,0,92,2,0,0,0,0,0,1,0
1531,Лагерта,0,0,89,0,0,0,0,0,0,0,0
1532,Эгир Сокрушитель Волн,0,0,89,0,0,0,0,0,0,0,0
1533,Руновидец Сигвид,0,0,89,0,0,0,0,0,0,0,0
1534,Ральф Костолом,0,0,89,0,0,0,0,0,0,0,0
1535,Стражница душ Альдора,0,0,89,0,0,0,0,0,0,0,0
1536,Охотница Эстрид,0,0,89,0,0,0,0,0,0,0,0
1537,Камнепад Оползающий,0,0,89,0,0,0,0,0,0,0,0
1538,Капитан Дарган,0,0,89,0,0,0,0,0,0,0,0
1539,Мать стаи Ильва,0,0,89,0,0,0,0,0,0,0,0
1540,Хафдан,0,0,89,0,0,0,0,0,0,0,0
1541,Анакс,0,43954,89,0,0,-50,0,0,0,0,0
1542,Разъяренный анимус,0,0,107,2,0,0,0,0,0,0,0
1543,Темный охотник,0,0,89,2,0,0,0,0,0,1,0
1544,Перенос энергии,0,0,89,0,0,0,0,0,0,0,0
1545,Маугрот,0,0,176,66,0,0,0,0,0,0,0
1546,Тар'гокк,0,0,176,66,0,0,0,0,0,0,0
1547,Механолог Лотар,42515,43717,89,0,0,0,0,0,0,0,0
1548,Госпожа Хагата,0,43718,89,0,0,0,0,0,0,0,0
1549,Гол'дразел,0,0,176,66,0,0,0,0,0,0,0
1550,Заар'коз,0,0,176,66,0,0,0,0,0,0,0
1551,Дро'зек,0,0,176,66,0,0,0,0,0,0,0
1552,Скопление мерцающих кристаллов древней маны,0,43741,88,0,0,0,0,0,0,0,0
1553,Скопление мерцающих кристаллов древней маны,0,43743,88,0,0,0,0,0,0,0,0
1554,Скопление мерцающих кристаллов древней маны,0,43744,88,0,0,0,0,0,0,0,0
1555,Скопление мерцающих кристаллов древней маны,0,43746,88,0,0,0,0,0,0,0,0
1556,Скопление мерцающих кристаллов древней маны,0,43747,88,0,0,0,0,0,0,0,0
1557,Скопление мерцающих кристаллов древней маны,0,43748,88,0,0,0,0,0,0,0,0
1558,Благородный мастер клинка,0,43792,89,32,0,0,0,0,0,0,0
1559,Миасу,0,43793,89,32,0,0,0,0,0,0,0
1560,Посланник Д'ввинн,0,43794,89,32,0,0,0,0,0,0,0
1561,Картакс,0,43815,89,32,30,-30,0,0,0,0,0
1562,Маленький сундук с сокровищами,37346,43830,88,0,0,0,0,0,0,0,0
1563,Маленький сундук с сокровищами,37346,43831,88,0,0,0,0,0,0,0,0
1564,Маленький сундук с сокровищами,37346,43833,88,0,0,0,0,0,0,0,0
1565,Сундук с сокровищами,37346,43834,88,0,0,0,0,0,0,0,0
1566,Маленький сундук с сокровищами,37346,43835,88,0,0,0,0,0,0,0,0
1567,Маленький сундук с сокровищами,37346,43838,88,0,0,0,0,0,0,0,0
1568,Маленький сундук с сокровищами,37346,43839,88,0,0,0,0,0,0,0,0
1569,Сундук с сокровищами,37346,43840,88,0,0,0,0,0,0,0,0
1570,Маленький сундук с сокровищами,37346,43842,88,0,0,0,0,0,0,0,0
1571,Маленький сундук с сокровищами,37346,43843,88,0,0,0,0,0,0,0,0
1572,Сундук с сокровищами,37346,43844,88,0,0,0,0,0,0,0,0
1573,Маленький сундук с сокровищами,37346,43845,88,0,0,0,0,0,0,0,0
1574,Маленький сундук с сокровищами,37346,43846,88,0,0,0,0,0,0,0,0
1575,Маленький сундук с сокровищами,37346,43847,88,0,0,0,0,0,0,0,0
1576,Сундук с сокровищами,37346,43848,88,0,0,0,0,0,0,0,0
1577,Сверкающий сундук с сокровищами,37346,43849,88,0,0,0,0,0,0,0,0
1578,Сундук с сокровищами,37346,43850,88,0,0,0,0,0,0,0,0
1579,Маленький сундук с сокровищами,37346,43853,88,0,0,0,0,0,0,0,0
1580,Маленький сундук с сокровищами,37346,43854,88,0,0,0,0,0,0,0,0
1581,Маленький сундук с сокровищами,37346,43855,88,0,0,0,0,0,0,0,0
1582,Сверкающий сундук с сокровищами,37346,43856,88,0,0,0,0,0,0,0,0
1583,Маленький сундук с сокровищами,37346,43857,88,0,0,0,0,0,0,0,0
1584,Сундук с сокровищами,37346,43858,88,0,0,0,0,0,0,0,0
1585,Маленький сундук с сокровищами,37346,43859,88,0,0,0,0,0,0,0,0
1586,Маленький сундук с сокровищами,37346,43860,88,0,0,0,0,0,0,0,0
1587,Маленький сундук с сокровищами,37346,43861,88,0,0,0,0,0,0,0,0
1588,Сундук с сокровищами,37346,43862,88,0,0,0,0,0,0,0,0
1589,Сундук с сокровищами,37346,43863,88,0,0,0,0,0,0,0,0
1590,Маленький сундук с сокровищами,37346,43864,88,0,0,0,0,0,0,0,0
1591,Маленький сундук с сокровищами,37346,43865,88,0,0,0,0,0,0,0,0
1592,Маленький сундук с сокровищами,37346,43866,88,0,0,0,0,0,0,0,0
1593,Сундук с сокровищами,37346,43867,88,0,0,0,0,0,0,0,0
1594,Сундук с сокровищами,37346,43868,88,0,0,0,0,0,0,0,0
1595,Маленький сундук с сокровищами,37346,43869,88,0,0,0,0,0,0,0,0
1596,Маленький сундук с сокровищами,37346,43870,88,0,0,0,0,0,0,0,0
1597,Маленький сундук с сокровищами,37346,43871,88,0,0,0,0,0,0,0,0
1598,Сундук с сокровищами,37346,43872,88,0,0,0,0,0,0,0,0
1599,Сундук с сокровищами,37346,43873,88,0,0,0,0,0,0,0,0
1600,Сундук с сокровищами,37346,43874,88,0,0,0,0,0,0,0,0
1601,Сундук с сокровищами,37346,43875,88,0,0,0,0,0,0,0,0
1602,Сверкающий сундук с сокровищами,37346,43876,88,0,0,0,0,0,0,0,0
1603,Тал'горот,0,0,176,66,0,0,0,0,0,0,0
1604,Лисанис Темная Душа,0,43956,89,32,30,-30,0,0,0,0,0
1605,Джейд Темная Гавань,0,43957,89,32,30,-30,0,0,0,0,0
1606,Пеплокрыл,0,43960,89,32,30,-30,0,0,0,0,0
1607,Бестрикс,0,43961,89,32,30,-30,0,0,0,0,0
1608,Щелкоклешень,0,43968,89,32,0,0,0,0,0,0,0
1609,Горгронд,0,43992,89,32,0,0,0,0,0,0,0
1610,Темное Перо,0,43996,89,0,0,0,0,0,0,0,0
1611,Зель'варек,0,0,176,66,0,0,0,0,0,0,0
1612,Командир повелителей ужаса Нат'разель,0,0,176,66,0,0,0,0,0,0,0
1613,Потокий,0,44035,89,32,30,-30,0,0,0,0,0
1614,Морской король Волноросс,0,44039,89,32,30,-30,0,0,0,0,0
1615,Мариус и Тейд,0,44070,90,32,30,-30,0,0,0,0,0
1616,Шрифт мудрости,43399,44069,90,0,0,0,0,0,0,0,0
1617,Майя Белая,0,44072,89,32,0,0,0,0,0,0,0
1618,Командир повелителей Скверны Маз'голар,0,0,176,66,0,0,0,0,0,0,0
1619,Валазар Осквернитель,0,0,176,66,0,0,0,0,0,0,0
1620,Баалстрог,0,0,176,66,0,0,0,0,0,0,0
1621,Удуш,0,0,176,66,0,0,0,0,0,0,0
1622,Дикий ворген,43474,0,90,0,0,0,0,0,0,0,0
1623,Коварные скакуны,0,44081,89,32,30,-30,0,0,0,0,0
1624,Сундук Гребня Ворона,34450,0,88,0,0,0,0,0,0,0,0
1625,Сундук с сокровищами,34450,0,88,0,0,0,0,0,0,0,0
1626,Трофеи Кошмара,34450,0,88,0,0,0,0,0,0,0,0
1627,Ящик с безделушками,34450,0,88,0,0,0,0,0,0,0,0
1628,Заросший сундук квалдиров,34450,0,88,0,0,0,0,0,0,0,0
1629,Украденные товары племени Небесного Рога,34450,0,88,0,0,0,0,0,0,0,0
1630,Потерянный сундук,34450,0,88,0,0,0,0,0,0,0,0
1631,Тайник Легиона,34450,0,88,0,0,0,0,0,0,0,0
1632,Маленький сундук с сокровищами,33091,44102,88,0,0,0,0,0,0,0,0
1633,Маленький сундук с сокровищами,33091,44103,88,0,0,0,0,0,0,0,0
1634,Маленький сундук с сокровищами,33091,44104,88,0,0,0,0,0,0,0,0
1635,Маленький сундук с сокровищами,33091,44105,88,0,0,0,0,0,0,0,0
1636,Ярозуб,0,44108,89,0,0,-60,0,0,0,0,0
1637,Генн,0,0,220,66,0,0,0,0,0,0,0
1639,Джайна,0,0,220,66,0,0,0,0,0,0,0
1640,Вариан,32952,0,220,66,0,0,0,0,0,0,0
1641,Гелбин,32952,0,220,66,0,0,0,0,0,0,0
1642,Мар'тура,0,44124,89,0,0,0,0,0,0,0,0
1643,Дикий ворген,43695,0,90,0,0,0,0,0,0,0,0
1644,Дикий ворген,43696,0,90,0,0,0,0,0,0,0,0
1645,Дикий ворген,43698,0,90,0,0,0,0,0,0,0,0
1646,Дикий ворген,43713,0,90,0,0,0,0,0,0,0,0
1647,Дикий ворген,43715,0,90,0,0,0,0,0,0,0,0
1648,Маленький сундук с сокровищами,33590,44135,88,0,0,0,0,0,0,0,0
1649,Маленький сундук с сокровищами,33590,44136,88,0,0,0,0,0,0,0,0
1650,Сундук с сокровищами,33590,44138,89,0,0,0,0,0,0,0,0
1651,Маленький сундук с сокровищами,33590,44139,88,0,0,0,0,0,0,0,0
1652,Бейн,43810,0,221,66,0,0,0,0,0,0,0
1653,Сильвана,43810,0,221,66,0,0,0,0,0,0,0
1654,Тралл,0,0,221,66,0,0,0,0,0,0,0
1655,Вол'джин,0,0,221,66,0,0,0,0,0,0,0
1656,Сел'фарий,0,0,176,66,0,0,0,0,0,0,0
1657,Дрел'варий,0,0,176,66,0,0,0,0,0,0,0
1658,Верховный маг Нильтенда,0,0,90,2,0,0,0,0,0,0,0
1659,Чародейка Хелис,0,0,90,2,0,0,0,0,0,0,0
1660,Верховный маг Кесалон,0,0,90,2,0,0,0,0,0,0,0
1661,Мал'дровас,0,0,176,66,0,0,0,0,0,0,0
1662,Вал'ротар,0,0,176,66,0,0,0,0,0,0,0
1663,Вол'зет,0,0,176,66,0,0,0,0,0,0,0
1664,Сат'разел,0,0,176,66,0,0,0,0,0,0,0
1665,Волинд Вестник Шторма,45638,0,89,66,0,0,0,0,0,1,0
1666,Древняя вдова,45646,0,89,98,0,0,0,0,0,1,0
1667,Генерал Тел'арн,45649,0,89,98,0,0,0,0,0,1,0
1668,Браксас Плоторез,45650,0,89,98,0,0,0,0,0,1,0
1669,Верховный маг Галеорн,45648,0,89,98,0,0,0,0,0,1,0
1670,Келорн Ночной клинок,45647,0,89,98,0,0,0,0,0,1,0
1671,Маленький сундук с сокровищами,34576,44279,88,0,30,-30,0,0,0,0,0
1672,Маленький сундук с сокровищами,34576,44280,88,0,30,-30,0,0,0,0,0
1673,Ледяной осколок,0,40773,92,0,30,-30,0,0,0,0,0
1674,Сундук с сокровищами,37346,44323,88,0,0,0,0,0,0,0,0
1675,Сундук с сокровищами,37346,44324,88,0,0,0,0,0,0,0,0
1676,Сундук с сокровищами,37346,44325,88,0,0,0,0,0,0,0,0
1677,Сал'тезрий,0,0,176,66,0,0,0,0,0,0,0
1678,Сундук с сокровищами,34576,44352,88,0,30,-30,0,0,0,0,0
1679,Маленький сундук с сокровищами,33091,44405,88,0,0,0,0,0,0,0,0
1680,Портал Лунных стражей,44668,0,222,70,0,0,0,0,0,0,0
1681,Порабощенный Скверной каратель,0,0,84,0,0,0,0,0,0,0,0
1682,Портал Лунных стражей,44836,0,222,70,0,0,0,0,0,0,0
1683,Нигиламский портал,44837,0,209,70,0,0,0,0,0,0,0
1684,Лейтенант Стратмар,0,40905,89,0,30,-30,0,0,0,0,0
1685,Инквизитор Волиций,0,44569,89,0,30,-30,0,0,0,0,0
1686,Заклинатель пламени Вератикс,0,0,176,66,0,0,0,0,0,0,0
1687,Яростная китовая акула,0,44669,89,0,30,-30,0,0,0,0,0
1688,Праматерь Лизакс,0,44670,89,32,30,-30,0,0,0,0,0
1689,Громила,0,44671,89,32,30,-30,0,0,0,0,0
1690,Командир Сораакс,0,44673,89,32,30,-30,0,0,0,0,0
1691,Леди Риванта,0,44675,89,32,30,-30,0,0,0,0,0
1692,Ллориан,0,44676,90,32,30,-30,0,0,0,0,0
1693,Сверкающий сундук с сокровищами,34576,39471,88,0,30,-30,0,0,0,0,0
1694,Козрум,0,0,176,66,0,0,0,0,0,0,0
1695,Дознаватель Дегразол,0,0,176,66,0,0,0,0,0,0,0
1697,Область вторжения,0,0,207,66,0,0,0,0,0,0,0
1698,Сундук с сокровищами,34576,44731,88,0,30,-30,0,0,0,0,0
1699,Точка вторжения,0,0,209,66,0,0,0,0,0,0,0
1701,Точка атаки,45725,0,209,66,0,0,0,0,0,0,0
1702,Азрок Мучитель,0,44890,243,2,0,0,0,0,0,0,0
1720,Смертохлест,0,0,89,2,0,0,0,0,0,1,0
1721,Ариадна,0,0,89,2,0,0,0,0,0,1,0
1722,Алчный гоблин,0,0,88,0,0,0,0,0,0,0,0
1724,Сундук с сокровищами,46228,45095,88,0,0,0,0,0,0,0,0
1725,Сундук с сокровищами,46228,45144,88,0,0,0,0,0,0,0,0
1726,Сундук с сокровищами,46228,45097,88,0,0,0,0,0,0,0,0
1727,Сундук с сокровищами,46228,45110,88,0,0,0,0,0,0,0,0
1728,Сундук с сокровищами,46228,45119,88,0,0,0,0,0,0,0,0
1729,Сундук с сокровищами,46228,45121,88,0,0,0,0,0,0,0,0
1730,Сундук с сокровищами,46228,45122,88,0,0,0,0,0,0,0,0
1731,Сундук с сокровищами,46228,45135,88,0,0,0,0,0,0,0,0
1732,Сундук с сокровищами,46228,45136,88,0,0,0,0,0,0,0,0
1733,Сундук с сокровищами,46228,45137,88,0,0,0,0,0,0,0,0
1734,Сундук с сокровищами,46228,45141,88,0,0,0,0,0,0,0,0
1735,Сундук с сокровищами,46228,45142,88,0,0,0,0,0,0,0,0
1736,Сундук с сокровищами,46228,45150,88,0,0,0,0,0,0,0,0
1737,Сундук с сокровищами,46228,45151,88,0,0,0,0,0,0,0,0
1738,Сундук с сокровищами,46228,45153,88,0,0,0,0,0,0,0,0
