ID,BaseTag,TagText_lang,Flags
17229,MOVIE_RECORDING_ENABLE_ICON,Показывать значок записи,1
17230,MOVIE_RECORDING_ENABLE_ICON_TOOLTIP,"Если этот параметр включен, во время записи видеоролика на рамке мини-карты будет отображаться символ кинокамеры. Если интерфейс пользователя записывался, этот значок будет отображаться и в самом видеоролике.",1
17231,MOVIE_RECORDING_ENABLE_RECOVER,Сжимать при входе в игру,1
17232,MOVIE_RECORDING_ENABLE_RECOVER_TOOLTIP,"Если этот параметр включен, то при входе в игру программа предложит вам сжать, отложить или удалить видеоролики, ожидающие обработки.",1
17233,MOVIE_RECORDING_FULL_RESOLUTION,Полное разрешение,1
17234,MOVIE_RECORDING_PIXLET,Pixlet,1
17235,MOVIE_RECORDING_MJPEG,Motion JPEG,1
17236,MOVIE_RECORDING_H264,H.264,1
17237,MOVIE_RECORDING_RESOLUTION_TOOLTIP,"Изменение разрешения видеороликов. Вы сможете записать более длинный видеоролик, если уменьшите разрешение.",1
17238,MOVIE_RECORDING_FRAMERATE,Частота кадров,1
17239,MOVIE_RECORDING_FRAMERATE_TOOLTIP,Изменение частоты кадров при записи видеороликов. При использовании фиксированного значения частота кадров игры во время записи ограничивается. Для повышения производительности игры уменьшите значение этого параметра.,1
17240,MOVIE_RECORDING_COMPRESSION,Сжатие,1
17241,MOVIE_RECORDING_CODEC_TOOLTIP,Изменение способа сжатия.,1
17242,MOVIE_RECORDING_QUALITY_TOOLTIP,Изменение качества видеороликов. Этот параметр определяет степень сжатия данных. Улучшение качества приведет к увеличению размера файла и ускорению процесса сжатия.,1
17243,MOVIE_RECORDING_TIME,Доступное время записи:,1
17244,OPTION_TOOLTIP_ENABLE_SOUND,Включение или отключение звука.,3
17245,SPELL_FAILED_TARGET_IS_TRIVIAL,Невозможно выбрать целью простых существ.,1
17247,GUILDCONTROL_OPTION14,Создавать события,1
17248,CAN_BIND_PTT,Кнопка для начала разговора,1
17249,ERROR_CANNOT_BIND,|cffff0000Ошибка! Эту кнопку назначить нельзя!|r,1
17250,VOICE_ACTIVATED,Вкл. микрофон,1
17251,PUSH_TO_TALK,Нажатием клавиши,1
17252,VOICE_MIC_TEST_PLAY,Воспроизведение записанного отрывка.,1
17253,VOICE_MIC_TEST_RECORD,Пробная запись.,1
17254,ERROR_SLASH_SWAPACTIONBAR,"Правильный формат: /сменитьпанелькоманд x y, где x и y – номера страниц панели команд в диапазоне от %d до %d.",1
17255,SPELL_FAILED_BM_OR_INVISGOD,"Это заклинание не действует на повелителей зверей и персонажей на уровне невидимости ""бог"".",1
17256,VOICE_TALKING,Разговор,1
17257,VOICE_MICROPHONE_TEST,Проверка микрофона,1
17258,VOICE_LISTENING,Прослушивание,1
17259,VOICE_GAME_DUCKING,Приглушение звука игры,1
17260,ERROR_SLASH_CHANGEACTIONBAR,"Правильный формат – /сменитьпанель x, где x – номер страницы панели команд в диапазоне от %d до %d.",1
17261,NEWBIE_TOOLTIP_CHANNELTAB,"Здесь можно настроить каналы чата, как текстовые, так и голосовые.",1
17262,BINDING_NAME_TOGGLECHANNELTAB,Окно каналов,1
17263,CHAT,Чат,1
17264,CHAT_CHANNELS,Каналы чата,1
17267,CHANNEL_CATEGORY_GROUP,Группа,1
17268,CHANNEL_CATEGORY_WORLD,Мир,1
17269,CHANNEL_CATEGORY_CUSTOM,Пользовательский,1
17270,ERROR_SLASH_EQUIP_TO_SLOT,"Правильный формат: /надеть x [название предмета], где x – место для предмета, который может быть частью экипировки в диапазоне от %d до %d.",1
17271,CHANNEL_NEW_CHANNEL,Новый канал,1
17272,CHANNEL_CHANNEL_NAME,Название канала,1
17273,PASSWORD,Пароль,3
17274,ERR_TOO_MUCH_GOLD,Набрано максимальное допустимое количество золота.,1
17275,GUILD_BANK,Гильдейский банк,1
17276,GUILD_BANK_LOG,Журнал,1
17277,ERR_APPROACHING_PARTIAL_PLAY_TIME_2,Вы провели в сети %s ч.,1
17278,ERR_APPROACHING_NO_PLAY_TIME_2,"Вы устали, и все ваши характеристики снизились до 50%% от обычных. Позаботьтесь о своем здоровье: выйдите из сети, отдохните, разомнитесь и не забывайте следить за временем.",1
17279,SHOW_PARTY_TEXT_TEXT,Цифровое отображение здоровья,1
17280,OPTION_TOOLTIP_SHOW_PARTY_TEXT,"Отображение текста на индикаторах состояния участников группы, такими как здоровье, мана, ярость или энергия.",1
17283,CALENDAR_ERROR_PERMISSIONS,У вас недостаточно прав.,5
17284,PUSHTOTALK_SOUND_TEXT,Звуковой сигнал,1
17285,CALENDAR_STATUS_INVITED,Приглашение получено,1
17286,CALENDAR_STATUS_ACCEPTED,Принято,1
17287,CALENDAR_STATUS_DECLINED,Отклонено,1
17288,CALENDAR_STATUS_CONFIRMED,Подтверждено,1
17290,CALENDAR_STATUS_OUT,Отказано,1
17291,CALENDAR_STATUS_STANDBY,Ожидание,5
17292,CHAT_SET_SPEAK_NOTICE,|Hchannel:%d|h[%s]|h %s получает право на голосовое общение.,1
17293,CHAT_UNSET_SPEAK_NOTICE,|Hchannel:%d|h[%s]|h %s лишается права на голосовое общение.,1
17294,OPTION_TOOLTIP_PUSHTOTALK_SOUND,Воспроизведение короткого звукового сигнала при включении голосового чата.,1
17295,ERR_NOT_BARBER_SITTING,Вы должны сидеть на стуле в парикмахерской.,1
17296,ITUNES_SHOW_FEEDBACK,Отображать ответ iTunes при управлении из игры,1
17297,ITUNES_SHOW_ALL_TRACK_CHANGES,Отображать все перемены треков в iTunes,1
17298,ITUNES_SHOW_FEEDBACK_TOOLTIP,Отображение названия музыкальных композиций в всплывающем окне во время использования iTunes.,1
17299,ITUNES_SHOW_ALL_TRACK_CHANGES_TOOLTIP,Отображение названия музыкальных композиций в всплывающем окне во время использования iTunes.,1
17300,MOVIE_RECORDING_DATA_RATE,Скорость записи:,1
17301,MOVIE_RECORDING_DATA_RATE_TOOLTIP,"Количество данных в секунду, которое необходимо записывать на жесткий диск. Если во время создания видеоролика скорость игры будет меняться, то, возможно, запись прекратиться, так как данные не смогут сохраняться достаточно быстро.",1
17302,MOVIE_RECORDING_TIME_TOOLTIP,Время записи видеоролика до заполнения диска. После этого запись прекратится.,1
17303,BINDING_NAME_MOVIE_RECORDING_CANCEL,Отмена записи/сжатия,1
17304,BINDING_HEADER_MOVIE_RECORDING_SECTION,Запись видеоролика,1
17305,BINDING_NAME_MOVIE_RECORDING_STARTSTOP,Начать/прекратить запись,1
17306,CALENDAR_REPEAT_NEVER,Никогда,1
17307,CALENDAR_REPEAT_WEEKLY,Раз в неделю,1
17308,CALENDAR_REPEAT_BIWEEKLY,2 раза в неделю,1
17309,CALENDAR_REPEAT_MONTHLY,Ежемесячно,1
17310,CALENDAR_TYPE_RAID,Рейд,5
17311,CALENDAR_TYPE_DUNGEON,Подземелье,5
17312,CALENDAR_TYPE_PVP,PvP,5
17313,CALENDAR_TYPE_MEETING,Встреча,5
17314,CALENDAR_TYPE_OTHER,Другое,5
17315,CHAT_VOICE,Голосовой чат,1
17316,CHAT_JOIN,Присоединиться,1
17317,CHAT_LEAVE,Уйти,1
17318,CHAT_DEFAULT,По умолчанию,1
17319,CHAT_AUTO_JOIN,Автоприсоединение,1
17320,CHAT_PASSWORD,Установить пароль,1
17321,CHAT_MODERATE,Функции модератора,1
17322,CHAT_ANNOUNCE,Объявление,1
17323,CHAT_PROMOTE,Повысить в звании,1
17324,CHAT_DEMOTE,Разжаловать,1
17325,CHAT_OWNER,Сделать владельцем,1
17326,CHAT_SILENCE,Запретить разговоры в канале,1
17327,CHAT_UNSILENCE,Разрешить разговоры в канале,1
17328,CHAT_KICK,Пинок,1
17329,CHAT_BAN,Блок,1
17330,ERR_QUEST_FAILED_CAIS,"Вы не можете завершать задания, когда вы устали.",1
17331,CHANNEL_INVITE,"Кого бы вы хотели пригласить в канал ""%s""?",1
17332,CHANNEL_PASSWORD,"Введите пароль для канала ""%s"".",1
17333,SLASH_LOOT_GROUP1,/групдобыча,1
17334,SLASH_LOOT_GROUP2,/group,1
17335,SLASH_LOOT_NEEDBEFOREGREED1,/приоритетпонужности,1
17336,SLASH_LOOT_NEEDBEFOREGREED2,/needbeforegreed,1
17337,SLASH_LOOT_SETTHRESHOLD1,/threshold,1
17338,ERROR_SLASH_LOOT_SETTHRESHOLD,"Правильный формат – /качество [уровень качества предметов] или /качество x, где x – уровень качества предметов от %d до %d.",1
17339,SLASH_LOOT_SETTHRESHOLD2,/качество,1
17340,ERR_INVITE_RESTRICTED,"Владельцы бесплатной пробной версии не могут приглашать персонажей в группы. |cffffd000|Hstorecategory:gametime|h[Щелкните, чтобы купить полную версию]|h|r",1
17342,OPTIONAL_PARENS,(произвольный),1
17343,CHANNEL_JOIN_CHANNEL,Присоединиться к каналу,1
17344,CHAT_VOICE_ON_NOTICE,|Hchannel:%d|h[%s]|h %s включает голосовой чат в канале.,1
17345,CHAT_VOICE_OFF_NOTICE,|Hchannel:%d|h[%s]|h %s отключает голосовой чат в канале.,1
17346,EMOTE21_CMD3,/woot,1
17347,EMOTE76_CMD3,/rawr,1
17348,ERR_OUT_OF_RUNES,Недостаточно рун,1
17349,EMOTE21_CMD4,/восторг,1
17350,EMOTE76_CMD4,/ррр,1
17351,ERR_VOICE_IGNORE_ADDED_S,Голосовые сообщения |3-1(%s) будут игнорироваться.,1
17352,ERR_VOICE_IGNORE_ALREADY_S,Голосовые сообщения |3-1(%s) уже игнорируются.,1
17353,ERR_VOICE_IGNORE_AMBIGUOUS,"Это название неоднозначно, введите название сервера игрока полностью.",1
17354,ERR_VOICE_IGNORE_DELETED,Запрет на голосовое общение отменен: этого персонажа более не существует.,1
17355,ERR_VOICE_IGNORE_FULL,Ваш список игнорирования голосовых сообщений переполнен.,1
17356,ERR_VOICE_IGNORE_NOT_FOUND,Игрок не найден.,1
17357,ERR_VOICE_IGNORE_REMOVED_S,Голосовые сообщения |3-1(%s) более не игнорируются.,1
17358,ERR_VOICE_IGNORE_SELF,Вы не можете игнорировать собственные голосовые сообщения.,1
17359,AUDIO_OUTPUT_DEVICE,Устройство воспроизведения,3
17360,CHAT_VOICE_ON,Включить голосовое общение,1
17361,CHAT_VOICE_OFF,Отключить голосовое общение,1
17362,COMBAT_MISC_INFO,Разное,1
17364,OPENING,Открывание,1
17365,PET_INFO,Питомец,1
17367,MUTED_LIST,Игроки с отключенным звуком,1
17368,ADD_MUTE_LABEL,"Введите имя игрока, голосовые сообщения которого хотите игнорировать,\nили\nщелкните мышью при нажатом Shift по имени из окна чата:",1
17369,MUTE_PLAYER,Заглушить,1
17370,NEWBIE_TOOLTIP_MUTEPLAYER,"Добавить пользователя в список блокировки. Пользователи, находящиеся в этом списке, не смогут отправлять вам голосовые сообщения.",1
17371,ERR_DANCE_CREATE_DUPLICATE,У вас уже есть танец с таким названием.,1
17372,ERR_DANCE_SAVE_FAILED,Не удалось сохранить танец.,1
17373,ERR_DANCE_DELETE_FAILED,Не удалось удалить танец.,1
17374,VOICE,Голосовое общение,1
17375,SOUND_OPTIONS,Настройка звука,1
17376,HARDWARE,Аппаратное обеспечение,3
17377,PLAYBACK,Воспроизведение звука,3
17378,VOLUME,Громкость,3
17379,ERR_NOT_DURING_ARENA_MATCH,"Вы не можете этого делать, пока участвуете в состязании арены.",1
17380,UNITNAME_TITLE_COMPANION,Спутник |3-1(%s),1
17381,AUCTION_INVOICE_FUNDS_NOT_YET_SENT,Деньги еще не отправлены.,1
17382,AUCTION_INVOICE_FUNDS_DELAY,Оплата ожидается в %s.,1
17383,AUCTION_INVOICE_PENDING_FUNDS_COLON,Ожидаемая сумма:,1
17384,AUCTION_INVOICE_MAIL_SUBJECT,Ожидается оплата: %s,1
17385,ERR_PLAYER_SILENCED,Лидер группы отключил ваш голос.,1
17386,ERR_PLAYER_UNSILENCED,Лидер группы включил ваш голос.,1
17387,ENABLE_REVERB,Эффекты эха,3
17388,OPTION_TOOLTIP_ENABLE_REVERB,Использование эффекта искусственного эха. Этот параметр влияет на производительность игры.,3
17389,ERR_COMSAT_DISCONNECT,Подключение к службе голосового общения потеряно.,1
17390,ERR_COMSAT_RECONNECT_ATTEMPT,Голосовое общение восстановлено!,1
17391,ERR_COMSAT_CONNECT_FAIL,Служба голосового общения недоступна.,1
17392,PVP_REPORT_AFK_SUCCEEDED,Сообщение об отсутствующем отправлено.,1
17393,PVP_REPORT_AFK_NOT_SAME_TEAM,Сообщение об отсутствующем не отправлено: вы в разных командах.,1
17394,PVP_REPORT_AFK_PLAYER_NOT_VALID,Сообщение об отсутствующем не отправлено. Некорректный игрок.,1
17395,PVP_REPORT_AFK_ALREADY_NOTIFIED,Сообщение об отсутствующем: вы уже сообщали об этом игроке.,1
17396,PVP_REPORT_AFK_GENERIC_FAILURE,Не удалось отправить сообщение об отсутствующем.,1
17397,PVP_REPORT_AFK,"Сообщить о том, что игрок отсутствует",1
17398,PVP_REPORT_AFK_ALL,Сообщить обо всем вышеупомянутом.,1
17400,REPORT_PVP_AFK_SENT,|3-2(%s) отправлено уведомление.,1
17401,REPORT_MULTIPLE_PVP_AFK_SENT,Уведомление отправлено всем избранным игрокам.,1
17402,PVP_REPORT_AFK_SYSTEM_DISABLED,Система уведомления отключена.,1
17403,PVP_REPORT_AFK_SYSTEM_ENABLED,Система уведомления включена.,1
17404,ERR_MAIL_INVALID_ATTACHMENT_SLOT,К письму можно приложить не более 12 предметов.,1
17405,ERR_MAIL_TOO_MANY_ATTACHMENTS,В письме слишком много приложений.,1
17406,ERR_MAIL_INVALID_ATTACHMENT,Неправильное приложение к письму.,1
17407,LSHIFT_KEY_TEXT,Левый SHIFT,1
17408,RSHIFT_KEY_TEXT,Правый SHIFT,1
17409,LCTRL_KEY_TEXT,Левый CTRL,1
17410,RCTRL_KEY_TEXT,Правый CTRL,1
17411,LALT_KEY_TEXT,Левый ALT,1
17412,RALT_KEY_TEXT,Правый ALT,1
17413,ITEM_MOD_EXPERTISE_RATING,Повышает мастерство на %s.,1
17414,STAT_EXPERTISE,Мастерство,1
17415,COMBAT_RATING_NAME24,Мастерство,1
17416,CR_EXPERTISE_TOOLTIP,"Вероятность того, что противник уклонится от удара или парирует его, снижена на %s.\nМастерство: %s (+%.2F%%).",1
17418,CHAT_YELL_UNKNOWN,кричит на членов своей группы.,1
17420,CHAT_SAY_UNKNOWN,говорит что-то невнятное.,1
17421,NEWBIE_TOOLTIP_UNMUTE,Удалить выбранного игрока из списка блокировки.,1
17422,MAIL_MULTIPLE_ITEMS,Несколько предметов,1
17423,TOO_MANY_LUA_ERRORS,Ваши модификации содержат множество ошибок. Это может привести к снижению производительности игры. Вы можете включить показ сообщений об ошибках сценариев Lua в меню настройки интерфейса.,1
17424,DISABLE_ADDONS,Отключить,3
17425,SLASH_PET_AUTOCASTTOGGLE1,/petautocasttoggle,1
17426,SLASH_PET_AUTOCASTTOGGLE2,/питомецавтозаклинание,1
17427,SLASH_TARGET_LAST_ENEMY1,/targetlastenemy,1
17428,SLASH_TARGET_LAST_ENEMY2,/цельпослвраг,1
17429,SLASH_TARGET_LAST_FRIEND1,/targetlastfriend,1
17430,SLASH_TARGET_LAST_FRIEND2,/цельпослдруг,1
17431,ERR_VOICE_CHAT_PARENTAL_DISABLE_ALL,Голосовой чат отключен системой родительского контроля.,1
17432,ERR_VOICE_CHAT_PARENTAL_DISABLE_MIC,Микрофон отключен системой родительского контроля.,1
17433,SLASH_TARGET_EXACT1,/targetexact,1
17434,SLASH_TARGET_EXACT2,/цельточно,1
17435,PLAYER_IS_PVP_AFK,|cffff64ff%s (Бездействует)|r,1
17436,VOICE_CHAT,Голосовой чат,1
17437,AUTO_JOIN_VOICE,Автоматическое подключение к голосовому чату,1
17438,AUTO_JOIN,Автоприсоединение,1
17443,GUILDCONTROL_WITHDRAW_ITEMS,Забирать предметы\n(связок в день):,1
17444,ERR_MOVIE_RECORDING_WARNING_PERF,"Запись прекращена – возможно, настройки записи видео превышают возможности данной системы.",1
17445,MOVIE_RECORDING_UNCOMPRESSED_RGB,Несжатый RGB,1
17446,MOVIE_RECORDING_AIC,Промежуточный кодек Apple,1
17447,MOVIE_RECORDING_ENABLE_COMPRESSION,Сжимать после записи,1
17448,MOVIE_RECORDING_ENABLE_COMPRESSION_TOOLTIP,"Если этот параметр включен, сжатие видеоролика будет производиться сразу после окончания записи. В противном случае для обработки видеоролика вам потребуется нажать соответствующую кнопку.",1
17449,MOVIE_RECORDING_COMPRESSDIALOG,Сжать...,1
17450,MOVIE_RECORDING_COMPRESSBUTTON,Сжать,1
17451,MOVIE_RECORDING_COMPRESS_TOOLTIP,"Поиск несжатых видеороликов. Вы сможете сжать, удалить или отложить найденные видеоролики.",1
17452,ERR_MOVIE_RECORDING_WARNING_DISK_FULL,"На жестком диске недостаточно места, чтобы записать видеоинформацию.",1
17454,_RECORDING_WARNING_CORRUPTED,Этот видеоролик недоступен.,1
17455,MOVIE_RECORDING_CANCEL_CONFIRMATION,"Вы действительно хотите отменить запись этого видеоролика? Несжатая часть ролика будет стерта. Если вы ведете запись, то потеряете весь ролик.",1
17456,GUILDCONTROL_DEPOSIT_ITEMS,Вкладывать,1
17458,GUILDCONTROL_WITHDRAW_GOLD,Снимать:,1
17459,GUILDCONTROL_VIEW_TAB,Просматривать,1
17460,GUILDBANK_TAB_COLON,Сейф гильдейского банка:,1
17461,NEWBIE_TOOLTIP_VOICE_CHAT_SELECTOR,Здесь вы можете выбрать канал голосового чата. Щелкните правой кнопкой – появится список всех доступных каналов.,1
17462,CHAT_INVITE_NOTICE_POPUP,"%2$s приглашает вас в канал ""%1$s"".",1
17463,ERR_MOVIE_RECORDING_WARNING_COMPRESSING,Невозможно начать запись во время сжатия видеоинформации.,1
17464,MOVIE_RECORDING_RECORDING,Время записи:,1
17465,ERR_MOVIE_RECORDING_WARNING_NO_MOVIE,Нет видео для сжатия.,1
17466,MOVIE_RECORDING_H264_TOOLTIP,"Этот кодек предназначен для устройств фирмы Apple, таких как: iPod, iPhone и AppleTV. Соотношение качества и размера здесь оптимально, однако скорость сжатия очень низкая.",1
17467,MOVIE_RECORDING_MJPEG_TOOLTIP,"Этот кодек сжимает файлы быстрее, чем H.264, однако их размер получается больше.",1
17468,MOVIE_RECORDING_AIC_TOOLTIP,Данный кодек обеспечивает максимальную скорость сжатия. Только для MacOS X.,1
17471,BINDING_NAME_MOVIE_RECORDING_COMPRESS,Сжатие видеороликов,1
17472,MOVIE_RECORDING_DV_TOOLTIP,"DV – это основной кодек для большинства кодеков, предназначенных для камер и iMovie.",1
17473,MOVIE_RECORDING_DV,DV,1
17474,MOVIE_RECORDING_MPEG4,MPEG-4,1
17475,MOVIE_RECORDING_MPEG4_TOOLTIP,Многие цифровые камеры и iMovie поддерживают формат MPEG-4.,1
17476,RATINGS_TEXT,This is the placeholder for the Korean Ratings information,3
17477,RATINGS_MENU,Рейтинг,1
17478,VOICE_CHAT_PARTY_RAID,Группа/рейд,1
17479,VOICE_CHAT_BATTLEGROUND,Поле боя,1
17480,ADD,Добавить,1
17481,OPTION_TOOLTIP_AUDIO_OUTPUT,Выбор устройства воспроизведения звуков игры.,3
17482,BINDING_NAME_TARGETTALKER,Цель: говорящий в данный момент,1
17483,OPTION_TOOLTIP_VOICE_OUTPUT,Выбор источника входящего звука голосового чата.,1
17485,OPTION_TOOLTIP_VOICE_INPUT,"Выбор микрофона или контроллера, к которому он подключен.",1
17486,ERR_PROFANE_CHAT_NAME,Запрещено создавать пользовательские каналы с неприличными названиями.,1
17487,CHAT_PASSWORD_NOTICE_POPUP,"Пожалуйста, введите пароль для ""%1$s"".",1
17488,ITEM_REQ_ARENA_RATING,Требуется личный рейтинг арены не ниже %d,1
17489,ERR_CANT_EQUIP_RATING,"Ваш личный рейтинг, командный рейтинг или рейтинг поля боя слишком низок для покупки предмета.",1
17490,MAKE_MODERATOR,Назначить модератора,1
17491,REMOVE_MODERATOR,Удалить модератора,1
17492,ERR_PLAYER_SILENCED_ECHO,Вы отключили голос |3-1(%s).,1
17493,ERR_PLAYER_UNSILENCED_ECHO,Вы снова включили голос |3-1(%s).,1
17495,ALREADY_BOUND,|cffff0000Несоответствие с: %s!|r,1
17496,PTT_BOUND,Клавиша назначена,1
17497,RAID_UNSILENCE,Разрешить разговоры в рейде,1
17498,RAID_SILENCE,Тишина в рейде,1
17499,PARTY_SILENCE,Тишина в группе,1
17500,PARTY_UNSILENCE,Разрешить разговоры в группе,1
17501,PURCHASE_TAB_TEXT,Хотите ли вы приобрести этот сейф?,1
17502,CONFIRM_BUY_GUILDBANK_TAB,Приобрести сейф для гильдейского банка:,1
17503,GUILDBANK_TAB_NUMBER,Сейф %d,1
17504,ITEM_COOLDOWN_TOTAL_DAYS,(Восстановление: %d |4день:дня:дней;),1
17506,ITEM_COOLDOWN_TOTAL_HOURS,(Восстановление: %d |4час:часа:часов;),1
17508,ITEM_COOLDOWN_TOTAL_MIN,(Восстановление: %d мин.),1
17509,ITEM_COOLDOWN_TOTAL_SEC,(Восстановление: %d сек.),1
17510,FORMATED_HOURS,%d ч.,1
17512,HAVE_MAIL_FROM,Новое письмо от:,3
17513,BINDING_NAME_TOGGLE_VOICE_SELF_MUTE,Блокирование/разблокирование своего голоса,1
17514,TRIVIAL_QUEST_DISPLAY,|cff000000%s (низкий уровень)|r,1
17515,NORMAL_QUEST_DISPLAY,|cff000000%s|r,1
17516,LOOTER,Обыскивающий,1
17517,GUILDBANK_POPUP_TEXT,Название сейфа гильдейского банка:,1
17518,SLASH_TEAM_UNINVITE1,/teamremove,1
17519,SLASH_TEAM_UNINVITE2,/tremove,1
17520,SLASH_TEAM_UNINVITE3,/командаудалить,1
17521,SLASH_TEAM_UNINVITE4,/кудалить,1
17522,ERROR_SLASH_TEAM_UNINVITE,"Правильный формат – /кудалить [2v2, 3v3, 5v5] [имя игрока]",1
17523,KEY_BINDINGS_MAC,Клавиши,1
17524,TOGGLE_BATTLEFIELDMINIMAP_TOOLTIP,Отображение карты зоны: Shift+M.,1
17525,BATTLEFIELD_MINIMAP_SHOW_NEVER,Не отображать,1
17526,BATTLEFIELD_MINIMAP_SHOW_BATTLEGROUNDS,Отображать на поле боя,1
17527,BATTLEFIELD_MINIMAP_SHOW_ALWAYS,Всегда отображать,1
17528,BUY_GUILDBANK_TAB,Приобрести новый сейф для гильдейского банка,1
17529,WITHDRAW,Съем,1
17530,DEPOSIT,Вклад,1
17531,GUILDBANK_DEPOSIT,Вносимая сумма:,1
17532,GUILDBANK_WITHDRAW,Снимаемая сумма:,1
17533,ACCEPT_ALT,Принять,5
17534,LOOT,Добыча,1
17535,ERR_VOICESESSION_FULL,"В канале голосового чата, к которому вы хотите присоединиться, свободных мест нет.",1
17536,BINDING_NAME_TOGGLECHATTAB,Окно чата,1
17538,SPELL_FAILED_EXPERT_RIDING_REQUIREMENT,Требуется %d-й уровень,1
17539,SPELL_FAILED_ARTISAN_RIDING_REQUIREMENT,Требуется %d-й уровень,1
17540,TALENT_POINTS,Таланты,1
17541,GUILD_BANK_MONEY_LOG,Журнал финансов,1
17542,USE_GUILDBANK_REPAIR,Вы хотите осуществить ремонт за счет гильдии?,1
17543,USE_PERSONAL_FUNDS,Личные средства,1
17544,INTERFACE_ACTION_BLOCKED,"Ошибка интерфейсной операции, вызванная модификацией",1
17545,GROUND_RADIUS,Видимость травы,3
17546,OPTION_TOOLTIP_GROUND_RADIUS,"Изменение дистанции отображения травы, палой листвы и других подобных деталей ландшафта. Уменьшение значения этого параметра повышает быстродействие игры.",3
17547,OPTION_TOOLTIP_GROUND_DENSITY,"Изменение плотности травы, палой листвы и других подобных деталей ландшафта. Уменьшение значения этого параметра повышает быстродействие игры.",3
17548,GROUND_DENSITY,Плотность травы,3
17549,NEAR,Мин.,3
17550,FAR,Макс.,3
17551,LOOT_ROLL_PASSED_SELF_AUTO,"|HlootHistory:%d|h[Добыча]|h: вы пропускаете розыгрыш предмета ""%s"", поскольку не можете его забрать. |HlootHistory:%d|h|cnLOOT_LINK_COLOR:[Отчет о розыгрыше добычи]|r|h",1
17552,LOOT_ROLL_PASSED_AUTO,"%s автоматически передает предмет %s, поскольку не может его забрать.",1
17553,LOOT_ROLL_PASSED_AUTO_FEMALE,"%s пропускает розыгрыш предмета ""%s"", поскольку не может его забрать.",1
17554,STATUS_TEXT,Текст статуса,1
17557,MINIMAP_TRACKING_REPAIR,Ремонт,1
17558,MINIMAP_TRACKING_VENDOR_FOOD,Еда и напитки,1
17559,MINIMAP_TRACKING_VENDOR_POISON,Яды,1
17560,MINIMAP_TRACKING_VENDOR_AMMO,Боеприпасы,1
17561,MINIMAP_TRACKING_VENDOR_REAGENT,Реагенты,1
17562,MINIMAP_TRACKING_INNKEEPER,Хозяин таверны,1
17563,MINIMAP_TRACKING_FLIGHTMASTER,Распорядитель полетов,1
17564,MINIMAP_TRACKING_STABLEMASTER,Смотритель стойл,1
17565,MINIMAP_TRACKING_BATTLEMASTER,Военачальник,1
17566,MINIMAP_TRACKING_TRAINER_CLASS,Учитель классовых навыков,1
17567,MINIMAP_TRACKING_TRAINER_PROFESSION,Учителя профессий,1
17568,MINIMAP_TRACKING_AUCTIONEER,Аукционист,1
17569,MINIMAP_TRACKING_BANKER,Банкир,1
17570,OPTION_TOOLTIP_XP_BAR,Отображение текстовой информации на индикаторе опыта.,1
17571,OPTION_TOOLTIP_STATUS_TEXT_PLAYER,"Отображение текстовой информации о здоровье, мане, ярости и энергии вашего персонажа.",1
17572,OPTION_TOOLTIP_STATUS_TEXT_PET,"Отображение текстовой информации о здоровье, мане и тонусе питомца.",1
17573,OPTION_TOOLTIP_STATUS_TEXT_PARTY,"Отображение текстовой информации о здоровье, мане, ярости и энергии товарищей по группе.",1
17574,OPTION_TOOLTIP_STATUS_TEXT_TARGET,"Отображение текстовой информации о здоровье, мане и тонусе вашей цели.",1
17575,OPTION_TOOLTIP_STATUS_TEXT_PERCENT,Отображение информации о статусе в виде процентных значений.,1
17576,STATUS_TEXT_PLAYER,Игрок,1
17577,STATUS_TEXT_PET,Питомец,1
17578,STATUS_TEXT_PARTY,Группа,1
17579,STATUS_TEXT_TARGET,Цель,1
17580,XP_BAR_TEXT,Индикатор опыта,1
17581,STATUS_TEXT_PERCENT,Проценты,1
17582,SHOW_ENEMY_CAST,Индикатор заклинания,1
17585,MINIMAP_TRACKING_TOOLTIP_NONE,"Щелкните, чтобы выбрать объекты для отслеживания.",1
17586,SPELL_FAILED_NOT_IDLE,Использование при бездействии невозможно.,1
17587,SPELL_FAILED_NOT_INACTIVE,Использование при бездействии невозможно.,1
17588,SELFMUTED,|cffff0000(блокирует свои сообщения)|r,1
17589,BINDING_NAME_MOVIE_RECORDING_GUI,Показать/скрыть интерфейс,1
17590,MOVIE_RECORDING_RECORDING_STARTED,"Запись ролика \""%s\"" началась.",1
17591,MOVIE_RECORDING_RECORDING_STOPPED,"Запись ролика \""%s\"" завершена.",1
17592,MOVIE_RECORDING_COMPRESSION_STARTED,"Сжатие ролика \""%s\"" началось.",1
17593,MOVIE_RECORDING_GUI_ON,Запись интерфейса включена.,1
17594,MOVIE_RECORDING_GUI_OFF,Запись интерфейса отключена.,1
17595,MOVIE_RECORDING_FPS_HALF,1/2 игровой частоты кадров,1
17596,MOVIE_RECORDING_FPS_THIRD,1/3 игровой частоты кадров,1
17597,MOVIE_RECORDING_FPS_FOURTH,1/4 игровой частоты кадров,1
17598,PVP_YOUR_RATING,Ваш рейтинг,1
17599,CHAT_YELL_UNKNOWN_FEMALE,кричит своим партнерам по команде.,1
17600,ARENA_TEAM_RATING,Командный рейтинг:,1
17601,READY_CHECK_FINISHED,Проверка готовности завершена.,1
17602,CHANNEL_ROSTER,Список канала,1
17603,DISPLAY_ACTIVE_CHANNEL,Показывать активный канал,1
