DisplayName_lang,AlternateVerb_lang,Description_lang,HordeDisplayName_lang,NeutralDisplayName,ID,CategoryID,SpellIconFileID,CanLink,ParentSkillLineID,ParentTierIndex,Flags,SpellBookSpellID,ExpansionNameSharedStringID,HordeExpansionNameSharedStringID
Расовая способность зандаларов,,Расовая способность зандаларов,,,2721,9,0,0,0,0,33938,0,0,0
Расовая способность култирасцев,,Расовая способность култирасцев,,,2723,9,0,0,0,0,33938,0,0,0
Все классы,,Азеритовые таланты,,,2727,9,0,0,0,0,0,0,0,0
Кирии,,Ковенант кирий,,,2730,7,3641395,0,0,0,1040,0,0,0
Вентиры,,Ковенант вентиров,,,2731,7,3641397,0,0,0,1040,0,0,0
Ночной народец,,Ковенант ночного народца,,,2732,7,3641394,0,0,0,1040,0,0,0
Некролорды,,Ковенант некролордов,,,2733,7,3641396,0,0,0,1040,0,0,0
Предметы для транспорта,,,,,2734,12,0,0,0,0,2,0,0,0
Алхимия Темных Земель,,,,,2750,11,4620669,0,171,12,0,0,961,0
Кузнечное дело Темных Земель,,,,,2751,11,4620670,0,164,12,0,0,961,0
Кулинария Темных Земель,,,,,2752,9,4620671,0,185,12,0,0,961,0
Наложение чар Темных Земель,,,,,2753,11,4620672,0,333,12,0,0,961,0
Рыбная ловля Темных Земель,,,,,2754,9,4620674,0,356,12,16384,0,961,0
Инженерное дело Темных Земель,,,,,2755,11,4620673,0,202,12,0,0,961,0
Начертание Темных Земель,,,,,2756,11,4620676,0,773,12,0,0,961,0
Ювелирное дело Темных Земель,,,,,2757,11,4620677,0,755,12,0,0,961,0
Кожевничество Темных Земель,,,,,2758,11,4620678,0,165,12,0,0,961,0
Портняжное дело Темных Земель,,,,,2759,11,4620681,0,197,12,0,0,961,0
Травничество Темных Земель,,,,,2760,11,4620675,0,182,12,0,0,961,0
Горное дело Темных Земель,,,,,2761,11,4620679,0,186,12,0,0,961,0
Снятие шкур Темных Земель,,,,,2762,11,4620680,0,393,12,0,0,961,0
Расовая способность дворфов из клана Черного Железа,,Расовая способность дворфов из клана Черного Железа,,,2773,9,136243,0,0,0,33938,0,0,0
Расовая способность механогномов,,Расовая способность механогномов,,,2774,9,0,0,0,0,33938,0,0,0
Расовая способность вульпер,,Расовая способность вульпер,,,2775,9,0,0,0,0,33938,0,0,0
Язык: вульперский,,,,,2776,10,136243,0,0,0,128,0,0,0
Тайнопись душ,Усиление,Новые шифры души можно найти в Утробе.,,,2777,11,895888,1,0,0,0,0,0,0
Сшивание поганищ,Сшить,Части тел можно добывать у монстров в Темных Землях и получать за выполнение заданий.,,,2787,11,3675492,0,0,0,0,0,0,0
Путь перерождения,Изготовление,Рецепты можно получить с помощью Пути Перерождения.,,,2791,11,3054888,0,0,0,0,0,0,0
Питомец – мамонт,,,,,2805,7,136243,0,0,0,0,0,0,0
Питомец – рысак,,,,,2806,7,132248,0,0,0,0,0,0,0
Питомец – верблюд,,,,,2807,7,132248,0,0,0,0,0,0,0
Racial - Dracthyr,,Racial - Dracthyr,,,2808,9,0,0,0,0,33810,0,0,0
Пробудитель,,Навыки пробудителя.,,,2810,7,4574311,0,0,0,1048,0,0,0
Работа со стигией,Изготовление,Требуются инструменты кузнеца душ.,,,2811,11,2578727,0,0,0,0,0,0,0
Искатель приключений,,Базовые способности искателя приключений.,,,2816,7,1714097,0,0,0,1050,0,0,0
Язык: шифр,,,,,2817,12,136243,0,0,0,144,0,0,0
Протосинтез,Синтез,"Объединяйте компоненты согласно чертежам, найденным в Зерет Мортисе, и создавайте новых боевых питомцев и транспортные средства для вашей коллекции.",,,2819,11,4287471,1,0,0,0,0,0,0
Чародейское искусство,Чародей,Описание,,,2821,11,1041232,1,0,0,0,0,0,0
Кузнечное дело Драконьих островов,,,,,2822,11,4620670,0,164,13,0,0,962,0
Алхимия Драконьих островов,,,,,2823,11,4620669,0,171,13,0,0,962,0
Кулинария Драконьих островов,,,,,2824,9,4620671,0,185,13,0,0,962,0
Наложение чар Драконьих островов,,,,,2825,11,4620672,0,333,13,0,0,962,0
Рыбная ловля Драконьих островов,,,,,2826,9,4620674,0,356,13,16384,0,962,0
Инженерное дело Драконьих островов,,,,,2827,11,4620673,0,202,13,0,0,962,0
Начертание Драконьих островов,,,,,2828,11,4620676,0,773,13,0,0,962,0
Ювелирное дело Драконьих островов,,,,,2829,11,4620677,0,755,13,0,0,962,0
Кожевничество Драконьих островов,,,,,2830,11,4620678,0,165,13,0,0,962,0
Портняжное дело Драконьих островов,,,,,2831,11,4620681,0,197,13,0,0,962,0
Травничество Драконьих островов,,,,,2832,11,4620675,0,182,13,0,0,962,0
Горное дело Драконьих островов,,,,,2833,11,4620679,0,186,13,0,0,962,0
Снятие шкур Драконьих островов,,,,,2834,11,4620680,0,393,13,0,0,962,0
Изготовление,,,,,2846,11,643416,0,98,0,0,0,0,0
Клыкаррские рыболовные снасти,Изготовление,"Позволяет приобретать и улучшать искарские рыболовные снасти, а также открывать доступ к новым местам рыбалки и действиям на Драконьих островах.",,,2847,11,4638460,0,0,0,0,0,0,0
Питомец – малый драконид,,Малый драконид,,,2850,7,797547,0,0,0,0,0,0,0
Язык: фурболгский,,,,,2855,10,136243,0,0,0,128,0,0,0
Прототип поставок,Поставки,Доставка кораблей с поставками!,,,2870,11,2915722,1,0,0,0,0,0,0
Алхимия Каз Алгара,,,,,2871,11,4620669,0,171,14,0,0,989,0
Кузнечное дело Каз Алгара,,,,,2872,11,4620670,0,164,14,0,0,989,0
Кулинария Каз Алгара,,,,,2873,9,4620671,0,185,14,0,0,989,0
Наложение чар Каз Алгара,,,,,2874,11,4620672,0,333,14,0,0,989,0
Инженерное дело Каз Алгара,,,,,2875,11,4620673,0,202,14,0,0,989,0
Рыбная ловля Каз Алгара,,,,,2876,9,4620674,0,356,14,16384,0,989,0
Травничество Каз Алгара,,,,,2877,11,4620675,0,182,14,0,0,989,0
Начертание Каз Алгара,,,,,2878,11,4620676,0,773,14,0,0,989,0
Ювелирное дело Каз Алгара,,,,,2879,11,4620677,0,755,14,0,0,989,0
Кожевничество Каз Алгара,,,,,2880,11,4620678,0,165,14,0,0,989,0
Горное дело Каз Алгара,,,,,2881,11,4620679,0,186,14,0,0,989,0
Снятие шкур Каз Алгара,,,,,2882,11,4620680,0,393,14,0,0,989,0
Портняжное дело Каз Алгара,,,,,2883,11,4620681,0,197,14,0,0,989,0
Язык земельников,,,,,2884,10,136243,0,0,0,128,0,0,0
Поставки припасов,Упаковать,Различные припасы всегда где-то нужны – поделитесь своими.,,,2886,11,1394946,0,0,0,0,0,0,0
Расовая способность земельников,,Расовая способность земельников,,,2895,9,136243,0,0,0,33938,0,0,0
Все – Отряды,,,,,2902,9,0,0,0,0,0,0,0,0
Изготовление красок,Изготовить краску,"Алхимики и начертатели могут изготавливать краски, позволяющие менять цвет предметов декора.",,,2984,11,7449413,1,0,0,0,0,0,0
