Name_lang,ID,SecondaryID,Flags,ChrModelID,OrderIndex,ChrCustomizationCategoryID,OptionType,BarberShopCostModifier,ChrCustomizationID,Requirement,SecondaryOrderIndex,AddedInPatch
Головной убор,714,475,40,8,15,3,0,0,5,0,16,90001
Лоза,724,476,40,8,5,2,1,0,5,0,5,90001
Цвет лозы,726,477,10,8,6,2,0,0,5,0,6,90001
Лоза,728,478,40,7,25,3,1,0,5,0,26,90001
Цвет лозы,730,479,10,7,26,3,0,0,5,0,27,90001
Уши,732,480,0,8,8,2,0,0,1,0,8,90001
Уши,734,481,0,7,22,23,0,0,1,0,14,90001
Брови,736,482,0,8,7,23,0,0,1,0,9,90001
Брови,738,483,0,7,21,23,0,0,5,0,10,90001
Баки,739,484,0,7,5,2,0,0,5,0,5,90001
Усы,740,485,0,7,6,2,0,0,5,0,6,90001
Шрамы,742,486,40,7,23,3,0,0,1,0,23,90001
Шрамы,744,487,40,8,11,23,0,0,1,0,16,90001
Цвет раскраски,745,488,10,8,14,23,0,0,4,0,15,90001
Цвет глаз,747,489,2,47,7,14,0,0,2,0,7,90001
Цвет глаз,750,491,2,48,5,14,0,0,2,0,5,90001
Хвост,751,492,0,48,7,1,0,0,171,0,8,90001
Усы,752,493,0,47,4,14,0,0,172,0,4,90001
Брови,753,494,0,47,6,14,0,0,172,0,6,90001
Цвет глаз,756,495,2,15,6,2,0,0,2,0,6,90001
Цвет глаз,757,496,2,16,6,2,0,0,2,0,6,90001
Пирсинг,759,497,8,16,13,3,0,0,5,0,13,90001
Пирсинг,761,498,8,15,13,3,0,0,5,0,13,90001
Серьги,764,499,8,15,12,3,0,0,5,0,12,90001
Серьги,766,500,8,16,12,3,0,0,5,0,12,90001
Раскраска на лице,767,501,40,15,10,3,0,0,19,0,10,90001
Цвет раскраски на лице,768,502,10,15,11,3,0,0,4,0,11,90001
Раскраска на теле,769,503,8,15,20,1,0,0,19,0,20,90001
Цвет раскраски на теле,770,504,10,15,21,1,0,0,4,0,21,90001
Раскраска на лице,771,505,40,16,10,3,0,0,19,0,10,90001
Цвет раскраски на лице,772,506,10,16,11,3,0,0,4,0,11,90001
Раскраска на теле,773,507,8,16,20,1,0,0,19,0,20,90001
Цвет раскраски на теле,774,508,10,16,21,1,0,0,4,0,21,90001
Цвет украшений,776,509,10,20,26,5,0,0,5,0,26,90001
Цвет украшений,778,510,2,22,11,1,0,0,1,0,21,90001
Цвет украшений,782,511,2,21,12,3,0,0,1,0,12,90001
Усы,783,512,0,13,5,2,0,0,5,0,5,90001
Брови,784,513,0,13,7,2,0,0,5,0,7,90001
Цвет серег,786,514,10,14,7,2,0,0,18,0,8,90001
Цвет глаз,794,515,2,73,7,2,0,0,2,0,7,90001
Цвет глаз,795,516,2,74,6,2,0,0,2,0,6,90001
Раскраска,797,517,2,73,12,1,0,0,1,0,12,90001
Раскраска,799,518,2,74,12,1,0,0,1,0,12,90001
Цветок,801,519,40,11,16,19,1,0,5,0,17,90001
Цвет украшений,803,520,10,11,15,19,0,0,5,0,16,90001
Цвет украшений,805,521,2,12,15,19,0,0,5,0,15,90001
Нос,806,522,0,17,12,3,0,0,20,0,12,90001
Подбородок,807,523,0,17,8,2,0,0,20,0,8,90001
Нос,808,524,0,18,12,3,0,0,20,0,12,90001
Подбородок,809,525,0,18,8,2,0,0,20,0,8,90001
Серьги,811,526,72,18,11,3,0,0,20,0,11,90001
Кольцо в носу,813,527,104,18,13,3,0,0,20,0,13,90001
Серьги,815,528,72,17,11,3,0,0,20,0,11,90001
Кольцо в носу,817,529,104,17,13,3,0,0,20,0,13,90001
Цвет украшений,819,530,8,17,14,3,0,0,4,0,14,90001
Цвет украшений,821,531,8,18,14,3,0,0,4,0,14,90001
Цвет глаз,824,532,2,3,7,2,0,0,2,0,7,90001
Цвет глаз,825,533,2,4,5,2,0,0,2,0,5,90001
Шрамы,826,534,40,3,10,3,0,0,1,0,10,90001
Татуировка,827,535,41,3,21,5,0,0,1,0,21,90001
Боевая раскраска,828,536,40,3,22,5,0,0,1,0,22,90001
Цвет боевой раскраски,829,537,10,3,23,5,0,0,1,0,23,90001
Шрамы,830,538,40,4,6,2,0,0,1,0,7,90001
Татуировка,831,539,41,4,20,5,0,0,1,0,20,90001
Боевая раскраска,832,540,40,4,21,5,0,0,1,0,21,90001
Цвет боевой раскраски,833,541,10,4,22,5,0,0,1,0,22,90001
Серьги,836,542,8,3,12,3,0,0,5,0,12,90001
Ожерелье,841,544,8,4,12,3,0,0,11,0,12,90001
Цветок,842,545,40,12,16,19,1,0,5,0,16,90001
Цвет глаз,845,546,2,59,10,2,0,0,2,0,10,90001
Цвет глаз,846,547,2,60,8,2,0,0,2,0,8,90001
Кольцо в носу,847,548,8,4,11,3,0,0,11,0,11,90001
Щупальца,848,549,0,59,7,2,0,0,5,0,12,90001
Брови,849,550,0,59,9,2,0,0,5,0,9,90001
Цвет глаз,852,551,2,69,7,2,0,0,2,0,7,90001
Цвет глаз,853,552,2,70,7,2,0,0,2,0,7,90001
Серьги,854,553,8,69,8,2,1,0,161,0,9,90001
Серьги,855,554,8,70,8,2,1,0,161,0,9,90001
Цвет глаз,858,555,2,53,7,2,0,0,2,0,7,90001
Цвет глаз,859,556,2,54,7,2,0,0,2,0,7,90001
Цвет глаз,862,557,2,55,7,2,0,0,2,0,7,90001
Цвет глаз,863,558,2,56,4,2,0,0,2,0,8,90001
Серьги,864,559,8,56,8,3,0,0,5,0,26,90001
Раскраска на теле,865,560,9,55,8,1,0,0,37,0,30,90001
Раскраска на теле,866,561,9,56,9,1,0,0,37,0,30,90001
Цвет глаз,869,562,2,61,8,2,0,0,2,0,8,90001
Цвет глаз,870,563,2,62,6,2,0,0,2,0,6,90001
Ожерелье,871,564,8,62,13,3,0,0,31,0,13,90001
Пирсинг,872,565,8,62,12,3,0,0,31,0,12,90001
Туннели в ушах,873,566,8,61,9,3,0,0,30,0,21,90001
Клыки,874,567,8,3,14,3,0,0,5,0,14,90001
Кольцо в носу,875,568,8,3,13,3,0,0,5,0,13,90001
Баки,876,569,0,3,6,2,0,0,5,0,6,90001
Тени,877,570,40,3,11,3,0,0,5,0,11,90001
Цвет глаз,880,571,2,71,7,15,0,0,1,0,7,90001
Цвет глаз,881,572,2,72,5,15,0,0,1,0,5,90001
Баки,882,573,0,71,6,15,0,0,5,0,6,90001
Клыки,883,574,8,71,23,3,0,0,2,0,23,90001
Серьги,884,575,8,71,21,3,0,0,5,0,21,90001
Пирсинг,885,576,8,71,22,3,0,0,5,0,22,90001
Кольцо в носу,886,577,8,72,7,34,0,0,11,0,21,90001
Ожерелье,887,578,8,72,8,34,0,0,11,0,23,90001
Усы,888,579,0,1,5,2,0,0,5,0,6,90001
Баки,889,580,0,1,7,2,0,0,5,0,9,90001
Брови,890,581,0,1,10,3,0,0,5,0,10,90001
Поручи,891,582,8,20,25,5,0,0,5,0,25,90001
Цвет украшений,892,583,10,58,9,2,0,0,5,0,10,90001
Облик медведя,901,592,32,189,0,6,0,0,0,0,0,90001
Облик кошки,911,602,32,190,0,7,0,0,0,0,0,90001
Полное превращение,922,604,32,194,0,46,0,0,0,0,0,90001
Усы,936,618,0,5,5,16,0,0,5,0,5,90001
Брови,937,619,0,5,12,16,0,0,5,0,12,90001
Водный облик,946,628,32,191,0,9,0,0,0,0,0,90001
Походный облик,956,638,32,192,0,10,0,0,0,0,0,90001
Облик птицы,966,648,32,193,0,11,0,0,0,0,0,90001
Цвет кожи,968,650,16,40,1,2,0,0,1,0,1,90001
Особенности,969,651,0,40,4,4,0,0,5,0,4,90001
Брови,970,652,0,2,10,2,0,0,5,0,5,90001
Щупальца,1516,663,0,60,9,3,0,0,24,0,20,90105
Украшения на рогах,1517,664,8,60,10,2,0,0,24,0,6,90105
Головной убор,1518,665,8,60,11,3,0,0,24,0,22,90105
Украшения для челюсти,1519,666,8,60,12,3,1,0,24,0,24,90105
Украшения в волосах,1520,667,8,60,13,2,1,0,24,0,7,90105
Ожерелье,1521,668,8,60,14,3,1,0,24,0,25,90105
Серьги,1522,669,8,60,15,3,0,0,24,0,23,90105
Хвост,1523,670,8,60,16,1,0,0,1,0,31,90105
Цвет украшений,1524,671,3,60,17,1,0,0,1,0,32,90105
Цвет украшений,1525,672,3,59,11,1,0,0,1,0,32,90105
Хвост,1526,673,0,59,12,1,0,0,1,0,31,90105
Украшения на рогах,1527,674,8,59,13,2,1,0,5,0,13,90105
Внешний вид,1528,661,64,148,0,21,0,0,2,0,0,100105
Глаза,1529,676,0,54,8,2,0,0,2,0,6,90105
Глаза,1530,677,0,53,8,2,0,0,2,0,6,90105
Брови,1531,678,0,54,9,2,0,0,1,0,5,90105
Брови,1532,679,0,53,9,2,0,0,1,0,5,90105
Украшения на лице,1533,680,8,54,10,3,0,0,43,0,23,90105
Украшения на лице,1534,681,8,53,10,3,0,0,44,0,23,90105
Украшения для челюсти,1535,682,8,54,11,3,0,0,43,0,24,90105
Украшения для подбородка,1536,683,8,53,11,3,0,0,44,0,25,90105
Украшения для челюсти,1537,684,8,53,12,3,0,0,44,0,24,90105
Усы,1538,685,0,53,13,3,0,0,5,0,19,90105
Ожерелье,1539,686,8,54,12,3,0,0,43,0,25,90105
Татуировка на лице,1540,687,9,54,13,3,0,0,42,0,20,90001
Татуировка на лице,1541,688,9,53,14,3,0,0,42,0,20,90001
Цвет украшений,1542,690,3,53,15,3,0,0,1,0,26,90105
Цвет украшений,1543,689,3,54,14,3,0,0,1,0,26,90105
Головной убор,1544,691,8,54,18,3,1,0,43,0,21,90105
Украшения в волосах,1545,692,8,54,15,2,1,0,43,0,9,90105
Головной убор,1546,693,8,53,16,3,1,0,44,0,21,90105
Уши,1548,694,8,58,10,2,0,0,1,0,11,90105
Уши,1549,695,8,57,9,2,0,0,1,0,10,90105
Щупальца,1550,696,0,58,11,2,1,0,3,0,12,90105
Щупальца,1551,697,0,57,10,2,1,0,3,0,11,90105
Прическа,1555,698,8,55,6,2,0,0,170,0,5,90105
Челка,1556,699,0,55,16,2,0,0,170,0,4,90105
Челка,1557,700,0,56,7,2,0,0,38,0,3,90105
Перо,1558,701,8,56,17,2,1,0,5,0,6,90105
Украшения в волосах,1559,702,8,56,18,2,0,0,38,0,5,90105
Пирсинг в носу,1560,703,8,55,17,3,0,0,5,0,26,90105
Головной убор,1561,704,8,55,18,2,0,0,5,0,9,90105
Ленты на рогах,1562,705,0,55,19,3,0,0,5,0,22,90105
Украшения на рогах,1563,706,8,55,20,3,0,0,5,0,23,90105
Украшения на хвосте,1564,707,8,55,21,1,0,0,5,0,33,90105
Хвост,1565,708,8,55,22,1,0,0,1,0,32,90105
Цвет украшений,1566,709,2,55,23,3,0,0,5,0,23,90105
Цвет украшений,1567,710,2,56,19,3,0,0,5,0,19,90105
Перо,1568,711,8,55,24,3,0,0,5,0,25,90105
Цвет рогов,1569,712,2,55,25,3,0,0,40,0,20,90105
Пирсинг в носу,1570,713,8,56,20,3,0,0,5,0,27,90105
Головной убор,1571,714,8,56,21,2,0,0,5,0,7,90105
Ленты на рогах,1572,715,8,56,22,3,1,0,5,0,23,90105
Украшения на рогах,1573,716,8,56,23,3,1,0,5,0,24,90105
Цвет рогов,1574,717,2,56,26,3,0,0,40,0,21,90105
Хвост,1575,718,8,56,27,1,0,0,1,0,32,90105
Украшения на хвосте,1576,719,8,56,28,1,0,0,5,0,33,90105
Сияние рук,1577,653,8,54,19,1,1,0,2,0,31,90105
Основной цвет,1578,720,80,89,0,22,0,0,1,0,2,100000
Зрение,1582,723,32,89,3,32,0,0,2,0,26,100000
Цвет глаз,1583,721,2,89,5,32,0,0,2,0,24,100000
Вид глаз,1584,722,0,89,4,32,0,0,2,0,25,100000
Сияние рук,1585,654,8,53,17,1,1,0,2,0,31,90105
Лицо,1586,724,136,89,3,32,0,0,2,0,20,100000
Насыщенность второго цвета,1587,725,8,89,1,22,0,0,4,0,3,100000
Уши,1588,726,8,89,6,33,0,0,5,0,30,100000
Цвет рогов,1589,727,10,89,7,31,0,0,4,0,11,100000
Вид рогов,1590,728,8,89,8,31,0,0,3,0,10,100000
Щеки,1591,729,8,89,9,33,0,0,2,0,33,100000
Брови,1592,730,0,89,10,33,0,0,2,0,31,100000
Скулы,1593,731,8,89,11,33,0,0,2,0,32,100000
Нос,1594,732,0,89,12,32,0,0,2,0,21,100000
Гребень,1595,733,8,89,13,31,0,0,3,0,15,100000
Шея,1596,734,8,89,14,33,0,0,3,0,34,100000
Размер тела,1597,735,0,89,15,22,0,0,1,0,1,100000
Хвост,1598,736,8,89,16,26,0,0,1,0,56,100000
Детали хвоста,1599,737,8,89,17,26,0,0,1,0,57,100000
Шипы на ногах,1600,738,0,89,18,22,1,0,1,0,9,100000
Шипы на руках,1601,739,128,89,19,24,0,0,1,0,47,100000
Шипы на груди,1602,740,128,89,20,22,0,0,1,0,8,100000
Раскраска тела,1603,741,8,89,21,22,0,0,4,0,6,100000
Узоры на теле,1604,742,8,89,22,22,0,0,4,0,5,100000
Раскраска лица,1607,743,8,89,23,32,0,0,4,0,23,100000
Узоры на лице,1608,744,8,89,24,32,0,0,4,0,22,100000
Цвет кожи,1609,745,16,123,1,27,0,0,1,3137,2,100000
Тип чешуи,1610,746,0,123,0,27,0,0,1,4079,3,100000
Цвет кожи,1611,747,16,124,1,27,0,0,1,3146,2,100000
Тип чешуи,1612,748,0,124,0,27,0,0,1,4076,3,100000
Цвет кожи,1613,749,16,125,1,27,0,0,1,3732,1,100000
Тип чешуи,1614,750,0,125,0,28,0,0,1,4080,2,100000
Цвет кожи,1615,751,16,126,1,27,0,0,1,0,1,100000
Тип чешуи,1616,752,0,126,0,27,0,0,1,4078,2,100000
Вид рогов,1625,753,0,123,2,27,0,0,0,3137,5,100000
Гребень,1627,754,0,123,3,29,0,0,0,3137,31,100000
Брови,1628,755,0,123,4,30,0,0,0,3137,50,100000
Уши,1629,756,0,123,5,30,0,0,0,3137,55,100000
Челюсть,1630,757,0,123,6,29,0,0,0,3137,36,100000
Подбородок,1631,758,0,123,7,29,0,0,0,3137,35,100000
Нос,1632,759,0,123,8,29,0,0,0,3137,34,100000
Шея,1633,760,0,123,9,28,0,0,0,3137,20,100000
Ноги,1634,761,0,123,10,28,0,0,0,3137,26,100000
Хвост,1635,762,0,123,11,28,0,0,0,3137,22,100000
Спина,1636,763,0,123,12,28,0,0,0,3137,21,100000
Крылья,1637,764,0,123,13,28,0,0,0,3137,27,100000
Глаза,1638,765,0,123,14,30,0,0,0,3137,51,100000
Броня на теле,1639,766,0,123,15,28,0,0,0,3137,23,100000
Броня на голове,1640,767,0,123,16,28,0,0,0,3137,24,100000
Цвет шерсти,1648,768,2,123,18,29,0,0,0,3137,32,100000
Цвет рогов,1649,769,2,123,19,27,0,0,0,3137,6,100000
Узор,1651,770,0,123,20,27,0,0,0,3137,4,100000
Цвет брони,1652,771,2,123,21,28,0,0,0,3137,25,100000
Зрение,1656,772,32,123,22,30,0,0,2,3137,52,100000
Цвет глаз,1657,773,2,123,23,30,0,0,2,3137,53,100000
Вид глаз,1658,774,0,123,24,30,0,0,2,4127,54,100000
Нос,1659,775,0,124,2,29,0,0,0,3146,4,100000
Вид рогов,1660,776,0,124,3,27,0,0,0,3146,6,100000
Гребень,1662,777,0,124,4,29,0,0,0,3146,5,100000
Челюсть,1664,778,0,124,5,29,0,0,0,3146,6,100000
Брови,1666,779,0,124,6,29,0,0,0,3146,7,100000
Спина,1667,780,0,124,7,28,0,0,0,3146,8,100000
Хвост,1668,781,0,124,8,28,0,0,0,3146,9,100000
Шея,1669,782,0,124,9,28,0,0,0,3146,10,100000
Глаза,1670,783,0,124,10,29,0,0,0,3146,11,100000
Броня на теле,1671,784,0,124,11,28,0,0,0,3146,12,100000
Броня на голове,1672,785,0,124,12,28,0,0,0,3146,13,100000
Цвет шерсти,1673,786,2,124,13,29,0,0,0,3146,14,100000
Цвет рогов,1674,787,2,124,14,27,0,0,0,3146,7,100000
Узор,1675,788,0,124,15,27,0,0,0,3146,4,100000
Цвет брони,1676,789,2,124,16,28,0,0,0,3146,17,100000
Зрение,1680,790,32,124,17,29,0,0,2,3146,18,100000
Цвет глаз,1681,791,2,124,18,29,0,0,2,3146,19,100000
Вид глаз,1682,792,0,124,19,29,0,0,2,4128,20,100000
Вид рогов,1683,793,0,126,2,27,0,0,0,0,3,100000
Гребень,1684,794,0,126,3,30,0,0,0,0,4,100000
Брови,1685,795,0,126,4,29,0,0,0,0,5,100000
Уши,1686,796,0,126,5,30,0,0,0,0,6,100000
Челюсть,1687,797,0,126,6,30,0,0,0,0,7,100000
Подбородок,1688,798,0,126,7,29,0,0,0,0,8,100000
Нос,1689,799,0,126,8,29,0,0,0,0,9,100000
Шея,1690,800,0,126,9,30,0,0,0,0,10,100000
Ноги,1691,801,0,126,10,27,0,0,0,0,11,100000
Хвост,1692,802,0,126,11,27,0,0,0,0,12,100000
Спина,1693,803,0,126,12,28,0,0,0,0,13,100000
Крылья,1694,804,0,126,13,28,0,0,0,0,14,100000
Броня,1695,805,0,126,14,28,0,0,0,0,15,100000
Цвет шерсти,1697,806,2,126,15,30,0,0,0,0,17,100000
Цвет рогов,1698,807,2,126,16,27,0,0,0,0,18,100000
Узор,1699,808,0,126,17,28,0,0,0,0,19,100000
Цвет брони,1700,809,2,126,18,28,0,0,0,0,20,100000
Зрение,1704,810,32,126,19,29,0,0,2,0,21,100000
Цвет глаз,1705,811,2,126,20,29,0,0,2,0,22,100000
Вид глаз,1706,812,0,126,21,29,0,0,2,4129,23,100000
Вид рогов,1707,813,0,125,2,27,0,0,0,3732,3,100000
Брови,1708,814,0,125,3,29,0,0,0,3732,4,100000
Уши,1709,815,0,125,4,29,0,0,0,3732,5,100000
Челюсть,1710,816,0,125,5,29,0,0,0,3732,6,100000
Подбородок,1711,817,0,125,6,28,0,0,0,3732,7,100000
Нос,1713,818,0,125,7,29,0,0,0,3732,8,100000
Шея,1714,819,0,125,8,27,0,0,0,3732,9,100000
Гребень,1715,820,0,125,9,27,0,0,0,3732,16,100000
Хвост,1716,821,0,125,10,28,0,0,0,3732,95,100000
Глаза,1717,822,0,125,11,29,0,0,0,3732,12,100000
Броня на теле,1718,823,0,125,12,28,0,0,0,3732,13,100000
Броня на голове,1719,824,0,125,13,28,0,0,0,3732,14,100000
Цвет меха,1721,825,2,125,14,28,0,0,0,3732,97,100000
Цвет рогов,1722,826,2,125,15,27,0,0,0,3732,5,100000
Цвет брони,1723,827,2,125,16,28,0,0,0,3732,17,100000
Зрение,1727,828,32,125,17,29,0,0,2,3732,18,100000
Цвет глаз,1728,829,2,125,18,29,0,0,2,3732,19,100000
Вид глаз,1729,830,0,125,19,29,0,0,2,4130,20,100000
Ожерелье,1730,831,8,56,29,3,0,0,5,0,28,90105
Цвет кожи,1731,832,81,128,0,2,0,0,1,0,1,100000
Тип чешуи,1732,833,0,129,0,27,0,0,1,4077,2,100000
Цвет кожи,1733,834,18,129,1,27,0,0,0,0,1,100000
Нос,1734,835,0,129,2,27,0,0,0,0,4,100000
Вид рогов,1735,836,0,129,3,27,0,0,0,0,5,100000
Гребень,1737,837,0,129,4,27,0,0,0,0,16,100000
Шея,1738,838,0,129,5,29,0,0,0,0,7,100000
Челюсть,1739,839,0,129,6,29,0,0,0,0,8,100000
Спина,1741,840,0,129,7,28,0,0,0,0,9,100000
Хвост,1742,841,0,129,8,28,0,0,0,0,10,100000
Глаза,1743,842,0,129,9,29,0,0,0,0,11,100000
Броня на теле,1744,843,0,129,10,28,0,0,0,0,12,100000
Броня на голове,1745,844,0,129,11,28,0,0,0,0,13,100000
Цвет меха,1746,845,2,129,12,29,0,0,0,0,14,100000
Цвет рогов,1747,846,2,129,13,27,0,0,0,0,15,100000
Цвет брони,1748,847,2,129,14,28,0,0,0,0,16,100000
Зрение,1761,848,32,129,15,29,0,0,2,0,17,100000
Цвет глаз,1762,849,2,129,16,29,0,0,2,0,18,100000
Вид глаз,1763,850,0,129,17,29,0,0,2,4131,19,100000
Украшения на рогах,1764,851,40,89,25,31,0,0,0,0,12,100000
Цвет украшений,1765,852,10,89,26,31,0,0,0,0,14,100000
Лицо,1767,853,128,128,1,2,0,0,0,0,2,100000
Прическа,1768,854,0,128,2,2,0,0,0,0,3,100000
Цвет волос,1769,855,2,128,3,2,0,0,0,0,4,100000
Уши,1770,856,0,128,4,3,0,0,0,0,20,100000
Белье – низ,1771,857,1,128,5,1,0,0,0,0,31,100000
Белье – верх,1772,858,1,128,6,1,0,0,0,0,30,100000
Цвет белья,1773,859,3,128,7,1,0,0,0,0,32,100000
Рога,1774,860,8,128,8,23,0,0,0,0,9,100000
Цвет рогов,1775,861,2,128,9,23,0,0,0,0,10,100000
Украшения на рогах,1776,862,8,128,10,23,0,0,0,0,11,100000
Цвет украшений,1777,863,2,128,11,3,0,0,0,0,26,100000
Вид чешуи,1778,864,0,128,12,23,0,0,0,0,14,100000
Серьги,1779,865,8,128,13,3,0,0,0,0,21,100000
Ожерелье,1780,866,8,128,14,3,0,0,0,0,25,100000
Головной убор,1781,867,8,128,15,3,0,0,0,0,19,100000
Украшения в волосах,1782,868,8,128,16,2,1,0,0,0,6,100000
Нос,1783,869,0,128,17,3,0,0,0,0,22,100000
Подбородок,1784,870,8,128,18,3,0,0,0,0,23,100000
Цвет глаз,1785,871,2,128,19,2,0,0,0,0,7,100000
Зрение,1786,872,32,128,20,2,0,0,2,0,8,100000
Оттенок волос,1787,873,10,128,21,2,0,0,0,0,5,100000
Цвет чешуи,1788,874,11,128,22,23,0,0,0,0,16,100000
Чешуя на теле,1791,875,9,128,23,1,0,0,0,0,33,100000
Узоры из чешуи,1792,876,40,128,24,23,0,0,0,0,15,100000
Цвет кожи,1793,877,81,127,0,2,0,0,0,0,1,100000
Лицо,1794,878,128,127,1,2,0,0,0,0,2,100000
Прическа,1795,879,0,127,2,2,0,0,0,0,3,100000
Цвет волос,1796,880,2,127,3,2,0,0,0,0,4,100000
Борода,1797,881,8,127,5,2,0,0,0,0,8,100000
Уши,1799,882,0,127,4,3,0,0,0,0,23,100000
Белье – низ,1800,883,1,127,6,1,0,0,0,0,31,100000
Белье – верх,1802,884,1,127,7,1,0,0,0,0,30,100000
Цвет белья,1803,885,3,127,8,1,0,0,0,0,32,100000
Цвет глаз,1804,886,2,127,20,3,0,0,0,0,21,100000
Зрение,1805,887,32,127,21,3,0,0,0,0,22,100000
Усы,1806,888,0,127,13,2,0,0,0,0,7,100000
Головной убор,1807,889,8,127,16,3,0,0,0,0,20,100000
Украшения в волосах,1808,890,8,127,17,2,1,0,0,0,6,100000
Вид чешуи,1809,891,0,127,14,23,0,0,0,0,13,100000
Нос,1810,892,0,127,18,3,0,0,0,0,25,100000
Оттенок волос,1812,894,10,127,22,2,0,0,0,0,5,100000
Цвет украшений,1813,895,2,127,12,3,0,0,0,0,26,100000
Чешуя на теле,1818,896,9,127,24,1,0,0,0,0,33,100000
Узоры из чешуи,1819,897,40,127,25,23,0,0,0,0,14,100000
Цвет чешуи,1823,898,11,127,23,23,0,0,0,0,15,100000
Рога,1828,899,8,127,9,23,0,0,0,0,10,100000
Цвет рогов,1829,900,2,127,10,23,0,0,0,0,11,100000
Украшения на рогах,1831,901,8,127,11,23,0,0,0,0,12,100000
Серьги,1832,902,8,127,15,3,0,0,0,0,24,100000
Ремень на груди,1833,903,8,127,26,1,1,0,0,0,29,100000
Рот,1834,904,0,123,25,29,0,0,0,3137,33,100000
Грудь,1842,905,104,89,27,24,0,0,0,0,42,100000
Набедренная повязка,1843,906,40,89,28,26,0,0,0,0,51,100000
Наплечники,1844,907,104,89,29,24,0,0,0,0,41,100000
Шлем,1845,908,40,89,30,24,0,0,0,0,40,100000
Цвет брони,1846,909,10,89,31,24,0,0,0,0,49,100000
Вид рогов,1847,910,0,123,26,27,0,0,0,4071,7,100000
Вид рогов,1848,911,0,124,99,27,0,0,0,4070,98,100000
Вид рогов,1849,912,0,125,99,27,0,0,0,4073,6,100000
Вид рогов,1850,913,0,126,99,27,0,0,0,4072,98,100000
Второй цвет,1976,958,10,89,2,22,0,0,1,0,4,100000
Цвет раскраски,1978,959,10,89,39,22,0,0,1,0,7,100000
Брови,1979,960,0,127,28,23,0,0,0,0,16,100000
Брови,1980,961,0,128,26,23,0,0,0,0,17,100000
Броня на голове,1981,962,0,126,100,28,0,0,0,0,16,100000
,1982,963,0,89,40,24,0,0,0,0,100,100000
Ступни,1984,966,40,89,32,26,0,0,0,0,53,100000
Нагрудник,1985,967,40,89,33,24,0,0,0,0,43,100000
Бедра,1986,968,40,89,34,26,0,0,0,0,52,100000
Пояс,1987,969,40,89,35,26,0,0,0,0,50,100000
Украшения крыльев,1988,970,40,89,36,26,0,0,0,0,54,100000
Плечи,1989,971,40,89,37,24,0,0,0,0,45,100000
Предплечье,1990,972,104,89,38,24,0,0,0,0,46,100000
Узор,1992,973,0,129,18,28,0,0,0,0,20,100000
Стиль доспехов,2013,978,8,89,41,26,0,0,0,0,55,100000
Полное превращение,2044,979,32,123,27,27,0,0,0,0,1,100000
Полное превращение,2962,996,32,124,27,27,0,0,0,0,1,100000
,2963,997,0,89,42,24,0,0,0,0,101,100000
,2964,998,0,89,43,24,0,0,0,0,102,100000
Цвет,3078,660,144,148,1,21,0,0,1,0,1,100105
Зрение,6338,1113,32,1,12,3,0,0,0,0,12,0
Зрение,6339,1114,32,2,11,2,0,0,0,0,9,0
Зрение,6340,1115,32,3,25,2,0,0,0,0,8,0
Зрение,6341,1116,32,4,23,2,0,0,0,0,6,0
Зрение,6342,1117,32,5,22,16,0,0,0,0,8,0
Зрение,6343,1118,32,6,11,2,0,0,0,0,6,0
Зрение,6344,1119,32,7,46,23,0,0,0,0,13,0
Зрение,6345,1120,32,8,36,23,0,0,0,0,13,0
Зрение,6346,1121,32,9,9,13,0,0,0,4103,9,0
Зрение,6347,1122,32,10,9,13,0,0,0,4104,9,0
Зрение,6348,1123,32,11,56,19,0,0,0,0,11,0
Зрение,6349,1124,32,12,56,18,0,0,0,0,8,0
Зрение,6350,1125,32,13,9,2,0,0,0,0,9,0
Зрение,6351,1126,32,14,8,2,0,0,0,0,6,0
Зрение,6352,1127,32,15,28,2,0,0,0,0,7,0
Зрение,6353,1128,32,16,28,2,0,0,0,0,7,0
Зрение,6354,1129,32,17,15,2,0,0,0,0,7,0
Зрение,6355,1130,32,18,15,2,0,0,0,141,7,0
Зрение,6356,1131,32,19,14,2,0,0,0,0,14,0
Зрение,6357,1132,32,20,28,2,0,0,0,0,7,0
Зрение,6358,1133,32,21,21,2,0,0,0,0,7,0
Зрение,6359,1134,32,22,21,2,0,0,0,0,7,0
Зрение,6360,1135,32,43,55,20,0,0,0,0,7,0
Зрение,6361,1136,32,44,13,20,0,0,0,0,7,0
Зрение,6362,1137,32,47,8,14,0,0,0,0,8,0
Зрение,6363,1138,32,48,8,14,0,0,0,0,6,0
Зрение,6364,1139,32,53,18,2,0,0,0,0,8,0
Зрение,6365,1140,32,54,20,2,0,0,0,0,8,0
Зрение,6366,1141,32,55,26,2,0,0,0,0,8,0
Зрение,6367,1142,32,56,30,2,0,0,0,0,9,0
Зрение,6368,1143,32,59,14,2,0,0,0,0,11,0
Зрение,6369,1144,32,60,18,2,0,0,0,0,9,0
Зрение,6370,1145,32,61,16,2,0,0,0,0,9,0
Зрение,6371,1146,32,62,27,2,0,0,0,0,7,0
Зрение,6372,1147,32,63,8,2,0,0,0,0,8,0
Зрение,6373,1148,32,64,8,2,0,0,0,0,6,0
Зрение,6374,1149,32,67,9,16,0,0,0,0,9,0
Зрение,6375,1150,32,68,8,2,0,0,0,0,8,0
Зрение,6376,1151,32,69,21,2,0,0,0,0,8,0
Зрение,6377,1152,32,70,9,2,0,0,0,0,8,0
