ID,Name_lang,Description_lang,Cooldown,Duration,Flags,SchoolMask,IconFileDataID
214,Некротический хлыст,"Выпускает некротическую энергию, нанося $s1 ед. урона от темной магии целям в секторе за ближайшим противником.",2,0,0,32,3528297
215,Слизистый кулак,"Бьет огромными кулаками, нанося $s1 ед. урона от сил природы ближайшему противнику.",5,0,0,8,840404
216,Угрожающее шипение,Громко шипит. Не подходи! Не позволяет выбирать себя целью в течение двух раундов.,5,2,0,32,132103
217,Кровопролитие,"Выпускает некротическую энергию, нанося $s1 ед. урона от темной магии всем противникам на расстоянии.",4,0,0,32,3528295
218,Костяной ритуал,"Создает защитный костяной панцирь, уменьшающий получаемый урон на 50% на два хода.",5,2,0,32,458717
219,Некротическое исцеление,"Взывает к силам смерти и переполняется некротической энергией, после чего восполняет ближайшему союзнику $s1 ед. здоровья и уменьшает получаемый им урон на 50% на два хода.",6,2,0,32,3528292
220,Яростное рассечение,"Смертельные когти рвут всех противников в ближнем бою, нанося $s1 ед. урона.",3,0,0,1,457637
221,Закапывание,"Закапывается в землю, не позволяя выбирать себя целью в течение двух раундов.",5,2,0,8,136025
222,Ядовитый укус,"Кусает ядовитыми клыками, нанося ближайшему противнику $s1 ед. урона от сил природы мгновенно и еще $s2 ед. урона от сил природы за два хода.",4,2,0,8,136016
223,Волна вечной смерти,"Могучая магия смерти прокатывается по Обители мучений, поражая всю вашу группу суммирующимся эффектом периодического урона.",1,10,0,32,136160
224,Удар Утробы,"Смертельные когти рвут всех противников в ближнем бою, нанося $s1 ед. урона.",3,0,0,1,132116
225,Поток страданий,Крики страдания наносят $s1 ед. урона от темной магии противникам в секторе за ближайшим противником.,2,0,0,32,236302
226,Выпад Утробы,"Проводит серию ударов копьем, нанося $s1 ед. урона от темной магии целям в секторе за ближайшим противником.",3,0,0,32,3528302
227,Ужасная бомбардировка,"Тюремщик обстреливает Кальцис, каждый ход нанося случайному противнику урон от темной магии в объеме $s1% его запаса здоровья.",1,0,0,32,3528302
228,Уничтожение,"Через десять ходов волна абсолютного уничтожения прокатывается по всему Тремакулюму, нанося вашей группе $s1 ед. урона.",10,0,1,32,3528305
229,Ритуал Верных Утробе,"Древние руны и ритуалы защищают случайного союзника, уменьшая получаемый им урон на 50% на два хода.",4,2,0,32,3528305
230,Вера в Господство,"Алтарь Господства отвечает на молитвы Верных Утробе, восполняя им $s1 ед. здоровья.",3,1,0,32,3528299
231,Сила Верных Утробе,"Устрашает случайного противника, увеличивая получаемый им урон на $s1% на два хода.",4,2,0,32,3528299
232,Аура смерти,"Переполняет ужасом сердце случайного противника, уменьшая наносимый им урон на 50% на три хода.",4,3,0,32,3528300
233,Зубы Утробы,"Поражает ближайшего противника воплощением рока, наносящим $s1 ед. урона от темной магии.",3,0,0,32,3528298
234,Сила страдания,"Страх подстегивает союзников, увеличивая наносимый ими урон на $s1% на два хода.",4,2,0,32,3528299
235,Месть Верных Утробе,"Атакует противников на расстоянии стрелами чистой анимы Утробы, наносящими $s1 ед. урона от темной магии.",3,0,0,32,3528302
236,Усиленные прислужники,"Усиливает союзников энергией Утробы, уменьшая получаемый ими урон на 50% на два хода.",4,2,0,32,3528299
237,Пикирование Утробы,"Точно прицеливается и бросается вниз, нанося всем противникам в ближнем бою $s1 ед. урона от темной магии.",4,0,0,32,3528301
238,Щит смерти,Провоцирует всех противников на два хода.,4,2,0,8,136051
239,Луч рока,"Воплощение рока поражает всех противников на расстоянии, нанося $s1 ед. урона от темной магии.",5,0,0,32,3528298
240,Копье ужаса,"Врывается в ряды врагов, нанося $s1 ед. урона от темной магии всем противникам на линии.",3,0,0,32,135131
241,Шип боли,"Завиток анимы Утробы устремляется к случайному противнику, нанося $s1 ед. урона от темной магии и уменьшая наносимый им урон на 50% на два хода.",4,2,0,32,3528298
242,Темное исцеление,Восполняет ближайшему союзнику $s1 ед. здоровья и уменьшает получаемый им урон на $s2% на два хода.,4,2,0,32,3528300
243,Гибельный взор,"Вглядывается в Бездну, провоцируя противников и уменьшая получаемый ими урон на 50% на два хода.",5,2,0,32,3528299
244,Мясыш в ярости!,Мясыш увеличивает наносимый урон на $s1 ед. и уменьшает получаемый урон на $s2 на 2 хода. Наносит $s3 ед. физического урона ближайшему противнику. Эта способность активируется не сразу. Мясыш в ярости!,2,2,1,1,136224
245,Удар воина Света,Кроман наносит $s1 ед. урона от светлой магии ближайшему противнику.,3,0,0,2,135891
246,Злобный укус,"Бьет ближайшего противника, нанося $s1 ед. физического урона.",2,0,0,1,132127
247,Удар небогрива,"Бьет противника рогом, нанося $s1 ед. урона от светлой магии и восполняя себе $s2 ед. здоровья.",4,1,1,2,237397
248,Заражающий душу укус,"Кусает ближайшего противника, нанося $s1 ед. урона от темной магии мгновенно и еще $s2 ед. урона от темной магии каждый раунд в течение 4 раундов.",5,4,0,32,1029737
249,Удар щитом,"Бьет щитом ближайшего противника в ближнем бою, нанося $s1 ед. урона и уменьшая его урон на 50% на один ход.",3,1,0,1,132360
250,Выстрел шипом,"Стреляет шипом в самого дальнего противника, нанося ему $s1 ед. урона от сил природы.",4,0,1,8,840197
251,Друстская погибель,"Лукир ослабляет всех противников странными чарами друстов, уменьшая наносимый ими урон на 20% на два хода.",5,2,0,32,348276
252,Жестокий взмах,"Яростно размахивает друстским клинком, нанося $s1 ед. урона от темной магии находящимся рядом противникам и увеличивая получаемый ими урон на $s2% на два хода.",4,2,0,32,456578
253,Друстские когти,"Рвет когтями врагов в первом ряду, нанося $s1 ед. урона от темной магии.",3,0,0,32,132141
254,Шипы друстов,"Магия друстов создает вокруг союзников барьер с острыми шипами, который наносит $s1 ед. урона от сил природы всем, кто атакует защищенных союзников в течение трех ходов. В начале боя способность недоступна, пока не пройдет время восстановления.",3,3,1,8,415052
255,Защита друстов,"Укрывает щитом находящегося рядом союзника, уменьшая получаемый им урон на 50% на один ход.",3,1,0,32,463829
256,Друстский взрыв,"Поражает противников магией друстов, нанося $s1 ед. урона от темной магии в секторе за ближайшим противником.",2,0,0,32,3180367
257,Жуткий рык,"Громила издает ужасающий рык, пробирающий противников до костей, в результате чего они боятся атаковать громилу в течение двух ходов.",4,2,0,32,236169
258,Темный укол,"Кусает ближайшего противника, нанося $s1 ед. урона от темной магии и вызывая кровотечение, наносящее $s2 ед. урона в течение трех ходов.",5,3,0,32,132133
259,Пламя анимы,Наносит ближайшему противнику $s1 ед. урона от тайной магии в течение двух ходов.,2,3,0,64,3528278
260,Выброс анимы,Концентрированный разряд украденной анимы наносит $s1 ед. урона от тайной магии самому дальнему противнику.,3,0,0,64,3528280
261,Хирургическое улучшение,"Переполняет силой находящегося рядом союзника, увеличивая его урон на $s1% на два хода.",4,2,0,32,3528291
262,Гнилостный топот,"Топает по земле, создавая волну кислоты, наносящей всем противникам в ближнем бою $s1 ед. урона от сил природы.",3,0,0,8,840405
263,Кислотная рвота,"Выплевывает поток кислоты, наносящей $s1 ед. урона от сил природы ближайшему противнику и целям в секторе за ним.",4,0,0,8,840199
264,Мясницкий крюк,"Барон Халис совершает могучий взмах крюком, нанося самому дальнему противнику $s1 ед. урона.",4,0,0,1,132109
265,Ядовитые когти,"Ядовитые когти поражают ближайшего противника и все цели на линии за ним, нанося $s1 ед. урона от сил природы.",4,0,0,8,136022
266,Неимоверный удар,"Чингиз бьет клинками на обеих руках, нанося находящемуся рядом противнику $s1 ед. урона.",3,0,0,1,132338
267,Кислотный залп,"Выпускает кислотную стрелу в самого дальнего противника, нанося $s1 ед. урона от сил природы.",3,0,0,8,840199
268,Брызги кислоты,"Окатывает противников в ближнем бою едкой кислотой, уменьшая наносимый ими урон на 30% на три хода.",4,3,0,8,132104
269,Кислотный топот,"Взмывает в воздух и с силой приземляется, поднимая волну кислоты, которая наносит всем противникам в ближнем бою $s1 ед. урона от сил природы.",4,0,0,8,840405
270,Паутина паучьей песни,"Выстреливает нити паучьего шелка в ближайшего противника, уменьшая наносимый им урон на 50% на два хода.",4,2,0,1,237430
271,Внезапный удар,"Внезапно атакует самого дальнего противника, нанося им $s1 ед. урона от сил природы в течение трех ходов.",4,3,0,8,132105
272,Осколок ледяной души,"Выпускает ледяную стрелу в самого дальнего противника, нанося $s1 ед. урона от сил природы.",3,0,0,8,236209
273,Ритуальное проклятие,"Проклинает находящегося рядом врага, уменьшая наносимый им урон на 50% на один ход.",2,1,0,32,3528291
274,Растаптывание плоти,"Декадий совершает мощный удар, разбрасывая куски плоти во всех направлениях, поражая всех врагов в ближнем бою и нанося $s1 ед. урона от сил природы.",4,0,0,8,840405
275,Некромантическое усиление,"Переполняет силой находящегося рядом союзника, увеличивая наносимый им урон на $s1% на два хода.",4,2,0,32,3528291
276,Залп гнили,"Выпускает некромантическую стрелу в самого дальнего противника, нанося $s1 ед. урона от темной магии сразу и еще $s2 ед. урона за три хода.",3,3,0,32,840199
277,Клокочущая ярость,"Сшитый боец авангарда приходит в ярость, увеличивая наносимый урон на $s1% на два хода.",4,2,0,8,132277
278,Ложные воспоминания,"Переполняет сомнением разум находящегося на расстоянии противника, увеличивая получаемый им урон на $s1% на два хода.",3,2,0,64,3528284
279,Болезненные раздумья,"Создает ауру невыносимой тоски, наносящей $s1 ед. урона от тайной магии всем противникам на расстоянии.",4,0,0,64,3528281
280,Перья,"Выпускает каскад бритвенно-острых перьев, наносящих $s1 д. урона всем противникам в ближнем бою.",6,0,0,1,657490
281,Плевок анимы,"Зомей плюет сгустком концентрированной анимы, нанося $s1 ед. урона от тайной магии самому дальнему противнику.",3,0,0,64,3528278
282,Заряженное копье,"Аэлла заряжает свое божественное копье, нанося ближайшему противнику $s1 ед. урона. В начале боя способность недоступна, пока не пройдет время восстановления.",5,0,1,1,136013
283,Когти анимы,"Наполненные анимой когти рвут плоть ближайшего противника и поражают все цели на линии, нанося $s1 ед. урона от тайной магии.",4,0,0,64,3528274
284,Неземные рефлексы,"Создает ауру анимы, улучшающую рефлексы союзников и уменьшающую получаемый ими урон на 50% на один ход.",4,1,0,64,3528285
285,Гнев раскольника,"В начале боя способность недоступна, пока не пройдет время восстановления. Проклинает всех противников, увеличивая получаемый ими урон на $s1% на два хода.",4,2,1,32,3528284
286,В атаку!,"Приказывает находящемуся рядом союзнику приложить больше усилий, увеличивая наносимый им урон на $s1% на два хода",3,2,0,1,132337
287,Изворотливый дуэлянт,"Пехотинец встает в защитную стойку, уменьшая получаемый урон на 50% на один ход.",3,1,0,1,132331
288,Каменный взмах,"Острокрыл пикирует вниз и полосует каменными когтями всех противников в области действия, нанося $s1 ед. урона от сил природы.",4,0,0,1,136025
289,Отравляющая стрела,"Выпускает отравленную стрелу в противника на расстоянии, нанося $s1 ед. урона от темной магии за три хода.",2,3,0,32,132272
290,Пепельная стрела,"Выпускает стрелу пепла, заряженного силой стихий, и наносит $s1 ед. урона от тайной магии самому дальнему противнику.",3,0,0,64,3528302
291,Пепельный взрыв,"Выпускает поток заряженного силой стихий пепла, нанося $s1 ед. урона от тайной магии всем противникам в ближнем бою.",3,0,0,64,3528304
292,Хитрость мастера,"Бретер Роуин применяет древнюю фехтовальную технику, поражая ближайшего противника в сердце, нанося $s2 ед. урона и увеличивая получаемый целью урон на $s1% на два хода.",2,2,0,1,132090
293,Крушащий камень,"Швыряет огромный камень, нанося всем врагам в ближнем бою $s1 ед. урона.",3,0,0,1,136025
294,Каменный удар,"Сильно бьет ближайшего противника, нанося $s1 ед. урона.",3,0,0,1,136024
295,Жуткое исторжение,"Поток высвобожденного греха поражает ближайшего противника, увеличивая получаемый им урон на $s1% на два хода.",2,2,0,32,3528313
296,Стрела смерти,"Поражает всех противников на расстоянии, нанося $s1 ед. урона от темной магии.",3,0,1,32,3528311
297,Жажда анимы,"Вытягивает аниму самого дальнего противника, нанося $s1 ед. урона от темной магии и восполняя себе $s2 ед. здоровья.",4,0,0,32,3528308
298,Анимаед,"Кусает случайного противника, нанося $s1 ед. урона от темной магии и восполняя здоровье пропорционально нанесенному урону.",4,0,0,32,3528312
299,Чумной взрыв,Наносит $s1 ед. урона от темной магии самому дальнему противнику.,2,0,0,32,136182
300,Волна вечной смерти,"Могущественная магия смерти прокатывается по Обители мучений, поражая вашу группу суммирующимся эффектом периодического урона.",1,3,0,32,136160
301,Ужасная бомбардировка,"Тюремщик обстреливает Кальцис, каждый ход нанося случайному противнику урон от темной магии в объеме $s1% его запаса здоровья.",1,0,0,32,3528302
302,Колючая ловушка,"Извивающиеся щупальца опутывают противников, нанося $s1 ед. урона от сил природы и уменьшая наносимый ими в этом раунде урон на 20%.",1,1,0,8,1535071
303,Песнь чумы,"Пронзительно кричит, нанося противникам на расстоянии $s1 ед. урона от сил природы каждый раунд.",0,0,0,8,136147
305,Усмиряющие корни,"Корни хлещут противников, нанося в области своего действия $s1 ед. урона от сил природы.",1,0,0,8,134187
306,Чародейское могущество,"Усиливает атаки находящегося рядом союзника, в результате чего он наносит еще $s1 ед. урона от тайной магии, а его максимальный запас здоровья увеличивается на $s2 на 3 раунда.",3,3,0,64,1033914
307,Кулак природы,"Бьет по земле, нанося $s1 ед. урона от сил природы в секторе за ближайшим противником.",3,0,0,8,135602
308,Спора Рока,Раз в 3 раунда наносит $s1 ед. урона от сил природы самому дальнему противнику. Эта способность не активируется сразу.,3,0,1,8,132371
309,Нити судьбы,Восполняет всем союзникам $s1 ед. здоровья силами природы и увеличивает наносимый ими урон на 30% на 1 раунд.,4,1,0,8,237428
310,Топор решимости,Наносит ближайшему противнику $s1 ед. урона от светлой магии и увеличивает наносимый им урон на 20% на 1 раунд.,2,2,0,2,132431
311,Крылатая целительница,Восполняет находящемуся рядом союзнику $s1 ед. здоровья и увеличивает его максимальный запас здоровья на $s2 на 2 раунда.,2,2,0,2,2103870
312,Всеохватывающий луч,Наносит $s1 ед. урона от светлой магии противникам в конусе за ближайшим оппонентом.,3,0,0,2,135972
313,Наставления духа,Восполняет союзникам $s1 ед. здоровья каждый раунд.,0,0,0,2,135977
314,Очищающий Свет,"Восполняет находящемуся рядом союзнику $s1 ед. здоровья и усиливает его атаки, в результате чего они наносят еще $s2 ед. урона от светлой магии в течение 2 раундов.",3,2,0,2,571554
315,Резонирующее послание,"Поражает самого дальнего противника, нанося ему $s1 ед. урона от огня и уменьшая наносимый им урон на 30% на 2 раунда.",3,2,0,4,237247
316,Саморепликация,Наносит самому дальнему противнику $s1 ед. урона от темной магии и восполняет себе $s2 ед. здоровья.,1,0,0,32,1391773
317,Громовой кулак,"Наносит $s1 ед. урона всем противникам в ближнем бою и увеличивает урон, который они получают в этом раунде, на $s2 ед.",3,1,0,32,135599
318,Воодушевляющий вой,"Усиливает атаки союзников, в результате чего они наносят еще $s1 ед. физического урона в течение 3 раундов.",3,3,0,1,2011120
319,Раскалывающие удары,"Раскалывает доспехи противников в ближнем бою, нанося $s1 ед. урона от темной магии и еще $s2 ед. урона от темной магии каждый раунд в течение 3 раундов.",4,3,0,32,311430
320,Буря с градом,"Поражает всех противников на расстоянии, нанося $s1 ед. урона от магии льда.",0,0,0,16,135857
321,Перенастройка,Восполняет находящемуся рядом союзнику $s1 ед. здоровья.,1,0,0,16,3386335
322,Баланс во всем,"Наносит $s1 ед. урона от темной магии, восполняет себе $s2 ед. здоровья и увеличивает свой максимальный запас здоровья на $s3 ед. на 1 раунд.",2,1,0,16,132950
323,Раскалывающая анима,Наносит всем противникам на расстоянии $s1 ед. урона от темной магии и уменьшает наносимый ими урон на 10% на 2 раунда.,3,2,0,0,3528311
324,Защитный зонтик,Восполняет находящимся рядом союзникам $s1 ед. здоровья.,1,0,0,32,644385
325,Прекрасное видение,"Усиливает находящихся рядом союзников, увеличивая наносимый ими урон на 60% на 2 раунда.",3,2,0,32,1021866
326,Вялый удар,Наносит находящимся рядом противникам $s1 ед. урона от магии льда.,4,0,0,16,446910
327,Вдохновляющая техника,"Усиливает атаки союзников, в результате чего они наносят еще $s1 ед. урона от темной магии в течение 3 раундов.",5,3,0,32,136224
328,Урок на практике,Наносит ближайшему противнику $s1 ед. урона от темной магии.,2,0,0,33,306487
329,Мясо на костях,Уменьшает получаемый урон на 50% на 3 раунда.,5,3,0,4,136101
330,Взгляд вокруг,"Усиливает атаки, в результате чего они наносят еще $s1 ед. урона от огня в течение 2 раундов.",5,2,0,4,511044
331,Огневая поддержка,Союзники наносят $s1 ед. дополнительного урона от огня.,3,3,0,4,236639
332,Пустая кружка,Тынц! Наносит $s1 ед. урона от темной магии самому дальнему противнику.,2,0,0,32,463489
333,Перегрузка,"Усиливает атаки, в результате чего они наносят еще $s1 ед. урона в течение 3 раундов.",5,3,0,64,132860
334,Тяжелая посылка,"Наносит $s1 ед. урона от темной магии ближайшему противнику. Уф, такие тяжелые посылки кого угодно угробят.",2,0,0,32,1506462
335,Затерявшаяся посылка,Наносит $s1 ед. урона от тайной магии всем противникам на расстоянии.,2,0,0,64,1506463
336,Доказательство правонарушения,Восстанавливает находящемуся рядом союзнику $s1 ед. здоровья.,3,0,0,4,237109
337,Зачарованная волна,Наносит самому дальнему противнику $s1 ед. урона от магии льда и еще $s2 ед. урона от магии льда каждый раунд в течение 3 раундов.,4,3,0,16,237590
338,Удар прохвоста,Наносит $s1 ед. физического урона ближайшему противнику.,2,0,0,1,135343
339,Обстрел,Наносит $s1 ед. урона от огня всем противникам. Не применяется мгновенно.,3,0,1,4,1373903
340,Зараженный укус,Наносит $s1 ед. урона от огня.,3,0,0,4,840199
341,Зараженный укус,Наносит самому дальнему противнику $s1 ед. урона от темной магии и увеличивает получаемый им урон на $s2 ед. на 3 раунда.,5,3,0,32,133726
342,Непереваренный обед,"Каждый раунд наносит ближайшему противнику $s1 ед. урона от сил природы и уменьшает урон, наносимый им в следующем раунде, на $s2 ед.",1,1,0,8,136007
343,Острозубый оскал,Наносит $s1 ед. урона от тайной магии противникам в ближнем бою и на 1 раунд увеличивает весь наносимый урон на 20%.,3,1,0,64,132214
344,Удары бритвенными крыльями,"Обрушивает на противников льдины, нанося $s1 ед. урона от магии льда.",1,0,0,4,574790
345,Защищающие крылья,"Изменяет урон, получаемый союзниками, на $s1 ед. на 3 раунда.",4,3,0,64,2103868
346,Глубокий укус,Наносит ближайшему противнику $s1 ед. урона от сил природы и уменьшает наносимый им урон на $s2 ед. на 2 раунда.,4,2,0,8,236167
347,Тьма с небес,Наносит $s1 ед. урона от темной магии противникам в конусе за ближайшим оппонентом.,2,0,0,32,457655
348,Зараженный укус,Наносит самому дальнему противнику $s1 ед. урона от темной магии и увеличивает получаемый им урон на $s2 ед. на 3 раунда.,5,3,0,32,133726
349,Колодец анимы,Наносит всем противникам $s1 ед. урона от тайной магии.,4,0,0,64,3528285
350,Волна атак,Наносит находящимся рядом противникам $s1 ед. урона от тайной магии.,4,0,0,64,446910
351,Пульсирующая атака,"Выпускает мощный заряд, наносящий $s1 ед. урона от тайной магии противнику на расстоянии. В начале боя способность недоступна, пока не пройдет время восстановления.",4,0,1,64,613397
352,Активация щита,"Активирует щит, который предотвращает $s1% урона в течение двух ходов.",4,0,0,64,132315
353,Разрушающее поле,"Создает поле помех, которое уменьшает урон находящегося на расстоянии противника на $s1% на два хода.",4,0,0,64,636332
354,Энергетический удар,"Выпускает мощный заряд, который наносит $s1 ед. урона от тайной магии противникам в ближнем бою. Эта способность не готова к использованию в начале боя.",5,0,1,64,613397
355,Аура сдерживания,"Автом создает ауру, которая затрудняет действия противников и уменьшает урон самой дальней цели на 25%.",0,0,0,64,132315
356,Костяная засада,"Скрытые союзники выпускают в противников на расстоянии осколки костей, наносящие $s1 ед. физического урона.",2,0,0,1,135537
357,Аура сдерживания,"Пожиратель миров создает ауру, которая затрудняет действия противников и уменьшает урон самой ближней цели на 50%.",0,0,0,64,132315
358,Катастрофический удар,"Пожиратель миров бьет по земле. От удара расходится мощная сейсмическая волна, наносящая противникам в ближнем бою $s1 ед. урона. Эта способность не готова к использованию в начале боя.",5,0,1,1,613397
359,Проекция боли,Проекция ментальной боли наносит $s1 % урона от темной магии в течение трех ходов.,5,3,0,32,136184
360,Поглощение анимы,"Жестоко вырывает аниму из тел противников, нанося $s1 ед. урона от тайной магии целям в ближнем бою.",3,0,0,64,3528281
361,Геошторм,"Высвобождает безжалостную песчаную бурю, наносящую $s1 ед. урона противникам в ближнем бою.",4,0,0,1,606549
362,Жало анимы,"Жалит самого дальнего противника, нанося ему $s1 ед. урона от тайной магии.",4,0,0,64,3528281
363,Стайный инстинкт,"Издает хриплый вой и воодушевляет собратьев по стае, на два хода увеличивая наносимый ими урон на $s1%.",5,2,0,8,132214
364,Устрашающее присутствие,"Крушитель сфер зловеще нависает над противниками, вынуждая атаковать себя в течение двух ходов.",6,2,0,1,841383
365,Сила Верных Утробе,"Устрашает ближайшего противника, на один ход увеличивая получаемый им урон на $s1%.",3,1,0,32,3528299
366,Атака Господства,"Выпускает заряд магии Господства, наносящий противникам в ближнем бою $s1 ед. урона от темной магии.",4,0,0,32,3528301
367,Выпад Господства,"Проводит серию ударов копьем, нанося $s1 ед. урона от темной магии целям в секторе за ближайшим противником.",4,0,0,32,3528302
368,Бомбардировка Господства,"Призывает бурю магии Господства, наносящую противникам на расстоянии $s1 ед. урона от темной магии.",3,0,0,32,3528302
369,Мощь Господства,"Топает по земле и создает разрушительную волну, в течение двух ходов наносящую противникам $s1 ед. урона.",4,2,0,1,3528299
370,Подавляющая аура,"Устрашает противников, уменьшая наносимый ими урон на 50% на два хода.",5,2,0,1,3528299
371,Ускоряющее поле,"Создает ауру анимы, улучшающую рефлексы союзников и уменьшающую получаемый ими урон на 25% на два хода.",5,2,0,8,3528285
372,Удар булавой,"Взмахивает булавой, нанося противникам в ближнем бою $s1 ед. урона.",4,0,0,1,132310
373,Перенаправление потока анимы,"Вытягивает аниму из самого дальнего противника, нанося $s1 ед. урона от тайной магии и восстанавливая себе $s2 ед. здоровья.",5,0,0,64,3528275
374,Жажда анимы,"Вытягивает аниму самого дальнего противника, нанося $s1 ед. урона от темной магии и восполняя себе $s2 ед. здоровья.",5,0,0,32,3528294
375,Корни-ловушки,"Буйные заросли сковывают движения противников, уменьшая наносимый ими урон на 20% на два хода.",4,2,0,8,463521
