ID,Text_lang,RelationshipFlags,EmotesTextID
412,%s|1이;가; %s|1을;를; 깜찍하다는 눈길로 쳐다봅니다.,0,80
413,%s|1이;가; 당신을 깜찍하다는 눈길로 쳐다봅니다.,1,80
414,당신은 %s|1을;를; 깜찍하다는 눈길로 쳐다봅니다.,2,80
415,%s|1이;가; 주위에 깜찍한 눈길을 보냅니다.,4,80
416,당신은 주위에 깜찍한 눈길을 보냅니다.,6,80
417,%s|1이;가; 주위에 깜찍한 눈길을 보냅니다.,12,80
418,,0,81
419,,1,81
420,,2,81
421,,4,81
422,,6,81
423,,8,81
424,,9,81
425,,12,81
426,%s|1이;가; %s에게 외칩니다.,0,82
427,%s|1이;가; 당신에게 외칩니다.,1,82
428,당신은 %s에게 외칩니다.,2,82
429,%s|1이;가; 외칩니다.,4,82
430,당신은 외칩니다.,6,82
431,%s|1이;가; %s|1을;를; 보며 모르겠다는 듯이 어깨를 으쓱해 보입니다.,0,83
432,%s|1이;가; 당신을 보며 모르겠다는 듯이 어깨를 으쓱해 보입니다.,1,83
433,당신은 %s|1을;를; 보며 모르겠다는 듯이 어깨를 으쓱해 보입니다.,2,83
434,%s|1이;가; 모르겠다는 듯이 어깨를 으쓱해 보입니다.,4,83
435,당신은 모르겠다는 듯이 어깨를 으쓱해 보입니다.,6,83
436,%s|1이;가; %s|1을;를; 보며 수줍은 듯이 미소짓습니다.,0,84
437,%s|1이;가; 당신을 보며 수줍은 듯이 미소짓습니다.,1,84
438,당신은 %s|1을;를; 보며 수줍은 듯이 미소짓습니다.,2,84
439,%s|1이;가; 수줍은 듯이 미소짓습니다.,4,84
440,당신은 수줍은 듯이 미소짓습니다.,6,84
441,%s|1이;가; %s에게 한숨을 쉽니다.,0,85
442,%s|1이;가; 당신에게 한숨을 쉽니다.,1,85
443,당신은 %s에게 한숨을 쉽니다.,2,85
444,%s|1이;가; 깊은 한숨을 내쉽니다.,4,85
445,당신은 깊은 한숨을 내쉽니다.,6,85
446,,4,86
447,,6,86
448,"%s|1이;가; 잠을 잡니다. ""쿨쿨""",4,87
449,"당신은 잠을 잡니다. ""쿨쿨""",6,87
450,%s|1이;가; 이빨을 드러내고 %s에게 으르렁거립니다.,0,88
451,%s|1이;가; 이빨을 드러내고 당신에게 으르렁거립니다.,1,88
452,당신은 이빨을 드러내고 %s에게 으르렁거립니다.,2,88
453,%s|1이;가; 이빨을 드러내고 으르렁거립니다.,4,88
454,당신은 이빨을 드러내고 으르렁거립니다.,6,88
455,%s|1이;가; 이빨을 드러내고 %s에게 으르렁거립니다.,8,88
456,%s|1이;가; 이빨을 드러내고 당신에게 으르렁거립니다.,9,88
457,%s|1이;가; 이빨을 드러내고 으르렁거립니다.,12,88
458,,0,89
459,,1,89
460,,2,89
461,%s|1이;가; 모두에게 존경을 표합니다.,4,89
462,당신은 모두에게 존경을 표합니다.,6,89
463,%s|1이;가; %s|1을;를; 응시합니다.,0,90
464,%s|1이;가; 당신을 응시합니다.,1,90
465,당신은 %s|1을;를; 응시합니다.,2,90
466,%s|1이;가; 먼 곳을 응시합니다.,4,90
467,당신은 먼 곳을 응시합니다.,6,90
468,%s|1이;가; %s의 행동에 깜짝 놀랍니다.,0,91
469,%s|1이;가; 당신의 행동에 깜짝 놀랍니다.,1,91
470,당신은 %s의 행동에 깜짝 놀랍니다.,2,91
471,%s|1이;가; 갑자기 깜짝 놀랍니다!,4,91
472,당신은 갑자기 깜짝 놀랍니다!,6,91
473,%s|1이;가; 무기를 거두고 %s에게 항복합니다.,0,92
474,%s|1이;가; 무기를 거두고 당신에게 항복합니다.,1,92
475,당신은 무기를 거두고 %s에게 항복합니다.,2,92
476,%s|1이;가; 무기를 거두고 적에게 항복합니다.,4,92
477,당신은 무기를 거두고 적에게 항복합니다.,6,92
478,%s|1이;가; 무기를 거두고 적에게 항복합니다.,12,92
479,%s|1이;가; %s|1과;와; 얘기를 나누고 싶어합니다.,0,93
480,%s|1이;가; 당신과 얘기를 나누고 싶어합니다.,1,93
481,당신은 %s|1과;와; 얘기를 나누고 싶어합니다.,2,93
482,%s|1이;가; 혼잣말을 중얼거립니다.,4,93
483,당신은 혼잣말을 중얼거립니다.,6,93
484,%s|1이;가; 혼잣말을 중얼거립니다.,12,93
485,%s|1이;가; 침을 튀기며 %s에게 말을 합니다.,0,94
486,%s|1이;가; 침을 튀기며 당신에게 말을 합니다.,1,94
487,당신은 침을 튀기며 %s에게 말을 합니다.,2,94
488,%s|1이;가; 침을 튀기며 주위사람들에게 말을 합니다.,4,94
489,당신은 침을 튀기며 주위사람들에게 말을 합니다.,6,94
490,%s|1이;가; %s에게 질문을 던집니다.,0,95
491,%s|1이;가; 당신에게 질문을 던집니다.,1,95
492,당신은 %s에게 질문을 던집니다.,2,95
493,%s|1이;가; 삶이란 뭘까하며 스스로에게 질문을 던집니다.,4,95
494,당신은 삶이란 뭘까하며 스스로에게 질문을 던집니다.,6,95
495,%s|1이;가; 팔짱을 끼고 %s|1을;를; 기다립니다.,0,96
496,%s|1이;가; 팔짱을 끼고 당신을 기다립니다.,1,96
497,당신은 팔짱을 끼고 %s|1을;를; 기다립니다.,2,96
498,%s|1이;가; 팔짱을 끼고 기다립니다.,4,96
499,당신은 팔짱을 끼고 기다립니다.,6,96
500,%s|1이;가; 팔짱을 끼고 %s|1을;를; 기다립니다.,8,96
501,%s|1이;가; 팔짱을 끼고 당신을 기다립니다.,9,96
502,%s|1이;가; 팔짱을 끼고 기다립니다.,12,96
503,%s|1이;가; %s에게 감사해 합니다.,0,97
504,%s|1이;가; 당신에게 감사해 합니다.,1,97
505,당신은 %s에게 감사해 합니다.,2,97
506,%s|1이;가; 모두에게 감사해 합니다.,4,97
507,당신은 모두에게 감사해 합니다.,6,97
508,%s|1이;가; 폭풍과도 같은 분노를 드러내며 %s|1을;를; 위협합니다.,0,98
509,%s|1이;가; 폭풍과도 같은 분노를 드러내며 당신을 위협합니다.,1,98
510,당신은 폭풍과도 같은 분노를 드러내며 %s|1을;를; 위협합니다.,2,98
511,%s|1이;가; 폭풍과도 같은 분노를 드러내며 모두를 위협합니다.,4,98
512,당신은 폭풍과도 같은 분노를 드러내며 모두를 위협합니다.,6,98
513,%s|1이;가; %s에게 피곤한 기색을 내비칩니다.,0,99
514,%s|1이;가; 당신에게 피곤한 기색을 내비칩니다.,1,99
515,당신은 %s에게 피곤한 기색을 내비칩니다.,2,99
516,%s|1이;가; 피곤한 기색을 내비칩니다.,4,99
517,당신은 피곤한 기색을 내비칩니다.,6,99
518,%s|1이;가; %s에게 피곤한 기색을 내비칩니다.,8,99
519,%s|1이;가; 당신에게 피곤한 기색을 내비칩니다.,9,99
520,%s|1이;가; 피곤한 기색을 내비칩니다.,12,99
521,%s|1이;가; %s|1과;와; 함께 승리의 영광을 나눕니다.,0,100
522,%s|1이;가; 당신과 함께 승리의 영광을 나눕니다.,1,100
523,당신은 %s|1과;와; 함께 승리의 영광을 나눕니다.,2,100
524,%s|1이;가; 기뻐하며 승리의 영광을 나눕니다.,4,100
525,당신은 기뻐하며 승리의 영광을 나눕니다.,6,100
526,%s|1이;가; %s에게 손을 흔들며 인사합니다.,0,101
527,%s|1이;가; 당신에게 손을 흔들며 인사합니다.,1,101
528,당신은 %s에게 손을 흔들며 인사합니다.,2,101
529,%s|1이;가; 손을 흔들며 인사합니다.,4,101
530,당신은 손을 흔들며 인사합니다.,6,101
531,%s|1이;가; %s에게 환영해요라고 얘기합니다.,0,102
532,%s|1이;가; 당신에게 환영해요라고 얘기합니다.,1,102
533,당신은 %s에게 환영해요라고 얘기합니다.,2,102
534,%s|1이;가; 모두에게 환영해요라고 얘기합니다.,4,102
535,당신은 모두에게 환영해요라고 얘기합니다.,6,102
536,%s|1이;가; %s에게 푸념을 늘어놓습니다.,0,103
537,%s|1이;가; 당신에게 푸념을 늘어놓습니다.,1,103
538,당신은 %s에게 푸념을 늘어놓습니다.,2,103
539,%s|1이;가; 푸념을 늘어놓습니다.,4,103
540,당신은 푸념을 늘어놓습니다.,6,103
541,%s|1이;가; 휘파람을 불어 신호를 보냅니다.,0,104
542,%s|1이;가; 휘파람을 불어 신호를 보냅니다.,1,104
543,당신은 휘파람을 불어 신호를 보냅니다.,2,104
544,%s|1이;가; 휘파람을 불어 신호를 보냅니다.,4,104
545,당신은 휘파람을 불어 신호를 보냅니다.,6,104
546,%s|1이;가; %s의 일거리를 거듭니다.,0,105
547,%s|1이;가; 당신의 일거리를 거듭니다.,1,105
548,당신은 %s의 일거리를 거듭니다.,2,105
549,%s|1이;가; 일을 하기 시작합니다.,4,105
550,당신은 일을 하기 시작합니다.,6,105
551,%s|1이;가; %s|1을;를; 보며 졸린 듯 하품을 합니다.,0,106
552,%s|1이;가; 당신을 보며 졸린 듯 하품을 합니다.,1,106
553,당신은 %s|1을;를; 보며 졸린 듯 하품을 합니다.,2,106
554,%s|1이;가; 졸린 듯 하품을 합니다.,4,106
555,당신은 졸린 듯 하품을 합니다.,6,106
556,%s|1이;가; %s|1을;를; 보고 움찔하며 놀랍니다.,0,107
557,%s|1이;가; 당신을 보고 움찔하며 놀랍니다.,1,107
558,당신은 %s|1을;를; 보고 움찔하며 놀랍니다.,2,107
559,%s|1이;가; 움찔하며 놀랍니다.,4,107
560,당신은 움찔하며 놀랍니다.,6,107
561,%s|1이;가; %s|1을;를; 진정시키려 합니다.,0,108
562,%s|1이;가; 당신을 진정시키려 합니다.,1,108
563,당신은 %s|1을;를; 진정시키려 합니다.,2,108
564,%s|1이;가; 마음을 다스리며 진정합니다.,4,108
565,당신은 마음을 다스리며 진정합니다.,6,108
566,%s|1이;가; %s에게 추운 기색을 내비칩니다.,0,109
567,%s|1이;가; 당신에게 추운 기색을 내비칩니다.,1,109
568,당신은 %s에게 추운 기색을 내비칩니다.,2,109
569,%s|1이;가; 추운 기색을 내비칩니다.,4,109
570,당신은 추운 기색을 내비칩니다.,6,109
571,%s|1이;가; %s에게 추운 기색을 내비칩니다.,8,109
572,%s|1이;가; 당신에게 추운 기색을 내비칩니다.,9,109
573,%s|1이;가; 추운 기색을 내비칩니다.,12,109
574,%s|1이;가; %s|1을;를; 위로합니다.,0,110
575,%s|1이;가; 당신을 위로합니다.,1,110
576,당신은 %s|1을;를; 위로합니다.,2,110
577,%s|1은;는; 위로가 필요한 것 같습니다.,4,110
578,당신은 위로가 필요한 것 같습니다.,6,110
579,%s|1이;가; %s에게 폴짝 안깁니다.,0,111
580,%s|1이;가; 당신에게 폴짝 안깁니다.,1,111
581,당신은 %s에게 폴짝 안깁니다.,2,111
582,%s|1이;가; 폴짝 안기고 싶어 합니다.,4,111
583,당신은 폴짝 안기고 싶어 합니다.,6,111
584,%s|1이;가; %s의 뒤로 숨습니다.,0,112
585,%s|1이;가; 당신의 뒤로 숨습니다.,1,112
586,당신은 %s의 뒤로 숨습니다.,2,112
587,%s|1이;가; 숨을 곳을 찾아 숨습니다.,4,112
588,당신은 숨을 곳을 찾아 숨습니다.,6,112
589,%s|1이;가; %s|1을;를; 오우거라고 모욕합니다.,0,113
590,%s|1이;가; 당신을 오우거라고 모욕합니다.,1,113
591,당신은 %s|1을;를; 오우거라고 모욕합니다.,2,113
592,%s|1이;가; 주위 모두를 오우거라고 모욕합니다.,4,113
593,당신은 주위 모두를 오우거라고 모욕합니다.,6,113
594,%s|1이;가; 주위 모두를 오우거라고 모욕합니다.,12,113
595,%s|1이;가; %s에게 자신을 소개합니다.,0,114
596,%s|1이;가; 당신에게 자신을 소개합니다.,1,114
597,당신은 %s에게 자신을 소개합니다.,2,114
598,%s|1이;가; 모두에게 자신을 소개합니다.,4,114
599,당신은 모두에게 자신을 소개합니다.,6,114
600,%s|1이;가; %s에게 자신을 소개합니다.,8,114
601,%s|1이;가; 당신에게 자신을 소개합니다.,9,114
602,%s|1이;가; 모두에게 자신을 소개합니다.,12,114
603,%s|1이;가; %s에게 그냥 농담이었다고 하면서 웃습니다.,0,115
604,%s|1이;가; 당신에게 그냥 농담이었다고 하면서 웃습니다.,1,115
605,당신은 %s에게 그냥 농담이었다고 하면서 웃습니다.,2,115
606,%s|1이;가; 그냥 농담이었다고 하면서 웃습니다.,4,115
607,당신은 그냥 농담이었다고 하면서 웃습니다.,6,115
608,%s|1이;가; %s에게 그냥 농담이었다고 하면서 웃습니다.,8,115
609,%s|1이;가; 당신에게 그냥 농담이었다고 하면서 웃습니다.,9,115
610,%s|1이;가; %s|1을;를; 보며 입맛을 다십니다.,0,116
611,%s|1이;가; 당신을 보며 입맛을 다십니다.,1,116
612,당신은 %s|1을;를; 보며 입맛을 다십니다.,2,116
613,%s|1이;가; 입맛을 다십니다.,4,116
614,당신은 입맛을 다십니다.,6,116
615,%s|1이;가; 입맛을 다십니다.,12,116
616,%s|1이;가; %s의 이야기를 귀 기울여 듣습니다.,0,117
617,%s|1이;가; 당신의 이야기를 귀 기울여 듣습니다.,1,117
618,당신은 %s의 이야기를 귀 기울여 듣습니다.,2,117
619,%s|1이;가; 이야기를 귀 기울여 듣습니다.,4,117
620,당신은 이야기를 귀 기울여 듣습니다.,6,117
621,%s|1이;가; %s|1을;를; 보며 희망을 잃었다고 말합니다.,0,118
622,%s|1이;가; 당신을 보며 희망을 잃었다고 말합니다.,1,118
623,당신은 %s|1을;를; 보며 희망을 잃었다고 말합니다.,2,118
624,%s|1이;가; 희망을 잃은 듯 보입니다.,4,118
625,당신은 희망을 잃은 듯 보입니다.,6,118
626,%s|1이;가; %s|1을;를; 보며 희망을 잃었다고 말합니다.,8,118
627,%s|1이;가; 당신을 보며 희망을 잃었다고 말합니다.,9,118
628,%s|1이;가; %s의 어리석음을 조롱합니다.,0,119
629,%s|1이;가; 당신의 어리석음을 조롱합니다.,1,119
630,당신은 %s의 어리석음을 조롱합니다.,2,119
631,%s|1이;가; 자신의 어리석음을 한탄합니다.,4,119
632,당신은 자신의 어리석음을 한탄합니다.,6,119
633,%s|1이;가; %s|1이;가; 한 행동에 대해 곰곰이 생각합니다.,0,120
634,%s|1이;가; 당신이 한 행동에 대해 곰곰이 생각합니다.,1,120
635,당신은 %s|1이;가; 한 행동에 대해 곰곰이 생각합니다.,2,120
636,%s|1이;가; 현재 상황에 대해 곰곰이 생각합니다.,4,120
637,당신은 현재 상황에 대해 곰곰이 생각합니다.,6,120
638,%s|1이;가; 갑자기 어둠 속에서 모습을 드러내 %s에게 달려듭니다.,0,121
639,%s|1이;가; 갑자기 어둠 속에서 모습을 드러내 당신에게 달려듭니다.,1,121
640,당신은 갑자기 어둠 속에서 모습을 드러내 %s에게 달려듭니다.,2,121
641,%s|1이;가; 어둠 속에서 모습을 드러냅니다.,4,121
642,당신은 어둠 속에서 모습을 드러냅니다.,6,121
643,%s|1이;가; %s에게 찬사를 보냅니다.,0,122
644,%s|1이;가; 당신에게 찬사를 보냅니다.,1,122
645,당신은 %s에게 찬사를 보냅니다.,2,122
646,%s|1이;가; 하늘에 찬사를 보냅니다.,4,122
647,당신은 하늘에 찬사를 보냅니다.,6,122
648,%s|1이;가; %s|1을;를; 보며 만족한 듯이 가르랑거립니다.,0,123
649,%s|1이;가; 당신을 보며 만족한 듯이 가르랑거립니다.,1,123
650,당신은 %s|1을;를; 보며 만족한 듯이 가르랑거립니다.,2,123
651,%s|1이;가; 만족한 듯이 고양이처럼 가르랑거립니다.,4,123
652,당신은 만족한 듯이 고양이처럼 가르랑거립니다.,6,123
653,%s|1이;가; %s|1을;를; 보며 아리송해 합니다.,0,124
654,%s|1이;가; 당신을 보며 아리송해 합니다.,1,124
655,당신은 %s|1을;를; 보며 아리송해 합니다.,2,124
656,%s|1이;가; 주위를 둘러보며 아리송해 합니다.,4,124
657,당신은 주위를 둘러보며 아리송해 합니다.,6,124
658,%s|1이;가; %s|1을;를; 보며 손을 번쩍 듭니다.,0,125
659,%s|1이;가; 당신을 보며 손을 번쩍 듭니다.,1,125
660,당신은 %s|1을;를; 보며 손을 번쩍 듭니다.,2,125
661,%s|1이;가; 손을 번쩍 듭니다.,4,125
662,당신은 손을 번쩍 듭니다.,6,125
663,%s|1이;가; %s|1을;를; 보며 손을 번쩍 듭니다.,8,125
664,%s|1이;가; 당신을 보며 손을 번쩍 듭니다.,9,125
665,%s|1이;가; 손을 번쩍 듭니다.,12,125
666,%s|1이;가; %s에게 준비가 됐다고 알려줍니다.,0,126
667,%s|1이;가; 당신에게 준비가 됐다고 알려줍니다.,1,126
668,당신은 %s에게 준비가 됐다고 알려줍니다.,2,126
669,%s|1이;가; 주위에 준비가 됐다고 알려줍니다.,4,126
670,당신은 주위에 준비가 됐다고 알려줍니다.,6,126
671,%s|1이;가; 당신에게 준비가 됐다고 알려줍니다.,9,126
672,%s|1이;가; 주위에 준비가 됐다고 알려줍니다.,12,126
673,%s|1이;가; %s 앞에서 춤을 춥니다.,0,127
674,%s|1이;가; 당신 앞에서 춤을 춥니다.,1,127
675,당신은 %s 앞에서 춤을 춥니다.,2,127
676,%s|1이;가; 여러 사람들 앞에서 춤을 춥니다.,4,127
677,당신은 여러 사람들 앞에서 춤을 춥니다.,6,127
678,%s|1이;가; %s 옆에 바싹 붙어서 와들와들 떱니다.,0,128
679,%s|1이;가; 당신 옆에 바싹 붙어서 와들와들 떱니다.,1,128
680,당신은 %s 옆에 바싹 붙어서 와들와들 떱니다.,2,128
681,%s|1이;가; 무서워서 와들와들 떱니다.,4,128
682,당신은 무서워서 와들와들 떱니다.,6,128
683,%s|1이;가; 무서워서 와들와들 떱니다.,12,128
684,%s|1이;가; %s|1을;를; 귀찮은 듯이 쫓아 버립니다.,0,129
685,%s|1이;가; 당신을 귀찮은 듯이 쫓아 버립니다.,1,129
686,당신은 %s|1을;를; 귀찮은 듯이 쫓아 버립니다.,2,129
687,%s|1이;가; 귀찮은 듯이 벌레를 쫓아 버립니다.,4,129
688,당신은 귀찮은 듯이 벌레를 쫓아 버립니다.,6,129
689,%s|1이;가; %s의 따귀를 힘껏 때립니다.,0,130
690,%s|1이;가; 당신의 따귀를 힘껏 때립니다.,1,130
691,당신은 %s의 따귀를 힘껏 때립니다.,2,130
692,%s|1이;가; 자신의 따귀를 힘껏 때립니다.,4,130
693,당신은 자신의 따귀를 힘껏 때립니다.,6,130
694,%s|1이;가; 자신의 따귀를 힘껏 때립니다.,12,130
695,%s|1이;가; %s|1을;를; 보며 음흉하게 웃습니다.,0,131
696,%s|1이;가; 당신을 보며 음흉하게 웃습니다.,1,131
697,당신은 %s|1을;를; 보며 음흉하게 웃습니다.,2,131
698,%s|1이;가; 음흉한 웃음을 짓습니다.,4,131
699,당신은 음흉한 웃음을 짓습니다.,6,131
700,%s|1이;가; 킁킁대며 %s의 냄새를 맡습니다.,0,132
701,%s|1이;가; 킁킁대며 당신의 냄새를 맡습니다.,1,132
702,당신은 킁킁대며 %s의 냄새를 맡습니다.,2,132
703,%s|1이;가; 킁킁대며 냄새를 맡습니다.,4,132
704,당신은 킁킁대며 냄새를 맡습니다.,6,132
705,%s|1이;가; 킁킁대며 냄새를 맡습니다.,12,132
706,%s|1이;가; %s|1을;를; 야단칩니다.,0,133
707,%s|1이;가; 당신을 야단칩니다.,1,133
708,당신은 %s|1을;를; 야단칩니다.,2,133
709,%s|1이;가; 주위에 있는 일꾼들을 야단칩니다.,4,133
710,당신은 주위에 있는 일꾼들을 야단칩니다.,6,133
711,%s|1이;가; 주위에 있는 일꾼들을 야단칩니다.,12,133
712,%s|1이;가; %s|1을;를; 보며 모든 일이 잘될 거라고 달랩니다.,0,134
713,%s|1이;가; 당신을 보며 모든 일이 잘될 거라고 달랩니다.,1,134
714,당신은 %s|1을;를; 보며 모든 일이 잘될 거라고 달랩니다.,2,134
715,%s|1은;는; 달래줄 사람이 필요한 것 같습니다.,4,134
716,당신은 달래줄 사람이 필요한 것 같습니다.,6,134
717,,0,135
718,,1,135
719,,2,135
720,,4,135
721,,6,135
722,,12,135
723,%s|1이;가; %s에게 도발적인 행동을 취합니다.,0,136
724,%s|1이;가; 당신에게 도발적인 행동을 취합니다.,1,136
725,당신은 %s에게 도발적인 행동을 취합니다.,2,136
726,%s|1이;가; 주위 모두에게 도발적인 행동을 취합니다.,4,136
727,당신은 주위 모두에게 도발적인 행동을 취합니다.,6,136
728,%s|1이;가; 주위 모두에게 도발적인 행동을 취합니다.,12,136
729,%s|1이;가; %s|1을;를; 놀립니다.,0,137
730,%s|1이;가; 당신을 놀립니다.,1,137
731,당신은 %s|1을;를; 놀립니다.,2,137
732,%s|1이;가; 놀림을 당합니다.,4,137
733,당신은 놀림을 당합니다.,6,137
734,%s|1이;가; %s|1을;를; 보며 목마른 표정을 짓습니다.,0,138
735,%s|1이;가; 당신을 보며 목마른 표정을 짓습니다.,1,138
736,당신은 %s|1을;를; 보며 목마른 표정을 짓습니다.,2,138
737,%s|1이;가; 매우 목말라 보입니다.,4,138
738,당신은 매우 목말라 보입니다.,6,138
739,%s|1이;가; %s|1을;를; 보며 목마른 표정을 짓습니다.,8,138
740,%s|1이;가; 당신을 보며 목마른 표정을 짓습니다.,9,138
741,%s|1이;가; %s의 의견에 반대합니다.,0,139
742,%s|1이;가; 당신의 의견에 반대합니다.,1,139
743,당신은 %s의 의견에 반대합니다.,2,139
744,%s|1이;가; 의견에 반대합니다.,4,139
745,당신은 의견에 반대합니다.,6,139
746,%s|1이;가; %s|1을;를; 보며 큭큭거리며 웃습니다.,0,140
747,%s|1이;가; 당신을 보며 큭큭거리며 웃습니다.,1,140
748,당신은 %s|1을;를; 보며 큭큭거리며 웃습니다.,2,140
749,%s|1이;가; 조용히 혼자 큭큭거리며 웃습니다.,4,140
750,당신은 조용히 혼자 큭큭거리며 웃습니다.,6,140
751,%s|1이;가; 조용히 혼자 킬킬거리며 웃습니다.,12,140
752,"%s|1이;가; %s|1을;를; 간지럼 태웁니다. ""간질간질~""",0,142
753,"%s|1이;가; 당신을 간지럼 태웁니다. ""간질간질~""",1,142
754,"당신은 %s|1을;를; 간지럼 태웁니다. ""간질간질~""",2,142
755,"%s|1이;가; 간지럼 태워주길 원합니다. ""간질간질~""",4,142
756,"당신은 간지럼 태워주길 원합니다. ""간질간질~""",6,142
757,%s|1이;가; %s|1을;를; 위해 세상에서 가장 작은 바이올린을 연주하기 시작합니다.,0,143
758,%s|1이;가; 당신을 위해 세상에서 가장 작은 바이올린을 연주하기 시작합니다.,1,143
759,당신은 %s|1을;를; 위해 세상에서 가장 작은 바이올린을 연주하기 시작합니다.,2,143
760,%s|1이;가; 세상에서 가장 작은 바이올린을 연주하기 시작합니다.,4,143
761,당신은 세상에서 가장 작은 바이올린을 연주하기 시작합니다.,6,143
762,%s|1이;가; %s|1을;를; 보며 미소를 짓습니다.,0,163
763,%s|1이;가; 당신을 보며 미소를 짓습니다.,1,163
764,당신은 %s|1을;를; 보며 미소를 짓습니다.,2,163
765,%s|1이;가; 미소를 짓습니다.,4,163
766,당신은 미소를 짓습니다.,6,163
777,%s|1이;가; %s에게 준비가 됐다고 알려줍니다.,8,126
778,%s|1이;가; %s 앞에서 무례한 행동을 합니다.,0,183
779,%s|1이;가; 당신 앞에서 무례한 행동을 합니다.,1,183
780,당신은 %s 앞에서 무례한 행동을 합니다.,2,183
781,%s|1이;가; 무례한 행동을 합니다.,4,183
782,당신은 무례한 행동을 합니다.,6,183
797,%s|1이;가; %s|1을;를; 동정의 눈길로 바라봅니다.,0,203
798,%s|1이;가; 당신을 동정의 눈길로 바라봅니다.,1,203
799,당신은 %s|1을;를; 동정의 눈길로 바라봅니다.,2,203
800,%s|1이;가; 주위 모두를 동정의 눈길로 바라봅니다.,4,203
801,%s|1이;가; 주위 모두를 동정의 눈길로 바라봅니다.,12,203
802,당신은 주위 모두를 동정의 눈길로 바라봅니다.,6,203
803,%s|1이;가; %s 앞에서 위협적으로 포효합니다.,0,204
804,%s|1이;가; 당신 앞에서 위협적으로 포효합니다.,1,204
805,당신은 %s 앞에서 위협적으로 포효합니다.,2,204
806,%s|1이;가; 위협적으로 포효합니다.,4,204
807,당신은 위협적으로 포효합니다.,6,204
808,%s|1이;가; %s|1을;를; 보며 멍멍 짖습니다.,0,205
809,%s|1이;가; 당신을 보며 멍멍 짖습니다.,1,205
810,당신은 %s|1을;를; 보며 멍멍 짖습니다.,2,205
811,%s|1이;가; 멍멍 짖습니다.,4,205
812,당신은 멍멍 짖습니다.,6,205
817,%s|1이;가; %s|1을;를; 보고 겁먹은 것처럼 보입니다.,0,223
818,%s|1이;가; 당신을 보고 겁먹은 것처럼 보입니다.,1,223
819,당신은 %s|1을;를; 보고 겁먹은 것처럼 보입니다.,2,223
820,%s|1이;가; 겁먹은 것처럼 보입니다.,4,223
821,당신은 겁먹었습니다.,6,223
822,%s|1이;가; %s|1을;를; 외면하고 먼산을 쳐다봅니다.,0,224
823,%s|1이;가; 당신을 외면하고 먼산을 쳐다봅니다.,1,224
824,당신은 %s|1을;를; 외면하고 먼산을 쳐다봅니다.,2,224
825,%s|1이;가; 먼산을 쳐다봅니다.,4,224
826,당신은 먼산을 쳐다봅니다.,6,224
827,%s|1이;가; %s|1을;를; 보고 사랑에 빠진 것 같습니다.,0,225
828,%s|1이;가; 당신을 보고 사랑에 빠진 것 같습니다.,1,225
829,당신은 %s|1을;를; 보고 사랑에 빠진 것 같습니다.,2,225
830,%s|1이;가; 사랑에 빠진 것 같습니다.,4,225
831,당신은 사랑에 빠진 것 같습니다.,6,225
832,%s|1이;가; %s|1을;를; 향해 음매~ 하고 긴 울음 소리를 냅니다.,0,226
833,%s|1이;가; 당신을 향해 음매~ 하고 긴 울음 소리를 냅니다.,1,226
834,당신은 %s|1을;를; 향해 음매~ 하고 긴 울음 소리를 냅니다.,2,226
835,%s|1이;가; 음매~ 하고 긴 울음 소리를 냅니다.,4,226
836,당신은 음매~ 하고 긴 울음 소리를 냅니다.,6,226
837,%s|1이;가; 잘 해주었다며 %s|1을;를; 칭찬합니다.,0,243
838,%s|1이;가; 잘 해주었다며 당신을 칭찬합니다.,1,243
839,당신은 잘 해주었다며 %s|1을;를; 칭찬합니다.,2,243
840,%s|1이;가; 잘 해주었다며 모두를 칭찬합니다.,4,243
841,당신은 잘 해주었다며 모두를 칭찬합니다.,6,243
862,,0,303
863,,1,303
864,,2,303
865,%s|1이;가; 주위에 도움을 요청합니다!,4,303
866,당신은 주위에 도움을 요청합니다!,6,303
867,"%s|1이;가; 적을 지목합니다, %s!",0,304
868,%s|1이;가; 당신을 적으로 지목합니다!,1,304
869,당신은 %s|1을;를; 적으로 지목합니다!,2,304
870,%s|1이;가; 적의 공격에 대비하라고 외칩니다!,4,304
871,당신은 적의 공격에 대비하라고 외칩니다!,6,304
872,,0,305
873,,1,305
874,,2,305
875,%s|1이;가; 적진으로 돌격합니다.,4,305
876,당신은 적진으로 돌격합니다.,6,305
877,%s|1이;가; %s에게 도망치라고 외칩니다!,0,306
878,%s|1이;가; 당신에게 도망치라고 외칩니다!,1,306
879,당신은 %s에게 도망치라고 외칩니다!,2,306
880,%s|1이;가; 모두에게 도망치라고 외칩니다!,4,306
881,당신은 모두에게 도망치라고 외칩니다!,6,306
882,%s|1이;가; 당신에게 %s|1을;를; 공격하라고 외칩니다.,0,307
883,%s|1이;가; 모두에게 당신을 공격하라고 외칩니다.,1,307
884,당신은 모두에게 %s|1을;를; 공격하라고 외칩니다.,2,307
885,%s|1이;가; 당신에게 적을 공격하라고 외칩니다.,4,307
886,당신은 모두에게 적을 공격하라고 외칩니다.,6,307
887,%s|1이;가; 마나가 부족하다고 외칩니다!,4,323
888,당신은 마나가 부족하다고 외칩니다!,6,323
889,%s|1이;가; %s에게 따라오라고 손짓합니다.,0,324
890,%s|1이;가; 당신에게 따라오라고 손짓합니다.,1,324
891,당신은 %s에게 따라오라고 손짓합니다.,2,324
