ID,Value_lang,ReqID,ParentWidgetID
5267,- 발리라를 도와 |n데피아즈단 소탕,52,2152
5268,,394,2152
5269,상실 지역,52,2153
5270,,394,2153
5271,,212,2154
5272,1초마다 %18207w의 이성 흡수,277,2154
5279,- 마법학자 엄브릭의 공격 저지,52,2158
5280,,394,2158
5281,상실 지역,52,2159
5282,,394,2159
5283,,212,2160
5284,1초마다 %18207w의 이성 흡수,277,2160
5294,망가진 쇠뇌,19,2165
5295,,208,2165
5296,,273,2165
5297,,19,2166
5298,"벤티르는 빛에 가공할 고통을 느끼며, 서서히 자아를 잃습니다.",208,2166
5299,의지력,273,2166
5300,,19,2167
5301,,208,2167
5302,,273,2167
5303,남은 시간: %18214k,2,2168
5304,,4,2168
5305,벌꿀등 수확벌이 돌아올 때까지 남은 시간,3,2168
5306,,19,2170
5307,,273,2170
5308,,208,2170
5309,,273,1626
5310,,273,1627
5311,,273,1628
5312,,273,1629
5313,,273,1632
5330,,19,2169
5331,,273,2169
5332,,208,2169
5424,회복시킬 깍지를 고르십시오,14,2212
5425,태초의 알콘,250,2212
5426,장로 던미라,251,2212
5427,,212,2213
5428,남은 이성 회복의 보주: %18209w,277,2213
5429,,212,2214
5430,,277,2214
5436,,14,2216
5437,남은 얼라이언스 플레이어 지원 병력을 나타냅니다.,250,2216
5438,남은 호드 플레이어 지원 병력을 나타냅니다.,251,2216
5447,,19,2219
5448,,273,2219
5449,,208,2219
5453,,19,2221
5454,,273,2221
5455,,208,2221
5456,|Hspell:331380|h,275,2528
5457,%310636as%,52,2223
5458,,394,2223
5459,,394,2007
5460,,394,2006
5461,,394,2015
5462,%2vt,52,2224
5463,,394,2224
5473,오염 지역,52,2227
5474,,394,2227
5475,,212,2228
5476,1초마다 %18205w의 이성 흡수,277,2228
5477,,394,2014
5478,,394,2008
5479,,394,2009
5480,,394,2011
5481,,394,2012
5482,,212,2229
5483,|n%306413d,277,2229
5484,%306413n,52,2230
5485,,394,2230
5486,,212,2231
5487,%316707d,277,2231
5488,%316707n,52,2232
5489,,394,2232
5490,,212,2233
5491,|n%306888d,277,2233
5492,%306888n,52,2234
5493,,394,2234
5494,,212,2235
5495,%306241d,277,2235
5496,%306241n,52,2236
5497,,394,2236
5498,,212,2237
5499,%306954d,277,2237
5500,%306954n,52,2238
5501,,394,2238
5502,,212,2239
5503,%311389d,277,2239
5504,%311389n,52,2240
5505,,394,2240
5506,,212,2241
5507,%306241d,277,2241
5508,%306241n,52,2242
5509,,394,2242
5510,,212,2243
5511,%306954d,277,2243
5512,%306954n,52,2244
5513,,394,2244
5514,,212,2245
5515,%311389d,277,2245
5516,%311389n,52,2246
5517,,394,2246
5518,,212,2247
5519,%306531d,277,2247
5520,%306531n,52,2248
5521,,394,2248
5522,,212,2249
5523,%306579d,277,2249
5524,%306579n,52,2250
5525,,394,2250
5526,,212,2251
5527,%306531d,277,2251
5528,%306531n,52,2252
5529,,394,2252
5530,,212,2253
5531,%306579d,277,2253
5532,%306579n,52,2254
5533,,394,2254
5534,%306888n,52,2255
5535,,394,2255
5536,%306413n,52,2256
5537,,394,2256
5538,%311344n,52,2257
5539,,394,2257
5540,%316707n,52,2258
5541,,394,2258
5542,,212,2259
5543,|n%306888d,277,2259
5544,,212,2260
5545,%306413d,277,2260
5546,,212,2261
5547,%311344d,277,2261
5548,,212,2262
5549,%316707d,277,2262
5552,%306241n,52,2264
5553,,394,2264
5554,%311389n,52,2265
5555,,394,2265
5556,%306954n,52,2266
5557,,394,2266
5558,,212,2267
5559,%306241d,277,2267
5562,,212,2269
5563,%311389d,277,2269
5564,,212,2270
5565,%306954d,277,2270
5566,,394,2271
5567,|cffff2020 경고! 대단히 험난한 지역입니다. |n 아쉬즈라카마스 - 결의의 수의를 강화해야 합니다.,52,2271
5570,%306241n,52,2273
5571,,394,2273
5572,%311389n,52,2274
5573,,394,2274
5574,%306954n,52,2275
5575,,394,2275
5578,,212,2277
5579,%306241d,277,2277
5580,,212,2278
5581,%311389d,277,2278
5582,,212,2279
5583,%306954d,277,2279
5584,,394,2280
5585,|cffff2020 경고! 대단히 험난한 지역입니다. |n 아쉬즈라카마스 - 결의의 수의를 강화해야 합니다.,52,2280
5586,,394,2281
5587,|cffff2020 경고! 대단히 험난한 지역입니다. |n 아쉬즈라카마스 - 결의의 수의를 강화해야 합니다.,52,2281
5588,,212,2282
5589,%316557d,277,2282
5590,,212,2283
5591,%306531d,277,2283
5592,,212,2284
5593,%306579d,277,2284
5594,%316557n,52,2285
5595,,394,2285
5596,%306531n,52,2286
5597,,394,2286
5598,%306579n,52,2287
5599,,394,2287
5600,,394,2288
5601,|cffff2020 경고! 대단히 험난한 지역입니다. |n 아쉬즈라카마스 - 결의의 수의를 강화해야 합니다.,52,2288
5602,,212,2289
5603,%316557d,277,2289
5604,,212,2290
5605,%306531d,277,2290
5606,,212,2291
5607,%306579d,277,2291
5608,%316557n,52,2292
5609,,394,2292
5610,%306531n,52,2293
5611,,394,2293
5612,%306579n,52,2294
5613,,394,2294
5617,"모습이 보이는구나, 나락 방랑자여. 내 탑에서 썩 사라지거라!",52,2296
5618,더이상 진행할 수 없습니다.,394,2296
5627,물약 웅덩이,19,2299
5628,,208,2299
5629,,273,2299
5630,,14,2074
5631,,250,2074
5632,,251,2074
5636,,19,2302
5637,,273,2302
5638,,208,2302
5639,시험: %17569x %17569w,52,2303
5640,,394,2303
5642,,212,2304
5643,,277,2304
5644,,212,2305
5645,,277,2305
5646,,212,2306
5647,,277,2306
5648,,212,2307
5649,,277,2307
5650,,212,2308
5651,,277,2308
5652,,212,2309
5653,,277,2309
5656,,212,2311
5657,,277,2311
5658,,212,2312
5659,,277,2312
5660,,212,2313
5661,,277,2313
5662,,212,2314
5663,,277,2314
5664,,212,2315
5665,,277,2315
5666,,212,2316
5667,,277,2316
5668,죽은 횟수: %18581w/%18582w,2,2317
5669,죽으면 토르가스트 수호자의 주의를 끌게 됩니다.,3,2317
5670,,4,2317
5671,대지공포가 나타났습니다! 서두르십시오!,2,2318
5672,그가 길을 막기 전에 이 층의 출구를 찾아야 합니다!,3,2318
5673,,4,2318
5680,현재 위치: %0jl층,2,2320
5681,탑의 %0ji층까지 올랐습니다.,3,2320
5682,,4,2320
5683,손님 도착까지 남은 시간:,19,2515
5684,,273,2515
5685,|Hspell:336623|h,208,2515
5686,,212,2322
5687,,277,2322
5688,,212,2323
5689,,277,2323
5690,,212,2324
5691,,277,2324
5692,,212,2325
5693,,277,2325
5694,,212,2326
5695,,277,2326
5696,,212,2327
5697,,277,2327
5698,,212,2328
5699,,277,2328
5702,,212,2330
5703,,277,2330
5704,,212,2331
5705,,277,2331
5706,,212,2332
5707,,277,2332
5708,총 환상령: %1728c,2,2333
5709,,3,2333
5710,,4,2333
5711,,394,1749
5712,,14,967
5713,얼라이언스가 수집한 재료 수,250,967
5714,호드가 수집한 재료 수,251,967
5742,|cFFFFFFFF피로|r|n느조스의 존재감이 짙은 지역에서 비행 시 탈것이 피로를 느낍니다.|n0에 도달하면 탈것이 |cFFFF0000기력 소진|r 상태가 됩니다.|n지상에 있는 동안 회복합니다.,275,2334
5743,,19,2340
5744,,208,2340
5745,%2432fn,273,2340
5746,|Hspell:317002|h,275,2341
5747,,19,2342
5748,%2427fn,273,2342
5749,,208,2342
5798,,273,1333
5802,3/5: |TINTERFACE\ICONS\ACHIEVEMENT_DUNGEON_CLASSICRAIDER.BLP:32|t|TINTERFACE\ICONS\ACHIEVEMENT_DUNGEON_CLASSICRAIDER.BLP:32|t|TINTERFACE\ICONS\ACHIEVEMENT_DUNGEON_CLASSICRAIDER.BLP:32|t|TInterface\ICONS\artifactability_BalanceDruid_NewMoon.blp:32|t|TInterface\ICONS\artifactability_BalanceDruid_NewMoon.blp:32|t,19,2362
5803,,273,2362
5804,"간수의 눈|n3/5 단계|n|n나락에서 활약할수록 간수의 눈을 촉발하며, 이는 위협의 증가로 이어집니다.|n|n현재 위협:|n|cFFFFFFFF영혼추적자가 당신을 바로 공격|n|n탑이 현재 위치를 폭격해 피해 및 이동 속도 감소|n|n암살자 파견|r|n|n다음 위협:|n|cFFFFFFFF정예 암살자|r",208,2362
5805,0/5: |TInterface\ICONS\artifactability_BalanceDruid_NewMoon.blp:32|t|TInterface\ICONS\artifactability_BalanceDruid_NewMoon.blp:32|t|TInterface\ICONS\artifactability_BalanceDruid_NewMoon.blp:32|t|TInterface\ICONS\artifactability_BalanceDruid_NewMoon.blp:32|t|TInterface\ICONS\artifactability_BalanceDruid_NewMoon.blp:32|t,19,2359
5806,,273,2359
5807,"간수의 눈|n0/5 단계|n|n나락에서 활약할수록 간수의 눈을 촉발하며, 이는 위협의 증가로 이어집니다.|n|n현재 위협:|n|cFFFFFFFF없음|r|n|n다음 위협:|n|cFFFFFFFF영혼추적자|r",208,2359
5808,4/5: |TINTERFACE\ICONS\ACHIEVEMENT_DUNGEON_CLASSICRAIDER.BLP:32|t|TINTERFACE\ICONS\ACHIEVEMENT_DUNGEON_CLASSICRAIDER.BLP:32|t|TINTERFACE\ICONS\ACHIEVEMENT_DUNGEON_CLASSICRAIDER.BLP:32|t|TINTERFACE\ICONS\ACHIEVEMENT_DUNGEON_CLASSICRAIDER.BLP:32|t|TInterface\ICONS\artifactability_BalanceDruid_NewMoon.blp:32|t,19,2363
5809,,273,2363
5810,"간수의 눈|n4/5 단계|n|n나락에서 활약할수록 간수의 눈을 촉발하며, 이는 위협의 증가로 이어집니다.|n|n현재 위협:|n|cFFFFFFFF영혼추적자가 당신을 바로 공격|n|n탑이 현재 위치를 폭격해 피해 및 이동 속도 감소|n|n정예 암살자 파견|r|n|n다음 위협:|n|cFFFFFFFF즉발적인 말살|r",208,2363
5811,1/5: |TINTERFACE\ICONS\ACHIEVEMENT_DUNGEON_CLASSICRAIDER.BLP:32|t|TInterface\ICONS\artifactability_BalanceDruid_NewMoon.blp:32|t|TInterface\ICONS\artifactability_BalanceDruid_NewMoon.blp:32|t|TInterface\ICONS\artifactability_BalanceDruid_NewMoon.blp:32|t|TInterface\ICONS\artifactability_BalanceDruid_NewMoon.blp:32|t,19,2360
5812,,273,2360
5813,"간수의 눈|n0/5 단계|n|n나락에서 활약할수록 간수의 눈을 촉발하며, 이는 위협의 증가로 이어집니다.|n|n현재 위협:|n|cFFFFFFFF적의 감지 반경 증가|r|n|n다음 위협:|n|cFFFFFFFF폭격|r",208,2360
5814,2/5: |TINTERFACE\ICONS\ACHIEVEMENT_DUNGEON_CLASSICRAIDER.BLP:32|t|TINTERFACE\ICONS\ACHIEVEMENT_DUNGEON_CLASSICRAIDER.BLP:32|t|TInterface\ICONS\artifactability_BalanceDruid_NewMoon.blp:32|t|TInterface\ICONS\artifactability_BalanceDruid_NewMoon.blp:32|t|TInterface\ICONS\artifactability_BalanceDruid_NewMoon.blp:32|t,19,2361
5815,,273,2361
5816,"간수의 눈|n2/5 단계|n|n나락에서 활약할수록 간수의 눈을 촉발하며, 이는 위협의 증가로 이어집니다.|n|n현재 위협:|n|cFFFFFFFF영혼추적자가 당신을 바로 공격|n|n탑이 현재 위치를 폭격해 피해 및 이동 속도 감소|r|n|n다음 위협:|n|cFFFFFFFF암살자|r",208,2361
5817,%1751c,56,2364
5818,나락에서 해방된 영혼을 구출한 후 성약의 단 성소로 데려가야 합니다.,57,2364
5819,,59,2364
5820,,60,2364
5821,,62,2364
5822,,63,2364
5823,,67,2364
5824,,66,2364
5825,영혼,72,2364
5826,,73,2364
5827,,74,2364
5828,,75,2364
5829,현재 위치: %0jl층,52,2365
5830,탑의 %0ji층까지 올랐습니다.,394,2365
5831,%174942ic,56,2366
5832,저승석으로 나락에 있는 베나리에게서 암호를 살 수 있습니다.,57,2366
5833,,59,2366
5834,,60,2366
5835,,62,2366
5836,,63,2366
5837,,67,2366
5838,,66,2366
5839,저승석,72,2366
5840,,73,2366
5841,,74,2366
5842,,75,2366
5852,,19,2220
5853,,273,2220
5854,,208,2220
5858,Test Text %qr,15,2371
5860,저승석 균열,19,2371
5861,혼돈의 박탈자 처치,273,2371
5862,|Hquestreward:60344|h,208,2371
5891,,212,2382
5892,,277,2382
5901,,19,2388
5902,남은 령,273,2388
5903,,208,2388
5904,Zone 1 State 1 Test,342,2389
5905,Zone 1 State 2 Test,348,2389
5906,Zone 2 State 1 Test,356,2389
5907,Zone 2 State 2 Test,362,2389
5908,Zone 3 State 1 Test,370,2389
5909,Zone 3 State 2 Test,376,2389
5910,Zone 4 State 1 Test,384,2389
5911,Zone 4 State 2 Test,390,2389
5912,새로운 부름을 사용할 수 있습니다!     ,2,2390
5913,bbbb,3,2390
5914,,4,2390
5915,"언젠가는 승천의 보루로 이동하는 주문을 시전하게 됩니다. 하지만 일단은 콘솔에 ""승천의 보루의 부름 시전""을 입력하여 효과를 재현해야 합니다.",212,2391
5916,새로운 부름을 사용할 수 있습니다!     ,277,2391
5922,,19,2394
5923,아주 중요한 일정에 지각하고 말았습니다!,208,2394
5924,남은 시간,273,2394
5925,,19,2395
5926,길 잃은 시빌이 빛에 굴복하기를 거부합니다.,208,2395
5927,의지력,273,2395
5928,할키아스의 령,19,2396
5929,할키아스의 령,273,2396
5930,할키아스의 조각을 처치하면 령이 방출되어 거수가 해방됩니다.,208,2396
5944,,19,2399
5945,,273,2399
5946,병에 담긴 령,208,2399
5947,,19,2400
5948,,273,2400
5949,죄악과 고뇌,208,2400
5950,,19,2401
5951,,273,2401
5952,농축된 령,208,2401
5953,,19,2402
5954,왕자 레나탈의 마나,273,2402
5955,,208,2402
5974,,15,2486
5975,|Hitem:178886|h기분: 비참함,212,2486
5976, ,277,2486
5977,|Hitem:178677|h현재 만족도: %18981w,212,2404
5978,왕자 레나탈,277,2404
5979,,15,2404
5980,|Hitem:178677|h현재 만족도: %18981w,212,2405
5981,왕자 레나탈,277,2405
5982,,15,2405
5983,|Hitem:178677|h현재 만족도: %18981w,212,2406
5984,왕자 레나탈,277,2406
5985,,15,2406
5986,|Hitem:178677|h비참함,212,2407
5987, ,277,2407
5988,,19,2408
5989,,273,2408
5990,,208,2408
5991,,212,2409
5992,,277,2409
5993,,212,2410
5994,,277,2410
5995,,212,2411
5996,,277,2411
5997,,212,2412
5998,,277,2412
5999,,212,2413
6000,,277,2413
6001,,212,2414
6002,,277,2414
6003,,212,2415
6004,,277,2415
6005,,19,2416
6006,,208,2416
6007,%2446fn,273,2416
6008,,19,2417
6009,,208,2417
6010,%2452fn,273,2417
6011,,19,2418
6012,,208,2418
6013,%2454fn,273,2418
6014,,19,2419
6015,,208,2419
6016,%2455fn,273,2419
6017,,212,2420
6018,,277,2420
6019,,212,2421
6020,,277,2421
6021,,212,2422
6022,,277,2422
6023,,212,2423
6024,,277,2423
6025,,212,2424
6026,,277,2424
6027,,212,2425
6028,,277,2425
6029,,212,2426
6030,,277,2426
6031,,212,2427
6032,,277,2427
6033,,212,2428
6034,,277,2428
6035,,212,2429
6036,,277,2429
6037,,212,2430
6038,,277,2430
6039,,212,2431
6040,,277,2431
6041,,277,2432
6042,,212,2432
6043,,212,2433
6044,,277,2433
6045,,212,2434
6046,,277,2434
6047,,212,2435
6048,,277,2435
6049,,212,2436
6050,,277,2436
6051,,212,2437
6052,,277,2437
6053,,212,2438
6054,,277,2438
6055,,212,2439
6056,,277,2439
6057,,212,2440
6058,,277,2440
6059,,212,2441
6060,,277,2441
6061,,212,2442
6062,,277,2442
6063,,212,2443
6064,,277,2443
6065,,277,2444
6066,,212,2444
6067,,212,2445
6068,,277,2445
6069,,212,2446
6070,,277,2446
6071,,212,2447
6072,,277,2447
6073,,212,2448
6074,,277,2448
6075,,212,2449
6076,,277,2449
6077,,212,2450
6078,,277,2450
6079,,212,2451
6080,,277,2451
6081,,277,2452
6082,,212,2452
6083,,212,2453
6084,,277,2453
6085,,212,2454
6086,,277,2454
6087,,212,2455
6088,,277,2455
6090,,212,2457
6091, ,277,2457
6092,,19,2458
6093,,273,2458
6094,병에 담긴 령,208,2458
6095,,19,2459
6096,,273,2459
6097,죄악과 고뇌,208,2459
6098,,19,2460
6099,,273,2460
6100,농축된 령,208,2460
6101,,212,2461
6102, ,277,2461
6103,,212,2462
6104, ,277,2462
6105,,212,2463
6106, ,277,2463
6107,|Hitem:178886|h기분: 불편함,212,2485
6108, ,277,2485
6109,,15,2485
6110,|Hitem:178886|h기분: 만족,212,2484
6111, ,277,2484
6112,,15,2484
6113,|Hitem:178886|h기분: 들뜸,212,2483
6114, ,277,2483
6115,,15,2483
6116,|Hitem:178887|h기분: 비참함,212,2468
6117, ,277,2468
6118,,15,2468
6119,|Hitem:178887|h기분: 불편함,212,2469
6120, ,277,2469
6121,,15,2469
6122,|Hitem:178887|h기분: 만족,212,2470
6123, ,277,2470
6124,,15,2470
6125,|Hitem:178887|h기분: 들뜸,212,2471
6126, ,277,2471
6127,,15,2471
6128,|Hitem:178888|h기분: 비참함,212,2472
6129, ,277,2472
6130,,15,2472
6131,|Hitem:178888|h기분: 불편함,212,2473
6132, ,277,2473
6133,,15,2473
6134,|Hitem:178888|h기분: 만족,212,2474
6135, ,277,2474
6136,,15,2474
6137,|Hitem:178888|h기분: 들뜸,212,2475
6138, ,277,2475
6139,,15,2475
6140,|Hitem:178889|h기분: 비참함,212,2476
6141, ,277,2476
6142,,15,2476
6143,|Hitem:178677|h현재 만족도: %18981w,212,2481
6144, ,277,2481
6145,,15,2481
6146,|Hitem:178677|h현재 만족도: %18981w,212,2482
6147, ,277,2482
6148,,15,2482
6149,|Hitem:178677|h현재 만족도: %18981w,212,2480
6150, ,277,2480
6151,,15,2480
6152,|Hitem:178886|h기분: 불편함,212,2465
6153, ,277,2465
6154,,212,2518
6155, ,277,2518
6156,|Hitem:178886|h기분: 비참함,212,2464
6157, ,277,2464
6158,|Hitem:178886|h기분: 만족,212,2466
6159, ,277,2466
6160,|Hitem:178886|h기분: 들뜸,212,2467
6161, ,277,2467
6162,|Hitem:178889|h기분: 들뜸,212,2479
6163, ,277,2479
6164,|Hitem:178889|h기분: 만족,212,2478
6165, ,277,2478
6166,|Hitem:178889|h기분: 불편함,212,2477
6167, ,277,2477
6168,|Hitem:178677|h현재 만족도: %18981w,212,2487
6169,왕자 레나탈,277,2487
6170,,15,2487
6171,|Hitem:178886|h기분: 매우 만족,212,2488
6172, ,277,2488
6173,|Hitem:178887|h기분: 매우 만족,212,2489
6174, ,277,2489
6175,,15,2489
6176,|Hitem:178888|h기분: 매우 만족,212,2490
6177, ,277,2490
6178,,15,2490
6179,|Hitem:178889|h기분: 매우 만족,212,2491
6180, ,277,2491
6181,|Hitem:178677|h현재 만족도: %18981w,212,2492
6182, ,277,2492
6183,,15,2492
6184,|Hitem:178886|h기분: 매우 만족,212,2493
6185, ,277,2493
6186,,15,2493
6187,|Hitem:178887|h기분: 비참함,212,2494
6188, ,277,2494
6189,,15,2494
6190,|Hitem:178887|h기분: 불편함,212,2495
6191, ,277,2495
6192,,15,2495
6193,|Hitem:178887|h기분: 만족,212,2496
6194, ,277,2496
6195,,15,2496
6196,|Hitem:178887|h기분: 매우 만족,212,2497
6197, ,277,2497
6198,,15,2497
6199,|Hitem:178887|h기분: 들뜸,212,2498
6200, ,277,2498
6201,,15,2498
6202,|Hitem:178888|h기분: 비참함,212,2499
6203, ,277,2499
6204,,15,2499
6205,|Hitem:178888|h기분: 불편함,212,2500
6206, ,277,2500
6207,,15,2500
6208,|Hitem:178888|h기분: 만족,212,2501
6209, ,277,2501
6210,,15,2501
6211,|Hitem:178888|h기분: 매우 만족,212,2502
6212, ,277,2502
6213,,15,2502
6214,|Hitem:178888|h기분: 들뜸,212,2503
6215, ,277,2503
6216,,15,2503
6217,|Hitem:178889|h기분: 비참함,212,2504
6218, ,277,2504
6219,,15,2504
6220,|Hitem:178889|h기분: 불편함,212,2505
6221, ,277,2505
6222,,15,2505
6223,|Hitem:178889|h기분: 만족,212,2506
6224, ,277,2506
6225,,15,2506
6226,|Hitem:178889|h기분: 매우 만족,212,2507
6227, ,277,2507
6228,,15,2507
6229,|Hitem:178889|h기분: 들뜸,212,2508
6230, ,277,2508
6231,,15,2508
6250,,19,2513
6251,찻주전자 온도,273,2513
6252,차가워지기 전에 차를 내십시오! (|cfffb95ff+격식|r),208,2513
6253,받은 다기: %329473as/5,19,2514
6254,남은 시간,273,2514
6255,다기 다섯 개를 부서지지 않게 모두 받아야 합니다! (|cfff2e699+추가 만족도|r),208,2514
6256,궁정이 닫히기까지 남은 시간:,19,2517
6257,,273,2517
6258,|Hspell:336622|h,208,2517
6259,,212,2519
6260, ,277,2519
6261,,212,2520
6262, ,277,2520
6263,,212,2521
6264, ,277,2521
6265,,212,2522
6266, ,277,2522
6267,,212,2523
6268, ,277,2523
6269,,212,2524
6270, ,277,2524
6271,,212,2525
6272, ,277,2525
6273,,212,2526
6274, ,277,2526
6275,,212,2527
6276, ,277,2527
6280,손님 선호 요소,52,2529
6281,,394,2529
6282,궁정 분위기,52,2530
6283,|Hspell:336484|h,394,2530
6288,|Hspell:331385|h,275,2535
6289,|Hspell:331384|h,275,2536
6290,|Hspell:331383|h,275,2537
6291,|Hspell:331382|h,275,2538
6309,대지공포 도착까지 남은 시간:,19,2321
6310,서두르십시오!,273,2321
6311,서둘러 출구로 가십시오!,208,2321
6314,총점: %19343w,52,2509
6315,|Hspell:336491|h,394,2509
6316,,212,2403
6317,,277,2403
6318,,415,2515
6319,,212,2539
6320,,277,2539
6321,,212,2541
6322,,277,2541
6325,,19,2380
6326,,273,2380
6327,부정의 통,208,2380
6328,,19,2456
6329,,273,2456
6330,부정의 통,208,2456
6341,,212,2546
6342, ,277,2546
6343,,212,2547
6344, ,277,2547
6345,,212,2548
6346, ,277,2548
6347,,212,2549
6348, ,277,2549
6349,,212,2550
6350, ,277,2550
6351,,212,2551
6352, ,277,2551
6353,,212,2552
6354, ,277,2552
6359,,212,2554
6360,,277,2554
6361,,212,2553
6362,,277,2553
6363,,212,2555
6364,,277,2555
6365,,212,2556
6366,,277,2556
6367,,212,2557
6368,,277,2557
6369,,212,2558
6370,,277,2558
6371,,212,2559
6372,,277,2559
6373,손님들의 선물,52,2560
6374,,394,2560
6375,주최인의 선물,52,2561
6376,,394,2561
6377,,212,2562
6378,,277,2562
6379,,19,2563
6380,,208,2563
6381,,273,2563
6382,,19,2564
6383,,208,2564
6384,,273,2564
6385,,19,2565
6386,,208,2565
6387,,273,2565
6388,,19,2566
6389,,208,2566
6390,,273,2566
6391,,19,2567
6392,,208,2567
6393,,273,2567
6394,,19,2568
6395,,208,2568
6396,,273,2568
6397,,19,2569
6398,,208,2569
6399,,273,2569
6403,,212,2571
6404,,277,2571
6405,,212,2572
6406,,277,2572
6407,,19,2573
6408,손님 대접,273,2573
6409,굶주리고 목마른 손님을 찾아 대접해야 합니다! (|cff1b8729+퇴폐적|r),208,2573
6410,,212,2574
6411,,277,2574
6416,,212,2577
6417,,277,2577
6420,,212,2579
6421,,277,2579
6422,,19,2580
6423,찻주전자 온도,273,2580
6424,차가워지기 전에 차를 내십시오!,208,2580
6425,,212,2581
6426,,277,2581
6427,,19,2582
6428,이벤의 고민을 듣고 제나에게 잘 보일 수 있도록 춤 배우는 걸 도와야 합니다. (|cff1b8729+퇴폐적|r),208,2582
6429,이벤의 무도 실력,273,2582
6432,,19,2584
6433,허기 수준,273,2584
6434,지도에 표시된 게걸충 우리로 가는 동안 게걸충을 제어하려면 먹이를 줘야 합니다! (|cffdb453d+안전|r),208,2584
6437,,212,2586
6438,,277,2586
6439,,19,2587
6440,구출한 동물,273,2587
6441,"농어는 물로, 게걸충은 상자로 돌려보내야 합니다. (|cff34cceb+청결|r)",208,2587
6442,,212,2588
6443,,277,2588
6457,골절의 방,33,2590
6458,,35,2590
6459,,69,2590
6460,,70,2590
6461,,71,2590
6462,|cffffffff%35451e 난이도|r 처치,46,2590
6463,,36,2590
6464,,38,2590
6465,,39,2590
6466,,41,2590
6467,,42,2590
6468,스콜더스의 전당,33,2589
6469,,35,2589
6470,,69,2589
6471,,70,2589
6472,,71,2589
6473,|cffffffff처치 (%35443e 난이도)|r,46,2589
6474,,36,2589
6475,,38,2589
6476,,39,2589
6477,,41,2589
6478,,42,2589
6479,모르트레가르,33,2593
6480,,35,2593
6481,,69,2593
6482,,70,2593
6483,,71,2593
6484,|cFF00FF00난이도 %35463e|r 처치,46,2593
6485,,36,2593
6486,,38,2593
6487,,39,2593
6488,,41,2593
6489,,42,2593
6490,영혼 제련실,33,2591
6491,,35,2591
6492,,69,2591
6493,,70,2591
6494,,71,2591
6495,|cFF00FF00난이도 %35455e|r 처치,46,2591
6496,,36,2591
6497,,38,2591
6498,,39,2591
6499,,41,2591
6500,,42,2591
6501,얼음심장의 간극,33,2592
6502,,35,2592
6503,,69,2592
6504,,70,2592
6505,,71,2592
6506,|cFF00FF00난이도 %35459e|r 처치,46,2592
6507,,36,2592
6508,,38,2592
6509,,39,2592
6510,,41,2592
6511,,42,2592
6512,상층부,33,2594
6513,,35,2594
6514,,69,2594
6515,,70,2594
6516,,71,2594
6517,|cFF00FF00난이도 %35447e|r 처치,46,2594
6518,,36,2594
6519,,38,2594
6520,,39,2594
6521,,41,2594
6522,,42,2594
6556,상태 1 툴팁,407,2118
6557,상태 2 툴팁,413,2118
6591,,212,2617
6592,,277,2617
6593,,277,2618
6594,,212,2618
6595,,277,2619
6596,,212,2619
6597,,277,2620
6598,,212,2620
6599,조소그의 시련: 힘,14,2621
6600,조소그에게 전달한 령 유물,250,2621
6601,조소그에게 전달한 령 유물,251,2621
6602,생명의 정수,19,2622
6603,,208,2622
6604,,273,2622
6605,생명의 정수,19,2623
6606,,208,2623
6607,,273,2623
6608,생명의 정수,19,2624
6609,,208,2624
6610,,273,2624
6611,생명의 정수,19,2625
6612,,208,2625
6613,,273,2625
6614,생명의 정수,19,2626
6615,,208,2626
6616,,273,2626
6617,생명의 정수,19,2627
6618,,208,2627
6619,,273,2627
6620,생명의 정수,19,2628
6621,,208,2628
6622,,273,2628
6629,,2,2631
6630,,3,2631
6631,,4,2631
6637,,212,2633
6638,,277,2633
6639,5/5: |TINTERFACE\ICONS\ACHIEVEMENT_DUNGEON_CLASSICRAIDER.BLP:32|t|TINTERFACE\ICONS\ACHIEVEMENT_DUNGEON_CLASSICRAIDER.BLP:32|t|TINTERFACE\ICONS\ACHIEVEMENT_DUNGEON_CLASSICRAIDER.BLP:32|t|TINTERFACE\ICONS\ACHIEVEMENT_DUNGEON_CLASSICRAIDER.BLP:32|t|TINTERFACE\ICONS\ACHIEVEMENT_DUNGEON_CLASSICRAIDER.BLP:32|t,52,2634
6640,"간수의 눈|n5/5 단계|n|n나락에서 활약할수록 간수의 눈을 촉발하며, 이는 위협의 증가로 이어집니다.|n|n현재 위협:|n|cFFFFFFFF영혼추적자가 당신을 바로 공격|n|n탑이 현재 위치를 폭격해 피해 및 이동 속도 감소|n|n정예 암살자 파견|n|n간수의 힘으로 인해 빠르게 생명력 침식|r",394,2634
6641,,19,2635
6642,,208,2635
6643,%2447fn,273,2635
6644,,212,2636
6645,,277,2636
6646,,212,2637
6647,,277,2637
6648,,212,2638
6649,,277,2638
6650,,19,2639
6651,,208,2639
6652,%2448fn,273,2639
6653,,212,2640
6654,,277,2640
6655,,212,2641
6656,,277,2641
6657,,212,2642
6658,,277,2642
6659,,19,2643
6660,,208,2643
6661,%2449fn,273,2643
6662,,212,2644
6663,,277,2644
6664,,212,2645
6665,,277,2645
6666,,212,2646
6667,,277,2646
6668,,19,2647
6669,,208,2647
6670,%2450fn,273,2647
6671,,212,2648
6672,,277,2648
6673,,212,2649
6674,,277,2649
6675,,19,2650
6676,,208,2650
6677,%2451fn,273,2650
6678,,212,2651
6679,,277,2651
6680,,212,2652
6681,,277,2652
6682,,19,2653
