OverrideName_lang,OverrideSubtext_lang,OverrideDescription_lang,ID,SpellID,OverrideIcon,OverridesSpellID,VisibleSpellID
보석 추출,,,36546,0,134081,0,0
진취성,,"최고급 보석 추출, 일반 및 마무리 재료 제작, 호화로운 전문 기술 장비 제작에 집중해 저명한 보석세공인으로 거듭나는 첫걸음을 내딛습니다.",36547,0,4631356,0,0
,,냉기의 정수로 무한의 다이아몬드를 세공하여 $@spellname374470 만드는 법을 배웁니다.,36548,374470,0,0,0
,,냉기의 보석 세공 시 $en1|1이;가; $ev1만큼 증가합니다.,36549,0,0,0,0
,,$@spellname391782 마무리 재료를 만들고 사용하는 법을 배웁니다. 냉기의 보석을 세공할 때 사용하면 숙련도가 향상됩니다.,36550,391782,0,0,0
,,냉기의 보석 세공 시 $en1|1이;가; $ev1만큼 증가합니다.,36551,0,0,0,0
,,$@spellname374449 세공하는 법을 배웁니다.,36552,374449,0,0,0
,,냉기의 보석 세공 시 $en1|1이;가; $ev1만큼 증가합니다.,36553,0,0,0,0
,,$@spellname374458 세공하는 법을 배웁니다.,36554,374458,0,0,0
,,냉기의 보석 세공 시 $en1|1이;가; $ev1만큼 증가합니다.,36555,0,0,0,0
,,$@spellname374548 만드는 법을 배웁니다. 주기적으로 신비로운 사파이어를 말리가이트로 변환할 수 있습니다.,36556,374548,0,0,0
냉기,,냉기로 보석을 세공하는 솜씨가 향상됩니다. 냉기 세공 시 해당 전문화 점수당 $en1|1이;가; $ev1만큼 증가합니다.,36557,0,4554439,0,0
,,화염의 정수로 무한의 다이아몬드를 세공하여 $@spellname374465 만드는 법을 배웁니다.,36558,374465,0,0,0
,,화염의 보석 세공 시 $en1|1이;가; $ev1만큼 증가합니다.,36559,0,0,0,0
,,$@spellname391782 마무리 재료를 만들고 사용하는 법을 배웁니다. 화염의 보석을 세공할 때 사용하면 숙련도가 향상됩니다.,36560,391782,0,0,0
,,화염의 보석 세공 시 $en1|1이;가; $ev1만큼 증가합니다.,36561,0,0,0,0
,,$@spellname374445 세공하는 법을 배웁니다.,36562,374445,0,0,0
,,화염의 보석 세공 시 $en1|1이;가; $ev1만큼 증가합니다.,36563,0,0,0,0
,,$@spellname374450 세공하는 법을 배웁니다.,36564,374450,0,0,0
,,화염의 보석 세공 시 $en1|1이;가; $ev1만큼 증가합니다.,36565,0,0,0,0
,,$@spellname374546 만드는 법을 배웁니다. 주기적으로 여왕의 루비를 알렉스트라자이트로 변환할 수 있습니다.,36566,374546,0,0,0
불,,화염으로 보석을 세공하는 솜씨가 향상됩니다. 화염 세공 시 해당 전문화 점수당 $en1|1이;가; $ev1만큼 증가합니다.,36567,0,4554438,0,0
,,대지의 정수로 무한의 다이아몬드를 세공하여 $@spellname374468 만드는 법을 배웁니다.,36568,374468,0,0,0
,,대지의 보석 세공 시 $en1|1이;가; $ev1만큼 증가합니다.,36569,0,0,0,0
,,$@spellname391782 마무리 재료를 만들고 사용하는 법을 배웁니다. 대지의 보석을 세공할 때 사용하면 숙련도가 향상됩니다.,36570,391782,0,0,0
,,대지의 보석 세공 시 $en1|1이;가; $ev1만큼 증가합니다.,36571,0,0,0,0
,,$@spellname374459 세공하는 법을 배웁니다.,36572,374459,0,0,0
,,대지의 보석 세공 시 $en1|1이;가; $ev1만큼 증가합니다.,36573,0,0,0,0
,,$@spellname374448 세공하는 법을 배웁니다.,36574,374448,0,0,0
,,대지의 보석 세공 시 $en1|1이;가; $ev1만큼 증가합니다.,36575,0,0,0,0
,,$@spellname374549 만드는 법을 배웁니다. 주기적으로 분리된 오닉스를 넬타라이트로 변환할 수 있습니다.,36576,374549,0,0,0
대지,,대지로 보석을 세공하는 솜씨가 향상됩니다. 대지 세공 시 해당 전문화 점수당 $en1|1이;가; $ev1만큼 증가합니다.,36577,0,4554437,0,0
,,바람의 정수로 무한의 다이아몬드를 세공하여 $@spellname374467 만드는 법을 배웁니다.,36578,374467,0,0,0
,,바람의 보석 세공 시 $en1|1이;가; $ev1만큼 증가합니다.,36579,0,0,0,0
,,$@spellname391782 마무리 재료를 만들고 사용하는 법을 배웁니다. 바람의 보석을 세공할 때 사용하면 숙련도가 향상됩니다.,36580,391782,0,0,0
,,바람의 보석 세공 시 $en1|1이;가; $ev1만큼 증가합니다.,36581,0,0,0,0
,,$@spellname374455 세공하는 법을 배웁니다.,36582,374455,0,0,0
,,바람의 보석 세공 시 $en1|1이;가; $ev1만큼 증가합니다.,36583,0,0,0,0
,,$@spellname374442 세공하는 법을 배웁니다.,36584,374442,0,0,0
,,바람의 보석 세공 시 $en1|1이;가; $ev1만큼 증가합니다.,36585,0,0,0,0
,,$@spellname374547 만드는 법을 배웁니다. 주기적으로 영롱한 에메랄드를 이세메랄드로 변환할 수 있습니다.,36586,374547,0,0,0
공기,,바람으로 보석을 세공하는 솜씨가 향상됩니다. 바람 세공 시 해당 전문화 점수당 $en1|1이;가; $ev1만큼 증가합니다.,36587,0,4554440,0,0
,,마지막 보조 전문화를 배웁니다.|n|n보석 세공 속도가 $ev1% 더 빨라집니다.,36588,0,0,0,0
,,보석 세공 시 $en1|1이;가; $ev1만큼 증가합니다.,36589,0,0,0,0
,,선택한 보조 전문화를 배웁니다.,36590,0,0,0,0
,,보석 세공 시 $en1|1이;가; $ev1만큼 증가합니다.,36591,0,0,0,0
,,선택한 보조 전문화를 배웁니다.,36592,0,0,0,0
,,보석 세공 시 $en1|1이;가; $ev1만큼 증가합니다.,36593,0,0,0,0
,,선택한 보조 전문화를 배웁니다.,36594,0,0,0,0
,,보석 세공 시 $en1|1이;가; $ev1만큼 증가합니다.,36595,0,0,0,0
,,부품 제작에 광택천 마무리 재료를 사용하는 방법을 배웁니다.,36596,0,0,0,0
겉면 가공,,보석을 세공하는 솜씨가 향상됩니다. 모든 보석 세공 시 해당 전문화 점수당 $en1|1이;가; $ev1만큼 증가합니다.,36597,0,4624552,0,0
냉기,,,36598,0,4554439,0,0
불,,,36599,0,4554438,0,0
대지,,,36600,0,4554437,0,0
공기,,,36601,0,4554440,0,0
겉면 가공,,보석 세공 솜씨가 향상됩니다. 세공품의 품질이 향상되고 새로운 디자인을 발견합니다.,36602,0,4624552,0,0
,,보석세공 물품 제작 시 지혜가 추가로 $ev1%의 재료를 절약합니다.,36603,0,0,0,0
,,보석세공 물품 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,36604,0,0,0,0
,,보석세공 물품 제작 시 지혜가 추가로 $ev1%의 재료를 절약합니다.,36605,0,0,0,0
,,보석세공 디자인 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,36606,0,0,0,0
,,"보석세공이 $ev1%만큼 더 빨라집니다.|n|n보석세공 물품 제작 시 $en2|1이;가; $ev2만큼, $en3|1이;가; $ev3만큼 증가합니다.",36607,0,0,0,0
,,보석세공 물품 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,36608,0,0,0,0
,,마지막 보조 전문화를 배웁니다.,36609,0,0,0,0
,,보석세공 물품 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,36610,0,0,0,0
,,선택한 보조 전문화를 배웁니다.,36611,0,0,0,0
,,보석세공 물품 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,36612,0,0,0,0
,,보석세공 디자인 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,36613,0,0,0,0
보석세공인의 도구 통달,,보석세공 솜씨가 향상됩니다. 해당 전문화 점수당 $en1|1이;가; $ev1만큼 증가합니다.,36614,0,132595,0,0
보석세공인의 도구 통달,,기본적인 도구 활용을 특기로 삼습니다. 전반적인 보석세공 솜씨가 향상됩니다.,36615,0,132595,0,0
,,$@spellname391782 마무리 재료를 만들고 사용하는 법을 배웁니다. 조각상을 만들 때 사용하면 숙련도가 향상됩니다.,36616,391782,0,0,0
,,조각상 조각 시 $en1|1이;가; $ev1만큼 증가합니다.,36617,0,0,0,0
,,조각상 조각 시 $en1|1이;가; $ev1만큼 증가합니다.,36618,0,0,0,0
,,$@spellname374508 조각하는 법을 배웁니다.,36619,374508,0,0,0
,,조각상 조각 시 $en1|1이;가; $ev1만큼 증가합니다.,36620,0,0,0,0
,,조각상 조각 시 $en1|1이;가; $ev1만큼 증가합니다.,36621,0,0,0,0
,,조각상 조각 시 $en1|1이;가; $ev1만큼 증가합니다.,36622,0,0,0,0
돌,,조각상을 조각하는 솜씨가 더욱 향상됩니다. 조각상 조각 시 해당 전문화 점수당 $en1|1이;가; $ev1만큼 증가합니다.,36623,0,4548931,0,0
,,$@spellname391782 마무리 재료를 만들고 사용하는 법을 배웁니다. 장신구를 만들 때 사용하면 숙련도가 향상됩니다.,36624,391782,0,0,0
,,우상 조각 시 $en1|1이;가; $ev1만큼 증가합니다.,36625,0,0,0,0
,,우상 조각 시 $en1|1이;가; $ev1만큼 증가합니다.,36626,0,0,0,0
,,우상 조각 시 $en1|1이;가; $ev1만큼 증가합니다.,36627,0,0,0,0
,,우상 조각 시 $en1|1이;가; $ev1만큼 증가합니다.,36628,0,0,0,0
,,우상 조각 시 $en1|1이;가; $ev1만큼 증가합니다.,36629,0,0,0,0
,,특정 우상 조각품에 선택 재료를 추가해 장비의 아이템 레벨을 강화할 수 있도록 합니다.,36630,0,0,0,0
우상,,우상을 조각하는 솜씨가 더욱 향상됩니다. 우상 조각 시 해당 전문화 점수당 $en1|1이;가; $ev1만큼 증가합니다.,36631,0,4548930,0,0
,,광택천을 사용해 우상과 조각상에 마지막 손질을 더할 수 있도록 합니다.,36632,0,0,0,0
,,우상이나 조각상 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,36633,0,0,0,0
,,마지막 보조 전문화를 배웁니다.,36634,0,0,0,0
,,우상이나 조각상 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,36635,0,0,0,0
,,선택한 보조 전문화를 배웁니다.,36636,0,0,0,0
,,우상이나 조각상 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,36637,0,0,0,0
,,우상이나 조각상 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,36638,0,0,0,0
조각,,돌에 세밀한 양식을 새겨넣는 솜씨가 향상됩니다. 우상이나 조각상 조각 시 해당 전문화 점수당 $en1|1이;가; $ev1만큼 증가합니다.,36639,0,134448,0,0
,,$@spellname391782 마무리 재료를 만들고 사용하는 법을 배웁니다. 반지를 만들 때 사용하면 숙련도가 향상됩니다.,36640,391782,0,0,0
,,반지 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,36641,0,0,0,0
,,반지 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,36642,0,0,0,0
,,특정 반지에 장식 선택 재료를 추가하는 법을 배웁니다.,36643,0,0,0,0
,,반지 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,36644,0,0,0,0
,,반지 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,36645,0,0,0,0
,,강력한 장신구인 $@spellname374497 만드는 법을 배웁니다.,36646,374497,0,0,0
반지,,호화로운 반지 제작을 특기로 삼습니다. 반지 제작 시 해당 전문화 점수당 $en1|1이;가; $ev1만큼 증가합니다.,36647,0,4548920,0,0
,,$@spellname391782 마무리 재료를 만들고 사용하는 법을 배웁니다. 목걸이를 만들 때 사용하면 숙련도가 향상됩니다.,36648,391782,0,0,0
,,목걸이 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,36649,0,0,0,0
,,목걸이 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,36650,0,0,0,0
,,특정 목걸이에 장식 선택 재료를 추가하는 법을 배웁니다.,36651,0,0,0,0
,,목걸이 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,36652,0,0,0,0
,,목걸이 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,36653,0,0,0,0
,,강력한 목걸이인 $@spellname394621 만드는 법을 배웁니다.,36654,394621,0,0,0
목걸이,,아름다운 목걸이 제작을 특기로 삼습니다. 목걸이 제작 시 해당 전문화 점수당 $en1|1이;가; $ev1만큼 증가합니다.,36655,0,4548904,0,0
,,광택천을 사용해 보석공예품에 마지막 손질을 더할 수 있도록 합니다.,36656,0,0,0,0
,,특정 보석공예품에 선택 재료를 추가해 장비의 아이템 레벨을 강화할 수 있도록 합니다.,36657,0,0,0,0
,,마지막 보조 전문화를 배웁니다.,36658,0,0,0,0
,,주문각인으로 만든 서신을 사용해 보석공예품의 보조 능력치를 세부적으로 지정하는 방법을 배웁니다.,36659,0,0,0,0
,,선택한 보조 전문화를 배웁니다.,36660,0,0,0,0
,,보석공예품 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,36661,0,0,0,0
,,보석공예품 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,36662,0,0,0,0
보석,,보석세공인으로서 실력을 갈고닦습니다. 보석공예품 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,36663,0,4624555,0,0
,,$@spellname374472 만드는 법을 배웁니다. 이것으로 누구나 목걸이에 홈을 추가할 수 있습니다.,36664,374472,0,0,0
,,보석공예품 제작 및 돌 조각 시 $en1|1이;가; $ev1만큼 증가합니다.,36665,0,0,0,0
,,선택한 보조 전문화를 배웁니다.,36666,0,0,0,0
,,보석공예품 제작 및 돌 조각 시 $en1|1이;가; $ev1만큼 증가합니다.,36667,0,0,0,0
,,선택한 보조 전문화를 배웁니다.,36668,0,0,0,0
,,보석공예품 제작 및 돌 조각 시 $en1|1이;가; $ev1만큼 증가합니다.,36669,0,0,0,0
,,$@spellname374502 조각하는 법을 배웁니다. 이 조각상을 배치하면 일시적으로 강화됩니다.,36670,374502,0,0,0
세공,,섬세한 보석세공 솜씨가 향상됩니다. 해당 전문화 점수당 $en1|1이;가; $ev1만큼 증가합니다.,36671,0,4624556,0,0
돌,,,36672,0,4548931,0,0
우상,,,36673,0,4548930,0,0
조각,,,36674,0,134448,0,0
반지,,,36675,0,4548920,0,0
목걸이,,,36676,0,4548904,0,0
보석,,,36677,0,4624555,0,0
세공,,"환상적인 보석세공품, 장신구, 세밀한 조각상을 만드는 솜씨가 향상됩니다.",36678,0,4624556,0,0
,,$@spellname375166 마무리 재료를 만들고 사용하는 법을 배웁니다. 부패의 도안 및 부패 주입 재료를 만들 때 사용하면 숙련도가 향상됩니다.,40926,375166,0,0,0
,,$@spellname375160 만드는 법을 배웁니다.,40927,375160,0,0,0
,,부패의 도안 및 부패 주입 재료 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40928,0,0,0,0
,,부패의 도안 및 부패 주입 재료 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40929,0,0,0,0
,,부패의 도안 및 부패 주입 재료 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40930,0,0,0,0
,,$@spellname375199 만드는 법을 배웁니다.|n|n부패의 도안 및 부패 주입 재료 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40931,375199,0,0,0
부패의 손아귀,,부패의 도안 및 부패 주입 재료를 만드는 솜씨가 향상됩니다. 해당 전문화 점수당 $en1|1이;가; $ev1만큼 증가합니다.,40932,0,1029009,0,0
,,$@spellname375166 마무리 재료를 만들고 사용하는 법을 배웁니다. 야수의 도안 및 분노 주입 재료를 만들 때 사용하면 숙련도가 향상됩니다.,40933,375166,0,0,0
,,$@spellname375159 만드는 법을 배웁니다.,40934,375159,0,0,0
,,야수의 도안 및 분노 주입 재료 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40935,0,0,0,0
,,야수의 도안 및 분노 주입 재료 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40936,0,0,0,0
,,야수의 도안 및 분노 주입 재료 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40937,0,0,0,0
,,$@spellname375125 만드는 법을 배웁니다.|n|n야수의 도안 및 분노 주입 재료 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40938,375125,0,0,0
야수의 우위,,야수의 도안 및 분노 주입 재료를 만드는 솜씨가 향상됩니다. 해당 전문화 점수당 $en1|1이;가; $ev1만큼 증가합니다.,40939,0,1029737,0,0
,,$@spellname375166 마무리 재료를 만들고 사용하는 법을 배웁니다. 정령의 도안 및 정기 주입 재료를 만들 때 사용하면 숙련도가 향상됩니다.,40940,375166,0,0,0
,,정령의 도안 및 정기 주입 재료 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40941,0,0,0,0
,,정령의 도안 및 정기 주입 재료 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40942,0,0,0,0
,,정령의 도안 및 정기 주입 재료 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40943,0,0,0,0
,,정령의 도안 및 정기 주입 재료 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40944,0,0,0,0
,,$@spellname375197 만드는 법을 배웁니다.,40945,375197,0,0,0
원소 전문가,,정령의 도안 및 정기 주입 재료를 만드는 솜씨가 향상됩니다. 해당 전문화 점수당 $en1|1이;가; $ev1만큼 증가합니다.,40946,0,136028,0,0
,,태고의 가죽세공 도안에 경화제 및 사슬 기름 마무리 재료를 사용하는 법을 배웁니다.|n|n태고의 가죽세공 물품을 $ev3%만큼 더 빨리 만듭니다.,40947,0,0,0,0
,,마지막 보조 전문화를 배웁니다.,40948,0,0,0,0
,,태고의 가죽세공 도안 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40949,0,0,0,0
,,선택한 보조 전문화를 배웁니다.,40950,0,0,0,0
,,태고의 가죽세공 도안 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40951,0,0,0,0
,,선택한 보조 전문화를 배웁니다.,40952,0,0,0,0
,,태고의 가죽세공 도안 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40953,0,0,0,0
,,태고의 가죽세공 도안 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40954,0,0,0,0
태고의 가죽세공,,"태고의 가죽세공 솜씨가 향상됩니다. 정령, 야수, 부패의 가죽세공 도안 제작 시 해당 전문화 점수당 $en1|1이;가; $ev1만큼 증가합니다.",40955,0,4635270,0,0
부패의 손아귀,,,40956,0,1029009,0,0
야수의 우위,,,40957,0,1029737,0,0
원소 전문가,,,40958,0,136028,0,0
태고의 가죽세공,,"정기, 야수, 부패의 정수를 제작에 활용하는 기술을 특기로 삼습니다. 해당 유형의 아이템을 높은 품질로 만드는 능력이 향상됩니다.",40959,0,4635270,0,0
,,$@spellname375166 마무리 재료를 만들고 사용하는 법을 배웁니다. 재료 및 방어구 강화도구를 만들 때 사용하면 숙련도가 향상됩니다.,40960,375166,0,0,0
,,방어구 강화도구 제작 시 복수 제작이 발동하면 최대 $ev1%의 물품을 추가로 획득합니다.,40961,0,0,0,0
,,가죽 처리 및 무두질 시 $en1|1이;가; $ev1만큼 증가합니다.,40962,0,0,0,0
,,방어구 강화도구 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40963,0,0,0,0
,,가죽 처리 및 무두질 시 $en1|1이;가; $ev1만큼 증가합니다.,40964,0,0,0,0
,,방어구 강화도구 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40965,0,0,0,0
처리 및 무두질,,가죽 처리와 무두질 솜씨가 향상됩니다. 재료 및 방어구 강화도구 제작 시 해당 전문화 점수당 $en1|1이;가; $ev1만큼 증가합니다.,40966,0,2032169,0,0
,,$@spellname375166 마무리 재료를 만들고 사용하는 법을 배웁니다. 활 및 전문 기술 장신구를 만들 때 사용하면 숙련도가 향상됩니다.,40967,375166,0,0,0
,,북 제작 시 복수 제작이 발동하면 최대 $ev1%의 물품을 추가로 획득합니다.,40968,0,0,0,0
,,활 및 전문 기술 장신구 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40969,0,0,0,0
,,북 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40970,0,0,0,0
,,활 및 전문 기술 장신구 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40971,0,0,0,0
,,북 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40972,0,0,0,0
결속과 바느질,,도안을 결속하고 꿰매는 솜씨가 향상됩니다. 활 및 전문 기술 장신구 제작 시 해당 전문화 점수당 $en1|1이;가; $ev1만큼 증가합니다.,40973,0,348562,0,0
,,가죽세공 도안 제작 시 영감이 숙련도를 추가로 $ev1%만큼 증가시킵니다.,40974,0,0,0,0
,,가죽세공 도안 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40975,0,0,0,0
,,가죽세공 도안 제작 시 영감이 숙련도를 추가로 $ev1%만큼 증가시킵니다.,40976,0,0,0,0
,,가죽세공 도안 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40977,0,0,0,0
,,가죽세공 도안 제작 시 영감이 숙련도를 추가로 $ev1%만큼 증가시킵니다.,40978,0,0,0,0
,,가죽세공 도안 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40979,0,0,0,0
,,가죽세공 도안 제작 시 영감이 숙련도를 추가로 $ev1%만큼 증가시킵니다.,40980,0,0,0,0
경외심을 자아내는 작품,,가죽세공 도안 제작 시 더욱 큰 영감을 얻습니다. 해당 전문화 점수당 $en1|1이;가; $ev1만큼 증가합니다.,40981,0,4635253,0,0
,,가죽세공 도안 제작 시 지혜가 추가로 $ev1%의 재료를 반환합니다.,40982,0,0,0,0
,,가죽세공 도안 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40983,0,0,0,0
,,가죽세공 도안 제작 시 지혜가 추가로 $ev1%의 재료를 반환합니다.,40984,0,0,0,0
,,가죽세공 도안 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40985,0,0,0,0
,,가죽세공 도안 제작 시 지혜가 추가로 $ev1%의 재료를 반환합니다.,40986,0,0,0,0
,,가죽세공 도안 제작 시 $EN1|1이;가; $EV1만큼 증가합니다.,40987,0,0,0,0
,,가죽세공 도안 제작 시 지혜가 추가로 $ev1%의 재료를 반환합니다.,40988,0,0,0,0
가죽 절단 특화,,제작 재료를 활용하는 능력이 향상됩니다. 해당 전문화 점수당 $en1|1이;가; $ev1만큼 증가합니다.,40989,0,4635276,0,0
,,"가죽세공 제작이 $ev1%만큼 더 빨라집니다.|n|n가죽세공 도안 제작 시 $en2|1이;가; $ev2만큼, $en3|1이;가; $ev3만큼 증가합니다.|n|n마지막 보조 전문화를 배웁니다.",40990,0,0,0,0
,,선택한 보조 전문화를 배웁니다.,40991,0,0,0,0
,,가죽세공 도안 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40992,0,0,0,0
,,선택한 보조 전문화를 배웁니다.,40993,0,0,0,0
,,가죽세공 도안 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40994,0,0,0,0
,,선택한 보조 전문화를 배웁니다.,40995,0,0,0,0
,,가죽세공 도안 제작 시 $en1|1이;가; $ev1만큼 증가합니다.,40996,0,0,0,0
가죽세공 교육,,가죽세공의 기본기를 연마합니다. 해당 전문화 점수당 $en1|1이;가; $ev1만큼 증가합니다.,40997,0,4635266,0,0
처리 및 무두질,,,40998,0,2032169,0,0
결속과 바느질,,,40999,0,348562,0,0
경외심을 자아내는 작품,,,41000,0,4635253,0,0
가죽 절단 특화,,,41001,0,4635276,0,0
가죽세공 교육,,"가죽세공 기술을 특기로 삼아 솜씨가 향상됩니다. 제작 시 더욱 큰 영감을 얻으며, 자원을 절약하고 여러 물품을 만드는 법을 배웁니다. 또한 전반적인 제작 기술이 향상됩니다.",41002,0,4635266,0,0
,,주로 비늘을 제공하는 생명체 무두질 시 $en1|1이;가; $ev1만큼 증가합니다.,47307,0,0,0,0
,,주로 비늘을 제공하는 생명체 무두질 시 $en1|1이;가; $ev1만큼 증가합니다.,47308,0,0,0,0
,,주로 비늘을 제공하는 생명체 무두질 시 $en1|1이;가; $ev1만큼 증가합니다.,47309,0,0,0,0
,,주로 비늘을 제공하는 생명체 무두질 시 $en1|1이;가; $ev1만큼 증가합니다.,47310,0,0,0,0
,,|A:Professions-Icon-Quality-Tier2-Small:20:20|a 품질에서 |A:Professions-Icon-Quality-Tier3-Small:20:20|a 품질로 비늘을 더욱 향상시키는 방법을 배웁니다.,47311,376614,0,0,0
,,주로 비늘을 제공하는 생명체 무두질 시 $en1|1이;가; $ev1만큼 증가합니다.,47312,0,0,0,0
,,주로 비늘을 제공하는 생명체 무두질 시 $en1|1이;가; $ev1만큼 증가합니다.,47313,0,0,0,0
,,주로 비늘을 제공하는 생명체 무두질 시 $en1|1이;가; $ev1만큼 증가합니다.,47314,0,0,0,0
,,|A:Professions-Icon-Quality-Tier1-Small:20:20|a 품질에서 |A:Professions-Icon-Quality-Tier2-Small:20:20|a 품질로 저급 비늘을 향상시키는 방법을 배웁니다.,47315,376613,0,0,0
비늘 특화,,비늘 무두질 기법에 집중합니다. 주로 비늘을 제공하는 생명체 무두질 시 해당 전문화 점수당 $en1|1이;가; $ev1만큼 증가합니다.,47316,0,4559243,0,0
,,주로 가죽을 제공하는 생명체 무두질 시 $en1|1이;가; $ev1만큼 증가합니다.,47317,0,0,0,0
,,주로 가죽을 제공하는 생명체 무두질 시 $en1|1이;가; $ev1만큼 증가합니다.,47318,0,0,0,0
,,주로 가죽을 제공하는 생명체 무두질 시 $en1|1이;가; $ev1만큼 증가합니다.,47319,0,0,0,0
,,주로 가죽을 제공하는 생명체 무두질 시 $en1|1이;가; $ev1만큼 증가합니다.,47320,0,0,0,0
,,|A:Professions-Icon-Quality-Tier2-Small:20:20|a 품질에서 |A:Professions-Icon-Quality-Tier3-Small:20:20|a 품질로 가죽을 더욱 향상시키는 방법을 배웁니다.,47321,376612,0,0,0
,,주로 가죽을 제공하는 생명체 무두질 시 $en1|1이;가; $ev1만큼 증가합니다.,47322,0,0,0,0
,,주로 가죽을 제공하는 생명체 무두질 시 $en1|1이;가; $ev1만큼 증가합니다.,47323,0,0,0,0
,,주로 가죽을 제공하는 생명체 무두질 시 $en1|1이;가; $ev1만큼 증가합니다.,47324,0,0,0,0
,,|A:Professions-Icon-Quality-Tier1-Small:20:20|a 품질에서 |A:Professions-Icon-Quality-Tier2-Small:20:20|a 품질로 저급 가죽을 향상시키는 방법을 배웁니다.,47325,376611,0,0,0
가죽 특화,,가죽 무두질 솜씨를 향상시킵니다. 주로 가죽을 제공하는 생명체 무두질 시 해당 전문화 점수당 $en1|1이;가; $ev1만큼 증가합니다.,47326,0,4559245,0,0
,,|A:Professions-Icon-Quality-Tier2-Small:20:20|a 품질에서 |A:Professions-Icon-Quality-Tier3-Small:20:20|a 품질로 생가죽을 더욱 향상시키는 방법을 배웁니다.,47327,375763,0,0,0
,,무두질 시 $en1|1이;가; $ev1만큼 증가합니다.,47328,0,0,0,0
,,무두질 시 $en1|1이;가; $ev1만큼 증가합니다.,47329,0,0,0,0
,,마지막 보조 전문화를 배웁니다.,47330,0,0,0,0
,,|A:Professions-Icon-Quality-Tier1-Small:20:20|a 품질에서 |A:Professions-Icon-Quality-Tier2-Small:20:20|a 품질로 저급 생가죽을 향상시키는 방법을 배웁니다.,47331,375731,0,0,0
,,무두질 시 $en1|1이;가; $ev1만큼 증가합니다.,47332,0,0,0,0
,,선택한 보조 전문화를 배웁니다.,47333,0,0,0,0
,,무두질 시 $en1|1이;가; $ev1만큼 증가합니다.,47334,0,0,0,0
,,용의 섬의 생물을 무두질할 때 생가죽을 채집할 확률이 약간 증가합니다.,47335,0,0,0,0
무두질,,전반적인 무두질 기술이 향상됩니다. 무두질 시 해당 전문화 점수당 $en1|1이;가; $ev1만큼 증가합니다.,47336,0,948101,0,0
비늘 특화,,,47337,0,4559243,0,0
가죽 특화,,,47338,0,4559245,0,0
무두질,,"용의 섬 생물에게서 가죽과 비늘, 생가죽 같은 원재료를 채집하는 기술을 특기로 삼습니다.",47339,0,948101,0,0
,,희귀한 재료를 찾는 데 있어 대가가 됩니다. 무두질 시 $en1|1이;가; $ev1만큼 증가합니다.,47340,0,0,0,0
,,무두질 시 $en1|1이;가; $ev1만큼 증가합니다.,47341,0,0,0,0
