SourceText_lang,ID,ItemID,LegacyUpgradedItemID,StaticUpgradedItemID,SourceTypeEnum,Flags,LegacyItemID,UpgradeItemID[0],UpgradeItemID[1],UpgradeItemID[2],UpgradeItemID[3],UpgradeItemID[4],UpgradeItemID[5],UpgradeItemBonusListID[0],UpgradeItemBonusListID[1],UpgradeItemBonusListID[2],UpgradeItemBonusListID[3],UpgradeItemBonusListID[4],UpgradeItemBonusListID[5]
|cFFFFD200주둔지 임무:|r 씻지 못할 죄,783,128172,93889,0,0,0,44102,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200주둔지 임무:|r 공허의 침식|n,784,128318,0,0,0,0,42992,151614,167731,187997,204336,0,0,3592,5805,7920,9354,0,0
|cFFFFD200드레노어의 전쟁군주 신화 던전 우두머리|r|n|n,785,133585,0,0,0,1,0,167731,187997,204336,0,0,0,5817,7924,9354,0,0,0
|cFFFFD200드레노어의 전쟁군주 신화 던전 우두머리|r|n|n,786,133595,0,0,0,1,0,167731,187997,204336,0,0,0,5817,7924,9354,0,0,0
|cFFFFD200드레노어의 전쟁군주 신화 던전 우두머리|r|n|n,787,133596,0,0,0,1,0,167731,187997,204336,0,0,0,5817,7924,9354,0,0,0
|cFFFFD200드레노어의 전쟁군주 신화 던전 우두머리|r|n|n,788,133597,0,0,0,1,0,167731,187997,204336,0,0,0,5817,7924,9354,0,0,0
|cFFFFD200드레노어의 전쟁군주 신화 던전 우두머리|r|n|n,789,133598,0,0,0,1,0,167731,187997,204336,0,0,0,5817,7924,9354,0,0,0
|cFFFFD200상인: |r에스텔 젠드리|n|cFFFFD200지역: |r오그리마 - 오그리마 성문|n|n|cFFFFD200상인: |r크롬 스타우트암|n|cFFFFD200지역: |r아이언포지 - 탐험가의 전당,790,140773,0,0,2,0,0,122339,122341,151615,167732,187998,204337,582,583,3592,5805,7920,9354
|cFFFFD200전문 기술: |r고고학|n|cFFFFD200퀘스트: |r넬타리온의 둥지: 이게 아닌데...|n|cFFFFD200지역: |r높은산,792,131733,0,0,0,0,0,151615,167732,187998,204337,0,0,3592,5805,7920,9354,0,0
|cFFFFD200상인: |r에스텔 젠드리|n|cFFFFD200지역: |r언더시티 - 도적 지구|n|n|cFFFFD200상인: |r크롬 스타우트암|n|cFFFFD200지역: |r아이언포지 - 탐험가의 전당,793,151377,93843,0,2,1,42943,151378,151379,151385,0,0,0,582,583,3591,0,0,0
|cFFFFD200군단 직업 전당 임무:|r 지옥불 무기고 공격,797,153130,0,0,0,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200상인: |r배급원 무크라|n|cFFFFD200지역: |r줄다자르,901,166752,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200상인: |r배급원 스타우트포지|n|cFFFFD200지역: |r보랄러스,902,166770,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200상인: |r배급원 스타우트포지|n|cFFFFD200지역: |r보랄러스,903,166766,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200상인: |r배급원 무크라|n|cFFFFD200지역: |r줄다자르,904,166756,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200상인: |r배급원 무크라|n|cFFFFD200지역: |r줄다자르,905,166755,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200상인: |r배급원 스타우트포지|n|cFFFFD200지역: |r보랄러스,906,166767,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200상인: |r배급원 무크라|n|cFFFFD200지역: |r줄다자르,907,166753,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200상인: |r배급원 스타우트포지|n|cFFFFD200지역: |r보랄러스,908,166769,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200상인: |r배급원 무크라|n|cFFFFD200지역: |r줄다자르,909,166754,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200상인: |r배급원 스타우트포지|n|cFFFFD200지역: |r보랄러스,910,166768,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
"|cFFFFD200이벤트:|r 원시 폭풍|n흐릿한 태고의 불, 물, 폭풍, 대지를|n모아서 결합해야 합니다. ",916,199686,0,0,6,0,0,187997,204336,0,0,0,0,7920,9354,0,0,0,0
|cFFFFD200이벤트:|r 광휘의 메아리,986,219325,0,0,6,0,0,187997,204336,0,0,0,0,7920,9354,0,0,0,0
