ID,EffectDescription_lang,AuraDescription_lang,SpellEffectType,AuraEffectType,PointsSign,TargetType,SchoolMask,EffectOrderIndex,AuraOrderIndex
333,물리 피해를 입힙니다.,,2,0,1,1,1,50,50
334,자연 피해를 입힙니다.,,2,0,1,1,8,50,50
335,신성 피해를 입힙니다.,,2,0,1,1,2,50,50
336,적 하나에게 $s@effectindex의 냉기 피해를 입힙니다.,,2,0,1,1,16,50,50
337,혼돈 피해를 입힙니다.,,2,0,1,1,127,50,50
338,비전 피해를 입힙니다.,,2,0,1,1,64,50,50
339,$d 동안 $t@effectindex초마다 시전자 전방에 있는 모든 적에게 암흑 피해를 입힙니다.,$t@effectindex초마다 암흑 피해,6,70,1,9,32,50,50
340,$d 동안 $t@effectindex초마다 시전자 전방에 있는 모든 적에게 물리 피해를 입힙니다.,$t@effectindex초마다 물리 피해,6,70,1,9,1,50,50
341,$d 동안 $t@effectindex초마다 시전자 전방에 있는 모든 적에게 자연 피해를 입힙니다.,$t@effectindex초마다 자연 피해,6,70,1,9,8,50,50
342,$d 동안 $t@effectindex초마다 시전자 전방에 있는 모든 적에게 신성 피해를 입힙니다.,$t@effectindex초마다 신성 피해,6,70,1,9,2,50,50
343,$d 동안 $t@effectindex초마다 시전자 전방에 있는 모든 적에게 냉기 피해를 입힙니다.,$t@effectindex초마다 냉기 피해,6,70,1,9,16,50,50
344,$d 동안 $t@effectindex초마다 시전자 전방에 있는 모든 적에게 화염 피해를 입힙니다.,$t@effectindex초마다 화염 피해,6,70,1,9,4,50,50
345,$d 동안 $t@effectindex초마다 시전자 전방에 있는 모든 적에게 혼돈 피해를 입힙니다.,$t@effectindex초마다 혼돈 피해,6,70,1,9,127,50,50
346,$d 동안 $t@effectindex초마다 시전자 전방에 있는 모든 적에게 비전 피해를 입힙니다.,$t@effectindex초마다 비전 피해,6,70,1,9,64,50,50
347,$d 동안 시전자 전방에 있는 모든 적이 방향 감각을 상실하게 합니다.,방향 감각 상실,6,5,0,9,0,0,0
348,$d 동안 충격 지점 $A@effectindex미터 내의 적이 방향 감각을 상실하게 합니다.,방향 감각 상실,6,5,0,5,0,0,0
349,적 하나를 밀쳐냅니다.,,98,0,1,1,0,0,0
350,$d 동안 시전자 전방에 있는 모든 적을 기절시켜 이동하거나 공격하지 못하도록 만듭니다.,기절함,6,12,0,9,0,0,0
351,$d 동안 시전자 전방에 있는 모든 적을 이동 불가 상태로 만듭니다.,이동 불가,6,26,0,9,0,20,0
352,$d 동안 충격 지점 $A@effectindex미터 내의 모든 적을 이동 불가 상태로 만듭니다.,이동 불가,6,26,0,5,0,20,0
353,$d 동안 시전자로부터 $A@effectindex미터 내에 있는 모든 적을 이동 불가 상태로 만듭니다.,이동 불가,6,26,0,7,0,20,0
354,$d 동안 $t@effectindex초마다 충격 지점 $A@effectindex미터 내에 있는 모든 적이 자연 피해를 입게 합니다.,$t@effectindex초마다 자연 피해,6,70,1,5,8,50,50
355,$d 동안 $t@effectindex초마다 충격 지점 $A@effectindex미터 내에 있는 모든 적이 물리 피해를 입게 합니다.,$t@effectindex초마다 물리 피해,6,70,1,5,1,50,50
356,$d 동안 $t@effectindex초마다 충격 지점 $A@effectindex미터 내에 있는 모든 적이 신성 피해를 입게 합니다.,$t@effectindex초마다 신성 피해,6,70,1,5,2,50,50
357,$d 동안 $t@effectindex초마다 충격 지점 $A@effectindex미터 내에 있는 모든 적이 냉기 피해를 입게 합니다.,$t@effectindex초마다 냉기 피해,6,70,1,5,16,50,50
358,$d 동안 $t@effectindex초마다 충격 지점 $A@effectindex미터 내에 있는 모든 적이 암흑 피해를 입게 합니다.,$t@effectindex초마다 암흑 피해,6,70,1,5,32,50,50
359,$d 동안 $t@effectindex초마다 충격 지점 $A@effectindex미터 내에 있는 모든 적이 비전 피해를 입게 합니다.,$t@effectindex초마다 비전 피해,6,70,1,5,64,50,50
360,최대 $d 동안 적 하나를 이동 불가 상태로 만듭니다.,이동 불가,6,26,0,1,0,20,0
361,$d 동안 충격 지점 $A@effectindex미터 내에 있는 모든 적의 이동 속도를 $s@effectindex%만큼 감소시킵니다.,이동 속도 $s@effectindex%만큼 감소,6,33,2,5,0,0,0
362,$d 동안 시전자 전방에 있는 모든 적의 이동 속도를 $s@effectindex%만큼 감소시킵니다.,이동 속도 $s@effectindex%만큼 감소,6,33,2,9,0,0,0
363,시전자로부터 $A@effectindex미터 내에 있는 모든 적을 뒤로 밀쳐냅니다.,,98,0,1,7,0,0,0
364,$d 동안 $t@effectindex초마다 시전자로부터 $A@effectindex미터 내에 있는 모든 적에게 $s@effectindex의 물리 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 물리 피해,6,3,1,7,1,50,50
365,$d 동안 $t@effectindex초마다 시전자로부터 $A@effectindex미터 내에 있는 모든 적에게 $s@effectindex의 신성 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 신성 피해,6,3,1,7,2,50,50
366,$d 동안 $t@effectindex초마다 시전자로부터 $A@effectindex미터 내에 있는 모든 적에게 $s@effectindex의 화염 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 화염 피해,6,3,1,7,4,50,50
367,$d 동안 $t@effectindex초마다 시전자로부터 $A@effectindex미터 내에 있는 모든 적에게 $s@effectindex의 자연 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 자연 피해,6,3,1,7,8,50,50
368,$d 동안 $t@effectindex초마다 시전자로부터 $A@effectindex미터 내에 있는 모든 적에게 $s@effectindex의 냉기 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 냉기 피해,6,3,1,7,16,50,50
369,$d 동안 $t@effectindex초마다 시전자로부터 $A@effectindex미터 내에 있는 모든 적에게 $s@effectindex의 비전 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 비전 피해,6,3,1,7,64,50,50
370,$d 동안 $t@effectindex초마다 시전자로부터 $A@effectindex미터 내에 있는 모든 적에게 $s@effectindex의 혼돈 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 혼돈 피해,6,3,1,7,127,50,50
371,$d 동안 $t@effectindex초마다 충격 지점 $A@effectindex미터 내에 있는 모든 적에게 $s@effectindex의 혼돈 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 혼돈 피해,6,3,1,5,127,50,50
372,$d 동안 $t@effectindex초마다 충격 지점 $A@effectindex미터 내에 있는 모든 적에게 $s@effectindex의 비전 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 비전 피해,6,3,1,5,64,50,50
373,$d 동안 $t@effectindex초마다 충격 지점 $A@effectindex미터 내에 있는 모든 적에게 $s@effectindex의 냉기 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 냉기 피해,6,3,1,5,16,50,50
374,$d 동안 $t@effectindex초마다 충격 지점 $A@effectindex미터 내에 있는 모든 적에게 $s@effectindex의 자연 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 자연 피해,6,3,1,5,8,50,50
375,$d 동안 $t@effectindex초마다 충격 지점 $A@effectindex미터 내에 있는 모든 적에게 $s@effectindex의 화염 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 화염 피해,6,3,1,5,4,50,50
376,$d 동안 $t@effectindex초마다 충격 지점 $A@effectindex미터 내에 있는 모든 적에게 $s@effectindex의 신성 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 신성 피해,6,3,1,5,2,50,50
377,$d 동안 $t@effectindex초마다 충격 지점 $A@effectindex미터 내에 있는 모든 적에게 $s@effectindex의 물리 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 물리 피해,6,3,1,5,1,50,50
378,$d 동안 $t@effectindex초마다 충격 지점 $A@effectindex미터 내에 있는 모든 적에게 $s@effectindex의 암흑 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 암흑 피해,6,3,1,5,32,50,50
379,$d 동안 $t@effectindex초마다 시전자 전방에 있는 모든 적에게 $s@effectindex의 암흑 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 암흑 피해,6,3,1,9,32,50,50
380,$d 동안 $t@effectindex초마다 시전자 전방에 있는 모든 적에게 $s@effectindex의 물리 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 물리 피해,6,3,1,9,1,50,50
381,$d 동안 $t@effectindex초마다 시전자 전방에 있는 모든 적에게 $s@effectindex의 신성 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 신성 피해,6,3,1,9,2,50,50
382,$d 동안 $t@effectindex초마다 시전자 전방에 있는 모든 적에게 $s@effectindex의 화염 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 화염 피해,6,3,1,9,4,50,50
383,$d 동안 $t@effectindex초마다 시전자 전방에 있는 모든 적에게 $s@effectindex의 자연 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 자연 피해,6,3,1,9,8,50,50
384,$d 동안 $t@effectindex초마다 시전자 전방에 있는 모든 적에게 $s@effectindex의 냉기 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 냉기 피해,6,3,1,9,16,50,50
385,$d 동안 $t@effectindex초마다 시전자 전방에 있는 모든 적에게 $s@effectindex의 비전 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 비전 피해,6,3,1,9,64,50,50
386,$d 동안 $t@effectindex초마다 시전자 전방에 있는 모든 적에게 $s@effectindex의 혼돈 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 혼돈 피해,6,3,1,9,127,50,50
387,$d 동안 시전자로부터 $A@effectindex미터 내에 있는 적이 방향 감각을 상실하게 합니다.,방향 감각 상실,6,5,0,7,0,0,0
388,$d 동안 $t@effectindex초마다 $A@effectindex미터 내의 모든 적에게 물리 피해를 입힙니다.,$t@effectindex초마다 물리 피해,6,70,1,7,1,50,50
389,$d 동안 $t@effectindex초마다 $A@effectindex미터 내의 모든 적에게 신성 피해를 입힙니다.,$t@effectindex초마다 신성 피해,6,70,1,7,2,50,50
390,$d 동안 $t@effectindex초마다 $A@effectindex미터 내의 모든 적에게 화염 피해를 입힙니다.,$t@effectindex초마다 화염 피해,6,70,1,7,4,50,50
395,$d 동안 $t@effectindex초마다 $A@effectindex미터 내의 모든 적에게 냉기 피해를 입힙니다.,$t@effectindex초마다 냉기 피해,6,70,1,7,16,50,50
396,$d 동안 $t@effectindex초마다 $A@effectindex미터 내의 모든 적에게 비전 피해를 입힙니다.,$t@effectindex초마다 비전 피해,6,70,1,7,64,50,50
397,시전자의 전방에 있는 모든 적을 밀쳐냅니다.,,144,0,1,9,0,0,0
398,시전자로부터 $A@effectindex미터 내에 있는 모든 적을 뒤로 밀쳐냅니다.,,144,0,1,7,0,0,0
399,충격 지점 $A@effectindex미터 내에 있는 모든 적을 뒤로 밀쳐냅니다.,,144,0,1,5,0,0,0
400,적 하나를 밀쳐냅니다.,,144,0,1,3,0,0,0
401,적 하나를 밀쳐냅니다.,,144,0,1,1,0,0,0
402,시전자의 전방에 있는 모든 적을 밀쳐냅니다.,,138,0,1,9,0,0,0
403,시전자로부터 $A@effectindex미터 내에 있는 모든 적을 뒤로 밀쳐냅니다.,,138,0,1,7,0,0,0
404,충격 지점 $A@effectindex미터 내에 있는 모든 적을 뒤로 밀쳐냅니다.,,138,0,1,5,0,0,0
405,적 하나를 밀쳐냅니다.,,138,0,1,3,0,0,0
406,적 하나를 밀쳐냅니다.,,138,0,1,1,0,0,0
407,$d 동안 대상을 공포에 질리게 합니다.,공포에 질림,6,7,0,3,0,0,0
408,$d 동안 충격 지점 $A@effectindex미터 내의 적을 공포에 질리게 합니다.,공포에 질림,6,7,0,5,0,0,0
409,$d 동안 시전자로부터 $A@effectindex미터 내에 있는 적을 공포에 질리게 합니다.,공포에 질림,6,7,0,7,0,0,0
410,$d 동안 시전자 전방에 있는 모든 적을 공포에 질리게 합니다.,공포에 질림,6,7,0,9,0,0,0
411,$d 동안 적 하나가 받는 화염 피해를 $s@effectindex%만큼 증가시킵니다.,받는 화염 피해 $s@effectindex%만큼 증가,6,87,1,1,4,0,0
412,$d 동안 적 하나가 받는 물리 피해를 $s@effectindex%만큼 증가시킵니다.,받는 물리 피해 $s@effectindex%만큼 증가,6,87,1,1,1,0,0
413,$d 동안 적 하나가 받는 신성 피해를 $s@effectindex%만큼 증가시킵니다.,받는 신성 피해 $s@effectindex%만큼 증가,6,87,1,1,2,0,0
414,$d 동안 적 하나가 받는 냉기 피해를 $s@effectindex%만큼 증가시킵니다.,받는 냉기 피해 $s@effectindex%만큼 증가,6,87,1,1,16,0,0
415,$d 동안 적 하나가 받는 암흑 피해를 $s@effectindex%만큼 증가시킵니다.,받는 암흑 피해 $s@effectindex%만큼 증가,6,87,1,1,32,0,0
416,$d 동안 적 하나가 받는 비전 피해를 $s@effectindex%만큼 증가시킵니다.,받는 비전 피해 $s@effectindex%만큼 증가,6,87,1,1,64,0,0
417,$d 동안 적 하나가 받는 자연 피해를 $s@effectindex%만큼 증가시킵니다.,받는 자연 피해 $s@effectindex%만큼 증가,6,87,1,1,8,0,0
418,$d 동안 적 하나가 받는 피해를 $s@effectindex%만큼 증가시킵니다.,받는 피해 $s@effectindex%만큼 증가,6,87,1,1,127,0,0
419,$d 동안 대상의 최대 생명력을 $s@effectindex%만큼 감소시킵니다.,최대 생명력 $s@effectindex%만큼 감소,6,133,2,3,0,0,0
420,$d 동안 시전자 전방에 있는 모든 적의 최대 생명력을 $s@effectindex%만큼 감소시킵니다.,최대 생명력 $s@effectindex%만큼 감소,6,133,2,9,0,0,0
421,$d 동안 시전자로부터 $A@effectindex미터 내에 있는 모든 적의 최대 생명력을 $s@effectindex%만큼 감소시킵니다.,최대 생명력 $s@effectindex%만큼 감소,6,133,2,7,0,0,0
422,$d 동안 충격 지점 $A@effectindex미터 내에 있는 모든 적의 최대 생명력을 $s@effectindex%만큼 감소시킵니다.,최대 생명력 $s@effectindex%만큼 감소,6,133,2,5,0,0,0
423,$d 동안 충격 지점 $A@effectindex미터 내에 있는 모든 적의 공격 속도를 $s@effectindex%만큼 감소시킵니다.,공격 속도 $s@effectindex%만큼 감소,6,138,2,5,0,0,0
424,$d 동안 시전자로부터 $A@effectindex미터 내에 있는 모든 적의 공격 속도를 $s@effectindex%만큼 감소시킵니다.,공격 속도 $s@effectindex%만큼 감소,6,138,2,7,0,0,0
425,$d 동안 시전자 전방에 있는 모든 적의 공격 속도를 $s@effectindex%만큼 감소시킵니다.,공격 속도 $s@effectindex%만큼 감소,6,138,2,9,0,0,0
426,$d 동안 대상의 공격 속도를 $s@effectindex%만큼 감소시킵니다.,공격 속도 $s@effectindex%만큼 감소,6,138,2,3,0,0,0
427,시전자 전방 부채꼴 범위에 있는 모든 적에게 비전 피해를 입힙니다.,,165,0,1,9,64,50,50
428,시전자 전방 부채꼴 범위에 있는 모든 적에게 냉기 피해를 입힙니다.,,165,0,1,9,16,50,50
429,시전자 전방의 모든 적에게 자연 피해를 입힙니다.,,165,0,1,9,8,50,50
430,시전자 전방 부채꼴 범위에 있는 모든 적에게 화염 피해를 입힙니다.,,165,0,1,9,4,50,50
431,시전자 전방의 모든 적에게 신성 피해를 입힙니다.,,165,0,1,9,2,50,50
432,시전자 전방의 모든 적에게 물리 피해를 입힙니다.,,165,0,1,9,1,50,50
435,$A@effectindex미터 내에 있는 적에게 $s@effectindex의 암흑불길 피해를 입힙니다.,,2,0,1,7,36,50,50
436,충격 지점 $A@effectindex미터 내에 있는 적에게 $s@effectindex의 암흑불길 피해를 입힙니다.,,2,0,1,5,36,50,50
437,적 하나에게 $s@effectindex의 암흑불길 피해를 입힙니다.,,2,0,1,3,36,50,50
438,$d 동안 $t@effectindex초마다 적 하나에게 $s@effectindex의 암흑불길 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 암흑불길 피해,6,3,1,3,36,50,50
439,$d 동안 $t@effectindex초마다 적 하나에게 $s@effectindex의 암흑불길 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 암흑불길 피해,6,3,1,1,36,50,50
440,$d 동안 $t@effectindex초마다 충격 지점 $A@effectindex미터 내에 있는 모든 적에게 $s@effectindex의 암흑불길 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 암흑불길 피해,6,3,1,5,36,50,50
441,$d 동안 $t@effectindex초마다 시전자로부터 $A@effectindex미터 내에 있는 모든 적에게 $s@effectindex의 암흑불길 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 암흑불길 피해,6,3,1,7,36,50,50
442,시전자의 전방에 있는 모든 적에게 $s@effectindex의 암흑불길 피해를 입힙니다.,,2,0,1,9,36,50,50
443,$d 동안 $t@effectindex초마다 시전자 전방에 있는 모든 적에게 $s@effectindex의 암흑불길 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 암흑불길 피해,6,3,1,9,36,50,50
444,$d 동안 대상을 보호막으로 감싸 암흑 피해를 최대 $s@effectindex만큼 흡수합니다.,$s@effectindex의 암흑 피해 흡수,6,69,1,3,32,0,0
445,$d 동안 대상을 보호막으로 감싸 물리 피해를 최대 $s@effectindex만큼 흡수합니다.,$s@effectindex의 물리 피해 흡수,6,69,1,3,1,0,0
446,$d 동안 대상을 보호막으로 감싸 모든 피해를 최대 $s@effectindex만큼 흡수합니다.,$s@effectindex의 피해 흡수,6,69,1,3,127,0,0
447,$d 동안 대상을 보호막으로 감싸 자연 피해를 최대 $s@effectindex만큼 흡수합니다.,$s@effectindex의 자연 피해 흡수,6,69,1,3,8,0,0
448,$d 동안 대상을 보호막으로 감싸 신성 피해를 최대 $s@effectindex만큼 흡수합니다.,$s@effectindex의 신성 피해 흡수,6,69,1,3,2,0,0
449,$d 동안 대상을 보호막으로 감싸 냉기 피해를 최대 $s@effectindex만큼 흡수합니다.,$s@effectindex의 냉기 피해 흡수,6,69,1,3,16,0,0
450,$d 동안 대상을 보호막으로 감싸 화염 피해를 최대 $s@effectindex만큼 흡수합니다.,$s@effectindex의 화염 피해 흡수,6,69,1,3,4,0,0
451,$d 동안 대상을 보호막으로 감싸 비전 피해를 최대 $s@effectindex만큼 흡수합니다.,$s@effectindex의 비전 피해 흡수,6,69,1,3,64,0,0
452,$d 동안 시전자의 공격 속도가 $s@effectindex%만큼 증가합니다.,공격 속도 $s@effectindex%만큼 증가,6,138,1,1,0,10,0
460,시전자와 $A@effectindex미터 내에 있는 모든 아군을 최대 생명력의 $s@effectindex%만큼 치유합니다.,,136,0,1,6,0,0,0
461,시전자와 $A@effectindex미터 내에 있는 모든 아군을 최대 생명력의 $s@effectindex%만큼 치유합니다.,,136,0,1,4,0,0,0
462,$t@effectindex초마다 시전자의 생명력을 대상에게 이전합니다.,$t@effectindex초마다 생명력 이전,6,62,1,2,0,0,0
464,시전자의 화염 공격력을 $s@effectindex%만큼 증가시킵니다.,화염 공격력 $s@effectindex%만큼 증가,6,79,1,1,4,30,30
465,시전자의 신성 공격력을 $s@effectindex%만큼 증가시킵니다.,신성 공격력 $s@effectindex%만큼 증가,6,79,1,1,2,30,30
466,시전자의 자연 공격력을 $s@effectindex%만큼 증가시킵니다.,자연 공격력 $s@effectindex%만큼 증가,6,79,1,1,8,30,30
467,시전자의 냉기 공격력을 $s@effectindex%만큼 증가시킵니다.,냉기 공격력 $s@effectindex%만큼 증가,6,79,1,1,16,30,30
468,시전자의 암흑 공격력을 $s@effectindex%만큼 증가시킵니다.,암흑 공격력 $s@effectindex%만큼 증가,6,79,1,1,32,30,30
469,시전자의 비전 공격력을 $s@effectindex%만큼 증가시킵니다.,비전 공격력 $s@effectindex%만큼 증가,6,79,1,1,64,30,30
470,$d 동안 적이 받는 치유 효과가 $s@effectindex%만큼 감소합니다.,받는 치유 효과 $s@effectindex%만큼 감소,6,118,2,3,127,0,0
471,적의 비전 공격력을 $s@effectindex%만큼 감소시킵니다.,비전 공격력 $s@effectindex%만큼 감소,6,79,2,3,64,20,20
472,적의 암흑 공격력을 $s@effectindex%만큼 감소시킵니다.,암흑 공격력 $s@effectindex%만큼 감소,6,79,2,3,32,20,20
473,적의 냉기 공격력을 $s@effectindex%만큼 감소시킵니다.,냉기 공격력 $s@effectindex%만큼 감소,6,79,2,3,16,20,20
474,적의 자연 공격력을 $s@effectindex%만큼 감소시킵니다.,자연 공격력 $s@effectindex%만큼 감소,6,79,2,3,8,20,20
475,적의 화염 공격력을 $s@effectindex%만큼 감소시킵니다.,화염 공격력 $s@effectindex%만큼 감소,6,79,2,3,4,20,20
476,적의 신성 공격력을 $s@effectindex%만큼 감소시킵니다.,신성 공격력 $s@effectindex%만큼 감소,6,79,2,3,2,20,20
477,적의 물리 공격력을 $s@effectindex%만큼 감소시킵니다.,물리 공격력 $s@effectindex%만큼 감소,6,79,2,3,1,20,20
478,시전자의 물리 공격력을 $s@effectindex%만큼 증가시킵니다.,물리 공격력 $s@effectindex%만큼 증가,6,79,1,1,1,30,30
479,시전자를 기절시켜 $d 동안 움직이거나 공격하지 못하게 만듭니다.,기절함,6,12,0,1,0,0,0
480,$d 동안 시전자 전방 부채꼴 범위 내의 모든 적이 받는 치유 효과를 $s@effectindex%만큼 감소시킵니다.,받는 치유 효과 $s@effectindex%만큼 감소,6,118,2,9,32,0,0
481,$d 동안 대상의 이동 속도를 $s@effectindex%만큼 감소시킵니다.,이동 속도 $s@effectindex%만큼 감소,6,33,2,1,0,0,0
482,$d 동안 회피율이 $s@effectindex%만큼 증가합니다.,회피율 $s@effectindex%만큼 증가,6,49,1,1,0,0,0
483,$d 동안 해로운 주문에 저항할 확률이 $s@effectindex%만큼 증가합니다.,해로운 주문 저항 확률 $s@effectindex%만큼 증가,6,287,1,1,0,0,0
484,$d 동안 충격 지점 $A@effectindex미터 내에 있는 모든 적의 공격력을 $s@effectindex%만큼 감소시킵니다.,공격력 $s@effectindex%만큼 감소,6,79,2,5,127,20,20
485,$d 동안 $A@effectindex미터 내에 있는 모든 적의 공격력을 $s@effectindex%만큼 감소시킵니다.,공격력 $s@effectindex%만큼 감소,6,79,2,7,127,20,20
486,$d 동안 충격 지점 $A@effectindex미터 내에 있는 모든 아군의 최대 생명력을 $s@effectindex%만큼 증가시킵니다.,최대 생명력 $s@effectindex%만큼 증가,6,133,1,4,0,0,0
487,$d 동안 시전자의 $A@effectindex미터 내에 있는 모든 아군의 최대 생명력을 $s@effectindex%만큼 증가시킵니다.,최대 생명력 $s@effectindex%만큼 증가,6,133,1,6,0,0,0
488,$d 동안 시전자 전방에 있는 모든 아군의 최대 생명력을 $s@effectindex%만큼 증가시킵니다.,최대 생명력 $s@effectindex%만큼 증가,6,133,1,8,0,0,0
489,$d 동안 대상의 최대 생명력을 $s@effectindex%만큼 증가시킵니다.,최대 생명력 $s@effectindex%만큼 증가,6,133,2,2,0,0,0
490,$d 동안 대상의 공격 속도를 $s@effectindex%만큼 증가시킵니다.,공격 속도 $s@effectindex%만큼 증가,6,9,1,2,0,0,0
491,$d 동안 시전자 전방에 있는 모든 아군의 공격 속도를 $s@effectindex%만큼 증가시킵니다.,공격 속도 $s@effectindex%만큼 증가,6,9,1,8,0,0,0
492,$d 동안 시전자의 $A@effectindex미터 내에 있는 모든 아군의 공격 속도를 $s@effectindex%만큼 증가시킵니다.,공격 속도 $s@effectindex%만큼 증가,6,9,1,6,0,0,0
493,$d 동안 충격 지점 $A@effectindex미터 내에 있는 모든 아군의 공격 속도를 $s@effectindex%만큼 증가시킵니다.,공격 속도 $s@effectindex%만큼 증가,6,9,1,4,0,0,0
494,$d 동안 시전자의 공격 속도가 $s@effectindex%만큼 증가합니다.,공격 속도 $s@effectindex%만큼 증가,6,9,1,1,0,10,0
495,$d 동안 공격 속도가 $s@effectindex%만큼 감소합니다.,공격 속도 $s@effectindex%만큼 감소,6,9,2,1,0,0,0
498,$d 동안 공격 속도가 $s@effectindex%만큼 감소합니다.,공격 속도 $s@effectindex%만큼 감소,6,9,2,3,0,0,0
499,$d 동안 시전자 전방에 있는 모든 적의 공격 속도를 $s@effectindex%만큼 감소시킵니다.,공격 속도 $s@effectindex%만큼 감소,6,9,2,9,0,0,0
500,$d 동안 시전자의 $A@effectindex미터 내에 있는 모든 적의 공격 속도를 $s@effectindex%만큼 감소시킵니다.,공격 속도 $s@effectindex%만큼 감소,6,9,2,7,0,0,0
501,$d 동안 충격 지점 $A@effectindex미터 내에 있는 모든 적의 공격 속도를 $s@effectindex%만큼 감소시킵니다.,공격 속도 $s@effectindex%만큼 감소,6,9,2,5,0,0,0
502,$d 동안 충격 지점 $A@effectindex미터 내에 있는 모든 적의 시전 속도를 $s@effectindex%만큼 감소시킵니다.,시전 속도가 $s@effectindex%만큼 감소합니다.,6,65,2,5,0,0,0
503,$d 동안 시전자의 $A@effectindex미터 내에 있는 모든 적의 시전 속도를 $s@effectindex%만큼 감소시킵니다.,시전 속도가 $s@effectindex%만큼 감소합니다.,6,65,2,7,0,0,0
504,$d 동안 시전자 전방에 있는 모든 적의 시전 속도를 $s@effectindex%만큼 감소시킵니다.,시전 속도가 $s@effectindex%만큼 감소합니다.,6,65,2,9,0,0,0
505,$d 동안 시전 속도가 $s@effectindex%만큼 감소합니다.,시전 속도가 $s@effectindex%만큼 감소합니다.,6,65,2,3,0,0,0
506,$d 동안 시전 속도가 $s@effectindex%만큼 감소합니다.,시전 속도가 $s@effectindex%만큼 감소합니다.,6,65,2,1,0,0,0
507,$d 동안 시전자 전방에 있는 모든 아군의 시전 속도를 $s@effectindex%만큼 증가시킵니다.,시전 속도가 $s@effectindex%만큼 증가합니다.,6,65,1,8,0,0,0
508,$d 동안 시전자의 $A@effectindex미터 내에 있는 모든 아군의 시전 속도를 $s@effectindex%만큼 증가시킵니다.,시전 속도가 $s@effectindex%만큼 증가합니다.,6,65,1,6,0,0,0
509,$d 동안 충격 지점 $A@effectindex미터 내에 있는 모든 아군의 시전 속도를 $s@effectindex%만큼 증가시킵니다.,시전 속도가 $s@effectindex%만큼 증가합니다.,6,65,1,4,0,0,0
510,$d 동안 대상의 시전 속도를 $s@effectindex%만큼 증가시킵니다.,시전 속도가 $s@effectindex%만큼 증가합니다.,6,65,1,2,0,0,0
511,$d 동안 시전자의 시전 속도가 $s@effectindex%만큼 증가합니다.,시전 속도가 $s@effectindex%만큼 증가합니다.,6,65,1,1,0,10,0
512,$d 동안 받는 비전 피해가 $s@effectindex%만큼 증가합니다.,받는 비전 피해 $s@effectindex%만큼 증가,6,101,2,3,64,1,1
513,$d 동안 $A@effectindex미터 내에 있는 모든 적의 공격 적중률을 $s@effectindex%만큼 감소시킵니다.,적중률 $s@effectindex%만큼 감소,6,54,2,7,0,0,0
514,$d 동안 $A@effectindex미터 내에 있는 모든 적의 주문 적중률을 $s@effectindex%만큼 감소시킵니다.,주문 적중률 $s@effectindex%만큼 감소,6,55,2,7,0,0,0
515,아군을 $D 동안 $T@effectindex초마다 최대 생명력의 $s@effectindex%만큼 치유합니다.,$T@effectindex초마다 최대 생명력의 $s@effectindex%만큼 회복,6,20,1,2,0,0,0
516,$d 동안 시전자가 받는 물리 피해를 $s@effectindex%만큼 감소시킵니다.,받는 물리 피해 $s@effectindex%만큼 감소,6,87,2,1,1,0,0
517,$d 동안 시전자 전방에 있는 모든 적을 기절시켜 이동하거나 공격하지 못하도록 만듭니다.,기절함,6,298,0,9,0,0,0
518,적을 기절시켜 $d 동안 움직이거나 공격하지 못하게 만듭니다.,기절함,6,298,0,3,0,0,0
519,시전자를 기절시켜 $d 동안 움직이거나 공격하지 못하게 만듭니다.,기절함,6,298,0,1,0,0,0
520,$A@effectindex미터 내에 있는 모든 적을 기절시켜 $d 동안 이동하거나 공격하지 못하도록 만듭니다.,기절함,6,298,0,7,0,0,0
521,충격 지점 $A@effectindex미터 내에 있는 모든 적을 기절시켜 $d 동안 이동하거나 공격하지 못하도록 만듭니다.,기절함,6,298,0,5,0,0,0
