ID,Description_lang,Color
14172,교역소 - 월드 오브 워크래프트의 생일,-11776
14173,월드 오브 워크래프트의 생일,-11776
14174,구렁,-14614752
14175,청동용 기념제,-7820545
14176,1 레벨,16764416
14177,2 레벨,16764416
14178,3 레벨,16764416
14179,4 레벨,16764416
14180,5 레벨,16764416
14181,6 레벨,16764416
14182,7 레벨,16764416
14183,8 레벨,16764416
14185,노래하는 천둥 황수정,16774505
14186,다크문 점괘 카드 한 벌,-8206849
14187,내부 전쟁 2 시즌,1703705
14189,노래하는 바다 황수정,4179947
14190,노래하는 바람 황수정,16092346
14191,내부 전쟁 3 시즌,1703705
14192,행운 제작,-15073511
14195,용군단 1 시즌 정예병,-16711936
14196,용군단 2 시즌 정예병,-15073511
14197,용군단 3 시즌 정예병,-15073511
14198,용군단 4 시즌 정예병,1703705
14199,"용군단 3, 4 시즌 정예병",1703705
14200,별빛 제작,-15073511
14203,시간여행 상인 - 푸른색,65280
14204,시간여행 상인 - 갈색,65280
14205,시간여행 상인 - 보라색,65280
14206,평판용품 상인 - 붉은색,65280
14207,던전 - 은색,-14614752
14208,던전 - 푸른색,65280
14209,던전 - 갈색,65280
14210,던전 - 보라색,65280
14211,던전 - 흰색,65280
14212,시간여행 상인 - 녹색,65280
14213,던전 - 녹색,65280
14214,희귀 몬스터,0
14215,|n갤리테크 한정판,15025839
14216,갤리테크 한정판,15025839
14220,치악룡 간식,2031360
14222,시간여행 상인 - 검은색,65280
14223,시간여행 상인 - 붉은색,65280
14224,시간여행 상인 - 암색,65280
14225,시간여행 상인 - 주황색,65280
14226,진주,-14614752
14227,운,-15073511
14228,신성 황금,1703705
14229,안.녕.거.기. 목록,0
14230,시간여행 상인 - 노란색,65280
14243,잔존하는 타락,11962111
14244,다시 찾은 공포의 환영,-16711936
14245,회색,65280
14246,값을 매길 수 없을... 걸요?,-16711936
14249,성전사의,0
14250,성직자의,0
14251,광신자의,0
14252,수도원장의,0
14253,예견된 죽음,0
14254,희생의 의식,0
14255,암흑의 소환,0
14256,내부 전쟁 1 시즌,-8355712
14258,일몰,0
14259,불꽃의 광휘,0
14260,3 시즌 제작,-15073511
14261,공허불꽃 죽음이륜차,-7820545
14264,순백 황금,1703705
14265,신성,1703705
14266,암흑강철,65280
14267,혈기사,65280
14268,하늘,65280
14269,잔디,65280
14270,발할라 황금,65280
14271,투영석 장식,65280
14272,진홍빛 원한,65280
14273,붉은 포도원,65280
14274,군단 리믹스,2417722
14280,강철 성물,9737364
14281,일반,-1
14282,고급,-14745856
14283,희귀,-16748323
14284,영웅,-6081042
14285,전설,-32768
14286,냉기 성물,5724380
14287,화염 성물,16725535
14288,지옥 성물,2268965
14289,공허에 물듦,11962111
14290,불길,65280
14291,혈기,65280
14292,하우징 장식,-10044417
14293,내부 전쟁 2 시즌,-8355712
14294,탐욕의 사절,-7820545
14342,공허,-3652102
14343,빛,-858471
14349,위상 잠수,11079904
14350,보물과 전역 퀘스트,14386733
14351,치명타 및 극대화 1%만큼 증가,1703705
14354,군단 리믹스: 나이트폴른의 부상,2399972
14355,군단 리믹스: 타오르는 하늘,4715355
14356,군단 리믹스: 군단척결,1615379
14357,군단 리믹스: 영원의 아르거스,14762461
14358,군단 리믹스: 무한한 메아리,15650128
14359,공격대,-16711936
14360,영웅 세계 단계,65280
14363,호드,-54988
14364,얼라이언스,-16732688
14366,하우징 염료 안료,-10044417
