Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,RewardItemID,Criteria_tree,Shares_criteria,CovenantID,HiddenBeforeDisplaySeason,LegacyAfterTimeEvent
,브론잠 처치 (영혼의 제련소),,4713,-1,-1,0,14823,0,0,5,130,136243,0,13054,0,0,0,0
,브론잠 처치 (영혼의 제련소 - 영웅),,4714,-1,-1,0,14823,0,0,1,131,136243,0,13057,0,0,0,0
,영혼의 포식자 처치 (영혼의 제련소),,4715,-1,-1,0,14823,0,0,1,132,136243,0,14117,0,0,0,0
,영혼의 포식자 처치 (영혼의 제련소 - 영웅),,4716,-1,-1,0,14823,0,0,1,133,136243,0,16444,0,0,0,0
,제련장인 가프로스트 처치 (사론의 구덩이),,4717,-1,-1,0,14823,0,0,1,134,136243,0,15287,0,0,0,0
,이크와 크리크 처치 (사론의 구덩이),,4718,-1,-1,0,14823,0,0,1,136,136243,0,14120,0,0,0,0
,이크와 크리크 처치 (사론의 구덩이 - 영웅),,4719,-1,-1,0,14823,0,0,1,137,136243,0,14123,0,0,0,0
,스컬지군주 티라누스 처치 (사론의 구덩이),,4720,-1,-1,0,14823,0,0,1,138,136243,0,12860,0,0,0,0
,스컬지군주 티라누스 처치 (사론의 구덩이 - 영웅),,4721,-1,-1,0,14823,0,0,1,139,136243,0,14159,0,0,0,0
,팔릭 처치 (투영의 전당),,4722,-1,-1,0,14823,0,0,1,140,136243,0,14162,0,0,0,0
,팔릭 처치 (투영의 전당 - 영웅),,4723,-1,-1,0,14823,0,0,5,141,136243,0,18267,0,0,0,0
,마윈 처치 (투영의 전당),,4724,-1,-1,0,14823,0,0,1,142,136243,0,14165,0,0,0,0
,마윈 처치 (투영의 전당 - 영웅),,4725,-1,-1,0,14823,0,0,1,143,136243,0,16579,0,0,0,0
,리치 왕 탈출 (투영의 전당),,4726,-1,-1,0,14823,0,0,1,144,136243,0,18720,0,0,0,0
,리치 왕 탈출 (투영의 전당 - 영웅),,4727,-1,-1,0,14823,0,0,1,145,136243,0,14902,0,0,0,0
,제련장인 가프로스트 처치 (사론의 구덩이 - 영웅),,4728,-1,-1,0,14823,0,0,1,135,136243,0,15290,0,0,0,0
승전의 문장 획득,승전의 문장 획득,,4729,-1,-1,0,15176,0,0,524289,7,136243,0,14168,0,0,0,0
서리의 문장 획득,서리의 문장 획득,,4730,-1,-1,0,15176,0,0,524289,9,136243,0,14171,0,0,0,0
정복의 섬 결정타,정복의 섬 결정타,,4777,-1,-1,0,137,0,0,1,13,136243,0,16627,0,0,0,0
정복의 섬 명예 승수,정복의 섬 명예 승수,,4779,-1,-1,0,136,0,0,1,13,136243,0,14264,0,0,0,0
2009년도 초록색 가을 축제 잔 소유자,초록색 가을 축제 잔,,4782,-1,-1,0,15274,1,0,2048,14,133701,0,12476,0,0,0,0
땜장이왕 멕카토크와 놈리건 피난민들을 도와 놈리건 외부 되찾기,놈리건 작전,,4786,-1,1,0,15274,0,0,2048,47,255139,0,17183,0,0,0,0
"볼진을 도와 잘라제인을 처치하고, 검은창 트롤의 땅인 메아리 섬 되찾기",잘라제인의 최후,,4790,-1,0,0,15274,0,0,2048,48,134177,0,15017,0,0,0,0
루비 성소에서 할리온 처치 (25인),황혼의 파괴자 (25인),,4815,-1,-1,0,14922,0,10,0,203,136223,0,12593,0,0,0,0
루비 성소에서 할리온 처치 (25인 영웅),영웅: 황혼의 파괴자 (25인),,4816,-1,-1,4815,14922,0,10,0,204,136223,0,12596,0,0,0,0
루비 성소에서 할리온 처치 (10인),황혼의 파괴자 (10인),,4817,-1,-1,0,14922,0,10,0,201,136223,0,15669,0,0,0,0
루비 성소에서 할리온 처치 (10인 영웅),영웅: 황혼의 파괴자 (10인),,4818,-1,-1,4817,14922,0,10,0,202,136223,0,15672,0,0,0,0
할리온 처치 (루비 성소 25인),할리온 처치 (루비 성소 25인),,4820,-1,-1,0,14823,0,0,1,198,136243,0,15701,0,0,0,0
할리온 처치 (루비 성소 10인),할리온 처치 (루비 성소 10인),,4821,-1,-1,0,14823,0,0,1,196,136243,0,15704,0,0,0,0
할리온 처치 (루비 성소 - 10인 영웅),할리온 처치 (루비 성소 - 10인 영웅),,4822,-1,-1,0,14823,0,0,1,197,136243,0,17189,0,0,0,0
할리온 처치 (루비 성소 - 25인 영웅),할리온 처치 (루비 성소 - 25인 영웅),,4823,-1,-1,0,14823,0,0,1,199,136243,0,17192,0,0,0,0
스타크래프트 II: 자유의 날개 소장판 꼬마 토르 소유자,소장판: 꼬마 토르,,4824,-1,-1,0,15268,1,0,133120,21,254885,0,17391,0,0,0,0
바쉬르 탐험 및 지역 발견,바쉬르 탐험,,4825,-1,-1,0,15069,0,10,2228224,1,409551,0,15675,0,0,0,0
어둠땅 확장팩 출시 전에 85 레벨 달성,85 레벨 (유산),,4826,-1,-1,13,15446,0,0,2103300,5,409544,0,0,0,0,0,0
칼림도어와 동부 왕국의 다음 지역을 탐험하면서 대격변이 몰고 온 변화 확인,피해 조사,,4827,-1,-1,0,15069,0,10,131072,6,135830,0,18347,0,0,0,0
친구 초대 프로그램을 통해 X-53 관광 로켓 획득,훈훈한 남녀 친구 초대하기,,4832,-1,-1,0,15269,1,0,133120,62,370664,0,14558,0,0,0,0
검은바위 동굴에서 승천 군주 옵시디우스 처치,검은바위 동굴,,4833,645,-1,0,15067,0,10,0,1,409594,0,14953,0,0,0,0
파도의 왕좌에서 오주마트 처치,파도의 왕좌,,4839,643,-1,0,15067,0,10,0,3,409600,0,14859,0,0,0,0
그림 바톨에서 에루닥스 처치,그림 바톨,,4840,670,-1,0,15067,0,10,0,9,409596,0,14862,0,0,0,0
시초의 전당에서 라지 처치,시초의 전당,,4841,644,-1,0,15067,0,10,0,11,409597,0,16851,0,0,0,0
검은날개 강림지 우두머리 처치,검은날개 강림지,,4842,669,-1,0,15068,0,10,0,1,254649,0,15624,0,0,0,0
아래 나열된 대격변 영웅 던전 업적 완료,대격변 던전 영웅,,4844,-1,-1,0,168,0,20,135168,23,391130,0,16679,0,0,0,0
아래 나열된 대격변 영웅 던전 업적 완료,영예의 대격변 영웅,탈것: 화산 바위 비룡,4845,-1,-1,0,168,0,25,143360,25,367599,62900,16690,0,0,0,0
바위심장부에서 대여사제 아질 처치,바위심장부,,4846,725,-1,0,15067,0,10,0,5,409595,0,17303,0,0,0,0
소용돌이 누각에서 아사드 처치,소용돌이 누각,,4847,657,-1,0,15067,0,10,0,7,409599,0,17306,0,0,0,0
톨비르의 잃어버린 도시에서 남풍 군주 시아마트 처치,톨비르의 잃어버린 도시,,4848,755,-1,0,15067,0,10,0,13,409598,0,15208,0,0,0,0
검은날개 강림지에서 네파리안이 마지막 전투를 위해 땅에 내려오기 전에 생명력 50% 아래로 피해를 준 다음 네파리안 처치,가족 잔혹사,,4849,669,-1,0,15068,0,10,0,22,254650,0,15707,0,0,0,0
황혼의 요새 우두머리 처치,황혼의 요새,,4850,671,-1,0,15068,0,10,0,2,425950,0,13128,0,0,0,0
네 바람의 왕좌 우두머리 처치,네 바람의 왕좌,,4851,754,-1,0,15068,0,10,0,3,254501,0,12484,0,0,0,0
"황혼의 요새에서 황혼의 마귀 6마리를 황혼 세계에서 처치한 다음, 발리오나와 테랄리온 처치",용용 죽겠지,,4852,671,-1,0,15068,0,10,0,24,429379,0,18362,0,0,0,0
아래 나열된 대격변 공격대 업적 완료,영예의 대격변 공격대원,탈것: 동풍 비룡,4853,-1,-1,0,168,0,25,143360,26,133079,62901,16591,0,0,0,0
희귀 유물 1개 발견,내 손안에 있었는데,칭호: 조교수,4854,-1,-1,0,15071,0,10,0,15,441140,0,15211,0,0,0,0
희귀 유물 10개 발견,잠시 네 손을 거쳤지만 이젠 내 거야,칭호: 부교수,4855,-1,-1,4854,15071,0,10,131072,16,441144,0,17204,0,0,0,0
희귀 유물 20개 발견,이건 박물관으로 가야 해!,칭호: 교수,4856,-1,-1,4855,15071,0,10,131072,17,441146,0,15293,0,0,0,0
고고학 숙련도 150 달성,수습 고고학자,,4857,-1,-1,0,15071,0,10,0,1,441139,0,15405,0,0,0,0
아제로스의 다양한 종족으로부터 다음 홀 회수,일곱 개의 홀,,4858,-1,-1,0,15071,0,10,131072,20,134903,0,16731,0,0,0,0
다음 검은무쇠 부족 영주들의 유물 발견,산 밑의 왕들,,4859,-1,-1,0,15071,0,10,131072,24,236805,0,16740,0,0,0,0
모든 확장팩을 통틀어 모든 전문 기술과 보조 기술 숙련도 525 달성,팀 플레이,보상: 협동의 깃발,4860,-1,-1,0,15080,0,10,28672,1,464483,0,16854,0,0,0,0
아래 나열된 전설 아이템 중 하나 획득,우리는 전설이다,,4861,-1,-1,0,15079,1,10,28672,18,236297,0,17195,0,0,0,0
하이잘 탐험 및 지역 발견,하이잘 탐험,,4863,-1,-1,0,15069,0,10,2228224,2,409547,0,13691,0,0,0,0
심원의 영지 탐험 및 지역 발견,심원의 영지 탐험,,4864,-1,-1,0,15069,0,10,2228224,3,409546,0,15367,0,0,0,0
울둠 탐험 및 지역 발견,울둠 탐험,,4865,-1,-1,0,15069,0,10,2228224,4,409550,0,15497,0,0,0,0
황혼의 고원 탐험 및 지역 발견,황혼의 고원 탐험,,4866,-1,-1,0,15069,0,10,2228224,5,409549,0,12809,0,0,0,0
대격변으로 드러난 지역 탐험,대격변 탐험가,,4868,-1,-1,0,97,0,25,131072,5,237588,0,12838,0,0,0,0
아래 나열된 바쉬르 이야기 전개 완료,바쉬르 잠수,,4869,-1,1,0,15070,0,10,131072,1,409605,0,14409,0,0,0,0
아래 나열된 하이잘 산 이야기 전개 완료,이제 하산하거라,,4870,-1,-1,0,15070,0,10,131072,6,409602,0,16871,0,0,0,0
아래 나열된 심원의 영지 이야기 전개 완료,깊이 더 깊이,,4871,-1,-1,0,15070,0,10,131072,8,409601,0,14580,0,0,0,0
아래 나열된 울둠 이야기 전개 완료,울둠 발굴,,4872,-1,-1,0,15070,0,10,131072,10,409604,0,14583,0,0,0,0
아래 나열된 황혼의 고원 이야기 전개 완료,황혼과 함께 사라지다,,4873,-1,1,0,15070,0,10,131072,11,409603,0,12789,0,0,0,0
톨 바라드 일일 퀘스트 100개 완료,톨 바라드 탈출,,4874,-1,-1,0,15070,0,10,131200,15,409548,0,12792,0,0,0,0
아래 나열된 대격변 퀘스트 업적 완료,대격변의 현자,,4875,-1,-1,0,15070,0,10,131072,50,133738,0,17280,0,0,0,0
대지 고리회 확고한 동맹,대지 고리회,,4881,-1,-1,0,15072,0,10,131072,1,456567,0,15281,0,0,0,0
하이잘의 수호자 확고한 동맹,하이잘의 수호자,,4882,-1,-1,0,15072,0,10,131072,2,456570,0,15284,0,0,0,0
테라제인 확고한 동맹,테라제인,,4883,-1,-1,0,15072,0,10,131072,3,456572,0,16980,0,0,0,0
람카헨 톨비르 확고한 동맹,람카헨,,4884,-1,-1,0,15072,0,10,131072,6,456574,0,17355,0,0,0,0
와일드해머 드워프 확고한 동맹,와일드해머 드워프,,4885,-1,1,0,15072,0,10,131072,4,456575,0,17358,0,0,0,0
용아귀 부족 확고한 동맹,용아귀 부족,,4886,-1,0,0,15072,0,10,131072,5,456565,0,17361,0,0,0,0
대격변 시작 이벤트 동안 정기의 균열을 종류별로 하나씩 파괴,균열을 넘어,,4887,-1,-1,0,15274,4,0,133120,42,132886,0,16617,0,0,0,0
울둠에서 (혹이 하나만 있는) 낙타 탈것 획득,혹이 하나? 둘?,,4888,-1,-1,0,15248,1,10,131072,8,454773,0,17759,0,0,0,0
아래 나열된 동부 역병지대 이야기 전개 완료,동부 역병지대 퀘스트,,4892,-1,-1,0,14861,0,10,131072,13,236760,0,12635,0,0,0,0
아래 나열된 서부 역병지대 이야기 전개 완료,서부 역병지대 퀘스트,,4893,-1,-1,0,14861,0,10,131072,36,236851,0,12638,0,0,0,0
아래 나열된 은빛소나무 숲 이야기 전개 완료,은빛소나무 숲 퀘스트,,4894,-1,0,0,14861,0,20,131072,31,236830,0,15529,0,0,0,0
아래 나열된 언덕마루 구릉지 이야기 전개 완료,언덕마루 구릉지 퀘스트,,4895,-1,0,0,14861,0,10,131072,18,236779,0,12641,0,0,0,0
아래 나열된 아라시 고원 이야기 전개 완료,아라시 고원 퀘스트,,4896,-1,-1,0,14861,0,10,131072,2,236712,0,65122,0,0,0,0
아래 나열된 동부 내륙지 이야기 전개 완료,동부 내륙지 퀘스트,,4897,-1,-1,0,14861,0,10,131072,19,236780,0,80140,0,0,0,0
아래 나열된 모단 호수 이야기 전개 완료,모단 호수 퀘스트,,4899,-1,1,0,14861,0,10,131072,22,236808,0,16749,0,0,0,0
아래 나열된 황야의 땅 이야기 전개 완료,황야의 땅 퀘스트,,4900,-1,-1,0,14861,0,10,131072,6,236716,0,16770,0,0,0,0
아래 나열된 불타는 평원 이야기 전개 완료,불타는 평원 퀘스트,,4901,-1,-1,0,14861,0,10,131072,10,236734,0,13149,0,0,0,0
아래 나열된 붉은마루 산맥 이야기 전개 완료,붉은마루 산맥 퀘스트,,4902,-1,1,0,14861,0,10,131072,27,236814,0,12599,0,0,0,0
아래 나열된 서부 몰락지대 이야기 전개 완료,서부 몰락지대 퀘스트,,4903,-1,1,0,14861,0,10,131072,37,236852,0,17417,0,0,0,0
아래 나열된 슬픔의 늪 이야기 전개 완료,슬픔의 늪 퀘스트,,4904,-1,-1,0,14861,0,10,131072,33,236845,0,16773,0,0,0,0
아래 나열된 가시덤불 곶 이야기 전개 완료,가시덤불 곶 퀘스트,,4905,-1,-1,0,14861,0,10,131072,11,236844,0,16776,0,0,0,0
아래 나열된 북부 가시덤불 이야기 전개 완료,북부 가시덤불 퀘스트,,4906,-1,-1,0,14861,0,10,131072,25,236844,0,19005,0,0,0,0
아래 나열된 유령의 땅 이야기 전개 완료,유령의 땅 퀘스트,,4908,-1,0,0,14861,0,20,131072,16,236765,0,19008,0,0,0,0
아래 나열된 저주받은 땅 이야기 전개 완료,저주받은 땅 퀘스트,,4909,-1,-1,0,14861,0,10,131072,8,236720,0,17682,0,0,0,0
아래 나열된 이글거리는 협곡 이야기 전개 완료,이글거리는 협곡 퀘스트,,4910,-1,-1,0,14861,0,10,131072,29,236815,0,18370,0,0,0,0
길드 레벨 25 달성,길드 레벨 25,,4912,-1,1,4946,15093,0,0,28672,5,464608,0,0,0,0,0,0
"길드원 수리에 50,000 골드 사용",수리한 대로 거두리라,,4913,-1,-1,0,15088,0,10,28672,2,413573,0,13977,0,0,0,0
"""대격변"" 범주에서 2개의 전문 기술 숙련도 75 달성",열기의 노동자,,4914,-1,-1,4924,169,2,10,131072,10,132281,0,65838,0,0,0,0
"낚시, 응급치료, 요리, 고고학 숙련도 525 달성",돈 더 버는 기술,,4915,-1,-1,730,172,0,0,133120,16,134328,0,22621,0,0,0,0
"""대격변"" 범주에서 요리 숙련도 75 달성",대격변 요리사,,4916,-1,-1,0,170,0,10,0,6,4620671,0,15782,0,0,0,0
"""대격변"" 범주에서 낚시 숙련도 75 달성",대격변 낚시꾼,,4917,-1,-1,0,171,0,10,0,8,4620674,0,16761,0,0,0,0
응급치료 숙련도 525 달성,응급치료의 명인,,4918,-1,-1,135,172,0,0,2048,9,135966,0,19727,0,0,0,0
고고학 숙련도 225 달성,숙련 고고학자,,4919,-1,-1,4857,15071,0,10,0,2,441139,0,12494,0,0,0,0
고고학 숙련도 300 달성,전문 고고학자,,4920,-1,-1,4919,15071,0,10,0,3,441139,0,19849,0,0,0,0
고고학 숙련도 375 달성,고고학의 대가,,4921,-1,-1,4920,15071,0,10,0,4,441139,0,15408,0,0,0,0
고고학 숙련도 450 달성,고고학의 거장,,4922,-1,-1,4921,15071,0,10,0,5,441139,0,13901,0,0,0,0
고고학 숙련도 525 달성,고고학의 명인,,4923,-1,-1,4922,15071,0,10,0,6,441139,0,12497,0,0,0,0
"""대격변"" 범주에서 하나의 주 전문 기술 숙련도 75 달성",대격변 전문 기술 대가,,4924,-1,-1,0,169,1,10,4096,9,134327,0,12508,0,0,0,0
아래 나열된 잿빛 골짜기 이야기 전개 완료,잿빛 골짜기 퀘스트,,4925,-1,1,0,15081,0,10,131072,2,236713,0,63428,0,0,0,0
아래 나열된 핏빛안개 섬 이야기 전개 완료,핏빛안개 섬 퀘스트,,4926,-1,1,0,15081,0,10,131072,8,236721,0,63307,0,0,0,0
아래 나열된 아즈샤라 이야기 전개 완료,아즈샤라 퀘스트,,4927,-1,0,0,15081,0,10,131072,6,236714,0,63289,0,0,0,0
아래 나열된 어둠해안 이야기 전개 완료,어둠해안 퀘스트,,4928,-1,1,0,15081,0,10,131072,10,236739,0,63398,0,0,0,0
아래 나열된 먼지진흙 습지대 이야기 전개 완료,먼지진흙 습지대 퀘스트,,4929,-1,1,0,15081,0,10,131072,14,236758,0,63661,0,0,0,0
아래 나열된 잊혀진 땅 이야기 전개 완료,잊혀진 땅 퀘스트,,4930,-1,-1,0,15081,0,10,131072,11,236742,0,65139,0,0,0,0
아래 나열된 악령숲 이야기 전개 완료,악령숲 퀘스트,,4931,-1,-1,0,15081,0,10,131072,17,236763,0,63333,0,0,0,0
아래 나열된 페랄라스 이야기 전개 완료,페랄라스 퀘스트,,4932,-1,1,0,15081,0,10,131072,20,236764,0,63603,0,0,0,0
아래 나열된 북부 불모의 땅 이야기 전개 완료,북부 불모의 땅 퀘스트,,4933,-1,0,0,15081,0,10,131072,23,236717,0,63383,0,0,0,0
아래 나열된 실리더스 이야기 전개 완료,실리더스 퀘스트,,4934,-1,-1,0,15081,0,10,131072,26,236829,0,63327,0,0,0,0
아래 나열된 타나리스 이야기 전개 완료,타나리스 퀘스트,,4935,-1,-1,0,15081,0,10,131072,36,236846,0,63405,0,0,0,0
아래 나열된 돌발톱 산맥 이야기 전개 완료,돌발톱 산맥 퀘스트,,4936,-1,1,0,15081,0,10,131072,28,236831,0,63469,0,0,0,0
아래 나열된 남부 불모의 땅 이야기 전개 완료,남부 불모의 땅 퀘스트,,4937,-1,1,0,15081,0,10,131072,32,236405,0,63493,0,0,0,0
아래 나열된 버섯구름 봉우리 이야기 전개 완료,버섯구름 봉우리 퀘스트,,4938,-1,-1,0,15081,0,10,131072,37,236848,0,63589,0,0,0,0
아래 나열된 운고로 분화구 이야기 전개 완료,운고로 분화구 퀘스트,,4939,-1,-1,0,15081,0,10,131072,40,236850,0,63419,0,0,0,0
아래 나열된 여명의 설원 이야기 전개 완료,여명의 설원 퀘스트,,4940,-1,-1,0,15081,0,10,131072,42,236854,0,63368,0,0,0,0
길드 레벨 5 달성,길드 레벨 5,,4943,-1,-1,0,15093,0,0,20480,1,464609,0,0,0,0,0,0
길드 레벨 10 달성,길드 레벨 10,,4944,-1,-1,4943,15093,0,0,20480,2,464605,0,0,0,0,0,0
길드 레벨 15 달성,길드 레벨 15,,4945,-1,-1,4944,15093,0,0,20480,3,464606,0,0,0,0,0,0
길드 레벨 20 달성,길드 레벨 20,,4946,-1,-1,4945,15093,0,0,20480,4,464607,0,0,0,0,0,0
"퀘스트 100,000개 완료",물음표 찾아 삼만 리,,4947,-1,-1,5239,15077,0,10,28672,3,464068,0,19014,0,0,0,0
"몬스터 전리품으로 200,000 골드 획득",어려운 날에 대비하여,,4948,-1,-1,5201,15088,0,10,28672,5,133787,0,19846,0,0,0,0
길드 은행 보관함 8개 모두 구입,길드 금고,,4949,-1,-1,5196,15088,0,10,28672,7,413587,0,13146,0,0,0,0
길드 파티로 아래 나열된 월드 오브 워크래프트 던전 업적 완료,길드 월드 오브 워크래프트 던전 전문가,,4950,-1,-1,0,15079,0,10,28672,1,135958,0,18373,0,0,0,0
"아래 모든 직업에서 ""도전자"" 칭호 획득",길드 도전자,,4952,-1,-1,0,15091,0,10,94208,4,236540,0,17546,0,0,0,0
"길드원으로만 이루어진 팀으로 투기장 평점 2,200",즐겁지 아니한가?,,4955,-1,-1,0,15093,1,0,61440,54,457927,0,0,0,0,0,0
던전 퀘스트 5개 완료,던전 퀘스트 5개 완료,,4956,-1,-1,0,96,0,10,128,26,236668,0,17558,0,0,0,0
던전 퀘스트 20개 완료,던전 퀘스트 20개 완료,,4957,-1,-1,4956,96,0,10,128,27,236670,0,13917,0,0,0,0
"피의 투기장, 고뇌의 투기장, 대학살의 도가니 완료",피의 투기장의 첫 번째 규칙은 피의 투기장에 대해 이야기하지 않는 것이다,,4958,-1,-1,1576,96,0,10,131072,30,132334,0,18247,0,0,0,0
"하이잘 산의 창싸움 퀘스트를 ""알까기""까지 완료",하늘의 기사,,4959,-1,-1,0,15070,0,10,131072,16,135128,0,17619,0,0,0,0
"황혼의 고원에서 대학살의 도가니 퀘스트를 ""황혼의 공포!""까지 완료",삼세판,,4960,-1,-1,0,15070,0,10,131072,29,133345,0,15038,0,0,0,0
"울둠에서 약속의 성궤 퀘스트를 ""해리슨 존스와 울둠의 사원""까지 완료",천 년이 지나면 너도 쓸모가 있을지도,,4961,-1,-1,0,15070,0,10,131072,27,133152,0,19216,0,0,0,0
"바쉬르에서 고래상어 처치 (아무 전리품이 없음에도 불구하고, 아니 어쩌면 바로 그 이유 때문에)",지옥의 심장에서 그대를 찌르노라,,4975,-1,-1,0,15069,0,10,0,7,237311,0,15533,0,0,0,0
아래 나열된 잿빛 골짜기 이야기 전개 완료,잿빛 골짜기 퀘스트,,4976,-1,0,0,15081,0,10,131072,4,236713,0,63429,0,0,0,0
아래 나열된 먼지진흙 습지대 이야기 전개 완료,먼지진흙 습지대 퀘스트,,4978,-1,0,0,15081,0,10,131072,16,236758,0,63662,0,0,0,0
아래 나열된 페랄라스 이야기 전개 완료,페랄라스 퀘스트,,4979,-1,0,0,15081,0,10,131072,21,236764,0,63604,0,0,0,0
아래 나열된 돌발톱 산맥 이야기 전개 완료,돌발톱 산맥 퀘스트,,4980,-1,0,0,15081,0,10,131072,30,236831,0,63470,0,0,0,0
아래 나열된 남부 불모의 땅 이야기 전개 완료,남부 불모의 땅 퀘스트,,4981,-1,0,0,15081,0,10,131072,34,236405,0,63494,0,0,0,0
아래 나열된 바쉬르 이야기 전개 완료,바쉬르 잠수,,4982,-1,0,0,15070,0,10,131072,4,409605,0,18927,0,0,0,0
길드 파티로 검은날개 강림지 우두머리 처치,검은날개 강림지 길드 정복,,4985,669,-1,0,15087,0,10,53248,1,254649,0,17228,0,0,0,0
길드 파티로 황혼의 요새 우두머리 처치,황혼의 요새 길드 정복,,4986,671,-1,0,15087,0,10,53248,3,236695,0,17236,0,0,0,0
길드 파티로 네 바람의 왕좌 우두머리 처치,네 바람의 왕좌 길드 정복,,4987,754,-1,0,15087,0,10,53248,2,254501,0,15825,0,0,0,0
길드 파티로 아래 나열된 대격변 공격대 업적 완료,영예의 대격변 길드 공격대원,탈것: 암흑 불사조,4988,-1,-1,0,15079,0,10,28672,9,255346,0,17998,0,0,0,0
아래 나열된 직업 모두 최고 레벨 달성,직업 박람회,보상: 협동의 쓰개,4989,-1,-1,0,15088,0,10,28672,11,463852,0,18079,0,0,0,0
가시덤불 곶 탐험 및 지역 발견,가시덤불 곶 탐험,,4995,-1,-1,0,14777,0,10,2228224,16,236844,0,15257,0,0,0,0
남부 불모의 땅 탐험 및 지역 발견,남부 불모의 땅 탐험,,4996,-1,-1,0,14778,0,10,2228224,6,236717,0,14586,0,0,0,0
설퍼라스 - 라그나로스의 손 소유자,설퍼라스 - 라그나로스의 손 - 길드판,,4997,-1,-1,0,15079,1,10,94208,21,133066,0,16720,0,0,0,0
어둠땅 확장팩 이전에 서버 최초로 85 레벨 주술사 달성,서버 최초 85 레벨 주술사 (낭만),,4998,-1,-1,0,81,0,0,2304,60,136012,0,0,0,0,0,0
어둠땅 확장팩 이전에 서버 최초로 85 레벨 달성,서버 최초 85 레벨 (낭만),,4999,-1,-1,0,81,0,0,2304,57,409544,0,0,0,0,0,0
어둠땅 확장팩 이전에 서버 최초로 85 레벨 드루이드 달성,서버 최초 85 레벨 드루이드 (낭만),,5000,-1,-1,0,81,0,0,2304,63,132136,0,0,0,0,0,0
어둠땅 확장팩 이전에 서버 최초로 85 레벨 성기사 달성,서버 최초 85 레벨 성기사 (낭만),,5001,-1,-1,0,81,0,0,2304,66,132325,0,0,0,0,0,0
어둠땅 확장팩 이전에 서버 최초로 85 레벨 사제 달성,서버 최초 85 레벨 사제 (낭만),,5002,-1,-1,0,81,0,0,2304,69,135167,0,0,0,0,0,0
어둠땅 확장팩 이전에 서버 최초로 85 레벨 흑마법사 달성,서버 최초 85 레벨 흑마법사 (낭만),,5003,-1,-1,0,81,0,0,2304,72,136020,0,0,0,0,0,0
어둠땅 확장팩 이전에 서버 최초로 85 레벨 사냥꾼 달성,서버 최초 85 레벨 사냥꾼 (낭만),,5004,-1,-1,0,81,0,0,2304,75,135495,0,0,0,0,0,0
어둠땅 확장팩 이전에 서버 최초로 85 레벨 죽음의 기사 달성,서버 최초 85 레벨 죽음의 기사 (낭만),,5005,-1,-1,0,81,0,0,2304,78,135771,0,0,0,0,0,0
어둠땅 확장팩 이전에 서버 최초로 85 레벨 마법사 달성,서버 최초 85 레벨 마법사 (낭만),,5006,-1,-1,0,81,0,0,2304,81,135150,0,0,0,0,0,0
어둠땅 확장팩 이전에 서버 최초로 85 레벨 전사 달성,서버 최초 85 레벨 전사 (낭만),,5007,-1,-1,0,81,0,0,2304,84,135328,0,0,0,0,0,0
어둠땅 확장팩 이전에 서버 최초로 85 레벨 도적 달성,서버 최초 85 레벨 도적 (낭만),,5008,-1,-1,0,81,0,0,2304,89,135428,0,0,0,0,0,0
아래 나열된 전설 아이템 중 3개 획득,전설의 수집,,5009,-1,-1,4861,15079,3,15,28672,19,135818,0,19564,0,0,0,0
아래 나열된 전설 아이템 모두 획득,궁극의 수집,,5010,-1,-1,5009,15079,0,25,28672,20,236215,0,18933,0,0,0,0
길드 파티로 아래 나열된 월드 오브 워크래프트 공격대 업적 완료,월드 오브 워크래프트 길드 공격대원,,5011,-1,-1,0,15079,0,20,28672,2,133176,0,19573,0,0,0,0
길드 파티로 아래 나열된 불타는 성전 영웅 던전 업적 완료,아웃랜드 길드 던전 영웅,,5012,-1,-1,0,15079,0,20,28672,3,132094,0,18562,0,0,0,0
길드 파티로 아래 나열된 불타는 성전 공격대 업적 완료,아웃랜드 길드 공격대원,,5013,-1,-1,0,15079,0,20,28672,4,133186,0,15318,0,0,0,0
길드 파티로 아래 나열된 노스렌드 영웅 던전 업적 완료,노스렌드 길드 던전 영웅,,5014,-1,1,0,15079,0,20,28672,5,132293,0,20245,0,0,0,0
길드 파티로 아래 나열된 노스렌드 공격대 업적 완료,영예의 리치 왕 길드 공격대원,,5015,-1,-1,0,15079,0,20,28672,7,341221,0,18580,0,0,0,0
길드 파티로 낙스라마스 켈투자드의 방에서 누더기골렘 18마리 이상 처치하고 켈투자드 처치,많을수록 좋아! - 길드판,,5016,533,-1,0,15086,0,10,53248,1,135774,0,19318,0,0,0,0
길드 파티로 황혼의 비룡 셋 모두 생존한 상태로 칠흑의 수호자 살타리온 처치,황혼 지대 - 길드판,,5017,615,-1,0,15086,0,10,53248,2,236473,0,18782,0,0,0,0
길드 파티로 3분 안에 말리고스 처치,꾸물거릴 시간 없어! - 길드판,,5018,616,-1,0,15086,0,10,53248,3,236504,0,15217,0,0,0,0
길드 파티로 감시자의 도움 없이 요그사론 처치,어둠 속 나 홀로 - 길드판,,5019,603,-1,0,15086,0,10,53248,4,136194,0,15220,0,0,0,0
길드 파티로 관찰자 알갈론 처치,관찰 완료 - 길드판,,5020,603,-1,0,15086,0,10,53248,5,237555,0,15223,0,0,0,0
길드 파티로 십자군의 시험장에서 아눕아락 처치 (영웅),십자군의 부름 - 길드판,,5021,-1,-1,0,15086,1,10,53248,6,236689,0,19379,0,0,0,0
