Name_lang,Pos[0],Pos[1],Pos[2],MapOffset[0],MapOffset[1],FlightMapOffset[0],FlightMapOffset[1],ID,ContinentID,ConditionID,CharacterBitNumber,Flags,UiTextureKitID,MinimapAtlasMemberID,Facing,SpecialIconConditionID,VisibilityConditionID,MountCreatureID[0],MountCreatureID[1]
퀘스트 - 울부짖는 협만 - 맥고이버 끝,483.92,-5913.1,308.61,0,0,0,0,200,571,0,0,1024,0,4689,0,0,0,24716,24716
진화의 대지 - 카일 라듀 시작,15992.44,-16371.94,76.73,0,0,0,0,201,451,0,0,1024,0,4689,0,0,0,23468,23468
진화의 대지 - 카일 라듀 종료,15991.68,-16371.95,76.7,0,0,0,0,202,451,0,0,1024,0,4689,0,0,0,0,0
퀘스트 - 별의 쉼터 - 윈터가드,3505.3,1990.83,65.1,0,0,0,0,203,571,0,0,1024,0,4689,0,0,0,0,27127
퀘스트 - 신 아가만드 - 원한의 초소,0,0,0,0,0,0,0,204,571,0,0,1024,0,4689,0,0,0,27179,0
줄아만 - 유령의 땅,6789.79,-7747.58,126.51,-0.01,0,0,0,205,530,0,205,3,0,4689,0,0,0,3574,541
운송수단 - 페더문 - 나이트 엘프 함선,-4348.01,2427.29,6.64,0,0,0,0,206,1,0,0,1024,0,4689,0,0,0,0,0
퀘스트 - 울부짖는 협만 - 자비로운 수녀호 - 시작,15.32,-4043.79,0.1,0,0,0,0,207,571,0,0,1024,0,4689,0,0,0,0,0
퀘스트 - 울부짖는 협만 - 자비로운 수녀호 - 끝,15.32,-4043.71,0.1,0,0,0,0,208,571,0,0,1024,0,4689,0,0,0,0,0
퀘스트 - 태양샘 일일 - 죽음의 흉터 폭탄 투하 - 시작,13008.38,-6911.81,9.58,0,0,0,0,209,530,0,0,1024,0,4689,0,0,0,25044,0
퀘스트 - 태양샘 일일 - 죽음의 흉터 폭탄 투하 - 종료,13008.51,-6912.2,9.58,0,0,0,0,210,530,0,0,1024,0,4689,0,0,0,25044,0
Quest - Sunwell Daily - Ship Bombing - Start,13007.5,-6911.81,9.58,0,0,0,0,211,530,0,0,1024,0,4689,0,0,0,25044,0
Quest - Sunwell Daily - Ship Bombing - End,13188.04,-7047.04,4.79,0,0,0,0,212,530,0,0,1024,0,4689,0,0,0,25044,0
무너진 태양 집결지,13012.7,-6908.37,9.58,-0.006,-0.003,0,0,213,530,5953,213,3,0,4689,0,0,0,19917,28361
퀘스트 - 울부짖는 협만 - 나글파르 - 시작,0,0,0,0,0,0,0,214,0,0,0,1024,0,4689,0,0,0,0,0
퀘스트 - 울부짖는 협만 - 나글파르,0,0,0,0,0,0,0,215,0,0,0,1024,0,4689,0,0,0,0,0
운송수단 - 울부짖는 협만 - 승강기 위쪽,690.99,-3819.6,249.06,0,0,0,0,218,571,0,0,1024,0,4689,0,0,0,0,0
운송수단 - 울부짖는 협만 - 승강기 아래쪽,607.96,-2906.17,38.54,0,0,0,0,219,571,0,0,1024,0,4689,0,0,0,0,0
호박석 절벽 - 북풍의 땅 - 녹주석 거점으로,3465.66,5901.76,144.17,0,0,0,0,221,571,0,0,1024,0,4689,0,0,0,26088,0
녹주석 거점 - 북풍의 땅,3213.74,6084.72,138,0,0,0,0,222,571,0,0,1024,0,4689,0,0,0,25695,0
퀘스트 - 나글바르,0,0,0,0,0,0,0,223,0,0,0,1024,0,4689,0,0,0,0,0
북풍의 땅 - 나글바르,0,0,0,0,0,0,0,224,0,0,0,1024,0,4689,0,0,0,0,0
호박석 절벽 - 북풍의 땅 - 콜다라로,3574.06,5971.04,136.11,0,0,0,0,225,571,0,0,1024,0,4689,0,0,0,25695,0
변위의 보호막 - 콜다라,3575.44,6661.64,195.19,-0.006,0,0,0,226,571,0,226,3,0,4689,0,0,0,26899,26899
운송수단 시험용,16625.63,16862.9,46.98,0,0,0,0,227,451,0,0,1024,0,4689,0,0,0,28901,25968
진화의 대지 - 애완동물 실험 시작,0,0,0,0,0,0,0,228,0,0,0,1024,0,4689,0,0,0,0,0
진화의 대지 - 애완동물 실험 시작,0,0,0,0,0,0,0,229,0,0,0,1024,0,4689,0,0,0,0,0
운송수단 - 투스카르 01,2690.26,889.81,4.61,0,0,0,0,230,571,0,0,1024,0,4689,0,0,0,0,0
운송수단 - 투스카르 02,2690.33,897.63,4.62,0,0,0,0,231,571,0,0,1024,0,4689,0,0,0,0,0
북풍의 땅 - 전쟁노래 요새 늑대 시작,2774.69,6258.14,83.68,0,0,0,0,232,571,0,0,1024,0,4689,0,0,0,26128,0
북풍의 땅 - 전쟁노래 요새 늑대 끝,3443.52,4103.95,16.01,0,0,0,0,233,571,0,0,1024,0,4689,0,0,0,0,0
콜다라 절벽 - 콜다라,4130.62,7372.31,534.11,0,0,0,0,234,571,0,0,1024,0,4689,0,0,0,26263,0
변위의 보호막 - 콜다라,3575.56,6651.84,195.21,0,0,0,0,235,571,0,0,1024,0,4689,0,0,0,25695,0
콜다라 - 케리스트라자에게서 말리고스,4026.95,7085.54,165.54,0,0,0,0,236,571,0,0,1024,0,4689,0,0,0,26263,0
콜다라 - 케리스트라자 착륙지,3929.4,6590.74,170.34,0,0,0,0,237,571,0,0,1024,0,4689,0,0,0,0,0
북풍의 땅 - 퀘스트 황혼이 시작,3109,3819.54,23.24,0,0,0,0,239,571,0,0,1024,0,4689,0,0,0,26404,0
북풍의 땅 - 퀘스트 황혼이 끝,3614.3,3670.12,35.78,0,0,0,0,240,571,0,0,1024,0,4689,0,0,0,11195,0
운송수단 - 용맹의 성채,0,0,0,0,0,0,0,241,0,0,0,1024,0,4689,0,0,0,0,0
퀘스트 - 용의 안식처 - 영혼 환영 - 시작,2739.73,882.37,6.64,0,0,0,0,242,571,0,0,1024,0,4689,0,0,0,21396,0
퀘스트 - 용의 안식처 - 영혼 환영 - 끝,2738.47,882.46,6.5,0,0,0,0,243,571,0,0,1024,0,4689,0,0,0,0,0
윈터가드 성채 - 용의 안식처,3712.43,-694.86,215.57,0,0,0,0,244,571,0,244,1,0,4689,0,0,0,0,541
용맹의 성채 - 북풍의 땅,2269.54,5173.69,11.1,0.017,0.014,0,0,245,571,0,245,1,0,4689,0,0,0,0,541
피즈크랭크 비행장 - 북풍의 땅,4127.23,5313.07,28.67,0,-0.007,0,0,246,571,0,246,1,0,4689,0,0,0,0,28360
별의 쉼터 - 용의 안식처,3504.13,1992.03,64.96,0.009,0.004,0,0,247,571,0,247,1,0,4689,0,0,0,0,3837
연금술사 야영지 - 울부짖는 협만,2108.11,-2970.62,148.58,0,0,0,0,248,571,0,248,2,0,4689,0,0,0,3574,0
원크와 야영지 - 회색 구릉지,3876.34,-4520.08,217.32,0.017,0,0,0,249,571,0,249,2,0,4689,0,0,0,2224,0
정복의 요새 - 회색 구릉지,3258.9,-2263.09,114.37,0.018,-0.007,0,0,250,571,0,250,2,0,4689,0,0,0,2224,0
폴드라곤 요새 - 용의 안식처,4612.21,1406.6,195.06,-0.01,0,0,0,251,571,0,251,1,0,4689,0,0,0,0,541
고룡쉼터 사원 - 용의 안식처,3653.21,247.58,52.26,0,0.01,0,0,252,571,0,252,3,0,4689,0,0,0,26899,26899
호박빛소나무 오두막 - 회색 구릉지,3446.35,-2754.1,199.4,0,-0.02,0,0,253,571,0,253,1,0,4689,0,0,0,0,541
원한의 초소 - 용의 안식처,3242.96,-666.16,166.79,-0.01,0,0,0,254,571,0,254,2,0,4689,0,0,0,3574,0
서부 몰락지대 여단 - 회색 구릉지,4584.98,-4254.69,182.21,-0.003,0,0,0,255,571,0,255,1,0,4689,0,0,0,0,541
아그마르의 망치 - 용의 안식처,3865.87,1525.63,90.04,0.01,-0.01,0,0,256,571,0,256,2,0,4689,0,0,0,2224,0
전쟁노래 요새 - 북풍의 땅,2920.29,6242.85,208.8,-0.007,0,0,0,257,571,0,257,2,0,4689,0,0,0,2224,0
타운카르 마을 - 북풍의 땅,3449.51,4089.52,16.64,0,-0.02,0,0,258,571,0,258,2,0,4689,0,0,0,2224,0
보르고로크 전초기지 - 북풍의 땅,4474.79,5712.13,81.28,0.007,-0.02,0,0,259,571,0,259,2,0,4689,0,0,0,2224,0
코르크론 선봉기지 - 용의 안식처,4946.67,1165.94,239.57,0,-0.007,0,0,260,571,0,260,2,0,4689,0,0,0,2224,0
퀘스트 - 별의 쉼터에서 윈터가드,3711.31,-698.18,215.57,0,0,0,0,261,571,0,0,1024,0,4689,0,0,0,0,27127
회색 구릉지 - 얼라이언스 벌목장 시작 01,4267.39,-3050.93,318.16,0,0,0,0,262,571,0,0,1024,0,4689,0,0,0,29878,0
회색 구릉지 - 얼라이언스 벌목장 끝 01,2663.67,-2181.45,3.43,0,0,0,0,263,571,0,0,1024,0,4689,0,0,0,0,0
운송수단 - 아우버다인 - 신규,0,0,0,0,0,0,0,264,0,0,0,1024,0,4689,0,0,0,0,0
운송수단 - 테라모어 - 신규,0,0,0,0,0,0,0,265,0,0,0,1024,0,4689,0,0,0,0,0
운송수단 - 메네실 - 신규,0,0,0,0,0,0,0,266,0,0,0,1024,0,4689,0,0,0,0,0
회색 구릉지 - 얼라이언스 벌목장 시작,4272.09,-3248.26,324.93,0,0,0,0,267,571,0,0,1024,0,4689,0,0,0,29878,0
회색 구릉지 - 얼라이언스 벌목장 끝,2664.22,-2344.63,21.7,0,0,0,0,268,571,0,0,1024,0,4689,0,0,0,0,0
퀘스트 - 서부경비대 성채에서 윈터가드 성채 시작,1341.67,-3288.74,174.45,0,0,0,0,269,571,0,0,1024,0,4689,0,0,0,0,27491
퀘스트 - 서부경비대 성채에서 윈터가드 성채 끝,3712.23,-693.85,215.42,0,0,0,0,270,571,0,0,1024,0,4689,0,0,0,0,27491
회색 구릉지 - 호드 벌목장 시작,4311.25,-2956.61,317.31,0,0,0,0,271,571,0,0,1024,0,4689,0,0,0,29879,0
회색 구릉지 - 호드 벌목장 끝,2883.75,-1673.71,6.48,0,0,0,0,272,571,0,0,1024,0,4689,0,0,0,0,0
고룡쉼터 사원 - 바닥에서 꼭대기 - 용의 안식처 - 시작,3547.22,381.49,52.26,0,0,0,0,273,571,0,0,1024,0,4689,0,0,0,26899,26899
고룡쉼터 사원 - 바닥에서 꼭대기 - 용의 안식처 - 끝,3590.38,277.54,340.85,0,0,0,0,274,571,0,0,1024,0,4689,0,0,0,0,0
고룡쉼터 사원 - 꼭대기에서 바닥 - 용의 안식처 - 시작,3587.65,279.21,340.83,0,0,0,0,275,571,0,0,1024,0,4689,0,0,0,26899,26899
고룡쉼터 사원 - 꼭대기에서 바닥 - 용의 안식처 - 끝,3511.48,373.93,52.26,0,0,0,0,276,571,0,0,1024,0,4689,0,0,0,0,0
고룡쉼터 사원 - 꼭대기에서 중앙 - 용의 안식처 - 시작,3587.55,279.14,340.83,0,0,0,0,277,571,0,0,1024,0,4689,0,0,0,26899,26899
고룡쉼터 사원 - 꼭대기에서 중앙 - 용의 안식처 - 끝,3543.24,307.04,116.73,0,0,0,0,278,571,0,0,1024,0,4689,0,0,0,0,0
고룡쉼터 사원 - 중앙에서 꼭대기 - 용의 안식처 - 끝,3587.04,277.14,340.82,0,0,0,0,279,571,0,0,1024,0,4689,0,0,0,0,0
고룡쉼터 사원 - 중앙에서 꼭대기 - 용의 안식처 - 시작,3545.62,273.6,116.84,0,0,0,0,280,571,0,0,1024,0,4689,0,0,0,26899,26899
고룡쉼터 사원 - 중앙에서 바닥 - 용의 안식처 - 끝,3512.22,373.57,52.26,0,0,0,0,281,571,0,0,1024,0,4689,0,0,0,0,0
고룡쉼터 사원 - 중앙에서 바닥 - 용의 안식처 - 시작,3545.61,273.6,116.84,0,0,0,0,282,571,0,0,1024,0,4689,0,0,0,26899,26899
고룡쉼터 사원 - 바닥에서 중앙 - 용의 안식처 - 끝,3543.37,307.06,116.73,0,0,0,0,283,571,0,0,1024,0,4689,0,0,0,0,0
고룡쉼터 사원 - 바닥에서 중앙 - 용의 안식처 - 시작,3548.15,381.01,52.26,0,0,0,0,284,571,0,0,1024,0,4689,0,0,0,26899,26899
퀘스트 - 윈터가드에서 별의 쉼터 - 시작,0,0,0,0,0,0,0,285,0,0,0,1024,0,4689,0,0,0,0,27764
퀘스트 - 윈터가드에서 별의 쉼터 - 끝,3503.76,1990.11,65.12,0,0,0,0,286,571,0,0,1024,0,4689,0,0,0,0,0
퀘스트 - 발가드 - 서부경비대 성채 시작,0,0,0,0,0,0,0,287,0,0,0,1024,0,4689,0,0,0,0,27491
퀘스트 - 발가드 - 서부경비대 성채 끝,1341.23,-3288.91,174.46,0,0,0,0,288,571,0,0,1024,0,4689,0,0,0,0,0
호박석 절벽 - 북풍의 땅,3587.84,5973.3,136.22,0,0,0,0,289,571,0,289,3,0,4689,0,0,0,26899,26899
은빛십자군 격전지 - 줄드락,5450.3,-2606.27,306.91,0,0,0,0,290,571,0,0,1024,0,4689,0,0,0,28172,0
줄드락 폐허,5028.69,-3020.38,292.42,0,0,0,0,291,571,0,0,1024,0,4689,0,0,0,0,0
스톰윈드 항구 - 시작,-8338.36,1107.01,57.26,0,0,0,0,292,0,0,0,1024,0,4689,0,0,0,0,541
스톰윈드 항구 - 끝,-8341.09,1101.85,57.26,0,0,0,0,293,0,0,0,1024,0,4689,0,0,0,0,0
모아키 항구 - 용의 안식처,2792.45,908.96,22.33,-0.01,0.005,0,0,294,571,0,294,3,0,4689,0,0,0,2224,541
카마구아 - 울부짖는 협만,785.27,-2887.71,5.89,0.005,-0.02,0,0,295,571,0,295,3,0,4689,0,0,0,2224,541
우누페 - 북풍의 땅,2919.19,4046.09,1.85,-0.007,0.02,0,0,296,571,0,296,3,0,4689,0,0,0,2224,541
숄라자르 분지 - 퀘스트 - 정찰 - 시작,5557.57,5802.05,-66.09,0,0,0,0,297,571,0,0,1024,0,4689,0,0,0,0,0
숄라자르 분지 - 퀘스트 - 정찰 - 끝,5505.35,4747.79,-194.43,0,0,0,0,298,571,0,0,1024,0,4689,0,0,0,0,0
운송수단: 메네실에서 발가드,0,0,0,0,0,0,0,299,0,0,0,1024,0,4689,0,0,0,0,0
운송수단 - 스톰윈드,0,0,0,0,0,0,0,300,0,0,0,1024,0,4689,0,0,0,0,0
퀘스트 - 북풍의 땅 - 빅시를 찾아라 - 시작,4125.51,5310.99,28.68,0,0,0,0,301,571,0,0,1024,0,4689,0,0,0,0,28360
퀘스트 - 북풍의 땅 - 빅시를 찾아라 - 끝,4171.83,4335.63,36.23,0,0,0,0,302,571,0,0,1024,0,4689,0,0,0,0,0
용맹의 주둔지 - 겨울손아귀 호수,5100.81,2185.65,365.62,0,0,0,0,303,571,0,303,1,0,4689,0,0,0,0,541
은빛십자군 격전지 - 줄드락,5521.63,-2672.25,303.95,0.01,-0.04,0,0,304,571,0,304,3,0,4689,0,0,0,2224,541
칠흑의 감시초소 - 줄드락,5218.9,-1302.22,242.16,0.015,-0.01,0,0,305,571,0,305,7,0,4689,0,0,0,32981,32981
빛의 틈 - 줄드락,5190.11,-2206.46,239.4,0.014,0,0,0,306,571,0,306,3,0,4689,0,0,0,2224,541
짐토르가 - 줄드락,5777.4,-3594.94,386.69,0.012,-0.01,0,0,307,571,0,307,3,0,4689,0,0,0,2224,541
강의 심장부 - 숄라자르 분지,5506.23,4748.1,-194.43,0,0,0,0,308,571,0,308,3,0,4689,0,0,0,28625,28625
네싱워리 주둔지 - 숄라자르 분지,5596.1,5824.37,-67.73,0,0,0,0,309,571,7376,309,3,0,4689,0,0,0,28625,28625
달라란,5813.89,449.13,658.75,0,0,0,0,310,571,0,310,3,0,4689,0,0,0,2224,541
원크와 야영지 - 회색 구릉지,3877.91,-4519.59,217.29,0,0,0,0,311,571,0,0,1024,0,4689,0,0,0,2224,0
빛의 틈 - 줄드락,5189.67,-2206.85,239.4,0,0,0,0,312,571,0,0,1024,0,4689,0,0,0,0,0
서부 몰락지대 여단 - 회색 구릉지,4584.01,-4250.38,182.17,0,0,0,0,313,571,0,0,1024,0,4689,0,0,0,0,541
짐토르가 - 줄드락,5779.13,-3596.42,386.85,0,0,0,0,314,571,0,0,1024,0,4689,0,0,0,3574,0
아케루스: 칠흑의 요새,2352.37,-5666.91,382.24,0.02,0.085,0,0,315,0,7305,315,3,0,4689,0,0,0,32981,32981
칠흑의 요새 - 아케루스 -> 죽음의 틈 시작,0,0,0,0,0,0,0,316,0,0,0,1024,0,4689,0,0,0,29488,29488
칠흑의 요새 - 아케루스 -> 죽음의 틈 끝,2431,-5730.21,157.94,0,0,0,0,317,609,0,0,1024,0,4689,0,0,0,0,0
칠흑의 요새 - 죽음의 틈 -> 아케루스 시작,0,0,0,0,0,0,0,318,0,0,0,1024,0,4689,0,0,0,29501,29501
칠흑의 요새 - 죽음의 틈 -> 아케루스 끝,2356.51,-5664.18,382.25,0,0,0,0,319,609,0,0,1024,0,4689,0,0,0,0,0
K3 - 폭풍우 봉우리,6186.75,-1052.91,410.2,0.014,0,0,0,320,571,0,320,3,0,4689,0,0,0,2224,541
서리요새 - 폭풍우 봉우리,6667.04,-258.7,961.9,-0.01,0,0,0,321,571,0,321,1,0,4689,0,0,0,0,541
던 니펠렘 - 폭풍우 봉우리,7308.04,-2607.6,814.8,0,-0.007,0,0,322,571,0,322,3,0,4689,0,0,0,32585,32585
그롬마쉬 추락 지점 - 폭풍우 봉우리,7857.3,-735.02,1177.15,0.01,-0.01,0,0,323,571,0,323,2,0,4689,0,0,0,2224,0
툰카로 야영지 - 폭풍우 봉우리,7793.85,-2810.09,1217.03,0.034,0.007,0,0,324,571,0,324,2,0,4689,0,0,0,2224,0
죽음의 마루 - 얼음왕관,7427.32,4224.16,314.11,0,0,0,0,325,571,0,325,3,0,4689,0,0,0,32981,32981
울두아르 - 폭풍우 봉우리,8864.74,-1324.33,1032.82,0.015,0.04,0,0,326,571,0,326,3,0,4689,0,0,0,2224,541
볼더크랙의 은거처 - 폭풍우 봉우리,8472.46,-335.95,906.48,0,0,0,0,327,571,0,327,3,0,4689,0,0,0,2224,541
운송수단 - 얼음왕관,7501.65,1140.28,682.23,0,0,0,0,328,571,0,0,1024,0,4689,0,0,0,0,0
운송수단 - 얼음왕관,7561.81,1724.59,683.56,0,0,0,0,329,571,0,0,1024,0,4689,0,0,0,0,0
운송수단 - 얼음왕관 대상,7489.64,1477.72,328.64,0,0,0,0,330,571,0,0,1024,0,4689,0,0,0,0,0
군드락 - 줄드락,6897.65,-4118.23,467.35,0,0,0,0,331,571,0,331,7,0,4689,0,0,0,2224,541
전쟁노래 야영지 - 겨울손아귀,5024.99,3685.55,362.94,0,0,0,0,332,571,0,332,2,0,4689,0,0,0,2224,0
어둠의 무기고 - 얼음왕관,8408.09,2702.66,655.11,0,-0.027,0,0,333,571,0,333,3,0,4689,0,0,84362,32981,32981
은빛십자군 선봉기지 - 얼음왕관,6164.49,-61.31,388.18,0,0.018,0,0,334,571,0,334,3,0,4689,0,0,0,2224,541
십자군 봉우리 - 얼음왕관,6402.06,467.86,511.29,0,0,0,0,335,571,0,335,3,0,4689,0,0,0,32586,32586
윈드러너 전망대 - 수정노래 숲,5035.65,-519.96,225.41,0.01,0,0,0,336,571,0,336,1,0,4689,0,0,0,0,31315
선리버 지휘초소 - 수정노래 숲,5590.49,-693.23,206.63,-0.005,0.02,0,0,337,571,0,337,2,0,4689,0,0,0,34709,0
검은심연 야영지 - 잿빛 골짜기,3880.51,654.16,10.46,0,0,0,0,338,1,0,338,1,0,4689,0,0,0,0,3837
고대정령의 숲 - 어둠해안,4970.5,147.65,51.64,-0.005,0,0,0,339,1,0,339,9,0,4689,0,0,62814,0,3837
은빛십자군 마상시합 광장 - 얼음왕관,8475.79,891.2,547.29,0,0,0,0,340,571,0,340,3,0,4689,0,0,0,34709,31315
울두아르 공격대 - 내부 - 잠입 지점,-749.2,-99.99,429.68,0,0,0,0,341,603,0,0,1024,0,4689,0,0,0,25968,25968
울두아르 공격대 - 무쇠 대합실,119.96,-71.62,409.8,0,0,0,0,342,603,0,0,1024,0,4689,0,0,0,25968,25968
토막나무 - 잿빛 골짜기,2309.23,-2523.21,103.06,0,0,0,0,343,1,0,0,1024,0,4689,0,0,0,20413,0
퀘스트 - 토막나무 주둔지 - 조람가르,2308.32,-2521.55,103.16,0,0,0,0,344,1,0,0,1024,0,4689,0,0,0,2224,0
퀘스트 - 조람가르 - 잿빛 골짜기,3350.83,1054.24,3.01,0,0,0,0,345,1,0,0,1024,0,4689,0,0,0,20413,0
잿빛 골짜기 4.x - 아즈샤라에서 몰샨의 망루까지,2873.53,-3740.51,90.6,0,0,0,0,346,1,0,0,1024,0,4689,0,0,0,2224,0
잿빛 골짜기 4.x - 몰샨의 착륙지,1225.78,-2250.9,91.76,0,0,0,0,347,1,0,0,1024,0,4689,0,0,0,0,0
운송수단: 썬더 블러프에서 오그리마 - 비행선,0,0,0,0,0,0,0,348,0,0,0,1024,0,4689,0,0,0,0,0
안드루크 - 조람가르,3350.21,1054.12,3.03,0,0,0,0,349,1,0,0,1024,0,4689,0,0,0,2224,0
헬스크림 감시초소 - 잿빛 골짜기,3049.08,-498.95,205.64,-0.007,0,0,0,350,1,0,350,2,0,4689,0,0,0,2224,0
별가루 첨탑 - 잿빛 골짜기,1905.11,-321.99,118.25,0.01,0.01,0,0,351,1,0,351,1,0,4689,0,0,0,0,3837
정복의 섬 - 비행포격선,0,0,0,0,0,0,0,352,0,0,0,1024,0,4689,0,0,0,0,0
몰샨의 망루 - 잿빛 골짜기,1206.05,-2209.15,92.1406,0,0,0,0,354,1,0,354,2,0,4689,0,0,0,2224,0
실바람 산장 - 잿빛 골짜기,2159.62,-1144.05,97.87,0,-0.01,0,0,356,1,0,356,2,0,4689,0,0,0,2224,0
퀘스트 - 얼음왕관 - 북해 크라켄 폭탄 투하 - 시작,8498.32,1066.32,552.19,0,0,0,0,358,571,0,0,1024,0,4689,0,0,0,35146,35146
퀘스트 - 얼음왕관 - 북해 크라켄 폭탄 투하 - 종료,8501.53,1064.02,552.19,0,0,0,0,359,571,0,0,1024,0,4689,0,0,0,33857,33857
절벽지기 초소 - 돌발톱 산맥,2188,1241.89,465.763,0.01,-0.015,0,0,360,1,0,360,2,0,4689,0,0,0,42886,0
칼바람 요새 - 돌발톱 산맥,1268.51,432.87,95.56,0,0,0,0,361,1,0,361,1,0,4689,0,0,0,0,3837
크롬가르 요새 - 돌발톱 산맥,932.12,-21.25,92.81,0.015,0,0,0,362,1,0,362,2,0,4689,0,0,0,2224,0
말라카진 - 돌발톱 산맥,-111.94,-260.41,23.88,0,0,0,0,363,1,0,363,2,0,4689,0,0,0,2224,0
북부감시 원정대 기지 - 돌발톱 산맥,237.88,-281.35,92.76,0,0,0,0,364,1,0,364,1,0,4689,0,0,0,0,541
천리감시자 골짜기 - 돌발톱 산맥,973.94,2013.13,126.59,0.015,0.008,0,0,365,1,0,365,1,0,4689,0,0,0,0,3837
퓨리엔의 거점 - 잊혀진 땅,-439.15,2242.62,93.09,-0.007,0,0,0,366,1,0,366,2,0,4689,0,0,0,19917,0
타르가드 야영지 - 잊혀진 땅,-1694.53,2577.57,136.59,0.006,0,0,0,367,1,0,367,1,0,4689,0,0,0,0,541
카눔의 숲 - 잊혀진 땅,-1038.43,1637.99,60.56,-0.007,-0.037,0,0,368,1,0,368,3,0,4689,0,0,0,2224,3837
성크의 거처 - 잊혀진 땅,-534.04,1056.68,89.91,0.005,0,0,0,369,1,0,369,3,0,4689,0,0,0,36709,36709
에텔 레소르 - 잊혀진 땅,-356.47,2478.9,75.95,0.008,-0.012,0,0,370,1,0,370,3,0,4689,0,0,0,36706,36706
바쉬르 - 얼라이언스 시작지점,0,0,0,0,0,0,0,371,0,0,0,1024,0,4689,0,0,0,0,0
바쉬르 - 얼라이언스 끝지점,0,0,0,0,0,0,0,372,0,0,0,1024,0,4689,0,0,0,0,0
멀고어 - 붉은구름 고원 - 블러드후프로,-2936.14,-1.52,189.07,0,0,0,0,373,1,0,0,1024,0,4689,0,0,0,0,0
멀고어 - 붉은구름 고원 - 블러드후프로 - 끝,-2333.39,-388.45,-7.97,0,0,0,0,374,1,0,0,1024,0,4689,0,0,0,0,0
이동 - 가젯잔,0,0,0,0,0,0,0,375,0,0,0,1024,0,4689,0,0,0,0,0
얼음왕관 공격대 - 운송수단 전투 비행 경로,0,0,0,0,0,0,0,376,0,0,0,1024,0,4689,0,0,0,0,0
얼음왕관 던전 - 비행포격선,0,0,0,0,0,0,0,377,0,0,0,1024,0,4689,0,0,0,0,0
퀘스트 - 던 모로 - 눈마루 골짜기 - 짐을 쌀 시간 끝,0,0,0,0,0,0,0,378,0,0,0,1024,0,4689,0,0,0,30853,0
얼음왕관 공격대 - 사울팽의 함선 - 끝,-200.59,1437.53,-452.27,0,0,0,0,379,631,0,0,1024,0,4689,0,0,0,0,0
얼음왕관 공격대 - 사울팽의 함선 - 시작,0,0,0,0,0,0,0,380,0,0,0,1024,0,4689,0,0,0,0,0
퀘스트 [이동] 얼음왕관 공격대 - 사울팽의 함선 - 시작,0,0,0,0,0,0,0,381,0,0,0,1024,0,4689,0,0,0,0,0
퀘스트 [이동] 얼음왕관 공격대 - 사울팽의 함선 - 끝,0,0,0,0,0,0,0,382,0,0,0,1024,0,4689,0,0,0,0,0
톤드로릴 강 - 동부 역병지대,1935.97,-2694.48,61.9471,0.008,0.008,0,0,383,0,0,383,3,0,4689,0,0,0,2224,541
보루 - 티리스팔 숲,1726.62,-740.981,59.9282,-0.005,0.002,0,0,384,0,0,384,2,0,4689,0,0,0,3574,0
이끼 더미 - 운고로 분화구,-6958.44,-1095.24,-272.65,0.004,-0.012,0,0,386,1,0,9,3,0,4689,0,0,0,2224,541
명예의 감시탑 - 남부 불모의 땅,-335.2,-1532.44,87.51,0.000998004,0.011627907,0,0,387,1,0,85,1,0,4689,0,0,0,0,541
북부감시 요새 - 남부 불모의 땅,-2124.21,-3561.79,100.89,0,0,0,0,388,1,0,86,1,0,4689,0,0,0,0,541
승전의 요새 - 남부 불모의 땅,-3150.25,-2286.27,93.01,0,0,0,0,389,1,0,87,1,0,4689,0,0,0,0,541
수색대 언덕 - 남부 불모의 땅,-798.72,-1590.87,140.63,0.00998004,-0.0029069767,0,0,390,1,0,34,2,0,4689,0,0,0,2224,0
황폐의 요새 - 남부 불모의 땅,-3288.85,-1697.99,122.62,0.02,0,0,0,391,1,0,15,2,0,4689,0,0,0,2224,0
CC 사전진행 - GT - 퀘스트 - 환기의 지평선 - 시작,-5448.5,-665.08,392.95,0,0,0,0,392,0,0,0,1024,0,4689,0,0,0,28625,28625
CC 사전진행 - GT - 퀘스트 - 환기의 지평선 - 끝,-5447.85,-665.59,393.16,0,0,0,0,393,0,0,0,1024,0,4689,0,0,0,35146,35146
CC 사전진행 - GT - 전투 - 시작,-5451.48,-667.73,393.01,0,0,0,0,394,0,0,0,1024,0,4689,0,0,0,28625,28625
CC 사전진행 - GT - 전투- 끝,-5434.71,523.09,388.3,0,0,0,0,395,0,0,0,1024,0,4689,0,0,0,0,0
블러드후프 마을 - 멀고어,-2299.54,-379.069,-9.11829,0.005,0,0,0,402,1,0,51,2,0,4689,0,0,0,2224,0
듀로타 - ET - CC 사전진행 - 첩보원 개구리 시작,-839.64,-4985.35,14.65,0,0,0,0,404,1,0,0,1024,0,4689,0,0,0,40203,0
듀로타 - ET - CC 사전진행 - 첩보원 개구리 끝,-838.01,-4986.28,14.75,0,0,0,0,405,1,0,0,1024,0,4689,0,0,0,40203,0
"퀘스트 - ""정상을 향하여"" - 하늬자락 꼭대기 - 끝",-4305.92,-923.57,81.15,0,0,0,0,413,1,0,0,1024,0,4689,0,0,0,0,0
"퀘스트 - ""정상을 향하여"" - 모자케 야영지 -> 하늬자락 꼭대기 - 시작",-4568.22,-3224.09,34.87,0,0,0,0,414,1,0,0,1024,0,4689,0,0,0,2224,0
