Name_lang,ID,ChrCustomizationOptionID,ChrCustomizationReqID,ChrCustomizationVisReqID,OrderIndex,UiOrderIndex,Flags,AddedInPatch,SoundKitID,SwatchColor[0],SwatchColor[1]
,2321,209,146,0,5,5,0,90001,0,0,0
,2322,209,146,0,6,6,0,90001,0,0,0
,2323,209,146,0,7,7,0,90001,0,0,0
,2324,209,146,0,8,8,0,90001,0,0,0
,2325,209,146,0,9,9,0,90001,0,0,0
,2326,209,146,0,10,10,0,90001,0,0,0
,2327,209,146,0,11,11,0,90001,0,0,0
,2328,209,146,0,12,12,0,90001,0,0,0
,2329,209,146,0,13,13,0,90001,0,0,0
,2330,209,142,0,14,14,0,90001,0,0,0
,2331,209,142,0,15,15,0,90001,0,0,0
,2332,209,142,0,16,16,0,90001,0,0,0
,2333,209,142,0,17,17,0,90001,0,0,0
,2334,209,142,0,18,18,0,90001,0,0,0
,2335,209,142,0,19,19,0,90001,0,0,0
,2336,209,142,0,20,20,0,90001,0,0,0
,2337,209,142,0,21,21,0,90001,0,0,0
,2338,209,142,0,22,22,0,90001,0,0,0
,2339,209,142,0,23,23,0,90001,0,0,0
,2340,209,142,0,24,24,0,90001,0,0,0
,2341,209,142,0,25,25,0,90001,0,0,0
,2342,209,142,0,26,26,0,90001,0,0,0
,2343,209,142,0,27,27,0,90001,0,0,0
,2344,209,146,0,28,28,0,90001,0,0,0
,2345,209,142,0,29,29,0,90001,0,0,0
,2346,209,146,0,30,30,0,90001,0,0,0
,2347,209,142,0,31,31,0,90001,0,0,0
풍성한 긴 머리,2348,210,141,0,0,0,0,90001,0,0,0
네 갈래 꽁지머리,2349,210,141,0,1,1,0,90001,0,0,0
내린 앞머리,2350,210,141,0,2,2,0,90001,0,0,0
멋 부린 풍성한 머리,2351,210,141,0,3,3,0,90001,0,0,0
부풀려 묶은 머리,2352,210,141,0,4,4,0,90001,0,0,0
뒤로 넘긴 풍성한 머리,2353,210,141,0,5,5,0,90001,0,0,0
길게 땋은 머리,2354,210,141,0,6,6,0,90001,0,0,0
풍성한 머리,2355,210,141,0,7,7,0,90001,0,0,0
짧게 땋은 머리,2356,210,141,0,8,8,0,90001,0,0,0
가늘게 땋은 머리,2357,210,141,0,9,9,0,90001,0,0,0
긴 앞머리,2358,210,141,0,10,10,0,90001,0,0,0
숱 많은 머리,2359,210,141,0,11,11,0,90001,0,0,0
옆으로 길게 내린 머리,2360,210,141,0,12,12,0,90001,0,0,0
옆으로 묶어 내린 머리,2361,210,141,0,13,13,0,90001,0,0,0
칭칭 묵은 양갈래 머리,2362,210,141,0,14,14,0,90001,0,0,0
양갈래 머리,2363,210,141,0,15,15,0,90001,0,0,0
단정한 귀,2370,212,141,0,0,0,0,90001,0,0,0
큰 복슬귀,2371,212,141,0,1,1,0,90001,0,0,0
뾰족 선 귀,2372,212,141,0,2,2,0,90001,0,0,0
뾰족한 귀,2373,212,141,0,3,3,0,90001,0,0,0
둥근 귀,2374,212,141,0,4,4,0,90001,0,0,0
평범한 귀,2375,212,141,0,5,5,0,90001,0,0,0
넓게 뻗은 귀,2376,212,141,0,6,6,0,90001,0,0,0
두 갈래 째진 귀,2377,212,141,0,7,7,0,90001,0,0,0
길게 솟은 귀,2378,212,141,0,8,8,0,90001,0,0,0
처진 복슬귀,2379,212,141,0,9,9,0,90001,0,0,0
작은 귀,2380,212,141,0,10,10,0,90001,0,0,0
둥글게 처진 귀,2381,212,141,0,11,11,0,90001,0,0,0
,2382,213,141,0,0,0,0,90001,0,0,0
,2383,213,141,0,1,1,0,90001,0,0,0
,2384,213,141,0,2,2,0,90001,0,0,0
,2385,213,141,0,3,3,0,90001,0,0,0
,2386,213,141,0,4,4,0,90001,0,0,0
,2387,213,141,0,5,5,0,90001,0,0,0
,2388,213,141,0,6,6,0,90001,0,0,0
,2389,213,141,0,7,7,0,90001,0,0,0
,2390,213,10,0,8,8,0,90001,0,0,0
,2391,214,141,0,0,0,0,90001,0,0,0
,2392,214,146,0,1,1,0,90001,0,0,0
,2393,214,146,0,2,2,0,90001,0,0,0
,2394,214,146,0,3,3,0,90001,0,0,0
,2395,214,146,0,4,4,0,90001,0,0,0
,2396,214,142,0,5,5,0,90001,0,0,0
,2397,214,142,0,6,6,0,90001,0,0,0
,2398,214,142,0,7,7,0,90001,0,0,0
,2399,214,142,0,8,8,0,90001,0,0,0
,2400,214,142,0,9,9,0,90001,0,0,0
,2401,214,142,0,10,10,0,90001,0,0,0
,2402,214,142,0,11,11,0,90001,0,0,0
,2403,214,142,0,12,12,0,90001,0,0,0
,2404,214,142,0,13,13,0,90001,0,0,0
,2405,214,142,0,14,14,0,90001,0,0,0
,2406,214,146,0,15,15,0,90001,0,0,0
,2407,214,146,0,16,16,0,90001,0,0,0
,2408,214,142,0,17,17,0,90001,0,0,0
,2409,214,142,0,18,18,0,90001,0,0,0
,2410,215,141,0,0,0,0,90001,0,0,0
,2411,215,141,0,1,1,0,90001,0,0,0
,2412,215,141,0,2,2,0,90001,0,0,0
,2413,215,141,0,3,3,0,90001,0,0,0
,2414,215,141,0,4,4,0,90001,0,0,0
,2415,215,141,0,5,5,0,90001,0,0,0
,2416,215,141,0,6,6,0,90001,0,0,0
,2417,215,141,0,7,7,0,90001,0,0,0
,2418,215,141,0,8,8,0,90001,0,0,0
,2419,215,141,0,9,9,0,90001,0,0,0
,2420,215,141,0,10,10,0,90001,0,0,0
,2421,215,141,0,11,11,0,90001,0,0,0
,2422,215,141,0,12,12,0,90001,0,0,0
,2423,215,141,0,13,13,0,90001,0,0,0
,2424,215,141,0,14,14,0,90001,0,0,0
,2425,215,141,0,15,15,0,90001,0,0,0
,2426,215,141,0,16,16,0,90001,0,0,0
,2427,216,141,0,0,0,0,90001,0,0,0
,2428,216,141,0,1,1,0,90001,0,0,0
,2429,216,141,0,2,2,0,90001,0,0,0
,2430,216,141,0,3,3,0,90001,0,0,0
,2431,216,141,0,4,4,0,90001,0,0,0
,2432,216,10,0,5,5,0,90001,0,0,0
,2433,217,141,0,0,0,0,90001,0,0,0
,2434,217,141,0,1,1,0,90001,0,0,0
,2435,217,141,0,2,2,0,90001,0,0,0
,2436,217,141,0,3,3,0,90001,0,0,0
,2437,217,141,0,4,4,0,90001,0,0,0
,2438,217,141,0,5,5,0,90001,0,0,0
,2439,217,141,0,6,6,0,90001,0,0,0
,2440,217,141,0,7,7,0,90001,0,0,0
,2441,217,141,0,8,8,0,90001,0,0,0
,2442,218,141,0,0,0,0,90001,0,0,0
,2443,218,141,0,1,1,0,90001,0,0,0
,2444,218,141,0,2,2,0,90001,0,0,0
,2445,218,141,0,3,3,0,90001,0,0,0
,2446,218,141,0,4,4,0,90001,0,0,0
,2447,218,141,0,5,5,0,90001,0,0,0
,2448,218,141,0,6,6,0,90001,0,0,0
,2449,218,141,0,7,7,0,90001,0,0,0
,2450,218,141,0,8,8,0,90001,0,0,0
,2451,218,142,0,9,9,0,90001,0,0,0
,2452,218,142,0,10,10,0,90001,0,0,0
,2453,218,142,0,11,11,0,90001,0,0,0
,2454,218,10,0,12,12,0,90001,0,0,0
,2455,219,146,0,0,0,0,90001,0,0,0
,2456,219,146,0,1,1,0,90001,0,0,0
,2457,219,146,0,2,2,0,90001,0,0,0
,2458,219,146,0,3,3,0,90001,0,0,0
,2459,219,146,0,4,4,0,90001,0,0,0
,2460,219,146,0,5,5,0,90001,0,0,0
,2461,219,146,0,6,6,0,90001,0,0,0
,2462,219,141,0,7,7,0,90001,0,0,0
,2463,219,146,0,8,8,0,90001,0,0,0
,2464,219,141,0,9,9,0,90001,0,0,0
,2465,219,146,0,10,10,0,90001,0,0,0
,2466,219,146,0,11,11,0,90001,0,0,0
,2467,219,146,0,12,12,0,90001,0,0,0
,2468,219,141,0,13,13,0,90001,0,0,0
,2469,219,142,0,14,14,0,90001,0,0,0
,2470,219,142,0,15,15,0,90001,0,0,0
,2471,219,142,0,16,16,0,90001,0,0,0
,2472,219,142,0,17,17,0,90001,0,0,0
,2473,219,142,0,18,18,0,90001,0,0,0
,2474,219,142,0,19,19,0,90001,0,0,0
,2475,219,142,0,20,20,0,90001,0,0,0
,2476,219,142,0,21,21,0,90001,0,0,0
,2477,219,142,0,22,22,0,90001,0,0,0
,2478,219,142,0,23,23,0,90001,0,0,0
,2479,219,142,0,24,24,0,90001,0,0,0
,2480,219,142,0,25,25,0,90001,0,0,0
,2481,219,142,0,26,26,0,90001,0,0,0
,2482,219,142,0,27,27,0,90001,0,0,0
,2483,219,146,0,28,28,0,90001,0,0,0
,2484,219,142,0,29,29,0,90001,0,0,0
,2485,219,146,0,30,30,0,90001,0,0,0
,2486,219,142,0,31,31,0,90001,0,0,0
,2487,220,141,0,0,0,0,90001,0,0,0
,2488,220,141,0,1,1,0,90001,0,0,0
,2489,220,141,0,2,2,0,90001,0,0,0
,2490,220,141,0,3,3,0,90001,0,0,0
,2491,220,141,0,4,4,0,90001,0,0,0
,2492,220,141,0,5,5,0,90001,0,0,0
,2493,220,141,0,6,6,0,90001,0,0,0
,2494,220,141,0,7,7,0,90001,0,0,0
,2495,220,141,0,8,8,0,90001,0,0,0
,2496,220,141,0,9,9,0,90001,0,0,0
,2497,220,141,0,10,10,0,90001,0,0,0
,2498,220,141,0,11,11,0,90001,0,0,0
,2499,220,141,0,12,12,0,90001,0,0,0
,2500,220,141,0,13,13,0,90001,0,0,0
,2501,220,141,0,14,14,0,90001,0,0,0
,2502,220,141,0,15,15,0,90001,0,0,0
,2503,220,141,0,16,16,0,90001,0,0,0
,2504,220,141,0,17,17,0,90001,0,0,0
,2505,220,141,0,18,18,0,90001,0,0,0
,2506,220,141,0,19,19,0,90001,0,0,0
,2507,220,141,0,20,20,0,90001,0,0,0
,2508,220,141,0,21,21,0,90001,0,0,0
,2509,220,141,0,22,22,0,90001,0,0,0
,2510,220,141,0,23,23,0,90001,0,0,0
,2511,220,141,0,24,24,0,90001,0,0,0
,2512,220,141,0,25,25,0,90001,0,0,0
,2513,220,141,0,26,26,0,90001,0,0,0
,2514,220,141,0,27,27,0,90001,0,0,0
,2515,221,141,0,0,0,0,90001,0,0,0
,2516,221,141,0,1,1,0,90001,0,0,0
,2517,221,141,0,2,2,0,90001,0,0,0
,2518,221,141,0,3,3,0,90001,0,0,0
,2519,221,141,0,4,4,0,90001,0,0,0
,2520,221,10,0,5,5,0,90001,0,0,0
,2521,382,141,0,0,0,0,90001,0,0,0
,2522,382,141,0,1,1,0,90001,0,0,0
,2523,382,141,0,2,2,0,90001,0,0,0
,2524,382,141,0,3,3,0,90001,0,0,0
,2525,382,141,0,4,4,0,90001,0,0,0
,2526,382,141,0,5,5,0,90001,0,0,0
,2527,382,141,0,6,6,0,90001,0,0,0
,2528,383,141,0,0,0,0,90001,0,-11715534,0
,2529,383,141,0,1,10,0,90001,0,-4234746,0
,2530,383,141,0,2,20,0,90001,0,-9212825,0
,2531,383,141,0,3,30,0,90001,0,-9221082,0
,2532,383,141,0,4,40,0,90001,0,-6517637,0
,2533,383,141,0,5,50,0,90001,0,6115913,0
,2534,383,141,0,6,1,0,90001,0,-11715534,0
,2535,383,141,0,7,11,0,90001,0,-4234746,0
,2536,383,141,0,8,21,0,90001,0,-9212825,0
,2537,383,141,0,9,31,0,90001,0,-9221082,0
,2538,383,141,0,10,41,0,90001,0,-6517637,0
,2539,383,141,0,11,12,0,90001,0,-4234746,0
,2540,383,141,0,12,22,0,90001,0,-9212825,0
,2541,383,141,0,13,32,0,90001,0,-9221082,0
,2542,383,10,0,14,100,0,90001,0,1644825,0
,2543,384,141,0,0,0,0,90001,0,0,0
,2544,384,141,0,1,1,0,90001,0,0,0
,2545,384,141,0,2,2,0,90001,0,0,0
,2546,384,141,0,3,3,0,90001,0,0,0
,2547,384,141,0,4,4,0,90001,0,0,0
,2548,384,141,0,5,5,0,90001,0,0,0
,2549,384,141,0,6,6,0,90001,0,0,0
,2550,384,141,0,7,7,0,90001,0,0,0
,2551,384,141,0,8,8,0,90001,0,0,0
,2552,384,141,0,9,9,0,90001,0,0,0
,2553,384,141,0,10,10,0,90001,0,0,0
,2554,384,141,0,11,11,0,90001,0,0,0
,2555,384,141,0,12,12,0,90001,0,0,0
,2556,384,141,0,13,13,0,90001,0,0,0
,2557,384,141,0,14,14,0,90001,0,0,0
,2558,384,141,0,15,15,0,90001,0,0,0
,2559,384,141,0,16,16,0,90001,0,0,0
,2560,384,141,0,17,17,0,90001,0,0,0
,2561,384,141,0,18,18,0,90001,0,0,0
,2562,384,141,0,19,19,0,90001,0,0,0
,2563,384,141,0,20,20,0,90001,0,0,0
보송털,2564,385,141,0,0,0,0,90001,0,0,0
모호크 머리,2565,385,141,0,1,1,0,90001,0,0,0
말끔하게 넘긴 머리,2566,385,141,0,2,2,0,90001,0,0,0
구슬 장식 꼬아 내린 머리,2567,385,141,0,3,3,0,90001,0,0,0
뒤로 넘긴 덥수룩 머리,2568,385,141,0,4,4,0,90001,0,0,0
정수리 매듭 머리,2569,385,141,0,5,5,0,90001,0,0,0
말총머리,2570,385,141,0,6,6,0,90001,0,0,0
짧은 꽁지머리,2571,385,141,0,7,7,0,90001,0,0,0
낮게 묶은 꽁지머리,2572,385,141,0,8,8,0,90001,0,0,0
길게 땋은 머리,2573,385,141,0,9,9,0,90001,0,0,0
만두머리,2574,385,141,0,10,10,0,90001,0,0,0
뾰족머리,2575,385,141,0,11,11,0,90001,0,0,0
덥수룩한 만두머리,2576,385,141,0,12,12,0,90001,0,0,0
상투머리,2577,385,141,0,13,13,0,90001,0,0,0
천으로 두른 머리,2578,385,141,0,14,14,0,90001,0,0,0
젓가락 꽂은 부채 머리,2579,385,141,0,15,15,0,90001,0,0,0
불꽃 머리,2580,385,141,0,16,16,0,90001,0,0,0
질끈 묶은 머리,2581,385,141,0,17,17,0,90001,0,0,0
정수리 매듭 꽁지머리,2582,385,141,0,18,18,0,90001,0,0,0
묶어 내린 턱수염,2584,386,141,0,19,19,0,90001,0,0,0
턱수염,2585,386,141,0,7,7,0,90001,0,0,0
구슬 묶음 턱수염,2586,386,141,0,4,4,0,90001,0,0,0
세 고리 턱수염,2587,386,141,0,1,1,0,90001,0,0,0
땋은 턱수염,2589,386,141,0,10,10,0,90001,0,0,0
긴 턱수염,2590,386,141,0,2,2,0,90001,0,0,0
삐친 수염,2591,386,141,0,5,5,0,90001,0,0,0
염소 턱수염,2592,386,141,0,6,6,0,90001,0,0,0
꽁지 턱수염,2593,386,141,0,15,15,0,90001,0,0,0
선비 턱수염,2594,386,141,0,16,16,0,90001,0,0,0
울퉁불퉁 구레나룻,2596,386,141,0,18,18,0,90001,0,0,0
양갈래 묶은 턱수염,2598,386,141,0,17,17,0,90001,0,0,0
날 선 턱수염,2599,386,141,0,13,13,0,90001,0,0,0
말굽 턱수염,2600,386,141,0,14,14,0,90001,0,0,0
갈라진 턱수염,2601,386,141,0,12,12,0,90001,0,0,0
두 고리 턱수염,2607,386,141,0,11,11,0,90001,0,0,0
빳빳한 턱수염,2608,386,141,0,9,9,0,90001,0,0,0
세갈래 묶은 턱수염,2609,386,141,0,8,8,0,90001,0,0,0
없음,2614,386,141,0,0,0,0,90001,0,0,0
,2618,387,141,0,0,0,0,90001,0,-11715534,0
,2619,387,141,0,1,10,0,90001,0,-4234746,0
,2620,387,141,0,2,20,0,90001,0,-9212825,0
,2621,387,141,0,3,30,0,90001,0,-9221082,0
,2622,387,141,0,4,1,0,90001,0,-11715534,0
,2623,387,141,0,5,11,0,90001,0,-4234746,0
,2624,387,141,0,6,21,0,90001,0,-9212825,0
,2625,387,141,0,7,31,0,90001,0,-9221082,0
,2626,387,141,0,8,2,0,90001,0,-11715534,0
,2627,387,141,0,9,12,0,90001,0,-4234746,0
,2628,387,141,0,10,22,0,90001,0,-9212825,0
,2629,387,141,0,11,32,0,90001,0,-9221082,0
,2630,387,141,0,12,13,0,90001,0,-4234746,0
,2631,387,141,0,13,14,0,90001,0,-4234746,0
,2632,387,10,0,14,100,0,90001,0,1513239,0
,2633,388,141,0,0,0,0,90001,0,0,0
,2634,388,141,0,1,1,0,90001,0,0,0
,2635,388,141,0,2,2,0,90001,0,0,0
,2636,388,141,0,3,3,0,90001,0,0,0
,2637,388,141,0,4,4,0,90001,0,0,0
,2638,388,141,0,5,5,0,90001,0,0,0
,2639,388,141,0,6,6,0,90001,0,0,0
,2640,388,141,0,7,7,0,90001,0,0,0
,2641,388,141,0,8,8,0,90001,0,0,0
,2642,388,141,0,9,9,0,90001,0,0,0
,2643,388,141,0,10,10,0,90001,0,0,0
,2644,388,141,0,11,11,0,90001,0,0,0
,2645,388,141,0,12,12,0,90001,0,0,0
,2646,388,141,0,13,13,0,90001,0,0,0
,2647,388,141,0,14,14,0,90001,0,0,0
,2648,388,141,0,15,15,0,90001,0,0,0
,2649,388,141,0,16,16,0,90001,0,0,0
,2650,388,141,0,17,17,0,90001,0,0,0
,2651,388,141,0,18,18,0,90001,0,0,0
,2652,388,141,0,19,19,0,90001,0,0,0
묶은 머리,2653,230,141,0,0,0,0,90001,0,0,0
내린 앞머리,2654,230,141,0,1,1,0,90001,0,0,0
말총머리,2655,230,141,0,2,2,0,90001,0,0,0
하나로 땋은 머리,2656,230,141,0,3,3,0,90001,0,0,0
부채 머리,2657,230,141,0,4,4,0,90001,0,0,0
정수리 매듭 머리,2658,230,141,0,5,5,0,90001,0,0,0
젓가락 꽂은 부채머리,2659,230,141,0,6,6,0,90001,0,0,0
젓가락 꽂은 올림머리,2660,230,141,0,7,7,0,90001,0,0,0
가닥 머리,2661,230,141,0,8,8,0,90001,0,0,0
양갈래 말총머리,2662,230,141,0,9,9,0,90001,0,0,0
양갈래 올림머리,2663,230,141,0,10,10,0,90001,0,0,0
봄맞이 머리,2664,230,141,0,11,11,0,90001,0,0,0
양갈래 꽁지 머리,2665,230,141,0,12,12,0,90001,0,0,0
양갈래 부채 머리,2666,230,141,0,13,13,0,90001,0,0,0
긴 갈래 머리,2667,230,141,0,14,14,0,90001,0,0,0
반묶음 양갈래 올림머리,2668,230,141,0,15,15,0,90001,0,0,0
하나로 올림머리,2669,230,141,0,16,16,0,90001,0,0,0
,2670,231,141,0,0,2,0,90001,0,-54988,0
,2671,231,141,0,1,14,0,90001,0,-51048,0
,2672,231,141,0,2,11,0,90001,0,-14050090,0
,2673,231,141,0,3,13,0,90001,0,-6870570,0
,2674,231,141,0,4,9,0,90001,0,-15555010,0
,2675,231,141,0,5,3,0,90001,0,-2535402,0
,2676,231,141,0,6,15,0,90001,0,-5392198,0
,2677,231,141,0,7,18,0,90001,0,-11579571,0
,2678,231,141,0,8,17,0,90001,0,-10266547,0
,2679,231,141,0,9,4,0,90001,0,-5022428,0
,2680,231,141,0,10,16,0,90001,0,-9870754,0
,2681,231,141,0,11,5,0,90001,0,-8036295,0
,2682,231,10,0,12,100,0,90001,0,-11645079,0
없음,2683,232,141,0,0,0,0,90001,0,0,0
세 보석 고리,2684,232,141,0,1,1,0,90001,0,0,0
원반 귀걸이,2685,232,141,0,2,2,0,90001,0,0,0
소용돌이,2686,232,141,0,3,3,0,90001,0,0,0
구슬 귀걸이,2687,232,141,0,4,4,0,90001,0,0,0
인장,2688,232,141,0,5,5,0,90001,0,0,0
,2689,233,141,0,0,1,0,90001,0,-12879214,0
,2690,233,141,0,1,5,0,90001,0,-12293968,0
,2691,233,141,0,2,6,0,90001,0,-7826516,0
,2692,233,10,0,3,100,0,90001,0,0,0
,2693,234,141,0,0,0,0,90001,0,0,0
,2694,234,141,0,1,1,0,90001,0,0,0
,2695,234,141,0,2,2,0,90001,0,0,0
,2696,234,141,0,3,3,0,90001,0,0,0
,2697,234,141,0,4,4,0,90001,0,0,0
,2698,234,141,0,5,5,0,90001,0,0,0
빡빡머리,2699,235,141,0,0,0,0,90001,0,0,0
원로,2700,235,141,0,1,1,0,90001,0,0,0
가장무도회,2701,235,141,0,2,2,0,90001,0,0,0
활기찬 느낌,2702,235,141,0,3,3,0,90001,0,0,0
고귀한 느낌,2703,235,141,0,4,4,0,90001,0,0,0
풍성,2704,235,141,0,5,5,0,90001,0,0,0
귀족,2705,235,141,0,6,6,0,90001,0,0,0
,2706,236,141,0,0,1,0,90001,0,-2499099,0
,2707,236,141,0,1,14,0,90001,0,-6649396,0
,2708,236,141,0,2,10,0,90001,0,-8674627,0
,2709,236,10,0,3,100,0,90001,0,0,0
,2710,236,141,0,4,5,0,90001,0,-4347260,0
,2711,236,141,0,5,15,0,90001,0,-13157305,0
,2712,236,141,0,6,11,0,90001,0,-13086078,0
없음,2713,237,141,0,0,0,0,90001,0,0,0
도금 장식,2714,237,141,0,1,1,0,90001,0,0,0
가장자리 장식,2715,237,141,0,2,2,0,90001,0,0,0
칼집 장식,2716,237,141,0,3,3,0,90001,0,0,0
고리 장식,2717,237,141,0,4,4,0,90001,0,0,0
비대칭 장식,2718,237,141,0,5,5,0,90001,0,0,0
위쪽 장식,2719,237,141,0,6,6,0,90001,0,0,0
없음,2720,389,141,0,0,0,16,90001,0,0,0
룬,2721,389,141,0,1,1,0,90001,0,0,0
천문학자,2722,389,141,0,2,2,0,90001,0,0,0
비전,2723,389,141,0,3,3,0,90001,0,0,0
,2724,239,141,0,0,1,0,90001,0,-12879214,0
,2725,239,141,0,1,5,0,90001,0,-12293968,0
,2726,239,141,0,2,6,0,90001,0,-7826516,0
,2727,239,10,0,3,100,0,90001,0,0,0
,2728,240,141,0,0,0,0,90001,0,0,0
,2729,240,141,0,1,1,0,90001,0,0,0
,2730,240,141,0,2,2,0,90001,0,0,0
,2731,240,141,0,3,3,0,90001,0,0,0
,2732,240,141,0,4,4,0,90001,0,0,0
,2733,240,141,0,5,5,0,90001,0,0,0
명가,2734,241,141,0,0,0,0,90001,0,0,0
최신 유행,2735,241,141,0,1,1,0,90001,0,0,0
위엄,2736,241,141,0,2,2,0,90001,0,0,0
우아함,2737,241,141,0,3,3,0,90001,0,0,0
활동적,2738,241,141,0,4,4,0,90001,0,0,0
틀어 올린 머리,2739,241,141,0,5,5,0,90001,0,0,0
,2740,242,141,0,0,1,0,90001,0,-2499099,0
,2741,242,141,0,1,14,0,90001,0,-6649396,0
,2742,242,141,0,2,10,0,90001,0,-8674627,0
,2743,242,10,0,3,100,0,90001,0,0,0
,2744,242,141,0,4,5,0,90001,0,-4347260,0
,2745,242,141,0,5,15,0,90001,0,-13157305,0
,2746,242,141,0,6,11,0,90001,0,-13086078,0
없음,2747,243,141,0,0,0,16,90001,0,0,0
칼집 장식,2748,243,141,0,1,1,0,90001,0,0,0
가장자리 장식,2749,243,141,0,2,2,0,90001,0,0,0
사슬 장식,2750,243,141,0,3,3,0,90001,0,0,0
도금 장식,2751,243,141,0,4,4,0,90001,0,0,0
날카로운 장식,2752,243,141,0,5,5,0,90001,0,0,0
강화 장식,2753,243,141,0,6,6,0,90001,0,0,0
비대칭 장식,2754,243,141,0,7,7,0,90001,0,0,0
없음,2755,390,141,0,0,0,16,90001,0,0,0
룬,2756,390,141,0,1,1,0,90001,0,0,0
천문학자,2757,390,141,0,2,2,0,90001,0,0,0
비전,2758,390,141,0,3,3,0,90001,0,0,0
,2759,391,141,0,0,0,0,90001,0,-7379900,0
,2760,391,141,0,1,4,0,90001,0,-4358089,0
,2761,391,141,0,2,6,0,90001,0,-2901612,0
,2762,391,141,0,3,9,0,90001,0,-10459290,0
,2763,391,10,0,4,100,0,90001,0,1644825,0
,2764,392,141,0,0,0,0,90001,0,0,0
,2765,392,141,0,1,1,0,90001,0,0,0
,2766,392,141,0,2,2,0,90001,0,0,0
,2767,392,141,0,3,3,0,90001,0,0,0
,2768,392,141,0,4,4,0,90001,0,0,0
불굴,2769,247,141,0,0,0,0,90001,0,0,0
자신만만,2770,247,141,0,1,1,0,90001,0,0,0
돌진하는 황소,2771,247,141,0,2,2,0,90001,0,0,0
청년,2772,247,141,0,3,3,0,90001,0,0,0
넓적한 뿔,2773,247,141,0,4,4,0,90001,0,0,0
없음,2774,248,141,0,0,0,16,90001,0,0,0
새김 무늬 뿔,2775,248,4155,0,1,1,0,90001,0,0,0
형상변환,2776,248,10,0,2,2,0,90001,0,0,0
없음,2777,393,141,0,0,0,0,90001,0,0,0
토템,2778,393,141,0,1,1,0,90001,0,0,0
매듭,2779,393,141,0,2,2,0,90001,0,0,0
고리 장식,2780,393,141,0,3,3,0,90001,0,0,0
꽁지수염,2781,393,141,0,4,4,0,90105,0,0,0
,2783,394,141,0,0,0,0,90001,0,1145500,0
,2786,394,141,0,1,1,0,90001,0,1475110,0
,2788,394,141,0,2,2,0,90001,0,12059398,0
,2792,395,141,0,0,0,0,90001,0,-7379900,0
,2793,395,141,0,1,4,0,90001,0,-4358089,0
,2794,395,141,0,2,6,0,90001,0,-2901612,0
,2795,395,141,0,3,9,0,90001,0,-10459290,0
,2796,395,10,0,4,100,0,90001,0,1644825,0
,2797,396,141,0,0,0,0,90001,0,0,0
,2798,396,141,0,1,1,0,90001,0,0,0
,2799,396,141,0,2,2,0,90001,0,0,0
,2800,396,141,0,3,3,0,90001,0,0,0
화려한 뿔,2801,254,141,0,0,0,16,90001,0,0,0
정갈한 뿔,2802,254,141,0,1,1,0,90001,0,0,0
실용적인 뿔,2803,254,141,0,2,2,0,90001,0,0,0
올라간 뿔,2804,254,141,0,3,3,0,90001,0,0,0
자연스러운 뿔,2805,254,141,0,4,4,0,90001,0,0,0
자연스러운 뿔,2806,255,141,0,0,0,16,90001,0,10380850,0
새김 무늬 뿔,2807,255,4156,0,1,1,0,90001,0,10380850,0
,2808,255,10,0,2,2,0,90001,0,1644825,0
갈기,2809,256,141,0,0,0,16,90001,0,0,0
화려하게 땋은 머리,2810,256,141,0,1,1,0,90001,0,0,0
구레나룻,2811,256,141,0,2,2,0,90001,0,0,0
꼬랑지 머리,2812,256,141,0,3,3,0,90001,0,0,0
길게 땋은 머리,2813,256,141,0,4,4,0,90001,0,0,0
,2815,397,141,0,0,0,0,90001,0,1145500,0
,2818,397,141,0,1,1,0,90001,0,1475110,0
,2821,397,141,0,2,2,0,90001,0,12059398,0
,2824,259,325,0,0,1,0,90001,0,-8090950,0
,2825,259,325,0,1,2,0,90001,0,-8220737,0
,2826,259,325,0,2,3,0,90001,0,-7763787,0
,2827,259,325,0,3,5,0,90001,0,-10848592,0
,2828,259,325,0,4,6,0,90001,0,-10262390,0
,2829,259,325,0,5,4,0,90001,0,-7763789,0
,2830,259,12,0,6,100,0,90001,0,2425042,0
,2831,259,10,0,7,102,0,90001,0,0,0
,2832,260,141,0,0,0,0,90001,0,0,0
,2833,260,141,0,1,1,0,90001,0,0,0
,2834,260,141,0,2,2,0,90001,0,0,0
,2835,260,141,0,3,3,0,90001,0,0,0
,2836,260,141,0,4,4,0,90001,0,0,0
,2837,260,141,0,5,5,0,90001,0,0,0
,2838,260,141,0,6,6,0,90001,0,0,0
,2839,260,141,0,7,7,0,90001,0,0,0
옆으로 넘긴 머리,2840,261,141,0,0,0,0,90001,0,0,0
앞으로 세운 머리,2841,261,141,0,1,1,0,90001,0,0,0
무상,2842,261,141,0,2,2,0,90001,0,0,0
검은 파도,2843,261,141,0,3,3,0,90001,0,0,0
무심,2844,261,141,0,4,4,0,90001,0,0,0
고통,2845,261,141,0,5,5,0,90001,0,0,0
슬픔,2846,261,141,0,6,6,0,90001,0,0,0
더벅머리,2847,261,141,0,7,7,0,90001,0,0,0
음침한 분위기,2848,261,141,0,8,8,0,90001,0,0,0
위험한 남자,2849,261,141,0,9,9,0,90001,0,0,0
절제,2850,261,141,0,10,10,0,90001,0,0,0
약탈자,2851,261,141,0,11,11,0,90001,0,0,0
,2852,262,141,0,0,1,0,90001,0,-13604212,0
,2853,262,141,0,1,5,0,90001,0,-14330184,0
,2854,262,141,0,2,6,0,90001,0,-11590485,0
