ID,Description_lang,PendingText_lang,UiTextureKitID,GarrTypeID,GarrBuildingType,BaseCapacity,SmallDisplayInfoID,MediumDisplayInfoID,LargeDisplayInfoID,WorkingDisplayInfoID,WorkingSpellVisualID,CompleteSpellVisualID,MediumThreshold,LargeThreshold,Faction,CrossFactionID
208,용사의 무장과 장비를 징발합니다.,병력 증강,16,3,0,4,37234,37234,37234,37234,61015,0,4,2,-1,0
209,부서진 운명의 인장을 주문합니다.,부서진 운명의 인장 주문,16,3,0,1,37191,37191,37191,37191,61015,0,1,1,-1,0
210,부서진 운명의 인장을 주문합니다.,부서진 운명의 인장 주문,16,3,0,1,27369,27369,27369,27369,61015,0,1,1,-1,0
211,부서진 운명의 인장을 주문합니다.,부서진 운명의 인장 주문,16,3,0,1,36278,36278,36278,36278,61015,0,1,1,-1,0
212,부서진 운명의 인장을 주문합니다.,부서진 운명의 인장 주문,16,3,0,1,6964,6964,6964,6964,61015,0,1,1,-1,0
213,부서진 운명의 인장을 주문합니다.,부서진 운명의 인장 주문,16,3,0,1,35501,35501,35501,35501,61015,0,1,1,-1,0
214,부서진 운명의 인장을 주문합니다.,부서진 운명의 인장 주문,16,3,0,1,26060,26060,26060,26060,61015,0,1,1,-1,0
215,부서진 운명의 인장을 주문합니다.,부서진 운명의 인장 주문,16,3,0,1,26060,26060,26060,26060,61015,0,1,1,-1,0
216,부서진 운명의 인장을 주문합니다.,부서진 운명의 인장 주문,16,3,0,1,34442,34442,34442,34442,61015,0,1,1,-1,0
217,부서진 운명의 인장을 주문합니다.,부서진 운명의 인장 주문,16,3,0,1,32320,32320,32320,32320,61015,0,1,1,-1,0
218,부서진 운명의 인장을 주문합니다.,부서진 운명의 인장 주문,16,3,0,1,29891,29891,29891,29891,61015,0,1,1,-1,0
219,부서진 운명의 인장을 주문합니다.,부서진 운명의 인장 주문,16,3,0,1,34219,34219,34219,34219,61015,0,1,1,-1,0
220,부서진 운명의 인장을 주문합니다.,부서진 운명의 인장 주문,16,3,0,1,26060,26060,26060,26060,61015,0,1,1,-1,0
223,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 증강,9,3,0,2,35172,35172,35172,35172,61015,0,2,2,-1,0
224,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,9,3,0,2,33176,33176,33176,33176,61015,0,2,2,-1,0
225,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,9,3,0,2,8225,8225,8225,8225,61015,0,2,2,-1,0
226,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,9,3,0,2,26916,26916,26916,26916,61015,0,2,2,-1,0
227,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,9,3,0,2,35171,35171,35171,35171,61015,0,2,2,-1,0
228,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,9,3,0,2,36448,36448,36448,36448,61015,0,2,2,-1,0
229,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,9,3,0,2,11843,11843,11843,11843,61015,0,2,2,-1,0
230,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,9,3,0,2,35170,35170,35170,35170,61015,0,2,2,-1,0
231,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,9,3,0,2,35174,35174,35174,35174,61015,0,2,2,-1,0
232,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,9,3,0,2,36449,36449,36449,36449,61015,0,2,2,-1,0
233,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,9,3,0,2,35398,35398,35398,35398,61015,0,2,2,-1,0
234,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,9,3,0,2,35397,35397,35397,35397,61015,0,2,2,-1,0
238,지원 병력이 필요하십니까? 요청을 하시면 스톰윈드에서 추가 병력을 데려올 수송 수단을 준비시키겠습니다.,얼라이언스 병력이 준비되었습니다.,0,9,0,6,5651,5651,5651,5651,61015,0,6,6,1,239
239,지원 병력이 필요한가? 요청하면 오그리마에서 추가 병력을 데려올 수송 수단을 준비시키겠다.,호드 병력이 준비되었습니다.,0,9,0,6,5652,5652,5652,5652,61015,0,6,6,0,238
