ID,ReputationRaceMask[0],ReputationRaceMask[1],ReputationRaceMask[2],ReputationRaceMask[3],Name_lang,Description_lang,ReputationIndex,ParentFactionID,Expansion,FriendshipRepID,Flags,ParagonFactionID,RenownFactionID,RenownCurrencyID,ReputationClassMask[0],ReputationClassMask[1],ReputationClassMask[2],ReputationClassMask[3],ReputationFlags[0],ReputationFlags[1],ReputationFlags[2],ReputationFlags[3],ReputationBase[0],ReputationBase[1],ReputationBase[2],ReputationBase[3],ReputationMax[0],ReputationMax[1],ReputationMax[2],ReputationMax[3],ParentFactionMod[0],ParentFactionMod[1],ParentFactionCap[0],ParentFactionCap[1]
672,0,0,0,0,야수 - 악어,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
673,0,0,0,0,야수 - 하이에나,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
674,0,0,0,0,야수 - 올빼미,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
675,0,0,0,0,야수 - 전갈,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
676,0,0,0,0,야수 - 타조,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
677,0,0,0,0,야수 - 거북,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
678,0,0,0,0,야수 - 천둥매,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
679,0,0,0,0,훈련용 허수아비,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
689,0,0,0,0,용군단 - 검은용군단 (미끼),,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
709,0,0,0,0,전장 중립,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
729,-6184943489809468494,6130900294268439629,0,0,서리늑대 부족,서리늑대 부족은 알터랙 계곡에서 스톰파이크 원정대의 드워프들을 몰아내고자 투쟁하고 있습니다.,41,892,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,-42000,0,0,42000,-42000,0,0,0,0,5,5
730,6130900294268439629,-6184943489809468494,0,0,스톰파이크 경비대,스톰파이크 드워프들은 오크 서리늑대 부족과 전투가 벌어지고 있는 알터랙 계곡에 거점을 마련하고 있습니다.,40,891,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,-42000,0,0,42000,-42000,0,0,0,0,5,5
749,-1,0,0,0,히드락시안 물의 군주,이 정령들은 아즈샤라 동부의 섬에 위치하고 있습니다. 라그나로스 군대와는 적대 관계입니다.,42,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42000,0,0,0,0,0,5,5
750,0,0,0,0,설퍼론 불의 군주,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
769,0,0,0,0,기즐록의 허수아비,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
770,0,0,0,0,기즐록의 부적,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
771,0,0,0,0,기즐록,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
789,0,0,0,0,모로가이,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
790,0,0,0,0,영혼의 인도자 - 얼라이언스,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
809,-1,0,0,0,셴드랄라,한때 혈투의 전장에서 살던 강력한 엘프 가문입니다. 그들은 여전히 지혜로우며 위대한 비밀을 간직한 존재들입니다.,44,1118,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42000,0,0,0,0,0,5,5
829,0,0,0,0,오우거 (대장 크롬크러쉬),,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
849,0,0,0,0,영혼의 인도자 - 호드,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
869,0,0,0,0,자에데나르,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
889,-6184943489809468494,6130900294268439629,0,0,전쟁노래 정찰대,용맹한 오크로 구성된 전쟁노래 부족은 전쟁노래 협곡에서 은빛날개 파수대와 치열한 전투를 벌이고 있습니다.,46,892,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,-42000,0,0,42000,-42000,0,0,0,0,7,7
890,6130900294268439629,-6184943489809468494,0,0,은빛날개 파수대,잿빛 골짜기의 믿음직한 파수꾼인 은빛날개 파수대는 전쟁노래 협곡에서 전쟁노래 정찰대와 치열한 전투를 벌이고 있습니다.,45,891,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,-42000,0,0,42000,-42000,0,0,0,0,7,7
891,6130900294268439629,-6184943489809468494,0,0,얼라이언스 군대,,47,1118,0,0,0,0,0,0,0,0,0,0,24,14,0,0,0,-42000,0,0,42000,-42000,0,0,0,0,5,5
892,-6184943489809468494,6130900294268439629,0,0,호드 군대,,48,1118,0,0,0,0,0,0,0,0,0,0,24,14,0,0,0,-42000,0,0,42000,-42000,0,0,0,0,5,5
893,0,0,0,0,레반터스크 트롤,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
909,-1,0,0,0,다크문 유랑단,신기하고 괴상한 것들을 선보이는 다크문 유랑단은 매달 첫째 주에만 접근할 수 있는 수수께끼의 섬에서 축제를 엽니다.,50,1118,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42000,0,0,0,0,0,5,5
910,-1,0,0,0,노즈도르무 혈족,청동용군단의 후예들인 노즈도르무 혈족은 시간의 수호자이며 필멸의 종족들에게 별다른 관심을 보이지 않습니다.,54,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42000,0,0,0,42000,0,0,0,0,0,5,5
911,1308799394,6130900294268439629,512,16,실버문,"블러드 엘프의 땅, 쿠엘탈라스의 수도인 실버문은 아서스가 태양샘을 공격하여 거의 파괴되었지만 다시 한번 번창의 시기를 맞이하고 있습니다.",55,67,0,0,0,0,0,0,0,0,0,0,273,6,17,17,400,-42000,4000,3100,42000,-42000,42000,42000,1,0.25,4,7
912,0,0,0,0,칼림도어 연합군,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
914,0,0,0,0,"플레이어, 블러드 엘프",,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
915,0,0,0,0,쑨의 군대,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
916,0,0,0,0,실리시드 침략자,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
917,0,0,0,0,아이언포지 여단,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
918,0,0,0,0,무선조종 적,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
919,0,0,0,0,무선조종 장난감,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
920,0,0,0,0,홍팀,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
921,0,0,0,0,청팀,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
922,-6184943489809468494,6130900294268439629,0,0,트랜퀼리엔,한때 하이 엘프 마을이었던 트랜퀼리엔은 스컬지의 쿠엘탈라스 침공 이후 버려졌습니다. 이제 유령의 땅에서 스컬지를 몰아내려는 포세이큰과 블러드 엘프의 보금자리가 되었습니다.,56,980,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,-42000,0,0,42000,-42000,0,0,0,0,5,5
923,0,0,0,0,원정순찰대,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
925,0,0,0,0,선스트라이더,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
926,0,0,0,0,마법학자 길드,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
927,0,0,0,0,"플레이어, 드레나이",,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
928,0,0,0,0,스컬지 침략군,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
929,0,0,0,0,피망치 일족,,-1,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
930,2435139661,-6184943489809468494,536871936,0,엑소다르,드레나이가 아제로스에 타고 온 나루 함선입니다. 하늘안개 섬에 추락해 있지만 지금은 고귀한 드레나이 종족의 고향으로서의 역할을 수행하고 있습니다.,49,469,0,0,0,0,0,0,0,0,0,0,273,6,17,0,3100,-42000,4000,0,42000,-42000,42000,0,1,0.25,4,7
932,3752327679,536871936,512,0,알도르 사제회,알도르 사제회는 드레나이 사제 계급의 고대 모임으로 과거엔 벨렌이 이끌었으나 현재는 대여사제 이샤나가 이끌고 있습니다. 그들은 샤타르로 알려진 샤트라스의 나루를 섬기고 있습니다. 점술가 길드와는 경쟁 관계에 있습니다.,58,936,0,0,0,0,0,0,0,0,0,0,80,80,80,0,0,3500,-3500,0,42000,42000,42000,0,-1.1,1,7,7
933,-1,0,0,0,무역연합,"연합왕자 하라매드가 이끌고 있는 무역연합은 아웃랜드의 부를 노리고 몰려든 에테리얼 밀수꾼과 무역상, 도둑으로 구성된 연합 지부입니다.",60,980,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42000,0,0,0,0,0,7,7
934,3752327679,536871936,512,0,점술가 길드,점술가 길드는 마력으로 이끄는 캘타스의 길을 거부한 반체제 블러드 엘프 단체로 현자 보렌살이 이끌고 있습니다. 이들은 알도르의 우려에도 불구하고 최근 샤트라스의 나루와 손을 잡았습니다.,62,936,0,0,0,0,0,0,0,0,0,0,80,80,80,0,0,-3500,3500,0,42000,42000,42000,0,-1.1,1,7,7
935,-1,0,0,0,샤타르,샤타르는 재건된 샤트라스를 지배하고 있는 강력한 나루로 이루어진 단체입니다. 알도르 사제회와 점술가 길드의 도움으로 일리단과 불타는 군단에 맞서 전투를 이끌고 있습니다.,39,936,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42000,0,0,0,0.5,0,4,3
936,-1,0,0,0,샤트라스,,59,980,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,42000,0,0,0,0,0,7,7
937,0,0,0,0,트롤 - 숲,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
938,0,0,0,0,오메나이,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
940,0,0,0,0,로서의 후예들,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
941,-6184943489809468494,6130900294268439629,0,0,마그하르,은둔 생활을 하고 있는 이 갈색 피부의 오크들은 악마의 타락으로부터 벗어날 수 있었습니다. 이들은 전통적인 삶의 방식을 고수하면서 아웃랜드에 닥친 변화의 바람에 맞서고 있습니다.,61,980,0,0,0,0,0,0,0,0,0,0,16,6,0,0,-500,-42000,0,0,42000,-42000,0,0,0,0,5,5
942,-1,0,0,0,세나리온 원정대,세나리온 원정대는 아웃랜드에서 살아 남은 생명체 연구를 위해 세나리온 의회에서 파견한 원정대입니다. 세나리온 원정대는 어둠의 문이 열린 후 빠른 시간 내에 규모를 확장하고 자주권을 확보하였습니다.,64,980,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42000,0,0,0,0,0,5,5
943,0,0,0,0,타락한 오크,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
944,0,0,0,0,타락한 오크 유령,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
945,0,0,0,0,로서의 후예 유령,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
946,6130900294268439629,-6184943489809468494,0,0,명예의 요새,명예의 요새는 얼라이언스 정예군인 로서의 후예가 드레노어에 처음 도착했을 때 건설한 요새이며 지옥불 반도의 전초기지로서 역할을 수행하고 있습니다. 지금은 스톰윈드와 아이언포지의 군대가 파견되어 주둔 중입니다.,38,980,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,-42000,0,0,42000,-42000,0,0,0,0,5,5
947,-6184943489809468494,6130900294268439629,0,0,스랄마,스랄의 명에 의해 어둠의 문을 넘어 지옥불 반도에 도착한 원정대는 성채를 건설하고 스랄마라 이름 지었습니다. 스랄마는 아웃랜드에서 활동 중인 호드의 작전 기지 역할을 수행하고 있습니다.,37,980,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,-42000,0,0,42000,-42000,0,0,0,0,5,5
948,58732543,0,0,0,Test Faction 2,,86,949,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,42000,0,0,0,1,1,5,5
949,-1,0,0,0,Test Faction 1,,85,0,0,184,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,62000,0,0,0,1,1,5,5
950,0,0,0,0,ToWoW - Flag,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
951,0,0,0,0,ToWoW - Flag Trigger Alliance (DND),,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
952,-1,0,0,0,Test Faction 3,,87,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42000,0,0,0,1,1,5,5
954,0,0,0,0,ToWoW - Flag Trigger Horde (DND),,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
955,0,0,0,0,뒤틀린 드레나이,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
956,0,0,0,0,에테리움,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
957,0,0,0,0,정령 대지,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
958,0,0,0,0,전투 로봇,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
959,0,0,0,0,선,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
960,0,0,0,0,악,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
961,0,0,0,0,너울소나무 펄볼그,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
962,0,0,0,0,미쳐버린 올빼미야수,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
963,0,0,0,0,체스 얼라이언스,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
964,0,0,0,0,체스 호드,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
965,0,0,0,0,Monster Spar,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
966,0,0,0,0,Monster Spar Buddy,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
967,-1,0,0,0,보랏빛 눈의 감시자,보랏빛 눈의 감시자는 메디브와 그의 활동을 감시하기 위해 설립된 키린 토의 비밀 단체입니다.,63,980,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42000,0,0,0,0,0,5,5
968,0,0,0,0,태양매 정찰대,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
969,0,0,0,0,아르거스의 대리인,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
970,-1,0,0,0,스포어가르,스포어가르는 아웃랜드 토착 종족인 평화로운 버섯인간이 살고 있는 마을입니다. 이 마을은 장가르 습지대의 남부 늪지대에 위치하고 있습니다.,65,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2500,0,0,0,42000,0,0,0,0,0,5,5
971,0,0,0,0,곰팡이 거인,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
972,0,0,0,0,포자날개,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
973,0,0,0,0,"Monster, Predator",,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
974,0,0,0,0,"Monster, Prey",,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
975,0,0,0,0,공허의 변형물,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
976,0,0,0,0,하이잘 수비군,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
977,0,0,0,0,하이잘 침략군,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
978,6130900294268439629,-6184943489809468494,0,0,쿠레나이,이들은 타락에서 다시 회복된 드레나이들입니다. 이 뒤틀린 드레나이들은 아웃랜드의 지배 계급으로부터 탈출하여 나그란드에 정착하였습니다. 거기서 이들은 자신들의 운명을 되찾으려는 노력을 기울이고 있습니다.,66,980,0,0,0,0,0,0,0,0,0,0,16,0,0,0,-1200,-42000,0,0,42000,-42000,0,0,0,0,5,5
979,0,0,0,0,대지 고리회 - 구세계,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
980,-1,0,0,0,불타는 성전,,43,0,1,0,0,0,0,0,0,0,0,0,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
981,0,0,0,0,아라코아,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
982,0,0,0,0,장가르 습지대 깃발 (얼라이언스),,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
983,0,0,0,0,장가르 습지대 깃발 (호드),,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
984,0,0,0,0,장가르 습지대 깃발 (중립),,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
985,0,0,0,0,시간의 동굴 - 스랄,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
986,0,0,0,0,시간의 동굴 - 던홀드,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
987,0,0,0,0,시간의 동굴 - 사우스쇼어 경비대,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
988,0,0,0,0,어둠의 의회,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
989,-1,0,0,0,시간의 수호자,시간의 수호자들은 노즈도르무에 의해 선별되어 시간의 동굴을 감시하는 임무를 맡은 청동용들입니다.,67,980,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42000,0,0,0,0,0,5,5
990,-1,0,0,0,시간의 중재자,청동용군단 내의 비밀 조직으로서 노즈도르무의 배필인 소리도르미가 이끌고 있습니다.,57,980,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42000,0,0,0,0,0,5,5
991,0,0,0,0,"어둠의 문 수비군, 얼라이언스",,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
992,0,0,0,0,"어둠의 문 수비군, 호드",,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
993,0,0,0,0,"어둠의 문 공격군, 군단",,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
994,0,0,0,0,Inciter Trigger,Used for the Blackheart the Inciter event.,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
995,0,0,0,0,Inciter Trigger 2,Used for the Blackheart the Inciter event.,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
996,0,0,0,0,Inciter Trigger 3,Used for the Blackheart the Inciter event.,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
997,0,0,0,0,Inciter Trigger 4,Used for the Blackheart the Inciter event.,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
998,0,0,0,0,Inciter Trigger 5,Used for the Blackheart the Inciter event.,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
999,0,0,0,0,마나 피조물,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1000,0,0,0,0,카드가의 하수인,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1001,0,0,0,0,칼날첨탑 일족,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1002,0,0,0,0,Ethereum Sparbuddy,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1003,0,0,0,0,자유연합,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1004,0,0,0,0,비전 전멸자,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1005,-1,0,0,0,"Friendly, Hidden",,68,0,0,0,0,0,0,0,-1,0,0,0,20,0,0,0,3000,0,0,0,30000,0,0,0,1,1,5,5
1006,0,0,0,0,Kirin'Var - Dathric,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1007,0,0,0,0,Kirin'Var - Belmara,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1008,0,0,0,0,Kirin'Var - Luminrath,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1009,0,0,0,0,Kirin'Var - Cohlien,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1010,0,0,0,0,일리단의 하수인,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1011,-1,0,0,0,고난의 거리,고난의 거리에는 각지에서 모여든 다양한 종족의 피난민들이 거주하고 있습니다. 이들을 돕기 위한 도움의 손길이 주민들 사이에 빠르게 퍼지고 있습니다.,69,936,0,0,0,0,0,0,-1,0,0,0,16,0,0,0,0,0,0,0,42000,0,0,0,0,0,3,3
1012,-1,0,0,0,잿빛혓바닥 결사단,잿빛혓바닥 결사단은 뒤틀린 드레나이 부족 중 정예로 구성되어 있으며 일리단과 연합을 맺고 있습니다. 이 결사대는 아카마의 가장 충성스러운 부대원으로 구성되어 있으며 비밀스러운 음모를 수행하고 있습니다.,70,980,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42000,0,0,0,0,0,3,3
1013,0,0,0,0,어둠달의 영혼들 1,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1014,0,0,0,0,어둠달의 영혼들 2,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1015,-1,0,0,0,황천의 용군단,이 희귀한 용족은 황천의 에너지를 받은 데스윙의 검은용군단 알로부터 탄생하였습니다. 이제 이들은 부모로부터 물려 받은 파괴적인 천성의 그늘에 가려진 자신들의 정체성을 찾으려하고 있습니다.,71,980,0,0,0,0,0,0,-1,0,0,0,2,0,0,0,-42000,0,0,0,42000,0,0,0,0,0,5,5
1016,0,0,0,0,고룡교단,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1017,0,0,0,0,나무정령,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1018,0,0,0,0,레오테라스 악마 I,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1019,0,0,0,0,레오테라스 악마 II,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1020,0,0,0,0,레오테라스 악마 III,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1021,0,0,0,0,레오테라스 악마 IV,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1022,0,0,0,0,레오테라스 악마 V,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1023,0,0,0,0,아잘로스,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1024,0,0,0,0,바위갈퀴,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1025,0,0,0,0,바위갈퀴 사냥꾼,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
