DisplayName_lang,AlternateVerb_lang,Description_lang,HordeDisplayName_lang,NeutralDisplayName,ID,CategoryID,SpellIconFileID,CanLink,ParentSkillLineID,ParentTierIndex,Flags,SpellBookSpellID,ExpansionNameSharedStringID,HordeExpansionNameSharedStringID
키리안,,키리안 성약의 단,,,2730,7,3641395,0,0,0,1040,0,0,0
벤티르,,벤티르 성약의 단,,,2731,7,3641397,0,0,0,1040,0,0,0
나이트 페이,,나이트 페이 성약의 단,,,2732,7,3641394,0,0,0,1040,0,0,0
강령군주,,강령군주 성약의 단,,,2733,7,3641396,0,0,0,1040,0,0,0
탈것 장비,,,,,2734,12,0,0,0,0,2,0,0,0
어둠땅 연금술,,,,,2750,11,4620669,0,171,12,0,0,961,0
어둠땅 대장기술,,,,,2751,11,4620670,0,164,12,0,0,961,0
어둠땅 요리,,,,,2752,9,4620671,0,185,12,0,0,961,0
어둠땅 마법부여,,,,,2753,11,4620672,0,333,12,0,0,961,0
어둠땅 낚시,,,,,2754,9,4620674,0,356,12,16384,0,961,0
어둠땅 기계공학,,,,,2755,11,4620673,0,202,12,0,0,961,0
어둠땅 주문각인,,,,,2756,11,4620676,0,773,12,0,0,961,0
어둠땅 보석세공,,,,,2757,11,4620677,0,755,12,0,0,961,0
어둠땅 가죽세공,,,,,2758,11,4620678,0,165,12,0,0,961,0
어둠땅 재봉술,,,,,2759,11,4620681,0,197,12,0,0,961,0
어둠땅 약초채집,,,,,2760,11,4620675,0,182,12,0,0,961,0
어둠땅 채광,,,,,2761,11,4620679,0,186,12,0,0,961,0
어둠땅 무두질,,,,,2762,11,4620680,0,393,12,0,0,961,0
검은무쇠 드워프 종족 특성,,검은무쇠 드워프 종족 특성,,,2773,9,136243,0,0,0,33938,0,0,0
기계노움 종족 특성,,기계노움 종족 특성,,,2774,9,0,0,0,0,33938,0,0,0
불페라 종족 특성,,불페라 종족 특성,,,2775,9,0,0,0,0,33938,0,0,0
언어: 불페라어,,,,,2776,10,136243,0,0,0,128,0,0,0
영혼의 암호,주입,나락에서 새로운 영혼의 암호를 발견할 수 있습니다.,,,2777,11,895888,1,0,0,0,0,0,0
누더기 봉합술,봉합사,신체 부위는 어둠땅에서 사냥 및 퀘스트를 통해 구할 수 있습니다.,,,2787,11,3675492,0,0,0,0,0,0,0
승천 제작,제작 기술,승천의 길 기능을 통해 제조법을 획득할 수 있습니다.,,,2791,11,3054888,0,0,0,0,0,0,0
야수 - 매머드,,,,,2805,7,136243,0,0,0,0,0,0,0
야수 - 군마,,,,,2806,7,132248,0,0,0,0,0,0,0
야수 - 낙타,,,,,2807,7,132248,0,0,0,0,0,0,0
Racial - Dracthyr,,Racial - Dracthyr,,,2808,9,0,0,0,0,33810,0,0,0
기원사,,기원사 기술,,,2810,7,4574311,0,0,0,1048,0,0,0
저승석 제작,제작 기술,영혼제련사의 도구를 가지고 있어야 합니다.,,,2811,11,2578727,0,0,0,0,0,0,0
모험가,,모험가 기본 능력,,,2816,7,1714097,0,0,0,1050,0,0,0
언어: 암호,,,,,2817,12,136243,0,0,0,144,0,0,0
원생형태 합성,합성,설계도를 통해 구성 요소를 결합해 새로운 애완동물과 탈것을 만들어 수집품에 추가해 보십시오. 재료는 모두 제레스 모르티스에서 찾아볼 수 있습니다.,,,2819,11,4287471,1,0,0,0,0,0,0
비전 조작,비전술사,설명,,,2821,11,1041232,1,0,0,0,0,0,0
용의 섬 대장기술,,,,,2822,11,4620670,0,164,13,0,0,962,0
용의 섬 연금술,,,,,2823,11,4620669,0,171,13,0,0,962,0
용의 섬 요리,,,,,2824,9,4620671,0,185,13,0,0,962,0
용의 섬 마법부여,,,,,2825,11,4620672,0,333,13,0,0,962,0
용의 섬 낚시,,,,,2826,9,4620674,0,356,13,16384,0,962,0
용의 섬 기계공학,,,,,2827,11,4620673,0,202,13,0,0,962,0
용의 섬 주문각인,,,,,2828,11,4620676,0,773,13,0,0,962,0
용의 섬 보석세공,,,,,2829,11,4620677,0,755,13,0,0,962,0
용의 섬 가죽세공,,,,,2830,11,4620678,0,165,13,0,0,962,0
용의 섬 재봉술,,,,,2831,11,4620681,0,197,13,0,0,962,0
용의 섬 약초채집,,,,,2832,11,4620675,0,182,13,0,0,962,0
용의 섬 채광,,,,,2833,11,4620679,0,186,13,0,0,962,0
용의 섬 무두질,,,,,2834,11,4620680,0,393,13,0,0,962,0
제작 기술,,,,,2846,11,643416,0,98,0,0,0,0,0
투스카르 낚시 장비,제작 기술,"이스카라 낚시 장비를 입수해 강화하고, 용의 섬 각지에 있는 새로운 낚시 지점과 활동을 해제합니다.",,,2847,11,4638460,0,0,0,0,0,0,0
야수 - 하급 용족,,하급 용족,,,2850,7,797547,0,0,0,0,0,0,0
언어: 펄볼그,,,,,2855,10,136243,0,0,0,128,0,0,0
화물 시험용,화물,화물선 적하 중!,,,2870,11,2915722,1,0,0,0,0,0,0
카즈 알가르 연금술,,,,,2871,11,4620669,0,171,14,0,0,989,0
카즈 알가르 대장기술,,,,,2872,11,4620670,0,164,14,0,0,989,0
카즈 알가르 요리,,,,,2873,9,4620671,0,185,14,0,0,989,0
카즈 알가르 마법부여,,,,,2874,11,4620672,0,333,14,0,0,989,0
카즈 알가르 기계공학,,,,,2875,11,4620673,0,202,14,0,0,989,0
카즈 알가르 낚시,,,,,2876,9,4620674,0,356,14,16384,0,989,0
카즈 알가르 약초채집,,,,,2877,11,4620675,0,182,14,0,0,989,0
카즈 알가르 주문각인,,,,,2878,11,4620676,0,773,14,0,0,989,0
카즈 알가르 보석세공,,,,,2879,11,4620677,0,755,14,0,0,989,0
카즈 알가르 가죽세공,,,,,2880,11,4620678,0,165,14,0,0,989,0
카즈 알가르 채광,,,,,2881,11,4620679,0,186,14,0,0,989,0
카즈 알가르 무두질,,,,,2882,11,4620680,0,393,14,0,0,989,0
카즈 알가르 재봉술,,,,,2883,11,4620681,0,197,14,0,0,989,0
언어: 토석인어,,,,,2884,10,136243,0,0,0,128,0,0,0
보급품 화물,포장,보급품은 종류를 불문하고 늘 필요한 법입니다. 여유가 있다면 제공해 주셨으면 합니다.,,,2886,11,1394946,0,0,0,0,0,0,0
토석인 종족 특성,,토석인 종족 특성,,,2895,9,136243,0,0,0,33938,0,0,0
전체 - 전투부대,,,,,2902,9,0,0,0,0,0,0,0,0
