ID,DisplayName_lang,Description_lang,Field_9_0_1_33978_001,MatQualityWeight,Field_10_0_0_44649_004
722,11.0 선택 재료 - 야외 강화 레벨링 - 영웅,대부분의 희귀(파란색) 장비를 만들 수 있는 카즈 알가르 제작법,0,0,0
723,아이템 레벨 증가,현재 확장팩 이전의 각종 장비 제작법,0,0,0
724,부글거리는 진균꽃 배양균,여러 카즈 알가르 연금술 제작법,0,5,2
725,꽃잎 가루,여러 카즈 알가르 연금술 제작법,0,5,2
726,그립타의 다용도 장식 가루,장식되지 않은 대부분의 장비를 만들 수 있는 카즈 알가르 제작법,0,0,0
728,,,2,0,0
729,,,2,0,0
730,,,2,0,0
731,,,2,0,0
732,,,2,0,0
733,,,2,0,0
734,11.1 Professions - Modifying Reagent - Shared - Pacing - Season 2 Spark,,2,0,0
735,11.1 Optional Reagent - Season 2 - Enchanted Crests,행운의 불꽃을 활용하는 카즈 알가르 영웅급 장비 제작법,0,0,0
736,11.2 Professions - Modifying Reagent - Shared - Pacing - Season 3 Spark,,2,0,0
737,11.2 Optional Reagent - Season 3 - Enchanted Crests,별빛의 불꽃을 활용하는 카즈 알가르 영웅급 장비 제작법,0,0,0
738,보석 홈,,0,0,3
739,보석 홈,,0,0,3
740,12.0 Professions - Modifying Reagent - Shared - Pacing - Season 1 Spark,,2,0,0
741,평온초 꽃잎,,0,3,1
742,피엉겅퀴,,0,5,1
743,뱀뿌리,,0,5,1
744,마법초,,0,5,1
745,은엽수잎,,0,5,1
746,광명구리 광석,,0,3,1
747,암영주석 광석,,0,4,1
748,광채백은 광석,,0,4,1
749,광명구리 주괴,,0,14,1
750,해거름 합금,,0,45,1
751,순도 높은 합금,,0,45,1
752,검은 피 잔류물,,0,7,1
753,공허로 단련된 가죽,,0,2,1
754,공허로 단련된 비늘,,0,2,1
755,공허로 단련된 생가죽,,0,80,1
756,공허로 단련된 장갑판,,0,80,1
757,빛나는 리넨,,0,4,1
758,비전매듭 옷감,,0,12,1
759,태양불꽃 비단,,0,10,1
761,11.1.5 선택 재료 - 2 시즌 - 증강 매트릭스 - 신화,행운의 불꽃을 활용하는 카즈 알가르 영웅급 장비 제작법,0,0,0
762,비전매듭 두루마리,,0,75,1
763,태양불꽃 비단 두루마리,,0,75,1
764,11.1.5 선택 재료 - 2 시즌 - 증강 매트릭스 - 영웅,행운의 불꽃을 활용하는 카즈 알가르 영웅급 장비 제작법,0,0,0
767,빛나는 리넨 두루마리,,0,12,1
768,주입된 빛나는 리넨 두루마리,,0,25,1
769,비전매듭 안감,장식되지 않은 대부분의 방어구를 만들 수 있는 한밤 제작법,0,148,0
770,태양불꽃 안감,장식되지 않은 대부분의 방어구를 만들 수 있는 한밤 제작법,0,1,0
771,노래 톱니바퀴,,0,28,1
772,영혼 스프로켓,,0,31,1
773,실체 없는 빛,,0,41,1
774,빛의 융제,,0,37,1
775,찬란한 조각,,0,31,1
776,영원히 노래하는 가루,,0,19,1
777,여명의 수정,,0,93,1
779,태양유리 약병,,0,30,1
781,아마니 청금석,,0,28,1
782,무결한 아마니 청금석,,0,88,1
783,하란다르 감람석,,0,28,1
784,무결한 하란다르 감람석,,0,88,1
785,암영 자수정,,0,28,1
786,무결한 암영 자수정,,0,88,1
787,선혈 석류석,,0,28,1
788,무결한 선혈 석류석,,0,88,1
789,영원노래 다이아몬드,,0,90,1
790,결정 유리,,0,7,1
791,어스름장막 돌,,0,17,1
792,만화 분광경,,0,246,1
793,신도레이 렌즈,,0,33,1
794,아른거리는 보석 가루,,0,26,1
795,비늘매듭 생가죽,,0,134,1
796,주입된 비늘매듭 생가죽,,0,294,1
797,실버문 무기 보호대,,0,102,1
798,신도레이 방어구 결속끈,,0,102,1
799,보석 홈,,0,0,3
800,보석 홈,,0,0,3
801,선별된 아제뿌리,,0,58,1
802,영혼 암호,,0,40,1
803,적갈빛 잉크,,0,23,1
804,문셀 잉크,,0,23,1
805,다크문 인장: 혈기,장식되지 않은 대부분의 무기와 보조 장비를 만들 수 있는 한밤 제작법,0,0,0
806,다크문 인장: 사냥,장식되지 않은 대부분의 무기와 보조 장비를 만들 수 있는 한밤 제작법,0,0,0
807,다크문 인장: 부식,장식되지 않은 대부분의 무기와 보조 장비를 만들 수 있는 한밤 제작법,0,0,0
808,다크문 인장: 공허,장식되지 않은 대부분의 무기와 보조 장비를 만들 수 있는 한밤 제작법,0,0,0
809,쾌검의 탈라시안 서신,무기와 방어구를 만들 수 있는 한밤 제작법,0,0,0
810,무쌍의 탈라시안 서신,무기와 방어구를 만들 수 있는 한밤 제작법,0,0,0
811,조화의 탈라시안 서신,무기와 방어구를 만들 수 있는 한밤 제작법,0,0,0
812,불꽃섬광의 탈라시안 서신,무기와 방어구를 만들 수 있는 한밤 제작법,0,0,0
813,열꽃의 탈라시안 서신,무기와 방어구를 만들 수 있는 한밤 제작법,0,0,0
814,서광의 탈라시안 서신,무기와 방어구를 만들 수 있는 한밤 제작법,0,0,0
815,능숙함의 탈라시안 서신,전문 기술 도구를 만들 수 있는 한밤 제작법,0,0,0
816,인지력의 탈라시안 서신,전문 기술 도구를 만들 수 있는 한밤 제작법,0,0,0
817,기교의 탈라시안 서신,전문 기술 도구를 만들 수 있는 한밤 제작법,0,0,0
818,제작 속도의 탈라시안 서신,전문 기술 도구를 만들 수 있는 한밤 제작법,0,0,0
819,복수 제작의 탈라시안 서신,전문 기술 도구를 만들 수 있는 한밤 제작법,0,0,0
820,지혜의 탈라시안 서신,전문 기술 도구를 만들 수 있는 한밤 제작법,0,0,0
821,독창성의 탈라시안 서신,전문 기술 도구를 만들 수 있는 한밤 제작법,0,0,0
822,마나 백합 안료,,0,3,1
823,핏빛찔레 안료,,0,3,1
824,가루 안료,,0,2,1
825,은빛잎사귀 안료,,0,3,1
826,수습생이 휘갈겨 쓴 글귀,모든 전문 기술의 각종 한밤 제작법,0,0,2
827,전역 마무리 재료 02,모든 전문 기술의 각종 한밤 제작법,0,0,2
828,전역 마무리 재료 03,모든 전문 기술의 각종 한밤 제작법,0,0,2
829,장인 무역연합 금빛 별,모든 전문 기술의 각종 한밤 제작법,0,0,2
830,포식의 결속끈,장식되지 않은 대부분의 무기와 방어구를 만들 수 있는 한밤 제작법,0,0,0
831,축복받은 천산갑 부적,장식되지 않은 대부분의 장비를 만들 수 있는 한밤 제작법,0,0,0
832,원시 포자 결속끈,장식되지 않은 대부분의 무기와 방어구를 만들 수 있는 한밤 제작법,0,0,0
833,복수 제작 매트릭스,복수 제작이 적용될 수 있는 한밤 제작법,0,0,2
834,복수 제작 다기관,복수 제작이 적용될 수 있는 한밤 제작법,0,0,2
835,지혜로운 보강봉,지혜가 적용될 수 있는 한밤 제작법,0,0,2
836,지혜로운 경로,지혜가 적용될 수 있는 한밤 제작법,0,0,2
837,독창적인 정체성,독창성이 적용될 수 있는 한밤 제작법,0,0,2
838,독창적인 정체성,독창성이 적용될 수 있는 한밤 제작법,0,0,2
839,날뛰는 방종의 비약,,0,35,1
840,계몽의 명약,,0,30,1
841,빛의 잠재력,,0,33,1
842,빛의 보존,,0,33,1
843,한밤 치유 물약,,0,31,1
844,한밤 마나 물약,,0,32,1
845,무모함의 물약,,0,34,1
846,포식당한 꿈의 물약,,0,34,1
847,열광의 물약,,0,35,1
848,원기 회복 혈청,,0,32,1
849,공허장막 용액,,0,34,1
850,한밤 치명타 및 극대화 영약,,0,48,1
851,한밤 가속 영약,,0,48,1
852,한밤 특화 영약,,0,48,1
853,한밤 유연성 영약,,0,55,1
854,행운의 열쇠고리,장식되지 않은 대부분의 장비를 만들 수 있는 한밤 제작법,0,0,0
855,동역학 발목 뇌관,한밤 기계공학 장화,0,0,0
856,영혼 소각 매트릭스,한밤 기계공학 제작 장비,0,0,0
857,초소형 의료진,장식되지 않은 대부분의 장비를 만들 수 있는 한밤 제작법,0,0,0
858,보석 홈,,0,0,3
859,보석 홈,,0,0,3
860,오색 집중의 눈동자,장식되지 않은 대부분의 장비를 만들 수 있는 한밤 제작법,0,0,0
861,안정화 보석 사선 주머니,장식되지 않은 대부분의 장비를 만들 수 있는 한밤 제작법,0,0,0
862,한밤 연금술 혼합 재료,,0,3,1
865,11.2.5 Optional Reagent - Season 3 - Augmentation Matrix - Mythic,별빛의 불꽃을 활용하는 카즈 알가르 영웅급 장비 제작법,0,0,0
866,11.2.5 Optional Reagent - Season 3 - Augmentation Matrix - Heroic,별빛의 불꽃을 활용하는 카즈 알가르 영웅급 장비 제작법,0,0,0
867,밀수업자의 마력 깃든 칼날,,0,2,1
868,경이로운 상승제,,0,3,1
869,융제 맞물림톱니,한밤 기계공학 제작 장비,0,7,0
870,완벽한 맞물림톱니,한밤 기계공학 제작 장비,0,7,0
871,기름칠한 맞물림톱니,한밤 기계공학 제작 장비,0,7,0
872,한결같은 맞물림톱니,한밤 기계공학 제작 장비,0,7,0
873,은폐 장치,한밤 기계공학 제작 장비,0,0,0
874,벨레다르의 은혜의 기름,,0,10,1
876,그립타의 다용도 장식 가루,장식되지 않은 대부분의 장비를 만들 수 있는 한밤 제작법,0,0,0
878,우주를 호령하는 전투원의 표상,플레이어 간 전투 제작 장비를 만들 수 있는 한밤 제작법,2,0,0
879,우주를 호령하는 지원자의 표상,플레이어 간 전투 제작 장비를 만들 수 있는 한밤 제작법,2,0,0
880,우주를 호령하는 검투사의 표상,플레이어 간 전투 제작 장비를 만들 수 있는 한밤 제작법,2,0,0
881,잠자는 영혼 혈청,,0,0,1
883,원자 변형물 몰리,한밤 기계공학 제작 장비,0,0,0
884,폭발의 관리인 보프,한밤 기계공학 제작 장비,0,0,0
885,적색 염료 약초,,0,0,1
886,주황색 염료 약초,,0,0,0
887,황색 염료 약초,,0,0,1
888,녹색 염료 약초,,0,0,1
889,청색 염료 약초,,0,0,1
890,청록색 염료 약초,,0,0,1
891,자색 염료 약초,,0,0,1
892,백색 염료 약초,,0,0,1
893,흑색 염료 약초,,0,0,1
894,갈색 염료 약초,,0,0,1
900,시험용 재화 재료,,1,3,0
901,12.0 Optional Reagent - Season 1 - Crests,광휘의 불꽃을 활용하는 한밤 영웅급 장비 제작법,0,0,0
902,12.0 Optional Reagent - Outdoor Upgrade Dungeon - All,대부분의 희귀(파란색) 장비를 만들 수 있는 한밤 제작법,0,0,0
903,Other Test Currency Reagent,,3,3,0
905,대지의 곁들임 요리,한밤 음식 조리법,0,0,2
906,풍미 좋은 변형물,한밤 음식 조리법,0,0,2
907,시장 한입거리,한밤 음식 조리법,0,0,2
