Name_lang,ID,ParentUiMapID,Flags,System,Type,BountySetID,BountyDisplayLocation,TempVisibilityPlayerConditionID,VisibilityPlayerConditionID,HelpTextPosition,BkgAtlasID,AlternateUiMapGroup,ContentTuningID,AdventureMapTextureKitID,MapArtZoneTextPosition
불의 땅,368,367,0,0,4,0,0,0,0,0,0,0,0,0,0
불의 땅,369,367,0,0,4,0,0,0,0,0,0,0,0,0,0
마력의 탑,370,114,0,0,4,0,0,0,0,0,0,0,0,0,0
비취 숲,371,424,6,0,3,0,0,0,0,0,0,0,57,0,0
녹옥 채석장,372,371,0,0,5,0,0,0,0,0,0,0,0,0,0
녹옥 채석장,373,371,0,0,5,0,0,0,0,0,0,0,0,0,0
과부의 통곡,374,371,0,0,5,0,0,0,0,0,0,0,0,0,0
우나 카구,375,371,0,0,5,0,0,0,0,0,0,0,0,0,0
네 바람의 계곡,376,424,6,0,3,0,0,0,0,0,0,0,58,0,0
끝없는 메아리의 동굴,377,376,0,0,5,0,0,0,0,0,0,0,0,0,0
유랑도,378,947,2,0,6,0,0,0,0,0,0,0,80,0,0
쿤라이 봉우리,379,424,6,0,3,0,0,0,0,0,0,0,60,0,0
울부짖는 바람의 동굴,380,379,0,0,5,0,0,0,0,0,0,0,0,0,0
장난꾸러기의 동굴,381,379,0,0,5,0,0,0,0,0,0,0,0,0,0
돌기주먹 굴,382,379,0,0,5,0,0,0,0,0,0,0,0,0,0
깊은 굴,383,379,0,0,5,0,0,0,0,0,0,0,0,0,0
깊은 굴,384,379,0,0,5,0,0,0,0,0,0,0,0,0,0
정복자의 무덤,385,379,0,0,5,0,0,0,0,0,0,0,0,0,0
코룬의 폐허,386,379,0,0,5,0,0,0,0,0,0,0,0,0,0
코룬의 폐허,387,379,0,0,5,0,0,0,0,0,0,0,0,0,0
탕랑 평원,388,424,6,0,3,0,0,0,0,0,0,0,61,0,0
니우짜오 사원,389,388,0,0,5,0,0,0,0,0,0,0,0,0,0
영원꽃 골짜기,390,424,6,0,3,0,0,0,73083,0,0,2,173,0,0
두 달의 제단,391,390,0,0,5,0,0,0,0,0,0,0,0,0,0
두 달의 제단,392,390,0,0,5,0,0,0,0,0,0,0,0,0,0
일곱 별의 제단,393,390,0,0,5,0,0,0,0,0,0,0,0,0,0
일곱 별의 제단,394,390,0,0,5,0,0,0,0,0,0,0,0,0,0
구오라이 전당,395,390,0,0,5,0,0,0,0,0,0,0,0,0,0
구오라이 전당,396,390,0,0,5,0,0,0,0,0,0,0,0,0,0
폭풍의 눈,397,109,0,0,6,0,0,0,0,0,0,0,0,0,0
영원의 샘,398,71,0,0,6,0,0,0,0,0,0,0,0,0,0
황혼의 시간,399,71,0,0,4,0,0,0,0,0,0,0,0,0,0
황혼의 시간,400,399,0,0,4,0,0,0,0,0,0,0,0,0,0
시간의 끝,401,71,0,0,4,0,0,0,0,0,0,0,0,0,0
시간의 끝,402,401,0,0,4,0,0,0,0,0,0,0,0,0,0
시간의 끝,403,401,0,0,4,0,0,0,0,0,0,0,0,0,0
시간의 끝,404,401,0,0,4,0,0,0,0,0,0,0,0,0,0
시간의 끝,405,401,0,0,4,0,0,0,0,0,0,0,0,0,0
시간의 끝,406,401,0,0,4,0,0,0,0,0,0,0,0,0,0
다크문 섬,407,947,0,0,6,0,0,0,0,0,0,0,0,0,0
다크문 섬,408,407,0,0,4,0,0,0,0,0,0,0,0,0,0
용의 영혼,409,71,0,0,4,0,0,0,0,0,0,0,0,0,0
용의 영혼,410,409,0,0,4,0,0,0,0,0,0,0,0,0,0
용의 영혼,411,409,0,0,4,0,0,0,0,0,0,0,0,0,0
용의 영혼,412,409,0,0,4,0,0,0,0,0,0,0,0,0,0
용의 영혼,413,409,0,0,4,0,0,0,0,0,0,0,0,0,0
용의 영혼,414,409,0,0,4,0,0,0,0,0,0,0,0,0,0
용의 영혼,415,409,0,0,4,0,0,0,0,0,0,0,0,0,0
먼지진흙 습지대,416,70,0,0,6,0,0,0,0,0,0,0,0,0,0
코트모구의 사원,417,390,0,0,6,0,0,0,0,0,0,0,0,0,0
크라사랑 밀림,418,424,6,0,3,0,0,0,0,0,0,0,59,0,0
오구데이 폐허,419,418,0,0,5,0,0,0,0,0,0,0,0,0,0
오구데이 폐허,420,418,0,0,5,0,0,0,0,0,0,0,0,0,0
오구데이 폐허,421,418,0,0,5,0,0,0,0,0,0,0,0,0,0
공포의 황무지,422,424,6,0,3,0,0,0,0,0,0,0,62,0,0
은빛수정 광산,423,224,0,0,4,0,0,0,0,0,0,0,0,0,0
판다리아,424,947,0,0,2,0,0,0,0,0,0,0,657,0,0
북녘골,425,37,0,0,3,0,0,0,0,0,0,0,0,0,0
메아리 광산,426,37,0,0,5,0,0,0,0,0,0,0,0,0,0
눈마루 골짜기,427,27,0,0,6,0,0,0,0,0,0,0,0,0,0
서슬갈기 거처,428,27,0,0,5,0,0,0,0,0,0,0,0,0,0
옥룡사,429,371,0,0,4,0,0,0,0,0,0,0,0,0,0
옥룡사,430,371,0,0,4,0,0,0,0,0,0,0,0,0,0
붉은십자군 전당,431,18,0,0,4,0,0,0,0,0,0,0,0,0,0
붉은십자군 전당,432,18,0,0,4,0,0,0,0,0,0,0,0,0,0
장막의 계단,433,424,6,0,3,0,0,0,0,0,0,0,975,0,0
고대의 통로,434,379,0,0,5,0,0,0,0,0,0,0,0,0,0
붉은십자군 수도원,435,18,0,0,4,0,0,0,0,0,0,0,0,0,0
붉은십자군 수도원,436,18,0,0,4,0,0,0,0,0,0,0,0,0,0
석양문,437,390,0,0,4,0,0,0,0,0,0,0,0,0,0
석양문,438,390,0,0,4,0,0,0,0,0,0,0,0,0,0
스톰스타우트 양조장,439,376,0,0,4,0,0,0,0,0,0,0,0,0,0
스톰스타우트 양조장,440,376,0,0,4,0,0,0,0,0,0,0,0,0,0
스톰스타우트 양조장,441,376,0,0,4,0,0,0,0,0,0,0,0,0,0
스톰스타우트 양조장,442,376,0,0,4,0,0,0,0,0,0,0,0,0,0
음영파 수도원,443,379,0,0,4,0,0,0,0,0,0,0,0,0,0
음영파 수도원,444,443,0,0,4,0,0,0,0,0,0,0,0,0,0
음영파 수도원,445,443,0,0,4,0,0,0,0,0,0,0,0,0,0
음영파 수도원,446,443,0,0,4,0,0,0,0,0,0,0,0,0,0
양조 폭풍,447,371,0,0,6,0,0,0,0,0,0,0,0,0,0
비취 숲,448,371,0,0,6,0,0,0,0,0,0,0,0,0,0
코트모구의 사원,449,390,0,0,6,0,0,0,0,0,0,0,0,0,0
웅가 잉구,450,418,0,0,6,0,0,0,0,0,0,0,0,0,0
잔베스 강습,451,422,0,0,6,0,0,0,0,0,0,0,0,0,0
맥주달 축제,452,379,0,0,6,0,0,0,0,0,0,0,0,0,0
모구샨 궁전,453,390,0,0,4,0,0,0,0,0,0,0,0,0,0
모구샨 궁전,454,390,0,0,4,0,0,0,0,0,0,0,0,0,0
모구샨 궁전,455,390,0,0,4,0,0,0,0,0,0,0,0,0,0
영원한 봄의 정원,456,433,0,0,6,0,0,0,0,0,0,0,0,0,0
니우짜오 사원 공성전투,457,388,0,0,4,0,0,0,0,0,0,0,0,0,0
니우짜오 사원 공성전투,458,457,0,0,4,0,0,0,0,0,0,0,0,0,0
니우짜오 사원 공성전투,459,457,0,0,4,0,0,0,0,0,0,0,0,0,0
그늘 협곡,460,57,6,0,3,0,0,0,0,0,0,0,0,0,0
시험의 골짜기,461,1,6,0,3,0,0,0,0,0,0,0,0,0,0
나라체 야영지,462,7,6,0,3,0,0,0,0,0,0,0,0,0,0
메아리 섬,463,1,6,0,3,0,0,0,0,0,0,0,0,0,0
원한비늘 동굴,464,1,0,0,5,0,0,0,0,0,0,0,0,0,0
죽음의 종소리 마을,465,18,6,0,3,0,0,0,0,0,0,0,0,0,0
검은그물 거미굴,466,18,0,0,5,0,0,0,0,0,0,0,0,0,0
선스트라이더 섬,467,94,6,0,3,0,0,0,0,0,0,0,0,0,0
암멘 골짜기,468,97,6,0,3,0,0,0,0,0,0,0,0,0,0
신 땜장이 마을,469,27,6,0,3,0,0,0,0,0,0,0,0,0,0
서리갈기 소굴,470,27,0,0,5,0,0,0,0,0,0,0,0,0,0
모구샨 금고,471,390,0,0,4,0,0,0,0,0,0,0,0,0,0
모구샨 금고,472,390,0,0,4,0,0,0,0,0,0,0,0,0,0
모구샨 금고,473,390,0,0,4,0,0,0,0,0,0,0,0,0,0
공포의 심장,474,422,0,0,4,0,0,0,0,0,0,0,0,0,0
공포의 심장,475,422,0,0,4,0,0,0,0,0,0,0,0,0,0
스칼로맨스,476,22,0,0,4,0,0,0,0,0,0,0,0,0,0
스칼로맨스,477,22,0,0,4,0,0,0,0,0,0,0,0,0,0
스칼로맨스,478,22,0,0,4,0,0,0,0,0,0,0,0,0,0
스칼로맨스,479,22,0,0,4,0,0,0,0,0,0,0,0,0,0
수련의 장,480,379,0,0,4,0,0,0,0,0,0,0,0,0,0
잊혀진 왕의 납골당,481,379,0,0,4,0,0,0,0,0,0,0,0,0,0
잊혀진 왕의 납골당,482,379,0,0,4,0,0,0,0,0,0,0,0,0,0
먼지진흙 습지대,483,70,0,0,6,0,0,0,0,0,0,0,0,0,0
크라사랑 밀림,486,418,0,0,6,0,0,0,0,0,0,0,0,0,0
약간의 참을성,487,418,0,0,6,0,0,0,0,0,0,0,0,0,0
어둠 속의 비수,488,433,0,0,6,0,0,0,0,0,0,0,0,0,0
어둠 속의 비수,489,379,0,0,4,0,0,0,0,0,0,0,0,0,0
검은 사원,490,104,0,0,4,0,0,0,0,0,0,0,0,0,0
검은 사원,491,490,0,0,4,0,0,0,0,0,0,0,0,0,0
검은 사원,492,490,0,0,4,0,0,0,0,0,0,0,0,0,0
검은 사원,493,490,0,0,4,0,0,0,0,0,0,0,0,0,0
검은 사원,494,490,0,0,4,0,0,0,0,0,0,0,0,0,0
검은 사원,495,490,0,0,4,0,0,0,0,0,0,0,0,0,0
검은 사원,496,490,0,0,4,0,0,0,0,0,0,0,0,0,0
검은 사원,497,490,0,0,4,0,0,0,0,0,0,0,0,0,0
크라사랑 밀림,498,418,0,0,6,0,0,0,0,0,0,0,0,0,0
깊은굴 지하철,499,84,0,0,4,0,0,0,0,0,0,0,0,0,0
깊은굴 지하철,500,84,0,0,4,0,0,0,0,0,0,0,0,0,0
달라란,501,13,0,0,4,0,0,0,0,0,0,0,0,0,0
달라란,502,13,0,0,4,0,0,0,0,0,0,0,0,0,0
싸울가르 투기장,503,85,0,0,4,0,0,0,0,0,0,0,0,0,0
천둥의 섬,504,424,6,0,3,0,0,0,0,0,0,0,167,0,0
번개 광맥 광산,505,504,0,0,5,0,0,0,0,0,0,0,0,0,0
축축한 금고,506,504,0,0,5,0,0,0,0,0,0,0,0,0,0
괴수의 섬,507,424,6,0,3,0,0,0,0,0,0,0,168,0,0
천둥의 왕좌,508,504,0,0,4,0,0,0,0,0,0,0,0,0,0
천둥의 왕좌,509,504,0,0,4,0,0,0,0,0,0,0,0,0,0
천둥의 왕좌,510,504,0,0,4,0,0,0,0,0,0,0,0,0,0
천둥의 왕좌,511,504,0,0,4,0,0,0,0,0,0,0,0,0,0
천둥의 왕좌,512,504,0,0,4,0,0,0,0,0,0,0,0,0,0
천둥의 왕좌,513,504,0,0,4,0,0,0,0,0,0,0,0,0,0
천둥의 왕좌,514,504,0,0,4,0,0,0,0,0,0,0,0,0,0
천둥의 왕좌,515,504,0,0,4,0,0,0,0,0,0,0,0,0,0
천둥의 섬,516,424,2,0,6,0,0,0,0,0,0,0,0,0,0
번개 광맥 광산,517,516,0,0,5,0,0,0,0,0,0,0,0,0,0
천둥왕의 성채,518,504,0,0,4,0,0,0,0,0,0,0,0,0,0
깊은바람 협곡,519,376,0,0,6,0,0,0,0,0,0,0,0,0,0
영원꽃 골짜기,520,390,0,0,6,0,0,0,0,0,0,0,0,0,0
영원꽃 골짜기,521,390,0,0,4,0,0,0,0,0,0,0,0,0,0
성난불길의 비밀,522,85,0,0,4,0,0,0,0,0,0,0,0,0,0
던 모로,523,27,0,0,6,0,0,0,0,0,0,0,0,0,0
공해 상에서의 전투,524,12,0,0,6,0,0,0,0,0,0,0,0,0,0
서리불꽃 마루,525,572,6,0,3,0,0,0,0,0,0,0,64,0,0
투르갈의 소굴,526,525,0,0,5,0,0,0,0,0,0,0,0,0,0
투르갈의 소굴,527,525,0,0,5,0,0,0,0,0,0,0,0,0,0
투르갈의 소굴,528,525,0,0,5,0,0,0,0,0,0,0,0,0,0
투르갈의 소굴,529,525,0,0,5,0,0,0,0,0,0,0,0,0,0
그롬가르,530,525,0,0,5,0,0,0,0,0,0,0,0,0,0
그룰록의 동굴,531,525,0,0,5,0,0,0,0,0,0,0,0,0,0
그룰록의 동굴,532,525,0,0,5,0,0,0,0,0,0,0,0,0,0
눈사태 바람굴,533,525,0,0,5,0,0,0,0,0,0,0,0,0,0
타나안 밀림,534,572,6,0,3,0,0,0,0,0,0,0,176,0,0
탈라도르,535,572,6,0,3,0,0,0,0,0,0,0,66,0,0
빛의 무덤,536,535,0,0,5,0,0,0,0,0,0,0,0,0,0
영혼의 무덤,537,535,0,0,5,0,0,0,0,0,0,0,0,0,0
무너진 납골당,538,535,0,0,5,0,0,0,0,0,0,0,0,0,0
어둠달 골짜기,539,572,6,0,3,0,0,0,0,0,0,0,63,0,0
핏빛가시 동굴,540,539,0,0,5,0,0,0,0,0,0,0,0,0,0
비밀의 동굴,541,539,0,0,5,0,0,0,0,0,0,0,0,0,0
아라크 첨탑,542,572,6,0,3,0,0,0,0,0,0,0,67,0,0
고르그론드,543,572,6,0,3,0,0,0,0,0,0,0,65,0,0
모이라의 요새,544,543,0,0,5,0,0,0,0,0,0,0,0,0,0
모이라의 요새,545,543,0,0,5,0,0,0,0,0,0,0,0,0,0
격노의 균열,546,543,0,0,5,0,0,0,0,0,0,0,0,0,0
격노의 균열,547,543,0,0,5,0,0,0,0,0,0,0,0,0,0
검은연기 화산지대,548,543,0,0,5,0,0,0,0,0,0,0,0,0,0
검은연기 화산지대,549,543,0,0,5,0,0,0,0,0,0,0,0,0,0
나그란드,550,572,6,0,3,0,0,0,0,0,0,0,68,0,0
달인의 동굴,551,550,0,0,5,0,0,0,0,0,0,0,0,0,0
바위파편 협곡,552,550,0,0,5,0,0,0,0,0,0,0,0,0,0
오슈군,553,550,0,0,5,0,0,0,0,0,0,0,0,0,0
영원의 섬,554,424,6,0,3,0,0,0,0,0,0,0,169,0,0
길 잃은 영혼의 동굴,555,554,0,0,5,0,0,0,0,0,0,0,0,0,0
오그리마 공성전,556,390,0,0,4,0,0,0,0,0,0,0,0,0,0
오그리마 공성전,557,556,0,0,4,0,0,0,0,0,0,0,0,0,0
오그리마 공성전,558,556,0,0,4,0,0,0,0,0,0,0,0,0,0
오그리마 공성전,559,556,0,0,4,0,0,0,0,0,0,0,0,0,0
오그리마 공성전,560,556,0,0,4,0,0,0,0,0,0,0,0,0,0
오그리마 공성전,561,556,0,0,4,0,0,0,0,0,0,0,0,0,0
오그리마 공성전,562,556,0,0,4,0,0,0,0,0,0,0,0,0,0
오그리마 공성전,563,556,0,0,4,0,0,0,0,0,0,0,0,0,0
오그리마 공성전,564,556,0,0,4,0,0,0,0,0,0,0,0,0,0
오그리마 공성전,565,556,0,0,4,0,0,0,0,0,0,0,0,0,0
오그리마 공성전,566,556,0,0,4,0,0,0,0,0,0,0,0,0,0
오그리마 공성전,567,556,0,0,4,0,0,0,0,0,0,0,0,0,0
오그리마 공성전,568,556,0,0,4,0,0,0,0,0,0,0,0,0,0
오그리마 공성전,569,556,0,0,4,0,0,0,0,0,0,0,0,0,0
오그리마 공성전,570,556,0,0,4,0,0,0,0,0,0,0,0,0,0
천신의 시합,571,554,0,0,6,0,0,0,0,0,0,0,0,0,0
드레노어,572,946,0,0,2,0,0,0,0,0,0,0,828,0,0
피망치 잿가루 광산,573,525,0,0,4,0,0,0,0,0,0,0,0,0,0
어둠달 지하묘지,574,539,0,0,4,0,0,0,0,0,0,0,0,0,0
어둠달 지하묘지,575,539,0,0,4,0,0,0,0,0,0,0,0,0,0
어둠달 지하묘지,576,539,0,0,4,0,0,0,0,0,0,0,0,0,0
타나안 밀림,577,572,0,0,6,0,0,0,0,0,0,0,0,0,0
암영 전당,578,577,0,0,5,0,0,0,0,0,0,0,0,0,0
달빛내림 광산,579,582,0,0,5,0,0,0,0,0,0,0,0,0,0
달빛내림 광산,580,582,0,0,5,0,0,0,0,0,0,0,0,0,0
달빛내림 광산,581,582,0,0,5,0,0,0,0,0,0,0,0,0,0
달빛내림 터,582,539,13,0,6,0,0,0,64895,0,0,0,0,0,0
서리방벽 광산,585,590,0,0,5,0,0,0,0,0,0,0,0,0,0
서리방벽 광산,586,590,0,0,5,0,0,0,0,0,0,0,0,0,0
서리방벽 광산,587,590,0,0,5,0,0,0,0,0,0,0,0,0,0
아쉬란,588,572,0,0,3,0,0,0,0,0,0,0,0,0,0
아쉬란 광산,589,588,0,0,5,0,0,0,0,0,0,0,0,0,0
서리방벽,590,525,13,0,6,0,0,0,64896,0,0,0,0,0,0
아킨둔,593,535,0,0,4,0,0,0,0,0,0,0,0,0,0
샤트라스,594,572,4096,0,6,0,0,0,0,0,0,0,0,0,0
강철 선착장,595,543,0,0,4,0,0,0,0,0,0,0,0,0,0
검은바위 용광로,596,543,0,0,4,0,0,0,0,0,0,0,0,0,0
검은바위 용광로,597,543,0,0,4,0,0,0,0,0,0,0,0,0,0
검은바위 용광로,598,543,0,0,4,0,0,0,0,0,0,0,0,0,0
검은바위 용광로,599,543,0,0,4,0,0,0,0,0,0,0,0,0,0
검은바위 용광로,600,543,0,0,4,0,0,0,0,0,0,0,0,0,0
하늘탑,601,542,0,0,4,0,0,0,0,0,0,0,0,0,0
하늘탑,602,542,0,0,4,0,0,0,0,0,0,0,0,0,0
파멸철로 정비소,606,543,0,0,4,0,0,0,0,0,0,0,0,0,0
파멸철로 정비소,607,543,0,0,4,0,0,0,0,0,0,0,0,0,0
파멸철로 정비소,608,543,0,0,4,0,0,0,0,0,0,0,0,0,0
파멸철로 정비소,609,543,0,0,4,0,0,0,0,0,0,0,0,0,0
높은망치,610,550,0,0,4,0,0,0,0,0,0,0,0,0,0
높은망치,611,610,0,0,4,0,0,0,0,0,0,0,0,0,0
높은망치,612,610,0,0,4,0,0,0,0,0,0,0,0,0,0
높은망치,613,610,0,0,4,0,0,0,0,0,0,0,0,0,0
높은망치,614,610,0,0,4,0,0,0,0,0,0,0,0,0,0
높은망치,615,610,0,0,4,0,0,0,0,0,0,0,0,0,0
검은바위 첨탑 상층,616,36,0,0,4,0,0,0,0,0,0,0,0,0,0
검은바위 첨탑 상층,617,36,0,0,4,0,0,0,0,0,0,0,0,0,0
검은바위 첨탑 상층,618,36,0,0,4,0,0,0,0,0,0,0,0,0,0
부서진 섬,619,947,0,0,2,0,1,0,0,0,0,0,829,0,0
상록숲,620,543,0,0,4,0,0,0,0,0,0,0,0,0,0
상록숲,621,620,0,0,4,0,0,0,0,0,0,0,0,0,0
폭풍방패,622,588,0,0,6,0,0,0,0,0,0,0,0,0,0
힐스브래드 구릉지 (타렌 밀농장 대 사우스쇼어),623,25,0,0,6,0,0,0,0,0,0,0,0,0,0
전쟁의 창,624,588,0,0,6,0,0,0,0,0,0,0,0,0,0
달라란,626,619,0,0,4,0,0,0,0,0,0,0,0,0,0
달라란,627,619,32768,0,4,4,0,0,0,0,0,0,0,0,0
달라란,628,619,0,0,4,0,0,0,0,0,0,0,0,0,0
달라란,629,619,0,0,4,0,0,0,0,0,0,0,0,0,0
아즈스나,630,619,6,0,3,4,1,0,0,0,0,0,331,0,0
나르탈라스 대학,631,630,0,0,5,0,0,0,0,0,0,0,0,0,0
오세아누스 만,632,630,0,0,5,0,0,0,0,0,0,0,0,0,0
천 갈래 빛의 사원,633,630,0,0,5,0,0,0,0,0,0,0,0,0,0
스톰하임,634,619,6,0,3,4,1,0,0,0,0,0,334,0,0
방패의 안식처,635,634,0,0,5,0,0,0,0,0,0,0,0,0,0
폭풍비늘 동굴,636,634,0,0,5,0,0,0,0,0,0,0,0,0,0
토리그니르 은거처,637,634,0,0,5,0,0,0,0,0,0,0,0,0,0
토리그니르 은거처,638,634,0,0,5,0,0,0,0,0,0,0,0,0,0
아그라마르의 석실,639,634,0,0,5,0,0,0,0,0,0,0,0,0,0
에이르의 석실,640,634,0,0,5,0,0,0,0,0,0,0,0,0,0
발샤라,641,619,6,0,3,4,1,0,0,0,0,0,332,0,0
어둠우리,642,641,0,0,5,0,0,0,0,0,0,0,0,0,0
잠자는 자의 지하굴,643,641,0,0,5,0,0,0,0,0,0,0,0,0,0
잠자는 자의 지하굴,644,641,0,0,5,0,0,0,0,0,0,0,0,0,0
뒤틀린 황천,645,619,0,0,6,0,5,0,0,0,0,0,0,0,0
부서진 해변,646,619,6,0,3,4,1,0,0,0,0,0,336,0,0
아케루스: 칠흑의 요새,647,619,0,0,5,0,0,0,0,0,0,0,0,0,0
아케루스: 칠흑의 요새,648,619,0,0,5,0,0,0,0,0,0,0,0,0,0
헬하임,649,634,0,0,6,0,0,0,0,0,0,0,0,0,0
높은산,650,619,6,0,3,4,1,0,0,0,0,0,333,0,0
돌이빨 거주지,651,650,0,0,5,0,0,0,0,0,0,0,0,0,0
천둥 토템,652,650,0,0,5,0,0,0,0,0,0,0,0,0,0
핏빛 시험의 동굴,653,650,0,0,5,0,0,0,0,0,0,0,0,0,0
진창주둥이 소굴,654,650,0,0,5,0,0,0,0,0,0,0,0,0,0
생명샘 동굴,655,650,0,0,5,0,0,0,0,0,0,0,0,0,0
생명샘 동굴,656,650,0,0,5,0,0,0,0,0,0,0,0,0,0
훌른의 길,657,650,0,0,5,0,0,0,0,0,0,0,0,0,0
훌른의 길,658,650,0,0,5,0,0,0,0,0,0,0,0,0,0
돌어둠 동굴,659,650,0,0,5,0,0,0,0,0,0,0,0,0,0
지옥토템 동굴,660,650,0,0,5,0,0,0,0,0,0,0,0,0,0
지옥불 성채,661,534,0,0,4,0,0,0,0,0,0,0,0,0,0
지옥불 성채,662,661,0,0,4,0,0,0,0,0,0,0,0,0,0
지옥불 성채,663,661,0,0,4,0,0,0,0,0,0,0,0,0,0
지옥불 성채,664,661,0,0,4,0,0,0,0,0,0,0,0,0,0
지옥불 성채,665,661,0,0,4,0,0,0,0,0,0,0,0,0,0
지옥불 성채,666,661,0,0,4,0,0,0,0,0,0,0,0,0,0
지옥불 성채,667,661,0,0,4,0,0,0,0,0,0,0,0,0,0
지옥불 성채,668,661,0,0,4,0,0,0,0,0,0,0,0,0,0
지옥불 성채,669,661,0,0,4,0,0,0,0,0,0,0,0,0,0
지옥불 성채,670,661,0,0,4,0,0,0,0,0,0,0,0,0,0
나샬의 만,671,619,0,0,6,0,0,0,0,0,0,0,0,0,0
마르둠 - 산산조각난 심연,672,619,0,0,6,0,0,0,0,0,0,0,699,0,0
수수께끼의 동굴,673,672,0,0,5,0,0,0,0,0,0,0,0,0,0
영혼의 기계,674,672,0,0,5,0,0,0,0,0,0,0,0,0,0
영혼의 기계,675,672,0,0,5,0,0,0,0,0,0,0,0,0,0
부서진 해변,676,619,2,0,6,0,0,0,0,0,0,0,0,0,0
감시관의 금고,677,630,64,0,4,0,0,0,0,0,0,0,0,0,0
감시관의 금고,678,630,64,0,4,0,0,0,0,0,0,0,0,0,0
감시관의 금고,679,630,64,0,4,0,0,0,0,0,0,0,0,0,0
수라마르,680,619,6,0,3,4,3,0,0,0,0,0,335,0,0
비전로 석실,681,680,0,0,5,0,0,0,0,0,0,0,0,0,0
지옥영혼 요새,682,680,0,0,5,0,0,0,0,0,0,0,0,0,0
비전로 석실,683,680,0,0,5,0,0,0,0,0,0,0,0,0,0
으스러진 중심지,684,680,0,0,5,0,0,0,0,0,0,0,0,0,0
으스러진 중심지,685,680,0,0,5,0,0,0,0,0,0,0,0,0,0
엘로르샨,686,680,0,0,5,0,0,0,0,0,0,0,0,0,0
켈발로르,687,680,0,0,5,0,0,0,0,0,0,0,0,0,0
지맥 기지 아노라,688,680,0,0,5,0,0,0,0,0,0,0,0,0,0
지맥 기지 달내림,689,680,0,0,5,0,0,0,0,0,0,0,0,0,0
지맥 기지 에테나르,690,680,0,0,5,0,0,0,0,0,0,0,0,0,0
나이엘의 작업장,691,680,0,0,5,0,0,0,0,0,0,0,0,0,0
팔라나아르 비전로,692,680,0,0,5,0,0,0,0,0,0,0,0,0,0
팔라나아르 비전로,693,680,0,0,5,0,0,0,0,0,0,0,0,0,0
지옥어귀 여울,694,619,4130,0,6,0,0,0,0,0,0,0,0,0,0
하늘보루,695,619,64,0,4,0,0,0,0,0,0,0,0,0,0
스톰하임,696,619,0,0,6,0,0,0,0,0,0,0,334,0,0
아즈샤라,697,76,0,0,6,0,0,0,0,0,0,0,0,0,0
얼음왕관 성채,698,118,64,0,4,0,0,0,0,0,0,0,0,0,0
얼음왕관 성채,699,118,64,0,4,0,0,0,0,0,0,0,0,0,0
얼음왕관 성채,700,118,64,0,4,0,0,0,0,0,0,0,0,0,0
얼음왕관 성채,701,118,64,0,4,0,0,0,0,0,0,0,0,0,0
황천빛 사원,702,619,64,0,4,0,0,0,0,0,0,0,0,0,0
용맹의 전당,703,634,64,0,4,0,5,0,0,0,0,0,0,0,0
용맹의 전당,704,703,64,0,4,0,0,0,0,0,0,0,0,0,0
용맹의 전당,705,703,64,0,4,0,0,0,0,0,0,0,0,0,0
지옥어귀 벼랑,706,634,64,0,4,0,5,0,0,0,0,0,0,0,0
지옥어귀 벼랑,707,706,64,0,4,0,0,0,0,0,0,0,0,0,0
지옥어귀 벼랑,708,706,64,0,4,0,0,0,0,0,0,0,0,0,0
유랑도,709,619,0,0,6,0,0,0,0,0,0,0,80,0,0
감시관의 금고,710,630,64,0,4,0,0,0,0,0,0,0,0,0,0
감시관의 금고,711,630,64,0,4,0,0,0,0,0,0,0,0,0,0
감시관의 금고,712,630,64,0,4,0,0,0,0,0,0,0,0,0,0
아즈샤라의 눈,713,630,64,0,6,0,5,0,0,0,0,0,0,0,0
니스카라,714,619,0,0,6,0,0,0,0,0,0,0,0,0,0
에메랄드의 꿈길,715,747,0,0,6,0,0,0,0,0,0,0,0,0,0
하늘담,716,249,64,0,4,0,0,0,0,0,0,0,0,0,0
공포흉터 균열,717,619,0,0,6,0,0,0,0,0,0,0,0,0,0
공포흉터 균열,718,619,0,0,6,0,0,0,0,0,0,0,0,0,0
마르둠 - 산산조각난 심연,719,619,64,0,4,0,0,0,0,0,0,0,0,0,0
마르둠 - 산산조각난 심연,720,719,64,0,4,0,0,0,0,0,0,0,0,0,0
마르둠 - 산산조각난 심연,721,719,64,0,4,0,0,0,0,0,0,0,0,0,0
보랏빛 요새,723,627,64,0,4,0,0,0,0,0,0,0,0,0,0
혼돈의 소용돌이,725,948,0,0,6,0,0,0,0,0,0,0,0,0,0
혼돈의 소용돌이,726,619,0,0,6,0,0,0,0,0,0,0,54,0,0
영원한 봄의 정원,728,433,0,0,6,0,0,0,0,0,0,0,0,0,0
무너지는 심연,729,207,0,0,5,0,0,0,0,0,0,0,0,0,0
넬타리온의 둥지,731,650,64,0,6,0,5,0,0,0,0,0,0,0,0
보랏빛 요새,732,627,64,0,4,0,0,0,0,0,0,0,0,0,0
어둠심장 숲,733,641,64,0,6,0,5,0,0,0,0,0,0,0,0
수호자의 전당,734,627,64,0,4,0,0,0,0,0,0,0,0,0,0
수호자의 전당,735,627,64,0,4,0,0,0,0,0,0,0,0,0,0
이계,736,114,64,0,4,0,0,0,0,0,0,0,0,0,0
소용돌이 누각,737,249,64,0,4,0,0,0,0,0,0,0,0,0,0
불의 땅,738,198,0,0,6,0,0,0,0,0,0,0,0,0,0
